SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
31	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.29	1	0.57	0.8
32	0.00043	0	0	0.0012	1.5e-05	0.0012	1	0.0013	0	0	0	0	0	0	0	8.5e-06	0	0	0	6	0.29	1	0.57	0.8
33	1.8e-05	0	0	1.9e-06	0	2.6e-05	0.87	0.00087	0	0	0	0	0	0	0	0.13	0	0	0	6	0.29	1	0.57	0.8
34	0	0	0	0	0	0	0.99	3.8e-06	0	0	0	0	0	0	0	0.0057	0	0	0	6	0.29	1	0.57	0.8
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
36	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.29	1	0.57	0.8
37	0.00082	0.11	0.12	0.0048	0.00049	0.0021	0	0.0023	0	0	0	0	0	0	0	8.5e-06	0.76	0	0	16	0.45	0.59	0.57	0.4
38	6.7e-05	1.4e-05	0	0.0001	8.9e-05	0.026	0.23	0.0031	0	0	0	0	0	0	0	0.74	2e-06	0	0	15	0.29	1	0.62	0.53
39	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.29	1	0.57	0.8
40	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.53	0.64	1	0.44
41	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	1	0	0	0	0	0	13	0.097	0	0.096	0
42	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
43	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.00013	0	0	0	6	0.29	1	0.57	0.8
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
45	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.29	1	0.57	0.8
46	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
47	0.00025	0.012	0.25	0.00028	4.1e-06	1.3e-05	0	0.0056	0	0	0	0	0	0	0	0	0.73	0	0	16	0.45	0.59	0.57	0.4
48	0.019	1.5e-05	0	0.0057	0	0.00024	0.75	0.22	0	0	0	0	0	0	0	0	0	0	0	6	0.29	1	0.57	0.8
49	0	7.2e-05	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	16	0.45	0.59	0.57	0.4
50	0	4.7e-05	0.011	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	16	0.45	0.59	0.57	0.4
51	0.0019	7.2e-05	0	0.0041	0.00041	0.0018	0.97	0.014	0	0	0	0	0	0	0	0.0035	7.1e-06	0	0	6	0.29	1	0.57	0.8
52	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.29	1	0.57	0.8
53	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3.7e-06	11	0	0.59	0	0.18
54	6.7e-06	0	0	8e-06	0	0	1	4.8e-05	0	0	0	0	0	0	0	2e-05	0	0	0	6	0.29	1	0.57	0.8
55	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.29	1	0.57	0.8
56	0	0.00056	0	0	0	0	0	0.00087	0	0	0	0	0	0	0	0	1	0	0	16	0.45	0.59	0.57	0.4
57	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.29	0.046	0.57	0.4
58	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.097	0	0.096	0
59	0.029	0.061	0	0.017	2e-05	0.0049	0	0.76	0	0	0	0	0	0	0	0	0.13	0	0	7	0.29	0.59	0.57	0.4
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.032	0.59	0.57	0.4
61	0.038	0.022	0.00012	0.0031	0	0.11	0	0.82	0	0	0	0	0	0	0	1.2e-05	0.012	0	0	7	0.29	0.59	0.57	0.4
62	0.0012	0.00085	0	1.5e-06	0	0	0	1	0	0	0	0	0	0	0	0	0.00078	0	0	7	0.29	0.59	0.57	0.4
63	0.0055	0	0	3.3e-06	0	1.1e-06	0	0.99	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
64	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
65	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
66	0.015	0.00026	0.00031	0.00042	0	0.0009	0	0.88	0	0	0	0	0	0	0	0	0.098	0	0	7	0.29	0.59	0.57	0.4
67	0.018	0.0082	0	0.001	0	0.022	0	0.95	0	0	0	0	0	0	0	0	0.001	0	0	7	0.29	0.59	0.57	0.4
68	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.097	0	0.096	0
69	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.032	0.59	0.57	0.4
71	0.062	0.097	0.0018	0.13	0.0026	0.071	3.6e-06	0.59	0	0	0	0	0	0	0	0.0005	0.046	0	0	7	0.29	0.59	0.57	0.4
72	0.0046	0.35	0	2.7e-05	0	0	0	0.42	0	0	0	0	0	0	0	0	0.22	0	0	7	0.29	0.59	0.57	0.4
73	0	0	0	0	0	0	0	0	0	0	1	0	0.0046	0	0	0	0	0	0	10	0	0	0	0.089
74	0	0	0	0	0	0	0	1	0	0	0	0	0	0.00048	0	0	0	0	3.1e-05	7	0.29	0.59	0.57	0.4
75	0.0057	1.8e-05	0	2.4e-05	0	4.5e-05	0	0.68	0	0	0	0	0	0	0	0	0.31	0	0	7	0.29	0.59	0.57	0.4
76	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0.14	0
77	0.053	0.033	0.0042	0.58	0.13	0.0031	2.3e-05	0.19	0	0	0	0	0	0	0	1.7e-05	0.0053	0	0	3	0.29	0.59	0.57	0.56
78	9e-05	4e-06	0	0.0067	0.98	5.2e-06	0	0.017	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.64	0.57	0.73
79	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.16	0	0.51	0
82	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0.089
83	0.0096	0.0074	0	0.17	0.44	0.05	0.2	0.12	0	0	0	0	0	0	0	0.0074	0.00046	0	0	4	0.29	0.64	0.57	0.73
84	0.013	0.0092	0	0.33	0.35	0.00013	0	0.3	0	0	0	0	0	0	0	0	0.00019	0	0	4	0.29	0.64	0.57	0.73
85	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.097	0	0.096	0
86	0	0	0	0	0	0	0	0.0044	0	0	0	0	0	0	0	0	1	0	0	16	0.45	0.59	0.57	0.4
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.032	0.59	0.57	0.4
88	0.00013	1.6e-06	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
89	0.27	0.095	0	0.28	0	0.1	0	0.25	0	0	0	0	0	0	0	0	0.00029	0	0	3	0.29	0.59	0.57	0.56
90	0.0006	0.0015	0	1	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.29	0.59	0.57	0.56
91	7.1e-06	0.0025	0	1.5e-05	3.1e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
92	0.21	0.00033	0	0.75	0	0.0004	0	0.037	0	0	0	0	0	0	0	0	0	0	0	3	0.29	0.59	0.57	0.56
93	0.045	0.014	0.00096	0.017	2.1e-05	0.018	0	0.89	0	0	0	0	0	0	0	5.2e-05	0.017	0	0	7	0.29	0.59	0.57	0.4
94	1.1e-06	0	0	0.47	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.64	0.57	0.73
95	0.0053	2.7e-05	0	0.0019	0.17	0.0035	4.9e-06	0.82	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
96	0.04	0.093	0.00037	0.023	1.3e-05	0.0009	0	0.51	0	0	0	0	0	0	0	0	0.33	0	0	7	0.29	0.59	0.57	0.4
97	0.015	0.0017	0	0.0011	9e-05	0.00037	0	0.98	0	0	0	0	0	0	0	0	0.0011	0	0	7	0.29	0.59	0.57	0.4
98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.032	0.59	0.57	0.4
99	0.0021	0.037	0	0.052	0.033	0.004	1.1e-06	0.87	0	0	0	0	0	0	0	3e-06	0.00082	0	0	7	0.29	0.59	0.57	0.4
100	0.059	0.027	0.009	0.11	0.023	0.14	0.022	0.54	0	0	0	0	0	0	0	0.026	0.04	0	0	7	0.29	0.59	0.57	0.4
101	0.032	0.00037	0	0.0052	0	0.0065	0	0.96	0	0	0	0	0	0	0	0	2.8e-05	0	0	7	0.29	0.59	0.57	0.4
102	0.14	0.011	0	0.18	2.8e-05	0.0014	0	0.67	0	0	0	0	0	0	0	0	0.00013	0	0	7	0.29	0.59	0.57	0.4
103	0	0	0	0.0068	0.99	0	0	1.1e-06	0	0	0	0	0	0	0	0	0	0	0	4	0.29	0.64	0.57	0.73
104	0.09	0.0068	0	0.87	0.0002	0.0045	0	0.03	0	0	0	0	0	0	0	0	2.5e-06	0	0	3	0.29	0.59	0.57	0.56
105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
106	5.6e-05	0.01	0	0.99	0.0036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.29	0.59	0.57	0.56
107	0.035	0.0024	2.3e-05	0.0063	1.8e-06	0.00096	0	0.95	0	0	0	0	0	0	0	0	0.00051	0	0	7	0.29	0.59	0.57	0.4
108	0.0014	0	0	0	0	6.9e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
109	0.017	0.023	1.2e-06	0.14	0.078	0.28	0.25	0.077	0	0	0	0	0	0	0	0.13	0.0068	0	0	5	0.29	0.77	0.57	0.47
110	0.00016	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
111	0.09	0.055	0	0.79	0.0013	0.003	0	0.063	0	0	0	0	0	0	0	0	0.00023	0	0	3	0.29	0.59	0.57	0.56
112	0.044	0.043	0	0.01	0	0.18	0	0.72	0	0	0	0	0	0	0	4.5e-06	0.0029	0	0	7	0.29	0.59	0.57	0.4
113	1.5e-05	1e-05	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0.97	0	0	16	0.45	0.59	0.57	0.4
114	0.065	0.0019	0	0.017	0	0.00021	0	0.8	0	0	0	0	0	0	0	0	0.12	0	0	7	0.29	0.59	0.57	0.4
115	0.16	0.32	0	0.3	0	0.00023	0	0.22	0	0	0	0	0	0	0	0	0.00036	0	0	1	0.37	0.59	0.57	0.47
116	0.0086	0.073	0	0.00035	0	5e-06	0	0.75	0	0	0	0	0	0	0	0	0.17	0	0	7	0.29	0.59	0.57	0.4
117	0.087	0.072	0	0.087	1.6e-05	0.18	0	0.57	0	0	0	0	0	0	0	6e-06	0.0021	0	0	7	0.29	0.59	0.57	0.4
118	0.0031	0.15	0	7.2e-05	0	0.0009	0	0.3	0	0	0	0	0	0	0	0	0.55	0	0	16	0.45	0.59	0.57	0.4
119	0.031	0.0012	0	0.0038	0	4.3e-06	0	0.68	0	0	0	0	0	0	0	0	0.29	0	0	7	0.29	0.59	0.57	0.4
120	0.022	7.4e-05	0	0.00086	0	0.0014	0	0.71	0	0	0	0	0	0	0	0	0.27	0	0	7	0.29	0.59	0.57	0.4
121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
122	0.00029	0.0043	0.66	5.4e-06	0	1.1e-05	0	0.042	0	0	0	0	0	0	0	0	0.29	0	0	2	0.53	0.64	1	0.44
123	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0.31
124	0.016	0.0067	0	0.00034	0	0.00028	0	0.98	0	0	0	0	0	0	0	0	0.00018	0	0	7	0.29	0.59	0.57	0.4
125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
126	0.05	0.00029	0	0.0026	0	6.4e-06	0	0.81	0	0	0	0	0	0	0	0	0.14	0	0	7	0.29	0.59	0.57	0.4
127	0	0	0	0	0	0	0	0	0	0	1	0	0.00027	0	0	0	0	0	0	10	0	0	0	0.089
128	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
129	0.0098	5.1e-05	0	8.5e-05	0	2.3e-06	0	0.99	0	0	0	0	0	0	0	0	1.5e-06	0	0	7	0.29	0.59	0.57	0.4
130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.16	0	0.51	0
131	0.011	0.00015	0	3.2e-05	0	3.6e-06	0	0.99	0	0	0	0	0	0	0	0	2.6e-06	0	0	7	0.29	0.59	0.57	0.4
132	0.41	0.061	0	0.14	0	1.3e-06	0	0.39	0	0	0	0	0	0	0	0	2.3e-05	0	0	0	0.29	0.59	0.57	0.47
133	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.29	0.046	0.57	0.4
134	0.032	0.0023	0	0.0036	0	0.0076	0	0.95	0	0	0	0	0	0	0	0	0.00034	0	0	7	0.29	0.59	0.57	0.4
135	0.1	0.004	0	0.11	0.00018	0.0014	0	0.79	0	0	0	0	0	0	0	0	0.00016	0	0	7	0.29	0.59	0.57	0.4
136	0.0066	0.0077	0	5.2e-05	0	0.0012	0	0.94	0	0	0	0	0	0	0	0	0.048	0	0	7	0.29	0.59	0.57	0.4
137	0.0053	7.8e-05	0	8.6e-06	0	1.7e-05	0	0.99	0	0	0	0	0	0	0	0	3.2e-06	0	0	7	0.29	0.59	0.57	0.4
138	0.034	0.045	0	0.0027	0	0.014	0	0.82	0	0	0	0	0	0	0	0	0.084	0	0	7	0.29	0.59	0.57	0.4
139	0.16	0.017	0	0.75	1.3e-05	2.9e-05	0	0.073	0	0	0	0	0	0	0	0	1.8e-05	0	0	3	0.29	0.59	0.57	0.56
140	0.25	0.14	0	0.25	0	0.00067	0	0.36	0	0	0	0	0	0	0	0	0.0026	0	0	7	0.29	0.59	0.57	0.4
141	0	0	0	0	0	0	0	0	0	0	0.00038	0	1	0	0	0	0	0	0	12	0	0	0	0.31
142	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0.31
143	0.00057	1.2e-05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.3e-06	0	0	7	0.29	0.59	0.57	0.4
144	0.00079	1.3e-05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
145	0.22	0.012	0	0.3	3.8e-06	1.3e-05	0	0.47	0	0	0	0	0	0	0	0	4.6e-05	0	0	7	0.29	0.59	0.57	0.4
146	0.014	2.1e-05	0	0.00022	0	0.00022	0	0.99	0	0	0	0	0	0	0	0	0	0	0	7	0.29	0.59	0.57	0.4
147	0	0	0	0	0	0	0	0	0	0	1.6e-05	0	1	0	0	0	0	0	0	12	0	0	0	0.31
148	0.026	0.00066	0.099	0.013	1.7e-05	0.56	0	0.3	0	0	0	0	0	0	0	0.0029	2e-05	0	0	5	0.29	0.77	0.57	0.47
149	0.038	0.11	0.00051	0.052	0.00043	0.14	1.2e-05	0.3	0	0	0	0	0	0	0	0.0061	0.35	0	0	16	0.45	0.59	0.57	0.4
150	0.055	0.0027	0.029	0.01	0	0.0023	0	0.9	0	0	0	0	0	0	0	0	0.00017	0	0	7	0.29	0.59	0.57	0.4
151	0.0001	0.019	0	5.6e-06	0	0	0	0.0014	0	0	0	0	0	0	0	0	0.98	0	0	16	0.45	0.59	0.57	0.4
152	0.0097	0.0043	0	0.00022	0	0.00043	0	0.98	0	0	0	0	0	0	0	0	0.00035	0	0	7	0.29	0.59	0.57	0.4
153	0.067	0.015	0.011	0.075	0.0017	0.087	6.6e-05	0.73	0	0	0	0	0	0	0	0.0038	0.0087	0	0	7	0.29	0.59	0.57	0.4
154	0.00014	0.025	0	3.1e-06	0	0	0	0.012	0	0	0	0	0	0	0	0	0.96	0	0	16	0.45	0.59	0.57	0.4
155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.032	0.59	0.57	0.4
156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
157	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0.31
158	0.017	0.55	0	0.0091	0	0.003	0	0.14	0	0	0	0	0	0	0	0	0.28	0	0	1	0.37	0.59	0.57	0.47
159	0.059	0.024	0.031	0.084	0.0056	0.14	0.0025	0.6	0	0	0	0	0	0	0	0.027	0.029	0	0	7	0.29	0.59	0.57	0.4
160	0.12	0.038	0.01	0.098	2.2e-05	0.0026	0	0.73	0	0	0	0	0	0	0	0	0.0042	0	0	7	0.29	0.59	0.57	0.4
161	0.0045	0.11	1.4e-05	0.0011	0	0.00017	0	0.14	0	0	0	0	0	0	0	0	0.74	0	0	16	0.45	0.59	0.57	0.4
162	9.3e-05	0.0021	0	0	0	0	0	0.93	0	0	0	0	0	0	0	0	0.064	0	0	7	0.29	0.59	0.57	0.4
163	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
164	2.7e-05	0.007	0	0	0	0	0	0.028	0	0	0	0	0	0	0	0	0.96	0	0	16	0.45	0.59	0.57	0.4
165	0.014	0.015	0	0.00038	0	0.0003	0	0.97	0	0	0	0	0	0	0	0	0.0024	0	0	7	0.29	0.59	0.57	0.4
166	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.097	0	0.096	0
167	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
168	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0.31
169	0.0017	0.11	0	8.2e-05	0	0	0	0.028	0	0	0	0	0	0	0	0	0.86	0	0	16	0.45	0.59	0.57	0.4
170	0	0	0	0	0	0	0	0	0	0	0.85	0	0.15	0	0	0	0	0	0	10	0	0	0	0.089
171	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
172	0.016	0.0056	0	0.006	0	0.85	0	0.12	0	0	0	0	0	0	0	0.0065	0.00097	0	0	5	0.29	0.77	0.57	0.47
173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
174	0.028	0.00043	0	0.0027	0	0.00052	0	0.97	0	0	0	0	0	0	0	0	2.2e-05	0	0	7	0.29	0.59	0.57	0.4
175	0.088	0.023	0	0.11	0.00084	0.11	0	0.58	0	0	0	0	0	0	0	0.00011	0.086	0	0	7	0.29	0.59	0.57	0.4
176	0.067	0.0013	0.00015	0.017	0	0.0043	0	0.65	0	0	0	0	0	0	0	0	0.26	0	0	7	0.29	0.59	0.57	0.4
177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.27	0	0
178	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.29	0.046	0.57	0.4
179	0	0	0	0	0	0	0	0.15	0	0	0	0	0	0.064	0	0	0	0	0.78	18	0.032	0.59	0.57	0.4
180	0.02	0.013	0	0.012	0	3e-05	0	0.048	0	0	0	0	0	0	0	0	0.91	0	0	16	0.45	0.59	0.57	0.4
181	0	0	0	0	0	0	0	4.3e-05	0	0	0	0	0	0	0	0	0	0	1	18	0.032	0.59	0.57	0.4
182	0.019	0.85	0	0.12	0	8.7e-06	0	0.0076	0	0	0	0	0	0	0	0	0.0012	0	0	1	0.37	0.59	0.57	0.47
183	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0.94	0	0	0	0	0	13	0.097	0	0.096	0
184	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.097	0	0.096	0
185	0.0011	0.42	3.9e-05	0.0021	0	0.00029	0	0.0025	0	0	0	0	0	0	0	0	0.58	0	0	16	0.45	0.59	0.57	0.4
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.032	0.59	0.57	0.4
187	0.0016	0.001	0	1.1e-05	0	2.8e-05	0	0.99	0	0	0	0	0	0	0	0	0.0028	0	0	7	0.29	0.59	0.57	0.4
188	0.028	0.17	0	0.04	2.3e-05	0.0016	0	0.12	0	0	0	0	0	0	0	0	0.64	0	0	16	0.45	0.59	0.57	0.4
189	2.9e-05	0.48	0	6.2e-06	0	0	0	0.00011	0	0	0	0	0	0	0	0	0.52	0	0	16	0.45	0.59	0.57	0.4
190	0.016	0.0052	4.9e-05	0.0014	0	0.0086	0	0.62	0	0	0	0	0	0	0	0	0.35	0	0	7	0.29	0.59	0.57	0.4
191	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0	0.31
192	0.00015	0.04	0	1.1e-05	0	0	0	0.0017	0	0	0	0	0	0	0	0	0.96	0	0	16	0.45	0.59	0.57	0.4
193	2.2e-05	0.036	0	0	0	0	0	0.0015	0	0	0	0	0	0	0	0	0.96	0	0	16	0.45	0.59	0.57	0.4
194	0.00044	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0.28	0	0	7	0.29	0.59	0.57	0.4
195	0.052	0.026	0.00038	0.041	0.0005	0.048	6.5e-06	0.75	0	0	0	0	0	0	0	0.00047	0.084	0	0	7	0.29	0.59	0.57	0.4
196	0.0098	0.00062	0	0.00014	0	0.00037	0	0.97	0	0	0	0	0	0	0	0	0.019	0	0	7	0.29	0.59	0.57	0.4
197	0	1.5e-06	0	0	0	0	0	0.0028	0	0	0	0	0	0	0	0	1	0	0	16	0.45	0.59	0.57	0.4
198	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0.59	0	0.18
199	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0.089
200	0.063	0.69	0	0.057	0	0.00065	0	0.19	0	0	0	0	0	0	0	0	0.0058	0	0	1	0.37	0.59	0.57	0.47
201	0.033	0.012	0.0072	0.011	4e-06	0.0023	0	0.68	0	0	0	0	0	0	0	0	0.26	0	0	7	0.29	0.59	0.57	0.4
202	0.00012	0.00055	0	0	0	0	0	0.018	0	0	0	0	0	0	0	0	0.98	0	0	16	0.45	0.59	0.57	0.4
203	0.04	0.028	0.1	0.032	0.00014	0.0064	0	0.5	0	0	0	0	0	0	0	3.1e-06	0.29	0	0	7	0.29	0.59	0.57	0.4
204	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.097	0	0.096	0
