SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
50	0	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
51	0.017	0	0.98	0	0	0	0	0	2	0.29	1	0.57	0.8
52	0	0	1	0	0	0	0	0	2	0.29	1	0.57	0.8
53	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
54	5.9e-05	0	1	0	0	0	0	0	2	0.29	1	0.57	0.8
55	0	0	1	0	0	0	0	0	2	0.29	1	0.57	0.8
56	1	0.0013	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
57	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
58	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
59	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
60	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
61	0.98	0.023	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
62	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
63	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
64	4.4e-05	0	0	1	0	0	0	0	3	0	0.36	0	0.089
65	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
66	0.96	0.036	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
67	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
68	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
69	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
70	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
71	0.99	0.012	5e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
72	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
73	0	0	0	0	1	0	0	0	4	0	0	0	0.18
74	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
75	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
76	0	0	0	0	0	0	0	1	7	0	0	0.19	0
77	0.98	0.02	9.6e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
78	1	0	4.8e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
79	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
80	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
81	0	0	0	0	0	0	0	1	7	0	0	0.19	0
82	0	0	0	0	1	0	0	0	4	0	0	0	0.18
83	0.43	0	0.57	0	0	0	0	0	2	0.29	1	0.57	0.8
84	1	3.5e-06	1.1e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
85	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
86	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
87	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
88	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
89	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
90	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
91	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
92	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
93	1	0.0032	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
94	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
95	1	0	4.9e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
96	0.99	0.0075	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
97	1	4.8e-06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
98	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
99	1	4.6e-06	1e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
100	0.95	0.021	0.031	0	0	0	0	0	0	0.29	0.59	0.57	0.4
101	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
102	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
103	0.99	0	0.012	0	0	0	0	0	0	0.29	0.59	0.57	0.4
104	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
105	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
106	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
107	1	2.6e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
108	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
109	0.28	3.7e-05	0.72	0	0	0	0	0	2	0.29	1	0.57	0.8
110	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
111	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
112	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
113	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
114	1	2.6e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
115	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
116	1	2.1e-06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
117	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
118	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
119	1	0.00011	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
120	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
121	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
122	0.0082	0.99	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
123	0	0	0	0	1	0	0	0	4	0	0	0	0.18
124	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
125	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
126	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
127	0	0	0	0	1	0	0	0	4	0	0	0	0.18
128	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
129	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
130	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
131	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
132	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
133	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
134	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
135	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
136	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
137	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
138	1	1.8e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
139	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
140	1	3.9e-06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
141	0	0	0	0	1	0	0	0	4	0	0	0	0.18
142	0	0	0	0	1	0	0	0	4	0	0	0	0.18
143	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
144	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
145	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
146	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
147	0	0	0	0	1	0	0	0	4	0	0	0	0.18
148	0.98	0.018	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
149	0.97	0.026	3.3e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
150	1	0.00098	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
151	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
152	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
153	1	0.0035	7.4e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
154	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
155	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
156	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
157	0	0	0	0	1	0	0	0	4	0	0	0	0.18
158	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
159	0.95	0.047	0.0032	0	0	0	0	0	0	0.29	0.59	0.57	0.4
160	1	0.00042	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
161	0.99	0.013	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
162	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
163	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
164	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
165	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
166	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
167	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
168	0	0	0	0	1	0	0	0	4	0	0	0	0.18
169	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
170	0	0	0	0	1	0	0	0	4	0	0	0	0.18
171	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
172	1	3.7e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
173	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
174	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
175	1	9.2e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
176	0.97	0.031	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
177	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
178	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
179	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
180	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
181	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
182	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
183	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
184	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
185	0.34	0.66	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
186	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
187	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
188	1	0.00044	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
189	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
190	1	0.005	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
191	0	0	0	0	1	0	0	0	4	0	0	0	0.18
192	1	3.3e-06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
193	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
194	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
195	1	0.0046	7.1e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
196	1	4.7e-06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
197	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
198	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
199	0	0	0	0	1	0	0	0	4	0	0	0	0.18
200	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
201	0.94	0.065	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
202	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
203	0.56	0.44	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
204	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
205	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
206	1	9.6e-06	1.7e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
207	0.99	0.0079	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
208	0	0	0	0	1	0	0	0	4	0	0	0	0.18
209	1	0.004	0.00079	0	0	0	0	0	0	0.29	0.59	0.57	0.4
210	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
211	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
212	1	0.0002	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
213	0.94	0.055	0.0045	0	0	0.00017	0	0	0	0.29	0.59	0.57	0.4
214	0	0	0	0	1	0	0	0	4	0	0	0	0.18
215	0.19	0	0.81	0	0	0	0	0	2	0.29	1	0.57	0.8
216	1	0.00013	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
217	1	0	0.00046	0	0	0	0	0	0	0.29	0.59	0.57	0.4
218	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
219	1	6e-05	0.0025	0	0	0	0	0	0	0.29	0.59	0.57	0.4
220	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
221	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
222	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
223	1	0	4.9e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
224	0.94	0.028	0.03	0	0	0	0	0	0	0.29	0.59	0.57	0.4
225	0.96	3e-05	0.042	0	0	0	0	0	0	0.29	0.59	0.57	0.4
226	0.78	0.0008	0.22	0	0	0	0	0	0	0.29	0.59	0.57	0.4
227	0	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
228	0	0	0	0	1	0	0	0	4	0	0	0	0.18
229	0.98	0.017	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
230	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
231	0	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
232	0.94	0.003	0.055	0	0	0	0	0	0	0.29	0.59	0.57	0.4
233	0.00088	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
234	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
235	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
236	0	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
237	2e-06	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
238	0.0076	0.99	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
239	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
240	0.98	0.017	3e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
241	0.037	0.96	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
242	0.91	0.091	0.00046	0	0	0	0	0	0	0.29	0.59	0.57	0.4
243	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
244	0.00015	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
245	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
246	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
247	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
248	0	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
249	0	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
250	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
251	1	0.00017	1.5e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
252	0.93	0	0.069	0	0	0	0	0	0	0.29	0.59	0.57	0.4
253	1	0.0031	6.7e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
254	0.98	0	0.017	0	0	0	0	0	0	0.29	0.59	0.57	0.4
255	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
256	0.77	0.23	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
257	0.89	0.11	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
258	1	0	0.0017	0	0	0	0	0	0	0.29	0.59	0.57	0.4
259	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
260	0.00034	1	0.00012	0	0	0	0	0	1	0.53	0.64	0.9	0.42
261	1	3.8e-06	0.00028	0	0	0	0	0	0	0.29	0.59	0.57	0.4
262	1	0	0.0035	0	0	0	0	0	0	0.29	0.59	0.57	0.4
263	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
264	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
265	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
266	1	0	0.0022	0	0	0	0	0	0	0.29	0.59	0.57	0.4
267	1	0	0.00027	0	0	0	0	0	0	0.29	0.59	0.57	0.4
268	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
269	0.93	0.0042	0.062	0	0	0	0	0	0	0.29	0.59	0.57	0.4
270	1	0	6.8e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
271	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
272	1	0	2.1e-06	0	0	0	0	0	0	0.29	0.59	0.57	0.4
273	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
274	1	0.0019	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
275	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
276	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
277	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
278	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
279	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
280	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
281	1	3.2e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
282	0	0	0	0	1	0	0	0	4	0	0	0	0.18
283	0	0	0	0	1	0	0	0	4	0	0	0	0.18
284	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
285	0	0	0	0	1	0	0	0	4	0	0	0	0.18
286	0.99	0.0074	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
287	1	0.0013	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
288	0.99	0.013	0.00029	0	0	0	0	0	0	0.29	0.59	0.57	0.4
289	0.94	0.06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
290	1	8.1e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
291	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
292	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
293	1	4.3e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
294	0.95	0.0026	0.047	0	0	0	0	0	0	0.29	0.59	0.57	0.4
295	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
296	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
297	0.086	1.8e-06	0.91	0	0	0	0	0	2	0.29	1	0.57	0.8
298	1	0.00027	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
299	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
300	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
301	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
302	0.99	0	0.0076	0	0	0	0	0	0	0.29	0.59	0.57	0.4
303	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
304	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
305	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
306	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
307	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
308	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
309	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
310	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
311	0	0	0	0	0	0	0	1	7	0	0	0.19	0
312	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
313	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
314	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
315	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
316	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
317	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
318	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
319	0	0	0	0	1	0	0	0	4	0	0	0	0.18
320	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
321	1	0.00011	1.9e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
322	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
323	0.56	0.00061	0.44	0	0	0	0	0	0	0.29	0.59	0.57	0.4
324	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
325	0	0	0	0	1	0	0	0	4	0	0	0	0.18
326	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
327	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
328	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
329	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
330	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
331	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
332	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
333	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
334	1	2.3e-06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
335	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
336	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
337	0.85	0.15	0.00031	0	0	0	0	0	0	0.29	0.59	0.57	0.4
338	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
339	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
340	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
341	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
342	0	0	0	0	0.37	0.63	0	0	5	0.29	0.59	0.57	0.089
343	0.96	9.2e-05	0.036	0	0	0	0	0	0	0.29	0.59	0.57	0.4
344	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
345	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
346	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
347	0	0	0	0	1	0	0	0	4	0	0	0	0.18
348	1	0.0033	0.00036	0	0	0	0	0	0	0.29	0.59	0.57	0.4
349	1	4.4e-06	0.0018	0	0	0	0	0	0	0.29	0.59	0.57	0.4
350	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
351	0.98	0.025	8.3e-05	0	0	0	0	0	0	0.29	0.59	0.57	0.4
352	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
353	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
354	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
355	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
356	0	1	0	0	0	0	0	0	1	0.53	0.64	0.9	0.42
357	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
358	1	0	0.0014	0	0	0	0	0	0	0.29	0.59	0.57	0.4
359	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
360	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
361	0.83	0.11	0.056	0	0	0	0	0	0	0.29	0.59	0.57	0.4
362	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
363	0	0	1	0	0	0	0	0	2	0.29	1	0.57	0.8
364	1	0.0023	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
365	0.0088	0	0	0	0	0.99	0	0	5	0.29	0.59	0.57	0.089
366	0	0	0	1	0	0	0	0	3	0	0.36	0	0.089
367	0	0	0	0	1	0	0	0	4	0	0	0	0.18
368	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
369	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
370	0	0	0	0	0	1	0	0	5	0.29	0.59	0.57	0.089
371	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
372	1	2.2e-06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
373	1	2e-05	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
374	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
375	1	0	0.00019	0	0	0	0	0	0	0.29	0.59	0.57	0.4
376	1	9.3e-06	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
377	0	0	0	0	0	0	1	0	6	0.13	0.046	0.24	0
378	1	0	0	0	0	0	0	0	0	0.29	0.59	0.57	0.4
