SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
62	0.82	0	0	0.0026	0.00012	0	0	0.15	1.7e-06	0	0.0024	0	0	0	0	0.00062	0	0.027	0	0	0	0.27	0.57
63	0.73	0	0	0.0009	0.019	0	0	0.13	0	0	0.011	0	0	0	0	0.1	0	0.0014	0	0	0	0.27	0.57
64	0	9.9e-05	0.97	0	0	0	0	0	0	0	0	0	0	0.031	0	0	0	0	0	0	2	0.12	0
65	0	0.96	0.04	0	0	0	0	0	0	0	0	0	0	2.3e-06	0	0	0	0	0	0	1	0.06	0
66	0.8	0	0	0.029	0.00091	0	0	0.14	0	0	0.011	0	0	0	0	0.0049	0	0.016	0	0	0	0.27	0.57
67	0.84	0	0	0.0036	0.00042	0	0	0.15	0	0	0.00043	0	0	0	2.5e-06	0.0023	0	0.0042	0	0	0	0.27	0.57
68	0.84	0	0	0.0028	2.1e-05	0	0	0.15	0	0	2e-05	0	0	0	0	0.00011	0	0.0064	0	0	0	0.27	0.57
69	0	0	0	0	0	0.00016	0.32	0	0	0.00016	0	0.35	0	0	0	0	0.34	0	0.0012	0	11	0	0.33
70	0	0.003	0.42	0	0	0	0	0	0	0	0	0	0	0.57	0	0	0	0	0	0	13	0.21	0
71	0	0	0	0	0	0.49	0	0	0	0.49	0	0.00084	0.016	0	0	0	0.00082	0	0	0	5	0	0.19
72	0.85	0	0	0	9e-05	0	0	0.15	0	0	1.2e-06	0	0	0	0	0.00048	0	0	0	0	0	0.27	0.57
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19	0	0	0	0.81	0	18	0.03	0.38
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.98	0	0	0	0.019	0	14	0.06	0.57
75	0.00029	0	0	0.97	0	0	0	5.2e-05	1.9e-06	0	0	0	0	0	0	0	0	0.03	0	0	3	0.27	0.33
76	0	0.0013	0.23	0	0	0	0	0	0	0	0	0	0	0.77	0	0	0	0	0	0	13	0.21	0
77	0.84	0	0	5.8e-05	0	0	0	0.15	0	0	2.7e-05	0	0	0	0	0	0	0.0049	0	0	0	0.27	0.57
78	5e-06	0	0	1	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0.00071	0	0	3	0.27	0.33
79	0.85	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	3e-05	0	1.6e-06	0	0.27	0.57
80	0	0.96	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.06	0
81	0.0016	0	0	0.99	0	0	0	0.00029	0	0	0.002	0	0	0	0	0	0	0.0079	0	0	3	0.27	0.33
82	0.26	0	0	0.64	0.00058	0	0	0.046	1e-06	0	0.033	0	0	0	0	0.0031	0	0.016	0	0	3	0.27	0.33
83	0.85	0	0	0.00014	0	0	0	0.15	0	0	0.0011	0	0	0	0	0	0	0.0019	0	0	0	0.27	0.57
84	0.69	0	0	0.14	0	0	0	0.12	2.3e-06	0	0.00014	0	0	0	0.0083	0	0	0.036	6.3e-05	0	0	0.27	0.57
85	0.48	0	0	0	0.069	0	0	0.086	0	0	0	0	0	0	0	0.37	0	0	0	0	0	0.27	0.57
86	0	0	0	0	0	0	0.74	0	0	0	0	0.13	0	0	0	0	0.13	0	2e-05	0	6	0	0.43
87	0.85	0	0	3.6e-06	0	0	0	0.15	0	0	8.1e-05	0	0	0	0	0	0	0.0024	0	0	0	0.27	0.57
88	0	0	0	0	0	0	0.99	0	0	0	0	0.0026	0	0	1.4e-05	0	0.0026	0	0.00036	0	6	0	0.43
89	0	0.025	0.73	0	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	2	0.12	0
90	0.83	0	0	0.00053	0.0033	0	0	0.15	0	0	0.0014	0	0	0	0	0.018	0	0.0017	0	0	0	0.27	0.57
91	0.81	0	0	0.004	0.0047	0	0	0.15	0	0	0.0048	0	0	0	0	0.025	0	0.0031	0	0	0	0.27	0.57
92	0	0	0	0	0	0.4	0.002	0	0	0.4	0	0.093	0.0099	0	0	0	0.091	0	0.00011	0	5	0	0.19
93	0	0	0.0072	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	13	0.21	0
94	0.82	0	0	0	0.0048	0	0	0.15	0	0	0	0	0	0	0	0.025	0	0	0	0	0	0.27	0.57
95	0.83	0	0	0.011	0	0	0	0.15	0	0	0.0036	0	0	0	1.2e-05	0	0	0.0055	0	0	0	0.27	0.57
96	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	3	0.27	0.33
97	0.84	0	0	0.00047	0	0	0	0.15	0	0	0.00021	0	0	0	0	0	0	0.0053	0	0	0	0.27	0.57
98	0	0	0	0	1.5e-05	0.39	0.011	0	0	0.39	0	0.049	0.1	0	2.8e-06	8.2e-05	0.047	0	0.0042	0	5	0	0.19
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.03	0.38
100	0.84	0	0	6e-06	0.0016	0	0	0.15	0	0	0.0002	0	0	0	0	0.0087	0	0.00068	0	0	0	0.27	0.57
101	0.79	0	0	0.014	0.0055	0	0	0.14	0	0	0.015	0	0	0	0	0.029	0	0.007	0	0	0	0.27	0.57
102	0.56	0	0	0.29	0	0	0	0.1	0	0	0.034	0	0	0	3.8e-06	0	0	0.013	0	0	0	0.27	0.57
103	0.85	0	0	0	2.1e-05	0	0	0.15	0	0	0	0	0	0	0	0.00011	0	0.00032	0	0	0	0.27	0.57
104	0	0.32	0.65	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0	0	0	2	0.12	0
105	0	0	0	0	0	0.46	3.6e-06	0	0	0.46	0	0.0016	0.075	0	0	0	0.0015	0	0	0	5	0	0.19
106	0	0.0023	0.15	7.5e-05	0	0	0	0	0	0	0	0	0	0.85	0	0	0	0	0	0	13	0.21	0
107	0.85	0	0	0	0	0	0	0.15	0	0	3.3e-06	0	0	0	0	0	0	0.00071	0	0	0	0.27	0.57
108	0	0.93	0.068	0	0	0	0	0	0	0	0	0	0	3.7e-06	0	0	0	0	0	0	1	0.06	0
109	0.85	0	0	0	6.4e-06	0	0	0.15	0	0	0	0	0	0	0	3.4e-05	0	0	0	0	0	0.27	0.57
110	0	0.003	1	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	0	2	0.12	0
111	0.84	0	0	0.0015	0	0	0	0.15	0	0	0.00068	0	0	0	0	0	0	0.0036	0	0	0	0.27	0.57
112	0.85	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	8.6e-06	0	0	0	0.27	0.57
113	0	1	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.06	0
114	0.85	0	0	3.3e-06	0	0	0	0.15	0	0	0.00052	0	0	0	0	0	0	0.00033	0	0	0	0.27	0.57
