SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
96	1	0	0	0	0	0	0	0.27	0.57
97	1	0	0	0	0	0	0	0.27	0.57
98	0	0.0059	0.068	8.6e-05	0	0.93	5	0	0.19
99	0	1	0	0	0	0	1	0.03	0.38
100	0.99	0	0	0.0078	0	0	0	0.27	0.57
101	0.97	0	0	0.027	0	0	0	0.27	0.57
102	1	0	0	0	0	0	0	0.27	0.57
103	1	0	0	9.9e-05	0	0	0	0.27	0.57
104	0	0	0	0	1	0	4	0.12	0
105	0	0	0.00023	0	0	1	5	0	0.19
106	0	0	0	0	1	0	4	0.12	0
107	1	0	0	0	0	0	0	0.27	0.57
108	0	0	0	0	1	0	4	0.12	0
109	1	0	0	3e-05	0	0	0	0.27	0.57
110	0	0	0	0	1	0	4	0.12	0
111	1	0	0	0	0	0	0	0.27	0.57
112	1	0	0	0	0	0	0	0.27	0.57
113	0	0	0	0	1	0	4	0.12	0
114	1	0	0	0	0	0	0	0.27	0.57
