SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
16	0	0	0	0	0.5	0	0.5	0	0	0	0	0.00071	0	7.8e-05	0	0	9e-06	6	0.27	0.57
17	0	0	0	0.91	0	0.093	0	0	0	0	0	0	0	0	0	0	0	3	0.27	0.67
18	0	0	0	0	0	0.0017	0	0.35	0	0	0	0	0.6	0	0	0.046	0	12	0	0.43
19	0	0	0	0	0.5	0	0.5	0	0	0	0	0.00014	0	1.2e-06	0	0	0	6	0.27	0.57
20	0	0	0	0.0021	0	0.98	0	0.016	0	0	0	0	0.00011	0	0	3.8e-05	0	5	0	0.19
21	0	0	0	0.0027	0.5	0	0.5	0	0	0.00041	0	0	0	0	0	0	0	6	0.27	0.57
22	0.00034	0	0	0	0	0	0	0	0.035	0	0.95	0	0	0	0.012	0	0	10	0.12	0
23	0	0	0	0.00019	0.5	0	0.5	0	0	0.0009	0	0	0	0	0	0	0	6	0.27	0.57
24	0	0	0	0.016	0.47	0	0.47	0	0	0.042	0	7.7e-05	0	4e-05	0	0	0	6	0.27	0.57
25	0.73	0	0	0	0	0	0	0	0.00045	0	0.2	0	0	0	0.068	0	0	0	0.06	0
26	0	0	0	0	0	0.98	0	0.019	0	0	0	0	1.4e-05	0	0	2.2e-06	0	5	0	0.19
27	0	0	0	0	0.5	0	0.5	0	0	0	0	0.00038	0	6.3e-06	0	0	0	6	0.27	0.57
28	0	0	0	0	0.04	0	0.04	0	0	0	0	0.0054	0	0.9	0	0	0.0092	13	0.37	0.43
29	0	0	0	0	0	0.11	0	0.87	0	0	0	0	0.02	0	0	0.00043	0	7	0	0.33
30	0	0	0	0.0013	0.5	0	0.5	0	0	0.0057	0	0	0	0	0	0	0	6	0.27	0.57
31	0	0	0	0	0	0.99	0	0.01	0	0	0	0	2.3e-05	0	0	1.3e-06	0.004	5	0	0.19
32	0	0	0	0	0.011	0.003	0.011	0.5	0	0	0	0.015	0.25	0	0	0.0047	0.2	7	0	0.33
33	0	0	0	0.0008	0.27	0	0.27	0	0	0.00055	0	0.022	0	0.04	0	0	0.39	16	0.27	0.33
34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.03	0.38
35	0	0	0	0	0.49	0	0.49	0	0	0	0	0.0099	0	0.00019	0	0	0.00046	6	0.27	0.57
36	0	0	0	0.019	0.48	0	0.48	0	0	0.021	0	0	0	0	0	0	0	6	0.27	0.57
37	0	0	0	0	0	1	0	0.0016	0	0	0	0	2.6e-06	0	0	0	0.00063	5	0	0.19
38	0	0	0	0	0	0.92	0	0.074	0	0	0	4.7e-06	0.00044	0	0	4e-05	0.01	5	0	0.19
39	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	6	0.27	0.57
40	0	0	0	0.015	0.4	0	0.4	0	0	0.19	0	0.00012	0	0.00061	0	0	0	6	0.27	0.57
41	0	0	0	0.006	0.45	0	0.45	0	0	0.1	0	9.2e-05	0	8.3e-05	0	0	0	6	0.27	0.57
42	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0.19
43	0	0	0	0	0	0.99	0	0.0054	0	0	0	0	0	0	0	0	0	5	0	0.19
44	0	0	0	0.048	0.42	0	0.42	0	0	0.12	0	0.00013	0	0.00031	0	0	3.2e-06	6	0.27	0.57
45	0	0	0	0.022	0.48	0	0.48	0	0	0.016	0	0.00063	0	0.00022	0	0	7.4e-05	6	0.27	0.57
46	0.68	0	0	0	0	0	0	0	0.00054	0	0.24	0	0	0	0.077	0	0	0	0.06	0
47	0	0	0	0	0.5	0	0.5	0	0	0	0	0.00016	0	1.1e-05	0	0	0	6	0.27	0.57
48	0	0	0	0	0.5	0	0.5	0	0	0	0	4.7e-05	0	2e-05	0	0	0	6	0.27	0.57
49	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0.35	0.62
50	0	0	0	0	0.49	0	0.49	0	0	0	0	0.013	0	0.00035	0	0	0.0018	6	0.27	0.57
51	0	0	0	0	0.035	0	0.035	0	0	0	0	0.059	0	0.033	0	0	0.84	16	0.27	0.33
52	0	0	0	0	0.41	0	0.41	0	0	0	0	0.014	0	0.11	0	0	0.062	6	0.27	0.57
53	0	0	0	0	0.5	0	0.5	0	0	0	0	0.00072	0	0.00028	0	0	6.6e-06	6	0.27	0.57
54	0	0	0	0.00046	0.5	0	0.5	0	0	0.0031	0	0	0	0	0	0	0	6	0.27	0.57
55	0	0	0	0	0	0	0	0.18	0	0	0	0	0.81	0	0	0.0079	0	12	0	0.43
56	0	0	0	0	0	0.00025	0	0.91	0	0	0	0	0.088	0	0	0.00035	0	7	0	0.33
57	0	0	0	0	0.37	0	0.37	0	0	0	0	0.029	0	0.2	0	0	0.034	6	0.27	0.57
58	0	0	0	0	0	0.031	0	0.62	0	0	0	0	0.31	0	0	0.037	0	7	0	0.33
59	0	0	0	0.0017	0.47	0	0.47	0	0	0.068	0	0	0	0	0	0	0	6	0.27	0.57
60	0	0	0	0	0	0.00052	0	0.52	0	0	0	0	0.47	0	0	0.0095	0	7	0	0.33
61	0	0	0	0	0	0.96	0	0.036	0	0	0	0	0.00042	0	0	0.0001	0	5	0	0.19
62	0	0	0	0.00017	0.48	0	0.48	0	0	0.00073	0	0.027	0	0.0024	0	0	0.0026	6	0.27	0.57
63	0	0	0	0.016	0.43	0	0.43	0	0	0.12	0	0.0014	0	0.011	0	0	0.00089	6	0.27	0.57
64	8.7e-05	0	0	0	0	0	0	0	0.32	0	0.68	0	0	0	0.0037	0	0	10	0.12	0
65	0.95	0	0	0	0	0	0	0	9.4e-05	0	0.032	0	0	0	0.019	0	0	0	0.06	0
66	0	0	0	0.0017	0.47	0	0.47	0	0	0.0057	0	0.016	0	0.011	0	0	0.029	6	0.27	0.57
67	0	0	0	0.0067	0.49	0	0.49	0	0	0.0027	0	0.0042	0	0.00043	0	0	0.0036	6	0.27	0.57
68	0	0	0	0.0027	0.49	0	0.49	0	0	0.00013	0	0.0064	0	2.1e-05	0	0	0.0028	6	0.27	0.57
69	0	0	0	0	0	0.00034	0	0.68	0	0	0	0	0.32	0	0	0.0016	0	7	0	0.33
70	0.0023	0	0	0	0	0	0	0	0.73	0	0.26	0	0	0	0.0036	0	0	8	0.18	0
71	0	0	0	0	0	1	0	0.0016	0	0	0	0	0	0	0	0	0	5	0	0.19
72	0	0	0	0.01	0.49	0	0.49	0	0	0.00056	0	0	0	1.2e-06	0	0	0	6	0.27	0.57
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.03	0.38
74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.03	0.38
75	0	0	0	0	0.00017	0	0.00017	0	0	0	0	0.03	0	0	0	0	0.97	16	0.27	0.33
76	0.0012	0	0	0	0	0	0	0	0.83	0	0.17	0	0	0	0.0019	0	0	8	0.18	0
77	0	0	0	0	0.5	0	0.5	0	0	0	0	0.005	0	2.8e-05	0	0	5.8e-05	6	0.27	0.57
78	0	0	0	0	2.9e-06	0	2.9e-06	0	0	0	0	0.00071	0	0.0001	0	0	1	16	0.27	0.33
79	0	0	0	0.00046	0.5	0	0.5	0	0	0	0	3.1e-05	0	0	0	0	0	6	0.27	0.57
80	0.95	0	0	0	0	0	0	0	2.6e-05	0	0.03	0	0	0	0.024	0	0	0	0.06	0
81	0	0	0	0	0.00093	0	0.00093	0	0	0	0	0.0079	0	0.002	0	0	0.99	16	0.27	0.33
82	0	0	0	0.00078	0.15	0	0.15	0	0	0.0036	0	0.016	0	0.033	0	0	0.64	16	0.27	0.33
83	0	0	0	0	0.5	0	0.5	0	0	0	0	0.0019	0	0.0011	0	0	0.00014	6	0.27	0.57
84	0	0	0	0	0.41	0	0.41	0	0	0	0	0.037	0	0.00015	0	9e-05	0.14	6	0.27	0.57
85	0	0	0	0.014	0.28	0	0.28	0	0	0.43	0	0	0	0	0	0	0	9	0.35	0.62
86	0	0	0	0	0	0	0	0.25	0	0	0	0	0.75	0	0	2.9e-05	0	12	0	0.43
87	0	0	0	0	0.5	0	0.5	0	0	0	0	0.0025	0	8.2e-05	0	0	3.7e-06	6	0.27	0.57
88	0	0	0	0	0	0	0	0.0052	0	0	0	0	0.99	0	0	0.00051	0	12	0	0.43
89	0.02	0	0	0	0	0	0	0	0.49	0	0.48	0	0	0	0.013	0	0	8	0.18	0
90	0	0	0	0.011	0.48	0	0.48	0	0	0.021	0	0.0017	0	0.0014	0	0	0.00052	6	0.27	0.57
91	0	0	0	0.011	0.47	0	0.47	0	0	0.029	0	0.0031	0	0.0048	0	0	0.004	6	0.27	0.57
92	0	0	0	0	0	0.82	0	0.18	0	0	0	0	0.002	0	0	0.00015	0	5	0	0.19
93	0	0	0	0	0	0	0	0	0.99	0	0.0089	0	0	0	3.9e-06	0	0	8	0.18	0
94	0	0	0	0.026	0.47	0	0.47	0	0	0.029	0	0	0	0	0	0	0	6	0.27	0.57
95	0	0	0	0	0.49	0	0.49	0	0	0	0	0.0055	0	0.0036	0	0	0.011	6	0.27	0.57
96	0	0	0	0	0	0	0	0	0	0	0	9.1e-05	0	0	0	0	1	16	0.27	0.33
97	0	0	0	0	0.5	0	0.5	0	0	0	0	0.0054	0	0.00021	0	0	0.00047	6	0.27	0.57
98	0	0	0	0.017	0	0.87	0	0.098	0	9.9e-05	0	0	0.011	0	0	0.0061	0	5	0	0.19
99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	15	0.03	0.38
100	0	0	0	0.0047	0.49	0	0.49	0	0	0.01	0	0.00068	0	0.0002	0	0	6e-06	6	0.27	0.57
101	0	0	0	0.0055	0.46	0	0.46	0	0	0.034	0	0.0071	0	0.015	0	0	0.014	6	0.27	0.57
102	0	0	0	1.9e-06	0.33	0	0.33	0	0	0	0	0.013	0	0.034	0	0	0.29	6	0.27	0.57
103	0	0	0	0.0047	0.5	0	0.5	0	0	0.00013	0	0.00033	0	0	0	0	0	6	0.27	0.57
104	0.32	0	0	0	0	0	0	0	0.12	0	0.52	0	0	0	0.042	0	0	10	0.12	0
105	0	0	0	0	0	1	0	0.0031	0	0	0	0	3.6e-06	0	0	0	0	5	0	0.19
106	0.0027	0	0	0	0	0	0	0	0.85	0	0.14	0	0	0	0.0021	0	9e-05	8	0.18	0
107	0	0	0	0	0.5	0	0.5	0	0	0	0	0.00072	0	3.3e-06	0	0	0	6	0.27	0.57
108	0.92	0	0	0	0	0	0	0	0.00016	0	0.054	0	0	0	0.028	0	0	0	0.06	0
109	0	0	0	0.0022	0.5	0	0.5	0	0	4e-05	0	0	0	0	0	0	0	6	0.27	0.57
110	0.0035	0	0	0	0	0	0	0	0.048	0	0.93	0	0	0	0.022	0	0	10	0.12	0
111	0	0	0	0	0.5	0	0.5	0	0	0	0	0.0036	0	0.00069	0	0	0.0015	6	0.27	0.57
112	0	0	0	0	0.5	0	0.5	0	0	0	0	8.7e-06	0	0	0	0	0	6	0.27	0.57
113	1	0	0	0	0	0	0	0	0	0	0.00011	0	0	0	0.0021	0	0	0	0.06	0
114	0	0	0	0	0.5	0	0.5	0	0	0	0	0.00034	0	0.00053	0	0	3.3e-06	6	0.27	0.57
