SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
86	0	1	0	0	0	0	3.9e-06	1	0	0.38
87	1	0	0	3.6e-06	0	0	0	0	0.27	0.57
88	0	1	0	0	0	0	8.3e-05	1	0	0.38
89	0	0	0.019	0	0.98	0	0	4	0.15	0
90	1	0	0	0.00053	0	0	0	0	0.27	0.57
91	1	0	0	0.0041	0	0	0	0	0.27	0.57
92	0	0.049	0	0	0	0.95	0.0012	5	0	0.19
93	0	0	0	0	1	0	0	4	0.15	0
94	1	0	0	0	0	0	0	0	0.27	0.57
95	0.99	0	0	0.011	0	0	0	0	0.27	0.57
96	0	0	0	1	0	0	0	3	0.27	0.33
97	1	0	0	0.00046	0	0	0	0	0.27	0.57
98	0	0.066	0	0	0	0.92	0.017	5	0	0.19
99	0	0	0	0	0	0	1	6	0.03	0.33
100	1	0	0	5.9e-06	0	0	0	0	0.27	0.57
101	0.99	0	0	0.014	0	0	0	0	0.27	0.57
102	0.7	0	0	0.3	0	0	0	0	0.27	0.57
103	1	0	0	0	0	0	0	0	0.27	0.57
104	0	0	0.39	0	0.61	0	0	4	0.15	0
105	0	0.00023	0	0	0	1	2.2e-05	5	0	0.19
106	0	0	0.0038	0.00012	1	0	0	4	0.15	0
107	1	0	0	0	0	0	0	0	0.27	0.57
108	0	0	0.99	0	0.007	0	0	2	0.06	0
109	1	0	0	0	0	0	0	0	0.27	0.57
110	0	0	0.005	0	0.99	0	0	4	0.15	0
111	1	0	0	0.0015	0	0	0	0	0.27	0.57
112	1	0	0	0	0	0	0	0	0.27	0.57
113	0	0	1	0	0	0	0	2	0.06	0
114	1	0	0	3.2e-06	0	0	0	0	0.27	0.57
