SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
23	0	0.5	0	0	0	0.5	0	0	0.00019	0	0	0	0.00088	1	0.27	0.57
24	0	0.47	0	0	0	0.47	0	0	0.015	0.00013	0	0	0.041	1	0.27	0.57
25	0.97	0	0.031	0	0	0	0	0	0	0	0	0	0	0	0.06	0
26	0	0	0	2.4e-05	0.00069	0	0	1	0	0	0.00069	0	0	7	0	0.19
27	0	0.5	0	0	0	0.5	0	0	0	0.0001	0	0	0	1	0.27	0.57
28	0	0.12	0	0	0	0.12	0	0	0	0.74	0	0.026	0	9	0.32	0.43
29	0	0	0	0.0016	0.38	0	0	0.23	0	0	0.38	0	0	4	0	0.38
30	0	0.5	0	0	0	0.5	0	0	0.0013	0	0	0	0.0056	1	0.27	0.57
31	0	0	0	8.8e-06	0.00058	0	0	0.99	0	0	0.00058	0.0039	0	7	0	0.19
32	0	0.0096	0	0.0018	0.4	0.0096	0	0.0027	0	0	0.4	0.17	0	4	0	0.38
33	0	0.28	0	0	0	0.28	0	0	0.00079	0.054	0	0.39	0.00055	11	0.27	0.33
34	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0.03	0.33
35	0	0.5	0	0	0	0.5	0	0	0	0.0037	0	0.00046	0	1	0.27	0.57
36	0	0.48	0	0	0	0.48	0	0	0.018	0	0	0	0.021	1	0.27	0.57
37	0	0	0	4.6e-06	7.2e-05	0	0	1	0	0	7.2e-05	0.00061	0	7	0	0.19
38	0	0	0	0.00018	0.0074	0	0	0.97	0	0	0.0074	0.01	0	7	0	0.19
39	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	1	0.27	0.57
40	0	0.4	0	0	0	0.4	0	0	0.014	0.00065	0	0	0.18	1	0.27	0.57
41	0	0.45	0	0	0	0.45	0	0	0.0059	0.00027	0	0	0.1	1	0.27	0.57
42	0	0	0	0	0	0	0	1	0	0	0	0	0	7	0	0.19
43	0	0	0	1.1e-05	0.00014	0	0	1	0	0	0.00014	0	0	7	0	0.19
44	0	0.42	0	0	0	0.42	0	0	0.047	0.00034	0	3.1e-06	0.12	1	0.27	0.57
45	0	0.48	0	0	0	0.48	0	0	0.022	0.00065	0	7.2e-05	0.015	1	0.27	0.57
46	0.96	0	0.041	0	0	0	0	0	0	0	0	0	0	0	0.06	0
47	0	0.5	0	0	0	0.5	0	0	0	0.0001	0	0	0	1	0.27	0.57
48	0	0.5	0	0	0	0.5	0	0	0	6.3e-05	0	0	0	1	0.27	0.57
49	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0.35	0.62
50	0	0.5	0	0	0	0.5	0	0	0	0.005	0	0.0018	0	1	0.27	0.57
51	0	0.034	0	0	0	0.034	0	0	0	0.15	0	0.79	0	11	0.27	0.33
52	0	0.42	0	0	0	0.42	0	0	0	0.087	0	0.064	0	1	0.27	0.57
53	0	0.5	0	0	0	0.5	0	0	0	0.001	0	6.5e-06	0	1	0.27	0.57
54	0	0.5	0	0	0	0.5	0	0	0.00045	0	0	0	0.0031	1	0.27	0.57
55	0	0	0	0.00079	0.5	0	2.1e-06	0	0	0	0.5	0	0	4	0	0.38
56	0	0	0	0.00028	0.5	0	0	0.00027	0	0	0.5	0	0	4	0	0.38
57	0	0.38	0	0	0	0.38	0	0	0	0.2	0	0.034	0	1	0.27	0.57
58	0	0	0	0.017	0.48	0	3.5e-05	0.029	0	0	0.48	0	0	4	0	0.38
59	0	0.47	0	0	0	0.47	0	0	0.0016	0	0	0	0.067	1	0.27	0.57
60	0	0	0	0.0023	0.5	0	0	0.0004	0	0	0.5	0	0	4	0	0.38
61	0	0	0	0.00033	0.0045	0	0	0.99	0	0	0.0045	0	0	7	0	0.19
62	0	0.48	0	0	0	0.48	0	0	0.00016	0.029	0	0.0025	0.00072	1	0.27	0.57
63	0	0.43	0	0	0	0.43	0	0	0.016	0.007	0	0.00088	0.12	1	0.27	0.57
64	5.2e-05	0	1	0	0	0	0	0	0	0	0	0	0	2	0.15	0
65	1	0	0.0038	0	0	0	0	0	0	0	0	0	0	0	0.06	0
66	0	0.47	0	0	0	0.47	0	0	0.0016	0.028	0	0.028	0.0056	1	0.27	0.57
67	0	0.49	0	0	0	0.49	4.2e-06	0	0.0065	0.0025	0	0.0035	0.0026	1	0.27	0.57
68	0	0.5	0	0	0	0.5	0	0	0.0026	0.00082	0	0.0028	0.00013	1	0.27	0.57
69	0	0	0	0.0005	0.5	0	0	0.00026	0	0	0.5	0	0	4	0	0.38
70	0.0023	0	1	0	0	0	0	0	0	0	0	0	0	2	0.15	0
71	0	0	0	0	1.8e-05	0	0	1	0	0	1.8e-05	0	0	7	0	0.19
72	0	0.49	0	0	0	0.49	0	0	0.0098	6.2e-05	0	0	0.00055	1	0.27	0.57
73	0	0	0	0.018	0	0	0.98	0	0	0	0	0	0	6	0.06	0.57
74	0	0	0	0.00022	0	0	1	0	0	0	0	0	0	6	0.06	0.57
75	0	0.00018	0	0	0	0.00018	0	0	0	0.00041	0	1	0	11	0.27	0.33
76	0.0014	0	1	0	0	0	0	0	0	0	0	0	0	2	0.15	0
77	0	0.5	0	0	0	0.5	0	0	0	0.001	0	5.7e-05	0	1	0.27	0.57
78	0	3e-06	0	0	0	3e-06	0	0	0	0.0017	0	1	0	11	0.27	0.33
79	0	0.5	0	0	0	0.5	0	0	0.00045	0	0	0	0	1	0.27	0.57
80	1	0	0.0021	0	0	0	0	0	0	0	0	0	0	0	0.06	0
81	0	0.00094	0	0	0	0.00094	0	0	0	0.017	0	0.98	0	11	0.27	0.33
82	0	0.15	0	0	0	0.15	0	0	0.00077	0.051	0	0.64	0.0036	11	0.27	0.33
83	0	0.5	0	0	0	0.5	0	0	0	0.0031	0	0.00014	0	1	0.27	0.57
84	0	0.42	0	1.8e-05	0	0.42	0.014	0	0	0.0048	0	0.14	0	1	0.27	0.57
85	0	0.28	0	0	0	0.28	0	0	0.014	0	0	0	0.42	12	0.35	0.62
86	0	0	0	0	0.5	0	0	0	0	0	0.5	0	0	4	0	0.38
87	0	0.5	0	0	0	0.5	0	0	0	0.0016	0	3.6e-06	0	1	0.27	0.57
88	0	0	0	3.3e-05	0.5	0	8.8e-05	0	0	0	0.5	0	0	4	0	0.38
89	0.019	0	0.98	0	0	0	0	0	0	0	0	0	0	2	0.15	0
90	0	0.48	0	0	0	0.48	0	0	0.011	0.0031	0	0.00051	0.02	1	0.27	0.57
91	0	0.47	0	0	0	0.47	0	0	0.011	0.0077	0	0.004	0.029	1	0.27	0.57
92	0	0	0	0.00053	0.026	0	0	0.95	0	0	0.026	0	0	7	0	0.19
93	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0.15	0
94	0	0.47	0	0	0	0.47	0	0	0.025	0	0	0	0.029	1	0.27	0.57
95	0	0.49	0	0	0	0.49	2e-05	0	0	0.0078	0	0.011	0	1	0.27	0.57
96	0	0	0	0	0	0	0	0	0	3.3e-06	0	1	0	11	0.27	0.33
97	0	0.5	0	0	0	0.5	0	0	0	0.0024	0	0.00046	0	1	0.27	0.57
98	0	0	0	0.0073	0.035	0	5e-06	0.9	0.017	0	0.035	0	0.0001	7	0	0.19
99	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0.03	0.33
100	0	0.49	0	0	0	0.49	0	0	0.0046	0.00079	0	5.9e-06	0.01	1	0.27	0.57
101	0	0.47	0	0	0	0.47	0	0	0.0054	0.013	0	0.013	0.034	1	0.27	0.57
102	0	0.33	0	0	0	0.33	6.3e-06	0	1.8e-06	0.068	0	0.28	0	1	0.27	0.57
103	0	0.5	0	0	0	0.5	0	0	0.0046	2.1e-05	0	0	0.00013	1	0.27	0.57
104	0.39	0	0.61	0	0	0	0	0	0	0	0	0	0	2	0.15	0
105	0	0	0	9.3e-06	0.00013	0	0	1	0	0	0.00013	0	0	7	0	0.19
106	0.0038	0	1	0	0	0	0	0	0	0	0	0.00011	0	2	0.15	0
107	0	0.5	0	0	0	0.5	0	0	0	0.00019	0	0	0	1	0.27	0.57
108	0.99	0	0.007	0	0	0	0	0	0	0	0	0	0	0	0.06	0
109	0	0.5	0	0	0	0.5	0	0	0.0021	0	0	0	3.9e-05	1	0.27	0.57
110	0.005	0	0.99	0	0	0	0	0	0	0	0	0	0	2	0.15	0
111	0	0.5	0	0	0	0.5	1e-06	0	0	0.0028	0	0.0015	0	1	0.27	0.57
112	0	0.5	0	0	0	0.5	0	0	0	1.7e-06	0	0	0	1	0.27	0.57
113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0
114	0	0.5	0	0	0	0.5	0	0	0	0.0008	0	3.2e-06	0	1	0.27	0.57
