SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
190	0.23	0	0.078	0.023	0.032	0	0	0	0.52	0	0.11	8	0.23	0.44
191	0.041	0	0.0084	5.4e-06	0.95	0	0	0	0	0	0	4	0.41	0.56
192	0.1	0	0.17	0.54	0.035	0	0	0	0.035	0	0.11	3	0.35	0.64
193	0.081	0	0.056	0.00037	0.86	0	0	0	1.3e-05	0	0	4	0.41	0.56
194	0.91	0	0.0027	8.2e-05	0.0028	0	0	0	0.086	0	0.0023	0	0.23	0.32
195	0.62	0	0.014	0.0025	0.0057	0	0	0	0.33	0	0.034	0	0.23	0.32
196	0	0	0.00013	2.3e-05	0	0	0	0	0.061	0	0.94	10	0.23	0.52
197	0.075	0	0.095	0.73	0.014	0	0	0	0.024	0	0.058	3	0.35	0.64
198	1	6.8e-05	0	0	0	0	0	0	0.001	0	0	0	0.23	0.32
199	0.99	0	2.9e-06	0	0	0	0	0	0.0071	0	6.4e-05	0	0.23	0.32
200	0.073	1.1e-05	0	0	0	0	0	0.93	0	1.1e-05	0	7	0	0.21
201	0.057	0	0.0033	0	0.005	0	0	0	0.93	0	0.0059	8	0.23	0.44
202	0.84	0	0.029	0.019	0.095	0	0	0	0.0045	0	0.012	0	0.23	0.32
203	1	0	0	0	0	0	0	0	3.2e-06	0	0	0	0.23	0.32
204	0.76	0	0.026	0.0053	0.15	0	0	0	0.011	0	0.047	0	0.23	0.32
205	0.42	0	0.14	0.022	0.32	0	0	0	0.046	0	0.05	0	0.23	0.32
206	0.71	0	1.1e-05	0	8.3e-05	0	0	0	0.29	0	0.00054	0	0.23	0.32
207	0.89	0	0.0062	0.00054	0.0069	0	0	0	0.093	0	0.0045	0	0.23	0.32
208	0.24	0	0.0025	1.1e-05	0.01	0	0	0	0.73	0	0.02	8	0.23	0.44
209	0.99	0.00011	0	0	0	0	0	0	0.0057	0	2.5e-05	0	0.23	0.32
210	0.98	0	0.00052	0.0023	0.013	0	0	0	0.00071	0	0.00031	0	0.23	0.32
211	1	0	0	0	0	0	0	0	0.0028	0	1.9e-06	0	0.23	0.32
212	0.96	0	0	0	0	0	0	0	0.039	0	2.2e-06	0	0.23	0.32
213	0.49	0	0.17	0.04	0.15	0	0	0	0.11	0	0.045	0	0.23	0.32
214	1	0	0	0	0	0	0	0	0.0011	0	0	0	0.23	0.32
215	0.97	0	2.5e-06	0	0	0	0	0	0.025	0	0.00013	0	0.23	0.32
216	0.79	0	0.043	0.062	0.058	0	0	0	0.045	0	0.007	0	0.23	0.32
217	0.81	0	0.1	0.036	0.032	0	0	0	0.00041	0	0.015	0	0.23	0.32
218	0.91	0	0.016	0.015	0.049	0	0	0	0.0056	0	0.0078	0	0.23	0.32
219	0.44	0	0.13	0.072	0.27	0	0	0	0.066	0	0.013	0	0.23	0.32
220	0.53	0	0.083	0.022	0.12	0	0	0	0.2	0	0.036	0	0.23	0.32
221	0.012	0	0.00056	0	0.00013	0	0	0	0.99	0	0.0011	8	0.23	0.44
222	0.0073	0	0.74	0.16	0.097	0	0	0	1.3e-05	0	0.00089	2	0.35	0.56
223	0.29	0	0.18	0.43	0.081	0	0	0	0.01	0	0.0089	3	0.35	0.64
224	1	0	0	0	0.00014	0	0	0	0.00055	0	0	0	0.23	0.32
225	1	0	0	0	0	0	0	0	0.0018	0	0	0	0.23	0.32
226	0.44	0.0095	0.0028	0.00054	0.00046	0	0	0	0.48	0	0.065	8	0.23	0.44
227	0.98	0.014	0	0	0	0	0	0	0.0018	0	0	0	0.23	0.32
228	1	0	0	0	0	0	0	0	0.00036	0	0	0	0.23	0.32
229	0.22	0	0.16	0.023	0.6	0	0	0	2.5e-06	0	0	4	0.41	0.56
230	0.99	0	2.9e-05	0	1.3e-05	0	0	0	0.015	0	0.00011	0	0.23	0.32
231	1	0	0	0	0	0	0	0	0.00091	0	0	0	0.23	0.32
232	0.78	0	0.005	0.00049	0.0021	0	0	0	0.2	0	0.012	0	0.23	0.32
233	1	0	0	0	0	0	0	0	0	0	0	0	0.23	0.32
234	1	6.8e-05	0	0	0	0	0	0	0.0045	2.5e-05	3.6e-05	0	0.23	0.32
235	0.81	0	0.033	0.035	0.094	0	0	0	0.024	0	0.00059	0	0.23	0.32
236	0.93	3.2e-05	0.0036	0.00088	0.003	0	0	0	0.054	2.4e-06	0.0035	0	0.23	0.32
237	0.95	0.032	0	0	0	0	0	0	0.005	0.0099	5.3e-05	0	0.23	0.32
238	0.94	0	0.0023	0.028	0.016	0	0	0	0.0096	0	5.9e-06	0	0.23	0.32
239	0.7	0	0.045	0.18	0.071	0	0	0	0.0043	0	5.7e-06	0	0.23	0.32
240	0.42	0	0.018	0.0032	0.0041	0	0	0	0.49	0	0.066	8	0.23	0.44
241	1	0	0	0	0	0	0	0	0.0015	0	5e-06	0	0.23	0.32
242	1	0	0	0	0	0	0	0	0	0	0	0	0.23	0.32
243	0.85	0	0.0085	0.00098	0.0049	0	0	0	0.13	0	0.0077	0	0.23	0.32
244	0.99	0	0	0	0	0	0	0	0.0086	0	4.1e-05	0	0.23	0.32
245	0.99	0.0037	0	0	0	0	0	0	0.0021	0	0	0	0.23	0.32
246	1	0	0	0	0	0	0	0	0.0026	0	4.4e-06	0	0.23	0.32
247	1	0	0	0	0	0	0	0	0.0028	0	2.9e-06	0	0.23	0.32
248	0.41	0	0.13	0.041	0.3	0	0	0	0.1	0	0.011	0	0.23	0.32
249	0.92	1.1e-05	0	0	0	0	0	0	0.082	0	0.00049	0	0.23	0.32
250	0.072	0	0.44	0.094	0.39	0	0	0	0	0	6.9e-06	2	0.35	0.56
251	0.56	0	0.018	0.057	0.016	0	0	0	0.31	0	0.042	0	0.23	0.32
252	0.94	0	0.0015	0.004	0.017	0	0	0	0.034	0	0.00032	0	0.23	0.32
253	1	0	0	0	0	0	0	0	0.00031	0	0	0	0.23	0.32
254	0.8	0	0.00098	0.008	0.0042	0	0	0	0.19	0	0.0044	0	0.23	0.32
255	1	0.00027	0	0	0	0	0	0	0.00012	0.0001	0	0	0.23	0.32
256	1	0	0	0	0	0	0	0	0.001	0	0	0	0.23	0.32
257	0.62	0	0.11	0.09	0.16	0	0	0	0.017	0	0.0026	0	0.23	0.32
258	0	0	0	0	0	0.92	0	0	0	0.084	0	5	0.2	0.036
259	0.99	0.00089	7.6e-06	0	0	4.7e-05	0	0	0.0083	0.0018	0.00015	0	0.23	0.32
260	0	0	0	0	0	0	0	0	0	1	0	9	0.077	0.11
261	0.094	0	0.43	0.32	0.16	0	0	0	0.00016	0	0.0021	2	0.35	0.56
262	0.75	0	0.0068	0.0058	0.0076	0	0	0	0.22	0	0.0098	0	0.23	0.32
263	1	0	0	0	0	0	0	0	8.2e-05	0	0	0	0.23	0.32
264	0.86	0	0.0087	0.015	0.031	0	0	0	0.079	0	0.003	0	0.23	0.32
265	0.99	0	3.9e-05	0	3.5e-05	0	0	0	0.0066	0	4.2e-05	0	0.23	0.32
266	0.82	0	0.015	0.068	0.033	0	0	0	0.063	0	0.0011	0	0.23	0.32
267	0	0	0	0	0	1	0	0	0	0.0014	0	5	0.2	0.036
268	0.98	0	0	0	0	0	0	0	0.017	0	2.8e-05	0	0.23	0.32
269	1	0	0	0	0	0	0	0	6.6e-05	0	0	0	0.23	0.32
270	1	0	0	0	0	0	0	0	0.00059	0	0	0	0.23	0.32
271	0.0031	0	0.46	0.0056	0.53	0	0	0	0	0	0	4	0.41	0.56
272	0.77	0	0.016	0.0024	0.0092	0	0	0	0.19	0	0.014	0	0.23	0.32
273	0.77	0	3.2e-05	0.0053	0.0006	0	0	0	0.23	0	0.00097	0	0.23	0.32
274	0.78	0	0.035	0.083	0.064	0	0	0	0.034	0	0.00059	0	0.23	0.32
275	0.72	0	0.015	0.015	0.018	0	0	0	0.21	0	0.015	0	0.23	0.32
276	0	0	0	0	0	1	0	0	0	0	0	5	0.2	0.036
277	1	0	0	0	0	0	0	0	0.00026	0	0	0	0.23	0.32
278	0.7	0	0.023	0.046	0.031	0	0	0	0.19	0	0.018	0	0.23	0.32
279	0.41	0	0.091	0.06	0.063	0	0	0	0.31	0	0.064	0	0.23	0.32
280	0.69	0	0	0	0	0	0	0	0.31	0	0.00051	0	0.23	0.32
281	1	0	0	0	0	0	0	0	0.00034	0	0	0	0.23	0.32
282	1	0	0	0	0	0	0	0	0.00035	0	0	0	0.23	0.32
283	0.88	0	0.0036	0.084	0.011	0	0	0	0.022	0	2.4e-05	0	0.23	0.32
284	0.99	0.00082	0	0	0	0	0	0	0.0098	0	3.3e-05	0	0.23	0.32
285	0.99	0	0.00017	0.0069	0.0042	0	0	0	0.0012	0	0	0	0.23	0.32
286	0.84	0	0.015	0.087	0.049	0	0	0	0.0035	0	1.3e-06	0	0.23	0.32
287	0.98	0	0	0	0	0	0	0	0.019	0	2.3e-05	0	0.23	0.32
288	0	0.0003	0	0	0	0	0	1	0	0	0	7	0	0.21
289	0.98	8.6e-05	1.6e-05	0	4.1e-06	0	0	0	0.02	0	0.00029	0	0.23	0.32
290	1	0	0	0	0	0	0	0	0.00083	0	0	0	0.23	0.32
291	0.014	0	0.69	0.078	0.2	0	0	0	0.0031	0	0.0078	2	0.35	0.56
292	1	0	0	0	0	0	0	0	0.00083	0	0	0	0.23	0.32
293	1	0	0	0	0	0	0	0	0.00043	0	0	0	0.23	0.32
294	0.98	2.2e-05	0	0	0	0	0	0	0.016	0	0.00015	0	0.23	0.32
295	0	1.2e-05	0	0	0	0	0	1	0	0	0	7	0	0.21
296	0.99	0	0	0	0	0	0	0	0.0072	0	9.2e-06	0	0.23	0.32
297	1	6.5e-05	0	0	0	0	0	0	0.00059	0	0	0	0.23	0.32
298	1	0	0	0	0	0	0	0	0.0016	0	0	0	0.23	0.32
299	0	1.1e-05	0	0	0	2.5e-06	0	0.98	0	0.022	0	7	0	0.21
300	0.067	0	0.19	0.0051	0.064	0	0	0	0.6	0	0.067	8	0.23	0.44
301	0.8	0	0.0087	0.00011	0.012	0	0	0	0.18	0	0.0042	0	0.23	0.32
302	1	0	0	0	0	0	0	0	0.002	0	2.4e-06	0	0.23	0.32
303	0.72	0.0017	0.012	0.0049	0.0048	0	0	0	0.22	0	0.038	0	0.23	0.32
304	0	0	0	0	0	1	0	0	0	0	0	5	0.2	0.036
305	0.95	0	0	0	0	0	0	0	0.046	0	7.4e-05	0	0.23	0.32
306	1	2.9e-06	0	0	0	0	0	0	6.7e-05	0	0	0	0.23	0.32
