SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
36	3.3e-05	0.05	0	0.47	0	0	0	0	0	0	0	0	0	0.47	0	0	0	3	0.23	0.32
37	5.8e-05	0	0	0.5	0	0	9.5e-06	0	2.9e-06	0.0004	0	0	0	0.5	0	0	0	3	0.23	0.32
38	0.0013	0.043	0	0.48	0	0	0	0	2e-05	0	0	0	0	0.48	0.0002	0	4e-06	3	0.23	0.32
39	0.00027	0.21	0.00011	0.4	0	0	0	0	0.00076	0	0	0	0	0.4	7.8e-06	0	0.00012	3	0.23	0.32
40	3.7e-06	0	0	0.5	0	0	2.3e-06	0	0	0.0014	0	0	0	0.5	0	0	0	3	0.23	0.32
41	0.031	0	0	0.48	0	0	7e-06	0	0.00037	2.4e-06	0	0	0	0.48	0	0	7.1e-05	3	0.23	0.32
42	0.0032	0.067	3.2e-06	0.46	0	0	0	0	0.0011	0	0	0	0	0.46	0.00086	0	0.00065	3	0.23	0.32
43	1.3e-05	0	0	0.49	0	0	3.3e-05	0	3.2e-06	0.013	0	0	7.5e-05	0.49	0	0.00019	0	3	0.23	0.32
44	0.024	0.075	0.00025	0.41	0	0	0	3.9e-05	0.048	0	0	0	0	0.41	0.0049	0	0.029	3	0.23	0.32
45	0.0077	0	0	0.49	0	0	0.00011	0	0.0057	0.00096	0	0	0	0.49	0	0	0.00086	3	0.23	0.32
46	0	0	0	0.5	0	0	0	0	0	0.001	0	0	0	0.5	0	0	0	3	0.23	0.32
47	0.006	1.7e-05	0	0.47	0	0	0	0	0.0016	0	0	0	0	0.47	0.0066	0	0.041	3	0.23	0.32
48	0.00078	0.045	4e-05	0.47	0	0	0	0	0.0018	0	0	0	0	0.47	4.1e-05	0	0.003	3	0.23	0.32
49	0.046	0.027	0.00053	0.38	0	0	0	1.2e-05	0.12	0	0	0	0	0.38	0.0032	0	0.05	3	0.23	0.32
50	0.00018	0	0	0.5	0	0	0.00012	0	5.2e-06	0.00017	0	0	0	0.5	0	0	0	3	0.23	0.32
51	0	0	0	0	0	1	0	0	0	0.0005	0	0	0	0	0	0	0	5	0.13	0
52	0.0059	0.017	0	0.48	0	0	0	0	0.0031	0	0	0	0	0.48	0.0015	0	0.014	3	0.23	0.32
53	0.055	0.062	0.0044	0.024	0	0	0	5.9e-06	0.69	0	0	0	0	0.024	0.0013	0	0.14	8	0.23	0.52
54	0	0.078	0	0.46	0	0	0	0	0	0	0	0	0	0.46	0	0	0	3	0.23	0.32
55	3e-06	0	0	0.5	0	0	0.00011	0	0	0.0089	0	0	0	0.5	0	0	0	3	0.23	0.32
56	0.0011	0.031	0	0.48	0	0	0	0	4.5e-05	0	0	0	0	0.48	8.4e-05	0	6.1e-06	3	0.23	0.32
57	0	0	0	0.49	0.0062	0.0078	0	0	0	0.00068	0	0	0	0.49	0	0	0	3	0.23	0.32
58	0.0019	0.1	0.00034	0.45	0	0	0	0	0.0046	0	0	0	0	0.45	5.5e-05	0	0.00015	3	0.23	0.32
59	0.0037	0.053	0.00015	0.47	0	0	0	0	0.0073	0	0	0	0	0.47	0.00026	0	0.0032	3	0.23	0.32
60	3e-05	0.084	2e-05	0.46	0	0	0	0	0.0003	0	0	0	0	0.46	0	0	0.00015	3	0.23	0.32
61	0.0014	0.16	0.016	0.36	0	0	0	0	0.1	0	0	0	0	0.36	1e-05	0	0.00025	3	0.23	0.32
62	0.056	0.002	0	0.41	0	0	0	0	0.0056	0	0	0	0	0.41	0.019	0	0.095	3	0.23	0.32
63	3.4e-05	0.012	0	0.49	0	0	0	0	0	0	0	0	0	0.49	1.3e-05	0	0.0034	3	0.23	0.32
64	0	0	0	0.5	0	0	0	0	0	0.002	0	0	0	0.5	0	0	0	3	0.23	0.32
65	0.00095	0.018	0	0.49	0	0	0	0	5.5e-05	0	0	0	0	0.49	0.00021	0	3.8e-05	3	0.23	0.32
66	0.054	0.026	0.00081	0.32	0	0	0	0	0.2	0	0	0	0	0.32	9.8e-06	0	0.072	3	0.23	0.32
67	0.011	0	0	0.49	0	0	0	0	8.2e-05	6.2e-06	0	0	0	0.49	0	0	0.004	3	0.23	0.32
68	0.0071	4.8e-05	0	0.47	0	0	0	0	0.0012	0	0	0	0	0.47	0.0083	0	0.042	3	0.23	0.32
69	0.00059	0.024	0	0.49	0	0	0	0	2.8e-05	0	0	0	0	0.49	5.2e-05	0	0	3	0.23	0.32
70	0.085	0.00088	0.00011	0.087	0	0	0	0	0.32	0	0	0	0	0.087	0.0047	0	0.42	16	0.41	0.44
71	0.075	0.037	0	0.42	0	0	0	0	0.029	0	0	0	0	0.42	0.003	0	0.012	3	0.23	0.32
72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0014	0	4	0.23	0.071
73	0.0012	0	0	0.5	0	0	0.00011	0	8.3e-05	0.00035	0	0	0	0.5	0	0	0	3	0.23	0.32
74	0.0058	5.2e-06	0	0.44	0	0	0	0	0	0	0	0	0	0.44	0.079	0	0.033	3	0.23	0.32
75	0.0063	0.0036	0	0.49	0	0	0	0	9.6e-05	0	0	0	0	0.49	0.0045	0	0.0017	3	0.23	0.32
76	0.012	0.034	3e-05	0.46	0	0	0	0	0.017	0	0	0	0	0.46	0.0011	0	0.0097	3	0.23	0.32
77	0.00088	0	0	0.5	0	0	0.00047	0	0.0011	0.0057	0	0	0	0.5	0	0	5.4e-06	3	0.23	0.32
78	0.13	0.016	0	0.37	0	0	0	0	0.044	0	0	0	0	0.37	0.0083	0	0.057	3	0.23	0.32
79	6e-06	0	0	0.46	0	0	0.0021	0	5e-06	0.074	0	0	0	0.46	0	0	0	3	0.23	0.32
80	0.00051	0	0	0.5	0	0	0	0	1.1e-05	0	0	0	0	0.5	0.00024	0	0.00072	3	0.23	0.32
81	0	0	0	0.4	3.6e-05	0.2	0	0	0	0.0083	0	0	0	0.4	0	0	0	3	0.23	0.32
82	1.1e-05	0	0	0.5	0	0	0	0	0	6.9e-05	0	0	0	0.5	0	0	0	3	0.23	0.32
83	0.0036	0.00098	0	0.24	0	0	0	0	6.7e-05	0	0	0	0	0.24	5.3e-05	0	0.51	16	0.41	0.44
84	0	0	0	0.37	0.00026	0.26	0	0	0	0.008	0	0	0	0.37	0	3.1e-06	0	3	0.23	0.32
85	0	0	0	0.015	0	0.95	0	0	0	0.025	0	0	0	0.015	0	0	0	5	0.13	0
86	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5.5e-05	0	4	0.23	0.071
87	2.1e-05	0	0	0.5	0	0	5.7e-05	0	0	0.00071	0	0	0	0.5	0	0	0	3	0.23	0.32
88	2e-05	0.0071	0	0.49	0	0	0	0	0	0	0	0	0	0.49	0	0	0.011	3	0.23	0.32
89	0	0	0	0	0	0	0	0	0	0	1	0	0.00013	0	0	0	0	10	0	0.21
90	0.0005	0	4.9e-06	0.089	0	0	0.00016	0	0.0028	0.0027	0.78	0	0.035	0.089	0	4.7e-05	4.8e-05	10	0	0.21
91	0.062	0.052	0.00084	0.3	0	0	0	0	0.25	0	0	0	0	0.3	0.0017	0	0.027	3	0.23	0.32
92	0.0019	0.023	0	0.49	0	0	0	0	0.00031	0	0	0	0	0.49	0.00034	0	0.00024	3	0.23	0.32
93	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	0	0.21
94	0.02	0.0095	0.00013	0.45	0	0	0	4.8e-06	0.033	0	0	0	0	0.45	0.0022	0	0.04	3	0.23	0.32
95	0.051	0.089	0.0027	0.28	0	0	0	0.001	0.21	0	0	0	0	0.28	0.0048	0	0.086	3	0.23	0.32
96	0.00033	0.00087	0	0.49	0	0	0	0	0	0	0	0	0	0.49	0.0023	0	0.0083	3	0.23	0.32
97	0.00052	9.8e-06	0	0.5	0	0	0	0	8.8e-06	0	0	0	0	0.5	0.0054	0	0.0039	3	0.23	0.32
98	0.01	0.038	0.0002	0.46	0	0	0	0	0.02	0	0	0	0	0.46	0.00079	0	0.018	3	0.23	0.32
99	0.044	0.079	0.0061	0.24	0	0	0	0.002	0.37	0	0	0	0	0.24	0.0012	0	0.022	8	0.23	0.52
100	0.01	0	0	0.46	0	0	0	0	4.7e-05	0	0	0	0	0.46	0	0	0.077	3	0.23	0.32
101	0.013	0.002	0	0.47	0	0	0	0	0.0077	0	0	0	0	0.47	0.004	0	0.029	3	0.23	0.32
102	0.021	0.0085	0.00012	0.45	0	0	0	3.7e-06	0.033	0	0	0	0	0.45	0.0022	0	0.045	3	0.23	0.32
103	0	0	0	0.00011	0	1	0	0	0	0.0043	0	0	0	0.00011	0	0	0	5	0.13	0
104	0.025	0.017	0	0.47	0	0	0	0	0.0016	0	0	0	0	0.47	0.0035	0	0.0044	3	0.23	0.32
105	0.00092	0	0	0.5	0	0	0	0	1.1e-05	0	0	0	0	0.5	0.00011	0	0.0007	3	0.23	0.32
106	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.0013	0	0.00072	3	0.23	0.32
107	1.1e-05	4.3e-06	0	0.49	0	0	0	0	0	0	0	0	0	0.49	0.018	0	9e-06	3	0.23	0.32
108	0.0078	0.037	0	0.48	0	0	0	0	0.0018	0	0	0	0	0.48	0.00052	0	0.00039	3	0.23	0.32
109	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	0.026	0.28
110	0.0052	0.017	0	0.49	0	0	0	0	0.0011	0	0	0	0	0.49	0.0012	0	0.0015	3	0.23	0.32
111	0.15	0	0	0.37	0	0	0	0	0.0065	0	0	0	0	0.37	6.7e-05	0	0.094	3	0.23	0.32
112	0.025	8.8e-05	0	0.41	0	0	0	0	0.015	0	0	0	0	0.41	0.0084	0	0.13	3	0.23	0.32
113	0.097	0.019	2e-05	0.37	0	0	0	0	0.073	0	0	0	0	0.37	0.0066	0	0.073	3	0.23	0.32
114	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.0013	0	4	0.23	0.071
115	7.5e-05	0.18	3.2e-05	0.41	0	0	0	0	0.00013	0	0	0	0	0.41	0	0	5.5e-06	3	0.23	0.32
116	0	0.025	0	0.49	0	0	0	0	0	0	0	0	0	0.49	0	0	0	3	0.23	0.32
117	0.0089	0.0007	3.9e-06	0.48	0	0	0	0	0.0054	0	0	0	0	0.48	0.0013	0	0.022	3	0.23	0.32
118	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.071
119	0.096	0.033	2.1e-05	0.38	0	0	0	0	0.094	0	0	0	0	0.38	0.0031	0	0.022	3	0.23	0.32
120	0.13	0.12	0	0.34	0	0	0	0	0.066	0	0	0	0	0.34	0.00021	0	0.00018	3	0.23	0.32
121	0.00054	0.00015	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.0053	0	0.0017	3	0.23	0.32
122	0.096	0.027	0.0013	0.25	0	0	0	0	0.28	0	0	0	0	0.25	0.0012	0	0.1	8	0.23	0.52
123	0.029	0.0025	1.5e-06	0.13	0	0	0	0	0.0028	0	0	0	0	0.13	0.0086	0	0.69	16	0.41	0.44
124	0	0	0	2.6e-06	0	0	0	0	0	0	1	0	0.0025	2.6e-06	0	0.00062	0	10	0	0.21
125	0.044	0.02	6.6e-05	0.35	0	0	0	0	0.023	0	0	0	0	0.35	5.3e-05	0	0.22	3	0.23	0.32
126	0.027	0.037	0.00057	0.41	0	0	0	0.00015	0.063	0	0	0	0	0.41	0.0027	0	0.051	3	0.23	0.32
127	0.046	0.014	2.5e-05	0.29	0	0	0	0	0.013	0	0	0	0	0.29	4.5e-05	0	0.34	16	0.41	0.44
128	0.036	0.063	0.0048	0.28	0	0	0	0.0011	0.33	0	0	0	0	0.28	0.00075	0	0.014	8	0.23	0.52
129	0.06	0.0003	0	0.018	0	0	0	0	0.0034	0	0	0	0	0.018	0.0069	0	0.89	16	0.41	0.44
130	0.0044	0.024	0	0.48	0	0	0	0	0.0022	0	0	0	0	0.48	0.00077	0	0.0051	3	0.23	0.32
131	0.0034	0.062	9.7e-05	0.46	0	0	0	0	0.0071	0	0	0	0	0.46	9.7e-05	0	0.006	3	0.23	0.32
132	0.012	0.044	4.8e-06	0.46	0	0	0	0	0.015	0	0	0	0	0.46	0.00069	0	0.0019	3	0.23	0.32
133	0.04	0.0082	0.00029	0.39	0	0	0	0	0.087	0	0	0	0	0.39	0.0032	0	0.08	3	0.23	0.32
134	8.7e-05	0.11	3.9e-06	0.45	0	0	0	0	0.00028	0	0	0	0	0.45	0	0	0.00053	3	0.23	0.32
135	0	0	0	0.49	0.013	0.0028	0	0	0	0.00032	0	0	0	0.49	0	0	0	3	0.23	0.32
136	3.4e-06	0.027	0	0.49	0	0	0	0	0	0	0	0	0	0.49	0	0	1.2e-05	3	0.23	0.32
137	3.9e-05	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.00077	3	0.23	0.32
138	0.00043	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.0003	0	0.001	3	0.23	0.32
139	0.0036	0.0097	0	0.48	0	0	0	0	0.00096	0	0	0	0	0.48	0.0018	0	0.014	3	0.23	0.32
140	3.4e-05	0.16	0	0.42	0	0	0	0	1.2e-05	0	0	0	0	0.42	0	0	0	3	0.23	0.32
141	0	0	0	0	0	0	0	0	0	0	0.99	0	0.0076	0	0	0	0	10	0	0.21
142	0.00081	0	0	0.5	0	0	7e-06	0	7.4e-06	4.3e-05	0	0	0	0.5	0	0	8.9e-06	3	0.23	0.32
143	0.003	4.6e-06	0	0.47	0	0	0	0	3e-05	0	0	0	0	0.47	0.023	0	0.027	3	0.23	0.32
144	0.00018	0.00018	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0.0023	0	0.001	3	0.23	0.32
145	0.014	0.072	0.00047	0.43	0	0	0	0	0.054	0	0	0	0	0.43	0.00055	0	0.004	3	0.23	0.32
146	4.7e-06	0.082	0	0.46	0	0	0	0	0	0	0	0	0	0.46	0	0	0	3	0.23	0.32
147	8.3e-05	0.039	0	0.48	0	0	0	0	2.1e-05	0	0	0	0	0.48	1.1e-05	0	7.4e-05	3	0.23	0.32
148	0.044	0.0092	0	0.45	0	0	0	0	0.0055	0	0	0	0	0.45	0.0095	0	0.034	3	0.23	0.32
149	0.017	0.0002	3.2e-06	0.46	0	0	1e-05	0	0.0044	4.4e-05	0	0	0	0.46	0	0	0.057	3	0.23	0.32
150	0.0046	0.0012	0	0.49	0	0	0	0	6.9e-05	0	0	0	0	0.49	0.0092	0	0.007	3	0.23	0.32
151	0.0013	0.0032	0	0.49	0	0	0	0	0.0001	0	0	0	0	0.49	0.0019	0	0.022	3	0.23	0.32
152	5e-05	0	0.00044	0.5	0	0	0	0	0	0	0	0	0	0.5	0.0039	0	0	3	0.23	0.32
153	0.0022	0.023	0.00042	0.47	0	0	0	0.00022	0.013	0	0	0	0	0.47	0.0091	0	0.0041	3	0.23	0.32
154	9.6e-06	0.00044	0.00043	0.49	0	0	0	0.00025	0.01	0	0	0	0	0.49	0.0091	0	2.3e-06	3	0.23	0.32
155	0.00088	0.0045	0.00042	0.48	0	0	0	1.5e-05	0.0021	0	0	0	0	0.48	0.036	0	0.00059	3	0.23	0.32
156	3.9e-05	0.00061	0.00043	0.49	0	0	0	5.1e-05	0.0019	0	0	0	0	0.49	0.016	0	9.2e-06	3	0.23	0.32
157	0.29	0.00013	8.4e-05	0.0014	0	0	0	0	0.67	0	0	0	0	0.0014	0	0	0.038	8	0.23	0.52
158	0.00051	0	0	0.5	0	0	0	0	9.5e-06	0	0	0	0	0.5	0.00048	0	0.0012	3	0.23	0.32
159	0.017	0.05	6.9e-05	0.45	0	0	0	0	0.034	0	0	0	0	0.45	0.001	0	0.0059	3	0.23	0.32
160	0	0.92	0.012	5.6e-06	0	0	0	8.5e-05	0.0062	0	0	0	0	5.6e-06	0.061	0	0	1	0.41	0.68
161	0.13	0.02	3.2e-05	0.35	0	0	0	0	0.1	0	0	0	0	0.35	0.0051	0	0.041	3	0.23	0.32
162	8.7e-06	0	0	0.5	0	0	0	0	0	2.7e-05	0	0	0	0.5	0	0	0	3	0.23	0.32
163	0	0	0	0.36	0.27	0	0	0	0	9.1e-05	0	0	0	0.36	0	0.0042	0	3	0.23	0.32
164	0.00015	0	0	0.36	0.27	0	8.5e-06	0	3e-05	0.00059	0	0	0	0.36	0	0.0052	5.3e-05	3	0.23	0.32
165	0.013	0	0	0.46	0	0	0	0	0.0025	0	0	0	0	0.46	0	0	0.072	3	0.23	0.32
166	0.0034	0.0059	0.0012	0.44	0	0	0	0	0.1	0	0	0	0	0.44	0.00081	0	0.0015	3	0.23	0.32
167	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0.0055	0	4	0.23	0.071
168	0.00011	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	9.1e-05	3	0.23	0.32
169	2.5e-06	0.099	0.0012	0.44	0	0	0	0	0.017	0	0	0	0	0.44	0	0	2.6e-05	3	0.23	0.32
170	3.1e-05	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.00032	3	0.23	0.32
171	0.0069	0.047	0.0012	0.47	0	0	0	3.7e-05	0.0055	0	0	0	0	0.47	0.00038	0	0.00037	3	0.23	0.32
172	0	8.3e-05	0.00013	0.051	0	0	0	0	0.9	0	0	0	0	0.051	0	0	0.00057	8	0.23	0.52
173	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0.23	0.071
174	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0.13	0
175	8.9e-05	0.0023	0.0011	0.42	0	0	0	0	0.15	0	0	0	0	0.42	4.6e-06	0	0.00021	3	0.23	0.32
176	0.16	0.00041	0.00012	0.14	0	0	0	0	0.36	0	0	0	0	0.14	2.1e-05	0	0.21	8	0.23	0.52
177	0.0041	0.0029	0	0.18	0	0	0	0	0.00015	0	0	0	0	0.18	0.00073	0	0.63	16	0.41	0.44
178	4.3e-05	0	0	0.5	0	0	6.3e-06	0	0	0.00024	0	0	0	0.5	0	0	0	3	0.23	0.32
179	0.0011	0	0	0.5	0	0	1.5e-05	0	0.00022	0.00022	0	0	0	0.5	0	0	0.00018	3	0.23	0.32
180	0.0018	0.0003	0	0.039	0	0	0	0	1e-05	0	0	0	0	0.039	3.8e-05	0	0.92	16	0.41	0.44
181	0	0	0	0	0	0	0	0	0	0	1	0	0.00078	0	0	0	0	10	0	0.21
182	0.033	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0	8	0.23	0.52
183	0.00016	0	0.0028	0	0	0	6.7e-06	0	1	0	0	0	0	0	0	0	0	8	0.23	0.52
184	0.024	0.062	0.00043	0.39	0	0	1.4e-06	3e-06	0.049	0	0	0	0	0.39	0.0005	0	0.079	3	0.23	0.32
185	0.0078	0	1.4e-05	0.068	0	0	0.025	0	0.83	0.0034	0	0	0	0.068	0	0	0	8	0.23	0.52
186	0.024	0	0	0.00098	0	0	0.0026	0	0.97	0	0	0	0	0.00098	0	0	0	8	0.23	0.52
187	0.095	4.6e-06	0	0.06	0	0	0	0	0.0018	0	0	0	0	0.06	0	0	0.78	16	0.41	0.44
188	0.0033	4.4e-06	0	0.00075	0	0	0	0	3.7e-06	0	0	0	0	0.00075	0	0	1	16	0.41	0.44
189	0.00022	0	0	1.7e-06	0	0	0	0	0	0	0	0	0	1.7e-06	0	0	1	16	0.41	0.44
190	0.1	0.0031	0.0021	0.13	0	0	0.00025	1.8e-06	0.61	0.00018	0	0	0	0.13	0	0	0.025	8	0.23	0.52
191	6.8e-06	0	0	2.8e-05	0	0	0	0	0	0	0	0	0	2.8e-05	0	0	1	16	0.41	0.44
192	0.0047	0.12	0.093	0.065	0	0	1.3e-06	0.01	0.65	0	0	0	0	0.065	0	0	0.00036	8	0.23	0.52
193	0.00043	9.9e-06	0	0.0023	0	0	0	0	0	0	0	0	0	0.0023	0	0	0.99	16	0.41	0.44
194	0.027	7.9e-06	0	0.46	0	0	1.1e-05	0	0.011	1.3e-05	0	0	0	0.46	0	0	0.046	3	0.23	0.32
195	0.06	0.00028	0.00028	0.37	0	0	0.00031	0	0.19	0.0007	0	0	0	0.37	0	0	0.014	3	0.23	0.32
196	3.8e-05	0	0.0048	0	0	0	1.6e-06	0	1	0	0	0	0	0	0	0	0	8	0.23	0.52
197	0.00077	0.18	0.23	0.052	0	0	0	0.094	0.39	0	0	0	0	0.052	0	0	2.3e-05	8	0.23	0.52
198	1e-05	0	0	0.49	0	0	0.00015	0	2.1e-06	0.011	0	0	0	0.49	0	0	0	3	0.23	0.32
199	0.00071	0	0	0.5	0	0	4.6e-05	0	0.00031	0.00077	0	0	0	0.5	0	0	3.9e-05	3	0.23	0.32
200	0	0	0	0.04	0.00027	0	0	0	0	0	0.92	0	0.00027	0.04	0	1.1e-06	0	10	0	0.21
201	0.025	0	0	0.012	0	0	0	0	0.012	0	0	0	0	0.012	0	0	0.94	16	0.41	0.44
202	0.00042	0.02	0.0012	0.46	0	0	0	0	0.061	0	0	0	0	0.46	5.9e-05	0	0.0013	3	0.23	0.32
203	0	0	0	0.5	0	0	2.8e-06	0	0	0.0026	0	0	0	0.5	0	0	0	3	0.23	0.32
204	0.0013	0.004	0.001	0.38	0	0	0	0	0.23	0	0	0	0	0.38	2.8e-05	0	0.003	3	0.23	0.32
205	0.0043	0.01	0.00079	0.3	0	0	0	0	0.34	0	0	0	0	0.3	3.4e-06	0	0.052	8	0.23	0.52
206	0.0099	0	0	0.4	0	0	0	0	0.0029	0	0	0	0	0.4	0	0	0.19	3	0.23	0.32
207	0.026	0.0001	1.2e-05	0.45	0	0	1.8e-05	0	0.022	2.9e-05	0	0	0	0.45	0	0	0.043	3	0.23	0.32
208	0.11	1.6e-06	1.5e-06	0.17	0	0	0	0	0.14	0	0	0	0	0.17	0	0	0.41	16	0.41	0.44
209	9.3e-05	0	0	0.5	0	0	0.00028	0	0.00012	0.0082	0	0	0	0.5	0	0	0	3	0.23	0.32
210	2e-05	0.018	0.0013	0.49	0	0	0	0	0.0015	0	0	0	0	0.49	1.4e-06	0	0	3	0.23	0.32
211	0.00066	0	0	0.5	0	0	0	0	8.9e-06	0	0	0	0	0.5	0	0	0.004	3	0.23	0.32
212	0.00056	0	0	0.5	0	0	0.00016	0	1.1e-05	5e-05	0	0	0	0.5	0	0	0	3	0.23	0.32
213	0.057	0.0092	0.0008	0.31	0	0	0	0	0.26	0	0	0	0	0.31	0.0011	0	0.058	3	0.23	0.32
214	0.002	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0.00028	3	0.23	0.32
215	0.0026	0	0	0.5	0	0	8e-05	0	0.00065	0.00029	0	0	0	0.5	0	0	5.1e-05	3	0.23	0.32
