SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
41	0.98	0	0.00044	0	0	0	0.023	0	0	0.23	0.32
42	0.84	0.15	0.0012	0	0.0032	0	0.0055	0	0	0.23	0.32
43	1	0	3.9e-06	8.5e-05	0	0	1.4e-05	2.4e-06	0	0.23	0.32
44	0.76	0.13	0.053	0	0.0073	0	0.047	0	0	0.23	0.32
45	0.98	0	0.0067	0	0	0	0.0096	0	0	0.23	0.32
46	1	0	0	0	0	0	0	0	0	0.23	0.32
47	0.92	2.5e-05	0.0018	0	0.00021	0	0.082	0	0	0.23	0.32
48	0.84	0.16	0.0019	0	0.0014	0	0.00062	0	0	0.23	0.32
49	0.73	0.05	0.14	0	0.0027	0	0.083	0	0	0.23	0.32
50	1	0	6.2e-06	0	0	0	1.1e-05	0	0	0.23	0.32
51	1.1e-06	0	0	1	0	0	0	0	3	0.026	0.32
52	0.92	0.049	0.0035	0	0.0093	0	0.02	0	0	0.23	0.32
53	0.039	0.23	0.67	0	0.029	0	0.031	0	2	0.23	0.52
54	0.6	0.4	0	0	7.6e-06	0	0	0	0	0.23	0.32
55	1	0	0	0	0	0	0	0	0	0.23	0.32
56	0.94	0.061	5.2e-05	0	0.00014	0	0.0012	0	0	0.23	0.32
57	1	0	0	0	0	0	0	0.0026	0	0.23	0.32
58	0.8	0.19	0.0049	0	0.0003	0	0.00099	0	0	0.23	0.32
59	0.86	0.13	0.008	0	0.0018	0	0.0042	0	0	0.23	0.32
60	0.64	0.36	0.00025	0	8.7e-05	0	0	0	0	0.23	0.32
61	0.61	0.28	0.11	0	0.00011	0	0.00022	0	0	0.23	0.32
62	0.69	0.002	0.0055	0	0.00077	0	0.31	0	0	0.23	0.32
63	0.9	0.094	0	0	0.0044	0	8.9e-05	0	0	0.23	0.32
64	1	0	0	0	0	0	0	0	0	0.23	0.32
65	0.94	0.055	6.3e-05	0	0.0014	0	0.0021	0	0	0.23	0.32
66	0.59	0.16	0.22	0	0.0023	0	0.026	0	0	0.23	0.32
67	0.92	0	9.1e-05	0	0	0	0.079	0	0	0.23	0.32
68	0.9	6.7e-05	0.0013	0	0.00023	0	0.1	0	0	0.23	0.32
69	0.94	0.061	3.2e-05	0	0.00029	0	0.00062	0	0	0.23	0.32
70	0.22	0.016	0.46	0	0.0031	0	0.3	0	2	0.23	0.52
71	0.84	0.031	0.034	0	0.00018	0	0.098	0	0	0.23	0.32
72	0	0	0	0	0	0	0	1	7	0.18	0.071
73	1	0	9.8e-05	0	0	0	0.00068	0	0	0.23	0.32
74	0.59	4.2e-06	0	0	6.8e-05	0	0.41	0	0	0.23	0.32
75	0.94	0.0098	0.00011	0	0.0064	0	0.041	0	0	0.23	0.32
76	0.88	0.072	0.019	0	0.004	0	0.02	0	0	0.23	0.32
77	1	0	0.0013	0	0	0	0.00037	0	0	0.23	0.32
78	0.7	0.013	0.049	0	0.0004	0	0.24	0	0	0.23	0.32
79	1	0	6.4e-06	0	0	0	0	0	0	0.23	0.32
80	1	0	1.3e-05	0	3.7e-05	0	0.0032	0	0	0.23	0.32
81	1	0	0	0	0	0	0	0.00013	0	0.23	0.32
82	1	0	0	0	0	0	4.2e-05	0	0	0.23	0.32
83	0.78	0.02	0.00013	0	0.042	0	0.15	0	0	0.23	0.32
84	1	0	0	8.2e-05	0	0	0	0.00092	0	0.23	0.32
85	1	0	0	0	0	0	0	0	0	0.23	0.32
86	0	0	0	0	0	0	0	1	7	0.18	0.071
87	1	0	0	0	0	0	3.8e-06	0	0	0.23	0.32
88	0.78	0.22	0	0	0.0021	0	2e-05	0	0	0.23	0.32
89	0	0	0	5.4e-05	0	1	0	0	5	0	0.21
90	0.15	3.6e-06	0.0029	0.12	0	0.72	0.00031	0	5	0	0.21
91	0.59	0.059	0.29	0	0.0006	0	0.06	0	0	0.23	0.32
92	0.93	0.064	0.00035	0	0.0023	0	0.0038	0	0	0.23	0.32
93	0	0	0	0	0	1	0	0	5	0	0.21
94	0.88	0.024	0.038	0	0.0052	0	0.058	0	0	0.23	0.32
95	0.5	0.18	0.22	0	0.011	0	0.083	0	0	0.23	0.32
96	0.89	0.0067	0	0	0.095	0	0.0072	0	0	0.23	0.32
97	0.97	3.1e-05	1e-05	0	0.0011	0	0.028	0	0	0.23	0.32
98	0.86	0.092	0.023	0	0.0044	0	0.018	0	0	0.23	0.32
99	0.44	0.12	0.41	0	0.0014	0	0.035	0	0	0.23	0.32
100	0.78	0	4.8e-05	0	0	0	0.22	0	0	0.23	0.32
101	0.92	0.0042	0.009	0	0.0027	0	0.062	0	0	0.23	0.32
102	0.87	0.022	0.038	0	0.0049	0	0.064	0	0	0.23	0.32
103	0.78	0	0	0.22	0	0	0	0	0	0.23	0.32
104	0.91	0.021	0.0018	0	0.00047	0	0.066	0	0	0.23	0.32
105	1	0	1.3e-05	0	0	0	0.0049	0	0	0.23	0.32
106	0.29	4.3e-05	0	0	0.71	0	0.00011	0	4	0.53	0.56
107	0.54	6.2e-05	0	0	0.45	0	0.005	0	0	0.23	0.32
108	0.93	0.058	0.0021	0	0.00039	0	0.0099	0	0	0.23	0.32
109	0	0	0	1	0	0	0	0	3	0.026	0.32
110	0.94	0.044	0.0013	0	0.0043	0	0.015	0	0	0.23	0.32
111	0.57	0	0.0059	0	0.0001	0	0.42	0	0	0.23	0.32
112	0.81	0.00011	0.017	0	0.00015	0	0.17	0	0	0.23	0.32
113	0.7	0.019	0.084	0	0.00059	0	0.19	0	0	0.23	0.32
114	0	0	0	0	0	0	0	1	7	0.18	0.071
115	0.64	0.36	0.00012	0	2e-05	0	7.3e-06	0	0	0.23	0.32
116	0.83	0.17	0	0	1.1e-05	0	0	0	0	0.23	0.32
117	0.95	0.0023	0.0063	0	0.0031	0	0.043	0	0	0.23	0.32
118	0	0	0	0	0	0	0	1	7	0.18	0.071
119	0.75	0.03	0.11	0	0.00031	0	0.11	0	0	0.23	0.32
120	0.84	0.04	0.097	0	0	0	0.024	0	0	0.23	0.32
121	0.97	0.00066	3e-06	0	0.0067	0	0.022	0	0	0.23	0.32
122	0.47	0.13	0.32	0	0.0013	0	0.09	0	0	0.23	0.32
123	0.44	0.047	0.0055	0	0.015	0	0.49	0	6	0.35	0.4
124	5e-06	0	0	0.0017	0	1	0	1.9e-05	5	0	0.21
125	0.72	0.11	0.028	0	0.006	0	0.13	0	0	0.23	0.32
126	0.78	0.081	0.071	0	0.0054	0	0.058	0	0	0.23	0.32
127	0.66	0.094	0.018	0	0.0079	0	0.22	0	0	0.23	0.32
128	0.52	0.084	0.37	0	0.00066	0	0.026	0	0	0.23	0.32
129	0.075	0.016	0.0082	0	0.0021	0	0.9	0	6	0.35	0.4
130	0.91	0.068	0.0024	0	0.0056	0	0.0099	0	0	0.23	0.32
131	0.84	0.15	0.0077	0	0.0013	0	0.0028	0	0	0.23	0.32
132	0.89	0.078	0.017	0	0.0014	0	0.014	0	0	0.23	0.32
133	0.77	0.026	0.1	0	0.0044	0	0.098	0	0	0.23	0.32
134	0.22	0.78	8.3e-05	0	0	0	0	0	1	0.41	0.64
135	1	0	0	0	0	0	0	0.0025	0	0.23	0.32
136	0.83	0.17	0	0	0.0002	0	0	0	0	0.23	0.32
137	0.94	0	0	0	0	0	0.061	0	0	0.23	0.32
138	1	0	3.5e-06	0	0	0	0.0019	0	0	0.23	0.32
139	0.93	0.034	0.0011	0	0.014	0	0.018	0	0	0.23	0.32
140	0.67	0.33	1.1e-05	0	7.2e-06	0	0	0	0	0.23	0.32
141	0	0	0	0.014	0	0.99	0	0	5	0	0.21
142	1	0	8.8e-06	0	0	0	0.0019	0	0	0.23	0.32
143	0.83	6.2e-06	3.2e-05	0	0.00017	0	0.17	0	0	0.23	0.32
144	0.94	0.0014	0	0	0.053	0	0.0068	0	0	0.23	0.32
145	0.81	0.12	0.061	0	0.0011	0	0.013	0	0	0.23	0.32
146	0.82	0.18	0	0	0	0	0	0	0	0.23	0.32
147	0.84	0.15	2.2e-05	0	0.00057	0	8.2e-05	0	0	0.23	0.32
148	0.82	0.011	0.006	0	0.0012	0	0.17	0	0	0.23	0.32
149	0.89	0.0013	0.0051	0	0.00033	0	0.1	0	0	0.23	0.32
150	0.92	0.0032	7.8e-05	0	0.0068	0	0.068	0	0	0.23	0.32
151	0.93	0.016	0.00012	0	0.037	0	0.013	0	0	0.23	0.32
152	1	0	0	0	0	0	3.4e-06	0	0	0.23	0.32
153	0.91	0.056	0.015	0	0.018	0	0.003	0	0	0.23	0.32
154	0.94	0.0028	0.012	0	0.049	0	7e-06	0	0	0.23	0.32
155	0.98	0.008	0.0026	0	0.0077	0	0.00018	0	0	0.23	0.32
156	0.98	0.0024	0.0022	0	0.017	0	1.8e-05	0	0	0.23	0.32
157	0.0034	0.011	0.97	0	0	0	0.019	0	2	0.23	0.52
158	1	0	1.1e-05	0	2e-05	0	0.0035	0	0	0.23	0.32
159	0.85	0.084	0.039	0	0.0017	0	0.022	0	0	0.23	0.32
160	7.3e-06	0.99	0.0048	0	0.0021	0	0	0	1	0.41	0.64
161	0.69	0.018	0.12	0	0.00047	0	0.17	0	0	0.23	0.32
162	1	0	0	0	0	0	9.3e-06	0	0	0.23	0.32
163	0.92	0	0	0	0	0	0	0.083	0	0.23	0.32
164	0.84	0	4.1e-05	0	0	0	0.00087	0.16	0	0.23	0.32
165	0.85	0	0.0027	0	2.9e-06	0	0.15	0	0	0.23	0.32
166	0.83	0.033	0.11	0	0.022	0	0.0044	0	0	0.23	0.32
167	0	0	0	0	0	0	0	1	7	0.18	0.071
168	1	0	0	0	0	0	0.0016	0	0	0.23	0.32
169	0.37	0.62	0.0083	0	6.4e-06	0	0	0	1	0.41	0.64
170	1	0	0	0	0	0	0.001	0	0	0.23	0.32
171	0.91	0.077	0.0063	0	0.00052	0	0.0075	0	0	0.23	0.32
172	0.085	0.024	0.89	0	0.0003	0	0	0	2	0.23	0.52
173	0	0	0	0	0	0	0	1	7	0.18	0.071
174	0	0	0	0	0	0	0	1	7	0.18	0.071
175	0.79	0.034	0.17	0	0.0074	0	8.7e-06	0	0	0.23	0.32
176	0.33	0.0071	0.5	0	0.015	0	0.14	0	2	0.23	0.52
177	0.61	0.052	0.0003	0	0.19	0	0.15	0	0	0.23	0.32
178	1	0	0	0	0	0	0.00011	0	0	0.23	0.32
179	1	0	0.00026	0	0	0	0.0032	0	0	0.23	0.32
180	0.34	0.028	5.3e-05	0	0.25	0	0.39	0	6	0.35	0.4
181	0	0	0	0.00036	0	1	0	0	5	0	0.21
182	0	0	1	0	0	0	2.3e-06	0	2	0.23	0.52
183	0	0	1	0	0	0	0	0	2	0.23	0.52
184	0.71	0.19	0.052	0	0.0084	0	0.038	0	0	0.23	0.32
185	0.12	0	0.88	0	0	0	1.9e-05	0	2	0.23	0.52
186	0.0017	0	1	0	0	0	1.2e-05	0	2	0.23	0.52
187	0.091	0.00013	0.0016	0	0.00018	0	0.91	0	6	0.35	0.4
188	0.0085	0.0017	2.5e-05	0	0.0069	0	0.98	0	6	0.35	0.4
189	2.6e-05	0	0	0	0.00037	0	1	0	6	0.35	0.4
190	0.25	0.015	0.69	0	0.00013	0	0.052	0	2	0.23	0.52
191	0.0012	2.7e-05	0	0	0.11	0	0.89	0	6	0.35	0.4
192	0.12	0.18	0.7	0	2e-05	0	0.00026	0	2	0.23	0.52
193	0.049	0.0052	0	0	0.055	0	0.89	0	6	0.35	0.4
194	0.88	0.00012	0.013	0	4.5e-05	0	0.1	0	0	0.23	0.32
195	0.73	0.0017	0.22	0	2.6e-05	0	0.047	0	0	0.23	0.32
196	0	0	1	0	0	0	0	0	2	0.23	0.52
197	0.13	0.28	0.59	0	5.7e-06	0	3.2e-05	0	2	0.23	0.52
198	1	0	2.5e-06	0	0	0	4.3e-06	0	0	0.23	0.32
199	1	0	0.00036	0	0	0	0.0011	0	0	0.23	0.32
200	0.076	0	0	9e-05	0	0.92	0	0	5	0	0.21
201	0.028	0	0.016	0	0	0	0.96	0	6	0.35	0.4
202	0.84	0.092	0.066	0	0.0029	0	0.00042	0	0	0.23	0.32
203	1	0	0	0	0	0	0	0	0	0.23	0.32
204	0.7	0.042	0.25	0	0.011	0	0.0001	0	0	0.23	0.32
205	0.54	0.097	0.36	0	0.0033	0	0.0039	0	0	0.23	0.32
206	0.89	0	0.0038	0	0	0	0.1	0	0	0.23	0.32
207	0.89	0.00088	0.025	0	0.00019	0	0.08	0	0	0.23	0.32
208	0.54	0.00015	0.25	0	0.0011	0	0.21	0	0	0.23	0.32
209	1	0	0.00014	0	0	0	2.8e-05	0	0	0.23	0.32
210	0.92	0.079	0.0016	0	0.00012	0	1e-05	0	0	0.23	0.32
211	0.96	0	1e-05	0	0	0	0.037	0	0	0.23	0.32
212	1	0	1.3e-05	0	0	0	2.8e-05	0	0	0.23	0.32
213	0.57	0.058	0.29	0	0.041	0	0.036	0	0	0.23	0.32
214	0.97	0	1.1e-06	0	0	0	0.031	0	0	0.23	0.32
215	1	0	0.00077	0	0	0	0.0025	0	0	0.23	0.32
216	0.82	0.13	0.041	0	0.0013	0	0.0039	0	0	0.23	0.32
217	0.85	0.017	0.09	0	0.042	0	0.00074	0	0	0.23	0.32
218	0.89	0.066	0.043	0	0.0041	0	0.002	0	0	0.23	0.32
219	0.5	0.24	0.085	0	0.051	0	0.13	0	0	0.23	0.32
220	0.62	0.055	0.23	0	0.005	0	0.089	0	0	0.23	0.32
221	0.0012	0	0.00063	0	9e-06	0	1	0	6	0.35	0.4
222	0.17	0.71	0.12	0	3.9e-06	0	7.9e-05	0	1	0.41	0.64
223	0.47	0.45	0.082	0	0.00017	0	0.00019	0	0	0.23	0.32
224	0.95	0.0025	0	0	0.012	0	0.032	0	0	0.23	0.32
225	1	0	2e-06	0	0	0	9.6e-05	0	0	0.23	0.32
226	0.54	0.00016	0.45	0.0021	0	0	0.0054	0	0	0.23	0.32
227	1	0	4.9e-06	1.1e-05	0	0	0	0	0	0.23	0.32
228	1	0	0	0	0	0	4.2e-06	0	0	0.23	0.32
229	0.63	0.37	0	0	0.0015	0	2.3e-05	0	0	0.23	0.32
230	0.98	0	0.00062	0	0	0	0.015	0	0	0.23	0.32
231	1	0	0	0	0	0	3.3e-05	0	0	0.23	0.32
232	0.88	0.00034	0.077	0	9.7e-06	0	0.044	0	0	0.23	0.32
233	1	0	0	0	0	0	0	0	0	0.23	0.32
234	1	0	0.0002	0	0	0	0.00094	5.2e-05	0	0.23	0.32
235	0.83	0.15	0.0034	0	0.0085	0	0.01	0	0	0.23	0.32
236	0.95	0.0011	0.02	0	7.5e-05	0	0.028	2e-05	0	0.23	0.32
237	0.99	0	0.00031	0.0063	0	0	0.00016	0.0016	0	0.23	0.32
238	0.77	0.23	2.7e-05	0	6.3e-05	0	4.6e-05	0	0	0.23	0.32
239	0.62	0.38	2.9e-05	0	0.00011	0	2.2e-05	0	0	0.23	0.32
240	0.51	0.0013	0.45	0	4.7e-06	0	0.034	0	0	0.23	0.32
241	1	0	2.8e-05	0	0	0	0.00071	3.6e-05	0	0.23	0.32
242	1	0	0	0	0	0	0	0	0	0.23	0.32
243	0.88	0.00087	0.045	0	3.2e-05	0	0.078	0	0	0.23	0.32
244	1	0	0.00023	0	0	0	0.00058	0	0	0.23	0.32
245	1	0	9e-06	1.1e-05	0	0	3.3e-06	0	0	0.23	0.32
246	1	0	2.5e-05	0	0	0	0.0047	0	0	0.23	0.32
247	1	0	1.7e-05	0	0	0	3.8e-05	0	0	0.23	0.32
248	0.4	0.14	0.06	0	0.041	0	0.35	0	0	0.23	0.32
249	1	0	0.003	0	0	0	0.0001	0	0	0.23	0.32
250	0.37	0.63	0.0002	0	0.00014	0	1.1e-05	0	1	0.41	0.64
251	0.58	0.15	0.25	0	0.00051	0	0.02	0	0	0.23	0.32
252	0.89	0.067	0.0017	0	0.0068	0	0.038	0	0	0.23	0.32
253	1	0	0	0	0	0	0.00015	0	0	0.23	0.32
254	0.84	0.1	0.026	0	0.0005	0	0.027	0	0	0.23	0.32
255	1	0	0	0	0	0	5e-06	6.6e-06	0	0.23	0.32
256	1	0	0	0	0	0	7.8e-06	0	0	0.23	0.32
257	0.74	0.23	0.017	0	0.0044	0	0.009	0	0	0.23	0.32
258	0	0	0	0	0	0	0	1	7	0.18	0.071
259	0.99	0	0.00082	3.9e-05	0	0	0.00077	0.0051	0	0.23	0.32
260	0	0	0	0	0	0	0	1	7	0.18	0.071
261	0.34	0.62	0.043	0	8.5e-05	0	7.2e-05	0	1	0.41	0.64
262	0.77	0.072	0.057	0	0.0014	0	0.097	0	0	0.23	0.32
263	1	0	0	0	0	0	2.4e-06	0	0	0.23	0.32
264	0.83	0.099	0.016	0	0.0064	0	0.049	0	0	0.23	0.32
265	0.97	0	0.00023	0	0	0	0.029	0	0	0.23	0.32
266	0.78	0.21	0.006	0	0.0008	0	0.0041	0	0	0.23	0.32
267	0	0	0	0	0	0	0	1	7	0.18	0.071
268	1	0	0.00016	0	0	0	0.00019	0	0	0.23	0.32
269	1	0	0	0	0	0	0	0	0	0.23	0.32
270	1	0	2.9e-06	0	0	0	1.1e-05	0	0	0.23	0.32
271	0.25	0.75	8.5e-05	0	0.0003	0	0.0062	0	1	0.41	0.64
272	0.82	0.0021	0.084	0	5.7e-05	0	0.093	0	0	0.23	0.32
273	0.84	0.16	0.006	0	6.5e-06	0	0.00063	0	0	0.23	0.32
274	0.77	0.22	0.0033	0	0.0014	0	0.0024	0	0	0.23	0.32
275	0.73	0.093	0.083	0	0.0019	0	0.087	0	0	0.23	0.32
276	0	0	0	0	0	0	0	1	7	0.18	0.071
277	1	0	0	0	0	0	3.2e-06	0	0	0.23	0.32
278	0.71	0.14	0.11	0	0.0021	0	0.037	0	0	0.23	0.32
279	0.44	0.11	0.38	0	0.0015	0	0.069	0	0	0.23	0.32
280	1	0	0.0042	0	0	0	8.8e-05	0	0	0.23	0.32
281	1	0	0	0	0	0	0.0001	0	0	0.23	0.32
282	1	0	0	0	0	0	2.4e-06	0	0	0.23	0.32
283	0.7	0.3	0.00011	0	2.8e-05	0	9.4e-05	0	0	0.23	0.32
284	1	0	0.00019	0	0	0	1.3e-05	0	0	0.23	0.32
285	0.8	0.2	0	0	9.4e-06	0	2.9e-06	0	0	0.23	0.32
286	0.67	0.33	5.9e-06	0	7.9e-05	0	1.3e-05	0	0	0.23	0.32
287	1	0	0.00013	0	0	0	1.2e-05	0	0	0.23	0.32
288	0	0	0	0.0034	0	1	0	0	5	0	0.21
289	1	0	0.0016	0	0	0	0.0023	0	0	0.23	0.32
290	1	0	0	0	0	0	0	0	0	0.23	0.32
291	0.15	0.36	0.47	0	0.00014	0	0.028	0	2	0.23	0.52
292	1	0	0	0	0	0	2.1e-05	0	0	0.23	0.32
293	1	0	0	0	0	0	0	0	0	0.23	0.32
294	1	0	0.00084	0	0	0	0.00021	0	0	0.23	0.32
295	0	0	0	0.0039	0	1	0	0	5	0	0.21
296	1	0	5.2e-05	0	0	0	0.001	0	0	0.23	0.32
297	1	0	0	0	0	0	0	0	0	0.23	0.32
298	1	0	5.9e-06	0	0	0	0.00016	0	0	0.23	0.32
299	0	0	0	7.2e-05	0	1	0	0.00011	5	0	0.21
300	0.073	0.004	0.41	0	2.5e-05	0	0.51	0	6	0.35	0.4
301	0.62	0.00016	0.018	0	1.1e-05	0	0.37	0	0	0.23	0.32
302	1	0	1.4e-05	0	0	0	0.00016	0	0	0.23	0.32
303	0.76	0.0031	0.22	0.00024	3.2e-05	0	0.013	0	0	0.23	0.32
304	0	0	0	0	0	0	0	1	7	0.18	0.071
305	1	0	0.00044	0	0	0	0	0	0	0.23	0.32
306	1	0	0	0	0	0	0	0	0	0.23	0.32
307	1	0	0	0	0	0	0.00062	0	0	0.23	0.32
308	0.22	0	0.77	0	0	0	0.0016	0	2	0.23	0.52
309	0.66	2.3e-05	0.0083	0	0.0006	0	0.33	0	0	0.23	0.32
310	0.99	0.0071	2.1e-06	0	0	0	0.0071	0	0	0.23	0.32
311	0.8	0.19	0.00059	0	0.00039	0	0.0018	0	0	0.23	0.32
312	1	0	0	0	0	0	0	0	0	0.23	0.32
313	0.89	0.1	0.0031	0	4e-05	0	0.004	0	0	0.23	0.32
314	0.86	0.085	0.0033	0	0.023	0	0.031	0	0	0.23	0.32
315	0.82	0.17	5.9e-05	0	0.0068	0	0.0006	0	0	0.23	0.32
316	1	0	0	0	0	0	0	0	0	0.23	0.32
317	0.86	0.13	0	0	0.014	0	0.0001	0	0	0.23	0.32
318	0.86	0.0015	0.13	7.9e-06	1.5e-05	0	0.016	0	0	0.23	0.32
319	0.75	0.087	0.045	0	0.013	0	0.1	0	0	0.23	0.32
320	0.68	0.14	0.13	0	0.0024	0	0.044	0	0	0.23	0.32
321	1	0	0	0	0	0	0	0	0	0.23	0.32
322	0.87	0.051	0.0025	0	0.013	0	0.066	0	0	0.23	0.32
323	0	0	0	0.0054	0	0.99	0	0	5	0	0.21
324	1	0	0.00085	0	0	0	0.0013	0	0	0.23	0.32
325	0	0	0	1	0	0	0	0	3	0.026	0.32
326	0.65	0.35	0.0003	0	0.00046	0	4.4e-05	0	0	0.23	0.32
327	1	0	0.00036	0	0	0	0.0001	0	0	0.23	0.32
328	1	0	0	0	0	0	0.0002	0	0	0.23	0.32
329	1	0	0	0	0	0	0	0	0	0.23	0.32
330	0.92	0.065	0	0	0.019	0	0	0	0	0.23	0.32
331	1	0	0.00019	0	0	0	0.00088	0	0	0.23	0.32
332	1	0	0	0	0	0	3.3e-05	0	0	0.23	0.32
333	0.9	0.033	0	0	0.069	0	0.0025	0	0	0.23	0.32
334	1	0	3.8e-06	0	0	0	0.00017	3.4e-06	0	0.23	0.32
335	0.8	0.2	0.00021	0	0.001	0	8.2e-05	0	0	0.23	0.32
336	0.89	0.098	0.0071	0	0.00056	0	0.0063	0	0	0.23	0.32
337	0.88	0.1	0.00095	0	0.0072	0	0.0043	0	0	0.23	0.32
338	0.14	0.05	0.0051	0.8	3.4e-06	0	6.1e-05	0	3	0.026	0.32
339	0.82	0.17	0.012	0	0.00032	0	0.002	0	0	0.23	0.32
340	0.61	0.098	0.25	0	0.0017	0	0.045	0	0	0.23	0.32
341	0.85	0.15	0.00035	0	4.1e-06	0	3.6e-05	0	0	0.23	0.32
342	0.91	0.092	2.4e-06	0	0.00069	0	0.00013	0	0	0.23	0.32
343	0.47	0.53	0.0053	0	0	0	4.2e-06	0	1	0.41	0.64
344	0.89	0.11	0	0	0.00088	0	0	0	0	0.23	0.32
345	0.82	0.18	0	0	3.5e-05	0	0	0	0	0.23	0.32
346	0.96	0.034	6.1e-06	0	0.0048	0	0.0015	0	0	0.23	0.32
347	0.72	0.22	0.057	0	0.001	0	0.0029	0	0	0.23	0.32
348	0.85	0.14	2e-06	3.6e-06	0.002	0	0.0045	0.0017	0	0.23	0.32
349	0.85	0.15	0.00049	0	0.00027	0	0.00051	0	0	0.23	0.32
350	0.68	0.099	0.21	0	5.9e-05	0	0.013	0	0	0.23	0.32
351	7.7e-05	0.00014	0.00052	0	0	0	1	0	6	0.35	0.4
352	0.97	0.024	1.6e-06	0	0.0062	0	0.0032	0	0	0.23	0.32
353	0.83	0.11	0.047	0	0.00073	0	0.0091	0	0	0.23	0.32
354	0.91	0.089	3.2e-06	0	0.00048	0	0.00012	0	0	0.23	0.32
355	0.92	0.072	8.3e-06	0	0.0027	0	0.0003	0	0	0.23	0.32
356	0.78	0.22	1.3e-05	0	0.00014	0	4.4e-06	0	0	0.23	0.32
357	1	0	0.00092	0	0	0	0.00077	0	0	0.23	0.32
358	0.91	0.091	0	0	0.00073	0	9.1e-06	0	0	0.23	0.32
359	0.66	0.12	0.16	0	0.0024	0	0.061	0	0	0.23	0.32
360	0.74	0.1	0.12	0	0.0025	0	0.033	0	0	0.23	0.32
361	1	0	0	0	0	0	1.6e-05	0	0	0.23	0.32
362	0.0012	0.0066	0.99	0	0	0	0.0032	0	2	0.23	0.52
363	1	2.3e-06	0.0016	0.00039	0	0	0.002	0.00042	0	0.23	0.32
364	0.76	0.24	0.00037	0	4.8e-06	0	6.1e-05	0	0	0.23	0.32
365	0.87	0.13	4.2e-05	0	2.2e-05	0	0.00012	0	0	0.23	0.32
366	0	0	0	0.003	0	1	0	0	5	0	0.21
367	0.91	0.072	0.017	0	0.00018	0	0.006	0	0	0.23	0.32
368	0.89	0.019	0.039	0	0.0018	0	0.051	3.8e-05	0	0.23	0.32
369	0.94	0.056	0.0021	0	2.8e-05	0	0.0055	0	0	0.23	0.32
