SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
49	0	0.011	0.01	0.098	0.00031	0.044	0.69	0	0.01	0.042	0.096	0	0	0.0009	0.0009	0	0.00051	0	6	0.23	0.32
50	0	0	0	0.0081	0.00053	0	0.98	0	0	0	0.0079	0	0	0	0	0	0	0	6	0.23	0.32
51	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0.32
52	0	0.0074	0.011	0.013	0.0002	0.016	0.92	0	0.011	0.012	0.013	0	0	3e-06	3e-06	0	0.00063	0	6	0.23	0.32
53	0	0.027	0.11	0.18	8e-05	0.21	0.045	0	0.11	0.12	0.18	0	0	0.0061	0.0061	0	0.0048	0	5	0.35	0.6
54	0	0.025	0.022	2.8e-05	5.5e-05	0.27	0.65	0	0.022	0	2.7e-05	0	0	0	0	0	0.0048	0	6	0.23	0.32
55	0	0	0	0.00038	9.4e-05	0	1	0	0	0	0.00037	0	0	0	0	0	0	0	6	0.23	0.32
56	0	0.014	0.00068	0.0066	0.00031	0.0019	0.97	0	0.00068	5.6e-06	0.0065	0	0	0	0	0	0.00026	0	6	0.23	0.32
57	0	0	0	0	0	0	0.99	0	0	0	0	0.00079	0	0	0	0.0084	0	0	6	0.23	0.32
58	0	0.04	0.0095	0.019	0.00024	0.14	0.76	0	0.0095	0.00012	0.018	0	0	0.00094	0.00094	0	0.0013	0	6	0.23	0.32
59	0	0.022	0.015	0.015	0.00021	0.091	0.82	0	0.015	0.0026	0.015	0	0	0.00035	0.00035	0	0.0012	0	6	0.23	0.32
60	0	0.019	0.038	0.00017	4.8e-05	0.46	0.44	0	0.038	6.8e-05	0.00017	0	0	1.1e-05	1.1e-05	0	0.0036	0	5	0.35	0.6
61	0	0.044	0.012	0.01	0.00013	0.41	0.44	0	0.012	0.00014	0.01	0	0	0.03	0.03	0	0.0015	0	6	0.23	0.32
62	0	0.00092	0.00029	0.055	0.00044	0.00019	0.8	0	0.00029	0.085	0.054	0	0	0	0	0	7.7e-06	0	6	0.23	0.32
63	0	0.0049	0.046	0.00019	6.6e-05	0.038	0.86	0	0.046	0.0028	0.00018	0	0	0	0	0	0.0022	0	6	0.23	0.32
64	0	0	0	0	2.8e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0.23	0.32
65	0	0.0083	0.0036	0.0037	0.0002	0.0047	0.97	0	0.0036	3.5e-05	0.0037	0	0	0	0	0	0.00049	0	6	0.23	0.32
66	0	0.0075	0.07	0.019	3.9e-05	0.37	0.4	0	0.07	0.042	0.018	0	0	0.0005	0.0005	0	0.0026	0	6	0.23	0.32
67	0	0	0	0.0058	0.00021	0	0.98	0	0	0.0037	0.0057	0	0	0	0	0	0	0	6	0.23	0.32
68	0	2.1e-05	2.8e-05	0.027	0.00041	4.8e-06	0.91	0	2.8e-05	0.038	0.027	0	0	0	0	0	0	0	6	0.23	0.32
69	0	0.011	0.0016	0.0039	0.00024	0.0026	0.97	0	0.0016	0	0.0038	0	0	0	0	0	0.00038	0	6	0.23	0.32
70	0	0.00031	0.031	0.24	0.00021	0.032	0.13	0	0.031	0.29	0.24	0	0	3.5e-05	3.5e-05	0	0.00052	0	9	0.41	0.44
71	0	0.014	0.00019	0.13	0.00055	0.00058	0.71	0	0.00019	0.0094	0.13	0	0	0	0	0	6e-05	0	6	0.23	0.32
72	0	0	0	0	0	0	0	0	0	0	0	0.37	0	0	0	0.63	0	0	15	0.18	0.036
73	0	0	0	0.011	0.00034	0	0.98	0	0	0	0.011	0	0	0	0	0	0	0	6	0.23	0.32
74	0	0	0	0.006	0.00051	0	0.95	0	0	0.033	0.0058	0	0	0	0	0	0	0	6	0.23	0.32
75	0	0.0017	0.0005	0.0053	0.00023	5.8e-05	0.98	0	0.0005	0.0016	0.0052	0	0	0	0	0	7.8e-05	0	6	0.23	0.32
76	0	0.014	0.0098	0.033	0.00025	0.028	0.86	0	0.0098	0.0084	0.032	0	0	5.2e-05	5.2e-05	0	0.0007	0	6	0.23	0.32
77	2.2e-05	0	0	0.014	0.00021	0	0.97	0	0	4.9e-06	0.014	0	0	0	0	0	0	0	6	0.23	0.32
78	0	0.0067	0.00086	0.14	0.00049	0.0019	0.67	0	0.00086	0.047	0.14	0	0	0	0	0	4e-05	0	6	0.23	0.32
79	1.6e-05	0	0	0.0024	0.00022	0	0.99	0	0	0	0.0024	0	0	0	0	0	0	0	6	0.23	0.32
80	0	0	0	0.0015	0.00015	0	1	0	0	0.00066	0.0015	0	0	0	0	0	0	0	6	0.23	0.32
81	6.5e-05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0.0049	0	0	6	0.23	0.32
82	0	0	0	4.8e-05	4.1e-05	0	1	0	0	0	4.7e-05	0	0	0	0	0	0	0	6	0.23	0.32
83	0	0.00044	0.033	0.00012	1.1e-05	0.0094	0.46	0	0.033	0.46	0.00012	0	0	0	0	0	0.00057	0	6	0.23	0.32
84	0.0022	0	0	0	0	0	0.99	0	0	0	0	1.1e-05	0	0	0	0.012	0	0	6	0.23	0.32
85	2.4e-05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5.8e-05	0	0	6	0.23	0.32
86	0	0	0	0	0	0	0	0	0	0	0	0.0013	0	0	0	1	0	0	15	0.18	0.036
87	0	0	0	0.00098	0.00021	0	1	0	0	0	0.00096	0	0	0	0	0	0	0	6	0.23	0.32
88	0	0.0011	0.26	0	5.2e-06	0.16	0.31	0	0.26	0.0032	0	0	0	0	0	0	0.0065	0	6	0.23	0.32
89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0.21
90	0.058	0	0	0.0047	3.2e-05	3e-05	0.16	7.1e-05	0	4.1e-05	0.0046	1.7e-05	0	6.4e-06	6.4e-06	0	0	0.77	17	0	0.21
91	0	0.022	0.0061	0.18	0.00036	0.042	0.55	0	0.0061	0.023	0.17	0	0	0.0012	0.0012	0	0.00037	0	6	0.23	0.32
92	0	0.01	0.0062	0.0069	0.00021	0.01	0.95	0	0.0062	0.00022	0.0067	0	0	0	0	0	0.00063	0	6	0.23	0.32
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0.21
94	0	0.0042	0.0065	0.04	0.00025	0.017	0.85	0	0.0065	0.035	0.039	0	0	0.00024	0.00024	0	0.0003	0	6	0.23	0.32
95	0	0.035	0.032	0.096	0.00023	0.15	0.47	0	0.032	0.068	0.094	0	0	0.0067	0.0067	0	0.0019	0	6	0.23	0.32
96	0	0.0004	0.007	0.00036	7.5e-05	0.00034	0.98	0	0.007	0.0076	0.00035	0	0	0	0	0	0.00022	0	6	0.23	0.32
97	0	4.5e-06	0	0.0021	0.0002	0	0.99	0	0	0.0036	0.0021	0	0	0	0	0	0	0	6	0.23	0.32
98	0	0.016	0.016	0.023	0.00021	0.067	0.82	0	0.016	0.015	0.023	0	0	0.00047	0.00047	0	0.001	0	6	0.23	0.32
99	0	0.034	0.014	0.15	0.00026	0.14	0.45	0	0.014	0.02	0.15	0	0	0.018	0.018	0	0.00098	0	6	0.23	0.32
100	0	0	8.2e-05	0.001	2.1e-05	2.5e-05	0.93	0	8.2e-05	0.072	0.001	0	0	0	0	0	0	0	6	0.23	0.32
101	0	0.00089	0.00082	0.03	0.00028	0.00077	0.91	0	0.00082	0.026	0.029	0	0	0	0	0	4e-05	0	6	0.23	0.32
102	0	0.0037	0.0065	0.041	0.00025	0.017	0.84	0	0.0065	0.039	0.041	0	0	0.00022	0.00022	0	0.00029	0	6	0.23	0.32
103	1	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	5.4e-05	0	0	0	0.051	0.32
104	0	0.0076	0.00016	0.036	0.00046	0.0002	0.92	0	0.00016	0.0039	0.036	0	0	0	0	0	6.8e-05	0	6	0.23	0.32
105	0	0	0	0.0021	0.00019	0	0.99	0	0	0.00065	0.0021	0	0	0	0	0	0	0	6	0.23	0.32
106	0	0	0.0016	0	9.3e-06	0	1	0	0.0016	0.00066	0	0	0	0	0	0	1.9e-05	0	6	0.23	0.32
107	0	0	4.9e-05	0	2.5e-05	0	1	0	4.9e-05	8.5e-06	0	0	0	0	0	0	3.9e-06	0	6	0.23	0.32
108	0	0.017	0.00095	0.029	0.00038	0.0031	0.92	0	0.00095	0.00035	0.028	0	0	0	0	0	0.00025	0	6	0.23	0.32
109	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051	0.32
110	0	0.0077	0.0045	0.012	0.00023	0.0048	0.95	0	0.0045	0.0013	0.012	0	0	0	0	0	0.00043	0	6	0.23	0.32
111	0	0	7.4e-05	0.11	0.00066	3.4e-05	0.69	0	7.4e-05	0.081	0.11	0	0	0	0	0	0	0	6	0.23	0.32
112	0	3.6e-05	0.00058	0.087	0.00048	0.00021	0.72	0	0.00058	0.1	0.085	0	0	0	0	0	3.6e-06	0	6	0.23	0.32
113	0	0.0078	0.0026	0.14	0.00043	0.0066	0.65	0	0.0026	0.06	0.14	0	0	7e-06	7e-06	0	9.1e-05	0	6	0.23	0.32
114	0	0	0	0	0	0	0	0	0	0	0	0.03	0	0	0	0.97	0	0	15	0.18	0.036
115	0	0.06	0.011	0.0035	0.00015	0.31	0.6	0	0.011	3.7e-06	0.0034	0	0	6.2e-05	6.2e-05	0	0.0022	0	6	0.23	0.32
116	0	0.011	0.0065	2.6e-05	7.9e-05	0.0083	0.97	0	0.0065	0	2.5e-05	0	0	0	0	0	0.0019	0	6	0.23	0.32
117	0	0.00032	0.0011	0.017	0.00021	0.0012	0.94	0	0.0011	0.02	0.016	0	0	4e-06	4e-06	0	3.8e-05	0	6	0.23	0.32
118	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.00087	0	0	11	0.23	0.11
119	0	0.013	0.00087	0.17	0.00047	0.0037	0.63	0	0.00087	0.017	0.16	0	0	7.8e-06	7.8e-06	0	8e-05	0	6	0.23	0.32
120	0	0.022	0	0.36	0.00065	1.6e-05	0.27	0	0	6.7e-05	0.35	0	0	0	0	0	5.5e-06	0	3	0.23	0.44
121	0	6.9e-05	6.1e-05	0.00092	0.00014	0	1	0	6.1e-05	0.0016	0.0009	0	0	0	0	0	7.5e-06	0	6	0.23	0.32
122	0	0.0093	0.052	0.068	7.4e-05	0.3	0.37	0	0.052	0.073	0.066	0	0	0.0012	0.0012	0	0.002	0	6	0.23	0.32
123	0	0.0011	0.057	0.003	1.8e-05	0.041	0.24	0	0.057	0.59	0.003	0	0	0	0	0	0.0011	0	9	0.41	0.44
124	0.00036	0	0	0	0	0	4.9e-06	0.004	0	0	0	4.3e-06	0	0	0	0	0	1	17	0	0.21
125	0	0.0075	0.057	0.011	7.2e-05	0.14	0.55	0	0.057	0.16	0.01	0	0	6.6e-05	6.6e-05	0	0.0019	0	6	0.23	0.32
126	0	0.016	0.016	0.048	0.00023	0.066	0.75	0	0.016	0.043	0.047	0	0	0.0014	0.0014	0	0.00088	0	6	0.23	0.32
127	0	0.0052	0.06	0.0083	5.8e-05	0.11	0.49	0	0.06	0.26	0.0081	0	0	2.3e-05	2.3e-05	0	0.0018	0	6	0.23	0.32
128	0	0.028	0.0088	0.14	0.00027	0.098	0.53	0	0.0088	0.012	0.14	0	0	0.014	0.014	0	0.00065	0	6	0.23	0.32
129	0	0.00014	0.056	0.0039	2.3e-06	0.039	0.036	0	0.056	0.81	0.0038	0	0	0	0	0	0.00065	0	9	0.41	0.44
130	0	0.011	0.012	0.012	0.0002	0.02	0.92	0	0.012	0.0045	0.012	0	0	2.1e-06	2.1e-06	0	0.0008	0	6	0.23	0.32
131	0	0.025	0.02	0.015	0.0002	0.12	0.78	0	0.02	0.0047	0.015	0	0	0.00021	0.00021	0	0.0015	0	6	0.23	0.32
132	0	0.019	0.0046	0.042	0.00031	0.016	0.87	0	0.0046	0.0017	0.041	0	0	5.8e-06	5.8e-06	0	0.00053	0	6	0.23	0.32
133	0	0.0035	0.011	0.083	0.00031	0.031	0.71	0	0.011	0.068	0.081	0	0	0.00044	0.00044	0	0.00041	0	6	0.23	0.32
134	0	0.0011	0.05	0	0	0.88	0.019	0	0.05	1e-05	0	0	0	0	0	0	0.0028	0	5	0.35	0.6
135	0	0	0	0	0	0	0.99	0	0	0	0	0.0021	0	0	0	0.0065	0	0	6	0.23	0.32
136	0	0.011	0.027	0.00011	7.7e-05	0.053	0.88	0	0.027	1e-05	0.00011	0	0	0	0	0	0.0028	0	6	0.23	0.32
137	0	0	0	0	0	0	1	0	0	0.00071	0	0	0	0	0	0	0	0	6	0.23	0.32
138	0	0	0	0.0022	0.00027	0	0.99	0	0	0.00096	0.0022	0	0	0	0	0	0	0	6	0.23	0.32
139	0	0.0044	0.01	0.0072	0.00017	0.0091	0.94	0	0.01	0.013	0.007	0	0	0	0	0	0.00052	0	6	0.23	0.32
140	0	0.069	0.0062	0.0027	0.0002	0.13	0.78	0	0.0062	0	0.0026	0	0	0	0	0	0.002	0	6	0.23	0.32
141	0.0017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0.21
142	0	0	0	0.0022	0.00019	0	1	0	0	8.2e-06	0.0021	0	0	0	0	0	0	0	6	0.23	0.32
143	0	0	0	0.0086	0.0004	0	0.96	0	0	0.025	0.0084	0	0	0	0	0	0	0	6	0.23	0.32
144	0	8.3e-05	0.0012	0.00031	7.7e-05	3.1e-05	1	0	0.0012	0.00092	0.0003	0	0	0	0	0	4.2e-05	0	6	0.23	0.32
145	0	0.03	0.0078	0.063	0.00029	0.067	0.76	0	0.0078	0.0032	0.061	0	0	0.0015	0.0015	0	0.00078	0	6	0.23	0.32
146	0	0.04	0.00041	0.0005	0.00025	0.0036	0.95	0	0.00041	0	0.00049	0	0	0	0	0	0.00056	0	6	0.23	0.32
147	0	0.016	0.019	0.001	0.00012	0.086	0.86	0	0.019	6.1e-05	0.00099	0	0	0	0	0	0.0019	0	6	0.23	0.32
148	0	0.0041	0.00028	0.049	0.00042	0.00024	0.87	0	0.00028	0.03	0.048	0	0	0	0	0	4.7e-05	0	6	0.23	0.32
149	0	9.4e-05	0.002	0.012	9.5e-05	0.0033	0.92	0	0.002	0.053	0.012	4.1e-06	0	3.2e-06	3.2e-06	0	4.3e-05	0	6	0.23	0.32
150	0	0.00054	0.00019	0.0044	0.00022	1.8e-05	0.98	0	0.00019	0.0065	0.0043	0	0	0	0	0	2.8e-05	0	6	0.23	0.32
151	0	0.0014	0.0098	0.0021	0.00012	0.0024	0.95	0	0.0098	0.02	0.002	0	0	0	0	0	0.00036	0	6	0.23	0.32
152	0	0	0	0.0039	0.0006	0	0.99	0	0	0	0.0038	0	0	0.0027	0.0027	0	0	0	6	0.23	0.32
153	0	0.01	0.0072	0.017	0.00024	0.0074	0.93	0	0.0072	0.0037	0.016	0	0	0.0011	0.0011	0	0.00058	0	6	0.23	0.32
154	0	0.00021	0.0006	0.00031	9.8e-05	0.0001	1	0	0.0006	2.2e-06	0.0003	0	0	0.00044	0.00044	0	4.9e-05	0	6	0.23	0.32
155	0	0.0021	0.00018	0.025	0.00036	5.5e-05	0.94	0	0.00018	0.00054	0.025	0	0	0.0016	0.0016	0	3.9e-05	0	6	0.23	0.32
156	0	0.00029	0.00016	0.0014	0.00017	4.7e-05	0.99	0	0.00016	8.6e-06	0.0013	0	0	0.00076	0.00076	0	2.2e-05	0	6	0.23	0.32
157	0	4.2e-05	0.072	0.021	0	0.79	0.0019	0	0.072	0.024	0.021	0	0	5.7e-06	5.7e-06	0	0.00084	0	5	0.35	0.6
158	0	0	0	0.0021	0.0002	0	0.99	0	0	0.0011	0.0021	0	0	0	0	0	0	0	6	0.23	0.32
159	0	0.021	0.006	0.056	0.00031	0.03	0.82	0	0.006	0.005	0.054	0	0	0.00015	0.00015	0	0.00059	0	6	0.23	0.32
160	0	0.46	0.024	0	0	0.38	1.2e-05	0	0.024	0	0	0	0	0.053	0.053	0	0.0071	0	1	0.41	0.68
161	0	0.008	0.0018	0.17	0.00045	0.0081	0.62	0	0.0018	0.033	0.16	0	0	1.5e-05	1.5e-05	0	7.4e-05	0	6	0.23	0.32
162	0	0	0	9e-05	9.8e-05	0	1	0	0	0	8.8e-05	0	0	0	0	0	0	0	6	0.23	0.32
163	0	0	0	0	0	0	0.0019	0	0	0	0	1	0	0	0	0	0	0	11	0.23	0.11
164	5.2e-06	0	0	0.00041	2.8e-05	0	0.59	4.7e-05	0	4e-05	0.0004	0.41	0	0	0	0.0044	0	0	6	0.23	0.32
165	0	0	7.6e-05	0.042	0.00034	1.8e-05	0.85	0	7.6e-05	0.063	0.041	0	0	0	0	0	0	0	6	0.23	0.32
166	0	0.0027	0.012	0.0047	9.6e-05	0.1	0.86	0	0.012	0.0013	0.0046	0	0	0.0013	0.0013	0	0.00063	0	6	0.23	0.32
167	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0.035	0	0	11	0.23	0.11
168	0	0	0	0.00019	4.9e-05	0	1	0	0	8.4e-05	0.00018	0	0	0	0	0	0	0	6	0.23	0.32
169	0	0.0058	0.045	0	4.9e-06	0.79	0.11	0	0.045	3.1e-06	0	0	0	6.7e-05	6.7e-05	0	0.0043	0	5	0.35	0.6
170	0	0	0	0.00036	0.00013	0	1	0	0	0.00029	0.00036	0	0	0	0	0	0	0	6	0.23	0.32
171	0	0.021	0.0021	0.03	0.00034	0.013	0.89	0	0.0021	0.00033	0.03	0	0	0.0046	0.0046	0	0.0004	0	6	0.23	0.32
172	0	2.4e-05	0.46	0.00015	0	0.019	0.062	0	0.46	0.00033	0.00015	0	0	1.6e-06	1.6e-06	0	0.0055	0	2	0.41	0.56
173	0	0	0	0	0	0	0	0	0	0	0	0.28	0	0	0	0.72	0	0	15	0.18	0.036
174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	15	0.18	0.036
175	0	0.0011	0.03	0.00063	3.7e-05	0.0082	0.93	0	0.03	0.00021	0.00062	0	0	0.00051	0.00051	0	0.0014	0	6	0.23	0.32
176	0	0.00015	0.015	0.29	0.00019	0.017	0.22	0	0.015	0.15	0.29	0	0	4.4e-05	4.4e-05	0	0.00025	0	3	0.23	0.44
177	0	0.0012	0.058	0.00023	2e-05	0.016	0.33	0	0.058	0.53	0.00022	0	0	0	0	0	0.0012	0	9	0.41	0.44
178	0	0	0	0.00027	6.8e-05	0	1	0	0	0	0.00027	0	0	0	0	0	0	0	6	0.23	0.32
179	0	0	0	0.0028	8.9e-05	1.7e-06	0.99	0	0	0.00017	0.0028	3.8e-05	0	0	0	0	0	0	6	0.23	0.32
180	0	0.00014	0.039	1.8e-05	2.4e-06	0.0045	0.077	0	0.039	0.84	1.8e-05	0	0	0	0	0	0.00047	0	9	0.41	0.44
181	1.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17	0	0.21
182	0	0	0	0.51	0	0	0	0	0	0	0.49	0	0	0	0	0	0	0	3	0.23	0.44
183	0	0	0	0.48	0	0.00086	0	0	0	0	0.47	0	0	0.027	0.027	0	0	0	3	0.23	0.44
184	0	0.022	0.049	0.016	0.00012	0.18	0.6	0	0.049	0.056	0.016	0	0	0.00064	0.00064	0	0.0024	0	6	0.23	0.32
185	0	0	0	0.49	0.00017	0	0.039	0	0	0	0.48	0	0	0	0	0	0	0	3	0.23	0.44
186	0	0	0	0.51	1.6e-05	0	0.00028	0	0	0	0.49	0	0	0	0	0	0	0	3	0.23	0.44
187	0	2.4e-06	0.0043	0.015	7.6e-05	0.0017	0.14	0	0.0043	0.82	0.015	0	0	0	0	0	2.7e-05	0	9	0.41	0.44
188	0	2.2e-06	0.012	1.3e-05	0	0.0011	0.0016	0	0.012	0.97	1.3e-05	0	0	0	0	0	6.3e-05	0	9	0.41	0.44
189	0	0	0.00017	0	0	0	6.9e-06	0	0.00017	1	0	0	0	0	0	0	0	0	9	0.41	0.44
190	0	0.0014	0.0088	0.31	0.00024	0.084	0.26	0	0.0088	0.023	0.3	0	0	0.0028	0.0028	0	0.00032	0	3	0.23	0.44
191	0	0	0.00035	0	0	0	6.1e-05	0	0.00035	1	0	0	0	0	0	0	0	0	9	0.41	0.44
192	0	0.032	0.0062	0.013	3e-05	0.42	0.077	0	0.0062	0.0002	0.013	0	0	0.22	0.22	0	0.00078	0	5	0.35	0.6
