SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
74	0.97	0.029	0	0	0	0.23	0.32
75	0.97	0.028	0	0	0	0.23	0.32
76	0.95	0.054	0	0	0	0.23	0.32
77	1	0.004	0	0	0	0.23	0.32
78	0.57	0.43	0	0	0	0.23	0.32
79	1	2.9e-05	0	0	0	0.23	0.32
80	1	0.0023	0	0	0	0.23	0.32
81	1	0	0.00011	0	0	0.23	0.32
82	1	5e-05	0	0	0	0.23	0.32
83	0.97	0.033	0	0	0	0.23	0.32
84	1	0	0.0008	0	0	0.23	0.32
85	1	0	0	0	0	0.23	0.32
86	0	0	1	0	2	0.18	0.071
87	1	9.7e-05	0	0	0	0.23	0.32
88	1	9.1e-05	0	0	0	0.23	0.32
89	0	0	0	1	3	0	0.21
90	0.19	0.0024	0	0.81	3	0	0.21
91	0.68	0.32	0	0	0	0.23	0.32
92	0.99	0.0086	0	0	0	0.23	0.32
93	0	0	0	1	3	0	0.21
94	0.91	0.091	0	0	0	0.23	0.32
95	0.71	0.29	0	0	0	0.23	0.32
96	1	0.0015	0	0	0	0.23	0.32
97	1	0.0024	0	0	0	0.23	0.32
98	0.95	0.048	0	0	0	0.23	0.32
99	0.7	0.3	0	0	0	0.23	0.32
100	0.95	0.048	0	0	0	0.23	0.32
101	0.94	0.06	0	0	0	0.23	0.32
102	0.9	0.097	0	0	0	0.23	0.32
103	1	0	3.3e-06	0	0	0.23	0.32
104	0.89	0.11	0	0	0	0.23	0.32
105	1	0.0042	0	0	0	0.23	0.32
106	1	0	0	0	0	0.23	0.32
107	1	5.1e-05	0	0	0	0.23	0.32
108	0.96	0.036	0	0	0	0.23	0.32
109	1	0	0	0	0	0.23	0.32
110	0.98	0.024	0	0	0	0.23	0.32
111	0.52	0.48	0	0	0	0.23	0.32
112	0.88	0.12	0	0	0	0.23	0.32
113	0.62	0.38	0	0	0	0.23	0.32
114	0	0	1	0	2	0.18	0.071
115	1	0.00042	0	0	0	0.23	0.32
116	1	0	0	0	0	0.23	0.32
117	0.96	0.041	0	0	0	0.23	0.32
118	0	0	1	0	2	0.18	0.071
119	0.63	0.37	0	0	0	0.23	0.32
120	0.54	0.46	0	0	0	0.23	0.32
121	1	0.0024	0	0	0	0.23	0.32
122	0.53	0.47	0	0	0	0.23	0.32
123	0.67	0.33	0	0	0	0.23	0.32
124	5.5e-06	0	1.8e-05	1	3	0	0.21
125	0.78	0.22	0	0	0	0.23	0.32
126	0.87	0.13	0	0	0	0.23	0.32
127	0.74	0.26	0	0	0	0.23	0.32
128	0.77	0.23	0	0	0	0.23	0.32
129	0.12	0.88	0	0	1	0.29	0.44
130	0.98	0.02	0	0	0	0.23	0.32
131	0.98	0.016	0	0	0	0.23	0.32
132	0.95	0.055	0	0	0	0.23	0.32
133	0.81	0.19	0	0	0	0.23	0.32
134	1	0.00045	0	0	0	0.23	0.32
135	1	0	0.0022	0	0	0.23	0.32
136	1	1.6e-05	0	0	0	0.23	0.32
137	1	0.00018	0	0	0	0.23	0.32
138	1	0.002	0	0	0	0.23	0.32
139	0.98	0.017	0	0	0	0.23	0.32
140	1	0.00019	0	0	0	0.23	0.32
141	0	0	0	1	3	0	0.21
142	1	0.0037	0	0	0	0.23	0.32
143	0.99	0.014	0	0	0	0.23	0.32
144	1	0.00082	0	0	0	0.23	0.32
145	0.93	0.071	0	0	0	0.23	0.32
146	1	2.3e-05	0	0	0	0.23	0.32
147	1	0.0004	0	0	0	0.23	0.32
148	0.82	0.18	0	0	0	0.23	0.32
149	0.92	0.079	0	0	0	0.23	0.32
150	0.98	0.021	0	0	0	0.23	0.32
151	0.99	0.006	0	0	0	0.23	0.32
152	1	0.00023	0	0	0	0.23	0.32
153	0.99	0.01	0	0	0	0.23	0.32
154	1	4.4e-05	0	0	0	0.23	0.32
155	1	0.0042	0	0	0	0.23	0.32
156	1	0.00018	0	0	0	0.23	0.32
157	0.0021	1	0	0	1	0.29	0.44
158	1	0.0023	0	0	0	0.23	0.32
159	0.92	0.079	0	0	0	0.23	0.32
160	0.87	0.13	0	0	0	0.23	0.32
161	0.55	0.45	0	0	0	0.23	0.32
162	1	4e-05	0	0	0	0.23	0.32
163	0.93	0	0.073	0	0	0.23	0.32
164	0.86	0.00082	0.14	0	0	0.23	0.32
165	0.94	0.06	0	0	0	0.23	0.32
166	0.98	0.017	0	0	0	0.23	0.32
167	0	0	1	0	2	0.18	0.071
168	1	0.0005	0	0	0	0.23	0.32
169	1	1.3e-05	0	0	0	0.23	0.32
170	1	0.00014	0	0	0	0.23	0.32
171	0.97	0.033	0	0	0	0.23	0.32
172	1	3.9e-05	0	0	0	0.23	0.32
173	0	0	1	0	2	0.18	0.071
174	0	0	1	0	2	0.18	0.071
175	1	0.00048	0	0	0	0.23	0.32
176	0.28	0.72	0	0	1	0.29	0.44
177	0.95	0.049	0	0	0	0.23	0.32
178	1	0.0002	0	0	0	0.23	0.32
179	0.99	0.005	0	0	0	0.23	0.32
180	0.91	0.094	0	0	0	0.23	0.32
181	0	0	0	1	3	0	0.21
182	0	1	0	0	1	0.29	0.44
183	0.00012	1	0	0	1	0.29	0.44
184	0.88	0.12	0	0	0	0.23	0.32
185	0.79	0.21	0	0	0	0.23	0.32
186	0.017	0.98	0	0	1	0.29	0.44
187	0.22	0.78	0	0	1	0.29	0.44
188	0.091	0.91	0	0	1	0.29	0.44
189	0.0064	0.99	0	0	1	0.29	0.44
190	0.36	0.64	0	0	1	0.29	0.44
191	0.65	0.35	0	0	0	0.23	0.32
192	0.86	0.14	0	0	0	0.23	0.32
193	0.7	0.3	0	0	0	0.23	0.32
194	0.88	0.12	0	0	0	0.23	0.32
195	0.73	0.27	0	0	0	0.23	0.32
196	8.5e-06	1	0	0	1	0.29	0.44
197	0.97	0.033	0	0	0	0.23	0.32
198	1	4.8e-05	0	0	0	0.23	0.32
199	1	0.0032	0	0	0	0.23	0.32
200	0.082	0	0	0.92	3	0	0.21
201	0.18	0.82	0	0	1	0.29	0.44
202	1	0.0021	0	0	0	0.23	0.32
203	1	0	0	0	0	0.23	0.32
204	0.99	0.0075	0	0	0	0.23	0.32
205	0.97	0.031	0	0	0	0.23	0.32
206	0.95	0.054	0	0	0	0.23	0.32
207	0.89	0.11	0	0	0	0.23	0.32
208	0.41	0.59	0	0	1	0.29	0.44
209	1	0.00043	0	0	0	0.23	0.32
210	1	9.1e-05	0	0	0	0.23	0.32
211	1	0.003	0	0	0	0.23	0.32
212	1	0.0025	0	0	0	0.23	0.32
213	0.7	0.3	0	0	0	0.23	0.32
214	0.99	0.0091	0	0	0	0.23	0.32
215	0.99	0.012	0	0	0	0.23	0.32
216	0.98	0.024	0	0	0	0.23	0.32
217	1	0.0011	0	0	0	0.23	0.32
218	1	0.004	0	0	0	0.23	0.32
219	0.74	0.26	0	0	0	0.23	0.32
220	0.74	0.26	0	0	0	0.23	0.32
221	0.00075	1	0	0	1	0.29	0.44
222	0.89	0.11	0	0	0	0.23	0.32
223	0.99	0.014	0	0	0	0.23	0.32
224	0.99	0.0051	0	0	0	0.23	0.32
225	1	0.00043	0	0	0	0.23	0.32
226	0.83	0.17	0	0	0	0.23	0.32
227	1	1.4e-05	0	0	0	0.23	0.32
228	1	3e-05	0	0	0	0.23	0.32
229	1	0.00012	0	0	0	0.23	0.32
230	0.98	0.019	0	0	0	0.23	0.32
231	1	0.00014	0	0	0	0.23	0.32
232	0.83	0.17	0	0	0	0.23	0.32
233	1	0	0	0	0	0.23	0.32
234	1	0.0019	4.5e-05	0	0	0.23	0.32
235	0.98	0.023	0	0	0	0.23	0.32
236	0.95	0.055	1.7e-05	0	0	0.23	0.32
237	1	0.00084	0.0014	0	0	0.23	0.32
238	1	0.0011	0	0	0	0.23	0.32
239	1	0.0005	0	0	0	0.23	0.32
240	0.59	0.41	0	0	0	0.23	0.32
241	1	0.00092	3.1e-05	0	0	0.23	0.32
242	1	0	0	0	0	0.23	0.32
243	0.82	0.18	0	0	0	0.23	0.32
244	1	0.0025	0	0	0	0.23	0.32
245	1	6.5e-05	0	0	0	0.23	0.32
246	1	0.0042	0	0	0	0.23	0.32
247	1	0.00035	0	0	0	0.23	0.32
248	0.55	0.45	0	0	0	0.23	0.32
249	1	0.0046	0	0	0	0.23	0.32
250	1	0.0011	0	0	0	0.23	0.32
251	0.79	0.21	0	0	0	0.23	0.32
252	0.95	0.049	0	0	0	0.23	0.32
253	1	0.00014	0	0	0	0.23	0.32
254	0.86	0.14	0	0	0	0.23	0.32
255	1	1.3e-05	5.7e-06	0	0	0.23	0.32
256	1	8.8e-05	0	0	0	0.23	0.32
257	0.96	0.039	0	0	0	0.23	0.32
258	0	0	1	0	2	0.18	0.071
259	0.99	0.0026	0.0044	0	0	0.23	0.32
260	0	0	1	0	2	0.18	0.071
261	0.98	0.017	0	0	0	0.23	0.32
262	0.74	0.26	0	0	0	0.23	0.32
263	1	1.1e-05	0	0	0	0.23	0.32
264	0.9	0.096	0	0	0	0.23	0.32
265	0.98	0.015	0	0	0	0.23	0.32
266	0.97	0.027	0	0	0	0.23	0.32
267	0	0	1	0	2	0.18	0.071
268	1	0.0029	0	0	0	0.23	0.32
269	1	3.9e-06	0	0	0	0.23	0.32
270	1	6.6e-05	0	0	0	0.23	0.32
271	0.9	0.1	0	0	0	0.23	0.32
272	0.75	0.25	0	0	0	0.23	0.32
273	0.96	0.038	0	0	0	0.23	0.32
274	0.98	0.015	0	0	0	0.23	0.32
275	0.76	0.24	0	0	0	0.23	0.32
276	0	0	1	0	2	0.18	0.071
277	1	2e-05	0	0	0	0.23	0.32
278	0.84	0.16	0	0	0	0.23	0.32
279	0.59	0.41	0	0	0	0.23	0.32
280	0.98	0.016	0	0	0	0.23	0.32
281	1	0.00018	0	0	0	0.23	0.32
282	1	3.1e-05	0	0	0	0.23	0.32
283	1	0.0025	0	0	0	0.23	0.32
284	1	0.00038	0	0	0	0.23	0.32
285	1	7e-05	0	0	0	0.23	0.32
286	1	0.0003	0	0	0	0.23	0.32
287	1	0.00065	0	0	0	0.23	0.32
288	0	0	0	1	3	0	0.21
289	0.99	0.0078	0	0	0	0.23	0.32
290	1	0	0	0	0	0.23	0.32
291	0.17	0.83	0	0	1	0.29	0.44
292	1	0.00011	0	0	0	0.23	0.32
293	1	0	0	0	0	0.23	0.32
294	1	0.0023	0	0	0	0.23	0.32
295	0	0	0	1	3	0	0.21
296	1	0.0039	0	0	0	0.23	0.32
297	1	2.3e-05	0	0	0	0.23	0.32
298	1	0.00045	0	0	0	0.23	0.32
299	0	0	0.0001	1	3	0	0.21
300	0.029	0.97	0	0	1	0.29	0.44
301	0.88	0.12	0	0	0	0.23	0.32
302	1	0.00057	0	0	0	0.23	0.32
303	0.88	0.12	0	0	0	0.23	0.32
304	0	0	1	0	2	0.18	0.071
305	1	0.0005	0	0	0	0.23	0.32
306	1	2.3e-06	0	0	0	0.23	0.32
307	1	6.9e-05	0	0	0	0.23	0.32
308	0.58	0.42	0	0	0	0.23	0.32
309	0.64	0.36	0	0	0	0.23	0.32
310	1	0.00045	0	0	0	0.23	0.32
311	1	0.001	0	0	0	0.23	0.32
312	1	0	0	0	0	0.23	0.32
313	0.95	0.055	0	0	0	0.23	0.32
314	0.96	0.039	0	0	0	0.23	0.32
315	1	0.0014	0	0	0	0.23	0.32
316	1	0	0	0	0	0.23	0.32
317	1	0.00013	0	0	0	0.23	0.32
318	0.9	0.1	0	0	0	0.23	0.32
319	0.85	0.15	0	0	0	0.23	0.32
320	0.81	0.19	0	0	0	0.23	0.32
321	1	0	0	0	0	0.23	0.32
322	0.93	0.068	0	0	0	0.23	0.32
323	0	0	0	1	3	0	0.21
324	0.99	0.0063	0	0	0	0.23	0.32
325	1	8.2e-06	0	0	0	0.23	0.32
326	1	0.00054	0	0	0	0.23	0.32
327	1	0.003	0	0	0	0.23	0.32
328	1	0.00015	0	0	0	0.23	0.32
329	1	0	0	0	0	0.23	0.32
330	1	0	0	0	0	0.23	0.32
331	0.83	0.17	0	0	0	0.23	0.32
332	1	7.3e-05	0	0	0	0.23	0.32
333	1	0.00058	0	0	0	0.23	0.32
334	1	0.00023	3e-06	0	0	0.23	0.32
335	1	0.00074	0	0	0	0.23	0.32
336	0.97	0.034	0	0	0	0.23	0.32
337	0.99	0.008	0	0	0	0.23	0.32
338	0.99	0.0097	0	0	0	0.23	0.32
339	0.98	0.022	0	0	0	0.23	0.32
340	0.77	0.23	0	0	0	0.23	0.32
341	1	0.0012	0	0	0	0.23	0.32
342	1	0.00043	0	0	0	0.23	0.32
343	1	0.0029	0	0	0	0.23	0.32
344	1	0	0	0	0	0.23	0.32
345	1	1.2e-06	0	0	0	0.23	0.32
346	1	0.0017	0	0	0	0.23	0.32
347	0.96	0.045	0	0	0	0.23	0.32
348	0.98	0.02	0.0017	0	0	0.23	0.32
349	1	0.0043	0	0	0	0.23	0.32
350	0.81	0.19	0	0	0	0.23	0.32
351	7.2e-05	1	0	0	1	0.29	0.44
352	1	0.0018	0	0	0	0.23	0.32
353	0.94	0.063	0	0	0	0.23	0.32
354	1	0.00046	0	0	0	0.23	0.32
355	1	0.00073	0	0	0	0.23	0.32
356	1	5.7e-05	0	0	0	0.23	0.32
357	1	0.0037	0	0	0	0.23	0.32
358	1	3.5e-05	0	0	0	0.23	0.32
359	0.76	0.24	0	0	0	0.23	0.32
360	0.87	0.13	0	0	0	0.23	0.32
361	1	0.00024	0	0	0	0.23	0.32
362	0.0031	1	0	0	1	0.29	0.44
363	0.99	0.0051	0.00036	0	0	0.23	0.32
364	1	0.003	0	0	0	0.23	0.32
365	1	0.0021	0	0	0	0.23	0.32
366	0	0	0	1	3	0	0.21
367	0.93	0.066	0	0	0	0.23	0.32
368	0.91	0.088	3.4e-05	0	0	0.23	0.32
369	0.95	0.047	0	0	0	0.23	0.32
370	1	0.0017	0	0	0	0.23	0.32
371	1	0.0011	0	0	0	0.23	0.32
372	0.98	0.024	0	0	0	0.23	0.32
373	0.91	0.087	0	0	0	0.23	0.32
374	1	0.0013	0	0	0	0.23	0.32
375	0.93	0.074	0	0	0	0.23	0.32
376	1	0.0049	0	0	0	0.23	0.32
377	1	3e-06	0	0	0	0.23	0.32
378	0.12	0	0	0.88	3	0	0.21
379	0	0	0	1	3	0	0.21
380	1	0.00041	0	0	0	0.23	0.32
381	0.79	0.21	0	0	0	0.23	0.32
382	0.034	0	0	0.97	3	0	0.21
383	1	0	0	0	0	0.23	0.32
384	1	0.002	0	0	0	0.23	0.32
385	0.61	0.39	0	0	0	0.23	0.32
386	0.96	0.035	0	0	0	0.23	0.32
387	1	0.00022	0	0	0	0.23	0.32
388	0.92	0.083	0	0	0	0.23	0.32
389	1	0.0021	0	0	0	0.23	0.32
390	0.0084	0.99	0	0	1	0.29	0.44
391	1	0.0045	0	0	0	0.23	0.32
392	0.99	0.0095	0	0	0	0.23	0.32
393	0.86	0.14	0	0	0	0.23	0.32
394	0.73	0.27	0	0	0	0.23	0.32
395	1	9.8e-06	0	0	0	0.23	0.32
396	0.98	0.016	0	0	0	0.23	0.32
397	0.93	0.067	0	0	0	0.23	0.32
398	0	0	1	0	2	0.18	0.071
399	0.84	0.16	0	0	0	0.23	0.32
400	0.8	0.2	0	0	0	0.23	0.32
401	0.94	0.059	0	0	0	0.23	0.32
402	1	8.7e-06	0	0	0	0.23	0.32
403	1	0.0013	0	0	0	0.23	0.32
404	1	0.001	0	0	0	0.23	0.32
405	1	4.1e-05	0	0	0	0.23	0.32
406	1	0	0	0	0	0.23	0.32
407	1	5.6e-05	0	0	0	0.23	0.32
408	0.98	0.021	0	0	0	0.23	0.32
409	1	0	0	0	0	0.23	0.32
410	0.93	0.067	0	0	0	0.23	0.32
411	1	2.1e-06	0	0	0	0.23	0.32
412	0.71	0.29	0	0	0	0.23	0.32
413	0.72	0.28	0	0	0	0.23	0.32
414	1	1.6e-05	0	0	0	0.23	0.32
415	0.89	0.11	0	0	0	0.23	0.32
416	0	0	1	0	2	0.18	0.071
417	0.98	0.02	0	0	0	0.23	0.32
418	1	3.5e-06	0	0	0	0.23	0.32
419	0.99	0.013	0	0	0	0.23	0.32
420	1	0.00065	0	0	0	0.23	0.32
421	0.71	0.29	0	0	0	0.23	0.32
422	1	0.00014	0	0	0	0.23	0.32
423	0.97	0.034	0	0	0	0.23	0.32
424	0	1	0	0	1	0.29	0.44
425	0.95	0	0.049	0	0	0.23	0.32
426	0.99	0.013	0	0	0	0.23	0.32
427	0.96	0.037	0	0	0	0.23	0.32
428	0.96	0.043	0	0	0	0.23	0.32
429	0.55	0.45	0	0	0	0.23	0.32
430	1	0.00019	0	0	0	0.23	0.32
431	0.17	0.83	0	0	1	0.29	0.44
432	0.99	0.009	0	0	0	0.23	0.32
433	0	0	1	0	2	0.18	0.071
434	0.95	0.048	0	0	0	0.23	0.32
435	1	0.0045	0	0	0	0.23	0.32
436	1	0.0045	0	0	0	0.23	0.32
437	0.28	0.72	0	0	1	0.29	0.44
438	1	0.0024	0	0	0	0.23	0.32
439	0.89	0.11	1.4e-06	0	0	0.23	0.32
440	0.53	0.47	0	0	0	0.23	0.32
441	0.86	0.14	0	0	0	0.23	0.32
442	0.99	0.0072	0	0	0	0.23	0.32
443	0.68	0.32	0	0	0	0.23	0.32
444	0.4	0.6	0	0	1	0.29	0.44
445	0.93	0.07	0	0	0	0.23	0.32
446	1	0.00055	0	0	0	0.23	0.32
447	0.87	0.13	0	0	0	0.23	0.32
448	0.32	0.68	0	0	1	0.29	0.44
449	0.86	0.14	0	0	0	0.23	0.32
450	0.97	0.03	0	0	0	0.23	0.32
451	0.92	0.084	0	0	0	0.23	0.32
452	0.59	0.41	0	0	0	0.23	0.32
453	0	0	0	1	3	0	0.21
454	1	0.0015	0	0	0	0.23	0.32
455	0.93	0.067	0	0	0	0.23	0.32
456	1	0.004	0	0	0	0.23	0.32
457	0.17	0.83	0	0	1	0.29	0.44
458	0.99	0.0077	0	0	0	0.23	0.32
459	1	0.0047	0	0	0	0.23	0.32
460	1	0.00046	0	0	0	0.23	0.32
461	0.96	0.044	0	0	0	0.23	0.32
462	0.9	0.096	0	0	0	0.23	0.32
463	0.99	0.0054	0	0	0	0.23	0.32
464	0.93	0.067	0	0	0	0.23	0.32
465	0.93	0.066	0	0	0	0.23	0.32
466	0.97	0.034	0	0	0	0.23	0.32
467	1	0.0034	0	0	0	0.23	0.32
468	0.93	0.066	0	0	0	0.23	0.32
469	0.62	0.38	0	0	0	0.23	0.32
470	0.92	0.081	0	0	0	0.23	0.32
471	1	0.0021	0	0	0	0.23	0.32
472	1	0.0048	0	0	0	0.23	0.32
473	0.93	0.074	0	0	0	0.23	0.32
474	0.95	0.055	0	0	0	0.23	0.32
475	0.93	0.072	0	0	0	0.23	0.32
476	0.98	0.023	0	0	0	0.23	0.32
477	1	0.00013	0	0	0	0.23	0.32
478	0.99	0.0069	0	0	0	0.23	0.32
479	1	0.0022	0	0	0	0.23	0.32
480	0.99	0.0072	0	0	0	0.23	0.32
481	1	0.00037	0	0	0	0.23	0.32
482	0.87	0.13	0	0	0	0.23	0.32
483	0	0	1	0	2	0.18	0.071
484	0.037	0.96	0	0	1	0.29	0.44
485	0.68	0.32	0	0	0	0.23	0.32
486	1	1.8e-05	0	0	0	0.23	0.32
487	0.99	0.012	0	0	0	0.23	0.32
488	0.99	0.0062	0	0	0	0.23	0.32
489	0.98	0.019	0	0	0	0.23	0.32
490	1	0.00041	0	0	0	0.23	0.32
491	1	0.0032	0	0	0	0.23	0.32
492	0.9	0.098	0	0	0	0.23	0.32
493	0	0	1	0	2	0.18	0.071
494	0.8	0.2	0	0	0	0.23	0.32
495	0.95	0.052	0	0	0	0.23	0.32
496	0.97	0.029	0	0	0	0.23	0.32
497	0.88	0.12	0	0	0	0.23	0.32
498	1	0	0	0	0	0.23	0.32
499	1	0.0032	0	0	0	0.23	0.32
500	1	0.00017	0	0	0	0.23	0.32
501	0.95	0.047	0	0	0	0.23	0.32
502	0.85	0.15	0	0	0	0.23	0.32
503	0.9	0.1	0	0	0	0.23	0.32
504	0	0	0	1	3	0	0.21
505	1	0.0012	0	0	0	0.23	0.32
506	0.93	0.071	0	0	0	0.23	0.32
507	1	0	0	0	0	0.23	0.32
508	1	0.0011	0	0	0	0.23	0.32
509	1	0.0031	0	0	0	0.23	0.32
510	1	0.0044	0	0	0	0.23	0.32
511	0.9	0.1	0	0	0	0.23	0.32
512	1	0.00089	0	0	0	0.23	0.32
513	1	0.00071	0	0	0	0.23	0.32
514	1	0.001	0	0	0	0.23	0.32
515	1	0.0015	0	0	0	0.23	0.32
516	1	0.0046	0	0	0	0.23	0.32
517	0.99	0.0073	0	0	0	0.23	0.32
518	1	0.0021	0	0	0	0.23	0.32
519	1	8.1e-05	0	0	0	0.23	0.32
520	0.86	0.14	0	0	0	0.23	0.32
521	0.6	0.4	0	0	0	0.23	0.32
522	1	0.00053	0	0	0	0.23	0.32
523	0	0	1	0	2	0.18	0.071
524	0.82	0.18	0	0	0	0.23	0.32
525	0.96	0.04	0	0	0	0.23	0.32
526	0.96	0.036	0	0	0	0.23	0.32
527	0.99	0.0089	0	0	0	0.23	0.32
528	1	5.2e-05	0	0	0	0.23	0.32
529	1	1.2e-06	0	0	0	0.23	0.32
530	1	6.2e-06	0	0	0	0.23	0.32
531	1	0.0022	0	0	0	0.23	0.32
532	2.3e-05	9.2e-05	0	1	3	0	0.21
533	0.15	0.85	0	0	1	0.29	0.44
534	0.89	0.11	0	0	0	0.23	0.32
535	0.97	0.031	0	0	0	0.23	0.32
536	0.046	0.95	0	0	1	0.29	0.44
537	0.99	0.0078	0	0	0	0.23	0.32
538	0.98	0.019	0	0	0	0.23	0.32
539	0.97	0.026	0	0	0	0.23	0.32
540	1	0.00026	0	0	0	0.23	0.32
541	0.99	0.0051	0	0	0	0.23	0.32
542	1	0	0	0	0	0.23	0.32
543	1	1.7e-05	0.0018	0	0	0.23	0.32
544	0.64	0.36	0	0	0	0.23	0.32
545	0.98	0.018	0	0	0	0.23	0.32
546	0.97	0.033	0	0	0	0.23	0.32
547	1	0.00035	0	0	0	0.23	0.32
548	1.2e-06	0	0	1	3	0	0.21
549	1	3.3e-05	0	0	0	0.23	0.32
550	1	2.9e-06	0	0	0	0.23	0.32
551	0.9	0.097	0	0	0	0.23	0.32
552	1	0.00011	0	0	0	0.23	0.32
553	1	0	0	0	0	0.23	0.32
554	1	0.00058	0	0	0	0.23	0.32
555	0.8	0.2	0	0	0	0.23	0.32
556	1	0.0011	0	0	0	0.23	0.32
557	1	0.00017	0	0	0	0.23	0.32
558	1	0	0	0	0	0.23	0.32
559	1	3.2e-05	0	0	0	0.23	0.32
560	0.93	0.065	0	0	0	0.23	0.32
561	1	0.001	0	0	0	0.23	0.32
562	0.48	0.52	0	0	1	0.29	0.44
563	1	0.0047	0	0	0	0.23	0.32
564	0.53	0.47	0	0	0	0.23	0.32
565	0.92	0.083	1.5e-05	0	0	0.23	0.32
566	0	0	1	0	2	0.18	0.071
567	0.9	0.0009	0.095	0	0	0.23	0.32
568	1.5e-05	0	1	0	2	0.18	0.071
569	0.77	0.23	0	0	0	0.23	0.32
570	1	5.4e-05	0	0	0	0.23	0.32
571	0.93	0.067	0	0	0	0.23	0.32
572	1	0.0032	0	0	0	0.23	0.32
573	1	0.0028	0	0	0	0.23	0.32
574	0.94	0.063	0	0	0	0.23	0.32
575	0	3.1e-05	0	1	3	0	0.21
576	0.89	0.11	0	0	0	0.23	0.32
577	1	3.3e-05	0	0	0	0.23	0.32
578	0.99	0.0075	0	0	0	0.23	0.32
579	1	3.5e-05	0	0	0	0.23	0.32
580	0.95	0.051	0	0	0	0.23	0.32
581	0.76	0.24	0	0	0	0.23	0.32
582	0	0	1	0	2	0.18	0.071
583	1	0.0041	0	0	0	0.23	0.32
584	1	0.00039	0	0	0	0.23	0.32
585	1	0	0	0	0	0.23	0.32
586	1	2.8e-05	0	0	0	0.23	0.32
587	0.95	0.048	0	0	0	0.23	0.32
588	0.93	0.068	0	0	0	0.23	0.32
589	1	0.00082	0	0	0	0.23	0.32
590	0.95	0.052	0	0	0	0.23	0.32
591	1	8.3e-05	0	0	0	0.23	0.32
