SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
21	0.89	0	0	0.0029	0.0085	0.0009	0	0	0	0.00026	0	3.2e-05	0.0029	0	0.0084	0.0072	0.012	0	0.0012	0.069	0	0.23	0.32
22	0.86	0	0	0.0023	0.0049	0	0.00032	0	0.0022	0.0014	0	0.0006	0.0023	0	0	0	0.051	0	0.071	0.0036	0	0.23	0.32
23	0.94	0	0	0.002	0.003	2.9e-05	0	0	0	0.00044	0	1.4e-05	0.002	0	0	0.0012	0.02	0	0.00024	0.035	0	0.23	0.32
24	0.55	0	9.5e-05	0.00044	0.00017	0	0	0	0	0.0012	0	0.00073	0.00044	0	0	6.9e-05	2.2e-06	0.45	0.00017	0.00012	0	0.23	0.32
25	0.52	0	0	7.6e-06	0	0	0	0	0	0	0	0	7.6e-06	0	0	0.48	0	0	0	1.5e-05	0	0.23	0.32
26	1	0	0	0.0009	0.00019	0	0	0	0	0.00019	0	0	0.0009	0	0	0.00029	0	0	5.3e-06	0.00015	0	0.23	0.32
27	1	0	0	0.00018	6.3e-06	0	0	0	0	4.8e-05	0	0	0.00018	0	0	0.00025	0	0	0	2.9e-06	0	0.23	0.32
28	0.56	0	0	0.016	0.063	0	0	0	0.00026	2.6e-05	0	0	0.016	0	0	0	0.021	0	0.00018	0.32	0	0.23	0.32
29	0.94	0	0	0.0038	0.0026	0	6.7e-05	0	0.0055	0.0028	0	0.0013	0.0038	0	0	0	0.024	0	0.011	0.002	0	0.23	0.32
30	0.77	0	0	0.00011	2.8e-05	0	0	0	5.7e-06	6.5e-06	0	0	0.00011	0	0	0	0.23	0	0.00079	1.9e-05	0	0.23	0.32
31	1	0	0	2.5e-05	0	0	0	0	0	7.6e-06	0	0	2.5e-05	0	0	0.00034	0	0	0	0	0	0.23	0.32
32	1	0	0	0.0015	0.00056	0	0	0	0	0.00033	0	1.2e-05	0.0015	0	0	0.00047	0	0	4.9e-05	0.00059	0	0.23	0.32
33	0.76	0	0	0.0042	0.018	0.00011	0.00015	0	0.0032	0.0014	0	0.0012	0.0042	0	0	6.8e-06	0.12	0	0.048	0.041	0	0.23	0.32
34	0.89	0	0	0.0034	0.0033	0	0	0	0.0011	0.00039	0	2e-05	0.0034	0	0	0	0.093	0	0.00088	0.0066	0	0.23	0.32
35	0.96	0	0	0.013	0.005	0	0	0	0	0.0033	0	0.00012	0.013	0	0	4.8e-05	0	0	0.0012	0.00091	0	0.23	0.32
36	0.99	0	0	8.8e-05	1.2e-06	0	0	0	0	2.8e-06	0	0	8.8e-05	0	0	0	0.0064	0	1.1e-05	0	0	0.23	0.32
37	1	0	0	0.00011	3.3e-06	0	0	0	0	1.2e-05	0	0	0.00011	0	0	0.00025	0	0	0	2.3e-06	0	0.23	0.32
38	0.99	0	0	0.0018	8.5e-05	0	0	0	0.00025	0.00014	0	0	0.0018	0	0	0	0.002	0	0	1.6e-05	0	0.23	0.32
39	0.56	0	0	0.00013	0.00036	0	0	0	6.8e-06	5.9e-06	0	0	0.00013	0	0	0	0.44	0	0.0018	0.00042	0	0.23	0.32
40	1	0	0	1.5e-05	0	0	0	0	0	3.2e-05	0	0	1.5e-05	0	0	0.00016	0	0	0	0	0	0.23	0.32
41	0.95	0	0	0.023	0.0029	0	0	0	0	0.00028	0	0	0.023	0	0	4.5e-05	0	0	8.1e-06	0.00029	0	0.23	0.32
42	0.94	0	0	0.0019	0.00085	0	1.1e-05	0	0.0011	0.0006	0	3.5e-05	0.0019	0	0	0	0.053	0	0.0029	0.00087	0	0.23	0.32
43	1	0	5.8e-05	2.3e-05	0	0	0	0	0	1.4e-05	0	0	2.3e-05	0	0.0026	0.0012	0	0	0	2.6e-06	0	0.23	0.32
44	0.82	0	0	0.0062	0.018	3.7e-05	0.0001	0	0.0059	0.0021	0	0.002	0.0062	0	0	0	0.073	0	0.033	0.038	0	0.23	0.32
45	0.98	0	0	0.0031	0.0028	0	0	0	0	0.00039	0	2.6e-05	0.0031	0	0	0.00083	5e-06	0	0.00037	0.0045	0	0.23	0.32
46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015	0	0	0	0	0	0.23	0.32
47	0.96	0	0	0.0033	0.0013	0	2.1e-05	0	0.0083	0.0039	0	0.0074	0.0033	0	0	0	0	0	0.011	0.0013	0	0.23	0.32
48	0.86	0	0	0.00029	0.0021	0	2.8e-05	0	4.6e-05	9.3e-05	0	0	0.00029	0	0	0	0.12	0	0.017	0.0013	0	0.23	0.32
49	0.75	0	0	0.0099	0.038	1.1e-05	0.0001	0	0.004	0.0022	0	0.0021	0.0099	0	0	0	0.034	0	0.051	0.096	0	0.23	0.32
50	1	0	0	0.00033	5.7e-06	0	0	0	0	0	0	0	0.00033	0	0	0.0015	0	0	0	4.2e-06	0	0.23	0.32
51	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023	1	0	0	0	0	0	14	0.051	0.32
52	0.95	0	0	0.0027	0.0025	0	0.00013	0	0.0019	0.0022	0	0.0012	0.0027	0	0	0	0.013	0	0.023	0.0024	0	0.23	0.32
53	0.044	0	0	0.0044	0.081	5.1e-06	0.0011	0	0.0014	7.6e-05	0	0.0004	0.0044	0	0	0	0.12	0	0.25	0.5	19	0.23	0.52
54	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28	0	4.6e-05	0	0	0.23	0.32
55	1	0	0	7.9e-06	0	0	0	0	0	0	0	0	7.9e-06	0	0	0.0037	0	0	0	0	0	0.23	0.32
56	0.99	0	0	0.0012	9.3e-05	0	0	0	0.00011	0.00012	0	0	0.0012	0	0	0	0.0048	0	0	3.6e-05	0	0.23	0.32
57	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0	0.0065	0	0	0	0.23	0.32
58	0.78	0	0	0.00078	0.00094	0	0	0	5.9e-05	6.4e-05	0	0	0.00078	0	0	0	0.21	0	0.0013	0.0032	0	0.23	0.32
59	0.88	0	0	0.0013	0.0032	0	2.5e-05	0	0.0003	0.00035	0	2.9e-05	0.0013	0	0	0	0.098	0	0.011	0.0055	0	0.23	0.32
60	0.57	0	0	8.7e-06	0.00048	0	0	0	0	0	0	0	8.7e-06	0	0	0	0.42	0	0.0036	0.00015	0	0.23	0.32
61	0.41	0	0	0.00019	0.0044	0	0	0	7e-06	8.7e-06	0	0	0.00019	0	0	0	0.54	0	0.0017	0.047	16	0.35	0.64
62	0.86	0	0	0.024	0.017	0	2.9e-05	0	0.024	0.011	0	0.0036	0.024	0	0	0	2.7e-05	0	0.035	0.0046	0	0.23	0.32
63	0.95	0	0	6.4e-05	7.3e-05	0	9.4e-05	0	1.5e-05	7.4e-05	0	0	6.4e-05	0	0	0	0.018	0	0.03	0	0	0.23	0.32
64	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071	0	0	0	0	0	0.23	0.32
65	0.99	0	0	0.001	0.00011	0	0	0	0.00026	0.00041	0	3.5e-06	0.001	0	0	0	0.0057	0	0.00022	4.4e-05	0	0.23	0.32
66	0.45	0	0	0.0016	0.095	0	0.00017	0	8.4e-06	3e-05	0	0	0.0016	0	0	0	0.18	0	0.16	0.11	0	0.23	0.32
67	0.97	0	0	0.01	0.0012	0	0	0	0	0.0068	0	0.0004	0.01	0	0	3.2e-05	0	0	0.00053	6.4e-05	0	0.23	0.32
68	0.96	0	0	0.0042	0.0014	0	1.7e-05	0	0.01	0.0048	0	0.0072	0.0042	0	0	0	0	0	0.01	0.00093	0	0.23	0.32
69	0.99	0	0	0.00074	5e-05	0	0	0	6.5e-05	0.0001	0	0	0.00074	0	0	0	0.0046	0	1.5e-05	2.2e-05	0	0.23	0.32
70	0.17	0	0	0.011	0.077	0	0.00092	0	0.0057	0.00077	0	0.0013	0.011	0	0	0	0.0081	0	0.46	0.25	18	0.41	0.48
71	0.88	0	0	0.023	0.031	0	0	0	0.0039	0.0015	0	7e-05	0.023	0	0	0	0.0022	0	0.0061	0.024	0	0.23	0.32
72	0	0	7.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.071
73	1	0	0	0.0012	0.00011	0	0	0	0	2.8e-05	0	0	0.0012	0	0	0.0011	0	0	0	6.5e-05	0	0.23	0.32
74	0.84	0	0	0.011	0.00017	0	0	0	0.093	0.038	0	0.0044	0.011	0	0	0	0	0	0.0012	0	0	0.23	0.32
75	0.97	0	0	0.006	0.00078	0	0	0	0.0054	0.0064	0	0.00025	0.006	0	0	0	7.8e-05	0	0.00028	7.5e-05	0	0.23	0.32
76	0.92	0	0	0.0037	0.0067	0	5.7e-05	0	0.0014	0.0013	0	0.0004	0.0037	0	0	0	0.03	0	0.015	0.013	0	0.23	0.32
77	0.99	0	0	0.00048	0.00021	0	0	0	0	2.2e-05	0	0	0.00048	0	1.7e-05	0.0045	0	0	0	0.00086	0	0.23	0.32
78	0.78	0	0	0.035	0.063	0	1.9e-05	0	0.011	0.0038	0	0.00047	0.035	0	0	0	0.00069	0	0.034	0.036	0	0.23	0.32
79	0.96	0	0	1.1e-05	0	0	0	0	0	0	0	0	1.1e-05	0	1.2e-05	0.039	0	0	0	4.1e-06	0	0.23	0.32
80	0.99	0	0	0.00075	4e-05	0	0	0	0.00029	0.0011	0	0.0096	0.00075	0	0	0	0	0	6.9e-05	8.7e-06	0	0.23	0.32
81	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0.23	3.8e-05	0	0	3.8e-05	0	0	0	0.23	0.32
82	1	0	0	4.9e-05	0	0	0	0	0	9.1e-05	0	0	4.9e-05	0	0	4.1e-05	0	0	0	0	0	0.23	0.32
83	0.49	0	0	0.00062	0.0028	0	0.0033	0	6.7e-05	0.0007	0	0.0079	0.00062	0	0	0	0.0021	0	0.49	5.4e-05	0	0.23	0.32
84	0.77	0	0	0	0	0	0	0	0	0	0	0	0	0.23	0.0013	0	0	0.00029	0	0	0	0.23	0.32
85	0.042	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0	0	13	0.15	0
86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.071
87	1	0	0	6.3e-05	0	0	0	0	0	0	0	0	6.3e-05	0	0	0.0014	0	0	0	0	0	0.23	0.32
88	0.72	0	0	0	0.00034	0	0.0002	0	0	0	0	0	0	0	0	0	0.052	0	0.23	0	0	0.23	0.32
89	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.21
90	0.17	0	4.7e-05	0.00015	0.00028	0	0	0	0	1.9e-05	0.78	0	0.00015	0	0.045	0.0011	1.5e-05	0	3.2e-05	0.0021	10	0	0.21
91	0.63	0	0	0.011	0.06	0	3.8e-05	0	0.0022	0.00088	0	0.00031	0.011	0	0	0	0.043	0	0.032	0.21	0	0.23	0.32
92	0.98	0	0	0.0014	0.00035	0	6.6e-06	0	0.00042	0.00058	0	1.6e-05	0.0014	0	0	0	0.011	0	0.0013	0.00025	0	0.23	0.32
93	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0.21
94	0.89	0	0	0.0055	0.013	4.5e-06	0.00014	0	0.0027	0.0033	0	0.0073	0.0055	0	0	0	0.012	0	0.034	0.026	0	0.23	0.32
95	0.52	0	0	0.0084	0.048	0.00089	0.00031	0	0.0055	0.0018	0	0.0036	0.0084	0	0	0	0.15	0	0.1	0.15	0	0.23	0.32
96	0.96	0	0	0.00061	2.4e-05	0	0.00076	0	0.0027	0.0085	0	0.0029	0.00061	0	0	0	0.00012	0	0.02	0	0	0.23	0.32
97	0.98	0	0	0.0008	3.4e-05	0	0	0	0.0066	0.0067	0	0.007	0.0008	0	0	0	0	0	0.00031	6.9e-06	0	0.23	0.32
98	0.87	0	0	0.0026	0.009	0	9.3e-05	0	0.00093	0.00099	0	0.00044	0.0026	0	0	0	0.064	0	0.031	0.015	0	0.23	0.32
99	0.46	0	0	0.0066	0.049	0.0018	4.8e-05	0	0.0014	0.00055	0	0.0003	0.0066	0	0	0	0.16	0	0.031	0.29	0	0.23	0.32
100	0.93	0	0	0.0067	0.002	0	2.7e-05	0	0	0.017	0	0.019	0.0067	0	0	0	0	0	0.018	3.8e-05	0	0.23	0.32
101	0.95	0	0	0.0051	0.0054	0	3.5e-05	0	0.005	0.0039	0	0.0065	0.0051	0	0	0	0.00036	0	0.015	0.0062	0	0.23	0.32
102	0.88	0	0	0.0059	0.014	3.5e-06	0.00015	0	0.0026	0.0036	0	0.0088	0.0059	0	0	0	0.012	0	0.037	0.026	0	0.23	0.32
103	0.0014	0	0	0	0	0	0	0	0	0	0	0	0	0.78	0.22	0	0	0	0	0	13	0.15	0
104	0.96	0	0	0.014	0.005	0	0	0	0.0044	0.0025	0	9.8e-05	0.014	0	0	0	0.00066	0	0.0011	0.0013	0	0.23	0.32
105	0.99	0	0	0.0014	6.5e-05	0	0	0	0.00014	0.0012	0	0.01	0.0014	0	0	0	0	0	6e-05	8.6e-06	0	0.23	0.32
106	0.95	0	0	1.2e-05	0	0	0.0035	0	0.0015	0.032	0	0.0048	1.2e-05	0	0	0	0	0	0.0048	0	0	0.23	0.32
107	0.8	0	0	0.0003	0	0	0	0	0.018	0.18	0	0.0015	0.0003	0	0	0	0	0	0	0	0	0.23	0.32
108	0.98	0	0	0.0042	0.0018	0	0	0	0.00065	0.0005	0	7.7e-06	0.0042	0	0	0	0.0078	0	0.00013	0.0015	0	0.23	0.32
109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.051	0.32
110	0.98	0	0	0.003	0.0013	0	1.2e-05	0	0.0015	0.0017	0	0.00017	0.003	0	0	0	0.0054	0	0.0019	0.00089	0	0.23	0.32
111	0.78	0	0	0.063	0.038	0	0.00016	0	8.7e-05	0.007	0	0.01	0.063	0	0	0	0	0	0.028	0.0054	0	0.23	0.32
112	0.88	0	0	0.0091	0.0095	0	0.00012	0	0.011	0.0035	0	0.0069	0.0091	0	0	0	1.7e-05	0	0.057	0.012	0	0.23	0.32
113	0.76	0	0	0.024	0.06	0	5.6e-05	0	0.0085	0.0032	0	0.0011	0.024	0	0	0	0.0029	0	0.054	0.06	0	0.23	0.32
114	0	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.071
115	0.55	0	0	5e-05	4.6e-05	0	0	0	0	0	0	0	5e-05	0	0	0	0.45	0	0.00023	6.7e-05	0	0.23	0.32
116	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	3.9e-06	0	0	0.23	0.32
117	0.95	0	0	0.0037	0.0038	0	6.2e-05	0	0.0015	0.0046	0	0.013	0.0037	0	0	0	0.00055	0	0.012	0.0042	0	0.23	0.32
118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.071
119	0.79	0	0	0.023	0.06	0	7.8e-06	0	0.004	0.0015	0	0.00012	0.023	0	0	0	0.0033	0	0.017	0.078	0	0.23	0.32
120	0.81	0	0	0.039	0.048	0	0	0	0.0003	5.4e-05	0	0	0.039	0	0	0	0.0011	0	8.1e-05	0.063	0	0.23	0.32
121	0.98	0	0	0.001	2.7e-05	0	0	0	0.0064	0.0099	0	0.006	0.001	0	0	0	0	0	0.00012	0	0	0.23	0.32
122	0.38	0	0	0.0068	0.12	0	0.00016	0	0.0012	0.00017	0	5.7e-05	0.0068	0	0	0	0.16	0	0.15	0.17	0	0.23	0.32
123	0.26	0	0	0.0047	0.023	0	0.0021	0	0.01	0.0019	0	0.0085	0.0047	0	0	0	0.011	0	0.67	0.0022	18	0.41	0.48
124	5.1e-06	0	0.0013	0	0	0	0	0	0	0	1	0	0	0	0.00028	0	0	0	0	0	10	0	0.21
125	0.59	0	0	0.0044	0.044	0	0.00055	0	5.5e-05	0.00044	0	0.00045	0.0044	0	0	1.1e-06	0.071	0	0.27	0.016	0	0.23	0.32
126	0.79	0	0	0.0057	0.022	0.00014	0.00017	0	0.0032	0.002	0	0.0031	0.0057	0	0	0	0.061	0	0.056	0.048	0	0.23	0.32
127	0.52	0	0	0.0055	0.041	0	0.00084	0	4.8e-05	0.00081	0	0.0013	0.0055	0	0	0	0.047	0	0.37	0.0092	0	0.23	0.32
128	0.55	0	0	0.0057	0.042	0.0011	2.6e-05	0	0.00092	0.00042	0	0.00015	0.0057	0	0	0	0.12	0	0.019	0.26	0	0.23	0.32
129	0.034	0	0	0.0066	0.05	0	0.0012	0	0.0077	0.00062	0	0.00075	0.0066	0	0	0	0.0044	0	0.89	0.0025	18	0.41	0.48
130	0.96	0	0	0.0021	0.0016	0	6.6e-05	0	0.00094	0.0012	0	0.00017	0.0021	0	0	0	0.019	0	0.013	0.0017	0	0.23	0.32
131	0.85	0	0	0.00093	0.004	0	3.3e-05	0	0.00011	0.00014	0	3.2e-06	0.00093	0	0	0	0.12	0	0.019	0.0052	0	0.23	0.32
132	0.94	0	0	0.0041	0.0056	0	5.6e-06	0	0.00087	0.0007	0	5.7e-05	0.0041	0	0	0	0.026	0	0.0024	0.012	0	0.23	0.32
133	0.78	0	0	0.0092	0.031	0	0.00023	0	0.0039	0.0029	0	0.0064	0.0092	0	0	0	0.019	0	0.074	0.069	0	0.23	0.32
134	0.079	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0.0074	2e-05	16	0.35	0.64
135	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0.009	0	0	0	0.014	0	0	0	0.23	0.32
136	0.96	0	0	1.4e-05	0	0	0	0	0	0	0	0	1.4e-05	0	0	0	0.039	0	0.00094	0	0	0.23	0.32
137	0.89	0	0	0.0004	0	0	0	0	0	0.099	0	0.014	0.0004	0	0	0	0	0	4.6e-06	0	0	0.23	0.32
138	0.99	0	0	0.00084	1.7e-05	0	0	0	0.00036	0.00034	0	0.0091	0.00084	0	0	0	0	0	5.1e-05	0	0	0.23	0.32
139	0.96	0	0	0.0021	0.0012	0	0.00018	0	0.0022	0.003	0	0.002	0.0021	0	0	0	0.0063	0	0.023	0.00075	0	0.23	0.32
140	0.75	0	0	4.4e-05	0	0	0	0	0	0	0	0	4.4e-05	0	0	0	0.25	0	2.1e-05	8.3e-06	0	0.23	0.32
141	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.0014	0	0	0	0	0	10	0	0.21
142	1	0	0	0.0013	4.8e-05	0	0	0	0	0.00025	0	0	0.0013	0	0	0.00013	0	0	0	5.9e-06	0	0.23	0.32
143	0.94	0	0	0.0036	0.0002	0	0	0	0.028	0.014	0	0.0059	0.0036	0	0	0	0	0	0.0022	2.4e-05	0	0.23	0.32
144	0.98	0	0	0.00038	1e-05	0	0.00014	0	0.0028	0.0083	0	0.0058	0.00038	0	0	0	1.1e-05	0	0.002	0	0	0.23	0.32
145	0.83	0	0	0.0036	0.01	0	1.1e-05	0	0.00066	0.00048	0	8.4e-05	0.0036	0	0	0	0.1	0	0.0066	0.042	0	0.23	0.32
146	0.98	0	0	2.5e-05	0	0	0	0	0	0	0	0	2.5e-05	0	0	0	0.015	0	0	0	0	0.23	0.32
147	0.92	0	0	0.00013	5.3e-05	0	3.1e-06	0	1.3e-05	3.6e-05	0	0	0.00013	0	0	0	0.079	0	0.0019	1.6e-05	0	0.23	0.32
148	0.91	0	0	0.019	0.014	0	9.4e-06	0	0.012	0.0062	0	0.0014	0.019	0	0	0	0.00032	0	0.013	0.0044	0	0.23	0.32
149	0.92	0	0	0.006	0.0083	0	8.7e-05	0	0	0.0058	0	0.011	0.006	0	0	8.2e-05	0.0011	0	0.033	0.0035	0	0.23	0.32
150	0.96	0	0	0.0046	0.00053	0	0	0	0.011	0.012	0	0.0036	0.0046	0	0	0	2.2e-05	0	0.00099	5.4e-05	0	0.23	0.32
151	0.95	0	0	0.0011	0.00025	0	0.00054	0	0.0023	0.0046	0	0.003	0.0011	0	0	0	0.0012	0	0.035	7.8e-05	0	0.23	0.32
152	0.99	0	0	0.00015	0	0	0	0	0.0048	0	0	0	0.00015	0	0	0	1.7e-06	0	0	0	0	0.23	0.32
153	0.95	0	0	0.001	0.001	0.00021	7.1e-05	0	0.011	0.00029	0	0.0059	0.001	0	0	0	0.0078	0	0.0059	0.011	0	0.23	0.32
154	0.98	0	0	2.5e-05	2.3e-05	0.00024	8.1e-06	0	0.011	7.1e-06	0	0.0029	2.5e-05	0	0	0	6.2e-05	0	6.9e-05	0.0081	0	0.23	0.32
155	0.95	0	0	0.00047	0.0002	1.4e-05	1.2e-05	0	0.044	8.9e-06	0	0.0048	0.00047	0	0	0	0.00011	0	0.00017	0.0017	0	0.23	0.32
156	0.98	0	0	6.8e-05	2.1e-06	4.9e-05	0	0	0.02	6e-06	0	0.0027	6.8e-05	0	0	0	5e-05	0	5.4e-06	0.0015	0	0.23	0.32
157	0.00098	0	0	0.00063	0.67	0	5.4e-06	0	0	0	0	0	0.00063	0	0	0	0.031	0	0.11	0.19	4	0.29	0.48
158	0.99	0	0	0.00077	3.3e-05	0	0	0	0.00058	0.00082	0	0.0091	0.00077	0	0	0	0	0	9.8e-05	7.4e-06	0	0.23	0.32
159	0.9	0	0	0.0048	0.01	0	1.4e-05	0	0.0013	0.00093	0	0.00023	0.0048	0	0	0	0.045	0	0.0067	0.027	0	0.23	0.32
160	1.2e-05	0	0	0	2.8e-05	8.7e-05	0	0	0.08	0	0	0	0	0	0	0	0.91	0	0.00025	0.0053	16	0.35	0.64
161	0.73	0	0	0.029	0.083	0	1.6e-05	0	0.0065	0.0024	0	0.00023	0.029	0	0	0	0.0027	0	0.033	0.084	0	0.23	0.32
162	1	0	0	6e-05	0	0	0	0	0	7e-06	0	0	6e-05	0	0	6.4e-05	0	0	0	0	0	0.23	0.32
163	0.72	0	5.1e-06	0	0	0	0	0	0	1.8e-05	0	0	0	0	0	0	0	0.28	0	0	0	0.23	0.32
164	0.71	0	0.00071	0.00015	2.8e-05	0	0	0	0	0.00043	0	0.00012	0.00015	0	4.7e-06	0.0002	0	0.28	1.2e-05	2.3e-05	0	0.23	0.32
165	0.96	0	0	0.0061	0.003	0	3.3e-05	0	0	0.003	0	0.0036	0.0061	0	0	0	0	0	0.021	0.0021	0	0.23	0.32
166	0.84	0	0	0.00083	0.014	0	9.3e-05	0	0.00095	0.0024	0	0.0001	0.00083	0	0	0	0.055	0	0.0081	0.077	0	0.23	0.32
167	0	0	0.00013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.071
168	0.99	0	0	0.00026	5.8e-06	0	0	0	0	0.0014	0	0.0054	0.00026	0	0	0	0	0	5.8e-06	0	0	0.23	0.32
169	0.24	0	0	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0.0014	0.0035	16	0.35	0.64
170	1	0	0	0.00012	0	0	0	0	0	0.00029	0	0.004	0.00012	0	0	0	0	0	7.3e-06	0	0	0.23	0.32
171	0.96	0	0	0.0033	0.002	3.7e-05	0	0	0.00048	0.00039	0	7.8e-06	0.0033	0	0	0	0.027	0	0.00023	0.0044	0	0.23	0.32
172	0.11	0	0	0	0.00015	0	9.2e-05	0	0	0	0	0	0	0	0	0	0.0011	0	0.12	0.77	19	0.23	0.52
173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.23	0.071
174	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.15	0
175	0.87	0	0	1.6e-05	0.0021	0	5e-05	0	5.7e-06	6.2e-05	0	0	1.6e-05	0	0	0	0.0023	0	0.0059	0.12	0	0.23	0.32
176	0.29	0	0	0.02	0.15	0	0.0014	0	2.6e-05	0.00036	0	0.001	0.02	0	0	0	0.0043	0	0.23	0.29	19	0.23	0.52
177	0.34	0	0	0.00066	0.0033	0	0.0062	0	0.00085	0.0019	0	0.011	0.00066	0	0	0	0.0042	0	0.63	0.00011	18	0.41	0.48
178	1	0	0	0.00011	1.9e-06	0	0	0	0	6.3e-05	0	0	0.00011	0	0	0.00021	0	0	0	0	0	0.23	0.32
179	1	0	0	0.00079	0.00025	0	0	0	0	0.00063	0	4.7e-05	0.00079	0	0	0.00023	0	0	5e-05	0.00017	0	0.23	0.32
