SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.4e-06	0	0	0	0	0	0	0.12	0
35	0.046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	16	0	0.17	0.22	0
36	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.22	0.17	0.41	0.18
37	6.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0.17	0.22	0
38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6e-05	0	0	0	0	0	0	0.12	0
39	0	0	0	0	0	1.6e-05	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.22	0.24	0.087	0.18
40	0	0	0.52	0.00089	0	0.23	0	0.01	0.0085	0	0	0	0	0	0.23	0	0	0	2.4e-05	0	2	0.078	0.17	0.024	0.18
41	0	0	0	0	0	0.14	0	0	0.81	0	0	0	0	0	0.042	0	0	0	0	0	8	0.22	0.24	0.087	0.18
42	0	0	0	0	0	1	0	0	0.00028	0	0	0	0	0	0.0022	0	0	0	0	0	5	0.14	0.17	0.098	0.14
43	6.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0.17	0.22	0
44	2.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0.17	0.22	0
45	0	0	0.99	0	0	0.00015	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	2	0.078	0.17	0.024	0.18
46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029	0	0	0	0	0	0	0.12	0
47	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00034	0	11	0.3	0.24	0.34	0.32
48	0	0	0	0	0	0	0	0	0.0014	0	0	0	0	0	1	0	0	0	0	0	14	0.14	0.17	0.087	0.25
49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.22	0.17	0.41	0.18
50	0	0	0	0	0	0.17	0	0	0.83	0	0	0	0	0	0.0023	0	0	0	0.00015	0	8	0.22	0.24	0.087	0.18
51	0	0	1.6e-05	0	0	1	0	5.2e-06	0	0	0	0	0	0	5.6e-05	0	0	0	0	0	5	0.14	0.17	0.098	0.14
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0.17	0.22	0
53	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
54	0	0.001	0	0.94	0	0	0	0	0	0	0	0	0	0	0	0.056	0	0	0	0	3	0.096	0.24	0.28	0.25
55	0	0	2.8e-05	0	0	0.031	0	0.00015	1.2e-05	0	0	0	0.97	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
56	0	3.3e-06	0.059	0.0014	0	0.85	0	6.1e-05	0.005	0	0	0	0	9.5e-05	0.084	0	0	0	0.00011	0	5	0.14	0.17	0.098	0.14
57	0	0	0	0.98	0	0	0	0	0	0	0	0	0	0	0	0.016	0	0	0	0	3	0.096	0.24	0.28	0.25
58	1	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	0	0	0.0031	0	0	0	0	0	0	0.12	0
59	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
60	0	0	0	0	0	0	0	0	0	0	0	0.029	0	0.63	0	0	0	0	0.34	0	13	0.22	0.46	0.28	0.32
61	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.078	0.17	0.024	0.18
62	0	3.4e-06	0	0.00067	0	0.97	0	0.0011	0.0024	0	0	0	0	3.1e-06	0.025	6e-05	0	0	3.5e-05	0	5	0.14	0.17	0.098	0.14
63	0.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042	0	0	0	0	0	0	0.12	0
64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0.17	0.22	0
65	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
66	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.22	0.17	0.41	0.18
67	0.99	0	0	0	0	0	0	0	0	0	0	0	3.1e-05	0	0	0	0.011	0	0	0	0	0	0	0.12	0
68	0	6.5e-05	0	0	0	0	0	0	0	0	0	0.065	0	0.37	0	0	0	0	0.57	0	18	0.22	0.32	0.28	0.32
69	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
70	0	0.78	0	0.087	0	2.5e-05	0	0	0	0	0	0.037	0	0.02	0	0.00035	0	0	0.078	0	1	0.22	0.17	0.41	0.18
71	0	0	0	0	1	0	0	0	0	0	3e-05	0	0	0	0	0	0	0	0	1.1e-05	4	0	0	0	0.18
72	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
73	0	0	0.029	0	0	0.91	0	6e-06	0.029	0	0	0	0	0	0.031	0	0	0	0	0	5	0.14	0.17	0.098	0.14
74	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
75	0	0	0	0	0.25	0	0	0	0	0	0.54	0	0	0	0	0	0	0	0	0.2	10	0	0	0	0.12
76	0	0	0	0	0	0.00013	0	0.6	0	0	0	0	0	0	0.4	0	0	0	0	0	7	0.11	0.094	0.073	0.18
77	0	0	0	4.3e-06	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.096	0.092	0.28	0.18
78	0	0	0	0	0.17	0	0	0	0	0	0.6	0	0	0	0	0	0	0	0	0.22	10	0	0	0	0.12
79	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0	0	0	0.12	0
80	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
81	1	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	0	0	0.00068	0	0	0	0	0	0	0.12	0
82	0	0	0.056	0	0	0.93	0	7.2e-06	0.0077	0	0	0	0	0	0.0054	0	0	0	0	0	5	0.14	0.17	0.098	0.14
83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4e-05	0	0	0	0	0	0	0.12	0
84	0	0	0.12	0	0	0.88	0	6.7e-05	8e-05	0	0	0	0	0	6.3e-05	0	0	0	0	0	5	0.14	0.17	0.098	0.14
85	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
86	0	0	0	0	0	0.05	0	0.95	0	0	0	0	0	0	0.00088	0	0	0	0	0	7	0.11	0.094	0.073	0.18
87	0	0	0.0056	0	0	0.97	0	0.004	3.6e-06	0	0	0	0	0	0.017	0	0	0	0	0	5	0.14	0.17	0.098	0.14
88	0	0.48	0	0.35	0	0	0	0	0	0	0	0.0013	0	0	0	0.17	0	0	0.0025	0	1	0.22	0.17	0.41	0.18
89	0	0.022	0	0	0	2.2e-05	0	0	0	0	0	0.24	0	0.27	0	0	0	0	0.47	0	18	0.22	0.32	0.28	0.32
90	0	5.1e-06	0.055	0.00057	0	0.5	0	0.00024	0.18	0	0	0.00013	0	0.0008	0.25	0	0	0	0.0085	0	5	0.14	0.17	0.098	0.14
91	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1e-06	0	0	0	0	0	0	0.12	0
92	0	0	0.011	0	0	0.98	0	1.9e-05	0.00036	0	0	0	0	0	0.012	0	0	0	0	0	5	0.14	0.17	0.098	0.14
93	0	0	0.031	0	0	0.36	0	0.0017	8.7e-05	0	0	0	0	0	0.61	0	0	0	0	0	14	0.14	0.17	0.087	0.25
94	0	8.5e-06	0.086	2.1e-05	0	0.65	0	0.23	0.03	0	0	0	0	0	0.006	6.7e-06	0	0.00026	0	0	5	0.14	0.17	0.098	0.14
95	0	0	3.9e-05	0	0.93	0	0	0	0	0	0.048	0	0	0	0	0	0	0	0	0.018	4	0	0	0	0.18
96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.3e-06	0	0	0	0	0	0	0.12	0
97	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0	0	0.087	0	13	0.22	0.46	0.28	0.32
98	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
99	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
100	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
101	0	0	0	0.00069	0	0	0	0	0.011	0	0	0	0	0.52	0.00047	0	0	0	0.46	0	13	0.22	0.46	0.28	0.32
102	0	0	0	0	0.046	0	0	0	0	0	0.7	0	0	0	0	0	0	0	0	0.26	10	0	0	0	0.12
103	0	0	0	0	0	0	0	0	0	0	0	0.00021	0	0.88	0	0	0	0	0.12	0	13	0.22	0.46	0.28	0.32
104	0	0	0	0	0	0.00018	0	0	2.2e-05	0	0	0	0	0	1	0	0	0	0	0	14	0.14	0.17	0.087	0.25
105	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
106	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96	0	0	0	0	0.043	0	13	0.22	0.46	0.28	0.32
107	0	0	0	0.0001	0	0	0	0	0.0017	0	0	0.00013	0	0.057	1.8e-05	0	0	0	0.94	0	18	0.22	0.32	0.28	0.32
108	0	0.0058	0	0.00011	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	15	0.096	0.092	0.28	0.18
109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.17	0	0.12
110	0	0	0.00064	0	0	0.013	0	0	0.067	0	0	0	0	0	0.92	0	0	0	0	0	14	0.14	0.17	0.087	0.25
111	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0	0	0	0	0	0.12	0
112	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
113	1	0	0	0	0	0	0	0	0	0	0	0	5.4e-06	0	0	0	0.00011	0	0	0	0	0	0	0.12	0
114	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0.36	0	13	0.22	0.46	0.28	0.32
115	0	0	1	0	0	0.00038	0	0	7.6e-06	0	0	0	0	0	0.0013	0	0	0	0	0	2	0.078	0.17	0.024	0.18
116	0	0	0.00049	0.00013	0	0.0026	0	1.6e-05	0.00039	0	0	0	0	0	1	0	0	0	0	0	14	0.14	0.17	0.087	0.25
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0.11	0	13	0.22	0.46	0.28	0.32
118	0	1.2e-05	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0.005	0	13	0.22	0.46	0.28	0.32
119	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
120	0	0	0	0	0	0.092	0	0	0.12	0	0	0	0	0	0.79	0	0	0	0	0	14	0.14	0.17	0.087	0.25
121	1	0	0	0	0	0	0	0	0	0	0	0	5.7e-05	0	0	0	0.0011	0	0	0	0	0	0	0.12	0
122	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
123	0	0.95	0	0	0	0	0	0	0	0	0	0.0045	0	0.0097	0	0	0	0	0.033	0	1	0.22	0.17	0.41	0.18
124	0	0.087	6.8e-06	0.036	0	0.022	0	1.3e-05	0.028	0	0	0.029	0	0.39	0.0064	4.6e-06	0	0	0.4	0	18	0.22	0.32	0.28	0.32
125	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0084	0	0	0	0	0	0	0.12	0
126	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
127	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0.12	0
128	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
129	0	0	0	0	0.36	0	0	0	0	0	0.64	0	0	0	0	0	0	0	0	0	10	0	0	0	0.12
130	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002	0	1	0.22	0.17	0.41	0.18
131	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
132	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8e-05	0	0	0	0	0	0	0.12	0
133	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
134	0	0	5.8e-06	0	0	1	0	0	8e-05	0	0	0	0	0	0.0013	0	0	0	0	0	5	0.14	0.17	0.098	0.14
135	0	0.0081	0	0	0	0	0	0	0	0	0	0.0037	0	0.12	0	0	0	0	0.86	0	18	0.22	0.32	0.28	0.32
136	0.00083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0	0.17	0.22	0
137	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	0.12	0
138	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018	0	0	0	0	0	0	0.12	0
139	0	0	0	0	0.078	0	0	0	0	0	0.92	0	0	0	0	0	0	0	0	0	10	0	0	0	0.12
140	0	0	0	0	0	0.79	0	0.0063	0	0	0	0	0	0	0.2	0	0	0	0	0	5	0.14	0.17	0.098	0.14
141	0	0	0	0	0	0.18	0	0	0.81	0	0	0	0	0	0.0044	0	0	0	0	0	8	0.22	0.24	0.087	0.18
142	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.22	0.46	0.28	0.32
143	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
144	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
145	0	0	0	0	0.56	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0	4	0	0	0	0.18
146	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
147	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0	0	0	0	0	0.12	0
148	0	0	0.0016	0	0	0.3	0	0.7	0	0	0	0	0	0	9.1e-05	0	0	0	0	0	7	0.11	0.094	0.073	0.18
149	0	0	0.096	0	0	0.6	0	0.00023	0	0	0	0	0.31	0	0	0	0	0	0	0	5	0.14	0.17	0.098	0.14
150	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.00014	0	13	0.22	0.46	0.28	0.32
151	0	0	0	0	0	0.39	0	0.19	0	0	0	0	0	0	0.43	0	0	0	0	0	14	0.14	0.17	0.087	0.25
152	0	0	0.0034	6.7e-05	0	0.2	0	0.61	0.00014	0	0	0	0	0	0.18	0.001	0	0	0	0	7	0.11	0.094	0.073	0.18
153	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
154	0.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0.12	0
155	0	0	0	0.0031	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.00067	0	13	0.22	0.46	0.28	0.32
156	0	0.0052	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0.0027	0	13	0.22	0.46	0.28	0.32
157	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.078	0.17	0.024	0.18
158	0	0	0	0	0.92	0	0	0	0	0	0.085	0	0	0	0	0	0	0	0	0	4	0	0	0	0.18
159	0	0.022	0	0.00086	0	0	0	0	0	0	0	0.00022	0	0.58	0	0	0	0	0.4	0	13	0.22	0.46	0.28	0.32
160	0	0	0.0007	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.14	0.17	0.087	0.25
161	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
162	0	0	1.8e-05	0	0	0.0015	0	0.0011	4.4e-05	0	0	0	0	0	1	0	0	0	0	0	14	0.14	0.17	0.087	0.25
163	0	0.14	0	0	0	0	0	0	0	0	0	0.0073	0	0.84	0	0	0	0	0.013	0	13	0.22	0.46	0.28	0.32
164	0	0	0	0	0.28	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0	0	10	0	0	0	0.12
165	0	0.96	0	4.9e-06	0	0	0	0	0	0	0	0.0048	0	0.015	0	0	0	0	0.022	0	1	0.22	0.17	0.41	0.18
166	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0	0	0	0	0	0.12	0
167	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028	0	0	0	0	0	0	0.12	0
168	0	0	0	0	0.15	0	0	0	0	0	0.85	0	0	0	0	0	0	0	0	0	10	0	0	0	0.12
169	0	0	0.15	0.00041	0	0.14	0	5.5e-06	0.0063	0	0	0	0	0	0.7	0	0	0	0	0	14	0.14	0.17	0.087	0.25
170	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
171	0	0	0.00011	0	0	4.3e-06	0	3.6e-06	0	0	0	0	0.9	0	0	0	0.1	0	0	0	12	0.016	0.038	0.073	0.02
172	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092	0	0	0	0	0	0	0.12	0
173	0	0	1.6e-05	0	0	0.047	0	0.94	1.1e-06	0	0	0	0	0	0.014	5e-05	0	0	0	0	7	0.11	0.094	0.073	0.18
174	0	0	0	0	0.91	0	0	0	0	0	0.095	0	0	0	0	0	0	0	0	0	4	0	0	0	0.18
175	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
177	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.17	0	0
178	0	0.00078	0	0	0	0	0	0	0	0	0	0.0015	0	0.13	0	0	0	0	0.87	0	18	0.22	0.32	0.28	0.32
179	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
180	0	0.035	0	0.016	0	6.1e-05	0	0	0.00022	0	0	0.011	0	0.38	1.1e-05	0	0	0	0.56	0	18	0.22	0.32	0.28	0.32
181	0	0	0.0008	0.0025	0	0.0053	0	0.0013	4e-05	0	0	0	0	0	0.99	0	0	0	0	0	14	0.14	0.17	0.087	0.25
182	0	8.1e-06	1.4e-05	0	0	0	0	0	1.2e-05	0	0	3.1e-05	0	0.64	0	0	0	0	0.36	0	13	0.22	0.46	0.28	0.32
183	0	0	0	0	0	0	0	0	0.0082	0	0	0	0	0.00047	0.00016	0	0	0	0.99	0	18	0.22	0.32	0.28	0.32
184	0	0	0	0	1	0	0	0	0	0	2e-05	0	0	0	0	0	0	0	0	0	4	0	0	0	0.18
185	0	0	1.4e-06	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.11	0.094	0.073	0.18
186	0	0	0.17	0	0	0.0096	0	0.8	2e-06	0	0	0	0	0	0.017	0	0	0	0	0	7	0.11	0.094	0.073	0.18
187	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
188	0	0	1	0	0	0.00043	0	0.002	0	0	0	0	0	0	0.00024	0	0	0	0	0	2	0.078	0.17	0.024	0.18
189	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0.00028	0	13	0.22	0.46	0.28	0.32
190	0	0	0.0017	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.11	0.094	0.073	0.18
191	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
192	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
193	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
194	0	0	0	0	0	6.6e-05	0	0.011	0	0	0	0	0	0	0.99	0	0	0	0	0	14	0.14	0.17	0.087	0.25
195	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
196	0	0.83	0	0	0	0	0	0	0	0	0	0.006	0	0.0053	0	0	0	0	0.16	0	1	0.22	0.17	0.41	0.18
197	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
198	0	0.031	0.0063	0.21	0	0.19	0	0.082	0.0027	0	0	0.00095	0	1.4e-05	0.46	0.015	0	0	0.002	0	14	0.14	0.17	0.087	0.25
199	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
200	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
201	0	0	5.5e-05	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.11	0.094	0.073	0.18
202	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.17	0	0.12
204	0	0	0	0	0	0.06	0	0.033	0	0	0	0	0	0	0.91	0	0	0	0	0	14	0.14	0.17	0.087	0.25
205	0	0	0	0	0.9	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	4	0	0	0	0.18
206	0	0.00093	0	1e-05	0	0	0	0	0	0	0	0.89	0	0	0	0	0	0	0.11	0	11	0.3	0.24	0.34	0.32
207	0	0	0.049	0	0	0.29	0	0.38	0.0012	0	0	0	0	0	0.29	0	0	0	0	0	7	0.11	0.094	0.073	0.18
208	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
209	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.11	0.094	0.073	0.18
210	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
211	1	0	0	0	0	0	0	0	0	0	0	0	3.2e-06	0	0	0	0	0	0	0	0	0	0	0.12	0
212	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12	0
213	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.016	0.038	0.073	0.02
214	0	0	0	0	0.97	0	0	0	0	0	0.033	0	0	0	0	0	0	0	0	0	4	0	0	0	0.18
