SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
41	0.99	0	0	0.011	0	0.11	0.17	0.073	0.18
42	1	0	0	0	0	0.11	0.17	0.073	0.18
43	0	1	0	0	1	0	0	0.15	0
44	0	1	0	0	1	0	0	0.15	0
45	0	0	1	0	2	0.016	0.17	0.049	0.04
46	0	1	0	0	1	0	0	0.15	0
47	0	0	0	1	3	0.14	0.17	0.22	0.25
48	0.96	0	0	0.041	0	0.11	0.17	0.073	0.18
49	0	0	0	1	3	0.14	0.17	0.22	0.25
50	1	0	0	0.00027	0	0.11	0.17	0.073	0.18
51	1	0	0	0	0	0.11	0.17	0.073	0.18
52	0	1	0	0	1	0	0	0.15	0
53	0	0	1	0	2	0.016	0.17	0.049	0.04
54	0	0	0	1	3	0.14	0.17	0.22	0.25
55	0.0092	0	0.99	0	2	0.016	0.17	0.049	0.04
56	0.99	0	0.00061	0.013	0	0.11	0.17	0.073	0.18
57	0	0	0	1	3	0.14	0.17	0.22	0.25
58	0	1	0.0021	0	1	0	0	0.15	0
59	0	0	1	0	2	0.016	0.17	0.049	0.04
60	0	0	0	1	3	0.14	0.17	0.22	0.25
61	1	0	0	0	0	0.11	0.17	0.073	0.18
62	0.49	0	0	0.51	3	0.14	0.17	0.22	0.25
63	0	1	0	0	1	0	0	0.15	0
64	0	1	0	0	1	0	0	0.15	0
65	0	1	0	0	1	0	0	0.15	0
66	0	0	0	1	3	0.14	0.17	0.22	0.25
67	0	1	1.1e-05	0	1	0	0	0.15	0
68	0	0	0	1	3	0.14	0.17	0.22	0.25
69	0	1	0	0	1	0	0	0.15	0
70	8.6e-06	0	0	1	3	0.14	0.17	0.22	0.25
71	1	0	0	0	0	0.11	0.17	0.073	0.18
72	0	0	1	0	2	0.016	0.17	0.049	0.04
73	1	0	0	0	0	0.11	0.17	0.073	0.18
74	0	0	1	0	2	0.016	0.17	0.049	0.04
75	3e-06	0	1	0	2	0.016	0.17	0.049	0.04
76	1	0	0	0	0	0.11	0.17	0.073	0.18
77	0	0	0	1	3	0.14	0.17	0.22	0.25
78	2e-05	0	1	0	2	0.016	0.17	0.049	0.04
79	0	1	0	0	1	0	0	0.15	0
80	0	0	1	0	2	0.016	0.17	0.049	0.04
81	0	1	0.0049	0	1	0	0	0.15	0
82	1	0	0	0	0	0.11	0.17	0.073	0.18
83	0	1	0	0	1	0	0	0.15	0
84	0.96	0	0.045	0	0	0.11	0.17	0.073	0.18
85	0	0	1	0	2	0.016	0.17	0.049	0.04
86	1	0	0	0	0	0.11	0.17	0.073	0.18
87	1	0	0	0	0	0.11	0.17	0.073	0.18
88	0	0	0	1	3	0.14	0.17	0.22	0.25
89	1.1e-05	0	0	1	3	0.14	0.17	0.22	0.25
90	0.99	0	0	0.014	0	0.11	0.17	0.073	0.18
91	0	1	0	0	1	0	0	0.15	0
92	1	0	0	0	0	0.11	0.17	0.073	0.18
93	1	0	0	0	0	0.11	0.17	0.073	0.18
94	0.82	0	0.00016	0.18	0	0.11	0.17	0.073	0.18
95	1	0	0.0015	0	0	0.11	0.17	0.073	0.18
96	0	1	5.2e-06	0	1	0	0	0.15	0
97	0.0051	0	0	0.99	3	0.14	0.17	0.22	0.25
98	0	1	0	0	1	0	0	0.15	0
99	0	0	1	0	2	0.016	0.17	0.049	0.04
100	0	1	0	0	1	0	0	0.15	0
101	0	0	0	1	3	0.14	0.17	0.22	0.25
102	0	0	1	0	2	0.016	0.17	0.049	0.04
103	0	0	0	1	3	0.14	0.17	0.22	0.25
104	0.86	0	0	0.14	0	0.11	0.17	0.073	0.18
105	0	0	1	0	2	0.016	0.17	0.049	0.04
106	0	0	0	1	3	0.14	0.17	0.22	0.25
107	0	0	0	1	3	0.14	0.17	0.22	0.25
108	0	0	0	1	3	0.14	0.17	0.22	0.25
109	0	0	1	0	2	0.016	0.17	0.049	0.04
110	1	0	0	0	0	0.11	0.17	0.073	0.18
111	0	1	0	0	1	0	0	0.15	0
112	0	0	1	0	2	0.016	0.17	0.049	0.04
113	0	1	0	0	1	0	0	0.15	0
114	0	0	0	1	3	0.14	0.17	0.22	0.25
115	1	0	0	0	0	0.11	0.17	0.073	0.18
116	1	0	0	0.0019	0	0.11	0.17	0.073	0.18
117	0	0	0	1	3	0.14	0.17	0.22	0.25
118	0	0	0	1	3	0.14	0.17	0.22	0.25
119	0	0	1	0	2	0.016	0.17	0.049	0.04
120	1	0	0	0	0	0.11	0.17	0.073	0.18
121	0	1	0	0	1	0	0	0.15	0
122	0	0	1	0	2	0.016	0.17	0.049	0.04
123	0	0	0	1	3	0.14	0.17	0.22	0.25
124	0.0061	0	0	0.99	3	0.14	0.17	0.22	0.25
125	0	1	0	0	1	0	0	0.15	0
126	0	0	1	0	2	0.016	0.17	0.049	0.04
127	0	1	0	0	1	0	0	0.15	0
128	0	0	1	0	2	0.016	0.17	0.049	0.04
129	0	0	1	0	2	0.016	0.17	0.049	0.04
130	0	0	0	1	3	0.14	0.17	0.22	0.25
131	0	1	0	0	1	0	0	0.15	0
132	0	1	0	0	1	0	0	0.15	0
133	0	0	1	0	2	0.016	0.17	0.049	0.04
134	1	0	0	0	0	0.11	0.17	0.073	0.18
135	0	0	0	1	3	0.14	0.17	0.22	0.25
136	0	1	0	0	1	0	0	0.15	0
137	0	1	0	0	1	0	0	0.15	0
138	0	1	0	0	1	0	0	0.15	0
139	0	0	1	0	2	0.016	0.17	0.049	0.04
140	1	0	0	0	0	0.11	0.17	0.073	0.18
141	1	0	0	0	0	0.11	0.17	0.073	0.18
142	0	0	0	1	3	0.14	0.17	0.22	0.25
143	0	1	0	0	1	0	0	0.15	0
144	0	0	1	0	2	0.016	0.17	0.049	0.04
145	0.00051	0	1	0	2	0.016	0.17	0.049	0.04
146	0	1	0	0	1	0	0	0.15	0
147	0	1	0	0	1	0	0	0.15	0
148	1	0	0	0	0	0.11	0.17	0.073	0.18
149	0	0	1	0	2	0.016	0.17	0.049	0.04
150	0	0	0	1	3	0.14	0.17	0.22	0.25
151	1	0	0	0	0	0.11	0.17	0.073	0.18
152	0.97	0	0	0.033	0	0.11	0.17	0.073	0.18
153	0	1	0	0	1	0	0	0.15	0
154	0	1	0	0	1	0	0	0.15	0
155	0	0	0	1	3	0.14	0.17	0.22	0.25
156	0	0	0	1	3	0.14	0.17	0.22	0.25
157	1	0	0	0	0	0.11	0.17	0.073	0.18
158	1	0	0	0	0	0.11	0.17	0.073	0.18
159	0.001	0	0	1	3	0.14	0.17	0.22	0.25
160	1	0	0	0	0	0.11	0.17	0.073	0.18
161	0	1	0	0	1	0	0	0.15	0
162	0.99	0	0	0.015	0	0.11	0.17	0.073	0.18
163	0	0	0	1	3	0.14	0.17	0.22	0.25
164	1	0	6.8e-06	0	0	0.11	0.17	0.073	0.18
165	0	0	0	1	3	0.14	0.17	0.22	0.25
166	0	1	0	0	1	0	0	0.15	0
167	0	1	0	0	1	0	0	0.15	0
168	1	0	1.3e-05	0	0	0.11	0.17	0.073	0.18
169	1	0	0	6.7e-06	0	0.11	0.17	0.073	0.18
170	0	0	1	0	2	0.016	0.17	0.049	0.04
171	0	0	1	0	2	0.016	0.17	0.049	0.04
172	0	1	0	0	1	0	0	0.15	0
173	0.99	0	0	0.0053	0	0.11	0.17	0.073	0.18
174	0.97	0	0.034	0	0	0.11	0.17	0.073	0.18
175	0	0	1	0	2	0.016	0.17	0.049	0.04
176	0	1	0	0	1	0	0	0.15	0
177	0	0	1	0	2	0.016	0.17	0.049	0.04
178	0.00085	0	0	1	3	0.14	0.17	0.22	0.25
179	0	0	1	0	2	0.016	0.17	0.049	0.04
180	0.00074	0	0	1	3	0.14	0.17	0.22	0.25
181	0.96	0	0	0.044	0	0.11	0.17	0.073	0.18
182	0.89	0	0	0.11	0	0.11	0.17	0.073	0.18
183	1	0	0	0.0022	0	0.11	0.17	0.073	0.18
184	1	0	0	0	0	0.11	0.17	0.073	0.18
185	1	0	0	0	0	0.11	0.17	0.073	0.18
186	1	0	1.6e-05	0.00015	0	0.11	0.17	0.073	0.18
187	0	0	1	0	2	0.016	0.17	0.049	0.04
188	1	0	0	0	0	0.11	0.17	0.073	0.18
189	1	0	0	0.0005	0	0.11	0.17	0.073	0.18
190	1	0	0	0	0	0.11	0.17	0.073	0.18
191	0	1	0	0	1	0	0	0.15	0
192	0	1	0	0	1	0	0	0.15	0
193	0	1	0	0	1	0	0	0.15	0
194	1	0	0	0.00036	0	0.11	0.17	0.073	0.18
195	0	1	0	0	1	0	0	0.15	0
196	0	0	0	1	3	0.14	0.17	0.22	0.25
197	0	0	1	0	2	0.016	0.17	0.049	0.04
198	0.52	0	0.0001	0.48	0	0.11	0.17	0.073	0.18
199	0	1	0	0	1	0	0	0.15	0
200	2.2e-06	0	1	0	2	0.016	0.17	0.049	0.04
201	1	0	0	0	0	0.11	0.17	0.073	0.18
202	0	0	1	0	2	0.016	0.17	0.049	0.04
203	0.87	0	0.13	0	0	0.11	0.17	0.073	0.18
204	1	0	0	0	0	0.11	0.17	0.073	0.18
205	0.021	0	0.013	0.97	3	0.14	0.17	0.22	0.25
206	0	0	0	1	3	0.14	0.17	0.22	0.25
207	1	0	0	0.00093	0	0.11	0.17	0.073	0.18
208	2.7e-06	0	1	0	2	0.016	0.17	0.049	0.04
209	1	0	0	0	0	0.11	0.17	0.073	0.18
210	0	1	0	0	1	0	0	0.15	0
211	0	1	0	0	1	0	0	0.15	0
212	0	1	0	0	1	0	0	0.15	0
213	0	0	1	0	2	0.016	0.17	0.049	0.04
214	0.0015	0	0.00011	1	3	0.14	0.17	0.22	0.25
215	1	0	0	0.0046	0	0.11	0.17	0.073	0.18
216	1	0	0	0.0037	0	0.11	0.17	0.073	0.18
217	0	1	0	0	1	0	0	0.15	0
218	0.0002	0	1	0	2	0.016	0.17	0.049	0.04
219	0	1	0.0013	0	1	0	0	0.15	0
220	1	0	0	0	0	0.11	0.17	0.073	0.18
221	1	0	5.9e-06	5.4e-06	0	0.11	0.17	0.073	0.18
222	1.8e-06	1	4.4e-06	7.4e-06	1	0	0	0.15	0
223	0	1	2.3e-06	0	1	0	0	0.15	0
224	0	0	1	0	2	0.016	0.17	0.049	0.04
225	0	0	1	0	2	0.016	0.17	0.049	0.04
226	0	0	0	1	3	0.14	0.17	0.22	0.25
227	0	0	1	0	2	0.016	0.17	0.049	0.04
228	0	0	1	0	2	0.016	0.17	0.049	0.04
229	0	1	0	0	1	0	0	0.15	0
230	1	0	0	0	0	0.11	0.17	0.073	0.18
231	0	1	0	0	1	0	0	0.15	0
232	0.78	0	0	0.22	0	0.11	0.17	0.073	0.18
233	0	1	0	0	1	0	0	0.15	0
234	0.25	0	0	0.75	3	0.14	0.17	0.22	0.25
235	0	0	0	1	3	0.14	0.17	0.22	0.25
236	0	1	0	0	1	0	0	0.15	0
237	0	0	1	0	2	0.016	0.17	0.049	0.04
238	0	1	0	0	1	0	0	0.15	0
239	9.9e-05	0	1	0	2	0.016	0.17	0.049	0.04
240	0	0	1	0	2	0.016	0.17	0.049	0.04
241	1	0	0	0	0	0.11	0.17	0.073	0.18
242	0	1	0	0	1	0	0	0.15	0
243	0.029	0	0.76	0.21	2	0.016	0.17	0.049	0.04
244	0	1	0	0	1	0	0	0.15	0
245	1	0	0	0	0	0.11	0.17	0.073	0.18
246	1	0	0	0	0	0.11	0.17	0.073	0.18
247	0.93	0	0	0.073	0	0.11	0.17	0.073	0.18
248	1	0	0	0	0	0.11	0.17	0.073	0.18
249	0.017	0	0.00088	0.98	3	0.14	0.17	0.22	0.25
250	0.0007	0	0.96	0.035	2	0.016	0.17	0.049	0.04
251	0	1	0	0	1	0	0	0.15	0
252	0	1	0	0	1	0	0	0.15	0
253	0.99	0	3.4e-06	0.0091	0	0.11	0.17	0.073	0.18
254	0.99	0	0	0.0063	0	0.11	0.17	0.073	0.18
255	0.53	0	0.47	9.9e-06	0	0.11	0.17	0.073	0.18
256	0	1	0	0	1	0	0	0.15	0
257	0.94	0	0	0.061	0	0.11	0.17	0.073	0.18
258	0	1	0	0	1	0	0	0.15	0
259	0	0	1	0	2	0.016	0.17	0.049	0.04
260	1	0	0	0.0027	0	0.11	0.17	0.073	0.18
261	0.99	0	0	0.0069	0	0.11	0.17	0.073	0.18
262	0.013	0	0.0014	0.99	3	0.14	0.17	0.22	0.25
263	0.017	0	1.4e-05	0.98	3	0.14	0.17	0.22	0.25
264	1	0	0	0	0	0.11	0.17	0.073	0.18
265	0	0	1	0	2	0.016	0.17	0.049	0.04
266	1	0	0	0.0002	0	0.11	0.17	0.073	0.18
267	1	0	0	0	0	0.11	0.17	0.073	0.18
268	1	0	0	0	0	0.11	0.17	0.073	0.18
269	0	0	1	0	2	0.016	0.17	0.049	0.04
270	1	0	0.00012	0	0	0.11	0.17	0.073	0.18
271	1	0	0	0	0	0.11	0.17	0.073	0.18
272	1	0	0	0	0	0.11	0.17	0.073	0.18
273	0	1	0	0	1	0	0	0.15	0
274	0	0	0	1	3	0.14	0.17	0.22	0.25
275	1	0	0	0	0	0.11	0.17	0.073	0.18
276	1	0	0	0	0	0.11	0.17	0.073	0.18
277	1	0	0	0	0	0.11	0.17	0.073	0.18
278	0	1	0	0	1	0	0	0.15	0
279	1	0	0	0	0	0.11	0.17	0.073	0.18
280	1	0	0	0.00024	0	0.11	0.17	0.073	0.18
281	0	0	0	1	3	0.14	0.17	0.22	0.25
282	0	1	0	0	1	0	0	0.15	0
283	1	0	0	0	0	0.11	0.17	0.073	0.18
284	0	0	1	0	2	0.016	0.17	0.049	0.04
285	0	1	0	0	1	0	0	0.15	0
286	0.27	0	0.73	0	2	0.016	0.17	0.049	0.04
287	0	1	0	0	1	0	0	0.15	0
288	1	0	0	0.0046	0	0.11	0.17	0.073	0.18
289	0	1	0	0	1	0	0	0.15	0
290	0	1	0.0002	0	1	0	0	0.15	0
291	1	0	0	0	0	0.11	0.17	0.073	0.18
292	1.9e-05	1	0.0014	0	1	0	0	0.15	0
293	0	1	0	0	1	0	0	0.15	0
294	0	1	0	0	1	0	0	0.15	0
295	1	0	0	0	0	0.11	0.17	0.073	0.18
296	1	0	0	0	0	0.11	0.17	0.073	0.18
297	0	1	0	0	1	0	0	0.15	0
298	1	0	0	0	0	0.11	0.17	0.073	0.18
299	0	1	0	0	1	0	0	0.15	0
300	1	0	0	0.0013	0	0.11	0.17	0.073	0.18
301	0	1	0.00069	0	1	0	0	0.15	0
302	1	0	0	0	0	0.11	0.17	0.073	0.18
303	1	0	0	0	0	0.11	0.17	0.073	0.18
304	0	1	0	0	1	0	0	0.15	0
305	0	1	0	0	1	0	0	0.15	0
306	0	0	1	0	2	0.016	0.17	0.049	0.04
307	0	1	0	0	1	0	0	0.15	0
308	0	1	0.0042	0	1	0	0	0.15	0
309	1	0	0	0	0	0.11	0.17	0.073	0.18
310	0	0	0	1	3	0.14	0.17	0.22	0.25
311	1	0	0	0	0	0.11	0.17	0.073	0.18
312	0	1	0.00041	0	1	0	0	0.15	0
313	1	0	0	0.0001	0	0.11	0.17	0.073	0.18
314	1	0	0	0	0	0.11	0.17	0.073	0.18
315	1	0	0	0.0016	0	0.11	0.17	0.073	0.18
316	1	0	0	0	0	0.11	0.17	0.073	0.18
317	1	0	0	1.5e-05	0	0.11	0.17	0.073	0.18
318	0	1	0	0	1	0	0	0.15	0
319	0	1	0	0	1	0	0	0.15	0
320	0.00062	0	1	0	2	0.016	0.17	0.049	0.04
321	1	0	0	0	0	0.11	0.17	0.073	0.18
322	0	1	0	0	1	0	0	0.15	0
323	0	1	0	0	1	0	0	0.15	0
324	1	0	0	0	0	0.11	0.17	0.073	0.18
325	0	0	1	0	2	0.016	0.17	0.049	0.04
326	0	0	0	1	3	0.14	0.17	0.22	0.25
327	0	1	0	0	1	0	0	0.15	0
328	0	1	0	0	1	0	0	0.15	0
329	0	1	0	0	1	0	0	0.15	0
330	0	1	0	0	1	0	0	0.15	0
331	0.0025	0	0	1	3	0.14	0.17	0.22	0.25
332	1	0	0	0	0	0.11	0.17	0.073	0.18
333	0	1	0	0	1	0	0	0.15	0
334	0	0	0	1	3	0.14	0.17	0.22	0.25
335	0	1	0	0	1	0	0	0.15	0
336	0	1	0.00012	0	1	0	0	0.15	0
337	1	0	0	0	0	0.11	0.17	0.073	0.18
338	0	1	0	0	1	0	0	0.15	0
339	1.4e-05	0	0	1	3	0.14	0.17	0.22	0.25
340	1	0	0	0	0	0.11	0.17	0.073	0.18
341	1	0	0	0	0	0.11	0.17	0.073	0.18
342	1	0	0	0	0	0.11	0.17	0.073	0.18
343	1	0	0	0	0	0.11	0.17	0.073	0.18
344	0	0	0	1	3	0.14	0.17	0.22	0.25
345	0	1	0	0	1	0	0	0.15	0
346	0	0	1	0	2	0.016	0.17	0.049	0.04
347	0.00017	0	1	0	2	0.016	0.17	0.049	0.04
348	1	0	0	0	0	0.11	0.17	0.073	0.18
349	0	0	1	0	2	0.016	0.17	0.049	0.04
350	0.059	0	0	0.94	3	0.14	0.17	0.22	0.25
351	1	0	0.0035	1.7e-06	0	0.11	0.17	0.073	0.18
352	0	1	0	0	1	0	0	0.15	0
353	0	0	0	1	3	0.14	0.17	0.22	0.25
354	0	0	0	1	3	0.14	0.17	0.22	0.25
355	0	1	0	0	1	0	0	0.15	0
356	1	0	0	0	0	0.11	0.17	0.073	0.18
357	0	0.95	0.052	0	1	0	0	0.15	0
358	1	0	0	0	0	0.11	0.17	0.073	0.18
359	1	0	0	0	0	0.11	0.17	0.073	0.18
360	0	1	5.2e-06	0	1	0	0	0.15	0
361	0	1	6.8e-05	0	1	0	0	0.15	0
362	0.94	0	0	0.065	0	0.11	0.17	0.073	0.18
363	0	0	1	0	2	0.016	0.17	0.049	0.04
364	0	1	0	0	1	0	0	0.15	0
365	0	0	1	0	2	0.016	0.17	0.049	0.04
366	0	1	0	0	1	0	0	0.15	0
367	0.99	0	0	0.011	0	0.11	0.17	0.073	0.18
368	1	0	0	0	0	0.11	0.17	0.073	0.18
369	1	0	6.9e-06	5.1e-06	0	0.11	0.17	0.073	0.18
370	0	0	0	1	3	0.14	0.17	0.22	0.25
371	0	0	1	0	2	0.016	0.17	0.049	0.04
372	1	0	0	0	0	0.11	0.17	0.073	0.18
373	0	1	0	0	1	0	0	0.15	0
374	0	1	0.00039	0	1	0	0	0.15	0
375	0	0	1	0	2	0.016	0.17	0.049	0.04
376	0	0	0	1	3	0.14	0.17	0.22	0.25
377	0	0	0	1	3	0.14	0.17	0.22	0.25
378	1	0	0	0	0	0.11	0.17	0.073	0.18
379	0	1	0	0	1	0	0	0.15	0
380	0	0	1	0	2	0.016	0.17	0.049	0.04
381	0	1	3.4e-06	0	1	0	0	0.15	0
382	0	0	0	1	3	0.14	0.17	0.22	0.25
383	0.0042	0	1	0	2	0.016	0.17	0.049	0.04
384	0	0	1	0	2	0.016	0.17	0.049	0.04
385	0	0	0	1	3	0.14	0.17	0.22	0.25
386	0	0	1	0	2	0.016	0.17	0.049	0.04
387	0	0	0	1	3	0.14	0.17	0.22	0.25
388	1	0	0	0	0	0.11	0.17	0.073	0.18
389	1	0	0.00012	0	0	0.11	0.17	0.073	0.18
390	1	0	0	0	0	0.11	0.17	0.073	0.18
391	0.023	0	0	0.98	3	0.14	0.17	0.22	0.25
392	0	1	0	0	1	0	0	0.15	0
393	0	1	0	0	1	0	0	0.15	0
394	0	0	1	0	2	0.016	0.17	0.049	0.04
395	0	0	0	1	3	0.14	0.17	0.22	0.25
396	1	0	0	2.1e-06	0	0.11	0.17	0.073	0.18
397	1	0	0	0	0	0.11	0.17	0.073	0.18
398	0	1	0	0	1	0	0	0.15	0
399	1	0	0	0.0026	0	0.11	0.17	0.073	0.18
400	9.5e-06	0	1	0	2	0.016	0.17	0.049	0.04
401	1	0	0	0	0	0.11	0.17	0.073	0.18
402	1	0	6.5e-06	2.2e-05	0	0.11	0.17	0.073	0.18
403	1	0	0	0	0	0.11	0.17	0.073	0.18
404	0	1	0	0	1	0	0	0.15	0
405	0	1	0	0	1	0	0	0.15	0
406	0	1	0	0	1	0	0	0.15	0
407	1	0	0	6.7e-06	0	0.11	0.17	0.073	0.18
408	1	0	0	1.2e-05	0	0.11	0.17	0.073	0.18
409	0	1	0	0	1	0	0	0.15	0
410	0	0	0	1	3	0.14	0.17	0.22	0.25
411	0	1	0	0	1	0	0	0.15	0
412	0	0	0	1	3	0.14	0.17	0.22	0.25
413	0	1	0	0	1	0	0	0.15	0
414	0	0	0	1	3	0.14	0.17	0.22	0.25
415	0	0	1	0	2	0.016	0.17	0.049	0.04
416	0.91	0	0	0.089	0	0.11	0.17	0.073	0.18
417	1	0	0	0	0	0.11	0.17	0.073	0.18
418	0	0	1	0	2	0.016	0.17	0.049	0.04
419	0	1	0	0	1	0	0	0.15	0
420	0	0	0	1	3	0.14	0.17	0.22	0.25
421	0	0	0	1	3	0.14	0.17	0.22	0.25
422	0.36	0	0	0.64	3	0.14	0.17	0.22	0.25
423	0	1	0	0	1	0	0	0.15	0
424	0	1	0	0	1	0	0	0.15	0
425	0.78	0	0	0.22	0	0.11	0.17	0.073	0.18
426	0.00067	0	0	1	3	0.14	0.17	0.22	0.25
427	0	1	0	0	1	0	0	0.15	0
428	0	1	0	0	1	0	0	0.15	0
429	1	0	0	7.8e-06	0	0.11	0.17	0.073	0.18
430	0	0	1	0	2	0.016	0.17	0.049	0.04
431	0	0	0	1	3	0.14	0.17	0.22	0.25
432	1	0	0	0.00046	0	0.11	0.17	0.073	0.18
433	0	1	0	0	1	0	0	0.15	0
434	0	1	0	0	1	0	0	0.15	0
435	0	0	0	1	3	0.14	0.17	0.22	0.25
436	0	1	0	0	1	0	0	0.15	0
437	0	1	0	0	1	0	0	0.15	0
438	1.4e-06	0	0	1	3	0.14	0.17	0.22	0.25
439	0.52	0	0	0.48	0	0.11	0.17	0.073	0.18
440	1	0	0	7e-05	0	0.11	0.17	0.073	0.18
441	0.54	0	0	0.46	0	0.11	0.17	0.073	0.18
442	0	1	0	0	1	0	0	0.15	0
443	0	1	0	0	1	0	0	0.15	0
444	0	1	0	0	1	0	0	0.15	0
445	1	0	5.2e-06	8.6e-05	0	0.11	0.17	0.073	0.18
446	0	0	0	1	3	0.14	0.17	0.22	0.25
447	0	0	1	0	2	0.016	0.17	0.049	0.04
448	0	1	0	0	1	0	0	0.15	0
449	0.85	0	0.15	0	0	0.11	0.17	0.073	0.18
450	0.99	0	0.0053	0	0	0.11	0.17	0.073	0.18
451	0	0	0	1	3	0.14	0.17	0.22	0.25
452	0	0	1	0	2	0.016	0.17	0.049	0.04
453	1	0	0	0	0	0.11	0.17	0.073	0.18
454	0	0	0	1	3	0.14	0.17	0.22	0.25
455	0	1	0	0	1	0	0	0.15	0
456	1	0	0	0	0	0.11	0.17	0.073	0.18
457	1	0	0	0	0	0.11	0.17	0.073	0.18
458	0	1	0	0	1	0	0	0.15	0
459	0	1	0	0	1	0	0	0.15	0
460	0.049	0	0.95	0	2	0.016	0.17	0.049	0.04
461	1	0	0	0	0	0.11	0.17	0.073	0.18
462	0	1	2.9e-06	0	1	0	0	0.15	0
463	1	0	0	0	0	0.11	0.17	0.073	0.18
464	1	0	0	0	0	0.11	0.17	0.073	0.18
465	0	1	0	0	1	0	0	0.15	0
466	0	1	0	0	1	0	0	0.15	0
467	1	0	0	0	0	0.11	0.17	0.073	0.18
468	1	0	0	2.2e-05	0	0.11	0.17	0.073	0.18
469	0	1	0	0	1	0	0	0.15	0
470	0.83	0	0	0.17	0	0.11	0.17	0.073	0.18
471	1	0	0	0	0	0.11	0.17	0.073	0.18
472	0	1	0	6.5e-05	1	0	0	0.15	0
473	0	0	1	0	2	0.016	0.17	0.049	0.04
474	0	1	0	0.0014	1	0	0	0.15	0
475	0	0	0	1	3	0.14	0.17	0.22	0.25
476	1	0	0	0	0	0.11	0.17	0.073	0.18
477	1	0	0	0	0	0.11	0.17	0.073	0.18
478	0	0	0	1	3	0.14	0.17	0.22	0.25
479	0	0	1	0	2	0.016	0.17	0.049	0.04
480	1	0	0	0	0	0.11	0.17	0.073	0.18
481	0.00023	0	1	0	2	0.016	0.17	0.049	0.04
482	0	0	0	1	3	0.14	0.17	0.22	0.25
483	1	0	0	0	0	0.11	0.17	0.073	0.18
484	1	0	0	9.2e-06	0	0.11	0.17	0.073	0.18
485	0	1	0	0	1	0	0	0.15	0
486	1	0	0	0.0039	0	0.11	0.17	0.073	0.18
487	0	1	0	0	1	0	0	0.15	0
488	0	1	0	0	1	0	0	0.15	0
489	0	0	0	1	3	0.14	0.17	0.22	0.25
490	0	1	0	8.4e-05	1	0	0	0.15	0
491	1	0	0	0	0	0.11	0.17	0.073	0.18
492	1	0	0	0	0	0.11	0.17	0.073	0.18
493	0	1	0	0.00019	1	0	0	0.15	0
494	0.084	0	0.92	0	2	0.016	0.17	0.049	0.04
495	0	1	0	0	1	0	0	0.15	0
496	0	0	1	0	2	0.016	0.17	0.049	0.04
497	0	1	0	0	1	0	0	0.15	0
498	0	1	0	0	1	0	0	0.15	0
499	1	0	0	0	0	0.11	0.17	0.073	0.18
500	0	1	0	0	1	0	0	0.15	0
501	0	0	0	1	3	0.14	0.17	0.22	0.25
502	0	0	1	0	2	0.016	0.17	0.049	0.04
503	0.00074	0	1	0	2	0.016	0.17	0.049	0.04
504	0	0	0	1	3	0.14	0.17	0.22	0.25
505	0.56	0	0.44	0	0	0.11	0.17	0.073	0.18
506	0	0	1	0	2	0.016	0.17	0.049	0.04
