SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
31	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
32	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
33	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
34	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
35	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
36	0	0	1	0	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
37	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
38	8.1e-06	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
39	0	0	5.2e-05	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
40	0	0	7.4e-05	0	3.3e-06	0	0	0.85	0	0.15	7	0.14	0.17	0.073	0.18
41	0	0	2.4e-05	0	0	0	0	1	0	0.00062	7	0.14	0.17	0.073	0.18
42	0	0	0	0	0	0	0	1	0	0.00023	7	0.14	0.17	0.073	0.18
43	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
44	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
45	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
46	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
47	0	0	1	0	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
48	0	0	0	0	0	0	0	0.84	0	0.16	7	0.14	0.17	0.073	0.18
49	0	0	1	0	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
50	0	0	6.7e-05	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
51	0	0	0	0	0	0	0	1	0	0.0027	7	0.14	0.17	0.073	0.18
52	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
53	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
54	0	0.79	0.0036	0	0.21	0	0	0	0	0	1	0.096	0.17	0.41	0.25
55	0.62	0	0	0	0	0	0.37	0.016	0	0	0	0.016	0.019	0.073	0.04
56	0	1.1e-06	0.00028	8.9e-06	0	0	1.3e-05	0.95	0	0.047	7	0.14	0.17	0.073	0.18
57	0	0	0.09	0	0.91	0	0	0	0	0	4	0.096	0.092	0.28	0.25
58	0.0018	0	0	0	0	1	2e-05	0	0	0	5	0	0	0.15	0
59	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
60	0	0	0.00072	1	0	0	0	0	0	0	3	0.22	0.39	0.28	0.39
61	0	0	0	0	0	0	0	0.032	0	0.97	9	0.096	0.17	0.087	0.25
62	0	0	0.0048	3.1e-06	0.00012	0	0	0.97	0	0.027	7	0.14	0.17	0.073	0.18
63	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
64	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
65	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
66	0	0.017	0.98	0	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
67	2.5e-05	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
68	0	0	0.38	0.62	0	0	0	0	0	0	3	0.22	0.39	0.28	0.39
69	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
70	0	0.064	0.91	0.022	0.0015	0	0	2.4e-06	0	0	2	0.22	0.24	0.28	0.25
71	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
72	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
73	0	0	0	0	0	0	0	1	0	0.0015	7	0.14	0.17	0.073	0.18
74	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
75	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
76	0	0	0	0	0	0	0	0.99	0	0.0083	7	0.14	0.17	0.073	0.18
77	0	5.5e-05	0	0	1	0	0	0	0	0	4	0.096	0.092	0.28	0.25
78	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
79	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
80	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
81	0.0013	0	0	0	0	1	0.00032	0	0	0	5	0	0	0.15	0
82	0	0	0	0	0	0	0	1	0	0.00074	7	0.14	0.17	0.073	0.18
83	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
84	0	0	0	0	0	0	0.41	0.59	0	0.00025	7	0.14	0.17	0.073	0.18
85	1.3e-06	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
86	0	0	0	0	0	0	0	1	0	8.6e-06	7	0.14	0.17	0.073	0.18
87	0	0	0	0	0	0	0	1	0	0.00018	7	0.14	0.17	0.073	0.18
88	0	0.52	0.11	1.1e-05	0.37	0	0	0	0	0	1	0.096	0.17	0.41	0.25
89	0	0	0.94	0.058	0	0	0	1.1e-05	0	0	2	0.22	0.24	0.28	0.25
90	0	0	0.0039	0.00031	0	0	0	0.99	0	0.0075	7	0.14	0.17	0.073	0.18
91	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
92	0	0	0	0	0	0	0	1	0	0.0013	7	0.14	0.17	0.073	0.18
93	0	0	0	0	0	0	0	0.95	0	0.053	7	0.14	0.17	0.073	0.18
94	0.00016	0	5.5e-05	0	0	0	0	1	0	0.00098	7	0.14	0.17	0.073	0.18
95	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
96	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
97	0	0	0	1	0	0	0	2.5e-05	0	0	3	0.22	0.39	0.28	0.39
98	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
99	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
100	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
101	0	0	0.043	0.96	0	0	0	4e-05	0	4.4e-05	3	0.22	0.39	0.28	0.39
102	1.7e-06	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
103	0	0	0.00086	1	0	0	0	0	0	0	3	0.22	0.39	0.28	0.39
104	0	0	0	0	0	0	0	0.1	0	0.9	9	0.096	0.17	0.087	0.25
105	0	0	0	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
106	0	0	0.27	0.73	0	0	0	0.0019	0	0	3	0.22	0.39	0.28	0.39
107	0	0	0.063	0.083	0	0	0	0.85	0	0	7	0.14	0.17	0.073	0.18
108	0	0.48	0	0	0.52	0	0	0	0	0	4	0.096	0.092	0.28	0.25
109	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
110	0	0	0	0	0	0	0	0.95	0	0.055	7	0.14	0.17	0.073	0.18
111	0	0	0	0	0	1	0	0.00063	0	0	5	0	0	0.15	0
112	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
113	1.6e-05	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
114	0	0	0.0015	0.59	0	0	0	0.4	0	0	3	0.22	0.39	0.28	0.39
115	0	0	0	0	0	0	0	0.99	0	0.014	7	0.14	0.17	0.073	0.18
116	0	0	0	0	0	0	0	0.37	0	0.63	9	0.096	0.17	0.087	0.25
117	0	0	0.0055	0.99	0	0	0	0	0	0	3	0.22	0.39	0.28	0.39
118	0	0	0.0085	0.99	0	0	0	0	0	0	3	0.22	0.39	0.28	0.39
119	0	0	0	0	0	0	0.62	0.38	0	0	6	0.031	0.17	0.024	0.02
120	0	0	0	0	0	0	0	1	0	0.0021	7	0.14	0.17	0.073	0.18
121	6.1e-05	0	0	0	0	0.97	0	0.027	0	0	5	0	0	0.15	0
122	0	0	0	0	0	0	0.72	0.28	0	0	6	0.031	0.17	0.024	0.02
123	0	0	1	0.0048	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
124	0	6.3e-05	0.28	0.062	0	0	0	0.65	0	0.0004	7	0.14	0.17	0.073	0.18
125	0	0	0	0	0	1	0	0.0013	0	0	5	0	0	0.15	0
126	0	0	0	0	0	0	0.83	0.17	0	0	6	0.031	0.17	0.024	0.02
127	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
128	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
129	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
130	0	0	1	5.5e-06	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
131	0	0	0	0	0	1	0	0.0012	0	0	5	0	0	0.15	0
132	0	0	0	0	0	1	0	0.00041	0	0	5	0	0	0.15	0
133	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
134	0	0	0	0	0	0	0	1	0	3e-06	7	0.14	0.17	0.073	0.18
135	0	0	1	0.0022	0	0	0	7.6e-06	0	0	2	0.22	0.24	0.28	0.25
136	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
137	0	0	0	0	0	1	0	0.0017	0	0	5	0	0	0.15	0
138	0	0	0	0	0	1	0	0.001	0	0	5	0	0	0.15	0
139	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
140	0	0	0	0	0	0	0	0.5	0	0.5	7	0.14	0.17	0.073	0.18
141	0	0	0	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
142	0	0	0	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
143	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
144	0	0	0	0	0	0	0.76	0.24	0	0	6	0.031	0.17	0.024	0.02
145	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
146	0	0	0	0	0	1	0	0.0007	0	0	5	0	0	0.15	0
147	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
148	0	0	0	0	0	0	0	1	0	2.1e-06	7	0.14	0.17	0.073	0.18
149	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
150	0	0	0	1	0	0	0	0	0	0	3	0.22	0.39	0.28	0.39
151	0	0	0	0	0	0	0	1	0	0.005	7	0.14	0.17	0.073	0.18
152	0	0	6.6e-06	0	0.0018	0	0	0.86	0	0.14	7	0.14	0.17	0.073	0.18
153	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
154	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
155	0	0	0.69	0.31	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
156	0	0	0.98	0.025	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
157	0.00036	0	0	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
158	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
159	0	0	0.64	0.35	0	0	0	0.0049	0	0	2	0.22	0.24	0.28	0.25
160	0	0	0	0	0	0	0	1	0	6.8e-05	7	0.14	0.17	0.073	0.18
161	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
162	0	0	0	0	0	0	0	0.34	0	0.66	9	0.096	0.17	0.087	0.25
163	0	0	0.79	0.21	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
164	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
165	0	0	0.77	0.23	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
166	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
167	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
168	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
169	0	0	0	0	0	0	0	0.89	0	0.11	7	0.14	0.17	0.073	0.18
170	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
171	5.2e-05	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
172	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
173	0	0	0	0	0.00053	0	0	0.84	0	0.16	7	0.14	0.17	0.073	0.18
174	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
175	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
176	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
177	1.1e-06	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
178	0	0	0.7	0.28	0	0	0	0.018	0	0	2	0.22	0.24	0.28	0.25
179	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
180	0	1.1e-05	0.88	0.12	0	0	0	0.00023	0	0	2	0.22	0.24	0.28	0.25
181	0	0	1.1e-06	0	3.5e-06	0	0	0.076	0	0.92	9	0.096	0.17	0.087	0.25
182	0	0	0.0044	0.001	0	0	0	0.99	0	0	7	0.14	0.17	0.073	0.18
183	0	0	0	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
184	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
185	0	0	0	0	0	0	0	0.98	0	0.023	7	0.14	0.17	0.073	0.18
186	3.3e-05	0	0	0	1.8e-05	0	1.1e-06	0.78	0	0.22	7	0.14	0.17	0.073	0.18
187	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
188	0	0	0	0	0	0	0	0.98	0	0.016	7	0.14	0.17	0.073	0.18
189	0	0	0	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
190	0	0	0	0	0	0	0	1	0	0.00089	7	0.14	0.17	0.073	0.18
191	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
192	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
193	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
194	0	0	0	0	0	0	0	0.051	0	0.95	9	0.096	0.17	0.087	0.25
195	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
196	0	0	1	0.0024	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
197	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
198	0	0.14	0.02	5.9e-05	0.042	0	0	0.39	0	0.4	9	0.096	0.17	0.087	0.25
199	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
200	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
201	0.99	0	0	0	0	0	0	0.0076	0	0.00022	0	0.016	0.019	0.073	0.04
202	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
203	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
204	0	0	0	0	0	0	0	0.99	0	0.0055	7	0.14	0.17	0.073	0.18
205	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
206	0	0	1	0	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
207	0	0	0	0	0	0	0	0.95	0	0.049	7	0.14	0.17	0.073	0.18
208	1	0	0	0	0	0	9.6e-06	0	0	0	0	0.016	0.019	0.073	0.04
209	0	0	0	0	0	0	0	0.99	0	0.0069	7	0.14	0.17	0.073	0.18
210	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
211	5.8e-06	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
212	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
213	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
214	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
215	0	0	0	0	6.4e-05	0	0	0.94	0	0.061	7	0.14	0.17	0.073	0.18
216	0	0	3.4e-06	0	0	0	0	1	0	0.00025	7	0.14	0.17	0.073	0.18
217	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
218	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
219	0.00017	0	0	0	0	1	7.3e-06	0	0	0	5	0	0	0.15	0
220	0	0	0	0	0.74	0	0	0.24	0	0.02	4	0.096	0.092	0.28	0.25
221	0	0	0	0	0	0	0	0.96	0	0.035	7	0.14	0.17	0.073	0.18
222	6.9e-05	1.9e-06	0	0	3.3e-05	1	0	0	0	0	5	0	0	0.15	0
223	5.1e-06	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
224	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
225	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
226	0	0.65	0	0	0.35	0	0	0	0	0	1	0.096	0.17	0.41	0.25
227	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
228	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
229	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
230	0	0	0.51	0	0	0	0	0.49	0	6.6e-05	2	0.22	0.24	0.28	0.25
231	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
232	0	0	2e-05	0	7.4e-05	0	0	0.47	0	0.53	9	0.096	0.17	0.087	0.25
233	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
234	0	0	0.11	0.29	0	0	0	0.6	0	0.00028	7	0.14	0.17	0.073	0.18
235	0	0.063	0	0	0.94	0	0	0	0	0	4	0.096	0.092	0.28	0.25
236	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
237	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
238	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
239	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
240	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
241	0	0	0	0	1	0	0	0	0	0	4	0.096	0.092	0.28	0.25
242	0.0025	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
243	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
244	8.8e-05	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
245	0	0	0.18	0	0	0	0	0.82	0	2.9e-05	7	0.14	0.17	0.073	0.18
246	0	1e-05	0.0016	0	0	0	0	0.74	0	0.26	7	0.14	0.17	0.073	0.18
247	0	0	0.12	0	0	0	0	0.88	0	0	7	0.14	0.17	0.073	0.18
248	0	0	0	0	0.0039	0	0	0.99	0	0.0037	7	0.14	0.17	0.073	0.18
249	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
250	1	0	0	0	3.5e-06	0	0	0	0	0	0	0.016	0.019	0.073	0.04
251	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
252	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
253	0	0.00054	0.38	0.0063	0.00018	0	0	0.58	0	0.037	7	0.14	0.17	0.073	0.18
254	0	0	0.62	0	0	0	0	0.38	0	0.00041	2	0.22	0.24	0.28	0.25
255	0.99	0	0	0	2.4e-05	0	0.0085	0.00012	0	0	0	0.016	0.019	0.073	0.04
256	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
257	0	0.00048	0.00038	0	0	0	0	0.99	0	0.013	7	0.14	0.17	0.073	0.18
258	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
259	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
260	0	0	1	0	0	0	0	0.0021	0	0	2	0.22	0.24	0.28	0.25
261	0	0.0001	0.00024	0	0.088	0	0	0.83	0	0.081	7	0.14	0.17	0.073	0.18
262	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
263	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
264	0	0	0	0	0	0	0	1	0	2.6e-05	7	0.14	0.17	0.073	0.18
265	3.7e-06	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
266	0	3.3e-05	0.12	3.2e-06	2.2e-05	0	0	0.82	0	0.067	7	0.14	0.17	0.073	0.18
267	0.93	0	0	0	0.075	0	0	0	0	0	0	0.016	0.019	0.073	0.04
268	0	0	0.0024	0	0	0	0	0.99	0	0.0058	7	0.14	0.17	0.073	0.18
269	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
270	0.58	0	0	0	0.42	0	0	0.00053	0	8.2e-05	0	0.016	0.019	0.073	0.04
271	0.095	0	0	0	0.9	0	0	3.2e-06	0	0	4	0.096	0.092	0.28	0.25
272	0	0	5.5e-06	0	4.8e-06	0	0	0.64	0	0.36	7	0.14	0.17	0.073	0.18
273	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
274	0	0.055	0.15	0	0.8	0	0	0	0	0	4	0.096	0.092	0.28	0.25
275	0	0	0.00083	0	0	0	0	0.93	0	0.071	7	0.14	0.17	0.073	0.18
276	0	0	6.1e-06	0	0	0	0	1	0	0.004	7	0.14	0.17	0.073	0.18
277	0	0	0	0	0	0	0	1	0	1.2e-05	7	0.14	0.17	0.073	0.18
278	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
279	2.8e-06	0	0	0	1	0	0	0	0	0	4	0.096	0.092	0.28	0.25
280	0	0	0	0	0	0	0	1	0	0.00094	7	0.14	0.17	0.073	0.18
281	0	0	1	0	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
282	5.3e-06	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
283	0	0	0	0	0	0	0	1	0	0.00042	7	0.14	0.17	0.073	0.18
284	0	0	0	0	0	0	1	0	0	0	6	0.031	0.17	0.024	0.02
285	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
286	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
287	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
288	0	0	9.2e-06	0	0	0	0	1	0	0.0016	7	0.14	0.17	0.073	0.18
289	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
290	7.5e-06	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
291	0	0	0	0	0	0	0	1	0	4.4e-06	7	0.14	0.17	0.073	0.18
292	0.0022	0	0	0	0	1	1.2e-05	4.9e-06	0	0	5	0	0	0.15	0
293	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
294	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
295	0	0	0	0	0	0	0	1	0	0.002	7	0.14	0.17	0.073	0.18
296	0	0	0	0	0	0	0	1	0	0.0022	7	0.14	0.17	0.073	0.18
297	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
298	0	0	0	0	0	0	0	0.98	0	0.022	7	0.14	0.17	0.073	0.18
299	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
300	0	0	5.9e-06	0	0	0	0	1	0	0.0002	7	0.14	0.17	0.073	0.18
301	1.3e-05	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
302	0	0	0	0	0	0	0	0.96	0	0.039	7	0.14	0.17	0.073	0.18
303	0	0	0	0	0	0	0	1	0	0.0002	7	0.14	0.17	0.073	0.18
304	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
305	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
306	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
307	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
308	0.00061	0	0	0	0	1	4.4e-05	0	0	0	5	0	0	0.15	0
309	0	0	0	0	0	0	0	1	0	1.3e-06	7	0.14	0.17	0.073	0.18
310	0	0	0.005	1	0	0	0	0	0	0	3	0.22	0.39	0.28	0.39
311	0	0	0	0	0	0	0	1	0	0	7	0.14	0.17	0.073	0.18
312	5.2e-05	0	0	0	0	1	2.1e-06	0	0	0	5	0	0	0.15	0
313	0	0	0	0	0	0	0	1	0	0.0022	7	0.14	0.17	0.073	0.18
314	0	0	0	0	0	0	0	1	0	6.8e-06	7	0.14	0.17	0.073	0.18
315	0	0	0	0	0	0	0	0.62	0	0.38	7	0.14	0.17	0.073	0.18
316	0	0	0	0	0	0	0	0.51	0	0.49	7	0.14	0.17	0.073	0.18
317	0	0	0	0	0	0	0	0.97	0	0.034	7	0.14	0.17	0.073	0.18
318	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
319	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
320	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0.18
321	0	0	0	0	0	0	0	0.97	0	0.029	7	0.14	0.17	0.073	0.18
322	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
323	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
324	0	0	0	0	0	0	0	1	0	0.00034	7	0.14	0.17	0.073	0.18
325	1	0	0	0	0	0	0	0	0	0	0	0.016	0.019	0.073	0.04
326	0	0.031	0.83	0.14	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
327	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
328	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
329	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
330	0	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
331	0	1.1e-05	0.49	0.00012	0	0	0	0.5	0	0.0051	7	0.14	0.17	0.073	0.18
332	0	0	0	0	0	0	0	0.94	0	0.061	7	0.14	0.17	0.073	0.18
333	2.5e-06	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
334	0	0	0.66	0.34	0	0	0	0	0	0	2	0.22	0.24	0.28	0.25
335	4.5e-06	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
336	1.3e-05	0	0	0	0	1	0	0	0	0	5	0	0	0.15	0
