SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
263	0.98	0.022	0	0	0.031	0.057	0.049	0.06
264	0	1	0	1	0.14	0.17	0.22	0.18
265	1	0.00013	0	0	0.031	0.057	0.049	0.06
266	0	1	0	1	0.14	0.17	0.22	0.18
267	1	0	0	0	0.031	0.057	0.049	0.06
268	0	1	0	1	0.14	0.17	0.22	0.18
269	1	0	0	0	0.031	0.057	0.049	0.06
270	1	0	0	0	0.031	0.057	0.049	0.06
271	1	0	0	0	0.031	0.057	0.049	0.06
272	0	1	0	1	0.14	0.17	0.22	0.18
273	0	0	1	2	0	0	0.12	0
274	0	1	0	1	0.14	0.17	0.22	0.18
275	0	1	0	1	0.14	0.17	0.22	0.18
276	0	1	0	1	0.14	0.17	0.22	0.18
277	0	1	0	1	0.14	0.17	0.22	0.18
278	0	0	1	2	0	0	0.12	0
279	1	0	0	0	0.031	0.057	0.049	0.06
280	0	1	0	1	0.14	0.17	0.22	0.18
281	0	1	0	1	0.14	0.17	0.22	0.18
282	0	0	1	2	0	0	0.12	0
283	0	1	0	1	0.14	0.17	0.22	0.18
284	0.96	0.037	0	0	0.031	0.057	0.049	0.06
285	0	0	1	2	0	0	0.12	0
286	1	0	0	0	0.031	0.057	0.049	0.06
287	0	0	1	2	0	0	0.12	0
288	0	1	0	1	0.14	0.17	0.22	0.18
289	0	0	1	2	0	0	0.12	0
290	0	0	1	2	0	0	0.12	0
291	0	1	0	1	0.14	0.17	0.22	0.18
292	0.00016	8.2e-05	1	2	0	0	0.12	0
293	0	0	1	2	0	0	0.12	0
294	0	0	1	2	0	0	0.12	0
295	0	1	0	1	0.14	0.17	0.22	0.18
296	0	1	0	1	0.14	0.17	0.22	0.18
297	0	0	1	2	0	0	0.12	0
298	0	1	0	1	0.14	0.17	0.22	0.18
299	0	0	1	2	0	0	0.12	0
300	0	1	0	1	0.14	0.17	0.22	0.18
301	0	0	1	2	0	0	0.12	0
302	1.2e-05	1	0	1	0.14	0.17	0.22	0.18
303	0	1	0	1	0.14	0.17	0.22	0.18
304	0	0	1	2	0	0	0.12	0
305	0	0	1	2	0	0	0.12	0
306	1	0	0	0	0.031	0.057	0.049	0.06
307	0	0	1	2	0	0	0.12	0
308	0	0	1	2	0	0	0.12	0
309	0	1	0	1	0.14	0.17	0.22	0.18
310	0	1	0	1	0.14	0.17	0.22	0.18
311	0	1	0	1	0.14	0.17	0.22	0.18
312	0	0	1	2	0	0	0.12	0
313	0	1	0	1	0.14	0.17	0.22	0.18
314	0	1	0	1	0.14	0.17	0.22	0.18
315	0	1	0	1	0.14	0.17	0.22	0.18
316	0	1	0	1	0.14	0.17	0.22	0.18
317	0	1	0	1	0.14	0.17	0.22	0.18
318	0	0	1	2	0	0	0.12	0
319	0	0	1	2	0	0	0.12	0
320	1	0	0	0	0.031	0.057	0.049	0.06
321	0	1	0	1	0.14	0.17	0.22	0.18
322	0	0	1	2	0	0	0.12	0
323	0	0	1	2	0	0	0.12	0
324	0	1	0	1	0.14	0.17	0.22	0.18
325	1	0	0	0	0.031	0.057	0.049	0.06
326	0	1	0	1	0.14	0.17	0.22	0.18
327	0	0	1	2	0	0	0.12	0
328	0	0	1	2	0	0	0.12	0
329	0	0	1	2	0	0	0.12	0
330	0	0	1	2	0	0	0.12	0
331	0	1	0	1	0.14	0.17	0.22	0.18
332	0	1	0	1	0.14	0.17	0.22	0.18
333	0	0	1	2	0	0	0.12	0
334	0	1	0	1	0.14	0.17	0.22	0.18
335	0	0	1	2	0	0	0.12	0
336	0	0	1	2	0	0	0.12	0
337	0	1	0	1	0.14	0.17	0.22	0.18
338	0	0	1	2	0	0	0.12	0
339	0	1	0	1	0.14	0.17	0.22	0.18
340	0	1	0	1	0.14	0.17	0.22	0.18
341	0	1	0	1	0.14	0.17	0.22	0.18
342	0	1	0	1	0.14	0.17	0.22	0.18
343	1	0	0	0	0.031	0.057	0.049	0.06
344	0	1	0	1	0.14	0.17	0.22	0.18
345	0	0	1	2	0	0	0.12	0
346	1	0.00018	0	0	0.031	0.057	0.049	0.06
347	1	0	0	0	0.031	0.057	0.049	0.06
348	0	1	0	1	0.14	0.17	0.22	0.18
349	1	0	0	0	0.031	0.057	0.049	0.06
350	0	1	0	1	0.14	0.17	0.22	0.18
351	0.76	0.24	0	0	0.031	0.057	0.049	0.06
352	0	0	1	2	0	0	0.12	0
353	0	1	0	1	0.14	0.17	0.22	0.18
354	0	1	0	1	0.14	0.17	0.22	0.18
355	0	0	1	2	0	0	0.12	0
356	0	1	0	1	0.14	0.17	0.22	0.18
357	0	0	1	2	0	0	0.12	0
358	0	1	0	1	0.14	0.17	0.22	0.18
359	0	1	0	1	0.14	0.17	0.22	0.18
360	0	0	1	2	0	0	0.12	0
361	0	0	1	2	0	0	0.12	0
362	0	1	0	1	0.14	0.17	0.22	0.18
363	1	0	0	0	0.031	0.057	0.049	0.06
364	0	0	1	2	0	0	0.12	0
365	1	0	0	0	0.031	0.057	0.049	0.06
366	0	0	1	2	0	0	0.12	0
367	0	1	0	1	0.14	0.17	0.22	0.18
368	0	1	0	1	0.14	0.17	0.22	0.18
369	0.96	0.038	0	0	0.031	0.057	0.049	0.06
370	0	1	0	1	0.14	0.17	0.22	0.18
371	1	0	0	0	0.031	0.057	0.049	0.06
372	0	1	0	1	0.14	0.17	0.22	0.18
373	0	0	1	2	0	0	0.12	0
374	0	0	1	2	0	0	0.12	0
375	1	0	0	0	0.031	0.057	0.049	0.06
376	0	1	0	1	0.14	0.17	0.22	0.18
377	0	1	0	1	0.14	0.17	0.22	0.18
378	0	1	0	1	0.14	0.17	0.22	0.18
379	0	0	1	2	0	0	0.12	0
380	1	0	0	0	0.031	0.057	0.049	0.06
381	0	0	1	2	0	0	0.12	0
382	0	1	0	1	0.14	0.17	0.22	0.18
383	0.05	0.95	0	1	0.14	0.17	0.22	0.18
384	1	0	0	0	0.031	0.057	0.049	0.06
385	0	1	0	1	0.14	0.17	0.22	0.18
386	1	0	0	0	0.031	0.057	0.049	0.06
387	0	1	0	1	0.14	0.17	0.22	0.18
388	0.0029	1	0	1	0.14	0.17	0.22	0.18
389	1	0	0	0	0.031	0.057	0.049	0.06
390	0	1	0	1	0.14	0.17	0.22	0.18
391	0	1	0	1	0.14	0.17	0.22	0.18
392	0	0	1	2	0	0	0.12	0
393	0	0	1	2	0	0	0.12	0
394	1	0	0	0	0.031	0.057	0.049	0.06
395	0	1	0	1	0.14	0.17	0.22	0.18
396	0	1	0	1	0.14	0.17	0.22	0.18
397	1	0.0044	0	0	0.031	0.057	0.049	0.06
398	3.6e-05	0	1	2	0	0	0.12	0
399	0	1	0	1	0.14	0.17	0.22	0.18
400	1	0	0	0	0.031	0.057	0.049	0.06
401	0	1	0	1	0.14	0.17	0.22	0.18
402	0.62	0.38	0	0	0.031	0.057	0.049	0.06
403	0	1	0	1	0.14	0.17	0.22	0.18
404	0	0	1	2	0	0	0.12	0
405	0	0	1	2	0	0	0.12	0
406	0	0	1	2	0	0	0.12	0
407	0	1	0	1	0.14	0.17	0.22	0.18
408	0	1	0	1	0.14	0.17	0.22	0.18
409	0	0	1	2	0	0	0.12	0
410	0	1	0	1	0.14	0.17	0.22	0.18
411	0	0	1	2	0	0	0.12	0
412	0	1	0	1	0.14	0.17	0.22	0.18
413	0	0	1	2	0	0	0.12	0
414	0	1	0	1	0.14	0.17	0.22	0.18
415	1	0	0	0	0.031	0.057	0.049	0.06
416	0	1	0	1	0.14	0.17	0.22	0.18
417	0	1	0	1	0.14	0.17	0.22	0.18
418	1	0	0	0	0.031	0.057	0.049	0.06
419	0	0	1	2	0	0	0.12	0
420	0	1	0	1	0.14	0.17	0.22	0.18
421	0	1	0	1	0.14	0.17	0.22	0.18
422	0	1	0	1	0.14	0.17	0.22	0.18
423	0	0	1	2	0	0	0.12	0
424	0	0	1	2	0	0	0.12	0
425	0	1	0	1	0.14	0.17	0.22	0.18
426	0	1	0	1	0.14	0.17	0.22	0.18
427	0	0	1	2	0	0	0.12	0
428	0	0	1	2	0	0	0.12	0
429	0	1	0	1	0.14	0.17	0.22	0.18
430	1	0	0	0	0.031	0.057	0.049	0.06
431	0	1	0	1	0.14	0.17	0.22	0.18
432	0.066	0.93	0	1	0.14	0.17	0.22	0.18
433	0	0	1	2	0	0	0.12	0
434	0	0	1	2	0	0	0.12	0
435	0	1	0	1	0.14	0.17	0.22	0.18
436	0	0	1	2	0	0	0.12	0
437	0	0	1	2	0	0	0.12	0
438	0	1	0	1	0.14	0.17	0.22	0.18
439	0	1	0	1	0.14	0.17	0.22	0.18
440	0	1	0	1	0.14	0.17	0.22	0.18
441	0	1	0	1	0.14	0.17	0.22	0.18
442	0	0	1	2	0	0	0.12	0
443	0	0	1	2	0	0	0.12	0
444	0	0	1	2	0	0	0.12	0
445	0.026	0.97	0	1	0.14	0.17	0.22	0.18
446	0	1	0	1	0.14	0.17	0.22	0.18
447	1	0	0	0	0.031	0.057	0.049	0.06
448	0	0	1	2	0	0	0.12	0
449	1	0	0	0	0.031	0.057	0.049	0.06
450	1	0	0	0	0.031	0.057	0.049	0.06
451	0	1	0	1	0.14	0.17	0.22	0.18
452	1	0	0	0	0.031	0.057	0.049	0.06
453	0	1	0	1	0.14	0.17	0.22	0.18
454	0	1	0	1	0.14	0.17	0.22	0.18
455	0	0	1	2	0	0	0.12	0
456	0.67	0.33	0	0	0.031	0.057	0.049	0.06
457	1	8.7e-06	0	0	0.031	0.057	0.049	0.06
458	0	0	1	2	0	0	0.12	0
459	0	0	1	2	0	0	0.12	0
460	1	0	0	0	0.031	0.057	0.049	0.06
461	1	0.00023	0	0	0.031	0.057	0.049	0.06
462	5.5e-05	0	1	2	0	0	0.12	0
463	0	1	0	1	0.14	0.17	0.22	0.18
464	0	1	0	1	0.14	0.17	0.22	0.18
465	0	0	1	2	0	0	0.12	0
466	0	0	1	2	0	0	0.12	0
467	1	0.00011	0	0	0.031	0.057	0.049	0.06
468	0	1	0	1	0.14	0.17	0.22	0.18
469	0	0.021	0.98	2	0	0	0.12	0
470	0	1	0	1	0.14	0.17	0.22	0.18
471	0	1	0	1	0.14	0.17	0.22	0.18
472	0	0.45	0.55	2	0	0	0.12	0
473	1	0	0	0	0.031	0.057	0.049	0.06
474	7.3e-06	0.12	0.88	2	0	0	0.12	0
475	0	1	0	1	0.14	0.17	0.22	0.18
476	0	1	0	1	0.14	0.17	0.22	0.18
477	0	1	0	1	0.14	0.17	0.22	0.18
478	1	7.8e-06	0	0	0.031	0.057	0.049	0.06
479	1	0	0	0	0.031	0.057	0.049	0.06
480	0	1	0	1	0.14	0.17	0.22	0.18
481	1	0	0	0	0.031	0.057	0.049	0.06
482	0	1	0	1	0.14	0.17	0.22	0.18
483	0.0025	1	0	1	0.14	0.17	0.22	0.18
484	0.99	0.009	0	0	0.031	0.057	0.049	0.06
485	0	0.001	1	2	0	0	0.12	0
486	0	1	0	1	0.14	0.17	0.22	0.18
487	0	0	1	2	0	0	0.12	0
488	0	0.0011	1	2	0	0	0.12	0
489	0	1	0	1	0.14	0.17	0.22	0.18
490	0	0.74	0.26	1	0.14	0.17	0.22	0.18
491	0	1	0	1	0.14	0.17	0.22	0.18
492	0	1	0	1	0.14	0.17	0.22	0.18
493	0	0.6	0.4	1	0.14	0.17	0.22	0.18
494	0.025	0.97	0	1	0.14	0.17	0.22	0.18
495	0	0	1	2	0	0	0.12	0
496	0.38	0.62	0	1	0.14	0.17	0.22	0.18
497	0	0	1	2	0	0	0.12	0
498	0	0	1	2	0	0	0.12	0
499	0	1	0	1	0.14	0.17	0.22	0.18
500	0	0	1	2	0	0	0.12	0
501	0	1	0	1	0.14	0.17	0.22	0.18
502	1	0	0	0	0.031	0.057	0.049	0.06
503	1	0	0	0	0.031	0.057	0.049	0.06
504	0	1	0	1	0.14	0.17	0.22	0.18
505	1	0	0	0	0.031	0.057	0.049	0.06
506	1	0	0	0	0.031	0.057	0.049	0.06
507	1	0	0	0	0.031	0.057	0.049	0.06
508	1	0	0	0	0.031	0.057	0.049	0.06
509	6.6e-05	1	0	1	0.14	0.17	0.22	0.18
510	0.46	0.54	0	1	0.14	0.17	0.22	0.18
511	0	1	0	1	0.14	0.17	0.22	0.18
512	1	0	0	0	0.031	0.057	0.049	0.06
513	1	0	0	0	0.031	0.057	0.049	0.06
514	0	1	0	1	0.14	0.17	0.22	0.18
515	0	1	0	1	0.14	0.17	0.22	0.18
516	0	1	0	1	0.14	0.17	0.22	0.18
517	0	1	0	1	0.14	0.17	0.22	0.18
518	0	0.00092	1	2	0	0	0.12	0
519	1	0	0	0	0.031	0.057	0.049	0.06
520	1	0	0	0	0.031	0.057	0.049	0.06
521	0	0.00016	1	2	0	0	0.12	0
522	0	0.47	0.53	2	0	0	0.12	0
523	0	1	0	1	0.14	0.17	0.22	0.18
524	0	1	0	1	0.14	0.17	0.22	0.18
525	0	0.006	0.99	2	0	0	0.12	0
526	0	1	0	1	0.14	0.17	0.22	0.18
527	0.24	0.76	0	1	0.14	0.17	0.22	0.18
528	0	5.5e-05	1	2	0	0	0.12	0
529	1	0	0	0	0.031	0.057	0.049	0.06
530	0	0.56	0.44	1	0.14	0.17	0.22	0.18
531	1	0	0	0	0.031	0.057	0.049	0.06
532	0	1	0	1	0.14	0.17	0.22	0.18
533	0.0007	1	0	1	0.14	0.17	0.22	0.18
534	1	0	0	0	0.031	0.057	0.049	0.06
535	0	0	1	2	0	0	0.12	0
536	0	1	0	1	0.14	0.17	0.22	0.18
537	0	0	1	2	0	0	0.12	0
538	0	0	1	2	0	0	0.12	0
539	0	0	1	2	0	0	0.12	0
540	0	0	1	2	0	0	0.12	0
541	0	1	0	1	0.14	0.17	0.22	0.18
542	0.97	0.033	0	0	0.031	0.057	0.049	0.06
543	0	1	0	1	0.14	0.17	0.22	0.18
544	0	0	1	2	0	0	0.12	0
545	0	1	0	1	0.14	0.17	0.22	0.18
546	0	1	0	1	0.14	0.17	0.22	0.18
547	0	0	1	2	0	0	0.12	0
548	0	0	1	2	0	0	0.12	0
549	1	0	0	0	0.031	0.057	0.049	0.06
550	0	1	0	1	0.14	0.17	0.22	0.18
551	0	0	1	2	0	0	0.12	0
552	0	1	0	1	0.14	0.17	0.22	0.18
553	0	0	1	2	0	0	0.12	0
554	0	0	1	2	0	0	0.12	0
555	0	1	0	1	0.14	0.17	0.22	0.18
556	0	1	0	1	0.14	0.17	0.22	0.18
557	0	1	0	1	0.14	0.17	0.22	0.18
558	0	0	1	2	0	0	0.12	0
559	0	0	1	2	0	0	0.12	0
560	1	0	0	0	0.031	0.057	0.049	0.06
561	1	8.7e-06	0	0	0.031	0.057	0.049	0.06
562	0	1	0	1	0.14	0.17	0.22	0.18
