SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
59	0.96	0	0	0.043	0	0	0	0	0	0.62	0.35
60	1	0	0	0.0015	0	0	0	0	0	0.62	0.35
61	0.62	0	0.00031	0.38	0	0	2.9e-05	0	0	0.62	0.35
62	0.16	0	0	0.84	0	0	0	0	3	0.48	0.35
63	0	1	0	0	0	0	0	0	1	0.13	0
64	0	0	0	0	0.98	0.018	0	0	4	0	0.12
65	0	0	1	0	0	0	0	0	2	0.21	0.16
66	0	0	1	0	0	0	0	0	2	0.21	0.16
67	0.35	0	0	0.65	0	0	0	0	3	0.48	0.35
68	0.99	0	0	0.0073	0	0	0.00096	0	0	0.62	0.35
69	0.99	0	0	0.012	0	0	0	0	0	0.62	0.35
70	0	1	0	0	0	0	0	0	1	0.13	0
71	1	0	0	0	0	0	0	0	0	0.62	0.35
72	0	0	0	0	0	1	0	0	5	0.042	0.19
73	0	0	0.46	0	0	0.54	0	0	5	0.042	0.19
74	0	0	0.0037	3.1e-06	0.11	0.89	0	0	5	0.042	0.19
75	7.1e-06	0	0	0	0.95	0.0018	0.048	0	4	0	0.12
76	1	0	1.5e-06	0	0	0	0.00023	0	0	0.62	0.35
77	0.98	0	0	0.016	0	0	0	0	0	0.62	0.35
78	1	0	0	0.00018	0	0	0	0	0	0.62	0.35
79	0	0	1	0	0	6.1e-05	0	0	2	0.21	0.16
80	0.62	0	0	0.38	0	0	0	0	0	0.62	0.35
81	0.078	0	0.92	0	0	2.4e-05	0.005	0	2	0.21	0.16
82	0	1	0	0	0	0	0	0	1	0.13	0
83	1	0	0	0.00018	0	0	0	0	0	0.62	0.35
84	3e-06	0	0.0043	0.0022	0	0	0.99	0	6	0.62	0.16
85	1	0	0	0.00045	0	0	0	0	0	0.62	0.35
86	0.2	0	0	0	0.26	0.028	0.51	0	6	0.62	0.16
87	1	0	0	0	0	0	0	0	0	0.62	0.35
88	0.95	0	0	0.045	0	0	1e-05	0	0	0.62	0.35
89	0.00059	0	0	1	0	0	0	0	3	0.48	0.35
90	1	0	0	0	0	0	0	0	0	0.62	0.35
91	0.97	0	5.7e-06	0.025	0	0	0.0056	0	0	0.62	0.35
92	0	1	0	0	0	0	0	0	1	0.13	0
93	0.52	0	0	0.48	0	0	0	0	0	0.62	0.35
94	0.004	0	0.92	0.074	0	0	6.6e-05	0	2	0.21	0.16
95	0.017	0	0	0.98	0	0	0	0	3	0.48	0.35
96	0	0	0	0	0.99	0.0054	0	0	4	0	0.12
97	0.028	0	0	0.63	0	0	0.34	0	3	0.48	0.35
98	0.36	0	0.32	0.22	0	0	0.099	0	0	0.62	0.35
99	0	1	0	0	0	0	0	0	1	0.13	0
100	0	0	0	0	1	5.9e-06	0	0	4	0	0.12
101	0	0	1	0	0	0	0	0	2	0.21	0.16
102	0.46	0	0	0.54	0	0	3.4e-05	0	3	0.48	0.35
103	0	0	0	0	0	1	0	0	5	0.042	0.19
104	0	0	1	0	0	0	1.6e-05	0	2	0.21	0.16
105	0	0	0	0	0.99	0.014	0	0	4	0	0.12
106	0.99	0	0	0.013	0	0	0	0	0	0.62	0.35
107	1	0	0	7.6e-06	0	0	0	0	0	0.62	0.35
108	0	0	0	0	0	0	0	1	7	0.62	1
109	0	0	0	0	0	1	0	0	5	0.042	0.19
110	0	0	0	0	0	0	1	0	6	0.62	0.16
111	0	0	0	0	0	1	0	0	5	0.042	0.19
112	0	0	0	0	1	0	0	0	4	0	0.12
113	0.25	0	0	0.75	0	0	0	0	3	0.48	0.35
114	0	0	0	0	1	0.00052	0	0	4	0	0.12
115	0	0	1	0	0	1.1e-06	0	0	2	0.21	0.16
116	0.076	0	0.78	0.11	0	0	0.027	0	2	0.21	0.16
117	0.7	0	0	0.3	0	0	0	0	0	0.62	0.35
118	0	0	1	0	0	0	0	0	2	0.21	0.16
119	0	1	0	0	0	0	0	0	1	0.13	0
120	0	0	0	0	0	1	0	0	5	0.042	0.19
121	0.94	0	0	0.062	0	0	0	0	0	0.62	0.35
122	0	0	1	0	0	0	0	0	2	0.21	0.16
123	0.99	0	0	0.0092	0	0	0	0	0	0.62	0.35
124	0	1	0	0	0	0	0	0	1	0.13	0
125	0.99	0	0	0.0083	0	0	0	0	0	0.62	0.35
126	0	0	0	0	0	1	0	0	5	0.042	0.19
127	0	0	0	0	1	0	0	0	4	0	0.12
128	0	0	1	0	0	0	0	0	2	0.21	0.16
129	0.49	0	0.037	0.47	0	0	0.0094	0	0	0.62	0.35
130	1	0	0	1.3e-05	0	0	0	0	0	0.62	0.35
131	0	0	0	0	1	0	0	0	4	0	0.12
132	0	1	0	0	0	0	0	0	1	0.13	0
133	0	0	0	0	1	0	0	0	4	0	0.12
134	1	0	0	0.00081	0	0	0	0	0	0.62	0.35
135	1	0	0	0.0018	0	0	0.0015	0	0	0.62	0.35
136	0.83	0	4.4e-05	0.17	0	0	0.0022	0	0	0.62	0.35
137	0	1	0	0	0	0	0	0	1	0.13	0
138	0	1	0.00015	0	0	0	0	0	1	0.13	0
139	0	1	1.4e-05	0	0	0	0	0	1	0.13	0
140	0	1	0	0	0	0	0	0	1	0.13	0
141	1	0	0	0.0025	0	0	0	0	0	0.62	0.35
142	0	0	1	0	0	0	0	0	2	0.21	0.16
143	0.82	0	0.0054	0.17	0	0	0.0036	0	0	0.62	0.35
144	0	1	0	0	0	0	0	0	1	0.13	0
145	0.48	0	0	0.52	0	0	1.1e-06	0	3	0.48	0.35
146	0	0	0	0	1	0.00013	0	0	4	0	0.12
147	0.98	0	0	0.022	0	0	2.3e-05	0	0	0.62	0.35
148	0	0	1	0	0	0	0	0	2	0.21	0.16
149	0	1	0	0	0	0	0	0	1	0.13	0
150	0	1	0	0	0	0	0	0	1	0.13	0
151	0	1	0	0	0	0	0	0	1	0.13	0
152	0.84	0	1.7e-06	0.16	0	0	8.3e-05	0	0	0.62	0.35
153	0	0	0	0	1	0	0	0	4	0	0.12
