SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1
80	1	0	0	0	0	0.62	0.35
81	0.019	4.4e-06	0	0.98	3	0.25	0.23
82	0	0	1	0	2	0.13	0
83	1	0	0	0	0	0.62	0.35
84	3.8e-06	0	0	1	3	0.25	0.23
85	1	0	0	0	0	0.62	0.35
86	0.94	0.059	0	0	0	0.62	0.35
87	1	0	0	0	0	0.62	0.35
88	1	0	0	0	0	0.62	0.35
89	1	0	0	0	0	0.62	0.35
90	1	0	0	0	0	0.62	0.35
91	1	0	0	0.00014	0	0.62	0.35
92	0	0	1	0	2	0.13	0
93	1	0	0	0	0	0.62	0.35
94	0.00017	0	0	1	3	0.25	0.23
95	0.9	0	0	0.1	0	0.62	0.35
96	0	1	0	0	1	0.042	0.16
97	0.96	0	0	0.04	0	0.62	0.35
98	0.18	0	0	0.82	3	0.25	0.23
99	0	0	1	0	2	0.13	0
100	0	1	0	0	1	0.042	0.16
101	0	0	0	1	3	0.25	0.23
102	1	0	0	0.00058	0	0.62	0.35
103	0	1	0	0	1	0.042	0.16
104	0	0	0	1	3	0.25	0.23
105	0	1	0	0	1	0.042	0.16
106	1	0	0	0	0	0.62	0.35
107	1	0	0	0	0	0.62	0.35
108	0.33	0.33	0	0.33	0	0.62	0.35
109	0	1	0	0	1	0.042	0.16
110	1	0	0	0	0	0.62	0.35
111	0	1	0	0	1	0.042	0.16
112	0	1	0	0	1	0.042	0.16
113	0.99	0	0	0.0069	0	0.62	0.35
114	0	1	0	0	1	0.042	0.16
115	0	0	0	1	3	0.25	0.23
116	0.052	0	0	0.95	3	0.25	0.23
117	1	0	0	0	0	0.62	0.35
118	0	0	0	1	3	0.25	0.23
119	0	0	1	0	2	0.13	0
120	0	1	0	0	1	0.042	0.16
121	1	0	0	0	0	0.62	0.35
122	0	0	0	1	3	0.25	0.23
123	1	0	0	0	0	0.62	0.35
124	0	0	1	0	2	0.13	0
125	1	0	0	0	0	0.62	0.35
126	0	1	0	0	1	0.042	0.16
127	0	1	0	0	1	0.042	0.16
128	0	0	0	1	3	0.25	0.23
129	0.56	0	0	0.44	0	0.62	0.35
130	1	0	0	0	0	0.62	0.35
131	0	1	0	0	1	0.042	0.16
132	0	0	1	0	2	0.13	0
133	0	1	0	0	1	0.042	0.16
134	1	0	0	0	0	0.62	0.35
135	1	0	0	0	0	0.62	0.35
136	1	0	0	0.0047	0	0.62	0.35
137	0	0	1	0	2	0.13	0
138	0	0	1	0	2	0.13	0
139	0	0	1	0	2	0.13	0
140	0	0	1	0	2	0.13	0
141	1	0	0	0	0	0.62	0.35
142	0	0	0	1	3	0.25	0.23
143	0.92	0	0	0.082	0	0.62	0.35
144	0	0	1	0	2	0.13	0
145	1	0	0	0	0	0.62	0.35
146	0	1	0	0	1	0.042	0.16
147	1	0	0	0	0	0.62	0.35
148	0	0	0	1	3	0.25	0.23
149	0	0	1	0	2	0.13	0
150	0	0	1	0	2	0.13	0
151	0	0	1	0	2	0.13	0
152	1	0	0	0.00042	0	0.62	0.35
153	0	1	0	0	1	0.042	0.16
