SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1
17	0	5.8e-05	0	0	0.19	0	0	0	0.29	0	0	0.051	0	0	0	0	0	0	0.48	18	0.084	0
18	0	0.98	0	0	0.012	0	0	0	3.3e-05	0	0	0.0034	0	0	0	0	0	0	5.4e-05	1	0.25	0
19	1	0	0	0	0	6.9e-06	0	0	0	0	3.5e-05	0	0	0	0	0	0	0.00036	0	0	0.62	0.35
20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	0.62	0.35
21	0.99	0	0	0	0	0.00013	0	0	0	0	0.00039	0	0	0	0	0	0	0.0056	0	0	0.62	0.35
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.042	0.19
23	0	0.02	0	0	0.35	0	0	0	0.2	0	0	0.096	0	0	0	0	0	0	0.33	4	0.13	0
24	0	0	0	0	0	0	0.0042	0	0	0	0	0	0	0	0	1	0	0	0	15	0.042	0.19
25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.21	0.16
26	0	0.49	0	0	0.37	0	0	0	0.013	0	0	0.1	0	0	0	0	0	0	0.021	1	0.25	0
27	0	0.0022	0	0	0.42	0	0	0	0.18	0	0	0.11	0	0	0	0	0	0	0.29	4	0.13	0
28	0	0	0	0.031	0	0	0	0	0	0.00068	0	0	0.0031	0	0	0	0.97	0	0	16	0.21	0.16
29	0.88	0	0	0	0	0.042	0	0	0	0	0.079	0	0	0	0	0	0	0	0	0	0.62	0.35
30	0	0	0	0	0.006	0	0	0	0.37	0	0	0.0016	0	0	0	0	0	0	0.62	18	0.084	0
31	0.87	0	0	0	0	0.0056	0	0	0	2.6e-06	0.13	0	0.00013	0	0	0	0	1.1e-06	0	0	0.62	0.35
32	0.71	0	0	0	0	2.5e-06	0	0	0	0	0.29	0	0.0018	0	0	0	0	1.3e-06	0	0	0.62	0.35
33	0.87	0	0	0	0	1.4e-06	0	0	0	0	0.13	0	0.00035	0	0	0	0	9.5e-05	0	0	0.62	0.35
34	0.076	0	0	0	0	0	0	0	0	0	0.92	0	4.3e-06	0	0	0	0	0	0	10	0.55	0.35
35	0	0	0	0	0.082	0	0	0	0.34	0	0	0.022	0	0	0	0	0	0	0.56	18	0.084	0
36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.21	0.16
37	0	0	0	2e-06	0	0	0.14	0	0	0	0	0	0	0	0	0.86	6.7e-05	0	0	15	0.042	0.19
38	0.94	0	0	0	0	0	0	0	0	0	0.0066	0	0	0	0	0	0	0.051	0	0	0.62	0.35
39	0.89	0	0	0.00086	0	0.016	0	0	0	0.0025	0.064	0	0.027	0	0	0	9.9e-06	0.0024	0	0	0.62	0.35
40	0.95	0	0	0	0	0.032	0	0	0	1.5e-05	0.019	0	3.1e-05	0	0	0	0	0.0028	0	0	0.62	0.35
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.21	0.16
42	0.43	0	0	0	0	0	0	0	0	0	0.57	0	0.00022	0	0	0	0	0	0	10	0.55	0.35
43	0.99	0	0	0	0	8.7e-06	0	0	0	0	0.0063	0	0	0	0	0	0	6.2e-06	0	0	0.62	0.35
44	0	0	0	2.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.21	0.16
45	0	0.43	0	0	0.3	0	0	0	0.073	1.9e-06	0	0.081	0	2.9e-06	0	0	0.0025	0	0.12	1	0.25	0
46	0.96	0	0	0	0	0.0066	0	0	0	1.6e-06	0.033	0	8.7e-05	0	0	0	0	0	0	0	0.62	0.35
47	0.041	0	0	0.23	0	0.0019	0	0	0	0.026	0.025	0	0.65	0	0	0	0.031	0	0	12	0.38	0.35
48	0	0	0	0.97	0	0	0	0	0	0	0	0	0.033	0	0	0	0	0	0	3	0.3	0.35
49	0	0	0	0.002	0	0	0	0	0	0	0	0	0.00055	0	0	0	1	0	0	16	0.21	0.16
50	0.86	0	0	2.5e-05	0	0.084	0	0	0	0	0.052	0	0.0069	0	0	0	0	0	0	0	0.62	0.35
51	0.97	0	0	0	0	0	0	0	0	0	0.029	0	0	0	0	0	0	0	0	0	0.62	0.35
52	0.00029	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.62	0.23
53	0	0	0	3e-06	0	0	0	0	0	6.9e-05	0	0	0	0	0	0	1	0	0	16	0.21	0.16
54	0	0	0	0	0.096	0	0	0	0.33	0	0	0.026	0	0	0	0	0	0	0.55	18	0.084	0
55	0.037	0	0	0.28	0	0.00076	0	0	0	0	0.0096	0	0.52	0	0	2.1e-05	0.16	0	0	12	0.38	0.35
56	0	0	0	0	0.039	0	0	0	0.36	0	0	0.011	0	0	0	0	0	0	0.59	18	0.084	0
57	0.99	0	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	5.2e-05	0	0	0.62	0.35
58	0	0.65	0	0	0.24	0	0	0	0.016	0	0	0.065	0	0	0	0	5.8e-06	0	0.027	1	0.25	0
59	0.89	0	0	0	0	2.1e-05	0	0	0	0	0.11	0	1e-05	0	0	0	0	1.3e-06	0	0	0.62	0.35
60	0.98	0	0	0	0	2.7e-06	0	0	0	0	0.021	0	0	0	0	0	0	0.00016	0	0	0.62	0.35
61	0.32	0	0	0.097	0	0.0008	0	0	0	0	0.052	0	0.53	0	0	0	0.00016	0	0	12	0.38	0.35
62	0.044	0	0	0.061	0	0	0	0	0	0	0.025	0	0.87	0	0	0	0	0	0	12	0.38	0.35
63	0	0	0	0	0.048	0	0	0	0.35	0	0	0.013	0	0	0	0	0	0	0.59	18	0.084	0
64	0	0	0	0	0	0	2.1e-05	0.012	0	0	0	0	0	0	0.98	0.01	0	0	0	14	0	0.16
65	0	0	0	2.6e-06	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.21	0.16
66	0	0	0	0.0059	0	0	0	0	0	0.00027	0	0	0.0004	0	0	0	0.99	0	0	16	0.21	0.16
67	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0.0045	0	0	0	0	0	0	10	0.55	0.35
68	0.95	0	0	0	0	0.022	0	0	0	8.3e-06	0.028	0	7e-05	0	0	0	0	0	0	0	0.62	0.35
69	0.95	0	0	0	0	2.8e-05	0	0	0	0	0.051	0	1.8e-05	0	0	0	0	0	0	0	0.62	0.35
70	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.25	0
71	0.89	0	0	0.00017	0	0.00019	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0.62	0.35
72	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	0	0	1	0	0	0	15	0.042	0.19
73	0	0	0	5.8e-05	0	0	0.005	0	0	8.4e-06	0	0	3.9e-06	0	0	0.53	0.46	0	0	15	0.042	0.19
74	0	0	0	0.00024	0	0	0.052	0.00087	0	1.1e-06	0	0	5.4e-05	0	0.4	0.54	0.0022	0	0	15	0.042	0.19
75	1e-05	0	0	0	0	0.0015	0	0.65	0	0	0	0	0	0.0062	0.34	0.0026	0	0	0	7	0	0.078
76	0.95	0	0	0.0018	0	0.0092	0	0	0	0	0	0	0.041	0	0	0	1.5e-06	0	0	0	0.62	0.35
77	0.95	0	0	0	0	3e-06	0	0	0	0	0.042	0	5.4e-05	0	0	0	0	0.0037	0	0	0.62	0.35
78	0.99	0	0	0	0	1.1e-05	0	0	0	0	0.0081	0	0	0	0	0	0	0.00064	0	0	0.62	0.35
79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1e-05	1	0	0	16	0.21	0.16
80	0.75	0	0	0	0	0.0023	0	0	0	2.7e-05	0.23	0	0.013	0	0	0	0	0	0	0	0.62	0.35
81	0.047	0	0	0.12	0	0.0092	0	0	0	0	0	0	0.27	0	0	1.4e-05	0.55	0	0	16	0.21	0.16
82	0	1	0	0	1.9e-05	0	0	0	0	0	0	5.2e-06	0	0	0	0	0	0	0	1	0.25	0
83	0.99	0	0	0	0	5e-05	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	0.62	0.35
84	0	0	0	0	0	2e-05	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.41	0.19
85	0.99	0	0	0	0	1.3e-06	0	0	0	0	0.013	0	0	0	0	0	0	0	0	0	0.62	0.35
86	0.02	0	0	0	0	0.21	3.3e-05	0	0	0	0	0	0	0	0.77	0.0029	0	0	0	14	0	0.16
87	1	0	0	0	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0.62	0.35
88	0.93	0	0	0	0	0.0055	0	0	0	1.6e-05	0.06	0	0.00094	0	0	0	0	0.00026	0	0	0.62	0.35
89	0.005	0	0	4.2e-06	0	1.7e-05	0	0	0	5.3e-05	0.17	0	0.83	0	0	0	0	0	0	12	0.38	0.35
90	0.0067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	17	0.75	0.42
91	0.93	0	0	0.00012	0	0.02	0	0	0	0.0006	0.03	0	0.0038	0	0	0	5.5e-06	0.017	0	0	0.62	0.35
92	0	0	0	0	0.092	0	0	0	0.33	0	0	0.025	0	0	0	0	0	0	0.55	18	0.084	0
93	0.49	0	0	0	0	0	0	0	0	0	0.51	0	2.5e-05	0	0	0	0	0	0	10	0.55	0.35
94	0.0015	0	0	0.22	0	0.0003	0	0	0	0.1	0.0014	0	0.33	0	0	0	0.34	0	0	16	0.21	0.16
95	0.0027	0	0	0.072	0	0	0	0	0	5.2e-06	0.006	0	0.92	0	0	0	0	0	0	12	0.38	0.35
96	0	0	0	0	0	0	6.2e-06	0.062	0	0	0	0	0	0	0.93	0.0054	0	0	0	14	0	0.16
97	0.00011	0	0	0	0	0.013	0	0	0	0.99	0.00024	0	0.00038	0	0	0	0	0	0	9	0.41	0.19
98	0.18	0	0	0.02	0	0.071	0	0	0	0.39	0.03	0	0.14	0	0	0	0.16	1.3e-05	0	9	0.41	0.19
99	0	0.00053	0	0	0.31	0	0	0	0.23	0	0	0.086	0	0	0	0	0	0	0.37	18	0.084	0
100	0	0	0	0	0	0	0	0.8	0	0	0	0	0	0	0.2	1.3e-05	0	0	0	7	0	0.078
101	0	0	0	0.0011	0	0	0	0	0	0.00015	0	0	6.8e-05	0	0	0	1	0	0	16	0.21	0.16
102	0.55	0	0	0.0031	0	0.007	0	0	0	0.0022	0.21	0	0.23	0	0	0	0	0	0	0	0.62	0.35
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.042	0.19
104	0	0	0	8.4e-05	0	5.5e-06	0	0	0	0	0	0	0.00015	0	0	0	1	0	0	16	0.21	0.16
105	0	0	0	0	0	0	9.5e-06	0.018	0	0	0	0	0	0	0.97	0.0095	0	0	0	14	0	0.16
106	0.96	0	0	0	0	0.00094	0	0	0	0	0.042	0	0.00012	0	0	0	0	0	0	0	0.62	0.35
107	1	0	0	0	0	6.7e-06	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0.62	0.35
108	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.62	1
109	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0.99	0	0	0	15	0.042	0.19
110	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.62	0.039
111	0	0	0	0	0	0	1.6e-05	0	0	0	0	0	0	0	0	1	0	0	0	15	0.042	0.19
112	0	0	0	0	0	0	0	0.95	0	0	0	0	0	0	0.047	0	0	0	0	7	0	0.078
113	0.17	0	0	0.057	0	0.00012	0	0	0	8.4e-05	0.094	0	0.68	0	0	0	0	0	0	12	0.38	0.35
114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2.8e-05	0	0	0	14	0	0.16
115	0	0	0	6.3e-05	0	0	0	0	0	0	0	0	0	0	0	1.1e-06	1	0	0	16	0.21	0.16
116	0.054	0	0	0.041	0	0.017	0	0	0	0.16	0.019	0	0.16	1.8e-05	0	0	0.56	0	0	16	0.21	0.16
117	0.74	0	0	0	0	0.00012	0	0	0	0	0.25	0	0.0046	0	0	0	0	0	0	0	0.62	0.35
118	0	0	0	0.005	0	0	0	0	0	0.00073	0	0	0.00045	0	0	0	0.99	0	0	16	0.21	0.16
119	0	0.085	0	0	0.55	0	0	0	0.08	0	0	0.15	0	0	0	0	0	0	0.13	4	0.13	0
120	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0.87	0	0	0	15	0.042	0.19
121	0.87	0	0	0	0	2e-06	0	0	0	0	0.13	0	8.4e-05	0	0	0	0	0	0	0	0.62	0.35
122	0	0	0	0	0	0	0	0	0	5.3e-05	0	0	0	0	0	0	1	0	0	16	0.21	0.16
123	0.96	0	0	0	0	0.00016	0	0	0	0	0.04	0	2.3e-05	0	0	0	0	0	0	0	0.62	0.35
124	0	0.0049	0	0	0.28	0	0	0	0.24	0	0	0.077	0	0	0	0	0	0	0.4	18	0.084	0
125	0.95	0	0	0	0	0	0	0	0	0	0.047	0	5.3e-06	0	0	0	0	0	0	0	0.62	0.35
126	0	0	0	0	0	0	0.026	0	0	0	0	0	0	0	0	0.97	0	0	0	15	0.042	0.19
127	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2.2e-06	0	0	0	0	7	0	0.078
128	0	0	0	0	0	0	0	0	0	1.7e-05	0	0	0	0	0	0	1	0	0	16	0.21	0.16
129	0.34	0	0	0.065	0	0.024	0	0	0	0.055	0.094	0	0.4	0	0	0	0.025	0	0	12	0.38	0.35
130	0.99	0	0	0	0	0	0	0	0	0	0.0055	0	0	0	0	0	0	0.0023	0	0	0.62	0.35
131	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0.031	0	0	0	0	7	0	0.078
132	0	0.016	0	0	0.53	0	0	0	0.12	0	0	0.14	0	0	0	0	0	0	0.2	4	0.13	0
133	0	0	0	0	0	0	0	0.0037	0	0	0	0	0	0	1	0	0	0	0	14	0	0.16
134	0.88	0	0	0	0	6e-06	0	0	0	0	0.0083	0	0	0	0	0	0	0.12	0	0	0.62	0.35
135	0.91	0	0	0	0	0.073	0	0	0	4.2e-06	0.012	0	2.7e-06	0	0	0	0	0.0013	0	0	0.62	0.35
136	0.81	0	0	0.0031	0	0.022	0	0	0	0.0078	0.08	0	0.072	0	0	0	4.3e-05	0.00065	0	0	0.62	0.35
137	0	7.4e-06	0	0	0.095	0	0	0	0.33	0	0	0.026	0	0	0	0	0	0	0.55	18	0.084	0
138	0	0.25	0	0	0.36	0	0	0	0.11	0	0	0.098	0	0	0	0	0.00023	0	0.19	4	0.13	0
139	0	0.38	0	0	0.37	0	0	0	0.057	0	0	0.1	0	0	0	0	2.2e-05	0.00019	0.094	1	0.25	0
140	0	5.9e-06	0	0	0.058	0	0	0	0.35	0	0	0.016	0	0	0	0	0	0	0.58	18	0.084	0
141	0.98	0	0	0	0	3.8e-05	0	0	0	0	0.022	0	2.2e-06	0	0	0	0	0	0	0	0.62	0.35
142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.21	0.16
143	0.74	0	0	0.02	0	0.02	0	0	0	0.012	0.066	0	0.13	0	0	0	0.0049	0.0015	0	0	0.62	0.35
144	0	0	0	0	0.11	0	0	0	0.32	0	0	0.03	0	0	0	0	0	0	0.54	18	0.084	0
145	0.68	0	0	0.00011	0	0.0028	0	0	0	0.00038	0.23	0	0.084	0	0	0	0	4e-06	0	0	0.62	0.35
146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0.16
147	0.95	0	0	0	0	0.0052	0	0	0	6.9e-06	0.041	0	0.0003	0	0	0	0	0.001	0	0	0.62	0.35
148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.21	0.16
149	0	0.0002	0	0	0.2	0	0	0	0.28	0	0	0.055	0	0	0	0	0	0	0.46	18	0.084	0
150	0	0.0067	0	6.3e-05	0.61	0	0	0	0.081	0	0	0.17	0	0	0	0	0	0	0.13	4	0.13	0
151	0	0	0	0	0.12	0	0	0	0.32	0	0	0.032	0	0	0	0	0	0	0.53	18	0.084	0
152	0.84	0	0	0.0019	0	0.0041	0	0	0	0.00026	0.1	0	0.03	0	0	0	1.7e-06	0.02	0	0	0.62	0.35
153	0	0	0	0	0	0	0	1	0	0	0	0	0	0	5.4e-05	0	0	0	0	7	0	0.078
