SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster	dcf0	dcf1
22	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
23	0.036	0	0	0	0	0	0	0	0	0.96	0	0	0	9	0.084	0
24	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
25	0	0	0	0	5.3e-05	0	0	0	0	0	0	1	0	11	0.042	0.16
26	0.93	0	0	0	0	0	0	0	0	0.065	0	0	0	0	0.25	0
27	0.0046	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
28	0	0	7.4e-05	0	1	0	0	2.1e-06	0	0	0	0	0	4	0.21	0.19
29	0	0	0	0.83	0	0	0.1	0.026	0	0	0	0	0.037	3	0.62	0.35
30	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
31	0	0	1.9e-06	0.81	0	0	0.17	0.018	0	0	0	0	0.0048	3	0.62	0.35
32	0	0	0	0.63	0	0	0.36	0.0011	0	0	0	0	2e-06	3	0.62	0.35
33	0	0	0	0.83	0	0	0.17	0.00012	0	0	0	0	1.3e-06	3	0.62	0.35
34	0	0	0	0.056	0	0	0.94	0.0018	0	0	0	0	0	6	0.55	0.35
35	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
36	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
37	0	0	0	0	0.0038	1.4e-06	0	0	0	0	0	1	0	11	0.042	0.16
38	0	0	0	0.99	0	0	0.0097	0	0	0	0	0	0	3	0.62	0.35
39	0	0	0.0019	0.88	3.5e-05	0	0.088	0.016	0	0	0	0	0.014	3	0.62	0.35
40	0	0	1.1e-05	0.94	0	0	0.026	0.0016	0	0	0	0	0.029	3	0.62	0.35
41	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
42	0	0	0	0.35	0	0	0.65	2.9e-05	0	0	0	0	0	6	0.55	0.35
43	0	0	0	0.99	0	0	0.0088	0	0	0	0	0	7.9e-06	3	0.62	0.35
44	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
45	0.69	0	1.9e-06	0	0.00055	0	0	0	0	0.31	3.5e-06	6.1e-06	0	0	0.25	0
46	0	0	1.3e-06	0.95	0	0	0.045	0.00063	0	0	0	0	0.006	3	0.62	0.35
47	0	0	0.063	0.13	0.56	8e-06	0.11	0.13	0	0	0	0	0.0055	4	0.21	0.19
48	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0.17	0.65
49	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
50	0	0	0	0.85	0	0	0.073	0	0	0	0	0	0.076	3	0.62	0.35
51	0	0	0	0.96	0	0	0.04	0	0	0	0	0	0	3	0.62	0.35
52	0	0	0	0.00032	0	0	0	0	0	0	0	0	1	12	0.62	0.23
53	0	0	6.4e-05	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
54	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
55	0	0	0	0.069	0.9	0.0025	0.025	0	0	0	0	1.4e-05	0.0013	4	0.21	0.19
56	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
57	0	0	0	0.98	0	0	0.016	0	0	0	0	0	0	3	0.62	0.35
58	0.94	0	0	0	0	0	0	0	0	0.062	0	0	0	0	0.25	0
59	0	0	0	0.85	0	0	0.15	0.0005	0	0	0	0	1.9e-05	3	0.62	0.35
60	0	0	0	0.97	0	0	0.03	4.7e-06	0	0	0	0	2.5e-06	3	0.62	0.35
61	0	0	0	0.81	0.0046	0.0011	0.18	0	0	0	0	0	0.0019	3	0.62	0.35
62	0	0	0	0.56	0	2.3e-05	0.44	0	0	0	0	0	9.9e-06	3	0.62	0.35
63	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
64	0	0.012	0	0	0	0	0	0	0.97	0	0	0.014	0	8	0	0.16
65	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
66	0	0	4.4e-05	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
67	0	0	0	0.42	0	0	0.58	7.9e-06	0	0	0	0	0	6	0.55	0.35
68	0	0	6.4e-06	0.94	0	0	0.039	0.001	0	0	0	0	0.02	3	0.62	0.35
69	0	0	0	0.93	0	0	0.07	4e-05	0	0	0	0	2.5e-05	3	0.62	0.35
70	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0
71	0	0	0	1	0	0	0	0	0	0	0	0	0.0002	3	0.62	0.35
72	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
73	0	0	5.8e-06	0	0.7	0	0	0	0	0	0	0.3	0	4	0.21	0.19
74	0	0.0015	1.4e-06	0	0.015	6e-05	0	0	0.71	0	0	0.27	0	8	0	0.16
75	0	0.63	0	1e-05	0	0	0	0	0.35	0	0.006	0.015	0.0014	1	0	0.078
76	0	0	0	0.99	1.6e-05	0	0	0	0	0	0	0	0.0088	3	0.62	0.35
77	0	0	0	0.94	0	0	0.058	2.5e-05	0	0	0	0	2.7e-06	3	0.62	0.35
78	0	0	0	0.99	0	0	0.011	1.1e-06	0	0	0	0	9.7e-06	3	0.62	0.35
79	0	0	0	0	1	0	0	0	0	0	0	0.0016	0	4	0.21	0.19
80	0	0	1.8e-05	0.66	0	0	0.28	0.061	0	0	0	0	0.0018	3	0.62	0.35
81	0	0	0	0.032	0.96	0	0	0	0	0	0	4.1e-06	0.0057	4	0.21	0.19
82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0
83	0	0	0	0.98	0	0	0.015	1.7e-06	0	0	0	0	4.6e-05	3	0.62	0.35
84	0	0	1	0	0	0	0	0.0019	0	0	0	0	2.4e-05	2	0.41	0.19
85	0	0	0	0.98	0	0	0.018	0	0	0	0	0	1.2e-06	3	0.62	0.35
86	0	0	0	0.02	0	0	0	0	0.79	0	0	0.0007	0.19	8	0	0.16
87	0	0	0	1	0	0	0.00025	0	0	0	0	0	0	3	0.62	0.35
88	0	0	1.2e-05	0.91	0	0	0.082	0.0058	0	0	0	0	0.0049	3	0.62	0.35
89	0	0	6.2e-06	0.00075	0	0	0.036	0.96	0	0	0	0	2.3e-06	7	0.48	0.27
90	0	0	0	1	0	0	0.00012	0	0	0	0	0	0	3	0.62	0.35
91	0	0	0.00048	0.93	1.4e-05	0	0.042	0.0044	0	0	0	0	0.019	3	0.62	0.35
92	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
93	0	0	0	0.41	0	0	0.59	0	0	0	0	0	0	6	0.55	0.35
94	0	0	0.032	0.00061	0.95	0	0.00081	0.013	0	0	0	0	0.00011	4	0.21	0.19
95	0	0	0.00028	0.19	6.9e-06	0	0.59	0.22	0	0	0	0	2.6e-05	6	0.55	0.35
96	0	0.058	0	0	0	0	0	0	0.93	0	0	0.012	0	8	0	0.16
97	0	0	0.66	9.3e-05	0	0	0.00028	0.33	0	0	0	0	0.01	2	0.41	0.19
98	0	0	0.29	0.17	0.28	0	0.039	0.15	0	0	0	0	0.062	2	0.41	0.19
99	0.00088	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
100	0	0.79	0	0	0	0	0	0	0.21	0	0	0.0004	0	1	0	0.078
101	0	0	2.4e-05	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
102	0	0	0.0019	0.59	0	0	0.32	0.086	0	0	0	0	0.0069	3	0.62	0.35
103	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
104	0	0	0	0	1	0	0	0	0	0	0	0	3.7e-06	4	0.21	0.19
105	0	0.017	0	0	0	0	0	0	0.97	0	0	0.017	0	8	0	0.16
106	0	0	0	0.94	0	0	0.057	0.0003	0	0	0	0	0.00084	3	0.62	0.35
107	0	0	0	1	0	0	0.0025	0	0	0	0	0	6.1e-06	3	0.62	0.35
108	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0.17	0.65
109	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
110	0	0	0	0	0	0	0	0	0	0	1	0	0	10	0.62	0.039
111	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
112	0	0.95	0	0	0	0	0	0	0.05	0	0	2e-05	0	1	0	0.078
113	0	0	0.00021	0.55	2.8e-05	4.1e-06	0.42	0.029	0	0	0	0	0.00036	3	0.62	0.35
114	0	0	0	0	0	0	0	0	1	0	0	3.5e-05	0	8	0	0.16
115	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
116	0	0	0.13	0.057	0.71	0	0.027	0.056	0	0	1.8e-05	0	0.016	4	0.21	0.19
117	0	0	0	0.67	0	0	0.32	0.0045	0	0	0	0	0.0001	3	0.62	0.35
118	0	0	6.9e-05	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
119	0.28	0	0	0	0	0	0	0	0	0.72	0	0	0	9	0.084	0
120	0	0	0	0	0	0	0	0	0	0	0	1	0	11	0.042	0.16
121	0	0	0	0.82	0	0	0.18	6.7e-05	0	0	0	0	1.7e-06	3	0.62	0.35
122	0	0	3.1e-06	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
123	0	0	0	0.94	0	0	0.056	8e-05	0	0	0	0	0.00015	3	0.62	0.35
124	0.0076	0	0	0	0	0	0	0	0	0.99	0	0	0	9	0.084	0
125	0	0	0	0.94	0	0	0.065	1.6e-06	0	0	0	0	0	3	0.62	0.35
126	0	0	0	0	2.3e-06	0	0	0	0	0	0	1	0	11	0.042	0.16
127	0	1	0	0	0	0	0	0	2.4e-06	0	0	0	0	1	0	0.078
128	0	0	2.3e-06	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
129	0	0	0.063	0.49	0.097	5.2e-06	0.19	0.12	0	0	0	0	0.032	3	0.62	0.35
130	0	0	0	0.99	0	0	0.0077	0	0	0	0	0	0	3	0.62	0.35
131	0	0.97	0	0	0	0	0	0	0.032	0	0	0	0	1	0	0.078
132	0.047	0	0	0	0	0	0	0	0	0.95	0	0	0	9	0.084	0
133	0	0.0035	0	0	0	0	0	0	1	0	0	4.5e-06	0	8	0	0.16
134	0	0	0	0.99	0	0	0.013	1.7e-06	0	0	0	0	6.2e-06	3	0.62	0.35
135	0	0	3.3e-06	0.92	0	0	0.016	0.0012	0	0	0	0	0.067	3	0.62	0.35
136	0	0	0.0061	0.82	0.00021	0	0.11	0.042	0	0	0	0	0.02	3	0.62	0.35
137	8.3e-06	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
138	0.45	0	0	0	3.5e-05	0	0	0	0	0.55	0	0	0	9	0.084	0
139	0.71	0	0	0	0	0	0	0	0	0.29	0	0	0	0	0.25	0
140	6.3e-06	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
141	0	0	0	0.97	0	0	0.031	9.1e-06	0	0	0	0	3.4e-05	3	0.62	0.35
142	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
143	0	0	0.011	0.81	0.019	1.5e-06	0.1	0.038	0	0	0	0	0.02	3	0.62	0.35
144	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
145	0	0	0.00027	0.62	0	0	0.29	0.083	0	0	0	0	0.0023	3	0.62	0.35
146	0	0	0	0	0	0	0	0	1	0	0	2.3e-06	0	8	0	0.16
147	0	0	5.3e-06	0.94	0	0	0.056	0.0024	0	0	0	0	0.0047	3	0.62	0.35
148	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0.21	0.19
149	0.00027	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
150	0.03	0	0	0	0	0	0	0	0	0.97	0	0	0	9	0.084	0
151	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0.084	0
152	0	0	0.0002	0.84	1.9e-05	3.2e-06	0.14	0.0077	0	0	0	0	0.0038	3	0.62	0.35
153	0	1	0	0	0	0	0	0	5.8e-05	0	0	0	0	1	0	0.078
