SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1
50	0.86	0	0	0	0	0	0	0.052	0	0	0	0	0.084	0.0069	0	2.5e-05	0	0	0	0	0	0.62	0.35
51	0.97	0	0	0	0	0	0	0.029	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.35
52	0.00029	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.62	0.23
53	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3e-06	6.9e-05	0	0	0	10	0.21	0.16
54	0	0	0	0.027	0	0	0	0	0	0.096	0	0	0	0	0	0	0	0.55	0	0.33	17	0.084	0
55	0.037	0	0	0	0	0	0	0.0096	0	0	0.16	0	0.00076	0.52	2.1e-05	0.28	0	0	0	0	13	0.38	0.35
56	0	0	0	0.011	0	0	0	0	0	0.039	0	0	0	0	0	0	0	0.59	0	0.36	17	0.084	0
57	0.99	0	0	0	0	0	0	0.011	0	0	0	5.2e-05	0	0	0	0	0	0	0	0	0	0.62	0.35
58	0	0	0	0.066	0	0.33	0	0	0	0.24	5.8e-06	0	0	0	0	0	0	0.027	0.33	0.016	5	0.25	0
59	0.89	0	0	0	0	0	0	0.11	0	0	0	1.3e-06	2.1e-05	1e-05	0	0	0	0	0	0	0	0.62	0.35
60	0.98	0	0	0	0	0	0	0.021	0	0	0	0.00016	2.7e-06	0	0	0	0	0	0	0	0	0.62	0.35
61	0.32	0	0	0	0	0	0	0.052	0	0	0.00016	0	0.0008	0.53	0	0.097	0	0	0	0	13	0.38	0.35
62	0.044	0	0	0	0	0	0	0.025	0	0	0	0	0	0.87	0	0.061	0	0	0	0	13	0.38	0.35
63	0	0	0	0.013	0	0	0	0	0	0.048	0	0	0	0	0	0	0	0.58	0	0.36	17	0.084	0
64	0	0	0	0	0.98	0	0.012	0	2.1e-05	0	0	0	0	0	0.01	0	0	0	0	0	4	0	0.16
65	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2.6e-06	0	0	0	0	10	0.21	0.16
66	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0004	0	0.0059	0.00027	0	0	0	10	0.21	0.16
67	0.5	0	0	0	0	0	0	0.5	0	0	0	0	0	0.0045	0	0	0	0	0	0	7	0.55	0.35
68	0.95	0	0	0	0	0	0	0.028	0	0	0	0	0.022	7e-05	0	0	8.3e-06	0	0	0	0	0.62	0.35
69	0.95	0	0	0	0	0	0	0.051	0	0	0	0	2.8e-05	1.8e-05	0	0	0	0	0	0	0	0.62	0.35
70	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	5	0.25	0
71	0.89	0	0	0	0	0	0	0	0	0	0	0	0.00019	0.11	0	0.00017	0	0	0	0	0	0.62	0.35
72	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	1	0	0	0	0	0	14	0.042	0.19
73	0	0	0	0	0	0	0	0	0.005	0	0.46	0	0	3.9e-06	0.53	5.8e-05	8.4e-06	0	0	0	14	0.042	0.19
74	0	0	0	0	0.4	0	0.00087	0	0.052	0	0.0022	0	0	5.4e-05	0.54	0.00024	1.1e-06	0	0	0	14	0.042	0.19
75	1e-05	0	0.0062	0	0.34	0	0.65	0	0	0	0	0	0.0015	0	0.0026	0	0	0	0	0	6	0	0.078
76	0.95	0	0	0	0	0	0	0	0	0	1.5e-06	0	0.0092	0.041	0	0.0018	0	0	0	0	0	0.62	0.35
77	0.95	0	0	0	0	0	0	0.042	0	0	0	0.0037	3e-06	5.4e-05	0	0	0	0	0	0	0	0.62	0.35
78	0.99	0	0	0	0	0	0	0.0081	0	0	0	0.00064	1.1e-05	0	0	0	0	0	0	0	0	0.62	0.35
79	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6.1e-05	0	0	0	0	0	10	0.21	0.16
80	0.75	0	0	0	0	0	0	0.23	0	0	0	0	0.0023	0.013	0	0	2.7e-05	0	0	0	0	0.62	0.35
81	0.047	0	0	0	0	0	0	0	0	0	0.55	0	0.0092	0.27	1.4e-05	0.12	0	0	0	0	10	0.21	0.16
82	0	0	0	5.3e-06	0	0.5	0	0	0	1.9e-05	0	0	0	0	0	0	0	0	0.5	0	5	0.25	0
83	0.99	0	0	0	0	0	0	0.011	0	0	0	0	5e-05	0	0	0	0	0	0	0	0	0.62	0.35
84	0	0	0	0	0	0	0	0	0	0	0	0	2e-05	0	0	0	1	0	0	0	16	0.41	0.19
85	0.99	0	0	0	0	0	0	0.013	0	0	0	0	1.3e-06	0	0	0	0	0	0	0	0	0.62	0.35
86	0.02	0	0	0	0.77	0	0	0	3.3e-05	0	0	0	0.21	0	0.0029	0	0	0	0	0	4	0	0.16
87	1	0	0	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0.35
88	0.93	0	0	0	0	0	0	0.06	0	0	0	0.00026	0.0055	0.00094	0	0	1.6e-05	0	0	0	0	0.62	0.35
89	0.005	0	0	0	0	0	0	0.17	0	0	0	0	1.7e-05	0.83	0	4.2e-06	5.3e-05	0	0	0	13	0.38	0.35
90	0.0067	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	11	0.75	0.42
91	0.93	0	0	0	0	0	0	0.03	0	0	5.5e-06	0.017	0.02	0.0038	0	0.00012	0.0006	0	0	0	0	0.62	0.35
92	0	0	0	0.026	0	0	0	0	0	0.092	0	0	0	0	0	0	0	0.55	0	0.33	17	0.084	0
93	0.49	0	0	0	0	0	0	0.51	0	0	0	0	0	2.5e-05	0	0	0	0	0	0	7	0.55	0.35
94	0.0015	0	0	0	0	0	0	0.0014	0	0	0.34	0	0.0003	0.33	0	0.22	0.1	0	0	0	10	0.21	0.16
95	0.0027	0	0	0	0	0	0	0.006	0	0	0	0	0	0.92	0	0.072	5.2e-06	0	0	0	13	0.38	0.35
96	0	0	0	0	0.93	0	0.062	0	6.2e-06	0	0	0	0	0	0.0054	0	0	0	0	0	4	0	0.16
97	0.00011	0	0	0	0	0	0	0.00024	0	0	0	0	0.013	0.00038	0	0	0.99	0	0	0	16	0.41	0.19
98	0.18	0	0	0	0	0	0	0.03	0	0	0.16	1.3e-05	0.071	0.14	0	0.02	0.39	0	0	0	16	0.41	0.19
99	0	0	0	0.087	0	0.00027	0	0	0	0.31	0	0	0	0	0	0	0	0.37	0.00027	0.23	17	0.084	0
100	0	0	0	0	0.2	0	0.8	0	0	0	0	0	0	0	1.3e-05	0	0	0	0	0	6	0	0.078
101	0	0	0	0	0	0	0	0	0	0	1	0	0	6.8e-05	0	0.0011	0.00015	0	0	0	10	0.21	0.16
102	0.55	0	0	0	0	0	0	0.21	0	0	0	0	0.007	0.23	0	0.0031	0.0022	0	0	0	0	0.62	0.35
103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0.042	0.19
104	0	0	0	0	0	0	0	0	0	0	1	0	5.5e-06	0.00015	0	8.4e-05	0	0	0	0	10	0.21	0.16
105	0	0	0	0	0.97	0	0.018	0	9.5e-06	0	0	0	0	0	0.0095	0	0	0	0	0	4	0	0.16
106	0.96	0	0	0	0	0	0	0.042	0	0	0	0	0.00094	0.00012	0	0	0	0	0	0	0	0.62	0.35
107	1	0	0	0	0	0	0	0.0018	0	0	0	0	6.7e-06	0	0	0	0	0	0	0	0	0.62	0.35
108	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.62	1
109	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0.99	0	0	0	0	0	14	0.042	0.19
110	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.62	0.039
111	0	0	0	0	0	0	0	0	1.6e-05	0	0	0	0	0	1	0	0	0	0	0	14	0.042	0.19
112	0	0	0	0	0.047	0	0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.078
113	0.17	0	0	0	0	0	0	0.094	0	0	0	0	0.00012	0.68	0	0.057	8.4e-05	0	0	0	13	0.38	0.35
114	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2.8e-05	0	0	0	0	0	4	0	0.16
115	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1.1e-06	6.3e-05	0	0	0	0	10	0.21	0.16
116	0.054	0	1.8e-05	0	0	0	0	0.019	0	0	0.56	0	0.017	0.16	0	0.041	0.16	0	0	0	10	0.21	0.16
117	0.74	0	0	0	0	0	0	0.25	0	0	0	0	0.00012	0.0046	0	0	0	0	0	0	0	0.62	0.35
118	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.00045	0	0.005	0.00073	0	0	0	10	0.21	0.16
119	0	0	0	0.15	0	0.042	0	0	0	0.55	0	0	0	0	0	0	0	0.13	0.042	0.08	9	0.13	0
120	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0.87	0	0	0	0	0	14	0.042	0.19
121	0.87	0	0	0	0	0	0	0.13	0	0	0	0	2e-06	8.4e-05	0	0	0	0	0	0	0	0.62	0.35
122	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5.3e-05	0	0	0	10	0.21	0.16
123	0.96	0	0	0	0	0	0	0.04	0	0	0	0	0.00016	2.3e-05	0	0	0	0	0	0	0	0.62	0.35
124	0	0	0	0.078	0	0.0025	0	0	0	0.28	0	0	0	0	0	0	0	0.4	0.0025	0.24	17	0.084	0
125	0.95	0	0	0	0	0	0	0.047	0	0	0	0	0	5.3e-06	0	0	0	0	0	0	0	0.62	0.35
126	0	0	0	0	0	0	0	0	0.026	0	0	0	0	0	0.97	0	0	0	0	0	14	0.042	0.19
127	0	0	0	0	2.2e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.078
128	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.7e-05	0	0	0	10	0.21	0.16
129	0.34	0	0	0	0	0	0	0.094	0	0	0.025	0	0.024	0.4	0	0.065	0.055	0	0	0	13	0.38	0.35
130	0.99	0	0	0	0	0	0	0.0055	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0.62	0.35
131	0	0	0	0	0.031	0	0.97	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.078
132	0	0	0	0.15	0	0.0079	0	0	0	0.52	0	0	0	0	0	0	0	0.2	0.0079	0.12	9	0.13	0
133	0	0	0	0	1	0	0.0037	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.16
134	0.88	0	0	0	0	0	0	0.0083	0	0	0	0.12	6e-06	0	0	0	0	0	0	0	0	0.62	0.35
135	0.91	0	0	0	0	0	0	0.012	0	0	0	0.0013	0.073	2.7e-06	0	0	4.2e-06	0	0	0	0	0.62	0.35
136	0.81	0	0	0	0	0	0	0.08	0	0	4.3e-05	0.00065	0.022	0.072	0	0.0031	0.0078	0	0	0	0	0.62	0.35
137	0	0	0	0.026	0	3.7e-06	0	0	0	0.095	0	0	0	0	0	0	0	0.55	3.7e-06	0.33	17	0.084	0
138	0	0	0	0.099	0	0.12	0	0	0	0.36	0.00023	0	0	0	0	0	0	0.18	0.12	0.11	9	0.13	0
139	0	0	0	0.1	0	0.19	0	0	0	0.37	2.2e-05	0.00019	0	0	0	0	0	0.094	0.19	0.057	9	0.13	0
140	0	0	0	0.016	0	3e-06	0	0	0	0.057	0	0	0	0	0	0	0	0.58	3e-06	0.35	17	0.084	0
141	0.98	0	0	0	0	0	0	0.022	0	0	0	0	3.8e-05	2.2e-06	0	0	0	0	0	0	0	0.62	0.35
142	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.21	0.16
143	0.74	0	0	0	0	0	0	0.066	0	0	0.0049	0.0015	0.02	0.13	0	0.02	0.012	0	0	0	0	0.62	0.35
144	0	0	0	0.03	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0.54	0	0.33	17	0.084	0
145	0.68	0	0	0	0	0	0	0.23	0	0	0	4e-06	0.0028	0.084	0	0.00011	0.00038	0	0	0	0	0.62	0.35
146	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0.16
147	0.95	0	0	0	0	0	0	0.041	0	0	0	0.001	0.0052	0.0003	0	0	6.9e-06	0	0	0	0	0.62	0.35
148	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.21	0.16
149	0	0	0	0.056	0	0.0001	0	0	0	0.2	0	0	0	0	0	0	0	0.46	0.0001	0.28	17	0.084	0
150	0	0	0	0.17	0	0.0034	0	0	0	0.61	0	0	0	0	0	6.3e-05	0	0.13	0.0034	0.081	9	0.13	0
151	0	0	0	0.032	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0.53	0	0.32	17	0.084	0
152	0.84	0	0	0	0	0	0	0.1	0	0	1.7e-06	0.02	0.0041	0.03	0	0.0019	0.00026	0	0	0	0	0.62	0.35
153	0	0	0	0	5.4e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0.078
