SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
72	0	0	0	0	0	0	0	1	0	0	0	7	0.042	0.19
73	0	0	0.47	0	0	0	9.4e-06	0.53	0	0	0	7	0.042	0.19
74	0	0	0.0025	0	3.7e-05	0.00089	1.3e-06	0.57	0	1.6e-06	0.42	7	0.042	0.19
75	0	1.1e-05	0	0.0061	0	0.64	0	0.0027	0	0	0.35	5	0	0.078
76	0	1	1.5e-06	0	0	0	0	0	0	0	0	1	0.62	0.35
77	0	0.99	0	0	0	0	0	0	0	0.012	0	1	0.62	0.35
78	0	1	0	0	0	0	0	0	0	0.00014	0	1	0.62	0.35
79	0	0	1	0	0	0	0	5.9e-05	0	0	0	2	0.21	0.16
80	0	0.68	0	0	0	0	2.5e-05	0	0	0.32	0	1	0.62	0.35
81	0	0.082	0.92	0	1.5e-06	0	0	2.3e-05	0	0	0	2	0.21	0.16
82	0	0	0	0	0	0	0	0	1	0	0	8	0.25	0
83	0	1	0	0	0	0	0	0	0	0.00013	0	1	0.62	0.35
84	0	0	0	0	0	0	1	0	0	0	0	6	0.41	0.19
85	0	1	0	0	0	0	0	0	0	0.00034	0	1	0.62	0.35
86	0	0.028	0	0	0	6.8e-06	0	0.0036	0	0	0.97	10	0	0.16
87	0	1	0	0	0	0	0	0	0	0	0	1	0.62	0.35
88	0	0.97	0	0	0	0	1.7e-05	0	0	0.034	0	1	0.62	0.35
89	0	0.00078	0	0	0	0	8.5e-06	0	0	1	0	9	0.48	0.35
90	0	1	0	0	0	0	0	0	0	0	0	1	0.62	0.35
91	0	0.98	5.5e-06	0	0	0	0.00066	0	0	0.019	0	1	0.62	0.35
92	1	0	0	0	0	0	0	0	0	0	0	0	0.084	0
93	0	0.59	0	0	0	0	0	0	0	0.41	0	1	0.62	0.35
94	0	0.0033	0.72	0	0	0	0.23	0	0	0.046	0	2	0.21	0.16
95	0	0.022	0	0	0	0	4.3e-05	0	0	0.98	0	9	0.48	0.35
96	0	0	0	0	0	0.06	0	0.0054	0	0	0.93	10	0	0.16
97	0	0.00011	0	0	0	0	1	0	0	0.0018	0	6	0.41	0.19
98	0	0.22	0.19	0	0	0	0.49	0	0	0.1	0	6	0.41	0.19
99	1	0	0	0	0	0	0	0	0.00088	0	0	0	0.084	0
100	0	0	0	0	0	0.79	0	1.3e-05	0	0	0.21	5	0	0.078
101	0	0	1	0	0	0	0.00016	0	0	0	0	2	0.21	0.16
102	0	0.53	0	0	0	0	0.0022	0	0	0.47	0	1	0.62	0.35
103	0	0	0	0	0	0	0	1	0	0	0	7	0.042	0.19
104	0	0	1	0	0	0	0	0	0	0	0	2	0.21	0.16
105	0	0	0	0	0	0.017	0	0.0095	0	0	0.97	10	0	0.16
106	0	0.99	0	0	0	0	0	0	0	0.01	0	1	0.62	0.35
107	0	1	0	0	0	0	0	0	0	5.7e-06	0	1	0.62	0.35
108	0	0	0	0	1	0	0	0	0	0	0	4	0.17	0.65
109	0	0	0	0	0	0	0	1	0	0	0	7	0.042	0.19
110	0	0	0	1	0	0	0	0	0	0	0	3	0.62	0.039
111	0	0	0	0	0	0	0	1	0	0	0	7	0.042	0.19
112	0	0	0	0	0	0.95	0	0	0	0	0.048	5	0	0.078
113	0	0.31	0	0	2.2e-06	0	0.00016	0	0	0.69	0	9	0.48	0.35
114	0	0	0	0	0	0	0	2.8e-05	0	0	1	10	0	0.16
115	0	0	1	0	0	0	0	1.1e-06	0	0	0	2	0.21	0.16
116	0	0.067	0.66	2e-05	0	0	0.2	0	0	0.075	0	2	0.21	0.16
117	0	0.76	0	0	0	0	0	0	0	0.24	0	1	0.62	0.35
118	0	0	1	0	0	0	0.0008	0	0	0	0	2	0.21	0.16
119	0.72	0	0	0	0	0	0	0	0.28	0	0	0	0.084	0
120	0	0	0	0	0	0	0	1	0	0	0	7	0.042	0.19
121	0	0.95	0	0	0	0	0	0	0	0.047	0	1	0.62	0.35
122	0	0	1	0	0	0	5.7e-05	0	0	0	0	2	0.21	0.16
123	0	0.99	0	0	0	0	0	0	0	0.0069	0	1	0.62	0.35
124	0.99	0	0	0	0	0	0	0	0.0076	0	0	0	0.084	0
125	0	0.99	0	0	0	0	0	0	0	0.0063	0	1	0.62	0.35
126	0	0	0	0	0	0	0	1	0	0	0	7	0.042	0.19
127	0	0	0	0	0	1	0	0	0	0	2.3e-06	5	0	0.078
128	0	0	1	0	0	0	1.9e-05	0	0	0	0	2	0.21	0.16
129	0	0.51	0.037	0	5e-06	0	0.086	0	0	0.37	0	1	0.62	0.35
130	0	1	0	0	0	0	0	0	0	1e-05	0	1	0.62	0.35
131	0	0	0	0	0	0.97	0	0	0	0	0.032	5	0	0.078
132	0.95	0	0	0	0	0	0	0	0.047	0	0	0	0.084	0
133	0	0	0	0	0	0.0036	0	0	0	0	1	10	0	0.16
134	0	1	0	0	0	0	0	0	0	0.00061	0	1	0.62	0.35
135	0	1	0	0	0	0	4.7e-06	0	0	0.0014	0	1	0.62	0.35
136	0	0.86	4.3e-05	0	0	0	0.0085	0	0	0.13	0	1	0.62	0.35
137	1	0	0	0	0	0	0	0	8.3e-06	0	0	0	0.084	0
138	0.55	0	0.00034	0	0	0	0	0	0.45	0	0	0	0.084	0
139	0.29	0	3.4e-05	0	0	0	0	0	0.71	0	0	8	0.25	0
140	1	0	0	0	0	0	0	0	6.3e-06	0	0	0	0.084	0
141	0	1	0	0	0	0	0	0	0	0.0019	0	1	0.62	0.35
142	0	0	1	0	0	0	0	0	0	0	0	2	0.21	0.16
143	0	0.85	0.0053	0	1.4e-06	0	0.015	0	0	0.13	0	1	0.62	0.35
144	1	0	0	0	0	0	0	0	0	0	0	0	0.084	0
145	0	0.55	0	0	0	0	0.00032	0	0	0.45	0	1	0.62	0.35
146	0	0	0	0	0	0	0	0	0	0	1	10	0	0.16
147	0	0.98	0	0	0	0	7.4e-06	0	0	0.016	0	1	0.62	0.35
148	0	0	1	0	0	0	0	0	0	0	0	2	0.21	0.16
149	1	0	0	0	0	0	0	0	0.00027	0	0	0	0.084	0
150	0.97	0	0	0	0	0	0	0	0.03	0	0	0	0.084	0
151	1	0	0	0	0	0	0	0	0	0	0	0	0.084	0
152	0	0.88	1.7e-06	0	3.1e-06	0	0.00028	0	0	0.12	0	1	0.62	0.35
153	0	0	0	0	0	1	0	0	0	0	5.6e-05	5	0	0.078
