SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
114	0	0	1.7e-06	0.021	0	0.98	0	5	0.15	0.13	0.23
115	0.0012	0	0.0036	0.048	3e-06	0.95	0	5	0.15	0.13	0.23
116	0.43	0	0.39	0.039	0	0.14	0	0	0.31	0.21	0.35
117	0.22	2.8e-06	0.57	0.07	0	0.14	0	2	0.23	0.21	0.35
118	0	0	0	0	1	0	0	4	0.15	0.13	0.051
119	8.5e-05	0	0.016	0.00096	0	0.98	0	5	0.15	0.13	0.23
120	0.76	0	0.24	7.7e-06	0	3.5e-05	0	0	0.31	0.21	0.35
121	0	0	0	0.6	0	0.4	0	3	0.31	0.21	0.23
122	0.3	0.00054	0.69	0.0026	0	0.011	0	2	0.23	0.21	0.35
123	0	0	0	0	1	0	0	4	0.15	0.13	0.051
124	0	0	0	0.069	0	0.93	0	5	0.15	0.13	0.23
125	0.0076	5.3e-06	0.018	0.19	2.5e-05	0.79	0	5	0.15	0.13	0.23
126	0	0	0	0.24	0	0.76	0	5	0.15	0.13	0.23
127	0.055	0	0.092	0.12	0	0.73	0	5	0.15	0.13	0.23
128	0.087	0.00018	0.76	0.011	0	0.14	0	2	0.23	0.21	0.35
129	0.33	0.00042	0.67	4.1e-06	0	1.4e-05	0	2	0.23	0.21	0.35
130	1.2e-06	0	0	0.035	0	0.97	0	5	0.15	0.13	0.23
131	0.66	0	0.34	0	0	0	0	0	0.31	0.21	0.35
132	0	0	0	0.033	0	0.97	0	5	0.15	0.13	0.23
133	0.0079	3.7e-05	0.021	0.21	0.017	0.74	0	5	0.15	0.13	0.23
134	0.044	0	0.099	0.14	0	0.72	0	5	0.15	0.13	0.23
135	5.5e-06	0	0.00023	0.12	0	0.88	0	5	0.15	0.13	0.23
136	0.00012	0	0.0002	0.16	1.2e-06	0.84	0	5	0.15	0.13	0.23
137	0.25	0	0.74	0.00095	0	0.0087	0	2	0.23	0.21	0.35
138	0	0	0	0	1	0	0	4	0.15	0.13	0.051
139	0.23	0.0026	0.73	0.0066	0	0.034	0	2	0.23	0.21	0.35
140	0.0014	0	0.0028	0.042	0	0.95	0	5	0.15	0.13	0.23
141	0	0	0	0	0	0	1	6	0	0.014	0.23
142	0.00017	0	0.00087	0.087	0.0019	0.91	0	5	0.15	0.13	0.23
143	0.014	8e-05	0.065	0.13	0.0017	0.79	0	5	0.15	0.13	0.23
144	0	0	0	0	0	0	1	6	0	0.014	0.23
145	2e-06	0	9.5e-06	0.0018	0.74	0.26	0	4	0.15	0.13	0.051
146	0.0015	0	0.017	0.11	0	0.87	0	5	0.15	0.13	0.23
147	0	0	0	0	0	0	1	6	0	0.014	0.23
148	0.63	0	0.36	0.00022	0	0.011	0	0	0.31	0.21	0.35
149	0.00014	0	0.0015	0.00072	0	1	0	5	0.15	0.13	0.23
150	0.25	0.001	0.67	0.014	0	0.068	0	2	0.23	0.21	0.35
151	0.14	0	0.25	0.09	0	0.52	0	5	0.15	0.13	0.23
152	0.002	0	0.011	0.18	0	0.8	0	5	0.15	0.13	0.23
153	0	0	0	0.61	0	0.39	0	3	0.31	0.21	0.23
154	0	0	1.8e-06	0.046	0	0.95	0	5	0.15	0.13	0.23
155	0.1	7.2e-06	0.65	0.03	0	0.22	0	2	0.23	0.21	0.35
156	0	0	0	0.1	0	0.9	0	5	0.15	0.13	0.23
157	9e-06	0	8.7e-06	0.094	0	0.91	0	5	0.15	0.13	0.23
158	0.15	0.0011	0.68	0.021	0	0.15	0	2	0.23	0.21	0.35
159	0.00023	0.02	0.0025	0.0042	0	0.97	0	5	0.15	0.13	0.23
160	0.042	0.046	0.093	0.21	0	0.6	0	5	0.15	0.13	0.23
161	0.12	0.55	0.14	0.075	0	0.11	0	1	0.54	0.29	0.41
162	0.099	0.0094	0.41	0.05	0	0.43	0	5	0.15	0.13	0.23
163	2.3e-05	0	4.1e-05	1.2e-05	0	1	0	5	0.15	0.13	0.23
164	0.083	0.46	0.061	0.09	0.0026	0.3	0	1	0.54	0.29	0.41
165	0	0	0	0	1	2.6e-06	0	4	0.15	0.13	0.051
166	0	0	6.4e-06	1.4e-05	0	1	0	5	0.15	0.13	0.23
167	0.14	0	0.27	0.39	0	0.2	0	3	0.31	0.21	0.23
168	0.18	0.0004	0.82	0.0031	0	0.00056	0	2	0.23	0.21	0.35
169	0.011	0.0065	0.029	0.87	0	0.088	0	3	0.31	0.21	0.23
170	1.4e-05	0	0.0005	0.00074	3.7e-05	1	0	5	0.15	0.13	0.23
171	0	0	0	0	1	0	0	4	0.15	0.13	0.051
172	0	0	0	0	0.94	0.065	0	4	0.15	0.13	0.051
173	0	0	0	0	1	0	2.1e-05	4	0.15	0.13	0.051
174	0.21	0.011	0.72	0.059	0	0.00065	0	2	0.23	0.21	0.35
175	0	0	0	0	1	0	2e-06	4	0.15	0.13	0.051
176	0.071	4.9e-05	0.18	0.075	0	0.68	0	5	0.15	0.13	0.23
177	0	0	0.97	0	0.028	0	0	2	0.23	0.21	0.35
178	0	0	0	0	0	0	1	6	0	0.014	0.23
179	0.17	0	0.21	0.15	0	0.46	0	5	0.15	0.13	0.23
180	0.29	0	0.67	0.0017	0	0.038	0	2	0.23	0.21	0.35
181	0	0	1.1e-05	1.4e-05	0	1	0	5	0.15	0.13	0.23
182	0.04	0	0.59	0.11	0	0.26	0	2	0.23	0.21	0.35
183	0	0	0	0	0	1	0	5	0.15	0.13	0.23
184	0	0	0	0	0	1	0	5	0.15	0.13	0.23
185	0.14	2.7e-05	0.86	0.0023	0	7.9e-05	0	2	0.23	0.21	0.35
186	0.0033	0	0.022	0.065	0	0.91	0	5	0.15	0.13	0.23
187	0.028	0	0.92	0.053	0	0.00019	0	2	0.23	0.21	0.35
188	0.0065	5e-05	0.021	0.059	0	0.91	0	5	0.15	0.13	0.23
189	0.3	0	0.39	0.25	0	0.061	0	2	0.23	0.21	0.35
190	0.028	0	0.91	0.056	0	0.0017	0	2	0.23	0.21	0.35
191	0.028	0	0.97	0	0	0	0	2	0.23	0.21	0.35
192	0	0	0	0	1	0	0	4	0.15	0.13	0.051
193	0.67	0.00041	0.11	0.0044	0	0.21	0	0	0.31	0.21	0.35
194	0.0018	0.00022	0.1	0.0003	0	0.89	0	5	0.15	0.13	0.23
195	0	0	0	0	1	0	0	4	0.15	0.13	0.051
196	0.00073	0.088	0.0039	0.021	0	0.89	0	5	0.15	0.13	0.23
197	0	1.1e-05	0	2.9e-05	0	1	0	5	0.15	0.13	0.23
198	0	0	0	0	0	0	1	6	0	0.014	0.23
199	0.0012	2.8e-05	0.0055	0.083	0	0.91	0	5	0.15	0.13	0.23
200	0.062	0.017	0.33	0.13	0	0.46	0	5	0.15	0.13	0.23
201	0	0	0.00062	0	6.4e-05	3.3e-05	1	6	0	0.014	0.23
202	3.8e-05	0.028	0	0.0011	0	0.97	0	5	0.15	0.13	0.23
203	0.2	0.028	0.05	0.0052	0	0.71	0	5	0.15	0.13	0.23
204	0	0	2.1e-05	0	0.99	0	0.0058	4	0.15	0.13	0.051
205	0.00027	0.076	0.019	0.44	0	0.47	0	5	0.15	0.13	0.23
206	0.0023	0.085	0.00053	0.42	0	0.49	0	5	0.15	0.13	0.23
207	0.0062	0.00018	0.022	0.0088	0	0.96	0	5	0.15	0.13	0.23
208	0	0	0	0.7	0	0.3	0	3	0.31	0.21	0.23
209	0	0	0	0.73	0	0.27	0	3	0.31	0.21	0.23
210	1.1e-05	0	0.00036	0.025	0	0.97	0	5	0.15	0.13	0.23
211	0.031	0.00011	0.33	0.047	0	0.6	0	5	0.15	0.13	0.23
212	0	0	0	0	1	0	0	4	0.15	0.13	0.051
213	0	0	0	0.0021	0	1	0	5	0.15	0.13	0.23
214	0.0028	0	0.21	0.0031	0	0.78	0	5	0.15	0.13	0.23
215	0.00017	0	5.2e-05	0.079	0	0.92	0	5	0.15	0.13	0.23
216	0.072	4.7e-06	0.51	0.0025	0	0.42	0	2	0.23	0.21	0.35
217	0.05	0.0018	0.16	0.055	0	0.73	0	5	0.15	0.13	0.23
218	0.17	0.00014	0.59	0.061	0	0.18	0	2	0.23	0.21	0.35
219	0.0072	0	0.17	7.5e-06	0	0.82	0	5	0.15	0.13	0.23
220	0.99	0.0021	0.0013	0.0098	0	0	0	0	0.31	0.21	0.35
221	4.6e-06	0	1e-05	0.077	0	0.92	0	5	0.15	0.13	0.23
222	1.8e-06	0	0.00022	0.031	0	0.97	0	5	0.15	0.13	0.23
223	0.018	0	0.38	0.0027	0	0.6	0	5	0.15	0.13	0.23
224	0	0	1	0	0	0.00028	0	2	0.23	0.21	0.35
225	0.0093	0.00031	0.014	0.12	0.0038	0.86	0	5	0.15	0.13	0.23
226	0.00053	0	0.012	0.009	0	0.98	0	5	0.15	0.13	0.23
227	0.066	0.01	0.00087	0.26	0	0.66	0	5	0.15	0.13	0.23
228	0	0	0	0.0084	0	0.99	0	5	0.15	0.13	0.23
229	0	0	0	0.33	2.8e-05	0.67	0	5	0.15	0.13	0.23
230	0.69	0.0052	0.013	0.067	0	0.23	0	0	0.31	0.21	0.35
231	0.066	0.25	0.00027	0.0081	0	0.68	0	5	0.15	0.13	0.23
232	0.00012	0.00027	0.0071	0.00016	0	0.99	0	5	0.15	0.13	0.23
233	0.33	0.51	0.00017	0.0064	0	0.16	0	1	0.54	0.29	0.41
234	0.0017	0.0088	0.00047	0.029	0	0.96	0	5	0.15	0.13	0.23
235	0	0	0.00027	0	0.016	0	0.98	6	0	0.014	0.23
236	0.016	0.0049	0.16	0.017	0	0.8	0	5	0.15	0.13	0.23
237	0.00055	0.0045	0.0057	0.0017	0	0.99	0	5	0.15	0.13	0.23
238	0	0	0	0	0	0.97	0.026	5	0.15	0.13	0.23
239	0	0	1	0.0025	0	2.6e-05	0	2	0.23	0.21	0.35
240	0.012	0	0.037	0.26	0	0.7	0	5	0.15	0.13	0.23
241	0.096	0.0094	0.19	0.28	0	0.43	0	5	0.15	0.13	0.23
242	0.0061	0.00072	0.026	0.0042	0	0.96	0	5	0.15	0.13	0.23
243	0	0	0	0	0	1	0	5	0.15	0.13	0.23
244	8.7e-05	0.00051	0.00072	0.00088	0	1	0	5	0.15	0.13	0.23
245	0	0	0.00012	1.8e-05	0	1	0	5	0.15	0.13	0.23
246	0.66	0.24	0.017	0.084	0	0.00015	0	0	0.31	0.21	0.35
247	3.7e-05	0	0.002	3.4e-05	0	1	0	5	0.15	0.13	0.23
248	0.0014	0.024	3.9e-05	0.00013	0	0.97	0	5	0.15	0.13	0.23
249	0.95	0.00039	8.1e-06	0.053	0	0.00059	0	0	0.31	0.21	0.35
250	0.01	0.0066	0.068	0.029	0	0.89	0	5	0.15	0.13	0.23
251	7.7e-05	1	0.0018	0	0	0.0021	0	1	0.54	0.29	0.41
252	0.00049	0	0.0019	0.03	0	0.97	0	5	0.15	0.13	0.23
253	0.025	0.0052	0.047	0.34	0	0.58	0	5	0.15	0.13	0.23
254	0.013	0	0.029	0.035	0	0.92	0	5	0.15	0.13	0.23
255	6.1e-05	0	0.0088	0.00024	0	0.99	0	5	0.15	0.13	0.23
256	0.015	0.0071	0.00031	0.028	0	0.95	0	5	0.15	0.13	0.23
257	3.6e-05	0	7.5e-05	0.4	1.2e-06	0.6	0	5	0.15	0.13	0.23
258	0.037	0.0011	0.044	0.15	0.00027	0.77	0	5	0.15	0.13	0.23
259	0.0039	0	0.016	0.00035	0	0.98	0	5	0.15	0.13	0.23
260	0	0	0	0	1	0	0	4	0.15	0.13	0.051
261	0.038	0.0011	0.24	0.2	0	0.52	0	5	0.15	0.13	0.23
262	0.0007	0	0.067	0.14	0	0.8	0	5	0.15	0.13	0.23
263	0.01	0	0.016	0.11	0	0.87	0	5	0.15	0.13	0.23
264	0	0	0	0	0	0.98	0.023	5	0.15	0.13	0.23
265	0.0022	0	0.012	0.25	0	0.73	0	5	0.15	0.13	0.23
266	0.0034	0	0.022	0.18	0	0.79	0	5	0.15	0.13	0.23
267	0.00023	0	0.0012	0.33	0	0.67	0	5	0.15	0.13	0.23
268	0.3	4.9e-06	0.6	0.0099	0	0.095	0	2	0.23	0.21	0.35
269	0.14	0	0.82	0.001	0	0.033	0	2	0.23	0.21	0.35
270	0.021	2.9e-06	0.34	0.014	0	0.62	0	5	0.15	0.13	0.23
271	0.093	0	0.13	0.07	0	0.71	0	5	0.15	0.13	0.23
272	0.22	0	0.055	0.28	0	0.44	0	5	0.15	0.13	0.23
273	0.19	0.026	0.19	0.59	0	0.0047	0	3	0.31	0.21	0.23
274	5.3e-05	0	0.00061	0.16	0	0.84	0	5	0.15	0.13	0.23
275	0.0075	0	0.4	0.14	0	0.45	0	5	0.15	0.13	0.23
276	0	0	0	0	1	0	0	4	0.15	0.13	0.051
277	0.1	0	0.35	0.082	0	0.46	0	5	0.15	0.13	0.23
278	4e-05	0	1e-05	0.036	0	0.96	0	5	0.15	0.13	0.23
279	0.09	0.0021	0.081	0.013	0	0.81	0	5	0.15	0.13	0.23
280	0.012	0.00064	0.078	0.11	0	0.79	0	5	0.15	0.13	0.23
281	0.11	0.0039	0.47	0.15	0	0.27	0	2	0.23	0.21	0.35
282	0.018	0.00011	0.043	0.038	0	0.9	0	5	0.15	0.13	0.23
283	0	0	0	0.00099	0	1	0	5	0.15	0.13	0.23
284	0.38	1.4e-05	0.45	0.16	0	0.00027	0	2	0.23	0.21	0.35
285	0	0	0	0	1	1.1e-05	0	4	0.15	0.13	0.051
286	0.063	0.067	0.018	0.85	0	0.0011	0	3	0.31	0.21	0.23
287	0.00033	0	0.0003	0.14	2e-05	0.86	0	5	0.15	0.13	0.23
288	0	0	0	0	0	1	0	5	0.15	0.13	0.23
289	0.67	0.0021	0.25	0.061	0	0.016	0	0	0.31	0.21	0.35
290	0.37	4.6e-06	0.089	0.00043	0	0.54	0	5	0.15	0.13	0.23
291	0.61	0.0022	0.36	0.023	0	0.0055	0	0	0.31	0.21	0.35
292	0.032	0.012	0.062	0.18	0	0.72	0	5	0.15	0.13	0.23
293	0.26	0	0.24	0.26	0	0.24	0	3	0.31	0.21	0.23
294	0.029	0.0072	0.0079	0.0017	0	0.95	0	5	0.15	0.13	0.23
295	0.018	0.00028	0.14	0.031	0	0.81	0	5	0.15	0.13	0.23
296	0.033	1.7e-05	0.065	0.12	0	0.79	0	5	0.15	0.13	0.23
297	0.0018	0.00048	0.00015	2.9e-05	0	1	0	5	0.15	0.13	0.23
298	0.00079	0.0051	0.0037	0.34	0	0.65	0	5	0.15	0.13	0.23
299	0	0	0	0	0.8	0.18	0.024	4	0.15	0.13	0.051
300	0.0019	0	0.0063	0.13	0	0.86	0	5	0.15	0.13	0.23
301	0.021	0	0.48	0.16	0	0.34	0	2	0.23	0.21	0.35
302	0.0059	0	0.033	0.096	0	0.86	0	5	0.15	0.13	0.23
303	0.017	0.11	0.019	0.24	0	0.62	0	5	0.15	0.13	0.23
304	0.00057	0	0.0033	0.24	0	0.75	0	5	0.15	0.13	0.23
305	0.19	0	0.054	0.18	0	0.58	0	5	0.15	0.13	0.23
306	0	0	0	0	0.013	0.92	0.068	5	0.15	0.13	0.23
307	0	8.7e-06	0	0.32	0	0.68	0	5	0.15	0.13	0.23
308	0.0018	0	0.011	0.14	0	0.84	0	5	0.15	0.13	0.23
309	0	0	0	0	0.00016	1	0	5	0.15	0.13	0.23
310	2.5e-05	0	0.0017	0.0035	0	0.99	0	5	0.15	0.13	0.23
311	0.0027	0	0.0046	0.071	0	0.92	0	5	0.15	0.13	0.23
312	0.0049	3e-05	0.025	0.0039	0	0.97	0	5	0.15	0.13	0.23
313	0.05	0.0023	0.19	0.042	0	0.71	0	5	0.15	0.13	0.23
314	0.085	0	0.86	0.0016	0	0.051	0	2	0.23	0.21	0.35
315	0.17	0.0014	0.63	0.024	0	0.17	0	2	0.23	0.21	0.35
316	0.012	0	0.49	0.0054	0	0.5	0	5	0.15	0.13	0.23
317	0.14	5.2e-05	0.69	0.076	0	0.094	0	2	0.23	0.21	0.35
318	0.0033	0	0.0051	0.15	0	0.84	0	5	0.15	0.13	0.23
319	0.003	3.2e-05	0.0088	0.0049	0	0.98	0	5	0.15	0.13	0.23
320	0.15	0.42	0.024	0.17	0	0.23	0	1	0.54	0.29	0.41
321	0.0021	0.57	0.00012	0.42	0	0.00037	0	1	0.54	0.29	0.41
322	0.27	0.45	0.077	0.2	0	0.0087	0	1	0.54	0.29	0.41
323	0.012	0	0.29	0.02	0	0.68	0	5	0.15	0.13	0.23
324	6e-05	0	3.4e-05	0.56	0	0.44	0	3	0.31	0.21	0.23
325	0.011	0	0.006	0.12	0	0.86	0	5	0.15	0.13	0.23
326	0.024	0	0.0062	2.1e-05	0	0.97	0	5	0.15	0.13	0.23
327	0.02	0.0071	0.053	0.42	0	0.5	0	5	0.15	0.13	0.23
328	0.13	0.093	0.38	0.28	1.2e-06	0.11	0	2	0.23	0.21	0.35
329	0.23	0.0088	0.48	0.08	0.00045	0.2	0	2	0.23	0.21	0.35
330	3.6e-05	3.4e-06	0.0001	0.96	0	0.041	0	3	0.31	0.21	0.23
331	0.016	0.0021	0.018	0.82	0	0.14	0	3	0.31	0.21	0.23
332	0.0053	0.0026	0.02	0.86	0	0.11	0	3	0.31	0.21	0.23
333	0.011	0.31	0.037	0.64	0	3.2e-05	0	3	0.31	0.21	0.23
334	0.012	0	0.0088	0.023	0.00011	0.96	0	5	0.15	0.13	0.23
335	0.3	0.071	0.43	0.16	0.0012	0.032	0	2	0.23	0.21	0.35
336	0.011	0.043	0.019	0.9	0	0.028	0	3	0.31	0.21	0.23
337	0	0	0	0	1	0	0	4	0.15	0.13	0.051
338	0.0012	0	0.0031	0.0012	0	0.99	0	5	0.15	0.13	0.23
339	0.016	4.4e-06	0.13	0.0055	0	0.85	0	5	0.15	0.13	0.23
340	0.047	6.3e-05	0.15	0.057	0	0.74	0	5	0.15	0.13	0.23
341	0.026	0.00018	0.098	0.14	0	0.74	0	5	0.15	0.13	0.23
342	0.0072	0	0.14	0.11	0	0.74	0	5	0.15	0.13	0.23
343	0.00022	0	0.00035	3.4e-06	0	1	0	5	0.15	0.13	0.23
344	4.5e-05	0	0.0015	1.1e-05	0	1	0	5	0.15	0.13	0.23
345	0	0	0	0	0	0.99	0.012	5	0.15	0.13	0.23
346	0.25	0	0.34	0.00096	0	0.41	0	5	0.15	0.13	0.23
347	0	0	0	0	1	0	0	4	0.15	0.13	0.051
348	0.0017	0	0.23	1.2e-05	0	0.77	0	5	0.15	0.13	0.23
349	2.9e-05	0	3.2e-05	0.055	0.61	0.33	0	4	0.15	0.13	0.051
350	0.011	1.9e-06	0.054	0.00038	0	0.94	0	5	0.15	0.13	0.23
351	0	0	0	0.1	0.0012	0.9	0	5	0.15	0.13	0.23
352	0.00014	0	0.0016	0	0	1	0	5	0.15	0.13	0.23
353	2e-05	0	4.2e-05	0.93	0.028	0.046	0	3	0.31	0.21	0.23
354	0	0	0	7.4e-05	1	0.001	0	4	0.15	0.13	0.051
355	0	0	0	0.027	0	0.97	0	5	0.15	0.13	0.23
