SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
30	0.0003	0.0095	0	0	0	0	0	0.8	0	0	0	0.19	1.6e-05	7.8e-06	3.6e-05	7	0.23	0.13	0.23
31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
32	0	0	0	0	0	0	0	0.93	0	0	0	0.069	4.5e-06	0	0	7	0.23	0.13	0.23
33	0.06	0.039	0	0	0	0.0012	0	0.39	0	0	0	0.23	0	0.2	0.075	7	0.23	0.13	0.23
34	0	0	0	0	0	0	0	0.00017	0	0	0	0.0004	1	0	0	12	0.1	0.072	0.23
35	0	0	0	0	0	0	0	0.01	0	0	0	0.00049	0.99	0	0	12	0.1	0.072	0.23
36	0.0013	0.15	0	0	0	0	0	0.58	0	0	0	0.11	0	0.16	0.0021	7	0.23	0.13	0.23
37	0	0	0	0	0	0	0	0.019	0	0	0	0.08	0.9	0	0	12	0.1	0.072	0.23
38	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.017	0	0.23
39	8.5e-05	0.00028	0	0	0	0	0	0.86	0	0	0	0.089	0.051	0	0	7	0.23	0.13	0.23
40	0	0	0	0	0	0	0	0.39	0	0	0	0.31	0.3	0	0	7	0.23	0.13	0.23
41	0	0	0.98	0	0	0	0	0.018	0	0	0	0.0053	0	0	0	2	0.017	0	0.23
42	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.017	0	0.23
43	0.42	0.061	0	1.2e-05	0	0.038	2.3e-05	0.19	0	0.0028	0	0.18	0	0.074	0.046	0	0.31	0.21	0.35
44	0	0	0	0	0	0	0	0.99	0	0	0	1.2e-05	0.011	0	0	7	0.23	0.13	0.23
45	0.0038	0.15	0	0	0	0	0	0.81	0	0	0	0.025	0	0.005	0.00058	7	0.23	0.13	0.23
46	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
47	0.036	0.35	0	0	0	2.9e-05	0	0.3	0	0	0	0.2	0	0.058	0.061	1	0.31	0.21	0.23
48	0	0	0.00051	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
49	0	0	0	0	0	0	0	0.99	0	0	0	0.0037	0.0094	0	0	7	0.23	0.13	0.23
50	0	0	0	0	0	0	0	0.39	0	0	0	0.0082	0.6	0	0	12	0.1	0.072	0.23
51	0	0	1	0	0	0	0	0.00012	0	0	0	0.00015	0	0	0	2	0.017	0	0.23
52	0.00033	0.0028	0	0	0	0	0	0.52	0	0	0	0.42	0.057	1.9e-05	2.2e-05	7	0.23	0.13	0.23
53	0.0074	0.068	0	0	0	1.7e-05	0	0.59	0	0	0	0.33	0.00016	0.0045	0.0017	7	0.23	0.13	0.23
54	0	0	0	0	0	0	0	0.024	0	0	0	1.6e-05	0.98	0	0	12	0.1	0.072	0.23
55	0	0	1	0	0	0	0	0.0017	0	0	3.3e-06	0	0	0	0	2	0.017	0	0.23
56	0.77	0.004	0	0.0002	0	0.13	0	0.0065	0	0.0023	0	0.05	0	0.0085	0.034	0	0.31	0.21	0.35
57	0.00034	0.011	0	0	0	0	0	0.25	0	0	0	0.63	0	0.1	0.00055	11	0.15	0.21	0.23
58	0.054	0.0042	0	0	0	0.00042	0	0.54	0	0.0016	0	0.29	0.11	5.6e-05	0.00038	7	0.23	0.13	0.23
59	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
60	0.001	0.07	0	0	0	0	0	0.62	0	0	0	0.31	0	0.00038	0.00014	7	0.23	0.13	0.23
61	0	0	0.99	0	0	0	0	0	0.0088	0	0	0	0	0	0	2	0.017	0	0.23
62	0.00023	0.1	0	0	0	0	0	0.52	0	0	0	0.37	0	0.0058	0.00015	7	0.23	0.13	0.23
63	0.00014	0.13	0	0	0	0	0	0.5	0	0	0	0.35	0	0.024	0.00022	7	0.23	0.13	0.23
64	0.89	0.00099	0	0	0	0.012	0	0.051	0	0.022	0	0.019	4.1e-05	5.6e-06	0.001	0	0.31	0.21	0.35
65	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
66	0	0.012	0	0	0	0	0	0.95	0	0	0	0.043	0	5.1e-06	0	7	0.23	0.13	0.23
67	0.99	0.00064	0	0	0	1.3e-05	0	0.0025	0	0	0	0.003	0	0	0.00011	0	0.31	0.21	0.35
68	1.1e-06	0.014	0	0	0	0	0	0.92	0	0	0	0.065	0	0	0	7	0.23	0.13	0.23
69	0.00048	0.0073	0	0	0	0	0	0.88	0	0	0	0.11	0.003	3.6e-05	3.3e-05	7	0.23	0.13	0.23
70	0	0.1	0	0	0	0	0	0.39	0	0	0	0.5	0	2.6e-05	2.7e-06	11	0.15	0.21	0.23
71	0	0	0	0	0	0	0	0	0	0	1	0	8.2e-05	0	0	10	0.15	0.087	0.026
72	0.95	0.0014	0	0	0	0.027	0	0.012	0	0.005	0	0.004	0	0.00023	0.0026	0	0.31	0.21	0.35
73	0.031	0.11	0	0	0	4.9e-05	0	0.55	0	0	0	0.29	0	0.02	0.0033	7	0.23	0.13	0.23
74	0	0.0029	0	0	0	0	0	0.97	0	0	0	0.03	0	0	0	7	0.23	0.13	0.23
75	0.00015	0.0046	0	0	0	0	0	0.97	0	0	0	0.024	0	0	0	7	0.23	0.13	0.23
76	1.1e-06	0.15	0	0	0	0	0	0.088	0	0	0	0.76	0	0.00029	3.6e-05	11	0.15	0.21	0.23
77	0.75	0.0095	0	0	0	0.054	2.6e-06	0.061	0	0.026	0	0.087	2.8e-05	0.0014	0.014	0	0.31	0.21	0.35
78	1	1.7e-06	0	0	0	2.2e-06	0	0	0	0	0	6e-06	0	0	2.1e-06	0	0.31	0.21	0.35
79	0.84	0.001	0	0	0	0	0	0.15	0	0	0	0.0056	0	0	1.5e-05	0	0.31	0.21	0.35
80	0.00016	0.12	0	0	0	0	0	0.25	0	0	0	0.63	0	1.3e-06	6.5e-05	11	0.15	0.21	0.23
81	2.4e-06	0.084	0	0	0	0	0	0.05	0	0	0	0.87	0	0.00087	0.00017	11	0.15	0.21	0.23
82	0.92	0.0024	0	0	0	0.00081	0	0.063	0	0	0	0.0091	0	1.8e-05	0.00059	0	0.31	0.21	0.35
83	0.00028	0.016	0	0	0	0	0	0.28	0	0	0.0007	0.7	0.00073	0.00044	0.00015	11	0.15	0.21	0.23
84	2.7e-06	0.18	0	0	0	0	0	0.16	0	0	0	0.65	0	0.004	1.9e-05	11	0.15	0.21	0.23
85	0.021	0.11	0	0	0	3.1e-05	0	0.36	0	0	0	0.5	0	0.0057	0.003	11	0.15	0.21	0.23
86	0.02	4e-05	0	0	0	0	0	0.98	0	0	0	0.00068	1.8e-06	0	0	7	0.23	0.13	0.23
87	0	0.16	0	0	0	0	0	0.01	0	0	0	0.83	0	0	0	11	0.15	0.21	0.23
88	5.7e-06	0.17	0	0	0	0	0	0.34	0	0	0	0.49	0	0.0066	2.5e-05	11	0.15	0.21	0.23
89	0.01	0.041	0	0	0	0	0	0.32	0	0	0	0.63	0	1.9e-05	0.0013	11	0.15	0.21	0.23
90	0.84	0.005	0	0	0	0.095	0	0.02	0	0.0026	0	0.0074	0	0.0057	0.023	0	0.31	0.21	0.35
91	0.0016	0.12	0	0	0	1.6e-06	0	0.66	0	0	3e-05	0.16	0	0.06	0.0011	7	0.23	0.13	0.23
92	0.027	0.013	0	0	0	1.1e-05	0	0.92	0	0	0	0.043	6.1e-06	0.00019	0.00012	7	0.23	0.13	0.23
93	0	0.048	0	0	0	0	0	0.74	0	0	0	0.21	0	8.7e-06	0	7	0.23	0.13	0.23
94	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
95	0.0034	0.055	0	0	0	1.3e-05	0	0.12	0	0	0	0.81	0	0.0053	0.0047	11	0.15	0.21	0.23
96	0	0.017	0	0	0	0	0	0.059	0	0	0	0.92	0	2.4e-05	1.1e-05	11	0.15	0.21	0.23
97	0.77	0.02	0	0	0	0.01	0	0.025	0	1.7e-06	0	0.14	0	0.00074	0.033	0	0.31	0.21	0.35
98	4.7e-05	0.015	0	0	0	0	0	0.02	0	0	0	0.95	0	0.0044	0.0097	11	0.15	0.21	0.23
99	0.51	0.044	0	0	0	0.0061	0	0.15	0	0	0	0.22	0	0.018	0.058	0	0.31	0.21	0.35
100	0.083	0.035	0	0	0	0.0011	0	0.56	0	0.00024	0	0.31	0.0047	0.0041	0.0034	7	0.23	0.13	0.23
101	3.5e-05	0.068	0	0	0	0	0	0.034	0	0	0	0.89	0	0.004	0.0015	11	0.15	0.21	0.23
102	6.6e-05	0.0094	0	0	0	0	0	0.035	0	0	0	0.93	0	0.009	0.021	11	0.15	0.21	0.23
103	1.2e-05	0.17	0	0	0	0	0	0.0099	0	0	0	0.82	0	5.3e-05	0.00012	11	0.15	0.21	0.23
104	1	8.7e-06	0	0	0	0.0045	0	1.9e-06	0	0	0	3.5e-05	0	0	0.00026	0	0.31	0.21	0.35
105	0	0.13	0	0	0	0	0	0.017	0	0	0	0.86	0	8.7e-06	7.4e-06	11	0.15	0.21	0.23
106	0.029	0.15	0	0	0	4.5e-06	0	0.32	0	0	0	0.49	0	0.011	0.0031	11	0.15	0.21	0.23
107	1e-06	0.028	0	0	0	0	0	0.84	0	0	0	0.14	0	0	0	7	0.23	0.13	0.23
108	0.0091	0.15	0	0	0	1.7e-06	0	0.22	0	0	0	0.62	0	0.0022	0.0014	11	0.15	0.21	0.23
109	0.78	6.6e-05	0	0	0	0.21	0	9.2e-05	0	9.9e-05	0	0.00055	0	1.2e-05	0.0099	0	0.31	0.21	0.35
110	0.00022	0.082	0	0	0	0	0	0.62	0	0	0	0.29	0	0.0076	0.00015	7	0.23	0.13	0.23
111	0.74	0.0015	0	1e-05	0	0.18	9.2e-05	0.0077	0	0.046	0	0.0041	0	0.0019	0.013	0	0.31	0.21	0.35
112	0.11	0.00021	0	0	0	0	0	0.77	0	0	0	0.12	0	0	1.9e-06	7	0.23	0.13	0.23
113	1	0	0	0	0	2.3e-05	0	0	0	0	0	4.1e-06	0	0	4.3e-05	0	0.31	0.21	0.35
114	2.1e-06	0.037	0	0	0	0	0	0.016	0	0	0	0.94	0	0.0024	0.0018	11	0.15	0.21	0.23
115	0.0044	0.033	0	0	0	2.2e-06	0	0.82	0	0	0	0.14	0.00021	0.0011	0.00024	7	0.23	0.13	0.23
116	0.89	0.015	0	0	0	0.0011	0	0.014	0	0	0	0.057	0	0.00067	0.022	0	0.31	0.21	0.35
117	0.69	0.04	0	0	0	0.00051	0	0.13	0	0	0	0.11	0	0.0061	0.016	0	0.31	0.21	0.35
118	0	0	1	0	0	0	0	0	0	0	5.2e-05	0	0	0	0	2	0.017	0	0.23
119	0.00025	0.00052	0	0	0	0	0	0.11	0	0	0	0.89	2e-05	0	5.9e-06	11	0.15	0.21	0.23
120	1	1.9e-06	0	0	0	5.3e-06	0	0	0	0	0	7.2e-06	0	0	5.7e-06	0	0.31	0.21	0.35
121	0	0.19	0	0	0	0	0	0.0062	0	0	0	0.8	0	0	0	11	0.15	0.21	0.23
122	0.92	0.0015	0	0	0	0.058	0	0.0062	0	0.00052	0	0.0054	0	0.00065	0.0094	0	0.31	0.21	0.35
123	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
124	0	0.17	0	0	0	0	0	0.073	0	0	0	0.76	0	0	0	11	0.15	0.21	0.23
125	0.022	0.1	0	0	0	8.7e-05	0	0.52	0	0	0	0.32	0	0.031	0.0042	7	0.23	0.13	0.23
126	0	0.19	0	0	0	0	0	0.091	0	0	0	0.72	0	0.0027	7.1e-06	11	0.15	0.21	0.23
127	0.28	0.12	0	0	0	0.00014	0	0.029	0	0	0	0.52	0	0.0014	0.053	11	0.15	0.21	0.23
128	0.44	0.0098	0	0	0	0.13	1.5e-06	0.032	0	0.0047	0	0.32	0	0.0071	0.064	0	0.31	0.21	0.35
129	0.78	1.8e-06	0	0	0	0.06	0	5.9e-06	0	0.16	0	6.3e-06	0	0	7.4e-05	0	0.31	0.21	0.35
130	9.9e-06	0.053	0	0	0	0	0	0.75	0	0	0	0.2	0	8.3e-05	2.1e-06	7	0.23	0.13	0.23
131	1	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	1.4e-05	0	0.31	0.21	0.35
132	0	0.029	0	0	0	0	0	0.84	0	0	0	0.13	0	0	0	7	0.23	0.13	0.23
133	0.02	0.099	0	0	0	0.00026	0	0.46	0	0	1e-06	0.34	1.9e-06	0.067	0.0071	7	0.23	0.13	0.23
134	0.13	0.077	0	0	0	5.4e-05	0	0.56	0	0	0	0.22	0	0.0054	0.0033	7	0.23	0.13	0.23
135	4e-06	0.016	0	0	0	0	0	0.82	0	0	0	0.16	0	0	1.6e-06	7	0.23	0.13	0.23
136	0.00044	0.11	0	0	0	0	0	0.51	0	0	0	0.38	0	0.0031	0.0001	7	0.23	0.13	0.23
137	0.99	0.00067	0	0	0	8.4e-06	0	0.0073	0	0	0	0.003	0	0	5.3e-05	0	0.31	0.21	0.35
138	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
139	0.83	0.0043	0	0	0	0.086	0	0.023	0	0.00055	0	0.021	0	0.0041	0.028	0	0.31	0.21	0.35
140	0.0078	0.042	0	0	0	0	0	0.77	0	0	0	0.18	0	1.2e-06	4e-05	7	0.23	0.13	0.23
141	0	0	0.89	0	0	0	0	0	0.11	0	0	0	1.8e-05	0	0	2	0.017	0	0.23
142	0.0006	0.056	0	0	0	2.6e-06	0	0.16	0	0	0	0.75	0	0.027	0.0029	11	0.15	0.21	0.23
143	0.035	0.059	0	0	0	0.0017	0	0.23	0	1.4e-05	0	0.59	0	0.061	0.017	11	0.15	0.21	0.23
144	0	0	1.9e-05	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
145	2.4e-05	0.0041	0	0	0	0	0	0.77	0	0	0.19	0.026	0.011	3.4e-05	1.9e-06	7	0.23	0.13	0.23
146	0.0037	0.049	0	0	0	6.4e-06	0	0.29	0	0	0	0.66	9.3e-06	0.0014	0.0014	11	0.15	0.21	0.23
147	0	0	0.75	0	0	0	0	0	0.25	0	0	0	9.5e-06	0	0	2	0.017	0	0.23
148	1	6.4e-05	0	0	0	4.7e-06	0	0.00087	0	0	0	0.00024	0	0	8e-06	0	0.31	0.21	0.35
149	0.00079	0.00072	0	0	0	0	0	0.82	0	0	0	0.017	0.16	0	1.9e-06	7	0.23	0.13	0.23
150	0.85	0.0087	0	0	0	0.039	1.9e-06	0.042	0	0.015	0	0.034	0	0.0019	0.009	0	0.31	0.21	0.35
151	0.48	0.056	0	0	0	9.6e-05	0	0.23	0	0	0	0.23	0	0.00031	0.0036	0	0.31	0.21	0.35
152	0.0074	0.12	0	0	0	3.8e-06	0	0.24	0	0	0	0.62	0	0.0024	0.0026	11	0.15	0.21	0.23
153	0	0.2	0	0	0	0	0	0.0054	0	0	0	0.8	0	1.7e-05	0	11	0.15	0.21	0.23
154	0	0.014	0	0	0	0	0	0.91	0	0	0	0.071	0	2.3e-06	0	7	0.23	0.13	0.23
155	0.52	0.029	0	0	0	0.021	0	0.092	0	0.00053	0	0.3	3.2e-06	0.0039	0.027	0	0.31	0.21	0.35
156	0	0.03	0	0	0	0	0	0.82	0	0	0	0.15	0	0	0	7	0.23	0.13	0.23
157	9e-05	0.17	0	0	0	0	0	0.043	0	0	0	0.78	0	0.002	0.0027	11	0.15	0.21	0.23
158	0.62	0.016	0	1.2e-06	0	0.089	2.9e-05	0.062	0	0.021	0	0.15	2.6e-06	0.0086	0.033	0	0.31	0.21	0.35
159	9e-05	0.0003	0	0.0041	0	0	3.3e-06	1	0	1.2e-05	0	0.00044	0	9.1e-06	0	7	0.23	0.13	0.23
160	0.069	0.065	0	0.035	3.2e-05	0.0012	0.00015	0.75	0	0.01	0	0.064	0	0.005	0.0013	7	0.23	0.13	0.23
161	0.15	0.017	0	0.056	0	6.7e-05	0	0.76	0	0.015	0	0.0012	0	3.8e-05	9.3e-06	7	0.23	0.13	0.23
162	0.2	0.019	0	0.012	0.0013	0.00026	0.00015	0.71	0	0.018	0	0.033	0	0.0004	0.0012	7	0.23	0.13	0.23
163	2.9e-05	2.7e-06	0	0	0	0	0	0.13	0	1.8e-05	0	1.5e-05	0.87	0	0	12	0.1	0.072	0.23
164	0.27	0.054	0	0	0	0.17	0	0.1	0	0	0	0.052	0	0.33	0.011	13	0.38	0.29	0.23
165	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
166	0	5e-05	0	0	0	0	0	0.81	0	0	0	0.062	0.13	0	0	7	0.23	0.13	0.23
167	0.25	0.13	0	0	0	2.7e-05	0	0.055	0	0.0049	0	0.54	0	0.0073	0.017	11	0.15	0.21	0.23
168	0.78	0.0025	0	0	0	0.087	0.0027	0.00066	0	0.072	0	0.015	0	0.0042	0.032	0	0.31	0.21	0.35
169	0.016	0.23	0	0	0	0.00087	0	0.046	0	0.0004	0	0.6	0	0.096	0.01	11	0.15	0.21	0.23
170	0.00016	0.0016	0	0	0	0	0	0.54	0	0	0	0.43	0.038	3.4e-06	7e-06	7	0.23	0.13	0.23
171	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
172	0	5.2e-06	0	0	0	0	0	0.042	0	0	0.59	0.057	0.31	0	0	10	0.15	0.087	0.026
173	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
174	0.59	0.031	0	2.6e-05	0	0.011	3.8e-06	0.0013	0	0.03	0	0.052	0	0.12	0.17	0	0.31	0.21	0.35
175	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
176	0.25	0.048	0	0	0	0.00034	0	0.5	0	0.009	0	0.19	0	0.0033	0.0037	7	0.23	0.13	0.23
177	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.017	0	0.23
178	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
179	0.46	0.077	0	0	0	3e-05	0	0.33	0	0	0	0.12	0	0.0012	0.0018	0	0.31	0.21	0.35
180	0.95	0.001	0	0	0	2.6e-05	0	0.046	0	0	0	0.0022	0	0	7.1e-05	0	0.31	0.21	0.35
181	2.1e-06	8.4e-05	0	0	0	0	0	0.75	0	0	0	0.22	0.028	0	0	7	0.23	0.13	0.23
182	0.12	0.06	0	0	0	2.8e-05	0	0.54	0	0	0	0.28	0	9.3e-05	0.003	7	0.23	0.13	0.23
183	0	0	0	0	0	0	0	0.0028	0	0	0	0.97	0.027	0	0	11	0.15	0.21	0.23
184	0	0	0	0	0	0	0	0.99	0	0	0	0.00069	0.01	0	0	7	0.23	0.13	0.23
185	0.87	0.0027	0	0	0	0.0052	0	0.00023	0	0.087	0	0.012	0	0.0018	0.018	0	0.31	0.21	0.35
186	0.0065	0.023	0	0	0	1.1e-05	0	0.85	0	0.00051	0	0.11	0	0.00043	5.2e-05	7	0.23	0.13	0.23
187	0.2	0.069	0	0	0	0	0	0.0027	0	0.043	0	0.39	0	0.17	0.13	11	0.15	0.21	0.23
188	0.023	0.038	0	0	0	0.00055	0	0.73	0	0.0011	0	0.2	0.0021	0.0041	0.00089	7	0.23	0.13	0.23
189	0.54	0.083	0	0	0	4e-05	0	0.012	0	0.0076	0	0.34	0	0.002	0.013	0	0.31	0.21	0.35
190	0.27	0.096	0	0	0	0	0	0.03	0	0.055	0	0.55	0	0.0013	0.0011	11	0.15	0.21	0.23
191	0.64	0	0	0	0	1.9e-05	0	6.8e-06	0	0.36	0	1.7e-05	0	0	4.4e-05	0	0.31	0.21	0.35
192	0	0	0	0	0	0	0	1.7e-06	0	0	1	0	0	0	0	10	0.15	0.087	0.026
193	0.76	0.00091	0	0.0049	0	0.13	0.00031	0.044	0	0	0	0.03	0	0.00063	0.03	0	0.31	0.21	0.35
194	0.013	0.00039	0	0.027	0.0025	0.031	0.1	0.081	0	0.018	0	0.63	0	0.041	0.053	11	0.15	0.21	0.23
195	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
196	0.00067	0.0035	0	0.038	0	1.3e-06	1.8e-05	0.95	0	0.00046	0	0.0055	0	6.8e-05	0	7	0.23	0.13	0.23
197	0	3e-06	0	0.038	0	0.032	0.015	2.5e-05	0	0	0	1.2e-05	0	0.91	8.5e-05	13	0.38	0.29	0.23
198	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	12	0.1	0.072	0.23
199	0.015	0.2	0	0	0	0.041	0	0.14	0	0.0012	0	0.56	0	0.013	0.023	11	0.15	0.21	0.23
200	0.15	0.059	0	0.032	0.00025	0.0038	0.00096	0.24	0	0.001	0	0.48	0	0.022	0.014	11	0.15	0.21	0.23
201	0	0	0.0011	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
202	0.0028	0.014	0	0.018	0	0.13	0.6	0.019	0	0	0	0.21	0	1e-05	0	6	0.38	0.38	0.71
203	0.8	0.0037	0	0.015	0	0.032	0.0054	0.097	0	1.2e-05	0	0.045	0	0.00074	0.0045	0	0.31	0.21	0.35
204	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0	0	0.077
205	3.6e-05	0.011	0	0.051	0	4e-05	0	0.016	0	0	0	0.92	0	0.00051	0.0001	11	0.15	0.21	0.23
206	0.0014	0.046	0	0.033	0	0.0072	0.00046	0.0013	0	0	0	0.86	0	0.048	0.00052	11	0.15	0.21	0.23
207	0.034	0.0088	0	0	0	0.0036	1.9e-05	0.86	0	0.04	0	0.036	0.013	0.00015	0.0001	7	0.23	0.13	0.23
208	0	0.35	0	0	0	0	0	0.64	0	0	0	3.8e-06	0	0.0035	0	7	0.23	0.13	0.23
209	0	0.24	0	0	0	0	0	0.75	0	0	0	1.9e-06	0	0.004	0	7	0.23	0.13	0.23
210	0.0003	0.13	0	0	0	0	0	0.017	0	0	0	0.74	0	0.092	0.017	11	0.15	0.21	0.23
211	0.099	0.028	0	3e-06	0	0.011	0.00057	0.22	0	0.067	0	0.56	0	0.0016	0.0077	11	0.15	0.21	0.23
212	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0.15	0.087	0.026
213	0	0.00044	0	0	0	0	0	0.023	0	0	0	0.95	0	0.023	0.0003	11	0.15	0.21	0.23
214	0.0091	0.0018	0	0	0	0.0013	0	0.81	0	0.035	0	0.14	0	0	2.8e-05	7	0.23	0.13	0.23
215	0.0019	0.17	0	0	0	0	0	0.69	0	0	0	0.074	0	0.059	0.0051	7	0.23	0.13	0.23
216	0.65	0.0041	0	0	0	0.035	0	0.12	0	0.0081	0	0.17	4.3e-06	0.00027	0.0079	0	0.31	0.21	0.35
217	0.23	0.046	0	2.1e-05	0	0.019	6.1e-05	0.33	0	0.0052	0	0.33	4e-06	0.03	0.02	11	0.15	0.21	0.23
218	0.51	0.035	0	1.9e-06	0	0.003	0.00075	0.29	0	0.13	0	0.028	0	0.00057	0.0051	0	0.31	0.21	0.35
219	0.0029	0	0	0	0	0.00015	0	0.0037	0	0.99	0	0.0013	2e-05	0	0	9	0.23	0.21	0.59
220	1	0.0018	0	0	0	0.0022	0	0	0	4.7e-05	0	0	0	2.2e-05	7.4e-06	0	0.31	0.21	0.35
221	2.1e-05	0.055	0	0	0	0	0	0.76	0	0	0	0.079	0	0.11	0.00037	7	0.23	0.13	0.23
222	1.1e-06	0.0033	0	0	0	0	0	0.029	0	0	0	0.93	0	0.04	0.00075	11	0.15	0.21	0.23
223	0.094	0.0025	0	0.00066	0.025	0.0091	0.012	0.77	0	0.0028	0	0.07	0	9.6e-05	0.0088	7	0.23	0.13	0.23
224	0.00093	0	0	0	0	0	0	0.0017	0	0.61	0	0.39	9.8e-05	0	0	9	0.23	0.21	0.59
225	0.045	0.1	0	0	0	0.00054	0	0.63	0	5.2e-06	0	0.13	0	0.086	0.0066	7	0.23	0.13	0.23
