SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
52	0.00095	0	0.92	0.082	1.3e-06	2	0.15	0.13	0.23
53	0.025	3e-05	0.89	0.085	0	2	0.15	0.13	0.23
54	0	0	1	0.00019	0	2	0.15	0.13	0.23
55	0	0	0	0.11	0.89	4	0.15	0.029	0.051
56	0.67	0.33	0.0042	0	0	0	0.23	0.21	0.35
57	0.0026	3.5e-05	0.99	0.0099	0	2	0.15	0.13	0.23
58	0.12	0.00012	0.88	0.00087	0	2	0.15	0.13	0.23
59	0	0	0	0	1	4	0.15	0.029	0.051
60	0.0017	0	0.99	0.0064	0	2	0.15	0.13	0.23
61	0	0	0.92	0.077	0.0068	2	0.15	0.13	0.23
62	6.8e-05	0	0.38	0.62	0	3	0.15	0.13	0.13
63	0.00026	0	0.81	0.19	0	2	0.15	0.13	0.23
64	0.98	0.001	0.016	0	0	0	0.23	0.21	0.35
65	0	0	0	0	1	4	0.15	0.029	0.051
66	0	0	0.1	0.9	0	3	0.15	0.13	0.13
67	1	0	0.0014	0	0	0	0.23	0.21	0.35
68	1.6e-06	0	1	0.0001	0	2	0.15	0.13	0.23
69	0.0019	0	0.98	0.014	0	2	0.15	0.13	0.23
70	2.8e-06	0	0.94	0.06	0	2	0.15	0.13	0.23
71	0	0	0	0	1	4	0.15	0.029	0.051
72	0.84	0.14	0.014	0	0	0	0.23	0.21	0.35
73	0.041	0.00038	0.95	0.0071	0	2	0.15	0.13	0.23
74	0	0	0.31	0.69	0	3	0.15	0.13	0.13
75	0.0031	0	1	0	0	2	0.15	0.13	0.23
76	4.6e-06	0	0.95	0.048	0	2	0.15	0.13	0.23
77	0.88	0.044	0.074	1.5e-06	0	0	0.23	0.21	0.35
78	1	1.1e-05	2.5e-05	0	0	0	0.23	0.21	0.35
79	0.99	0	0.0062	0	0	0	0.23	0.21	0.35
80	0.0041	0	1	0	0	2	0.15	0.13	0.23
81	9.3e-06	0	0.63	0.37	0	2	0.15	0.13	0.23
82	0.84	0.0022	0.16	0	0	0	0.23	0.21	0.35
83	0.00078	0	0.35	0.65	6.7e-06	3	0.15	0.13	0.13
84	1.4e-06	0	0.79	0.21	0	2	0.15	0.13	0.23
85	0.028	4.4e-05	0.96	0.013	0	2	0.15	0.13	0.23
86	0.7	0	0.3	0	0	0	0.23	0.21	0.35
87	0	0	0.99	0.011	0	2	0.15	0.13	0.23
88	2.5e-05	0	1	0.00032	0	2	0.15	0.13	0.23
89	0.35	0	0.65	0	0	2	0.15	0.13	0.23
90	0.57	0.42	0.0077	0	0	0	0.23	0.21	0.35
91	0.00066	9.1e-06	0.21	0.79	2.9e-06	3	0.15	0.13	0.13
92	0.017	3.2e-05	0.98	0.00092	0	2	0.15	0.13	0.23
93	0	0	0.047	0.95	0	3	0.15	0.13	0.13
94	0	0	0	0	1	4	0.15	0.029	0.051
95	0.015	6.8e-06	0.97	0.019	0	2	0.15	0.13	0.23
96	3.9e-05	0	0.77	0.23	0	2	0.15	0.13	0.23
97	0.92	0.0015	0.083	0	0	0	0.23	0.21	0.35
98	0.0001	0	1	4.2e-05	0	2	0.15	0.13	0.23
99	0.49	0.019	0.49	0	0	2	0.15	0.13	0.23
100	0.13	0.0021	0.85	0.014	0	2	0.15	0.13	0.23
101	7.6e-05	0	0.89	0.11	0	2	0.15	0.13	0.23
102	7.3e-05	0	1	3.7e-06	0	2	0.15	0.13	0.23
103	5e-05	0	1	5.2e-05	0	2	0.15	0.13	0.23
104	0.99	0.0061	6.6e-05	0	0	0	0.23	0.21	0.35
105	0	0	1	0.0031	0	2	0.15	0.13	0.23
106	0.037	3.5e-05	0.96	4.9e-05	0	2	0.15	0.13	0.23
107	9.9e-06	0	1	0.00068	0	2	0.15	0.13	0.23
108	0.0094	1.7e-06	0.99	0.0021	0	2	0.15	0.13	0.23
109	0.89	0.11	0.0012	0	0	0	0.23	0.21	0.35
110	4.6e-05	0	0.25	0.75	0	3	0.15	0.13	0.13
111	0.46	0.54	0.0032	0	0	1	0.38	0.29	0.41
112	1	0	0.00055	0	0	0	0.23	0.21	0.35
113	1	0	0	0	0	0	0.23	0.21	0.35
114	2.2e-06	0	1	0.001	0	2	0.15	0.13	0.23
115	0.0048	4.9e-06	0.96	0.036	0	2	0.15	0.13	0.23
116	0.78	0.0033	0.21	0	0	0	0.23	0.21	0.35
117	0.84	0.004	0.16	0	0	0	0.23	0.21	0.35
118	0	0	0	0	1	4	0.15	0.029	0.051
119	0.021	0	0.98	3.2e-06	0	2	0.15	0.13	0.23
120	1	1.6e-05	0.00011	0	0	0	0.23	0.21	0.35
121	0	0	0.86	0.14	0	2	0.15	0.13	0.23
122	0.76	0.23	0.0091	0	0	0	0.23	0.21	0.35
123	0	0	0	0.0004	1	4	0.15	0.029	0.051
124	0	0	0.97	0.025	0	2	0.15	0.13	0.23
125	0.028	0.00054	0.92	0.05	0	2	0.15	0.13	0.23
126	0	0	0.99	0.012	0	2	0.15	0.13	0.23
127	0.14	2e-05	0.86	0	0	2	0.15	0.13	0.23
128	0.8	0.082	0.12	5.4e-06	0	0	0.23	0.21	0.35
129	0.69	0.31	1.1e-05	0	0	0	0.23	0.21	0.35
130	1.2e-06	0	1	0.0038	0	2	0.15	0.13	0.23
131	0.99	0.0086	0	0	0	0	0.23	0.21	0.35
132	0	0	0.72	0.28	0	2	0.15	0.13	0.23
133	0.027	0.0015	0.73	0.24	0	2	0.15	0.13	0.23
134	0.15	0.00038	0.85	9.7e-06	0	2	0.15	0.13	0.23
135	0.00034	0	1	0.00025	0	2	0.15	0.13	0.23
136	0.00028	0	0.88	0.12	0	2	0.15	0.13	0.23
137	0.99	0	0.0089	0	0	0	0.23	0.21	0.35
138	0	0	0	1.7e-05	1	4	0.15	0.029	0.051
139	0.71	0.27	0.025	0	0	0	0.23	0.21	0.35
140	0.0039	0	1	0	0	2	0.15	0.13	0.23
141	0	0	0.82	0.15	0.027	2	0.15	0.13	0.23
142	0.00078	2.2e-06	0.62	0.38	0	2	0.15	0.13	0.23
143	0.089	0.0075	0.81	0.091	0	2	0.15	0.13	0.23
144	0	0	0	6.9e-05	1	4	0.15	0.029	0.051
145	3.8e-06	0	0.091	0.5	0.41	3	0.15	0.13	0.13
146	0.024	3.8e-06	0.94	0.034	0	2	0.15	0.13	0.23
147	0	0	0.67	0.26	0.064	2	0.15	0.13	0.23
148	0.98	1.7e-05	0.023	0	0	0	0.23	0.21	0.35
149	0.002	0	1	0.002	0	2	0.15	0.13	0.23
150	0.81	0.12	0.063	0	0	0	0.23	0.21	0.35
151	0.39	9.8e-05	0.61	0	0	2	0.15	0.13	0.23
152	0.017	1.9e-06	0.98	0.0034	0	2	0.15	0.13	0.23
153	0	0	1	0.00012	0	2	0.15	0.13	0.23
154	1.8e-06	0	0.72	0.28	0	2	0.15	0.13	0.23
155	0.78	0.012	0.21	2.1e-05	0	0	0.23	0.21	0.35
156	0	0	0.51	0.49	0	2	0.15	0.13	0.23
157	1.3e-05	0	1	1.4e-06	0	2	0.15	0.13	0.23
158	0.74	0.14	0.12	2.3e-05	0	0	0.23	0.21	0.35
159	0.0034	2.2e-05	1	0	0	2	0.15	0.13	0.23
160	0.17	0.019	0.82	0	0	2	0.15	0.13	0.23
161	0.63	0.0027	0.37	0	0	0	0.23	0.21	0.35
162	0.56	0.0011	0.44	0	0	0	0.23	0.21	0.35
163	5.4e-05	0	1	0	0	2	0.15	0.13	0.23
164	0.031	0.69	0.12	0.16	0	1	0.38	0.29	0.41
165	0	0	2.3e-05	0.88	0.12	3	0.15	0.13	0.13
166	8.3e-06	0	1	0.0045	0	2	0.15	0.13	0.23
167	0.64	0.00057	0.36	0	0	0	0.23	0.21	0.35
168	0.73	0.27	0.00038	0	0	0	0.23	0.21	0.35
169	0.27	0.11	0.62	9.4e-06	0	2	0.15	0.13	0.23
170	0.00061	0	0.93	0.073	0	2	0.15	0.13	0.23
171	0	0	1.2e-05	0.77	0.23	3	0.15	0.13	0.13
172	0	0	0.037	0.94	0.025	3	0.15	0.13	0.13
173	0	0	0	0	1	4	0.15	0.029	0.051
174	0.88	0.12	0.0006	0	0	0	0.23	0.21	0.35
175	0	0	0	0.0035	1	4	0.15	0.029	0.051
176	0.25	0.0019	0.75	4.6e-06	0	2	0.15	0.13	0.23
177	0	0	0	0	1	4	0.15	0.029	0.051
178	0	0	0	0	1	4	0.15	0.029	0.051
179	0.38	0.00029	0.62	0	0	2	0.15	0.13	0.23
180	0.96	9.2e-06	0.041	0	0	0	0.23	0.21	0.35
181	1.5e-05	0	0.99	0.0071	0	2	0.15	0.13	0.23
182	0.75	4e-06	0.25	0	0	0	0.23	0.21	0.35
183	0	0	1	0.0021	0	2	0.15	0.13	0.23
184	0	0	1	3.7e-05	0	2	0.15	0.13	0.23
185	0.98	0.022	6.8e-05	0	0	0	0.23	0.21	0.35
186	0.031	0.00042	0.97	0.00014	0	2	0.15	0.13	0.23
187	1	4.2e-05	0.00016	0	0	0	0.23	0.21	0.35
188	0.029	0.0047	0.96	0.0035	0	2	0.15	0.13	0.23
189	0.89	0.00034	0.11	0	0	0	0.23	0.21	0.35
190	1	0	0.0014	0	0	0	0.23	0.21	0.35
191	1	0.00011	0	0	0	0	0.23	0.21	0.35
192	0	0	0.00054	1	0.0028	3	0.15	0.13	0.13
193	0.071	0.83	0.1	0	0	1	0.38	0.29	0.41
194	0.12	0.11	0.77	0	0	2	0.15	0.13	0.23
195	0	0	7.5e-06	1	0	3	0.15	0.13	0.13
196	0.0058	0.002	0.99	0	0	2	0.15	0.13	0.23
197	0	0.97	0.032	0	0	1	0.38	0.29	0.41
198	0	0	0.0051	0.1	0.89	4	0.15	0.029	0.051
199	0.0077	0.016	0.98	0	0	2	0.15	0.13	0.23
200	0.46	0.048	0.49	0	0	2	0.15	0.13	0.23
201	0.00089	0	3.6e-05	0.00067	1	4	0.15	0.029	0.051
202	0	0.35	0.65	0	0	2	0.15	0.13	0.23
203	0.055	0.36	0.59	0	0	2	0.15	0.13	0.23
204	0	0	0	0	1	4	0.15	0.029	0.051
205	0.049	0.023	0.93	0	0	2	0.15	0.13	0.23
206	0.00034	0.76	0.24	0	0	1	0.38	0.29	0.41
207	0.028	0.016	0.95	0.001	0	2	0.15	0.13	0.23
208	0	0	0.008	0.99	0	3	0.15	0.13	0.13
209	0	0	0.0047	1	0	3	0.15	0.13	0.13
210	0.00049	0	1	0	0	2	0.15	0.13	0.23
211	0.4	0.041	0.56	0	0	2	0.15	0.13	0.23
212	0	0	0	0.0083	0.99	4	0.15	0.029	0.051
213	1.2e-06	0	1	0.0021	0	2	0.15	0.13	0.23
214	0.26	0.009	0.73	0	0	2	0.15	0.13	0.23
215	7.4e-05	0	1	0.00022	0	2	0.15	0.13	0.23
216	0.61	0.01	0.38	0	0	0	0.23	0.21	0.35
217	0.21	0.062	0.73	0.0017	0	2	0.15	0.13	0.23
218	0.79	0.017	0.19	0	0	0	0.23	0.21	0.35
219	0.21	0.0004	0.79	0	0	2	0.15	0.13	0.23
220	0.09	0.91	0	0	0	1	0.38	0.29	0.41
221	1.3e-05	0	0.92	0.081	0	2	0.15	0.13	0.23
222	0.00029	0	1	0.00053	0	2	0.15	0.13	0.23
223	0.45	0.0073	0.54	0	0	2	0.15	0.13	0.23
224	1	0	0.00021	0	0	0	0.23	0.21	0.35
225	0.019	0.0036	0.89	0.084	0	2	0.15	0.13	0.23
226	0.016	0.0081	0.98	0	0	2	0.15	0.13	0.23
227	0.00074	0.57	0.43	0	0	1	0.38	0.29	0.41
228	0	0	1	0	0	2	0.15	0.13	0.23
229	0	0	1	0	0	2	0.15	0.13	0.23
230	0.0056	0.92	0.073	0	0	1	0.38	0.29	0.41
231	0.00011	0.79	0.21	0	0	1	0.38	0.29	0.41
232	0.0093	0.011	0.98	0	0	2	0.15	0.13	0.23
233	2.1e-05	0.98	0.015	0	0	1	0.38	0.29	0.41
234	0.00055	0.14	0.86	0	0	2	0.15	0.13	0.23
235	0	0	0	0	1	4	0.15	0.029	0.051
236	0.21	0.027	0.77	0	0	2	0.15	0.13	0.23
237	0.0073	0.034	0.96	0	0	2	0.15	0.13	0.23
238	0	0	0.11	0.89	0	3	0.15	0.13	0.13
239	1	0	1.9e-05	0	0	0	0.23	0.21	0.35
240	0.065	0.00051	0.93	0.0025	0	2	0.15	0.13	0.23
241	0.35	0.064	0.59	0	0	2	0.15	0.13	0.23
242	0.033	0.03	0.94	0	0	2	0.15	0.13	0.23
243	0	0.00015	1	0	0	2	0.15	0.13	0.23
244	0.00093	0.025	0.97	0	0	2	0.15	0.13	0.23
245	0.00016	0	1	0	0	2	0.15	0.13	0.23
246	0.012	0.99	7.9e-05	0	0	1	0.38	0.29	0.41
247	0.0026	4.8e-05	1	0	0	2	0.15	0.13	0.23
248	2.9e-05	0.44	0.56	0	0	2	0.15	0.13	0.23
249	2.4e-05	1	0.0014	0	0	1	0.38	0.29	0.41
250	0.084	0.089	0.83	2.1e-06	0	2	0.15	0.13	0.23
251	0.025	0.95	0.022	0	0	1	0.38	0.29	0.41
252	0.0026	1.2e-05	1	0.0011	0	2	0.15	0.13	0.23
253	0.06	0.38	0.56	0	0	2	0.15	0.13	0.23
254	0.04	0.0012	0.96	0	0	2	0.15	0.13	0.23
255	0.012	0	0.99	0	0	2	0.15	0.13	0.23
256	8.5e-05	0.8	0.2	0	0	1	0.38	0.29	0.41
257	0.00012	0	0.74	0.26	0	2	0.15	0.13	0.23
258	0.066	0.02	0.89	0.025	0	2	0.15	0.13	0.23
259	0.018	0.14	0.84	0	0	2	0.15	0.13	0.23
260	0	0	0	3.8e-05	1	4	0.15	0.029	0.051
261	0.3	0.21	0.5	0	0	2	0.15	0.13	0.23
262	0.099	0	0.9	0	0	2	0.15	0.13	0.23
263	0.023	1e-05	0.98	0	0	2	0.15	0.13	0.23
264	0	0	1	2.6e-05	0	2	0.15	0.13	0.23
265	0.022	0	0.98	0	0	2	0.15	0.13	0.23
266	0.035	0	0.97	3.9e-06	0	2	0.15	0.13	0.23
267	0.0025	0	1	6.2e-05	0	2	0.15	0.13	0.23
268	0.88	0.013	0.11	0	0	0	0.23	0.21	0.35
269	0.97	0.00043	0.03	0	0	0	0.23	0.21	0.35
270	0.42	0.0083	0.57	0.0002	0	2	0.15	0.13	0.23
271	0.2	1.9e-05	0.8	0	0	2	0.15	0.13	0.23
272	0.14	6.9e-05	0.86	0	0	2	0.15	0.13	0.23
273	0.31	0.68	0.0058	0	0	1	0.38	0.29	0.41
274	0.00096	0	1	0.0001	0	2	0.15	0.13	0.23
275	0.54	0	0.46	0	0	0	0.23	0.21	0.35
276	0	0	0	0	1	4	0.15	0.029	0.051
277	0.5	0.00095	0.5	4.8e-06	0	2	0.15	0.13	0.23
278	1.4e-05	0	1	0	0	2	0.15	0.13	0.23
279	0.11	0.064	0.83	0	0	2	0.15	0.13	0.23
280	0.092	0.2	0.71	0	0	2	0.15	0.13	0.23
281	0.51	0.28	0.22	0	0	0	0.23	0.21	0.35
282	0.058	0.0021	0.94	0	0	2	0.15	0.13	0.23
283	0	0.00024	1	0	0	2	0.15	0.13	0.23
284	1	0.0023	0.00045	0	0	0	0.23	0.21	0.35
285	0	0	1e-05	1	0	3	0.15	0.13	0.13
286	0.06	0.94	0.0029	0	0	1	0.38	0.29	0.41
287	0.00041	1.6e-06	0.9	0.095	0	2	0.15	0.13	0.23
288	0	0	1	5.7e-06	0	2	0.15	0.13	0.23
289	0.94	0.017	0.046	0	0	0	0.23	0.21	0.35
290	0.16	0.084	0.75	0	0	2	0.15	0.13	0.23
291	0.73	0.26	0.0085	0	0	0	0.23	0.21	0.35
292	0.061	0.41	0.53	0	0	2	0.15	0.13	0.23
293	0.56	2.7e-05	0.44	0	0	0	0.23	0.21	0.35
294	0.0038	0.65	0.34	0	0	1	0.38	0.29	0.41
295	0.17	0.074	0.75	0	0	2	0.15	0.13	0.23
296	0.097	0.0032	0.9	0.0013	0	2	0.15	0.13	0.23
297	0.00019	0.011	0.99	0	0	2	0.15	0.13	0.23
298	0.0019	0.74	0.25	0	0	1	0.38	0.29	0.41
299	0	0	0.034	0.97	0	3	0.15	0.13	0.13
300	0.0094	2.7e-05	0.98	0.0072	0	2	0.15	0.13	0.23
301	0.65	0	0.35	0	0	0	0.23	0.21	0.35
302	0.048	6.5e-06	0.95	0.00071	0	2	0.15	0.13	0.23
303	0.036	0.057	0.91	0	0	2	0.15	0.13	0.23
304	0.0057	0	0.99	9.9e-05	0	2	0.15	0.13	0.23
305	0.11	0.0027	0.89	0	0	2	0.15	0.13	0.23
306	0	0	0.031	0.97	0	3	0.15	0.13	0.13
307	6.9e-06	0.0037	1	0	0	2	0.15	0.13	0.23
308	0.017	0.00035	0.98	0	0	2	0.15	0.13	0.23
309	0	0	0.15	0.85	0	3	0.15	0.13	0.13
310	0.0023	2.6e-05	1	0	0	2	0.15	0.13	0.23
311	0.0065	0.00019	0.99	0.0051	0	2	0.15	0.13	0.23
312	0.032	0.025	0.94	0	0	2	0.15	0.13	0.23
313	0.24	0.083	0.68	1.9e-05	0	2	0.15	0.13	0.23
314	0.96	0.00037	0.043	0	0	0	0.23	0.21	0.35
315	0.65	0.21	0.14	0	0	0	0.23	0.21	0.35
316	0.56	0.015	0.43	0	0	0	0.23	0.21	0.35
317	0.86	0.048	0.089	0	0	0	0.23	0.21	0.35
318	0.008	0	0.99	0	0	2	0.15	0.13	0.23
319	0.011	0.045	0.94	0	0	2	0.15	0.13	0.23
320	0.014	0.88	0.1	0	0	1	0.38	0.29	0.41
321	0.00066	1	0.0016	0	0	1	0.38	0.29	0.41
322	0.13	0.86	0.011	0	0	1	0.38	0.29	0.41
323	0.36	4e-05	0.64	0	0	2	0.15	0.13	0.23
324	0.0001	0	0.99	0.0053	0	2	0.15	0.13	0.23
325	0.009	0.00065	0.99	0.00026	0	2	0.15	0.13	0.23
326	0.0082	0.019	0.97	0	0	2	0.15	0.13	0.23
327	0.096	0.22	0.68	0.0036	0	2	0.15	0.13	0.23
328	0.61	0.24	0.13	0.023	0	0	0.23	0.21	0.35
329	0.61	0.029	0.19	0.17	0	0	0.23	0.21	0.35
330	0.002	0.42	0.58	3.9e-05	0	2	0.15	0.13	0.23
331	0.14	0.032	0.83	0.00026	0	2	0.15	0.13	0.23
332	0.017	0.91	0.068	0.00024	0	1	0.38	0.29	0.41
333	0.00033	1	0	0	0	1	0.38	0.29	0.41
334	0.011	0.0023	0.9	0.091	0	2	0.15	0.13	0.23
335	0.2	0.78	0.011	0.0047	0	1	0.38	0.29	0.41
336	0.041	0.91	0.045	8.8e-05	0	1	0.38	0.29	0.41
337	0	0	0	0	1	4	0.15	0.029	0.051
338	0.0042	0.00025	1	0	0	2	0.15	0.13	0.23
339	0.17	0.0088	0.82	0	0	2	0.15	0.13	0.23
340	0.2	0.085	0.72	0	0	2	0.15	0.13	0.23
341	0.14	0.045	0.81	0	0	2	0.15	0.13	0.23
342	0.2	0	0.8	1.2e-06	0	2	0.15	0.13	0.23
343	0.00046	2.6e-05	1	0	0	2	0.15	0.13	0.23
344	0.002	2.6e-06	1	0	0	2	0.15	0.13	0.23
345	0	0	1	1.9e-05	0	2	0.15	0.13	0.23
346	0.5	0.04	0.46	0	0	0	0.23	0.21	0.35
347	0	0.0028	0	1	4.5e-05	3	0.15	0.13	0.13
348	0.29	6.4e-05	0.71	0	0	2	0.15	0.13	0.23
349	2.5e-05	0	0.19	0.81	0	3	0.15	0.13	0.13
350	0.07	0.0075	0.92	0	0	2	0.15	0.13	0.23
351	0	0	0.00094	1	0	3	0.15	0.13	0.13
352	0.0022	2.4e-05	1	0	0	2	0.15	0.13	0.23
353	9.2e-05	0	0.077	0.92	0	3	0.15	0.13	0.13
354	0	0	0.0035	1	0	3	0.15	0.13	0.13
355	0	0	0.005	1	0	3	0.15	0.13	0.13
356	0.23	0.0027	0.77	0	0	2	0.15	0.13	0.23
357	0.019	0	0.98	1.7e-05	0	2	0.15	0.13	0.23
358	0	0	1.5e-05	1	0	3	0.15	0.13	0.13
359	0	0	0.0026	0.14	0.85	4	0.15	0.029	0.051
360	0.0057	0.00029	0.99	0.00092	0	2	0.15	0.13	0.23
361	0.43	0.0017	0.57	0	0	2	0.15	0.13	0.23
362	0.95	1.1e-05	0.047	0	0	0	0.23	0.21	0.35
363	0.6	0.13	0.27	0.00039	0	0	0.23	0.21	0.35
364	0.00019	0	1	0	0	2	0.15	0.13	0.23
365	1.1e-05	8.5e-05	1	0	0	2	0.15	0.13	0.23
366	0.00021	0.13	0.87	0	0	2	0.15	0.13	0.23
367	0.04	0	0.96	0	0	2	0.15	0.13	0.23
368	0.92	0.0064	0.074	0	0	0	0.23	0.21	0.35
369	0.32	0.082	0.6	1.9e-05	0	2	0.15	0.13	0.23
370	0.11	0.077	0.82	2.8e-05	0	2	0.15	0.13	0.23
371	0.00026	0.55	0.45	0	0	1	0.38	0.29	0.41
372	0	0	0	0	1	4	0.15	0.029	0.051
373	0.055	0.94	0.0025	0	0	1	0.38	0.29	0.41
374	0.12	0.046	0.83	0	0	2	0.15	0.13	0.23
375	0.018	0.89	0.094	0	0	1	0.38	0.29	0.41
376	0.0011	0.02	0.98	0	0	2	0.15	0.13	0.23
377	0.069	0.49	0.41	0.031	0	1	0.38	0.29	0.41
378	0.088	0.26	0.65	0	0	2	0.15	0.13	0.23
379	5.4e-06	0.75	0.25	0	0	1	0.38	0.29	0.41
380	0.57	0.37	0.064	0	0	0	0.23	0.21	0.35
381	0.00059	0.96	0.035	0	0	1	0.38	0.29	0.41
382	0.0004	0.28	0.72	0	0	2	0.15	0.13	0.23
383	0.23	0.13	0.64	4.6e-05	0	2	0.15	0.13	0.23
384	0.001	0.47	0.52	0.011	0	2	0.15	0.13	0.23
385	0.91	1.9e-06	0.095	0	0	0	0.23	0.21	0.35
386	0	0	0	6.8e-06	1	4	0.15	0.029	0.051
387	0.001	0.81	0.19	0	0	1	0.38	0.29	0.41
388	1	0	0	0	0	0	0.23	0.21	0.35
389	0.83	0.031	0.14	2.6e-06	0	0	0.23	0.21	0.35
390	0.6	0.0026	0.4	0	0	0	0.23	0.21	0.35
391	0.46	0.036	0.5	0.00039	0	2	0.15	0.13	0.23
392	0.00017	1	0.00012	0	0	1	0.38	0.29	0.41
393	7.8e-06	0	0.06	0.15	0.79	4	0.15	0.029	0.051
394	1	0	3.5e-05	0	0	0	0.23	0.21	0.35
395	1	1.6e-05	4.1e-05	0	0	0	0.23	0.21	0.35
396	1	0	0	0	0	0	0.23	0.21	0.35
397	1	0	0	0	0	0	0.23	0.21	0.35
398	0.00016	0	1	3.9e-06	0	2	0.15	0.13	0.23
399	0.83	0.0077	0.16	0	0	0	0.23	0.21	0.35
400	0.81	0.19	0.0021	0	0	0	0.23	0.21	0.35
401	6.9e-05	0	0	3.2e-05	1	4	0.15	0.029	0.051
402	0.71	0.25	0.045	0	0	0	0.23	0.21	0.35
403	0.16	0.0011	0.84	0	0	2	0.15	0.13	0.23
404	0.49	0.024	0.48	1.3e-05	0	0	0.23	0.21	0.35
405	0.46	0.082	0.46	0	0	2	0.15	0.13	0.23
406	0	0.04	0.96	4.1e-05	0	2	0.15	0.13	0.23
407	0.0095	0.04	0.93	0.024	0	2	0.15	0.13	0.23
408	1.3e-05	4.2e-05	1	0	0	2	0.15	0.13	0.23
409	1	0	0	0	0	0	0.23	0.21	0.35
410	0.11	0.096	0.8	3.5e-05	0	2	0.15	0.13	0.23
411	0.15	0.85	0.00096	0	0	1	0.38	0.29	0.41
412	0.47	0.39	0.15	0	0	0	0.23	0.21	0.35
413	0.00025	0	1	7.1e-05	0	2	0.15	0.13	0.23
414	0.0052	0.15	0.84	0	0	2	0.15	0.13	0.23
415	0.83	0	0	6.9e-06	0.17	0	0.23	0.21	0.35
416	0.021	0.96	0.016	0	0	1	0.38	0.29	0.41
417	0.00089	0.64	0.36	0	0	1	0.38	0.29	0.41
418	2.9e-05	0	1	0	0	2	0.15	0.13	0.23
419	0	0.45	0.55	0	0	2	0.15	0.13	0.23
420	0	0	0	1	0	3	0.15	0.13	0.13
421	0	0	1	0	0	2	0.15	0.13	0.23
422	0	0.82	0.18	0	0	1	0.38	0.29	0.41
423	1.3e-05	0.94	0.065	0	0	1	0.38	0.29	0.41
424	0.0061	0.11	0.88	0.00065	0	2	0.15	0.13	0.23
