SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
69	0.022	0.0002	0	0.0031	0.97	0	0	0	7.2e-06	0	0	0	4	0.15	0.13	0.23
70	0.0049	0.00056	0	0.48	0.51	0	0	0	0	0	0	0	4	0.15	0.13	0.23
71	0	0	0	0	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
72	0.14	0.00049	0	1.6e-06	0.015	0	0	0	0.84	0	0	0.0051	8	0.31	0.21	0.41
73	0.17	0.043	0	0.038	0.75	0	0	2e-05	0.0015	0	0	0	4	0.15	0.13	0.23
74	0.00062	1.6e-05	0	0.16	0.84	0	0	0	0	0	0	0	4	0.15	0.13	0.23
75	0.23	5.9e-06	0	9.1e-06	0.77	0	0	0	0	0	0	0	4	0.15	0.13	0.23
76	0.007	0.00054	0	0.34	0.66	0	0	0	0	0	0	0	4	0.15	0.13	0.23
77	0.45	0.00078	0	0.00013	0.11	1.2e-06	0	0	0.43	0	0	0.0092	0	0.23	0.21	0.29
78	0.23	1.8e-06	0	0	7.8e-05	0	0	0	0.77	0	0	0	8	0.31	0.21	0.41
79	0.99	0	0	0	0.0053	0	0	0	0.0006	0	0	0	0	0.23	0.21	0.29
80	0.64	7.3e-05	0	0.00092	0.36	0	0	0	0	0	0	0	0	0.23	0.21	0.29
81	0.0081	0.00019	0	0.29	0.7	0	0	0	0	0	0	0	4	0.15	0.13	0.23
82	0.38	0.00062	0	1.7e-06	0.22	0	0	0	0.4	0	0	2.9e-06	8	0.31	0.21	0.41
83	0.031	0.00051	0	0.071	0.9	0	0	0	6.9e-06	0	0	0	4	0.15	0.13	0.23
84	0.00094	0.017	0	0.63	0.35	0	0	0	0	0	0	0	3	0.31	0.21	0.17
85	0.15	0.0083	0	0.04	0.8	0	0	0	0.00068	0	0	0	4	0.15	0.13	0.23
86	0.61	0	0	0	0.39	0	0	0	0.001	0	0	0	0	0.23	0.21	0.29
87	3.5e-05	2.2e-05	0	0.9	0.1	0	0	0	0	0	0	0	3	0.31	0.21	0.17
88	0.024	0.19	0	0.12	0.66	0	0	0	0	0	0	0	4	0.15	0.13	0.23
89	0.88	3e-05	0	0.00014	0.12	0	0	0	1.7e-05	0	0	0	0	0.23	0.21	0.29
90	0.3	0.002	0	3.4e-05	0.015	2.4e-06	0	0.00018	0.68	0	0	0.0032	8	0.31	0.21	0.41
91	0.019	0.045	0	0.59	0.35	0	0	0.0009	3.1e-05	0	0	0	3	0.31	0.21	0.17
92	0.035	0.0025	0	0.00097	0.96	0	0	0	0.0021	0	0	0	4	0.15	0.13	0.23
93	4.4e-05	0.00014	0	0.76	0.24	0	0	0	0	0	0	0	3	0.31	0.21	0.17
94	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0.077
95	0.15	0.0016	0	0.03	0.82	0	0	0	5.7e-05	0	0	0	4	0.15	0.13	0.23
96	0.031	0.0001	0	0.3	0.67	0	0	0	0	0	0	0	4	0.15	0.13	0.23
97	0.86	0.00024	0	2.9e-05	0.097	0	0	0	0.047	0	0	0	0	0.23	0.21	0.29
98	0.013	6.1e-05	0	0.00069	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
99	0.55	0.0073	0	0.00026	0.4	0	0	2e-06	0.036	0	0	0	0	0.23	0.21	0.29
100	0.18	0.0041	0	0.0084	0.79	0	0	6.3e-06	0.016	0	0	8.9e-05	4	0.15	0.13	0.23
101	0.013	0.00027	0	0.073	0.91	0	0	0	0	0	0	0	4	0.15	0.13	0.23
102	0.0074	6.5e-05	0	0.00014	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
103	0.053	0.00023	0	0.023	0.92	0	0	0	0	0	0	0	4	0.15	0.13	0.23
104	0.045	0	0	0	6.5e-05	0	0	0	0.95	0	0	0	8	0.31	0.21	0.41
105	0.0079	1.3e-05	0	0.17	0.83	0	0	0	0	0	0	0	4	0.15	0.13	0.23
106	0.28	0.049	0	0.0076	0.66	0	0	0	0.00032	0	0	0	4	0.15	0.13	0.23
107	0.013	0.00015	0	0.029	0.96	0	0	0	0	0	0	0	4	0.15	0.13	0.23
108	0.12	0.0084	0	0.035	0.84	0	0	0	9.3e-05	0	0	0	4	0.15	0.13	0.23
109	0.1	3.5e-06	0	0	0.002	0	0	0	0.9	0	0	9.9e-05	8	0.31	0.21	0.41
110	0.0055	0.012	0	0.35	0.64	0	0	1.2e-06	0	0	0	0	4	0.15	0.13	0.23
111	0.14	0.00042	0	5.1e-06	0.0061	0.00012	0	2.4e-05	0.82	0	0	0.033	8	0.31	0.21	0.41
112	1	0	0	0	0.00017	0	0	0	0	0	0	0	0	0.23	0.21	0.29
113	1	0	0	0	0	0	0	0	0.0016	0	0	0	0	0.23	0.21	0.29
114	0.0023	3.6e-05	0	0.0062	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
115	0.034	0.0046	0	0.018	0.94	0	0	0	0.00014	0	0	0	4	0.15	0.13	0.23
116	0.77	0.0024	0	5.4e-06	0.17	0	0	0	0.056	0	0	0	0	0.23	0.21	0.29
117	0.88	0.012	0	2.5e-05	0.091	0	0	0	0.015	0	0	0	0	0.23	0.21	0.29
118	0	0	0	0	0	0	0	0	0	1	0	0	9	0.017	0	0.23
119	0.15	0	0	6.4e-06	0.85	0	0	0	2.2e-06	0	0	0	4	0.15	0.13	0.23
120	0.21	0	0	0	0.00029	0	0	0	0.79	0	0	0	8	0.31	0.21	0.41
121	0	1.7e-05	0	0.99	0.012	0	0	0	0	0	0	0	3	0.31	0.21	0.17
122	0.22	0.00058	0	1.5e-06	0.014	0	0	0	0.77	0	0	0.00069	8	0.31	0.21	0.41
123	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
124	0	0	0	0.92	0.075	0	0	0	0	0	0	0	3	0.31	0.21	0.17
125	0.12	0.034	0	0.077	0.77	0	0	9.8e-05	0.0014	0	0	0	4	0.15	0.13	0.23
126	5.4e-05	0.0048	0	0.39	0.6	0	0	0	0	0	0	0	4	0.15	0.13	0.23
127	0.48	0.00067	0	7.3e-05	0.52	0	0	0	0.001	0	0	0	4	0.15	0.13	0.23
128	0.61	0.00069	0	0.00017	0.2	0	0	1.4e-05	0.19	0	0	0.0011	0	0.23	0.21	0.29
129	0.0017	0	0	0	2.3e-06	0	0	0	0.96	0	0	0.043	8	0.31	0.21	0.41
130	0.00069	0.0025	0	0.014	0.98	0	0	0	0	0	0	0	4	0.15	0.13	0.23
131	0.0031	0	0	0	0	0	0	0	1	0	0	0	8	0.31	0.21	0.41
132	4.5e-05	0.00015	0	0.2	0.8	0	0	0	0	0	0	0	4	0.15	0.13	0.23
133	0.11	0.034	0	0.16	0.68	0	0	0.0015	0.0021	0	0	0	4	0.15	0.13	0.23
134	0.38	0.025	0	0.0012	0.59	0	0	0	0.0037	0	0	0	4	0.15	0.13	0.23
135	0.14	7e-05	0	0.016	0.84	0	0	0	0	0	0	0	4	0.15	0.13	0.23
136	0.013	0.02	0	0.17	0.8	0	0	0	1.3e-06	0	0	0	4	0.15	0.13	0.23
137	0.91	1.1e-05	0	0	0.018	0	0	0	0.067	0	0	0	0	0.23	0.21	0.29
138	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
139	0.41	0.0015	0	1.7e-05	0.05	0	0	1.8e-05	0.54	0	0	0.00053	8	0.31	0.21	0.41
140	0.11	0.00015	0	2.2e-05	0.89	0	0	0	3.4e-06	0	0	0	4	0.15	0.13	0.23
141	0	0	0.18	0	0	0	0.0021	0	0	0.82	0	0	9	0.017	0	0.23
142	0.025	0.0042	0	0.14	0.84	0	0	1.2e-05	5.7e-06	0	0	0	4	0.15	0.13	0.23
143	0.21	0.013	0	0.057	0.72	0	0	0.0013	0.0061	0	0	7.9e-06	4	0.15	0.13	0.23
144	0	0	1	0	0	0	0	0	0	1.2e-05	0	0	2	0	0	0.077
145	0.0012	0.00043	0	0.03	0.97	0	0	0	0	0	0	0	4	0.15	0.13	0.23
146	0.19	0.0016	0	0.04	0.77	0	0	0	0.00011	0	0	0	4	0.15	0.13	0.23
147	0	0	0.36	0	0	0	0.0005	0	0	0.64	0	0	9	0.017	0	0.23
148	0.4	3.4e-05	0	0	0.05	0	0	0	0.55	0	0	0	8	0.31	0.21	0.41
149	0.0054	2.1e-05	0	6.2e-05	0.99	0	0	0	3.8e-05	0	0	0	4	0.15	0.13	0.23
150	0.28	0.0021	0	0.00012	0.073	5.4e-06	0	3.2e-06	0.63	0	0	0.014	8	0.31	0.21	0.41
151	0.57	0.0026	0	9.7e-05	0.41	0	0	0	0.012	0	0	0	0	0.23	0.21	0.29
152	0.19	0.0032	0	0.03	0.78	0	0	0	7.3e-05	0	0	0	4	0.15	0.13	0.23
153	0.00019	0.0043	0	0.37	0.63	0	0	0	0	0	0	0	4	0.15	0.13	0.23
154	0.0019	0.00019	0	0.14	0.86	0	0	0	0	0	0	0	4	0.15	0.13	0.23
155	0.65	0.0013	0	0.00057	0.24	0	0	0	0.1	0	0	0.00012	0	0.23	0.21	0.29
156	0.00029	0.0001	0	0.55	0.45	0	0	0	0	0	0	0	3	0.31	0.21	0.17
157	0.007	0.00047	0	0.0016	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
158	0.46	0.0023	0	0.0005	0.18	1.4e-05	0	4.5e-05	0.36	0	0	0.0096	0	0.23	0.21	0.29
159	0.038	7.1e-06	0	0	0.82	0.018	0	0.13	6.4e-05	0	0	1.7e-05	4	0.15	0.13	0.23
160	0.18	0.025	0	1.2e-06	0.65	0.0027	0	0.022	0.098	0	0	0.022	4	0.15	0.13	0.23
161	0.05	0.013	0	0	0.27	0.001	0	0.096	0.39	0	0	0.19	8	0.31	0.21	0.41
162	0.53	0.0015	0	0	0.39	0.004	0	0.014	0.038	0	0	0.014	0	0.23	0.21	0.29
163	0	0	0	0	1	0	0	0	9.9e-05	0	0	6e-05	4	0.15	0.13	0.23
164	0.0054	0.037	0	0.35	0.43	0	0	0.04	0.14	0	0	4.8e-06	4	0.15	0.13	0.23
165	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0.077
166	0.00025	0	0	3e-06	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
167	0.9	0.019	0	5.7e-05	0.073	0	0	0	0.001	0	0	0.0038	0	0.23	0.21	0.29
168	0.46	0.0012	0	1.2e-06	0.00088	0.0024	0	0	0.36	0	0	0.18	0	0.23	0.21	0.29
169	0.66	0.22	0	0.015	0.075	0	0	0.00053	0.029	0	0	0.00064	0	0.23	0.21	0.29
170	0.0051	6.2e-06	0	0.00039	0.99	0	0	0	0	0	0	0	4	0.15	0.13	0.23
171	0	0	0	0.00077	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
172	1.1e-05	0	0	5.2e-05	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
173	0	0	1	0	0	0	4.8e-06	0	0	0	0	0	2	0	0	0.077
174	0.94	0.017	0	2.3e-05	0.00045	3.4e-05	0	0.002	0.024	0	0	0.015	0	0.23	0.21	0.29
175	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
176	0.36	0.012	0	0.0006	0.61	4.1e-06	0	3.4e-06	0.018	0	0	0.0079	4	0.15	0.13	0.23
177	0	0	0	0	0	0	0	0	0	1	0	0	9	0.017	0	0.23
178	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0.077
179	0.6	0.029	0	0.00018	0.36	0	0	0	0.011	0	0	0	0	0.23	0.21	0.29
180	0.76	5e-05	0	0	0.084	0	0	0	0.16	0	0	0	0	0.23	0.21	0.29
181	0.00033	0	0	3.6e-06	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
182	0.92	0.00018	0	0.00014	0.077	0	0	0	0.00076	0	0	0	0	0.23	0.21	0.29
183	0	0	0	0	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
184	0	0	0	0	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
185	0.91	0.0014	0	0	0.00012	1.6e-05	0	0	0.057	0	0	0.034	0	0.23	0.21	0.29
186	0.19	0.021	0	0.002	0.78	0	0	0	0.0078	0	0	0.00061	4	0.15	0.13	0.23
187	1	0.0036	0	0	6.5e-06	0	0	0	0	0	0	4.9e-05	0	0.23	0.21	0.29
188	0.094	0.011	0	0.0056	0.86	0	0	3.1e-06	0.023	0	0	0.0018	4	0.15	0.13	0.23
189	0.95	0.01	0	1.7e-05	0.027	0	0	0	0.0031	0	0	0.011	0	0.23	0.21	0.29
190	1	0.0034	0	0	5.1e-05	0	0	0	0	0	0	4.1e-05	0	0.23	0.21	0.29
191	0.96	9.8e-06	0	0	0	0	0	0	0.016	0	0	0.022	0	0.23	0.21	0.29
192	0	0	0	0.00026	1.3e-05	0	0	0	0	0	1	0	10	0.1	0.087	0
193	0.024	0.00026	0	0	0.22	0.0064	0	0	0.75	0	0	1.2e-05	8	0.31	0.21	0.41
194	0.09	6.2e-05	0	0	0.9	0.0024	0	0.0006	0.0012	0	0	0.0017	4	0.15	0.13	0.23
195	0	0	1	0	0	0	0.00061	0	0	0	0	0	2	0	0	0.077
196	0.0075	0.00032	0	0	0.92	0.0023	0	0.054	0.01	0	0	0.00072	4	0.15	0.13	0.23
197	0	0.00018	0	0	0.97	0.0076	0	0.021	9.3e-05	0	0	0	4	0.15	0.13	0.23
198	0	0	0	0	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
199	0.078	0.00086	0	0	0.88	0	0	0	0.039	0	0	0.00014	4	0.15	0.13	0.23
200	0.58	0.016	0	0	0.38	0.00042	0	0.0024	0.025	0	0	0.00062	0	0.23	0.21	0.29
201	0	0	1	0	0	0	0	0	0	0.00065	0	0	2	0	0	0.077
202	0	0.0039	0	0	0.98	6e-06	0	0	0.014	0	0	0	4	0.15	0.13	0.23
203	0.0093	0.0029	0	0	0.64	0.0037	0	1.5e-06	0.34	0	0	8e-05	4	0.15	0.13	0.23
204	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0.077
205	0.88	0.0057	0	0	0.12	0	0	7.7e-05	0	0	0	0	0	0.23	0.21	0.29
206	0.015	0.56	0	0	0.42	0	0	0.00025	0.00022	0	0	0	1	0.38	0.21	0.23
207	0.036	0.0013	0	0.00049	0.87	0.00013	0	0	0.038	0	0	0.05	4	0.15	0.13	0.23
208	0	0.0019	0	1	0.00069	0	0	0	0	0	0	0	3	0.31	0.21	0.17
209	0	0.0029	0	1	0.00046	0	0	0	0	0	0	0	3	0.31	0.21	0.17
210	0.13	7.5e-06	0	0	0.87	0	0	4.7e-06	0	0	0	0	4	0.15	0.13	0.23
211	0.47	0.00086	0	0	0.48	9.9e-05	0	0	0.029	0	0	0.015	4	0.15	0.13	0.23
212	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
213	0.0029	1.5e-05	0	0.00026	1	0	0	0	0	0	0	0	4	0.15	0.13	0.23
214	0.46	1e-06	0	0	0.53	0	0	0	0.0012	0	0	0.0089	4	0.15	0.13	0.23
215	0.0034	0.012	0	0.008	0.98	0	0	0	1.2e-06	0	0	0	4	0.15	0.13	0.23
216	0.24	0.00011	0	9.4e-06	0.56	0	0	0	0.2	0	0	0.0012	4	0.15	0.13	0.23
217	0.19	0.0076	0	0.0024	0.73	3.9e-05	0	0.00059	0.071	0	0	0.0027	4	0.15	0.13	0.23
218	0.61	0.0018	0	0	0.18	0.0017	0	0	0.12	0	0	0.088	0	0.23	0.21	0.29
219	0.0019	0	0	0	0.45	1.1e-06	0	0	0.12	0	0	0.42	4	0.15	0.13	0.23
220	0	0.00058	0	0	0	2.4e-05	0	0.00012	0.85	0	0	0.15	8	0.31	0.21	0.41
221	0.0024	0.029	0	0.11	0.86	0	0	1.3e-05	0	0	0	0	4	0.15	0.13	0.23
222	0.093	5.3e-05	0	7e-05	0.91	0	0	2.6e-06	0	0	0	0	4	0.15	0.13	0.23
223	0.3	1.5e-05	0	0	0.62	0.015	0	0	0.017	0	0	0.048	4	0.15	0.13	0.23
224	0.00034	0	0	0	0	0	0	0	0	0	0	1	11	0.31	0.21	0.59
225	0.056	0.037	0	0.04	0.86	0	0	0.0024	0.004	0	0	5.5e-06	4	0.15	0.13	0.23
226	0.12	1.9e-05	0	0	0.87	0.0011	0	0	0.0079	0	0	0.00039	4	0.15	0.13	0.23
227	0.0023	0.21	0	0	0.42	0.075	0	0.15	0.093	0	0	0.048	4	0.15	0.13	0.23
228	0	0.00015	0	0	1	0	0	0	0	0	0.00061	0	4	0.15	0.13	0.23
229	0	0.065	0	0	0.92	0	0	0	0	0	0.017	0	4	0.15	0.13	0.23
230	0.0073	0.027	0	0	0.14	0.032	0	0.038	0.15	0	0	0.6	11	0.31	0.21	0.59
231	5.5e-05	0.12	0	0	0.097	0.64	0	0.13	0.0011	0	0	0.012	5	0.46	0.29	0.71
232	0.018	2.3e-05	0	0	0.98	0.0049	0	0.0015	2.8e-05	0	0	2.3e-05	4	0.15	0.13	0.23
233	0	0.0053	0	0	0.18	3.4e-06	0	0	0.82	0	0	0	8	0.31	0.21	0.41
234	0.0058	0.059	0	0	0.93	4.7e-06	0	0	0.00069	0	0	9.8e-05	4	0.15	0.13	0.23
235	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0.077
236	0.27	0.008	0	0	0.72	0.00058	0	1e-05	0.0065	0	0	0.0015	4	0.15	0.13	0.23
237	0.019	0.0021	0	0	0.96	0.0079	0	1.6e-06	0.0068	0	0	0.00089	4	0.15	0.13	0.23
238	0	0	0.0056	0	0.85	0	0.14	0	0	0.0061	0	0	4	0.15	0.13	0.23
239	0	0	0	0	0	0	0	0	0	1	0	0	9	0.017	0	0.23
240	0.19	0.0031	0	0.027	0.51	0	0	0	0.27	0	0	0.0059	4	0.15	0.13	0.23
241	0.39	0.049	0	0	0.42	0.0033	0	0.0094	0.11	0	0	0.02	4	0.15	0.13	0.23
242	0.021	0.00012	0	0	0.63	0.06	0	0	0.037	0	0	0.25	4	0.15	0.13	0.23
243	0	0	0	0	0.023	0.067	0	0	7.2e-06	0	0	0.91	11	0.31	0.21	0.59
244	0.0048	8.2e-06	0	0	0.92	0.027	0	0	0.003	0	0	0.046	4	0.15	0.13	0.23
245	0.0014	0	0	0	0.99	0.01	0	0	0	0	0	0	4	0.15	0.13	0.23
246	0.0086	0.15	0	0.00076	0.00012	0.045	0	0.00096	0.79	0	0	0.0036	8	0.31	0.21	0.41
247	0.00079	0	0	0	0.34	0.12	0	0	8.2e-05	0	0	0.54	11	0.31	0.21	0.59
248	0.00029	0	0	0	0.64	0.079	0	0	0.049	0	0	0.24	4	0.15	0.13	0.23
249	9.6e-06	0.21	0	0	0.00029	0.041	0	0.29	0.0066	0	0	0.46	11	0.31	0.21	0.59
250	0.1	0.002	0	1.2e-05	0.87	0.0021	0	0.0045	0.017	0	0	0.0042	4	0.15	0.13	0.23
251	0.006	0.00013	0	0	0.04	0.95	0	0.0018	0.0014	0	0	0.00035	5	0.46	0.29	0.71
252	0.03	0.0011	0	0.0039	0.96	0	0	0	2.1e-05	0	0	0	4	0.15	0.13	0.23
253	0.41	0.0073	0	0	0.5	0	0	0	0.073	0	0	0.011	4	0.15	0.13	0.23
254	0.14	0.0018	0	0.00016	0.86	0	0	0	0.00089	0	0	0	4	0.15	0.13	0.23
255	0.17	0	0	0	0.83	0	0	0	0	0	0	0	4	0.15	0.13	0.23
256	0.00093	4.4e-05	0	0	0.32	0	0	0	0.68	0	0	2.3e-05	8	0.31	0.21	0.41
257	0.0089	0.005	0	0.62	0.37	0	0	0	0	0	0	0	3	0.31	0.21	0.17
258	0.1	0.051	0	0.036	0.78	1.2e-06	0	0.0012	0.028	0	0	0.0002	4	0.15	0.13	0.23
259	0.0022	0	0	0	0.95	0	0	0	0.053	0	0	0	4	0.15	0.13	0.23
260	0	0	0	0	0	0	0	0	0	0	1	0	10	0.1	0.087	0
261	0.55	0.0037	0	0	0.36	1.4e-05	0	0	0.078	0	0	0.01	0	0.23	0.21	0.29
262	0.9	1.2e-06	0	2.1e-05	0.1	0	0	0	0	0	0	0	0	0.23	0.21	0.29
263	0.18	0.0028	0	0.0005	0.82	0	0	0	0.00023	0	0	0	4	0.15	0.13	0.23
264	0	0	0	0	0.99	0	0.0013	0	0	0.0053	0	0	4	0.15	0.13	0.23
265	0.44	0.0012	0	0.0015	0.56	0	0	0	8.2e-06	0	0	0	4	0.15	0.13	0.23
266	0.41	0.00072	0	0.0019	0.59	0	0	0	3.1e-05	0	0	0	4	0.15	0.13	0.23
267	0.2	0.0023	0	0.026	0.78	0	0	0	0	0	0	0	4	0.15	0.13	0.23
268	0.44	0.00095	0	1.3e-05	0.14	0	0	0	0.42	0	0	3.8e-05	0	0.23	0.21	0.29
269	0.73	1.6e-05	0	0	0.077	0	0	0	0.19	0	0	0	0	0.23	0.21	0.29
