SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2
223	1	9.7e-05	0	0	0.15	0.13	0.23
224	1	0	0	0	0.15	0.13	0.23
225	0.94	0.06	0	0	0.15	0.13	0.23
226	1	3.5e-06	0	0	0.15	0.13	0.23
227	0.44	0.56	0	1	0.38	0.29	0.23
228	0.99	0.012	0	0	0.15	0.13	0.23
229	0.97	0.027	0	0	0.15	0.13	0.23
230	0.35	0.65	0	1	0.38	0.29	0.23
231	0.32	0.68	0	1	0.38	0.29	0.23
232	0.99	0.014	0	0	0.15	0.13	0.23
233	1	1.6e-05	0	0	0.15	0.13	0.23
234	1	0.0022	0	0	0.15	0.13	0.23
235	0	0	1	2	0	0	0.1
236	1	0.0022	0	0	0.15	0.13	0.23
237	1	0.00027	0	0	0.15	0.13	0.23
238	0.42	0	0.58	2	0	0	0.1
239	1	0	0	0	0.15	0.13	0.23
240	1	0.00021	0	0	0.15	0.13	0.23
241	0.88	0.12	0	0	0.15	0.13	0.23
242	1	0.0001	0	0	0.15	0.13	0.23
243	1	0	0	0	0.15	0.13	0.23
244	1	2.2e-06	0	0	0.15	0.13	0.23
245	1	0	0	0	0.15	0.13	0.23
246	0.0017	1	0	1	0.38	0.29	0.23
247	1	0	0	0	0.15	0.13	0.23
248	1	0	0	0	0.15	0.13	0.23
249	0.00062	1	0	1	0.38	0.29	0.23
250	0.98	0.019	0	0	0.15	0.13	0.23
251	0.96	0.041	0	0	0.15	0.13	0.23
252	0.99	0.009	0	0	0.15	0.13	0.23
253	1	0.00015	0	0	0.15	0.13	0.23
254	0.98	0.024	0	0	0.15	0.13	0.23
255	1	0	0	0	0.15	0.13	0.23
256	1	0	0	0	0.15	0.13	0.23
257	1	0.00029	0	0	0.15	0.13	0.23
258	0.94	0.062	0	0	0.15	0.13	0.23
259	1	0	0	0	0.15	0.13	0.23
260	1	0	0	0	0.15	0.13	0.23
261	0.99	0.0096	0	0	0.15	0.13	0.23
262	1	0	0	0	0.15	0.13	0.23
263	1	0.0025	0	0	0.15	0.13	0.23
264	1	0	0	0	0.15	0.13	0.23
265	1	6.5e-05	0	0	0.15	0.13	0.23
266	1	0.00023	0	0	0.15	0.13	0.23
267	1	0.00014	0	0	0.15	0.13	0.23
268	1	0.0024	0	0	0.15	0.13	0.23
269	1	9.5e-05	0	0	0.15	0.13	0.23
270	0.99	0.005	0	0	0.15	0.13	0.23
271	1	0.00045	0	0	0.15	0.13	0.23
272	1	0.0017	0	0	0.15	0.13	0.23
273	0.23	0.77	0	1	0.38	0.29	0.23
274	1	8.1e-05	0	0	0.15	0.13	0.23
275	1	0	0	0	0.15	0.13	0.23
276	1	0	0	0	0.15	0.13	0.23
277	1	0.0021	0	0	0.15	0.13	0.23
278	0.99	0.013	0	0	0.15	0.13	0.23
279	1	0.0003	0	0	0.15	0.13	0.23
280	1	0.00026	0	0	0.15	0.13	0.23
281	0.95	0.054	0	0	0.15	0.13	0.23
282	1	0.0022	0	0	0.15	0.13	0.23
283	1	0	0	0	0.15	0.13	0.23
284	0.26	0.74	0	1	0.38	0.29	0.23
285	2.4e-06	0	1	2	0	0	0.1
286	0.0036	1	0	1	0.38	0.29	0.23
287	0.99	0.012	0	0	0.15	0.13	0.23
288	1	0	0	0	0.15	0.13	0.23
289	1	0.003	0	0	0.15	0.13	0.23
290	1	2.6e-05	0	0	0.15	0.13	0.23
291	0.82	0.18	0	0	0.15	0.13	0.23
292	1	0.0013	0	0	0.15	0.13	0.23
293	1	0.00058	0	0	0.15	0.13	0.23
294	1	0	0	0	0.15	0.13	0.23
295	1	0.0014	0	0	0.15	0.13	0.23
296	0.98	0.015	0	0	0.15	0.13	0.23
297	1	0	0	0	0.15	0.13	0.23
298	1	0.00089	0	0	0.15	0.13	0.23
299	0.0074	0	0.99	2	0	0	0.1
300	0.99	0.013	0	0	0.15	0.13	0.23
301	1	0	0	0	0.15	0.13	0.23
302	1	0.00058	0	0	0.15	0.13	0.23
303	0.98	0.018	0	0	0.15	0.13	0.23
304	1	0.00033	0	0	0.15	0.13	0.23
305	0.99	0.012	0	0	0.15	0.13	0.23
306	0.018	0	0.98	2	0	0	0.1
307	1	0.0004	0	0	0.15	0.13	0.23
308	1	0.0021	0	0	0.15	0.13	0.23
309	1	0	0	0	0.15	0.13	0.23
310	1	9.4e-06	0	0	0.15	0.13	0.23
311	0.98	0.022	0	0	0.15	0.13	0.23
312	1	1.3e-05	0	0	0.15	0.13	0.23
313	0.99	0.012	0	0	0.15	0.13	0.23
314	1	0.00016	0	0	0.15	0.13	0.23
315	0.95	0.05	0	0	0.15	0.13	0.23
316	1	4.9e-05	0	0	0.15	0.13	0.23
317	0.92	0.083	0	0	0.15	0.13	0.23
318	1	0.00084	0	0	0.15	0.13	0.23
319	1	2.8e-06	0	0	0.15	0.13	0.23
320	1	0.00022	0	0	0.15	0.13	0.23
321	0.87	0.13	0	0	0.15	0.13	0.23
322	0.9	0.1	0	0	0.15	0.13	0.23
323	1	0.00052	0	0	0.15	0.13	0.23
324	1	0.0011	0	0	0.15	0.13	0.23
325	0.97	0.032	0	0	0.15	0.13	0.23
326	1	0	0	0	0.15	0.13	0.23
327	0.81	0.19	0	0	0.15	0.13	0.23
328	0.59	0.41	0	0	0.15	0.13	0.23
329	0.98	0.022	0	0	0.15	0.13	0.23
330	0.81	0.19	0	0	0.15	0.13	0.23
331	0.82	0.18	0	0	0.15	0.13	0.23
332	0.24	0.76	0	1	0.38	0.29	0.23
333	0	1	0	1	0.38	0.29	0.23
334	1	0.00052	0	0	0.15	0.13	0.23
335	0.092	0.91	0	1	0.38	0.29	0.23
336	0.05	0.95	0	1	0.38	0.29	0.23
337	1	0	0	0	0.15	0.13	0.23
338	1	0	0	0	0.15	0.13	0.23
339	1	4.5e-05	0	0	0.15	0.13	0.23
340	1	0.00063	0	0	0.15	0.13	0.23
341	1	0.0017	0	0	0.15	0.13	0.23
342	1	7.8e-05	0	0	0.15	0.13	0.23
343	1	0	0	0	0.15	0.13	0.23
344	1	0	0	0	0.15	0.13	0.23
345	1	0	0	0	0.15	0.13	0.23
346	1	0	0	0	0.15	0.13	0.23
347	0.0061	0.99	0	1	0.38	0.29	0.23
348	1	0	0	0	0.15	0.13	0.23
349	0.93	0.069	0	0	0.15	0.13	0.23
350	1	0	0	0	0.15	0.13	0.23
351	0.97	0.03	0	0	0.15	0.13	0.23
352	1	0	0	0	0.15	0.13	0.23
353	0.058	0.94	0	1	0.38	0.29	0.23
354	0.96	0.038	0	0	0.15	0.13	0.23
355	0.9	0.1	0	0	0.15	0.13	0.23
356	1	0	0	0	0.15	0.13	0.23
357	1	0.00012	0	0	0.15	0.13	0.23
358	0.91	0.088	0	0	0.15	0.13	0.23
359	0	0	1	2	0	0	0.1
360	1	0.00067	0	0	0.15	0.13	0.23
361	0.74	0.26	0	0	0.15	0.13	0.23
362	0.99	0.0055	0	0	0.15	0.13	0.23
363	0.87	0.13	0	0	0.15	0.13	0.23
364	1	0	0	0	0.15	0.13	0.23
365	1	0.00033	0	0	0.15	0.13	0.23
366	0.96	0.039	0	0	0.15	0.13	0.23
367	1	9.7e-05	0	0	0.15	0.13	0.23
368	0.99	0.013	0	0	0.15	0.13	0.23
369	0.27	0.73	0	1	0.38	0.29	0.23
370	0.96	0.039	0	0	0.15	0.13	0.23
371	0.99	0.014	0	0	0.15	0.13	0.23
372	0	0	1	2	0	0	0.1
373	0.00044	1	0	1	0.38	0.29	0.23
374	0.98	0.019	0	0	0.15	0.13	0.23
375	0.99	0.013	0	0	0.15	0.13	0.23
376	1	0	0	0	0.15	0.13	0.23
377	0.63	0.37	0	0	0.15	0.13	0.23
378	1	0.0045	0	0	0.15	0.13	0.23
379	0.91	0.095	0	0	0.15	0.13	0.23
380	0.9	0.099	0	0	0.15	0.13	0.23
381	0.99	0.0055	0	0	0.15	0.13	0.23
382	1	0.00044	0	0	0.15	0.13	0.23
383	0.96	0.044	0	0	0.15	0.13	0.23
384	0.98	0.016	0	0	0.15	0.13	0.23
385	1	0	0	0	0.15	0.13	0.23
386	0	0	1	2	0	0	0.1
387	1	0	0	0	0.15	0.13	0.23
388	1	1.9e-06	0	0	0.15	0.13	0.23
389	0.73	0.27	0	0	0.15	0.13	0.23
390	0.94	0.058	0	0	0.15	0.13	0.23
391	0.97	0.025	0	0	0.15	0.13	0.23
392	0.00041	1	0	1	0.38	0.29	0.23
393	0	0	1	2	0	0	0.1
394	1	3.1e-05	0	0	0.15	0.13	0.23
395	0.97	0.027	0	0	0.15	0.13	0.23
396	1	0	0	0	0.15	0.13	0.23
397	1	0	0	0	0.15	0.13	0.23
398	0.95	0	0.054	0	0.15	0.13	0.23
399	0.98	0.023	0	0	0.15	0.13	0.23
400	1	0	0	0	0.15	0.13	0.23
401	0	0	1	2	0	0	0.1
402	0.93	0.068	0	0	0.15	0.13	0.23
403	1	0	0	0	0.15	0.13	0.23
404	1	0.0019	0	0	0.15	0.13	0.23
405	1	0.0023	0	0	0.15	0.13	0.23
406	0.86	0.14	0	0	0.15	0.13	0.23
407	0.93	0.074	0	0	0.15	0.13	0.23
408	0.9	0.1	0	0	0.15	0.13	0.23
409	1	0	0	0	0.15	0.13	0.23
410	0.84	0.16	0	0	0.15	0.13	0.23
411	0.02	0.98	0	1	0.38	0.29	0.23
412	0.67	0.33	0	0	0.15	0.13	0.23
413	0.23	0.77	0	1	0.38	0.29	0.23
414	0.85	0.15	0	0	0.15	0.13	0.23
415	1	0	0	0	0.15	0.13	0.23
416	0.74	0.26	0	0	0.15	0.13	0.23
417	0.66	0.34	0	0	0.15	0.13	0.23
418	1	0	0	0	0.15	0.13	0.23
419	0.085	0.92	0	1	0.38	0.29	0.23
420	0	0	1	2	0	0	0.1
421	0.0015	1	0	1	0.38	0.29	0.23
422	0.0016	1	0	1	0.38	0.29	0.23
423	0.087	0.91	0	1	0.38	0.29	0.23
424	0.85	0.15	0	0	0.15	0.13	0.23
425	0.98	0.016	0	0	0.15	0.13	0.23
426	0.96	0.036	0	0	0.15	0.13	0.23
427	0.62	0.38	0	0	0.15	0.13	0.23
428	0.073	0.93	0	1	0.38	0.29	0.23
429	0.99	0.0058	0	0	0.15	0.13	0.23
430	0.88	0.12	0	0	0.15	0.13	0.23
431	0.98	0.019	0	0	0.15	0.13	0.23
432	0.96	0.035	0	0	0.15	0.13	0.23
433	0.99	0.01	0	0	0.15	0.13	0.23
434	0.92	0.081	0	0	0.15	0.13	0.23
435	0.09	0.91	0	1	0.38	0.29	0.23
436	0.71	0.29	0	0	0.15	0.13	0.23
437	0.015	0.98	0	1	0.38	0.29	0.23
438	0.97	0.028	0	0	0.15	0.13	0.23
439	0.95	0.051	0	0	0.15	0.13	0.23
440	0.45	0.55	0	1	0.38	0.29	0.23
441	1	0	0	0	0.15	0.13	0.23
442	1	0	0	0	0.15	0.13	0.23
443	1	0	0	0	0.15	0.13	0.23
444	1	0	0	0	0.15	0.13	0.23
445	1	0	0	0	0.15	0.13	0.23
446	0	0	1	2	0	0	0.1
447	1	0	0	0	0.15	0.13	0.23
448	1	0	0	0	0.15	0.13	0.23
449	1	0.0013	0	0	0.15	0.13	0.23
450	1	1.2e-06	0	0	0.15	0.13	0.23
451	1	2.8e-05	0	0	0.15	0.13	0.23
452	1	1.1e-06	0	0	0.15	0.13	0.23
453	0.72	0.28	0	0	0.15	0.13	0.23
454	0.98	0.016	0	0	0.15	0.13	0.23
455	1	0	0	0	0.15	0.13	0.23
456	0.99	0.012	0	0	0.15	0.13	0.23
457	1	0	0	0	0.15	0.13	0.23
458	0.98	0.019	0	0	0.15	0.13	0.23
459	1	0.00076	0	0	0.15	0.13	0.23
460	1	0	0	0	0.15	0.13	0.23
461	1	0	0	0	0.15	0.13	0.23
462	1	6.5e-06	0	0	0.15	0.13	0.23
463	1	0	0	0	0.15	0.13	0.23
464	1	0	0	0	0.15	0.13	0.23
465	1	0.00052	0	0	0.15	0.13	0.23
466	1	5e-06	0	0	0.15	0.13	0.23
467	1	0	0	0	0.15	0.13	0.23
468	1	0	0	0	0.15	0.13	0.23
469	1	0	0	0	0.15	0.13	0.23
470	1	0	0	0	0.15	0.13	0.23
471	1	0	0	0	0.15	0.13	0.23
472	1	0.0015	0	0	0.15	0.13	0.23
473	1	6e-05	0	0	0.15	0.13	0.23
474	1	0	0	0	0.15	0.13	0.23
475	1	8.1e-06	0	0	0.15	0.13	0.23
476	1	0.0001	0	0	0.15	0.13	0.23
477	1	0.00039	0	0	0.15	0.13	0.23
478	1	0	0	0	0.15	0.13	0.23
479	1	0	0	0	0.15	0.13	0.23
480	1	0	0	0	0.15	0.13	0.23
481	0.99	0.0088	0	0	0.15	0.13	0.23
482	1	4.8e-05	0	0	0.15	0.13	0.23
483	1	0	0	0	0.15	0.13	0.23
484	0	0	1	2	0	0	0.1
485	1	0	0	0	0.15	0.13	0.23
486	1	0	0	0	0.15	0.13	0.23
487	1	3.2e-06	0	0	0.15	0.13	0.23
488	1	0	0	0	0.15	0.13	0.23
489	1	0	0	0	0.15	0.13	0.23
490	1	0	0	0	0.15	0.13	0.23
491	1	0	0	0	0.15	0.13	0.23
492	1	0	0	0	0.15	0.13	0.23
493	1	0	0	0	0.15	0.13	0.23
494	1	0	0	0	0.15	0.13	0.23
495	0.93	0.068	0	0	0.15	0.13	0.23
496	0.036	0.96	0	1	0.38	0.29	0.23
497	0.95	0.046	0	0	0.15	0.13	0.23
498	9.6e-05	0	1	2	0	0	0.1
499	0.0011	1	0	1	0.38	0.29	0.23
500	0	0	1	2	0	0	0.1
501	0.0049	1	0	1	0.38	0.29	0.23
502	1	2.2e-05	0	0	0.15	0.13	0.23
503	1	0.00044	0	0	0.15	0.13	0.23
504	1	0.0013	0	0	0.15	0.13	0.23
505	0.71	0.29	0	0	0.15	0.13	0.23
506	1	0	0	0	0.15	0.13	0.23
507	1	0.0022	0	0	0.15	0.13	0.23
508	0.97	0.025	0	0	0.15	0.13	0.23
509	0.57	0.43	0	0	0.15	0.13	0.23
510	0	1	0	1	0.38	0.29	0.23
511	0.95	0.052	0	0	0.15	0.13	0.23
512	0.95	0.045	0	0	0.15	0.13	0.23
513	0.9	0.095	0	0	0.15	0.13	0.23
514	0.79	0.21	0	0	0.15	0.13	0.23
515	0.74	0.26	0	0	0.15	0.13	0.23
516	0.77	0.23	0	0	0.15	0.13	0.23
517	1	0	0	0	0.15	0.13	0.23
518	1.4e-05	0	1	2	0	0	0.1
519	1	0.00089	0	0	0.15	0.13	0.23
520	1	0	0	0	0.15	0.13	0.23
521	0.94	0.062	0	0	0.15	0.13	0.23
522	0.97	0.029	0	0	0.15	0.13	0.23
523	1	0.0017	0	0	0.15	0.13	0.23
524	1	0	0	0	0.15	0.13	0.23
525	1	0.0038	0	0	0.15	0.13	0.23
526	1	0	0	0	0.15	0.13	0.23
527	1	0	0	0	0.15	0.13	0.23
528	0.0051	0.99	0	1	0.38	0.29	0.23
529	0.22	0.78	0	1	0.38	0.29	0.23
530	0.88	0.12	0	0	0.15	0.13	0.23
531	1	0.0039	0	0	0.15	0.13	0.23
532	0.91	0.086	0	0	0.15	0.13	0.23
533	5.6e-06	1	0	1	0.38	0.29	0.23
534	0.17	0.83	0	1	0.38	0.29	0.23
535	0.42	0.58	0	1	0.38	0.29	0.23
536	7.6e-05	1	0	1	0.38	0.29	0.23
537	0.94	0.06	0	0	0.15	0.13	0.23
538	1	0	0	0	0.15	0.13	0.23
539	0.97	0.032	0	0	0.15	0.13	0.23
540	1	0.0006	0	0	0.15	0.13	0.23
541	1	1.4e-06	0	0	0.15	0.13	0.23
542	1	0.00047	0	0	0.15	0.13	0.23
543	1	7.1e-05	0	0	0.15	0.13	0.23
544	0.99	0.0053	0	0	0.15	0.13	0.23
545	1	0	0	0	0.15	0.13	0.23
546	0.97	0.025	0	0	0.15	0.13	0.23
547	0.98	0.021	0	0	0.15	0.13	0.23
548	1	0.0013	0	0	0.15	0.13	0.23
549	0.98	0.025	0	0	0.15	0.13	0.23
550	0.78	0.22	0	0	0.15	0.13	0.23
551	0.0021	1	0	1	0.38	0.29	0.23
552	1	0.004	0	0	0.15	0.13	0.23
553	0.65	0.35	0	0	0.15	0.13	0.23
554	0.87	1.6e-06	0.13	0	0.15	0.13	0.23
555	0.97	0.026	0	0	0.15	0.13	0.23
