SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
11	0.097	0.0099	1.2e-05	0.72	0	0	0.0033	0.058	9.5e-06	0.097	0.00066	0	0	0.0098	4.1e-06	0	0	0	0.003	0	3	0.15	0.13	0.23
12	2e-05	0	0	1	0	0	0	0.00012	0	2e-05	0	0	0	0.001	0	0	0	0	0	0	3	0.15	0.13	0.23
13	0.0048	0.0073	0.011	0.094	0	0	0.11	0	0	0.0048	0.13	0	0	0.63	0.0016	0	0	0	0.01	0	13	0.15	0.21	0.29
14	0.0016	3.4e-06	5.6e-06	0.92	0	0	0.0036	0.026	0	0.0016	0	6e-06	0.04	0.011	0	0	0	0	0	0.0011	3	0.15	0.13	0.23
15	4.6e-06	0	0	0.97	0	0	0	0.02	0	4.6e-06	0	0	0.014	0.00026	0	0	0	0	0	0	3	0.15	0.13	0.23
16	0	0	0	0	0	0	0	0.0015	0	0	0	1	0	0	0	0	0	0	0	0	11	0.15	0	0.077
17	0.091	0.023	0.0026	0.6	5.9e-06	0	0.03	0.12	0.0012	0.091	0.0051	0	0	0.026	0.00092	0	0	0	0.0084	0.00022	3	0.15	0.13	0.23
18	9.9e-06	0	0	1	0	0	0	0.0002	0	9.9e-06	0	0	0	0.001	0	0	0	0	0	0	3	0.15	0.13	0.23
19	0.0034	0.0039	0.11	0.14	0	0	0.53	0	0	0.0034	0.0048	0	0	0.086	0.11	0	0	0	0	0.00089	6	0.23	0.21	0.35
20	0.092	0.0053	0.0023	0.5	0	0	0.21	0.00059	0	0.092	0.0063	0	0	0.089	0.0087	0	0	0	0	6.2e-05	3	0.15	0.13	0.23
21	0.027	0.023	4e-05	0.83	0	0	0.0022	0.0025	0	0.027	0.011	0	0	0.051	1.3e-05	0	0	0	0.024	0	3	0.15	0.13	0.23
22	0.019	0.00057	0.027	0.25	0.029	1.7e-05	0.37	0.0028	0	0.019	0.00023	0	2.1e-05	0.062	0.02	1.7e-05	0	0	0	0.2	6	0.23	0.21	0.35
23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.15	0.1	0.026
24	0	0	0	0	0	0	0	0	0	0	0	0.33	0.67	0	0	0	0	0	0	0	12	0.017	0.014	0.23
25	0.011	1.4e-05	1.1e-05	0.16	0	0	0.6	0	0	0.011	8.7e-05	0	0	0.21	0.0038	0	0	0	0	0	6	0.23	0.21	0.35
26	3.6e-05	0	0	1	0	0	0	0.00019	0	3.6e-05	0	0	0	0.00056	0	0	0	0	0	0	3	0.15	0.13	0.23
27	0	0	0	0	0	0	0	0	4e-05	0	0	0	0	0	0	0	0	1	0	0	17	0.15	0.1	0.026
28	0.11	0.0039	7.2e-05	0.73	0	0	0.023	0.012	2.3e-06	0.11	0	0	0	0.0034	8.5e-06	0	0	0	0	7.5e-05	3	0.15	0.13	0.23
29	0.044	0.014	0	0.71	0	0	1.2e-05	0.17	0	0.044	0.00043	0	0	0.0035	0	0	0	0	0.019	0	3	0.15	0.13	0.23
30	0.17	4.9e-05	0	0.65	0	0	0.0032	0.0065	0	0.17	0	0	0	0.012	0	0	0	0	0	0	3	0.15	0.13	0.23
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.15	0.1	0.026
32	5.3e-05	0	0	0.99	0	0	3.5e-05	0	0	5.3e-05	0	0	0	0.0072	0	0	0	0	0	0	3	0.15	0.13	0.23
33	0.15	0.01	0.00078	0.42	0	0	0.13	0.00041	0	0.15	0.04	0	0	0.095	0.0023	0	0	0	7.7e-06	1.6e-05	3	0.15	0.13	0.23
34	0	0	0	1	0	0	0	0	0	0	0	0	0	2.1e-06	0	0	0	0	0	0	3	0.15	0.13	0.23
35	0	0	0	1	0	0	0	0.00087	0	0	0	0	0	3.1e-06	0	0	0	0	0	0	3	0.15	0.13	0.23
36	0.057	0.035	5.8e-06	0.32	0	0	0.0003	0.5	0.023	0.057	0.00037	0	0	0.00094	0	0	0	0	6.1e-05	0	7	0.15	0.13	0.15
37	0	0	0	1	0	0	0	0	0	0	0	0	0	0.0003	0	0	0	0	0	0	3	0.15	0.13	0.23
38	0	0	0	1	0	0	0	0.00022	0	0	0	0	3.8e-05	0	0	0	0	0	0	0	3	0.15	0.13	0.23
39	0.0019	0	0	0.99	0	0	0.00034	0.0016	0	0.0019	0	0	0	0.0034	0	0	0	0	0	0	3	0.15	0.13	0.23
40	3.4e-05	0	0	1	0	0	0	0.0013	0	3.4e-05	0	0	0	0.00026	0	0	0	0	0	0	3	0.15	0.13	0.23
41	0	0	0	0.99	0	0	0	0.0065	0	0	0	0	0.0048	8.6e-06	0	0	0	0	0	0	3	0.15	0.13	0.23
42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.017	0.014	0.23
43	0.083	0.012	0.051	0.27	0.0027	1.4e-06	0.34	0.0063	3.5e-06	0.083	0.02	0	0	0.063	0.061	1.4e-06	0	0	0.00066	0.01	6	0.23	0.21	0.35
44	3.8e-05	0	0	1	0	0	0	0.0032	0	3.8e-05	0	0	0	0	0	0	0	0	0	0	3	0.15	0.13	0.23
45	0.23	0.02	1.2e-05	0.37	0	0	0.0034	0.14	0.0017	0.23	6e-06	0	0	0.00096	2.4e-06	0	0	0	0	0	3	0.15	0.13	0.23
46	0	0	0	0	0	0	0	0	2.1e-06	0	0	0	0	0	0	0	0	1	0	0	17	0.15	0.1	0.026
47	0.089	0.005	3.8e-06	0.8	0	0	0.0055	0.0012	0	0.089	0.00012	0	0	0.0078	1.6e-05	0	0	0	0	0	3	0.15	0.13	0.23
48	0	0	0	0	0	0	0	0	0	0	0	0.00053	1	0	0	0	0	0	0	0	12	0.017	0.014	0.23
49	2.2e-05	0	0	1	0	0	0	1.8e-05	0	2.2e-05	0	0	0	4.4e-05	0	0	0	0	0	0	3	0.15	0.13	0.23
50	3.1e-06	0	0	0.76	0	0	0	0.24	0	3.1e-06	0	0	0	0	0	0	0	0	0	0	3	0.15	0.13	0.23
51	0	0	0	0.98	0	0	0	0.021	0	0	0	0	0.00052	0	0	0	0	0	0	0	3	0.15	0.13	0.23
52	0.011	1.3e-05	0	0.79	0	0	0.00074	0.19	0.00017	0.011	0	0	0	0.0059	0	0	0	0	0	0	3	0.15	0.13	0.23
53	0.19	0.0029	2e-05	0.48	0	0	0.012	0.12	0.00064	0.19	2.9e-05	0	0	0.014	2.4e-05	0	0	0	0	4.1e-06	3	0.15	0.13	0.23
54	0	0	0	0.98	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	3	0.15	0.13	0.23
55	0	0	0	0	0	0	0	0	1	0	0	5.7e-05	0	0	0	0	0	0	0	0	8	0.23	0.13	0.086
56	0.0062	0.00043	0.074	0.005	0.00049	6.1e-06	0.72	0	0	0.0062	0.02	0	0	0.073	0.092	6.1e-06	0	0	0.0015	0.0052	6	0.23	0.21	0.35
57	0.093	0.011	3.6e-06	0.71	0	0	0.0017	0.053	0	0.093	0.0021	0	0	0.021	0	0	0	0	0.015	0	3	0.15	0.13	0.23
58	0.013	4.8e-05	0.00041	0.79	1.5e-05	0	0.097	0.007	0	0.013	0	0	2.7e-06	0.057	0.00025	0	0	0	0	0.021	3	0.15	0.13	0.23
59	0	0	0	0	0	0	0	0	0	0	0	0.051	0.95	0	0	0	0	0	0	0	12	0.017	0.014	0.23
60	0.12	0.002	0	0.7	0	0	0.0011	0.044	0	0.12	0	0	0	0.0078	0	0	0	0	0	0	3	0.15	0.13	0.23
61	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.017	0.014	0.23
62	0.035	0.0035	0	0.29	0	0	4.7e-05	0.63	0.009	0.035	0	0	0	0.00085	0	0	0	0	0	0	7	0.15	0.13	0.15
63	0.16	0.031	0	0.37	0	0	0.00011	0.28	0.00029	0.16	3.1e-06	0	0	0.002	0	0	0	0	0	0	3	0.15	0.13	0.23
64	0.0014	3.3e-06	0.0044	0.013	6.9e-05	1.5e-05	0.75	0	0	0.0014	0	0	0	0.03	0.0037	1.5e-05	0	0	0	0.2	6	0.23	0.21	0.35
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.15	0.1	0.026
66	0.00042	6.6e-05	0	0.072	0	0	0	0.92	0.0025	0.00042	0	0	0	0	0	0	0	0	0	0	7	0.15	0.13	0.15
67	0.00098	0	5.5e-05	0.0014	0	0	0.92	0	0	0.00098	0	0	0	0.079	1.2e-05	0	0	0	0	9.8e-06	6	0.23	0.21	0.35
68	0.029	2.6e-05	0	0.93	0	0	1.4e-06	0.0092	0	0.029	0	0	0	0.00032	0	0	0	0	0	0	3	0.15	0.13	0.23
69	0.037	0.00012	0	0.85	0	0	0.0015	0.072	1.4e-05	0.037	0	0	0	0.0044	0	0	0	0	0	0	3	0.15	0.13	0.23
70	0.29	0.00019	0	0.25	0	0	0	0.17	0	0.29	0	0	0	0.00025	0	0	0	0	0	0	0	0.23	0.21	0.23
71	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.017	0.014	0.23
72	0.0014	0.00024	0.23	0.01	0.0046	1.1e-05	0.55	0	0	0.0014	0.00011	0	0	0.02	0.033	1.1e-05	0	0	0	0.14	6	0.23	0.21	0.35
73	0.14	0.025	0.00049	0.61	0	0	0.024	0.029	5.7e-06	0.14	0.00014	0	0	0.028	8.1e-05	0	0	0	0	1.2e-05	3	0.15	0.13	0.23
74	0.027	1.6e-06	0	0.12	0	0	0	0.82	0.00086	0.027	0	0	0	4.7e-06	0	0	0	0	0	0	7	0.15	0.13	0.15
75	0.11	4.1e-06	0	0.76	0	0	0.0021	3.3e-06	0	0.11	0	0	0	0.013	0	0	0	0	0	0	3	0.15	0.13	0.23
76	0.28	0.00016	0	0.28	0	0	1.2e-06	0.15	0	0.28	0	0	0	0.00026	0	0	0	0	0	0	3	0.15	0.13	0.23
77	0.015	0.00031	0.027	0.066	0.0019	1.2e-05	0.71	6.7e-05	0	0.015	0.00037	0	0	0.072	0.045	1.2e-05	0	0	0	0.049	6	0.23	0.21	0.35
78	2.5e-06	0	0.016	2.4e-05	0	0	0.89	0	0	2.5e-06	0	0	0	0.093	2.2e-05	0	0	0	0	4.9e-06	6	0.23	0.21	0.35
79	0.0019	0	0	0.0064	0	0	0.93	0	0	0.0019	0	0	0	0.057	0	0	0	0	0	1.5e-06	6	0.23	0.21	0.35
80	0.45	1.4e-05	0	0.097	0	0	0.00036	6e-06	0	0.45	0	0	0	0.0091	0	0	0	0	0	0	0	0.23	0.21	0.23
81	0.17	4.1e-05	0	0.22	0	0	2.9e-06	0.44	5.7e-06	0.17	0	0	0	0.00021	0	0	0	0	0	0	7	0.15	0.13	0.15
82	0.003	0.00028	0.04	0.14	1e-06	0	0.69	0	0	0.003	1.2e-06	0	0	0.085	0.0017	0	0	0	0	0.029	6	0.23	0.21	0.35
83	0.057	0.00012	0	0.3	0	0	0.0006	0.55	0.025	0.057	0	0	0	0.0048	0	0	0	0.00057	0	0	7	0.15	0.13	0.15
84	0.076	0.012	0	0.35	0	0	0	0.48	1e-05	0.076	0	0	0	0.00051	0	0	0	0	0	0	7	0.15	0.13	0.15
85	0.14	0.0045	5e-05	0.62	0	0	0.016	0.044	8.2e-06	0.14	2.1e-05	0	0	0.027	3.8e-05	0	0	0	0	1.9e-06	3	0.15	0.13	0.23
86	0.0022	0	0	0.31	0	0	0.66	0	0	0.0022	0	0	0	0.021	0	0	0	0	0	0.004	6	0.23	0.21	0.35
87	0.38	2e-05	0	0.13	0	0	0	0.11	0	0.38	0	0	0	7.8e-06	0	0	0	0	0	0	0	0.23	0.21	0.23
88	0.31	0.061	0	0.3	0	0	6.8e-06	0.0064	0	0.31	0	0	0	0.0018	0	0	0	0	0	0	0	0.23	0.21	0.23
89	0.38	2.1e-05	0	0.12	0	0	0.058	2.6e-05	0	0.38	0	0	0	0.06	0	0	0	0	0	0	0	0.23	0.21	0.23
90	0.0062	0.00089	0.15	0.0093	0.0023	7.3e-06	0.62	1.7e-06	0	0.0062	0.0074	0	0	0.019	0.14	7.3e-06	0	0	1.6e-05	0.039	6	0.23	0.21	0.35
91	0.058	0.014	6.3e-06	0.16	0	0	0.00046	0.47	0.24	0.058	0.0001	0	0	0.00096	1.1e-06	0	0	1.8e-05	5.6e-05	0	7	0.15	0.13	0.15
92	0.012	0.0017	0.00059	0.94	0	0	0.015	0.01	0	0.012	0	0	0	0.0086	1.5e-05	0	0	0	0	0.00067	3	0.15	0.13	0.23
93	0.0039	1.2e-05	0	0.031	0	0	0	0.96	0.0024	0.0039	0	0	0	1.1e-06	0	0	0	0	0	0	7	0.15	0.13	0.15
94	0	0	0	0	0	0	0	0	0	0	0	1	6.2e-06	0	0	0	0	0	0	0	11	0.15	0	0.077
95	0.2	0.00071	1.3e-06	0.51	0	0	0.0073	0.053	1.9e-06	0.2	5.3e-05	0	0	0.024	1.4e-05	0	0	0	0	0	3	0.15	0.13	0.23
96	0.36	1.2e-05	0	0.12	0	0	5.4e-06	0.16	5.8e-06	0.36	0	0	0	0.00079	0	0	0	0	0	0	0	0.23	0.21	0.23
97	0.033	0.00013	0.001	0.075	0	0	0.75	5.3e-06	0	0.033	4.3e-05	0	0	0.1	0.0062	0	0	0	0	0.00014	6	0.23	0.21	0.35
98	0.046	3.9e-05	0	0.89	0	0	8.4e-05	0.0032	0	0.046	1.4e-05	0	0	0.014	0	0	0	0	0	0	3	0.15	0.13	0.23
99	0.048	0.0046	0.0069	0.37	0	0	0.33	7.7e-05	0	0.048	0.0023	0	0	0.19	0.0088	0	0	0	0	0.00023	3	0.15	0.13	0.23
100	0.068	0.0024	0.0023	0.67	4.2e-05	0	0.097	0.04	7.7e-05	0.068	0.00013	0	0	0.045	0.0013	0	0	0	0	0.0034	3	0.15	0.13	0.23
101	0.12	9.9e-05	0	0.48	0	0	3.7e-05	0.27	0	0.12	0	0	0	0.0012	0	0	0	0	0	0	3	0.15	0.13	0.23
102	0.015	4.3e-05	0	0.94	0	0	6.2e-05	0.00071	0	0.015	3.7e-05	0	0	0.025	0	0	0	0	0	0	3	0.15	0.13	0.23
103	0.34	5.5e-05	0	0.32	0	0	1.5e-05	0.0021	0	0.34	0	0	0	0.0016	0	0	0	0	0	0	0	0.23	0.21	0.23
104	1.3e-05	0	0.043	6.7e-05	0	0	0.91	0	0	1.3e-05	0	0	0	0.028	0.018	0	0	0	0	0.001	6	0.23	0.21	0.35
105	0.44	1.2e-06	0	0.11	0	0	0	0.019	0	0.44	0	0	0	1.8e-05	0	0	0	0	0	0	0	0.23	0.21	0.23
106	0.16	0.028	8.3e-05	0.55	0	0	0.019	0.0014	0	0.16	1.6e-05	0	0	0.068	7.6e-06	0	0	0	0	0	3	0.15	0.13	0.23
107	0.22	5.8e-05	0	0.54	0	0	4.8e-06	0.018	0	0.22	0	0	0	0.0006	0	0	0	0	0	0	3	0.15	0.13	0.23
108	0.15	0.0045	4.4e-06	0.64	0	0	0.0055	0.017	0	0.15	1.5e-06	0	0	0.029	2.3e-06	0	0	0	0	0	3	0.15	0.13	0.23
109	9.6e-05	1.3e-06	0.019	0.001	7.1e-06	5e-06	0.67	0	0	9.6e-05	7.5e-05	0	0	0.022	0.27	5e-06	0	0	0	0.0081	6	0.23	0.21	0.35
110	0.024	0.0029	0	0.22	0	0	3.6e-05	0.7	0.034	0.024	0	0	0	0.0005	0	0	0	0	0	0	7	0.15	0.13	0.15
111	0.0017	0.00018	0.16	0.0038	0.021	2.1e-05	0.5	0	0	0.0017	0.0028	0	0	0.012	0.19	2.1e-05	0	0	2e-06	0.11	6	0.23	0.21	0.35
112	0.0028	0	0	0.00056	0	0	0.92	0	0	0.0028	0	0	0	0.076	0	0	0	0	0	0	6	0.23	0.21	0.35
113	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00032	0	0	0	0	0	0	6	0.23	0.21	0.35
114	0.053	2.2e-05	0	0.86	0	0	1.7e-06	0.035	0	0.053	0	0	0	0.001	0	0	0	0	0	0	3	0.15	0.13	0.23
115	0.045	0.0027	2.1e-05	0.79	0	0	0.0036	0.11	0.00014	0.045	2.1e-06	0	0	0.0064	2.8e-06	0	0	0	0	5.3e-06	3	0.15	0.13	0.23
116	0.012	0.0012	0.0039	0.13	0	0	0.43	0	0	0.012	4.2e-05	0	0	0.41	0.0028	0	0	0	0	1.4e-05	6	0.23	0.21	0.35
117	0.054	0.011	0.0093	0.11	0	0	0.56	1.1e-06	0	0.054	0.0001	0	0	0.2	0.00076	0	0	0	0	2.8e-05	6	0.23	0.21	0.35
118	0	0	0	0	0	0	0	0	0	0	0	1	0.0023	0	0	0	0	0	0	0	11	0.15	0	0.077
119	0.046	0	0	0.7	0	0	0.013	0.0003	0	0.046	0	0	0	0.19	0	0	0	0	0	0	3	0.15	0.13	0.23
120	2.7e-06	0	0.008	0.0001	0	0	0.85	0	0	2.7e-06	0	0	0	0.14	6.7e-05	0	0	0	0	1.1e-05	6	0.23	0.21	0.35
121	0.0049	7.4e-05	0	0.074	0	0	0	0.92	0	0.0049	0	0	0	0	0	0	0	0	0	0	7	0.15	0.13	0.15
122	0.0018	0.00025	0.16	0.0088	0.00047	4e-06	0.67	0	0	0.0018	0.00051	0	0	0.036	0.086	4e-06	0	0	0	0.034	6	0.23	0.21	0.35
123	0	0	0	0	0	0	0	1.3e-05	3.4e-05	0	0	0	0	0	0	0	0	1	0	0	17	0.15	0.1	0.026
124	0.00012	0	0	0.053	0	0	0	0.95	0	0.00012	0	0	0	0	0	0	0	0	0	0	7	0.15	0.13	0.15
125	0.13	0.018	0.00038	0.6	0	0	0.016	0.097	0.00028	0.13	0.00036	0	0	0.02	0.00013	0	0	0	5.2e-06	1.8e-05	3	0.15	0.13	0.23
126	0.031	0.0037	0	0.67	0	0	0	0.27	0	0.031	0	0	0	9.3e-05	0	0	0	0	0	0	3	0.15	0.13	0.23
127	0.06	0.00051	1.6e-05	0.57	0	0	0.086	9.4e-06	0	0.06	5e-06	0	0	0.23	0.00012	0	0	0	0	0	3	0.15	0.13	0.23
128	0.022	0.00022	0.0078	0.092	0.00015	4.7e-06	0.58	0.00011	0	0.022	0.0039	0	0	0.17	0.091	4.7e-06	0	0	1.8e-06	0.0059	6	0.23	0.21	0.35
129	0	0	0.41	2.9e-06	0.06	6.3e-05	0.17	0	0	0	0	0	0	0.00057	0.031	6.3e-05	0	0	0	0.33	2	0.38	0.21	0.41
130	0.012	0.0016	0	0.9	0	0	0	0.07	0	0.012	0	0	0	0.00038	0	0	0	0	0	0	3	0.15	0.13	0.23
131	0	0	0.18	0	0	0	0.8	0	0	0	0	0	0	0.0082	0.013	0	0	0	0	0.00072	6	0.23	0.21	0.35
132	0.0075	3.3e-05	0	0.25	0	0	0	0.73	2.8e-06	0.0075	0	0	0	4.2e-06	0	0	0	0	0	0	7	0.15	0.13	0.15
133	0.13	0.016	0.00047	0.46	0	0	0.016	0.22	0.0093	0.13	0.0018	0	0	0.016	0.00036	0	0	1.4e-06	0.00029	3.8e-05	3	0.15	0.13	0.23
134	0.096	0.018	0.0016	0.6	0	0	0.1	0.00046	0	0.096	3.8e-05	0	0	0.083	8.6e-05	0	0	0	0	2.2e-05	3	0.15	0.13	0.23
135	0.4	1.1e-05	0	0.19	0	0	5.9e-05	0.0027	0	0.4	0	0	0	0.0012	0	0	0	0	0	0	0	0.23	0.21	0.23
136	0.071	0.01	0	0.58	0	0	0.00017	0.27	0.00016	0.071	0	0	0	0.003	0	0	0	0	0	0	3	0.15	0.13	0.23
137	0.001	3.5e-06	0.00031	0.0087	0	0	0.88	0	0	0.001	0	0	0	0.11	1.2e-05	0	0	0	0	7.6e-05	6	0.23	0.21	0.35
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.15	0.1	0.026
139	0.0059	0.00057	0.086	0.027	0.00028	3.7e-06	0.68	2.1e-06	0	0.0059	0.0036	0	0	0.055	0.11	3.7e-06	0	0	0	0.024	6	0.23	0.21	0.35
140	0.029	0.00011	0	0.9	0	0	0.0032	6.1e-06	0	0.029	0	0	0	0.04	0	0	0	0	0	0	3	0.15	0.13	0.23
141	0	0	0	0	0	0	0	0	0	0	0	2.6e-06	1	0	0	0	0	0	0	0	12	0.017	0.014	0.23
142	0.075	0.0015	0	0.42	0	0	0.00048	0.42	0.0013	0.075	0.00012	0	0	0.0054	1.9e-06	0	0	0	1e-06	0	7	0.15	0.13	0.15
143	0.14	0.0062	0.00084	0.49	2.9e-06	0	0.049	0.11	0.00093	0.14	0.0058	0	0	0.052	0.0026	0	0	0	0.00036	0.00016	3	0.15	0.13	0.23
144	0	0	0	0	0	0	0	0	0	0	0	0.0024	1	0	0	0	0	0	0	0	12	0.017	0.014	0.23
145	0.0019	4.9e-05	0	0.16	0	0	6.1e-06	0.65	0.16	0.0019	0	0	0	4.6e-05	0	0	0	0.022	0	0	7	0.15	0.13	0.15
146	0.23	0.00065	1.9e-06	0.45	0	0	0.01	0.065	3e-05	0.23	5.6e-06	0	0	0.023	7.8e-06	0	0	0	0	0	3	0.15	0.13	0.23
147	0	0	0	0	0	0	0	0	0	0	0	4e-06	1	0	0	0	0	0	0	0	12	0.017	0.014	0.23
148	8.4e-05	9.7e-06	0.014	0.02	0	0	0.79	0	0	8.4e-05	0	0	0	0.18	3.1e-05	0	0	0	0	0.00073	6	0.23	0.21	0.35
149	0.0027	1.4e-05	2.1e-06	0.97	0	0	0.0017	0.018	0	0.0027	0	0	0	0.002	0	0	0	0	0	0.00015	3	0.15	0.13	0.23
150	0.011	0.0011	0.12	0.054	0.0085	1.1e-05	0.62	4.1e-05	0	0.011	0.00044	0	0	0.05	0.052	1.1e-05	0	0	0	0.069	6	0.23	0.21	0.35
151	0.048	0.0019	0.00083	0.43	0	0	0.25	1.8e-05	0	0.048	1.7e-06	0	0	0.22	0.00013	0	0	0	0	2.7e-05	3	0.15	0.13	0.23
152	0.22	0.0015	1.6e-06	0.51	0	0	0.008	0.018	0	0.22	3.4e-06	0	0	0.02	3.8e-06	0	0	0	0	0	3	0.15	0.13	0.23
153	0.1	0.0036	0	0.77	0	0	0	0.021	0	0.1	0	0	0	0.00064	0	0	0	0	0	0	3	0.15	0.13	0.23
154	0.052	5.3e-05	0	0.34	0	0	0	0.55	0.00018	0.052	0	0	0	7.2e-05	0	0	0	0	0	0	7	0.15	0.13	0.15
155	0.054	0.00064	0.0055	0.17	2.2e-05	1.7e-06	0.58	0.00036	0	0.054	0.00038	0	0	0.12	0.017	1.7e-06	0	0	0	0.0029	6	0.23	0.21	0.35
156	0.054	2.3e-05	0	0.15	0	0	0	0.75	3.9e-05	0.054	0	0	0	8.5e-06	0	0	0	0	0	0	7	0.15	0.13	0.15
157	0.037	0.0003	0	0.92	0	0	1.1e-05	0.00055	0	0.037	0	0	0	0.0046	0	0	0	0	0	0	3	0.15	0.13	0.23
158	0.025	0.00096	0.037	0.11	0.0033	9.5e-06	0.59	0.0003	0	0.025	0.0035	0	0	0.096	0.088	9.5e-06	0	0	6.6e-06	0.026	6	0.23	0.21	0.35
159	0.013	4.5e-06	0	0.75	0	0	0.0023	0	0	0.013	2.5e-05	0	0	0.00074	0	0	0	0	0.0011	0.22	3	0.15	0.13	0.23
160	0.15	0.014	0.016	0.51	0.012	1.9e-06	0.095	0	0	0.15	0.0004	0	0	0.01	0.0035	1.9e-06	0	0	0.0062	0.032	3	0.15	0.13	0.23
161	0.073	0.0083	0.047	0.25	0.075	0	0.39	0	0	0.073	3.2e-05	0	0	0.00048	0.0007	0	0	0	0.0051	0.075	6	0.23	0.21	0.35
162	0.065	0.00098	0.0022	0.37	0.0028	1.3e-06	0.42	0	0	0.065	0.00058	0	0	0.034	0.00063	1.3e-06	0	0	0.0028	0.041	6	0.23	0.21	0.35
163	7.8e-06	0	0	0.99	0	0	4.9e-05	0	0	7.8e-06	0	0	0	0	0	0	0	0	0	0.014	3	0.15	0.13	0.23
164	0.011	0.012	0.13	0.2	1.2e-05	0	0.048	0.38	0.004	0.011	0.0094	0	0	0.0018	0.19	0	0	0	0.0039	0.00072	7	0.15	0.13	0.15
165	0	0	0	3.4e-06	0	0	0	0.014	0	0	0	0.99	0	0	0	0	0	0	0	0	11	0.15	0	0.077
166	0.00071	0	0	0.95	0	0	7.2e-06	0.047	0	0.00071	0	0	0	0.00032	0	0	0	0	0	0	3	0.15	0.13	0.23
167	0.13	0.017	0.00065	0.098	0.024	2.3e-06	0.16	0	0	0.13	4.6e-05	0	0	0.44	4.2e-05	2.3e-06	0	0	0	0.0017	13	0.15	0.21	0.29
168	0.0035	0.00035	0.072	0.00037	0.16	0	0.65	0	0	0.0035	0.0033	0	0	0.04	0.074	0	0	0	0	0.00041	6	0.23	0.21	0.35
169	0.4	0.082	0.0095	0.041	0.0007	4.3e-06	0.016	3.1e-05	0	0.4	0.00026	0	0	0.057	0.0016	4.3e-06	0	0	0	0.001	0	0.23	0.21	0.23
170	0.0079	3.4e-06	0	0.8	0	0	0.00048	0.18	0.00011	0.0079	0	0	0	0.0049	0	0	0	0	0	0	3	0.15	0.13	0.23
171	0	0	0	0	0	0	0	0.0019	0.0034	0	0	0	0	0	0	0	0	0.99	0	0	17	0.15	0.1	0.026
172	2.3e-05	0	0	0.066	0	0	0	0.9	0.011	2.3e-05	0	0	0	6.2e-06	0	0	0	0.019	0	0	7	0.15	0.13	0.15
173	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.15	0	0.077
