SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
20	0.13	0.28	0.28	0.0093	0	0	0	0.00029	0	0.011	0	0	0	0	0.28	0	0.0043	0.00022	0	1	0.26	0.69	0.66	0.45
21	0.12	0.27	0.27	0.026	0	0	0	0.00076	0	0.045	0	0	0	0	0.27	0	0	0	0	1	0.26	0.69	0.66	0.45
22	0.0039	0.3	0.3	0.037	0	0	0	5.3e-06	0	0.013	0	0	0	0	0.3	0	0	0.042	0	1	0.26	0.69	0.66	0.45
23	0.0059	0.32	0.32	0.0059	0	0	0	0	0	0.012	0	0	0	0	0.32	0	0.0063	1.9e-06	0	1	0.26	0.69	0.66	0.45
24	0.0023	0.0029	0.0029	0.0017	0.00023	0	0	0.00022	0	0.00022	0	0	0	0	0.0029	0	0	0.99	0	17	0.26	0.72	0.96	0.46
25	3.2e-06	0.17	0.17	0	0	0	0	0	0	0	0	0	0	0	0.17	0	0.48	0	0	16	0.14	0.69	0.59	0.45
26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.37	1	0.77	0.76
27	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.37	1	0.77	0.76
28	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
29	5.8e-06	3.3e-06	3.3e-06	0.00012	0	0	0	3.4e-05	0	7.7e-06	0	0	0	0	3.3e-06	0	0	1	0	17	0.26	0.72	0.96	0.46
30	0.0053	0.0067	0.0067	0.029	0.012	0	0	0.01	0	0.0087	0	0	0	0	0.0067	0	0	0.91	0	17	0.26	0.72	0.96	0.46
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.26	0.72	0.96	0.46
32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.26	0.72	0.96	0.46
33	0.012	0.32	0.32	0.0017	0	0	0	1.1e-06	0	0.0025	0	0	0	0	0.32	0	0.014	9.8e-06	0	1	0.26	0.69	0.66	0.45
34	0	0	0	2.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.26	0.72	0.96	0.46
35	0.0045	0.31	0.31	0.024	0	0	0	0	0	0.046	0	0	0	0	0.31	0	0	1e-06	0	1	0.26	0.69	0.66	0.45
36	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.37	1	0.77	0.76
37	0.014	0.022	0.022	0.13	0.0032	0	0	0.02	0	0.043	0	0	0	0	0.022	0	0	0.73	0	17	0.26	0.72	0.96	0.46
38	0.0025	0.0087	0.0087	1.4e-05	0.97	0	0	1e-06	0	7.5e-05	0	0	0	0	0.0087	0	0	0	0	4	0.37	1	0.77	0.76
39	0.0012	0.33	0.33	8e-05	0	0	0	0	0	0.00022	0	0	0	0	0.33	0	6.4e-05	0	0	1	0.26	0.69	0.66	0.45
40	0	2.6e-05	2.6e-05	0.00075	4.1e-05	0	0	0	0	5.5e-05	0	0	0	0	2.6e-05	0	0	1	0	17	0.26	0.72	0.96	0.46
41	7e-06	0.00018	0.00018	0	1	0	0	2.7e-05	0	0	0	0	0	0	0.00018	0	0	0	0	4	0.37	1	0.77	0.76
42	0	1.3e-05	1.3e-05	1.2e-06	0	0	0	0	0	0	0	0	0	0	1.3e-05	0	0	1	0	17	0.26	0.72	0.96	0.46
43	3.8e-05	8.7e-05	8.7e-05	1.5e-06	0.99	0	0	0.0063	0	2e-06	0	0	0	0	8.7e-05	0	0	0	0	4	0.37	1	0.77	0.76
44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.26	0.72	0.96	0.46
45	1.8e-05	4.7e-05	4.7e-05	0	1	0	0	7.5e-05	0	1e-06	0	0	0	0	4.7e-05	0	0	0	0	4	0.37	1	0.77	0.76
46	0.036	0.23	0.23	0.16	0	0	0	0.0003	0	0.086	0	0	0	0	0.23	0	1.1e-05	0.017	0	1	0.26	0.69	0.66	0.45
47	0	6.3e-06	6.3e-06	9.1e-05	0	0	0	0	0	1.5e-06	0	0	0	0	6.3e-06	0	0	1	0	17	0.26	0.72	0.96	0.46
48	2.2e-05	2.8e-05	2.8e-05	0.0018	0.00079	0	0	4.7e-05	0	0.00016	0	0	0	0	2.8e-05	0	0	1	0	17	0.26	0.72	0.96	0.46
49	0.00017	0.04	0.04	0.29	0	0	0	0	0	0.047	0	0	0	0	0.04	0	0	0.54	0	17	0.26	0.72	0.96	0.46
50	0	0	0	0	0	0.16	0.68	0	0	0	0	0	0	0	0	0	0	0	0.16	6	0.029	0.034	0.076	0.05
51	0	0	0	0	1	0	0	6.8e-06	0	0	0	0	0	0	0	0	0	0	0	4	0.37	1	0.77	0.76
52	0.0027	0.058	0.058	0.0059	0	0	0	0	0	0.0013	0	0	0	0	0.058	0	0	0.81	0	17	0.26	0.72	0.96	0.46
53	0.0016	0.075	0.075	8.8e-06	0.77	0	0	0	0	6.6e-05	0	0	0	0	0.075	0	0	0	0	4	0.37	1	0.77	0.76
54	0.99	0.0027	0.0027	0	0	0	0	6.5e-06	0	0	0	0	0	0	0.0027	0	0	0	0	0	0.26	0.83	0.66	0.45
55	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.37	1	0.77	0.76
56	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
57	0	0	0	0	0	0	0	0	0	0	0.99	2.3e-05	0	0	0	0.0087	0	0	0	10	0	0	0.11	0
58	0.00025	0.33	0.33	0.00032	0	0	0	0	0	0.0011	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
59	0.0036	0.31	0.31	0.039	0	0	0	0	0	0.028	0	0	0	0	0.31	0	4.5e-06	0.00018	0	1	0.26	0.69	0.66	0.45
60	0.76	0.079	0.079	1.9e-05	0	0	0	1e-05	0	2.4e-05	0	0	0	0	0.079	0	1.1e-05	0	0	0	0.26	0.83	0.66	0.45
61	0.0078	0.18	0.18	1.7e-05	0	0	0	0	0	3.5e-05	0	0	0	0	0.18	0	0.45	0	0	16	0.14	0.69	0.59	0.45
62	0.18	0.27	0.27	0.013	0	0	0	5.5e-05	0	0.0081	0	0	0	0	0.27	0	0	1.7e-05	0	1	0.26	0.69	0.66	0.45
63	0.03	0.21	0.21	0.00011	0	0	0	1.2e-06	0	0.00034	0	0	0	0	0.21	0	0.34	0	0	16	0.14	0.69	0.59	0.45
64	7.7e-06	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0.33	0	8.9e-06	0	0	1	0.26	0.69	0.66	0.45
65	0.044	0.32	0.32	0.0013	0	0	0	1.9e-06	0	0.0051	0	0	0	0	0.32	0	0.00032	0	0	1	0.26	0.69	0.66	0.45
66	0.5	0.17	0.17	0	0	0	0	0	0	1.8e-06	0	0	0	0	0.17	0	1.3e-06	0	0	0	0.26	0.83	0.66	0.45
67	0.08	0.27	0.27	0.0039	0	0	0	0.00039	0	0.0029	0	0	0	0	0.27	0	0.066	0.032	0	1	0.26	0.69	0.66	0.45
68	0.15	0.24	0.24	0.0075	0	0	0	0.0031	9.2e-06	0.012	0	0	0	0	0.24	0	0.098	0.00041	0	1	0.26	0.69	0.66	0.45
69	0.00072	0.097	0.097	0.39	0	0	0	0	0	0.32	0	0	0	0	0.097	0	0	2.1e-05	0	3	0.37	0.72	0.7	0.45
70	0.023	0.31	0.31	0.015	0	0	0	1.1e-06	0	0.019	0	0	0	0	0.31	0	3.5e-05	0	0	1	0.26	0.69	0.66	0.45
71	0.022	0.32	0.32	0.0051	0	0	0	0	0	0.0028	0	0	0	0	0.32	0	0	6e-06	0	1	0.26	0.69	0.66	0.45
72	0.031	0.3	0.3	0.0036	0	0	0	1.6e-05	1.5e-06	0.0079	0	0	0	0	0.3	0	0.06	3.8e-06	0	1	0.26	0.69	0.66	0.45
73	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0	0	0	1	0	0	16	0.14	0.69	0.59	0.45
74	0.04	0.29	0.29	0.04	0.0001	0	0	0.00029	0	0.045	0	0	0	0	0.29	0	0.0035	0.0026	0	1	0.26	0.69	0.66	0.45
75	0.00052	0.33	0.33	1e-06	0	0	0	0	0	3.5e-06	0	0	0	0	0.33	0	0.00013	0	0	1	0.26	0.69	0.66	0.45
76	0	0	0	0	0	0.5	1e-06	0	0	0	0	0	0	0	0	0	0	0	0.5	5	0.029	0.31	0.038	0.05
77	0.0084	0.32	0.32	0.00024	0	0	0	0	0	0.00065	0	0	0	0	0.32	0	0.038	0	0	1	0.26	0.69	0.66	0.45
78	0.094	0.24	0.24	0.12	0	0	0	0.0012	0	0.071	0	0	0	0	0.24	0	2.3e-06	0.0014	0	1	0.26	0.69	0.66	0.45
79	0.0034	0.27	0.27	0.00062	0	0	0	0	0	0.0015	0	0	0	0	0.27	0	0.18	0	0	1	0.26	0.69	0.66	0.45
80	0.029	0.31	0.31	0.022	0	0	0	6.6e-05	0	0.019	0	0	0	0	0.31	0	0.0018	0.0026	0	1	0.26	0.69	0.66	0.45
81	0.11	0.15	0.15	8.4e-05	0	0	0	2.9e-05	0	9.3e-05	0	0	0	0	0.15	0	0.44	3e-05	0	16	0.14	0.69	0.59	0.45
82	0.045	0.31	0.31	0.0082	0	0	0	4.1e-06	0	0.01	0	0	0	0	0.31	0	1.7e-06	0	0	1	0.26	0.69	0.66	0.45
83	0.00083	0.23	0.23	0.00067	0.1	0	0	0	0	0.00035	0	0	0	0	0.23	0	0	0.2	0	1	0.26	0.69	0.66	0.45
84	0	7.8e-05	7.8e-05	0.9	0.0003	0	0	0.017	0.00032	0	0	0	0	0	7.8e-05	0	0	0.081	0	3	0.37	0.72	0.7	0.45
85	0.015	0.33	0.33	2.6e-05	0	0	0	0	0	0.00022	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
86	0	0	0	0.00037	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.26	0.72	0.96	0.46
87	0.034	0.21	0.21	0.17	0	0	0	5.5e-05	0	0.15	0	0	0	0	0.21	0	0	1.1e-06	0	1	0.26	0.69	0.66	0.45
88	0	0	0	0	0	0.29	0.41	0	0	0	0	0	0	0	0	0	0	0	0.29	6	0.029	0.034	0.076	0.05
89	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.37	1	0.77	0.76
90	0.018	0.29	0.29	0.025	0.016	0	0	6.5e-05	0	0.022	0	0	0	0	0.29	0	0	0.046	0	1	0.26	0.69	0.66	0.45
91	0.21	0.25	0.25	0.0059	0	0	0	0.00095	0	0.036	0	0	0	0	0.25	0	0	0	0	1	0.26	0.69	0.66	0.45
92	0.0043	0.32	0.32	0.0066	0	0	0	0	0.00034	0.023	0	0	0	0	0.32	0	0	0	0	1	0.26	0.69	0.66	0.45
93	0.00031	0.046	0.046	0.14	0	0	0	0	0	0.72	0	0	0	0	0.046	0	0	0	0	9	0.37	0.72	0.66	0.45
94	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
95	0.0072	0.19	0.19	0.043	0	0	0	0	0	0.39	0	0	0	0	0.19	0	0	0	0	9	0.37	0.72	0.66	0.45
96	0.16	0.15	0.15	0.047	0	0	0	0.00067	0	0.34	0	0	0	0	0.15	0	0	0	0	9	0.37	0.72	0.66	0.45
97	0.14	0.26	0.26	0.031	0.0065	0	0	0.011	0	0.042	0	0	0	0	0.26	0	0	0.0047	0	1	0.26	0.69	0.66	0.45
98	0.00057	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
99	0.0012	0.33	0.33	0.0062	0	0	0	0	0	0.0097	0	0	0	0	0.33	0	0	3.3e-06	0	1	0.26	0.69	0.66	0.45
100	3.8e-05	0.016	0.016	0	0.95	0	0	0	0	0	0	0	0	0	0.016	0	0	1.4e-06	0	4	0.37	1	0.77	0.76
101	0.0014	0.33	0.33	0.00018	0	0	0	0	0	0.00024	0	0	0	0	0.33	0	0	5.9e-06	0	1	0.26	0.69	0.66	0.45
102	0.02	0.22	0.22	0.1	0	0	0	0.00022	0	0.21	0	0	0	0	0.22	0	0	2.8e-06	0	1	0.26	0.69	0.66	0.45
103	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
104	0.0013	0.2	0.2	0	0.39	0	0	0	0	0	0	0	0	0	0.2	0	0	1.7e-05	0	4	0.37	1	0.77	0.76
105	0.0038	0.2	0.2	0.0021	0	0	0	0	0	0.4	0	0	0	0	0.2	0	0	0	0	9	0.37	0.72	0.66	0.45
106	0.016	2.9e-05	2.9e-05	0	0.0045	0	0	0.98	0	0	0	0	0	0	2.9e-05	0	0	0	0	7	0.31	1	0.7	0.45
107	0.00019	0.31	0.31	0.043	0	0	0	0	0	0.012	0	0	0	0	0.31	0	0	0.015	0	1	0.26	0.69	0.66	0.45
108	0.0064	0.026	0.026	0.14	0	0	0	0.00011	0	0.77	0	0	0	0	0.026	0	0	0	0	9	0.37	0.72	0.66	0.45
109	0.002	0.041	0.041	0.054	0	0	0	0	0	0.82	0	0	0	0	0.041	0	0	0	0	9	0.37	0.72	0.66	0.45
110	0.015	0.33	0.33	0.00028	0	0	0	1.6e-06	0	0.00062	0	0	0	0	0.33	0	0	1.1e-06	0	1	0.26	0.69	0.66	0.45
111	0.08	0.22	0.22	0.016	0.0033	0	0	0.0024	0	0.012	0	0	0	0	0.22	0	0	0.22	0	17	0.26	0.72	0.96	0.46
112	0	0	0	0	0	0	0.00023	0	0	0	0.075	0.098	0	0	0	0.83	0	0	0	15	0	0	0.19	0
113	0.047	0.32	0.32	5.5e-05	0	0	0	0	0	0.001	0	0	0	0	0.32	0	0	0	0	1	0.26	0.69	0.66	0.45
114	0	0.0031	0.0031	0	0.99	0	0	0	0	0	0	0	0	0	0.0031	0	0	0	0	4	0.37	1	0.77	0.76
115	0.0015	0.33	0.33	0.0018	0	0	0	0	0	0.0038	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
116	0.13	0.17	0.17	0.14	0.0013	0	0	0.038	0	0.14	0	0	0	0	0.17	0	0	0.028	0	1	0.26	0.69	0.66	0.45
117	0.00094	0.051	0.051	0.24	0.29	0	0	4.8e-06	0	0.31	0	0	0	0	0.051	0	0	7.4e-05	0	9	0.37	0.72	0.66	0.45
118	0.00058	0.021	0.021	0.4	0.082	0	0	8.1e-06	0	0.46	0	0	0	0	0.021	0	0	8.7e-05	0	9	0.37	0.72	0.66	0.45
119	0.00032	0.0093	0.0093	0.027	3.1e-05	0	0	1.4e-06	0	0.0083	0	0	0	0	0.0093	0	0	0.94	0	17	0.26	0.72	0.96	0.46
120	0.19	0.082	0.082	0.21	0.02	0	0	0.11	0	0.23	0	0	0	0	0.082	0	0	0.001	0	9	0.37	0.72	0.66	0.45
121	0.068	0.29	0.29	0.00094	0	0	0	1.1e-06	0	0.049	0	0	0	0	0.29	0	0	0	0	1	0.26	0.69	0.66	0.45
122	7.7e-05	0.0045	0.0045	0.0012	0	0	0	0	0	0.00021	0	0	0	0	0.0045	0	0	0.98	0	17	0.26	0.72	0.96	0.46
123	0.24	0.25	0.25	0.00092	0	0	0	2e-05	0	0.0063	0	0	0	0	0.25	0	0	0	0	1	0.26	0.69	0.66	0.45
124	0.093	0.3	0.3	0.0011	0	0	0	4e-05	5.7e-06	0.0076	0	0	0	0	0.3	0	0	0	0	1	0.26	0.69	0.66	0.45
125	0.0051	0.15	0.15	0.038	0	0	0	1e-05	0.39	0.12	0	0	0	0	0.15	0	0	0	0	8	0.26	0.31	0.26	0.35
126	0.02	0.054	0.054	0.079	0	0	0	0.00016	0.0002	0.74	0	0	0	0	0.054	0	0	0	0	9	0.37	0.72	0.66	0.45
127	0.0029	0.046	0.046	0.0012	0	0	0	0	0.84	0.018	0	0	0	0	0.046	0	0	0	0	8	0.26	0.31	0.26	0.35
128	0.12	0.26	0.26	0.0059	9.2e-05	0	0	0.0025	0	0.0078	0	0	0	0	0.26	0	0	0.084	0	1	0.26	0.69	0.66	0.45
129	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
130	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
131	0.054	0.11	0.11	0.31	0.00015	0	0	0.0053	0	0.18	0	0	0	0	0.11	0	0	0.11	0	3	0.37	0.72	0.7	0.45
132	0.17	0.22	0.22	0.0034	0	0	0	0.0023	0	0.0061	0	0	0	0	0.22	0	0	0.18	0	1	0.26	0.69	0.66	0.45
133	0.011	0.29	0.29	0.047	0	0	0	4.9e-05	0	0.039	0	0	0	0	0.29	0	0	0.03	0	1	0.26	0.69	0.66	0.45
134	0.03	0.29	0.29	0.045	0	0	0	0.0012	0	0.041	0	0	0	0	0.29	0	0	0.014	0	1	0.26	0.69	0.66	0.45
135	0.99	0.0019	0.0019	0	0	0	0	0.0015	0	0	0	0	0	0	0.0019	0	0	0	0	0	0.26	0.83	0.66	0.45
136	0.025	0.28	0.28	0.066	0	0	0	0.0001	0	0.059	0	0	0	0	0.28	0	0	0.0043	0	1	0.26	0.69	0.66	0.45
137	0.23	0.092	0.092	0.00032	0	0	0	0.00024	0	0.0012	0	0	0	0	0.092	0	0	0.49	0	17	0.26	0.72	0.96	0.46
138	2e-05	0.33	0.33	0	0	0	0	0	0	6.2e-06	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
139	0.026	0.32	0.32	0.00064	0	0	0	4.5e-06	0	0.0011	0	0	0	0	0.32	0	0	0.016	0	1	0.26	0.69	0.66	0.45
140	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
141	4.3e-05	0.33	0.33	0.003	0	0	0	0	0	0.0029	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
142	0.049	0.31	0.31	0.0048	0	0	0	0.00021	0	0.0069	0	0	0	0	0.31	0	0	0.00057	0	1	0.26	0.69	0.66	0.45
143	0.017	0.33	0.33	4.4e-06	0	0	0	0	0	5.2e-06	0	0	0	0	0.33	0	0	1.2e-05	0	1	0.26	0.69	0.66	0.45
144	0.073	0.27	0.27	0.045	0.00084	0	0	0.0023	0	0.062	0	0	0	0	0.27	0	0	0.0014	0	1	0.26	0.69	0.66	0.45
145	0	0.015	0.015	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0.96	0	0	16	0.14	0.69	0.59	0.45
146	0.0047	0.013	0.013	0.0031	0	0	0	0.0002	0	0.001	0	0	0	0	0.013	0	0	0.95	0	17	0.26	0.72	0.96	0.46
147	0	0.0042	0.0042	0	0	0	0	0	0.97	0	0	0	0	0	0.0042	0	0.022	0	0	8	0.26	0.31	0.26	0.35
148	0.091	0.25	0.25	0.066	0.001	0	0	0.0059	0	0.077	0	0	0	0	0.25	0	0	0.0049	0	1	0.26	0.69	0.66	0.45
149	0.01	0.33	0.33	0.00038	0	0	0	0	0	0.00042	0	0	0	0	0.33	0	0	5.4e-05	0	1	0.26	0.69	0.66	0.45
150	0.11	0.28	0.28	0.011	0	0	0	0.00043	0	0.0059	0	0	0	0	0.28	0	0	0.031	0	1	0.26	0.69	0.66	0.45
151	0.00019	0.33	0.33	0.0041	0	0	0	0	0	0.0079	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
152	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
153	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
154	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.029	0	0.19	0
155	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.029	0	0.19	0
156	0	0	0	0	0	0.0004	1	0	0	0	0	0	0	0	0	0	0	0	0.0004	6	0.029	0.034	0.076	0.05
157	0.009	0.23	0.23	0.089	0	0	0	4.9e-05	0	0.22	0	0	0	0	0.23	0	0	0	0	1	0.26	0.69	0.66	0.45
158	0.13	0.25	0.25	0.029	0	0	0	4.1e-05	0	0.083	0	0	0	0	0.25	0	0	0	0	1	0.26	0.69	0.66	0.45
159	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0.1
160	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
161	0.0012	0.33	0.33	0.00014	0	0	0	0	0	0.0003	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
162	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
163	0.016	0.32	0.32	0.017	0	0	0	1.6e-05	0	0.015	0	0	0	0	0.32	0	0	0.004	0	1	0.26	0.69	0.66	0.45
164	0.16	0.26	0.26	0.02	0	0	0	0.001	0	0.023	0	0	0	0	0.26	0	0	0.00028	0	1	0.26	0.69	0.66	0.45
165	0.072	0.29	0.29	0.029	8.2e-06	0	0	0.00053	0	0.027	0	0	0	0	0.29	0	0	0.0083	0	1	0.26	0.69	0.66	0.45
166	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	5	0.029	0.31	0.038	0.05
167	0.16	0.27	0.27	0.0096	0	0	0	0.0012	0	0.0085	0	0	0	0	0.27	0	0	0.00086	0	1	0.26	0.69	0.66	0.45
168	0.046	0.19	0.19	0.095	0.00045	0	0	0.0034	0	0.065	0	0	0	0	0.19	0	0	0.21	0	17	0.26	0.72	0.96	0.46
169	0.62	0.12	0.12	0.011	0	0	0	0.00012	0	0.017	0	0	0	0	0.12	0	0	0	0	0	0.26	0.83	0.66	0.45
170	0	0	0	7.2e-06	0	0	0.42	0	0	0	0	0	0	0	0	0	0	0.58	0	17	0.26	0.72	0.96	0.46
171	0.035	0.31	0.31	0.014	0	0	0	9.9e-06	0	0.018	0	0	0	0	0.31	0	0	3.2e-05	0	1	0.26	0.69	0.66	0.45
172	0	0	0	0.0053	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	9	0.37	0.72	0.66	0.45
173	0.0011	0.12	0.12	0.34	0	0	0	0	0	0.3	0	0	0	0	0.12	0	0	0	0	3	0.37	0.72	0.7	0.45
174	0.001	0.33	0.33	0.0057	0	0	0	0	0	0.012	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
175	2.3e-06	0	0	5.9e-05	1	0	0	0	0	0.00018	0	0	0	0	0	0	0	0	0	4	0.37	1	0.77	0.76
176	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
177	0	0.33	0.33	0	0	0	0	0	0	0	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
178	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.5	5	0.029	0.31	0.038	0.05
179	0.048	0.01	0.01	0.0042	0.012	0	0	0.0012	0	0.0098	0	0	0	0	0.01	0	0	0.89	0	17	0.26	0.72	0.96	0.46
180	0.33	0.22	0.22	0.0011	0	0	0	5.9e-05	0	0.0021	0	0	0	0	0.22	0	0	3.5e-06	0	0	0.26	0.83	0.66	0.45
181	0.52	0.16	0.16	0.0038	0	0	0	0.0015	0	0.0069	0	0	0	0	0.16	0	0	6e-06	0	0	0.26	0.83	0.66	0.45
182	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
183	0.00052	0.047	0.047	0.57	0	0	0	0	0	0.29	0	0	0	0	0.047	0	0	4.3e-05	0	3	0.37	0.72	0.7	0.45
184	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0.029	0.034	0.076	0.05
185	0.0086	0.33	0.33	3.3e-05	0	0	0	0	0	8.8e-05	0	0	0	0	0.33	0	0	0	0	1	0.26	0.69	0.66	0.45
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.14	0.69	0.59	0.45
187	0.033	0.32	0.32	6.3e-05	0	0	0	0	0	0.00041	0	0	0	0	0.32	0	0.0022	0	0	1	0.26	0.69	0.66	0.45
