SNV	cluster0	cluster1	cluster2	cluster	dcf0	dcf1	dcf2	dcf3
148	1	0	0	0	0.087	0.054	0.06	0.049
149	0	1	0	1	0.26	0.49	0.25	0.22
150	0	0	1	2	0	0.27	0	0
151	0	1	0	1	0.26	0.49	0.25	0.22
152	0	1	0	1	0.26	0.49	0.25	0.22
153	1	0	0	0	0.087	0.054	0.06	0.049
154	0	1	0	1	0.26	0.49	0.25	0.22
155	0	1	0	1	0.26	0.49	0.25	0.22
156	1	0	0	0	0.087	0.054	0.06	0.049
157	0	1	0	1	0.26	0.49	0.25	0.22
158	1	0	0	0	0.087	0.054	0.06	0.049
159	0	0	1	2	0	0.27	0	0
160	1	0	0	0	0.087	0.054	0.06	0.049
161	0	1	0	1	0.26	0.49	0.25	0.22
162	0	1	0	1	0.26	0.49	0.25	0.22
163	0	1	0	1	0.26	0.49	0.25	0.22
164	1	0	0	0	0.087	0.054	0.06	0.049
165	0	1	0	1	0.26	0.49	0.25	0.22
166	0	1	0	1	0.26	0.49	0.25	0.22
167	0	1	0	1	0.26	0.49	0.25	0.22
168	1	0	0	0	0.087	0.054	0.06	0.049
169	0	1	0	1	0.26	0.49	0.25	0.22
170	1	0	0	0	0.087	0.054	0.06	0.049
171	1	0	0	0	0.087	0.054	0.06	0.049
172	0	1	0	1	0.26	0.49	0.25	0.22
173	0	1	0	1	0.26	0.49	0.25	0.22
174	0	1	0	1	0.26	0.49	0.25	0.22
175	1	0	0	0	0.087	0.054	0.06	0.049
176	0	1	0	1	0.26	0.49	0.25	0.22
177	0	0	1	2	0	0.27	0	0
178	1	0	0	0	0.087	0.054	0.06	0.049
179	0	1	0	1	0.26	0.49	0.25	0.22
180	1	0	0	0	0.087	0.054	0.06	0.049
181	1	0	0	0	0.087	0.054	0.06	0.049
182	1	0	0	0	0.087	0.054	0.06	0.049
183	0	1	0	1	0.26	0.49	0.25	0.22
184	1	0	0	0	0.087	0.054	0.06	0.049
185	1	0	0	0	0.087	0.054	0.06	0.049
186	0	1	0	1	0.26	0.49	0.25	0.22
187	1	0	0	0	0.087	0.054	0.06	0.049
188	0.00024	1	0	1	0.26	0.49	0.25	0.22
189	1	0	0	0	0.087	0.054	0.06	0.049
190	0	1	0	1	0.26	0.49	0.25	0.22
191	0	1	0	1	0.26	0.49	0.25	0.22
192	1	0	0	0	0.087	0.054	0.06	0.049
193	0	1	0	1	0.26	0.49	0.25	0.22
194	1	0	0	0	0.087	0.054	0.06	0.049
195	0	1	0	1	0.26	0.49	0.25	0.22
196	0	1	0	1	0.26	0.49	0.25	0.22
197	0	1	0	1	0.26	0.49	0.25	0.22
198	0	1	0	1	0.26	0.49	0.25	0.22
199	0	0	1	2	0	0.27	0	0
200	1	0	0	0	0.087	0.054	0.06	0.049
201	0	1	0	1	0.26	0.49	0.25	0.22
202	1	0	0	0	0.087	0.054	0.06	0.049
203	0	1	0	1	0.26	0.49	0.25	0.22
204	0	1	0	1	0.26	0.49	0.25	0.22
205	0	1	0	1	0.26	0.49	0.25	0.22
206	0	1	0	1	0.26	0.49	0.25	0.22
207	0	1	0	1	0.26	0.49	0.25	0.22
208	1	0	0	0	0.087	0.054	0.06	0.049
209	0	1	0	1	0.26	0.49	0.25	0.22
210	0	1	0	1	0.26	0.49	0.25	0.22
211	1	0	0	0	0.087	0.054	0.06	0.049
212	1	0	0	0	0.087	0.054	0.06	0.049
213	0	0	1	2	0	0.27	0	0
214	0	1	0	1	0.26	0.49	0.25	0.22
215	0	0	1	2	0	0.27	0	0
216	1	0	0	0	0.087	0.054	0.06	0.049
217	0	1	0	1	0.26	0.49	0.25	0.22
218	0	0	1	2	0	0.27	0	0
219	1	0	0	0	0.087	0.054	0.06	0.049
220	1	0	0	0	0.087	0.054	0.06	0.049
221	0	1	0	1	0.26	0.49	0.25	0.22
222	1	0	0	0	0.087	0.054	0.06	0.049
223	0	1	0	1	0.26	0.49	0.25	0.22
224	1	0	0	0	0.087	0.054	0.06	0.049
225	0	1	0	1	0.26	0.49	0.25	0.22
226	1	0	0	0	0.087	0.054	0.06	0.049
227	1	0	0	0	0.087	0.054	0.06	0.049
228	1	0	0	0	0.087	0.054	0.06	0.049
229	0	1	0	1	0.26	0.49	0.25	0.22
230	0	1	0	1	0.26	0.49	0.25	0.22
231	0	0	1	2	0	0.27	0	0
232	0	1	0	1	0.26	0.49	0.25	0.22
233	0	1	0	1	0.26	0.49	0.25	0.22
234	0	1	0	1	0.26	0.49	0.25	0.22
235	0	1	0	1	0.26	0.49	0.25	0.22
236	0	1	0	1	0.26	0.49	0.25	0.22
237	1	0	0	0	0.087	0.054	0.06	0.049
238	1	0	0	0	0.087	0.054	0.06	0.049
239	0	1	0	1	0.26	0.49	0.25	0.22
240	0	1	0	1	0.26	0.49	0.25	0.22
241	0	1	0	1	0.26	0.49	0.25	0.22
242	1	0	0	0	0.087	0.054	0.06	0.049
243	0	0	1	2	0	0.27	0	0
244	1	0	0	0	0.087	0.054	0.06	0.049
245	0	0	1	2	0	0.27	0	0
246	0	1	0	1	0.26	0.49	0.25	0.22
247	0	1	0	1	0.26	0.49	0.25	0.22
248	0	1	0	1	0.26	0.49	0.25	0.22
249	0	0	1	2	0	0.27	0	0
250	0	1	0	1	0.26	0.49	0.25	0.22
251	0	1	0	1	0.26	0.49	0.25	0.22
252	1	0	0	0	0.087	0.054	0.06	0.049
253	0	1	0	1	0.26	0.49	0.25	0.22
254	0	1	0	1	0.26	0.49	0.25	0.22
255	0	1	0	1	0.26	0.49	0.25	0.22
256	0	1	0	1	0.26	0.49	0.25	0.22
257	0	1	0	1	0.26	0.49	0.25	0.22
258	0	1	0	1	0.26	0.49	0.25	0.22
259	0	1	0	1	0.26	0.49	0.25	0.22
260	0	1	0	1	0.26	0.49	0.25	0.22
261	5.1e-06	1	0	1	0.26	0.49	0.25	0.22
262	0	1	0	1	0.26	0.49	0.25	0.22
263	0	0	1	2	0	0.27	0	0
264	1	0	0	0	0.087	0.054	0.06	0.049
265	1	0	0	0	0.087	0.054	0.06	0.049
266	1	0	0	0	0.087	0.054	0.06	0.049
267	0	1	0	1	0.26	0.49	0.25	0.22
268	0	1	0	1	0.26	0.49	0.25	0.22
269	0	1	0	1	0.26	0.49	0.25	0.22
270	0	1	0	1	0.26	0.49	0.25	0.22
271	0	1	0	1	0.26	0.49	0.25	0.22
272	0	1	0	1	0.26	0.49	0.25	0.22
273	0	1	0	1	0.26	0.49	0.25	0.22
274	1	0	0	0	0.087	0.054	0.06	0.049
275	0	1	0	1	0.26	0.49	0.25	0.22
276	0	1	0	1	0.26	0.49	0.25	0.22
277	0	1	0	1	0.26	0.49	0.25	0.22
278	0	0	1	2	0	0.27	0	0
279	1	0	0	0	0.087	0.054	0.06	0.049
280	0	1	0	1	0.26	0.49	0.25	0.22
281	1	0	0	0	0.087	0.054	0.06	0.049
282	1	0	0	0	0.087	0.054	0.06	0.049
283	0	1	0	1	0.26	0.49	0.25	0.22
284	0	1	0	1	0.26	0.49	0.25	0.22
285	1	0	0	0	0.087	0.054	0.06	0.049
286	0	1	0	1	0.26	0.49	0.25	0.22
287	0	1	0	1	0.26	0.49	0.25	0.22
288	1	0	0	0	0.087	0.054	0.06	0.049
289	1	0	0	0	0.087	0.054	0.06	0.049
290	0	1	0	1	0.26	0.49	0.25	0.22
291	0	1	0	1	0.26	0.49	0.25	0.22
292	0	1	0	1	0.26	0.49	0.25	0.22
293	0	1	0	1	0.26	0.49	0.25	0.22
294	0	1	0	1	0.26	0.49	0.25	0.22
295	0	1	0	1	0.26	0.49	0.25	0.22
296	0	1	0	1	0.26	0.49	0.25	0.22
297	0	1	0	1	0.26	0.49	0.25	0.22
298	0	1	0	1	0.26	0.49	0.25	0.22
299	0	1	0	1	0.26	0.49	0.25	0.22
300	1	0	0	0	0.087	0.054	0.06	0.049
301	0	1	0	1	0.26	0.49	0.25	0.22
302	0	1	0	1	0.26	0.49	0.25	0.22
303	0	1	0	1	0.26	0.49	0.25	0.22
304	0	1	0	1	0.26	0.49	0.25	0.22
305	0	0	1	2	0	0.27	0	0
306	0	1	0	1	0.26	0.49	0.25	0.22
307	0	1	0	1	0.26	0.49	0.25	0.22
308	1	0	0	0	0.087	0.054	0.06	0.049
309	1	0	0	0	0.087	0.054	0.06	0.049
310	0	1	0	1	0.26	0.49	0.25	0.22
311	1	0	0	0	0.087	0.054	0.06	0.049
312	0	1	0	1	0.26	0.49	0.25	0.22
313	1	0	0	0	0.087	0.054	0.06	0.049
314	0	1	0	1	0.26	0.49	0.25	0.22
315	0	1	0	1	0.26	0.49	0.25	0.22
316	0	1	0	1	0.26	0.49	0.25	0.22
317	1	0	0	0	0.087	0.054	0.06	0.049
318	1	0	0	0	0.087	0.054	0.06	0.049
319	0	1	0	1	0.26	0.49	0.25	0.22
320	1	0	0	0	0.087	0.054	0.06	0.049
321	0	1	0	1	0.26	0.49	0.25	0.22
322	1	0	0	0	0.087	0.054	0.06	0.049
323	1	0	0	0	0.087	0.054	0.06	0.049
324	0	1	0	1	0.26	0.49	0.25	0.22
325	0	0	1	2	0	0.27	0	0
326	0	0	1	2	0	0.27	0	0
327	0	1	0	1	0.26	0.49	0.25	0.22
328	1	0	0	0	0.087	0.054	0.06	0.049
329	1	0	0	0	0.087	0.054	0.06	0.049
330	0	1	0	1	0.26	0.49	0.25	0.22
331	0	1	0	1	0.26	0.49	0.25	0.22
332	0	1	0	1	0.26	0.49	0.25	0.22
333	0	0	1	2	0	0.27	0	0
334	0	1	0	1	0.26	0.49	0.25	0.22
335	0	0	1	2	0	0.27	0	0
336	0	1	0	1	0.26	0.49	0.25	0.22
337	0	0	1	2	0	0.27	0	0
338	1	0	0	0	0.087	0.054	0.06	0.049
339	0	1	0	1	0.26	0.49	0.25	0.22
340	0.24	0.76	0	1	0.26	0.49	0.25	0.22
341	0	1	0	1	0.26	0.49	0.25	0.22
342	1	0	0	0	0.087	0.054	0.06	0.049
343	0	0	1	2	0	0.27	0	0
344	0	1	0	1	0.26	0.49	0.25	0.22
345	0	1	0	1	0.26	0.49	0.25	0.22
346	0	0	1	2	0	0.27	0	0
347	1	0	0	0	0.087	0.054	0.06	0.049
348	1	0	0	0	0.087	0.054	0.06	0.049
349	0	1	0	1	0.26	0.49	0.25	0.22
350	1	0	0	0	0.087	0.054	0.06	0.049
351	1	0	0	0	0.087	0.054	0.06	0.049
352	0	1	0	1	0.26	0.49	0.25	0.22
353	1	0	0	0	0.087	0.054	0.06	0.049
354	0	0	1	2	0	0.27	0	0
355	1	0	0	0	0.087	0.054	0.06	0.049
356	0	1	0	1	0.26	0.49	0.25	0.22
357	0	0	1	2	0	0.27	0	0
358	0	0	1	2	0	0.27	0	0
359	0	1	0	1	0.26	0.49	0.25	0.22
360	1	0.00019	0	0	0.087	0.054	0.06	0.049
361	0	0	1	2	0	0.27	0	0
362	1	0	0	0	0.087	0.054	0.06	0.049
363	0	1	0	1	0.26	0.49	0.25	0.22
364	0	1	0	1	0.26	0.49	0.25	0.22
365	0	1	0	1	0.26	0.49	0.25	0.22
366	0	1	0	1	0.26	0.49	0.25	0.22
367	1	0	0	0	0.087	0.054	0.06	0.049
368	0	0	1	2	0	0.27	0	0
369	0	1	0	1	0.26	0.49	0.25	0.22
370	0	1	0	1	0.26	0.49	0.25	0.22
371	1	0	0	0	0.087	0.054	0.06	0.049
372	1	0	0	0	0.087	0.054	0.06	0.049
373	1	0	0	0	0.087	0.054	0.06	0.049
374	1	0	0	0	0.087	0.054	0.06	0.049
375	0	0	1	2	0	0.27	0	0
376	0	1	0	1	0.26	0.49	0.25	0.22
377	1	0	0	0	0.087	0.054	0.06	0.049
378	1	0	0	0	0.087	0.054	0.06	0.049
379	0	0	1	2	0	0.27	0	0
380	0	1	0	1	0.26	0.49	0.25	0.22
381	1	0	0	0	0.087	0.054	0.06	0.049
382	0	1	0	1	0.26	0.49	0.25	0.22
383	1	0	0	0	0.087	0.054	0.06	0.049
384	0	1	0	1	0.26	0.49	0.25	0.22
385	0	1	0	1	0.26	0.49	0.25	0.22
386	1	0	0	0	0.087	0.054	0.06	0.049
387	0	1	0	1	0.26	0.49	0.25	0.22
388	0	0	1	2	0	0.27	0	0
389	1	0	0	0	0.087	0.054	0.06	0.049
390	0	1	0	1	0.26	0.49	0.25	0.22
391	0	0	1	2	0	0.27	0	0
392	0	1	0	1	0.26	0.49	0.25	0.22
393	0	1	0	1	0.26	0.49	0.25	0.22
394	0	0	1	2	0	0.27	0	0
395	0	1	0	1	0.26	0.49	0.25	0.22
396	0	1	0	1	0.26	0.49	0.25	0.22
397	0	1	0	1	0.26	0.49	0.25	0.22
398	0	1	0	1	0.26	0.49	0.25	0.22
399	1	0	0	0	0.087	0.054	0.06	0.049
400	1	0	0	0	0.087	0.054	0.06	0.049
401	0	1	0	1	0.26	0.49	0.25	0.22
402	0	1	0	1	0.26	0.49	0.25	0.22
403	1	0	0	0	0.087	0.054	0.06	0.049
404	0	1	0	1	0.26	0.49	0.25	0.22
405	0	0	1	2	0	0.27	0	0
406	0	1	0	1	0.26	0.49	0.25	0.22
407	0	1	0	1	0.26	0.49	0.25	0.22
408	0	1	0	1	0.26	0.49	0.25	0.22
409	1	0	0	0	0.087	0.054	0.06	0.049
410	0	1	0	1	0.26	0.49	0.25	0.22
411	0	1	0	1	0.26	0.49	0.25	0.22
412	0	1	0	1	0.26	0.49	0.25	0.22
413	1	0	0	0	0.087	0.054	0.06	0.049
414	0	1	0	1	0.26	0.49	0.25	0.22
415	0	1	0	1	0.26	0.49	0.25	0.22
416	1	0	0	0	0.087	0.054	0.06	0.049
417	0	1	0	1	0.26	0.49	0.25	0.22
418	0	1	0	1	0.26	0.49	0.25	0.22
419	1	0	0	0	0.087	0.054	0.06	0.049
420	0	0.79	0.21	1	0.26	0.49	0.25	0.22
421	1	0	0	0	0.087	0.054	0.06	0.049
422	0	1	0	1	0.26	0.49	0.25	0.22
423	0	1	0	1	0.26	0.49	0.25	0.22
424	0	1	0	1	0.26	0.49	0.25	0.22
425	0	1	0	1	0.26	0.49	0.25	0.22
426	1	0	0	0	0.087	0.054	0.06	0.049
427	0	1	0	1	0.26	0.49	0.25	0.22
428	1	0	0	0	0.087	0.054	0.06	0.049
429	1	0	0	0	0.087	0.054	0.06	0.049
430	0	1	0	1	0.26	0.49	0.25	0.22
431	0	0	1	2	0	0.27	0	0
432	0	1	0	1	0.26	0.49	0.25	0.22
433	0	1	0	1	0.26	0.49	0.25	0.22
434	0	0	1	2	0	0.27	0	0
435	0	0.0054	0.99	2	0	0.27	0	0
436	0	1	0	1	0.26	0.49	0.25	0.22
437	0	1	0	1	0.26	0.49	0.25	0.22
438	1	0	0	0	0.087	0.054	0.06	0.049
439	0	1	0	1	0.26	0.49	0.25	0.22
440	0	1	0	1	0.26	0.49	0.25	0.22
441	0	1	0	1	0.26	0.49	0.25	0.22
442	0	1	0	1	0.26	0.49	0.25	0.22
443	1	0.00052	0	0	0.087	0.054	0.06	0.049
444	0	1	0	1	0.26	0.49	0.25	0.22
445	0	0	1	2	0	0.27	0	0
446	0	1	0	1	0.26	0.49	0.25	0.22
447	0	1	0	1	0.26	0.49	0.25	0.22
448	1	0	0	0	0.087	0.054	0.06	0.049
449	0	1	0	1	0.26	0.49	0.25	0.22
450	1	0	0	0	0.087	0.054	0.06	0.049
451	1	0	0	0	0.087	0.054	0.06	0.049
452	0	0	1	2	0	0.27	0	0
453	0	1	0	1	0.26	0.49	0.25	0.22
454	0	1	0	1	0.26	0.49	0.25	0.22
455	0	1	0	1	0.26	0.49	0.25	0.22
456	0	1	0	1	0.26	0.49	0.25	0.22
457	1	0	0	0	0.087	0.054	0.06	0.049
458	0	1	0	1	0.26	0.49	0.25	0.22
459	0	0	1	2	0	0.27	0	0
460	0	1	0	1	0.26	0.49	0.25	0.22
461	0	0	1	2	0	0.27	0	0
462	0	1	0	1	0.26	0.49	0.25	0.22
463	0	1	0	1	0.26	0.49	0.25	0.22
464	1	0	0	0	0.087	0.054	0.06	0.049
465	0	1	0	1	0.26	0.49	0.25	0.22
466	1	0	0	0	0.087	0.054	0.06	0.049
467	0	1	0	1	0.26	0.49	0.25	0.22
468	0	1	0	1	0.26	0.49	0.25	0.22
469	0	1	0	1	0.26	0.49	0.25	0.22
470	0	0	1	2	0	0.27	0	0
471	0	1	0	1	0.26	0.49	0.25	0.22
472	0	1	0	1	0.26	0.49	0.25	0.22
473	1	0	0	0	0.087	0.054	0.06	0.049
474	0	1	0	1	0.26	0.49	0.25	0.22
475	1	0	0	0	0.087	0.054	0.06	0.049
476	0	0	1	2	0	0.27	0	0
477	0	1	0	1	0.26	0.49	0.25	0.22
478	1	0	0	0	0.087	0.054	0.06	0.049
479	0	0	1	2	0	0.27	0	0
480	1	0	0	0	0.087	0.054	0.06	0.049
481	1	0	0	0	0.087	0.054	0.06	0.049
482	0	1	0	1	0.26	0.49	0.25	0.22
483	0	0	1	2	0	0.27	0	0
484	1	0	0	0	0.087	0.054	0.06	0.049
485	0	1	0	1	0.26	0.49	0.25	0.22
486	1	0	0	0	0.087	0.054	0.06	0.049
487	1	0	0	0	0.087	0.054	0.06	0.049
488	0	1	0	1	0.26	0.49	0.25	0.22
489	1	0	0	0	0.087	0.054	0.06	0.049
490	0	1	0	1	0.26	0.49	0.25	0.22
491	0	0	1	2	0	0.27	0	0
492	1	0	0	0	0.087	0.054	0.06	0.049
493	1	0	0	0	0.087	0.054	0.06	0.049
494	0	1	0	1	0.26	0.49	0.25	0.22
495	0	1	0	1	0.26	0.49	0.25	0.22
496	0	1	0	1	0.26	0.49	0.25	0.22
497	1	0	0	0	0.087	0.054	0.06	0.049
498	1	0	0	0	0.087	0.054	0.06	0.049
499	0	1	0	1	0.26	0.49	0.25	0.22
500	0	1	0	1	0.26	0.49	0.25	0.22
501	0	1	0	1	0.26	0.49	0.25	0.22
502	0	1	0	1	0.26	0.49	0.25	0.22
503	0	1	0	1	0.26	0.49	0.25	0.22
504	0	1	0	1	0.26	0.49	0.25	0.22
505	0	1	0	1	0.26	0.49	0.25	0.22
506	0	1	0	1	0.26	0.49	0.25	0.22
507	0	1	0	1	0.26	0.49	0.25	0.22
508	1	0	0	0	0.087	0.054	0.06	0.049
509	0	1	0	1	0.26	0.49	0.25	0.22
510	1	0	0	0	0.087	0.054	0.06	0.049
511	1	0	0	0	0.087	0.054	0.06	0.049
512	0	0	1	2	0	0.27	0	0
513	0	1	0	1	0.26	0.49	0.25	0.22
514	0	1	0	1	0.26	0.49	0.25	0.22
515	1	0	0	0	0.087	0.054	0.06	0.049
516	1	0	0	0	0.087	0.054	0.06	0.049
517	0	1	0	1	0.26	0.49	0.25	0.22
518	0	0	1	2	0	0.27	0	0
519	0	1	0	1	0.26	0.49	0.25	0.22
520	0	1	0	1	0.26	0.49	0.25	0.22
521	0	1	0	1	0.26	0.49	0.25	0.22
522	0	1	0	1	0.26	0.49	0.25	0.22
523	0	1	0	1	0.26	0.49	0.25	0.22
524	1	0	0	0	0.087	0.054	0.06	0.049
525	0	1	0	1	0.26	0.49	0.25	0.22
526	0	1	0	1	0.26	0.49	0.25	0.22
527	0	1	0	1	0.26	0.49	0.25	0.22
528	0	1	0	1	0.26	0.49	0.25	0.22
529	0	0	1	2	0	0.27	0	0
530	0	1	0	1	0.26	0.49	0.25	0.22
531	1	0	0	0	0.087	0.054	0.06	0.049
532	0	0	1	2	0	0.27	0	0
533	0	0	1	2	0	0.27	0	0
534	1	0	0	0	0.087	0.054	0.06	0.049
535	1	0	0	0	0.087	0.054	0.06	0.049
536	0	1	0	1	0.26	0.49	0.25	0.22
537	0	1	0	1	0.26	0.49	0.25	0.22
538	0	1	0	1	0.26	0.49	0.25	0.22
539	1	0	0	0	0.087	0.054	0.06	0.049
540	0.099	0.9	0	1	0.26	0.49	0.25	0.22
541	0	1	0	1	0.26	0.49	0.25	0.22
542	0	0	1	2	0	0.27	0	0
543	0	1	0	1	0.26	0.49	0.25	0.22
544	1	0	0	0	0.087	0.054	0.06	0.049
545	0	1	0	1	0.26	0.49	0.25	0.22
546	0	1	0	1	0.26	0.49	0.25	0.22
547	1	0	0	0	0.087	0.054	0.06	0.049
