SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0	dcf1	dcf2	dcf3
96	1	0	0	0	0	0.26	0.49	0.18	0.22
97	1	0	0	0	0	0.26	0.49	0.18	0.22
98	0	1	0	0	1	0.14	0.054	0.06	0.049
99	1	0	0	0	0	0.26	0.49	0.18	0.22
100	0	1	0	0	1	0.14	0.054	0.06	0.049
101	1	0	0	0	0	0.26	0.49	0.18	0.22
102	1	0	0	0	0	0.26	0.49	0.18	0.22
103	0	0	0	1	3	0	0.27	0	0
104	1	0	0	0	0	0.26	0.49	0.18	0.22
105	0	1	0	0	1	0.14	0.054	0.06	0.049
106	0	0	0	1	3	0	0.27	0	0
107	0	0	0	1	3	0	0.27	0	0
108	0	1	0	0	1	0.14	0.054	0.06	0.049
109	1	0	0	0	0	0.26	0.49	0.18	0.22
110	1	0	0	0	0	0.26	0.49	0.18	0.22
111	1	0	0	0	0	0.26	0.49	0.18	0.22
112	1	0	0	0	0	0.26	0.49	0.18	0.22
113	0	1	0	0	1	0.14	0.054	0.06	0.049
114	1	0	0	0	0	0.26	0.49	0.18	0.22
115	1	0	0	0	0	0.26	0.49	0.18	0.22
116	0	0	1	0	2	0	0	0.1	0.098
117	1	0	0	0	0	0.26	0.49	0.18	0.22
118	1	0	0	0	0	0.26	0.49	0.18	0.22
119	1	0	0	0	0	0.26	0.49	0.18	0.22
120	1	0	0	0	0	0.26	0.49	0.18	0.22
121	1	0	0	0	0	0.26	0.49	0.18	0.22
122	1	0	0	0	0	0.26	0.49	0.18	0.22
123	1	0	0	0	0	0.26	0.49	0.18	0.22
124	1	0	0	0	0	0.26	0.49	0.18	0.22
125	0	1	0	0	1	0.14	0.054	0.06	0.049
126	0	1	0	0	1	0.14	0.054	0.06	0.049
127	0	0	0	1	3	0	0.27	0	0
128	1	0	0	0	0	0.26	0.49	0.18	0.22
129	1	0	0	0	0	0.26	0.49	0.18	0.22
130	1	0	0	0	0	0.26	0.49	0.18	0.22
131	1	0	0	0	0	0.26	0.49	0.18	0.22
132	1	0	0	0	0	0.26	0.49	0.18	0.22
133	1	0	0	0	0	0.26	0.49	0.18	0.22
134	0	1	0	0	1	0.14	0.054	0.06	0.049
135	0	1	0	0	1	0.14	0.054	0.06	0.049
136	1	0	0	0	0	0.26	0.49	0.18	0.22
137	1	0	0	0	0	0.26	0.49	0.18	0.22
138	0	0	1	0	2	0	0	0.1	0.098
139	1	0	0	0	0	0.26	0.49	0.18	0.22
140	0	1	0	0	1	0.14	0.054	0.06	0.049
141	0	1	0	0	1	0.14	0.054	0.06	0.049
142	0	0	1	0	2	0	0	0.1	0.098
143	1	0	0	0	0	0.26	0.49	0.18	0.22
144	1	0	0	0	0	0.26	0.49	0.18	0.22
145	0	0	1	0	2	0	0	0.1	0.098
146	1	0	0	0	0	0.26	0.49	0.18	0.22
147	0	0	0	1	3	0	0.27	0	0
148	0	0	1	0	2	0	0	0.1	0.098
149	1	0	0	0	0	0.26	0.49	0.18	0.22
150	0	0	0	1	3	0	0.27	0	0
151	1	0	0	0	0	0.26	0.49	0.18	0.22
152	1	0	0	0	0	0.26	0.49	0.18	0.22
153	0	1	0	0	1	0.14	0.054	0.06	0.049
154	1	0	0	0	0	0.26	0.49	0.18	0.22
155	1	0	0	0	0	0.26	0.49	0.18	0.22
156	1	0	0	0	0	0.26	0.49	0.18	0.22
157	1	0	0	0	0	0.26	0.49	0.18	0.22
158	0	0	1	0	2	0	0	0.1	0.098
159	0	0	0	1	3	0	0.27	0	0
160	1	0	0	0	0	0.26	0.49	0.18	0.22
161	1	0	0	0	0	0.26	0.49	0.18	0.22
162	1	0	0	0	0	0.26	0.49	0.18	0.22
163	1	0	0	0	0	0.26	0.49	0.18	0.22
164	0	1	0	0	1	0.14	0.054	0.06	0.049
165	1	0	0	0	0	0.26	0.49	0.18	0.22
166	1	0	0	0	0	0.26	0.49	0.18	0.22
167	1	0	0	0	0	0.26	0.49	0.18	0.22
168	1	0	0	0	0	0.26	0.49	0.18	0.22
169	1	0	0	0	0	0.26	0.49	0.18	0.22
170	1	0	0.00028	0	0	0.26	0.49	0.18	0.22
171	0	1	0	0	1	0.14	0.054	0.06	0.049
172	1	0	0	0	0	0.26	0.49	0.18	0.22
173	1	0	0	0	0	0.26	0.49	0.18	0.22
174	1	0	0	0	0	0.26	0.49	0.18	0.22
175	0	1	0	0	1	0.14	0.054	0.06	0.049
176	1	0	0	0	0	0.26	0.49	0.18	0.22
177	0	0	0	1	3	0	0.27	0	0
178	0	0	1	0	2	0	0	0.1	0.098
179	1	0	0	0	0	0.26	0.49	0.18	0.22
180	0	0	1	0	2	0	0	0.1	0.098
181	0	1	0	0	1	0.14	0.054	0.06	0.049
182	0	1	0	0	1	0.14	0.054	0.06	0.049
183	1	0	0	0	0	0.26	0.49	0.18	0.22
184	0	1	0	0	1	0.14	0.054	0.06	0.049
185	0	0	1	0	2	0	0	0.1	0.098
186	1	0	0	0	0	0.26	0.49	0.18	0.22
187	0	1	0	0	1	0.14	0.054	0.06	0.049
188	0	1	0	0	1	0.14	0.054	0.06	0.049
189	0	1	0	0	1	0.14	0.054	0.06	0.049
190	1	0	0	0	0	0.26	0.49	0.18	0.22
191	1	0	0	0	0	0.26	0.49	0.18	0.22
192	0	1	0	0	1	0.14	0.054	0.06	0.049
193	1	0	0	0	0	0.26	0.49	0.18	0.22
194	0	1	0	0	1	0.14	0.054	0.06	0.049
195	1	0	0	0	0	0.26	0.49	0.18	0.22
196	1	0	0	0	0	0.26	0.49	0.18	0.22
197	1	0	0	0	0	0.26	0.49	0.18	0.22
198	1	0	0	0	0	0.26	0.49	0.18	0.22
199	0	0	0	1	3	0	0.27	0	0
200	0	0	1	0	2	0	0	0.1	0.098
201	1	0	0	0	0	0.26	0.49	0.18	0.22
202	0	1	0	0	1	0.14	0.054	0.06	0.049
203	1	0	0	0	0	0.26	0.49	0.18	0.22
204	1	0	0	0	0	0.26	0.49	0.18	0.22
205	1	0	0	0	0	0.26	0.49	0.18	0.22
206	1	0	0	0	0	0.26	0.49	0.18	0.22
207	1	0	0	0	0	0.26	0.49	0.18	0.22
208	0	1	0	0	1	0.14	0.054	0.06	0.049
209	1	0	0	0	0	0.26	0.49	0.18	0.22
210	1	0	0	0	0	0.26	0.49	0.18	0.22
211	0	0	1	0	2	0	0	0.1	0.098
212	0	0	1	0	2	0	0	0.1	0.098
213	0	0	0	1	3	0	0.27	0	0
214	1	0	0	0	0	0.26	0.49	0.18	0.22
215	0	0	0	1	3	0	0.27	0	0
216	0	1	0	0	1	0.14	0.054	0.06	0.049
217	1	0	0	0	0	0.26	0.49	0.18	0.22
218	0	0	0	1	3	0	0.27	0	0
219	0	1	0	0	1	0.14	0.054	0.06	0.049
220	0	0	1	0	2	0	0	0.1	0.098
221	1	0	0	0	0	0.26	0.49	0.18	0.22
222	0	1	0	0	1	0.14	0.054	0.06	0.049
223	1	0	0	0	0	0.26	0.49	0.18	0.22
224	0	1	0	0	1	0.14	0.054	0.06	0.049
225	1	0	0	0	0	0.26	0.49	0.18	0.22
226	0	0	1	0	2	0	0	0.1	0.098
227	0	0	1	0	2	0	0	0.1	0.098
228	0.0041	1	0	0	1	0.14	0.054	0.06	0.049
229	1	0	0	0	0	0.26	0.49	0.18	0.22
230	1	0	0	0	0	0.26	0.49	0.18	0.22
231	0	0	0	1	3	0	0.27	0	0
232	1	0	0	0	0	0.26	0.49	0.18	0.22
233	1	0	0	0	0	0.26	0.49	0.18	0.22
234	1	0	0	0	0	0.26	0.49	0.18	0.22
235	0	0	1	0	2	0	0	0.1	0.098
236	1	0	0	0	0	0.26	0.49	0.18	0.22
237	0	1	0	0	1	0.14	0.054	0.06	0.049
238	0	0	1	0	2	0	0	0.1	0.098
239	1	0	0	0	0	0.26	0.49	0.18	0.22
240	1	0	0	0	0	0.26	0.49	0.18	0.22
241	1	0	0	0	0	0.26	0.49	0.18	0.22
242	0	1	0	0	1	0.14	0.054	0.06	0.049
243	0	0	0	1	3	0	0.27	0	0
244	0	1	0	0	1	0.14	0.054	0.06	0.049
245	0	0	0	1	3	0	0.27	0	0
246	1	0	0	0	0	0.26	0.49	0.18	0.22
247	1	0	0	0	0	0.26	0.49	0.18	0.22
248	1	0	0	0	0	0.26	0.49	0.18	0.22
249	0	0	0	1	3	0	0.27	0	0
250	1	0	0	0	0	0.26	0.49	0.18	0.22
251	1	0	0	0	0	0.26	0.49	0.18	0.22
252	0	1	0	0	1	0.14	0.054	0.06	0.049
253	1	0	0	0	0	0.26	0.49	0.18	0.22
254	1	0	0	0	0	0.26	0.49	0.18	0.22
255	1	0	0	0	0	0.26	0.49	0.18	0.22
256	1	0	0	0	0	0.26	0.49	0.18	0.22
257	1	0	0	0	0	0.26	0.49	0.18	0.22
258	1	0	0	0	0	0.26	0.49	0.18	0.22
259	1	0	0	0	0	0.26	0.49	0.18	0.22
260	1	0	0	0	0	0.26	0.49	0.18	0.22
261	1	0	0	0	0	0.26	0.49	0.18	0.22
262	1	0	0	0	0	0.26	0.49	0.18	0.22
263	0	0	0	1	3	0	0.27	0	0
264	0	1	0	0	1	0.14	0.054	0.06	0.049
265	0	1	0	0	1	0.14	0.054	0.06	0.049
266	0	0	1	0	2	0	0	0.1	0.098
267	1	0	0	0	0	0.26	0.49	0.18	0.22
268	1	0	0	0	0	0.26	0.49	0.18	0.22
269	1	0	0	0	0	0.26	0.49	0.18	0.22
270	1	0	0	0	0	0.26	0.49	0.18	0.22
271	1	0	0	0	0	0.26	0.49	0.18	0.22
272	1	0	0	0	0	0.26	0.49	0.18	0.22
273	1	0	0	0	0	0.26	0.49	0.18	0.22
274	0	0	1	0	2	0	0	0.1	0.098
275	1	0	0	0	0	0.26	0.49	0.18	0.22
276	1	0	0	0	0	0.26	0.49	0.18	0.22
277	1	0	0	0	0	0.26	0.49	0.18	0.22
278	0	0	0	1	3	0	0.27	0	0
279	0	1	0	0	1	0.14	0.054	0.06	0.049
280	1	0	0	0	0	0.26	0.49	0.18	0.22
281	0	0	1	0	2	0	0	0.1	0.098
282	0.00013	1	0	0	1	0.14	0.054	0.06	0.049
283	1	0	0	0	0	0.26	0.49	0.18	0.22
284	1	0	0	0	0	0.26	0.49	0.18	0.22
285	0	1	0	0	1	0.14	0.054	0.06	0.049
286	1	0	0	0	0	0.26	0.49	0.18	0.22
287	1	0	0	0	0	0.26	0.49	0.18	0.22
288	0	1	0	0	1	0.14	0.054	0.06	0.049
289	0	1	0	0	1	0.14	0.054	0.06	0.049
290	1	0	0	0	0	0.26	0.49	0.18	0.22
291	1	0	0	0	0	0.26	0.49	0.18	0.22
292	1	0	0	0	0	0.26	0.49	0.18	0.22
293	1	0	0	0	0	0.26	0.49	0.18	0.22
294	1	0	0	0	0	0.26	0.49	0.18	0.22
295	1	0	0	0	0	0.26	0.49	0.18	0.22
296	1	0	0	0	0	0.26	0.49	0.18	0.22
297	1	0	0	0	0	0.26	0.49	0.18	0.22
298	1	0	0	0	0	0.26	0.49	0.18	0.22
299	1	0	0	0	0	0.26	0.49	0.18	0.22
300	0	1	0	0	1	0.14	0.054	0.06	0.049
301	1	0	0	0	0	0.26	0.49	0.18	0.22
302	1	0	0	0	0	0.26	0.49	0.18	0.22
303	1	0	0	0	0	0.26	0.49	0.18	0.22
304	1	0	0	0	0	0.26	0.49	0.18	0.22
305	0	0	0	1	3	0	0.27	0	0
306	1	0	0	0	0	0.26	0.49	0.18	0.22
307	1	0	0	0	0	0.26	0.49	0.18	0.22
308	0	1	0	0	1	0.14	0.054	0.06	0.049
309	0	1	0	0	1	0.14	0.054	0.06	0.049
310	1	0	0	0	0	0.26	0.49	0.18	0.22
311	0	0	1	0	2	0	0	0.1	0.098
312	1	0	0	0	0	0.26	0.49	0.18	0.22
313	0	1	0	0	1	0.14	0.054	0.06	0.049
314	1	0	0	0	0	0.26	0.49	0.18	0.22
315	1	0	0	0	0	0.26	0.49	0.18	0.22
316	1	0	0	0	0	0.26	0.49	0.18	0.22
317	0	1	0	0	1	0.14	0.054	0.06	0.049
318	1	0.0046	0	0	0	0.26	0.49	0.18	0.22
319	1	0	0	0	0	0.26	0.49	0.18	0.22
320	0	1	0	0	1	0.14	0.054	0.06	0.049
321	1	0	0	0	0	0.26	0.49	0.18	0.22
322	0.85	0.15	0	0	0	0.26	0.49	0.18	0.22
323	1.1e-06	0	1	0	2	0	0	0.1	0.098
324	1	0	0	0	0	0.26	0.49	0.18	0.22
325	0	0	0	1	3	0	0.27	0	0
326	0	0	0	1	3	0	0.27	0	0
327	1	0	0	0	0	0.26	0.49	0.18	0.22
328	0	0	1	0	2	0	0	0.1	0.098
329	0	1	0	0	1	0.14	0.054	0.06	0.049
330	1	0	0	0	0	0.26	0.49	0.18	0.22
331	1	0	0	0	0	0.26	0.49	0.18	0.22
332	1	0	0	0	0	0.26	0.49	0.18	0.22
333	0	0	0	1	3	0	0.27	0	0
334	1	0	0	0	0	0.26	0.49	0.18	0.22
335	0	0	0	1	3	0	0.27	0	0
336	1	0	0	0	0	0.26	0.49	0.18	0.22
337	0	0	0	1	3	0	0.27	0	0
338	1	0	0	0	0	0.26	0.49	0.18	0.22
339	1	0	0	0	0	0.26	0.49	0.18	0.22
340	1	0	0	0	0	0.26	0.49	0.18	0.22
341	1	0	0	0	0	0.26	0.49	0.18	0.22
342	0	0	1	0	2	0	0	0.1	0.098
343	0	0	0	1	3	0	0.27	0	0
344	1	0	0	0	0	0.26	0.49	0.18	0.22
345	1	0	0	0	0	0.26	0.49	0.18	0.22
346	0	0	0	1	3	0	0.27	0	0
347	0	0	1	0	2	0	0	0.1	0.098
348	0	1	0	0	1	0.14	0.054	0.06	0.049
349	1	0	0	0	0	0.26	0.49	0.18	0.22
350	0	1	0	0	1	0.14	0.054	0.06	0.049
351	0	1	0	0	1	0.14	0.054	0.06	0.049
352	1	0	0	0	0	0.26	0.49	0.18	0.22
353	0	0	1	0	2	0	0	0.1	0.098
354	0	0	0	1	3	0	0.27	0	0
355	0	1	0	0	1	0.14	0.054	0.06	0.049
356	1	0	0	0	0	0.26	0.49	0.18	0.22
357	0	0	0	1	3	0	0.27	0	0
358	0	0	0	1	3	0	0.27	0	0
359	1	0	0	0	0	0.26	0.49	0.18	0.22
360	1	0.00013	0	0	0	0.26	0.49	0.18	0.22
361	0	0	0	1	3	0	0.27	0	0
362	0	1	0	0	1	0.14	0.054	0.06	0.049
363	1	0	0	0	0	0.26	0.49	0.18	0.22
364	1	0	0	0	0	0.26	0.49	0.18	0.22
365	1	0	0	0	0	0.26	0.49	0.18	0.22
366	1	0	0	0	0	0.26	0.49	0.18	0.22
367	0	0	1	0	2	0	0	0.1	0.098
368	0	0	0	1	3	0	0.27	0	0
369	1	0	0	0	0	0.26	0.49	0.18	0.22
370	1	0	0	0	0	0.26	0.49	0.18	0.22
371	0.0004	0	1	0	2	0	0	0.1	0.098
372	0	1	0	0	1	0.14	0.054	0.06	0.049
373	0	1	0	0	1	0.14	0.054	0.06	0.049
374	0	0	1	0	2	0	0	0.1	0.098
375	0	0	0	1	3	0	0.27	0	0
376	1	0	0	0	0	0.26	0.49	0.18	0.22
377	1	0	0	0	0	0.26	0.49	0.18	0.22
378	0	0	1	0	2	0	0	0.1	0.098
379	0	0	0	1	3	0	0.27	0	0
380	1	0	0	0	0	0.26	0.49	0.18	0.22
381	0	0	1	0	2	0	0	0.1	0.098
382	1	0	0	0	0	0.26	0.49	0.18	0.22
383	0	1	0	0	1	0.14	0.054	0.06	0.049
384	1	0	0	0	0	0.26	0.49	0.18	0.22
385	1	0	0	0	0	0.26	0.49	0.18	0.22
386	0	1	0	0	1	0.14	0.054	0.06	0.049
387	1	0	0	0	0	0.26	0.49	0.18	0.22
388	0	0	0	1	3	0	0.27	0	0
389	0	1	0	0	1	0.14	0.054	0.06	0.049
390	1	0	0	0	0	0.26	0.49	0.18	0.22
391	0	0	0	1	3	0	0.27	0	0
392	1	0	0	0	0	0.26	0.49	0.18	0.22
393	1	0	0	0	0	0.26	0.49	0.18	0.22
394	0	0	0	1	3	0	0.27	0	0
395	1	0	0	0	0	0.26	0.49	0.18	0.22
396	1	0	0	0	0	0.26	0.49	0.18	0.22
397	1	0	0	0	0	0.26	0.49	0.18	0.22
398	1	0	0	0	0	0.26	0.49	0.18	0.22
399	0	1	0	0	1	0.14	0.054	0.06	0.049
400	0	1	0	0	1	0.14	0.054	0.06	0.049
401	1	0	0	0	0	0.26	0.49	0.18	0.22
402	1	0	0	0	0	0.26	0.49	0.18	0.22
403	0	0	1	0	2	0	0	0.1	0.098
404	1	0	0	0	0	0.26	0.49	0.18	0.22
405	0	0	0	1	3	0	0.27	0	0
406	1	0	0	0	0	0.26	0.49	0.18	0.22
407	1	0	0	0	0	0.26	0.49	0.18	0.22
408	1	0	0	0	0	0.26	0.49	0.18	0.22
409	1	0	0	0	0	0.26	0.49	0.18	0.22
410	1	0	0	0	0	0.26	0.49	0.18	0.22
411	1	0	0	0	0	0.26	0.49	0.18	0.22
412	1	0	0	0	0	0.26	0.49	0.18	0.22
413	0	1	0	0	1	0.14	0.054	0.06	0.049
414	1	0	0	0	0	0.26	0.49	0.18	0.22
415	1	0	0	0	0	0.26	0.49	0.18	0.22
416	0	1	0	0	1	0.14	0.054	0.06	0.049
417	1	0	0	0	0	0.26	0.49	0.18	0.22
418	1	0	0	0	0	0.26	0.49	0.18	0.22
419	0	1	0	0	1	0.14	0.054	0.06	0.049
420	1	0	0	0.00023	0	0.26	0.49	0.18	0.22
421	0	1	0	0	1	0.14	0.054	0.06	0.049
422	1	0	0	0	0	0.26	0.49	0.18	0.22
423	1	0	0	0	0	0.26	0.49	0.18	0.22
424	1	0	0	0	0	0.26	0.49	0.18	0.22
425	1	0	0	0	0	0.26	0.49	0.18	0.22
426	0	0	1	0	2	0	0	0.1	0.098
427	1	0	0	0	0	0.26	0.49	0.18	0.22
428	0	1	0	0	1	0.14	0.054	0.06	0.049
429	0	0	1	0	2	0	0	0.1	0.098
430	1	0	0	0	0	0.26	0.49	0.18	0.22
431	0	0	0	1	3	0	0.27	0	0
432	1	0	0	0	0	0.26	0.49	0.18	0.22
433	0.13	0.87	0	0	1	0.14	0.054	0.06	0.049
434	0	0	0	1	3	0	0.27	0	0
435	1	0	0	4.5e-06	0	0.26	0.49	0.18	0.22
436	1	0	0	0	0	0.26	0.49	0.18	0.22
437	1	0	0	0	0	0.26	0.49	0.18	0.22
438	0	1	0	0	1	0.14	0.054	0.06	0.049
439	1	0	0	0	0	0.26	0.49	0.18	0.22
440	1	0	0	0	0	0.26	0.49	0.18	0.22
441	1	0	0	0	0	0.26	0.49	0.18	0.22
442	1	0	0	0	0	0.26	0.49	0.18	0.22
443	4e-05	1	0	0	1	0.14	0.054	0.06	0.049
444	1	0	0	0	0	0.26	0.49	0.18	0.22
445	0	0	0	1	3	0	0.27	0	0
446	1	0	0	0	0	0.26	0.49	0.18	0.22
447	1	0	0	0	0	0.26	0.49	0.18	0.22
448	0	1	0	0	1	0.14	0.054	0.06	0.049
449	1	0	0	0	0	0.26	0.49	0.18	0.22
450	0	1	0	0	1	0.14	0.054	0.06	0.049
451	0	1	0	0	1	0.14	0.054	0.06	0.049
452	0	0	0	1	3	0	0.27	0	0
453	1	0	0	0	0	0.26	0.49	0.18	0.22
454	1	0	0	0	0	0.26	0.49	0.18	0.22
455	1	0	0	0	0	0.26	0.49	0.18	0.22
456	1	0	0	0	0	0.26	0.49	0.18	0.22
457	0	1	0	0	1	0.14	0.054	0.06	0.049
458	1	0	0	0	0	0.26	0.49	0.18	0.22
459	0	0	0	1	3	0	0.27	0	0
460	1	0	0	0	0	0.26	0.49	0.18	0.22
461	0	0	0	1	3	0	0.27	0	0
462	1	0	0	0	0	0.26	0.49	0.18	0.22
463	1	0	0	0	0	0.26	0.49	0.18	0.22
464	0	0	1	0	2	0	0	0.1	0.098
465	1	0	0	0	0	0.26	0.49	0.18	0.22
466	0	1	0	0	1	0.14	0.054	0.06	0.049
467	1	0	0	0	0	0.26	0.49	0.18	0.22
468	1	0	0	0	0	0.26	0.49	0.18	0.22
469	1	0	0	0	0	0.26	0.49	0.18	0.22
470	0	0	0	1	3	0	0.27	0	0
471	1	0	0	0	0	0.26	0.49	0.18	0.22
472	1	0	0	0	0	0.26	0.49	0.18	0.22
473	0	0	1	0	2	0	0	0.1	0.098
474	1	0	0	0	0	0.26	0.49	0.18	0.22
475	1	0	0	0	0	0.26	0.49	0.18	0.22
476	0	0	0	1	3	0	0.27	0	0
477	1	0	0	0	0	0.26	0.49	0.18	0.22
478	0	1	0	0	1	0.14	0.054	0.06	0.049
479	0	0	0	1	3	0	0.27	0	0
480	0	1	0	0	1	0.14	0.054	0.06	0.049
481	0	0	1	0	2	0	0	0.1	0.098
482	1	0	0	0	0	0.26	0.49	0.18	0.22
483	0	0	0	1	3	0	0.27	0	0
484	0	1	0	0	1	0.14	0.054	0.06	0.049
485	1	0	0	0	0	0.26	0.49	0.18	0.22
486	0	1	0	0	1	0.14	0.054	0.06	0.049
487	0	1	0	0	1	0.14	0.054	0.06	0.049
488	1	0	0	0	0	0.26	0.49	0.18	0.22
489	0	1	0	0	1	0.14	0.054	0.06	0.049
490	1	0	0	0	0	0.26	0.49	0.18	0.22
491	0	0	0	1	3	0	0.27	0	0
492	0	1	0	0	1	0.14	0.054	0.06	0.049
493	1	0.00059	0	0	0	0.26	0.49	0.18	0.22
494	1	0	0	0	0	0.26	0.49	0.18	0.22
495	1	0	0	0	0	0.26	0.49	0.18	0.22
496	1	0	0	0	0	0.26	0.49	0.18	0.22
497	0	1	0	0	1	0.14	0.054	0.06	0.049
498	1	1.5e-06	0	0	0	0.26	0.49	0.18	0.22
499	1	0	0	0	0	0.26	0.49	0.18	0.22
500	1	0	0	0	0	0.26	0.49	0.18	0.22
501	1	0	0	0	0	0.26	0.49	0.18	0.22
502	1	0	0	0	0	0.26	0.49	0.18	0.22
503	1	0	0	0	0	0.26	0.49	0.18	0.22
504	1	0	0	0	0	0.26	0.49	0.18	0.22
505	1	0	0	0	0	0.26	0.49	0.18	0.22
506	1	0	0	0	0	0.26	0.49	0.18	0.22
507	1	0	0	0	0	0.26	0.49	0.18	0.22
508	0	1	0	0	1	0.14	0.054	0.06	0.049
509	1	0	0	0	0	0.26	0.49	0.18	0.22
510	0	0	1	0	2	0	0	0.1	0.098
511	0.0023	1	0	0	1	0.14	0.054	0.06	0.049
512	0	0	0	1	3	0	0.27	0	0
