SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
36	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
37	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
38	0	0	0	0	0.19	0	0.81	0	0	0	6	0.26	0.94	0.18	0.22
39	0	0	0	0	0.81	0	0.17	0	0	0.024	4	0.31	0.49	0.25	0.22
40	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
41	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
42	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
43	0	0	0	0	0.00025	0	1	0	0	0	6	0.26	0.94	0.18	0.22
44	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
45	0	0	0.43	0	0	0	0.57	0	0	0	6	0.26	0.94	0.18	0.22
46	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
47	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
48	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
49	0	0	0	0	1	0	0	0	0	1.1e-06	4	0.31	0.49	0.25	0.22
50	0	0	0	0	1	0	0.0015	0	0	0.0009	4	0.31	0.49	0.25	0.22
51	0	0	0	0	0.84	0	0.16	0	0	0	4	0.31	0.49	0.25	0.22
52	0	0	0	0	0.99	0	0.012	0	0	0	4	0.31	0.49	0.25	0.22
53	0	0	0	0	1	0	0	0	0	1.7e-05	4	0.31	0.49	0.25	0.22
54	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
55	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
56	0	0	0	0	0.97	0	0.0076	0	0	0.02	4	0.31	0.49	0.25	0.22
57	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
58	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
59	0	0	0	0	1	0	3.4e-05	0	0	0.0016	4	0.31	0.49	0.25	0.22
60	0	0	0	0	1	0	5.4e-05	0	0	0.0033	4	0.31	0.49	0.25	0.22
61	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
62	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
63	0	0	0	0	0.011	0	0.99	0	0	6.3e-05	6	0.26	0.94	0.18	0.22
64	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
65	0	0	0	0	1	0	0	0	0	0.0021	4	0.31	0.49	0.25	0.22
66	0	0	0	0	0.51	0	0	0	0	0.49	4	0.31	0.49	0.25	0.22
67	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
68	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
69	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
70	1	0	0	0	0	0	0	0	0	0	0	0.029	0	0.1	0
71	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
72	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
73	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
74	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
75	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
76	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
77	0	0	0	0	1	0	1.3e-06	0	0	6.8e-06	4	0.31	0.49	0.25	0.22
78	0	0	0	0	1	0.00013	0.00077	0	0	8.6e-06	4	0.31	0.49	0.25	0.22
79	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
80	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
81	0	0	0	0	1	5.9e-06	5.2e-06	0	0	3.2e-05	4	0.31	0.49	0.25	0.22
82	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
83	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
84	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
85	0	0	0	0	1	0	2.2e-05	0	0	3.3e-06	4	0.31	0.49	0.25	0.22
86	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
87	0	0	0	0	0.97	0	0.026	0	0	5.7e-06	4	0.31	0.49	0.25	0.22
88	0	0	0	0	0.79	0	7.3e-06	0	0	0.21	4	0.31	0.49	0.25	0.22
89	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
90	0	0.81	0.19	0	0	0	0	0	0	0	1	0	0.11	0	0
91	0	0	0	0	1	0	0	0	0	6.9e-05	4	0.31	0.49	0.25	0.22
92	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
93	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
94	0	0	0	0	1	0	0.00045	0	0	0.00016	4	0.31	0.49	0.25	0.22
95	0	0	0	0	1	0	5e-06	0	0	0.0011	4	0.31	0.49	0.25	0.22
96	0	0	0	0	0.99	0	0.011	0	0	0.0039	4	0.31	0.49	0.25	0.22
97	0	0	0	0	0.99	0	0.01	0	0	0.00045	4	0.31	0.49	0.25	0.22
98	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
99	0	0	0	0	1	0	8.5e-06	0	0	0	4	0.31	0.49	0.25	0.22
100	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
101	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
102	0	0	0	0	0.96	0	0.039	0	0	0.0011	4	0.31	0.49	0.25	0.22
103	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
104	0	0	0	0	0.98	0	0	0	0	0.016	4	0.31	0.49	0.25	0.22
105	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
106	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
107	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
108	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
109	0	0	0	0	1	0	0	0	0	1.1e-06	4	0.31	0.49	0.25	0.22
110	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
111	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
112	0	0	0	0	0.74	0	0	0	0	0.26	4	0.31	0.49	0.25	0.22
113	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
114	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
115	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
116	1	0	0	0.0018	0	0	0	0	0	0	0	0.029	0	0.1	0
117	0	0	0	0	0.92	0	0	0	0	0.077	4	0.31	0.49	0.25	0.22
118	0	0	0	0	0.97	0	0	0	0	0.033	4	0.31	0.49	0.25	0.22
119	0	0	0	0	1	0	0	0	0	2.8e-05	4	0.31	0.49	0.25	0.22
120	0	0	0	0	0.98	0	0.022	0	0	0	4	0.31	0.49	0.25	0.22
121	0	0	0	0	0.99	0	0	0	0	0.0075	4	0.31	0.49	0.25	0.22
122	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
123	0	0	0	0	0.7	0	0	0	0	0.3	4	0.31	0.49	0.25	0.22
124	0	0	0	0	0	0	0	0	0	1	9	0.47	0.49	0.32	0.28
125	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
126	0	0	0	0	0.078	0.92	0	0	0	0	5	0.029	0.49	0.18	0.073
127	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
128	0	0	0	0	0.22	0	3.4e-06	0	0	0.78	9	0.47	0.49	0.32	0.28
129	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
130	0	0	0	0	0.09	0	0	0	0	0.91	9	0.47	0.49	0.32	0.28
131	0	0	0	0	0.00036	0	0	0	0	1	9	0.47	0.49	0.32	0.28
132	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
133	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
134	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
135	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
136	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
137	0	0	0	0	1	0	0	0	0	1.2e-05	4	0.31	0.49	0.25	0.22
138	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
139	0	0	0	0	1	0	0	0	0	5.1e-06	4	0.31	0.49	0.25	0.22
140	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
141	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
142	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
143	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
144	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
145	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
146	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
147	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
148	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
149	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
150	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
151	0	0	0	0	0.00014	0	0	0	0	1	9	0.47	0.49	0.32	0.28
152	0	0	0	0	0.052	0	0	0	0	0.95	9	0.47	0.49	0.32	0.28
153	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
154	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
155	0	0	0	0	0	0	0	0	0	1	9	0.47	0.49	0.32	0.28
156	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
157	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
158	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
159	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
160	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
161	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
162	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
163	0	0	0	0	1	0	0	0	0	9.5e-05	4	0.31	0.49	0.25	0.22
164	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
165	0	0	0	0	1	0	0	0	0	2e-05	4	0.31	0.49	0.25	0.22
166	0	0	0	0	1	0	0	0	0	8.7e-05	4	0.31	0.49	0.25	0.22
167	0	0	0	0	1	0	0	0	0	0.004	4	0.31	0.49	0.25	0.22
168	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
169	0	0	0	0	1	0	0	0	0	0.00021	4	0.31	0.49	0.25	0.22
170	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
171	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
172	0	0	0	0	0.98	0	0	0	0	0.015	4	0.31	0.49	0.25	0.22
173	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
174	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
175	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
176	0	0	0	0	0.094	0	0.91	0	0	0	6	0.26	0.94	0.18	0.22
177	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
178	1	0	0	0	0	0	0	0	0	0	0	0.029	0	0.1	0
179	0	0	0	0	0.00097	0	1	0	0	0	6	0.26	0.94	0.18	0.22
180	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
181	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
182	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
183	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
184	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
185	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
186	0	0	0	0	0.59	0	0.0047	0	0	0.4	4	0.31	0.49	0.25	0.22
187	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
188	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
189	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
190	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
191	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
192	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
193	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
194	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
195	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
196	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
197	0	0	0	0	0.00069	0	1	0	0	0	6	0.26	0.94	0.18	0.22
198	0	0	0	0	0.99	0	0	0	0	0.0069	4	0.31	0.49	0.25	0.22
199	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
200	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
201	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
202	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
203	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
204	0	0	0	0	0	0	0	0	0	1	9	0.47	0.49	0.32	0.28
205	0	0	0	0	0.0021	0	0	0	0	1	9	0.47	0.49	0.32	0.28
206	0	0	0	0	0.0089	0	0	0	0	0.99	9	0.47	0.49	0.32	0.28
207	0	0	0	0	0	0	0	0	0	1	9	0.47	0.49	0.32	0.28
208	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
209	0	0	0	0	2.6e-05	0	0	0	0	1	9	0.47	0.49	0.32	0.28
210	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
211	1	0	0	0	0	0	0	0	0	0	0	0.029	0	0.1	0
212	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
213	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
214	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
215	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
216	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
217	0	0	0	0	0.93	0	0	0	0	0.068	4	0.31	0.49	0.25	0.22
218	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
219	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
220	1	0	0	0	0	0	0	0	0	0	0	0.029	0	0.1	0
221	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
222	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
223	0	0	0	0	0	0	1	0	0	0	6	0.26	0.94	0.18	0.22
224	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
225	0	0	0	0	1	0	0	0	0	0.00084	4	0.31	0.49	0.25	0.22
226	1	0	0	9.5e-06	0	0	0	0	0	0	0	0.029	0	0.1	0
227	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
228	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
229	0	0	0	0	1	0	0	0	0	0.0019	4	0.31	0.49	0.25	0.22
230	0	0	0	0	0.022	0	0	0	0	0.98	9	0.47	0.49	0.32	0.28
231	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
232	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
233	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
234	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
235	1	0	0	0	3e-06	0	0	0	0	0	0	0.029	0	0.1	0
236	0	0	0	0	0.73	0	0.00064	0	0	0.27	4	0.31	0.49	0.25	0.22
237	0	0	0	0	0	0	0	0	0	1	9	0.47	0.49	0.32	0.28
238	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
239	0	0	0	0	9.6e-05	0	1	0	0	0	6	0.26	0.94	0.18	0.22
240	0	0	0	0	0.92	0	0.082	0	0	0	4	0.31	0.49	0.25	0.22
241	0	0	0	0	0.00099	0	1	0	0	0	6	0.26	0.94	0.18	0.22
242	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
243	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
244	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
245	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
246	0	0	0	0	0.79	0	0.21	0	0	0	4	0.31	0.49	0.25	0.22
247	0	0	0	0	0.07	0	0.93	0	0	0	6	0.26	0.94	0.18	0.22
248	0	0	0	0	1	0	5.5e-06	0	0	1.9e-05	4	0.31	0.49	0.25	0.22
249	0	0	1	0	0	1.3e-06	0	0	0	0	2	0	0.49	0	0
250	0	0	0	0	1	0	1.6e-06	0	0	6.5e-06	4	0.31	0.49	0.25	0.22
251	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
252	0	0	0	0	0	1	0	0	0	0.0022	5	0.029	0.49	0.18	0.073
253	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
254	0	0	0	0	0.95	0	0	0	0	0.048	4	0.31	0.49	0.25	0.22
255	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
256	0	0	0	0	1	0	0	0	0	1.5e-06	4	0.31	0.49	0.25	0.22
257	0	0	0	0	1	0	0	0	0	6.5e-05	4	0.31	0.49	0.25	0.22
258	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
259	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
260	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
261	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
262	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
263	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
264	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
265	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
266	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
267	0	0	0	0	0.92	0	0.0042	0	0	0.071	4	0.31	0.49	0.25	0.22
268	0	0	0	0	0.99	0	6.4e-05	0	0	0.006	4	0.31	0.49	0.25	0.22
269	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
270	0	0	0	0	0.88	0	0.12	0	0	0.0018	4	0.31	0.49	0.25	0.22
271	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
272	0	0	0	0	1	0	0.00012	0	0	1.9e-05	4	0.31	0.49	0.25	0.22
273	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
274	1	0	0	0	0	0	0	0	0	0	0	0.029	0	0.1	0
275	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
276	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
277	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
278	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
279	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
280	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
281	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
282	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
283	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
284	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
285	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
286	0	0	0	0	0.98	0	0.013	0	0	0.0045	4	0.31	0.49	0.25	0.22
287	0	0	0	0	0.99	0	0.0001	0	0	0.013	4	0.31	0.49	0.25	0.22
288	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
289	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
290	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
291	0	0	0	0	1	0	0.0014	0	0	0.0015	4	0.31	0.49	0.25	0.22
292	0	0	0	0	1	0	0	0	0	0.0034	4	0.31	0.49	0.25	0.22
293	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
294	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
295	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
296	0	0	0	0	0.081	0	0.92	0	0	0	6	0.26	0.94	0.18	0.22
297	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
298	0	0	0	0	0.91	0	0.093	0	0	0.00052	4	0.31	0.49	0.25	0.22
299	0	0	0	0	0.65	0	0.23	0	0	0.12	4	0.31	0.49	0.25	0.22
300	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
301	0	0	0	0	0.8	0	0.2	0	0	0.00064	4	0.31	0.49	0.25	0.22
302	0	0	0	0	0.031	0	0.97	0	0	0	6	0.26	0.94	0.18	0.22
303	0	0	0	0	0.45	0	0.55	0	0	2.4e-06	6	0.26	0.94	0.18	0.22
304	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
305	0	0	1	0	0	0.0024	0	0	0	0	2	0	0.49	0	0
306	0	0	0	0	1	0	0	0	0	4e-05	4	0.31	0.49	0.25	0.22
307	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
308	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
309	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
310	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
311	1	0	0	0	0	0	0	0	0	0	0	0.029	0	0.1	0
312	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
313	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
314	0	0	0	0	1	0	4e-05	0	0	0.00029	4	0.31	0.49	0.25	0.22
315	0	0	0	0	1	0	0	0	0	0.0011	4	0.31	0.49	0.25	0.22
316	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
317	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
318	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
319	0	0	0	0	1	0	0	0	0	0	4	0.31	0.49	0.25	0.22
320	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
321	0	0	0	0	0.99	0	0.00011	0	0	0.013	4	0.31	0.49	0.25	0.22
322	0	0	0	0	0	0	0	0.5	0.5	0	7	0.23	0.054	0	0
323	0	0	0	5.5e-05	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
324	0	0	0	0	0.77	0	0.0041	0	0	0.23	4	0.31	0.49	0.25	0.22
325	0	8.9e-05	1	0	0	0	0	0	0	0	2	0	0.49	0	0
326	0	1	0	0	0	0	0	0	0	0	1	0	0.11	0	0
327	0	0	0	0	1	0	0.00012	0	0	0.00072	4	0.31	0.49	0.25	0.22
328	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
329	0	0	0	1	0	0	0	0	0	0	3	0	0.054	0.18	0.12
330	0	0	0	0	0.023	0	0	0	0	0.98	9	0.47	0.49	0.32	0.28
331	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
332	0	0	0	0	0.58	0	0.024	0	0	0.39	4	0.31	0.49	0.25	0.22
333	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
334	0	0	0	0	0.33	0	0	0	0	0.67	9	0.47	0.49	0.32	0.28
335	0	0	1	0	0	0	0	0	0	0	2	0	0.49	0	0
336	0	0	0	0	0	1	0	0	0	0	5	0.029	0.49	0.18	0.073
