SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
35	0.45	1.2e-06	0	0.16	0.39	0	0	0.44	0.55
36	0	1	0	0.0014	0	0	1	0.31	0.38
37	0.19	0.00045	0	0.73	0.078	0	3	0.4	0.49
38	0.026	0.0037	0	0.97	1.3e-05	0	3	0.4	0.49
39	0.017	0.0071	0	0.98	3.5e-06	0	3	0.4	0.49
40	0	0	1	0	0	0	2	0.044	0.11
41	0	1	0	0.0025	0	0	1	0.31	0.38
42	1.7e-06	0.98	0	0.017	0	0	1	0.31	0.38
43	0	0.99	0	0.0093	0	0	1	0.31	0.38
44	0.2	0	0	0.76	0.042	0	3	0.4	0.49
45	0.19	0	0	0.036	0.77	0	4	0.53	0.66
46	0.038	0.00078	0	0.96	2.3e-05	0	3	0.4	0.49
47	0.013	0.014	0	0.97	1.7e-06	0	3	0.4	0.49
48	0.053	0.00093	0	0.95	0.00014	0	3	0.4	0.49
49	0	0.043	0.96	5.2e-05	0	0	2	0.044	0.11
50	0.065	0.00021	0	0.93	0.00011	0	3	0.4	0.49
51	1.5e-05	0.92	0	0.075	0	0	1	0.31	0.38
52	0.13	0.0023	0	0.87	0.0003	0	3	0.4	0.49
53	0.0092	0.15	0	0.84	4.4e-06	0	3	0.4	0.49
54	0.059	0.00074	0	0.94	0.00019	0	3	0.4	0.49
55	0.036	0.015	0	0.95	0.00023	0	3	0.4	0.49
56	0.0026	0.59	0	0.41	0	0	1	0.31	0.38
57	0.036	0.13	0	0.83	0.0021	0	3	0.4	0.49
58	0.0092	0.2	0	0.79	7.6e-06	0	3	0.4	0.49
59	0.098	0	0	0.9	0.0004	0	3	0.4	0.49
60	0.2	0	0	0.8	0	0	3	0.4	0.49
61	0.012	6.8e-05	0	0.99	0	0	3	0.4	0.49
62	5.7e-05	0.74	0	0.26	0	0	1	0.31	0.38
63	7.7e-05	0.038	0	0.96	0	0	3	0.4	0.49
64	0.0059	0.025	0	0.97	0	0	3	0.4	0.49
65	0	0	1	0	0	0	2	0.044	0.11
66	0.32	0	0	0.68	0.0039	0	3	0.4	0.49
67	0	0	1	0	0	0	2	0.044	0.11
68	2.6e-06	0.99	0	0.0089	0	0	1	0.31	0.38
69	0	3.5e-06	1	0	0	0	2	0.044	0.11
70	0.00015	0.75	0	0.25	0	0	1	0.31	0.38
71	0.045	0	0	0.95	0	0	3	0.4	0.49
72	2.5e-06	0.98	0	0.019	0	0	1	0.31	0.38
73	7.4e-05	0.86	0	0.14	0	0	1	0.31	0.38
74	3.6e-06	0.98	0	0.019	0	0	1	0.31	0.38
75	0.0002	0.86	0	0.14	0	0	1	0.31	0.38
76	0	0	1	0	0	0	2	0.044	0.11
77	0.073	0.00011	0	0.93	0.00011	0	3	0.4	0.49
78	0.033	0.44	0	0.53	0.00037	0	3	0.4	0.49
79	0.023	0.052	0	0.93	7.2e-05	0	3	0.4	0.49
80	0	1	0	5.6e-05	0	0	1	0.31	0.38
81	0	0	0	0	0	1	5	0.089	0
82	0	1	0	0	0	0	1	0.31	0.38
83	0.00059	0	0	1	0	0	3	0.4	0.49
84	0	1	0	0.0015	0	0	1	0.31	0.38
85	0.0027	0.6	0	0.39	0	0	1	0.31	0.38
86	0	0	0	0	0	1	5	0.089	0
87	2.9e-05	0.98	0	0.023	0	0	1	0.31	0.38
88	0.12	0.0035	0	0.87	0.00035	0	3	0.4	0.49
89	0.024	0.022	0	0.95	0	0	3	0.4	0.49
90	0.085	0.17	0	0.74	0.0031	0	3	0.4	0.49
91	0	1	0	0.00036	0	0	1	0.31	0.38
92	0.0016	0.63	0	0.36	0	0	1	0.31	0.38
93	0.014	0.043	0	0.94	0	0	3	0.4	0.49
94	0	0	1	0	0	0	2	0.044	0.11
95	0.015	0.25	0	0.73	1.6e-06	0	3	0.4	0.49
96	0.63	0	0	0.36	0.0097	0	0	0.44	0.55
97	0.0079	0.34	0	0.65	0	0	3	0.4	0.49
98	0.72	0	0	0.24	0.043	0	0	0.44	0.55
99	0.038	0.011	0	0.95	2.3e-06	0	3	0.4	0.49
100	1.1e-05	0.99	0	0.0095	0	0	1	0.31	0.38
101	0.026	0.36	0	0.61	5.6e-05	0	3	0.4	0.49
102	0.0002	0.13	0	0.87	0	0	3	0.4	0.49
103	0	1	0	1.2e-06	0	0	1	0.31	0.38
104	0.047	0.29	0	0.66	0.0005	0	3	0.4	0.49
105	0.38	0.00013	0	0.59	0.028	0	3	0.4	0.49
106	0.21	0.023	0	0.73	0.041	0	3	0.4	0.49
107	0	0	0	0	0	1	5	0.089	0
108	0.0017	0.12	0	0.88	0	0	3	0.4	0.49
109	0.21	0.0051	0	0.78	0.0089	0	3	0.4	0.49
110	0.42	0.00012	0	0.46	0.12	0	3	0.4	0.49
111	0.16	0.015	0	0.82	0.0058	0	3	0.4	0.49
112	0.0063	0.00096	0	0.99	0	0	3	0.4	0.49
113	0.35	2e-06	0	0.65	0.00028	0	3	0.4	0.49
114	0.45	2.4e-05	0	0.3	0.25	0	0	0.44	0.55
115	0.057	0.00079	0	0.94	2e-06	0	3	0.4	0.49
116	0.08	0.00033	0	0.92	5.3e-06	0	3	0.4	0.49
117	0.12	0	0	0.88	0	0	3	0.4	0.49
118	0.14	0.021	0	0.84	0.003	0	3	0.4	0.49
119	0.019	0.36	0	0.62	1.1e-05	0	3	0.4	0.49
120	0	0	1	0	0	0	2	0.044	0.11
121	0.57	0	0	0.42	0.0047	0	0	0.44	0.55
122	0.038	0.11	0	0.85	2.7e-05	0	3	0.4	0.49
123	0.16	0.017	0	0.81	0.007	0	3	0.4	0.49
124	0.00034	0.87	0	0.13	0	0	1	0.31	0.38
125	0.024	0.033	0	0.94	0	0	3	0.4	0.49
126	0.021	0.00019	0	0.98	0	0	3	0.4	0.49
127	0.06	0.0014	0	0.94	5e-06	0	3	0.4	0.49
128	0.073	0.0067	0	0.92	4.4e-05	0	3	0.4	0.49
129	0.0069	5.7e-05	0	0.99	0	0	3	0.4	0.49
130	0.99	0	0	0.0065	0.00015	0	0	0.44	0.55
131	0	0	1	0	0	0	2	0.044	0.11
132	0	0	1	0	0	0	2	0.044	0.11
133	0	0	0	0	0	1	5	0.089	0
134	0.0045	0.02	0	0.98	0	0	3	0.4	0.49
135	0.003	0.36	0	0.64	0	0	3	0.4	0.49
136	0.055	3.4e-05	0	0.95	0	0	3	0.4	0.49
137	0.38	9.6e-05	0	0.6	0.018	0	3	0.4	0.49
138	0.00017	0.93	0	0.069	0	0	1	0.31	0.38
139	0.23	0.0017	0	0.76	0.0063	0	3	0.4	0.49
140	0.026	0.00041	0	0.97	0	0	3	0.4	0.49
141	0.21	0.0065	0	0.77	0.013	0	3	0.4	0.49
142	0.0033	0.37	0	0.63	0	0	3	0.4	0.49
143	0.15	0.00014	0	0.85	6.7e-05	0	3	0.4	0.49
144	0.48	1.8e-05	0	0.33	0.19	0	0	0.44	0.55
145	0.22	0.0023	0	0.78	0.0058	0	3	0.4	0.49
146	0.0011	0.002	0	1	0	0	3	0.4	0.49
147	0.42	0	0	0.58	3.3e-05	0	3	0.4	0.49
148	9.6e-05	0.87	0	0.13	0	0	1	0.31	0.38
149	0	0.001	1	0	0	0	2	0.044	0.11
150	0.011	6.1e-05	0	0.99	0	0	3	0.4	0.49
151	0.15	0.012	0	0.83	0.0029	0	3	0.4	0.49
152	0.28	1.5e-05	0	0.72	0.00051	0	3	0.4	0.49
153	0.086	0	0	0.91	0	0	3	0.4	0.49
154	0.55	0	0	0.45	0.0028	0	0	0.44	0.55
155	0.011	0.0027	0	0.99	0	0	3	0.4	0.49
156	0.14	2.9e-05	0	0.86	1.2e-05	0	3	0.4	0.49
157	0	0	1	0	0	0	2	0.044	0.11
158	0.0044	0.56	0	0.44	0	0	1	0.31	0.38
159	0.059	0.01	0	0.93	2.1e-05	0	3	0.4	0.49
160	0.1	4e-06	0	0.9	0	0	3	0.4	0.49
161	0.012	0.54	0	0.44	1.1e-05	0	1	0.31	0.38
162	0.42	4.6e-05	0	0.32	0.26	0	0	0.44	0.55
163	0.25	1.4e-06	0	0.75	2.6e-05	0	3	0.4	0.49
164	0.043	0.042	0	0.92	1.6e-05	0	3	0.4	0.49
165	0	0	1	0	0	0	2	0.044	0.11
166	0.032	0.0058	0	0.96	0	0	3	0.4	0.49
167	0.17	5.5e-06	0	0.83	9.8e-06	0	3	0.4	0.49
168	0.17	0.0027	0	0.82	0.0017	0	3	0.4	0.49
169	0.12	0.063	0	0.82	0.0036	0	3	0.4	0.49
170	0.2	8.5e-05	0	0.79	0.00028	0	3	0.4	0.49
171	0.057	0.31	0	0.63	0.0017	0	3	0.4	0.49
172	0.24	0.0033	0	0.74	0.015	0	3	0.4	0.49
173	0	0	1	0	0	0	2	0.044	0.11
174	0.0077	0.0074	0	0.98	0	0	3	0.4	0.49
175	0.012	0.49	0	0.5	5.7e-06	0	3	0.4	0.49
176	0.3	0.00095	0	0.68	0.02	0	3	0.4	0.49
177	0.047	0.015	0	0.94	9.8e-06	0	3	0.4	0.49
178	0.014	0.58	0	0.41	2.2e-05	0	1	0.31	0.38
179	0.15	0	0	0.85	0	0	3	0.4	0.49
180	0.4	0.00019	0	0.5	0.094	0	3	0.4	0.49
181	0.046	0.0032	0	0.95	2.5e-06	0	3	0.4	0.49
182	0	0	1	0	0	0	2	0.044	0.11
183	0.41	9.7e-05	0	0.36	0.23	0	0	0.44	0.55
184	0.0022	0.00011	0	1	0	0	3	0.4	0.49
185	0.029	0	0	0.97	0	0	3	0.4	0.49
186	0	0	0	0	0	1	5	0.089	0
187	0	0	0	0	0	1	5	0.089	0
188	0.0048	0.011	0	0.98	0	0	3	0.4	0.49
189	0.042	0.00085	0	0.96	0	0	3	0.4	0.49
190	0.13	0.00025	0	0.87	6.8e-05	0	3	0.4	0.49
191	0	0	1	0	0	0	2	0.044	0.11
192	0.028	0.00098	0	0.97	0	0	3	0.4	0.49
193	0.0099	0.03	0	0.96	0	0	3	0.4	0.49
194	0.00088	0.92	0.015	0.06	0	0	1	0.31	0.38
195	0.00021	0.00023	0	1	0	0	3	0.4	0.49
196	0.093	0.00032	0	0.91	1.2e-05	0	3	0.4	0.49
197	0.076	0.02	0	0.9	0.00013	0	3	0.4	0.49
198	0	0.98	0.017	0	0	0	1	0.31	0.38
199	0.12	0.089	0	0.79	0.0055	0	3	0.4	0.49
200	0.14	0.0014	0	0.86	0.00028	0	3	0.4	0.49
201	0.33	0.001	0	0.62	0.054	0	3	0.4	0.49
202	0.086	0.031	0	0.88	0.0004	0	3	0.4	0.49
203	0.018	0.002	0	0.98	0	0	3	0.4	0.49
204	0.0051	0.08	0	0.92	0	0	3	0.4	0.49
205	0.23	8.5e-06	0	0.77	7.6e-05	0	3	0.4	0.49
206	0.89	0	0	0.069	0.038	0	0	0.44	0.55
207	0.015	0.00095	0	0.98	0	0	3	0.4	0.49
208	0.00062	0.28	0	0.72	0	0	3	0.4	0.49
209	0.23	0.00018	0	0.77	0.001	0	3	0.4	0.49
210	0.17	0	0	0.83	0	0	3	0.4	0.49
211	0.62	0	0	0.38	0.00085	0	0	0.44	0.55
212	0.16	0.00088	0	0.84	0.0004	0	3	0.4	0.49
213	0.39	6.1e-05	0	0.59	0.015	0	3	0.4	0.49
214	0.17	0.023	0	0.8	0.0093	0	3	0.4	0.49
215	0	0	1	0	0	0	2	0.044	0.11
216	0.0088	0.015	0	0.98	0	0	3	0.4	0.49
217	0.00071	0.074	0	0.92	0	0	3	0.4	0.49
218	0.00073	0.45	0	0.55	0	0	3	0.4	0.49
219	0.029	0.067	0	0.9	4.1e-06	0	3	0.4	0.49
220	0.014	2.2e-05	0	0.99	0	0	3	0.4	0.49
221	0.0034	0.00014	0	1	0	0	3	0.4	0.49
222	0.023	0.14	0	0.84	3.2e-06	0	3	0.4	0.49
223	0.021	0.00088	0	0.98	0	0	3	0.4	0.49
224	0	0	1	0	0	0	2	0.044	0.11
225	0.11	0.01	0	0.88	0.00044	0	3	0.4	0.49
226	0.33	0	0	0.67	0	0	3	0.4	0.49
227	0.15	0.01	0	0.84	0.0024	0	3	0.4	0.49
228	0	0	0	0	0	1	5	0.089	0
229	0.0049	0.017	0	0.98	0	0	3	0.4	0.49
230	0.22	0.00082	0	0.77	0.0026	0	3	0.4	0.49
231	0.031	0.2	0	0.77	2.6e-05	0	3	0.4	0.49
232	0	0	1	0	0	0	2	0.044	0.11
233	0	0	1	0	0	0	2	0.044	0.11
234	0.043	1.8e-05	0	0.96	0	0	3	0.4	0.49
235	0	0	1	0	0	0	2	0.044	0.11
236	0	0	0	0	0	1	5	0.089	0
237	0.0033	0.028	0	0.97	0	0	3	0.4	0.49
238	0.0027	0.00014	0	1	0	0	3	0.4	0.49
239	0.088	0	0	0.91	0	0	3	0.4	0.49
240	0.01	0.72	0.0093	0.26	4.7e-05	0	1	0.31	0.38
241	0.0027	0.57	0	0.42	0	0	1	0.31	0.38
242	0.037	0.042	0	0.92	7.9e-06	0	3	0.4	0.49
243	0.0031	0.096	0	0.9	0	0	3	0.4	0.49
244	0.47	1.6e-05	0	0.5	0.028	0	3	0.4	0.49
245	0	0	0	0	0	1	5	0.089	0
246	0.0016	0.5	0	0.49	0	0	1	0.31	0.38
247	0.28	1.2e-05	0	0.72	0.00035	0	3	0.4	0.49
248	0.068	0.0056	0	0.93	2.2e-05	0	3	0.4	0.49
249	1.3e-06	0.89	0	0.11	0	0	1	0.31	0.38
250	0.0044	1.1e-06	0	1	0	0	3	0.4	0.49
251	0.014	1.6e-05	0	0.99	0	0	3	0.4	0.49
252	0.00098	0.19	0	0.81	0	0	3	0.4	0.49
253	0.33	0.0012	0	0.57	0.093	0	3	0.4	0.49
254	0.89	0	0	0.11	0.0015	0	0	0.44	0.55
255	0	1	0	0.0025	0	0	1	0.31	0.38
256	0.015	0.091	0	0.89	0	0	3	0.4	0.49
257	0.58	0	0	0.42	0.00091	0	0	0.44	0.55
258	0	1	0	1.8e-06	0	0	1	0.31	0.38
259	0	0	0	0	0	1	5	0.089	0
260	0.053	0.027	0	0.92	2.8e-05	0	3	0.4	0.49
261	0.24	0.0051	0	0.73	0.024	0	3	0.4	0.49
262	2.8e-06	0.98	0	0.021	0	0	1	0.31	0.38
263	0	0	1	0	0	0	2	0.044	0.11
264	0	0	1	0	0	0	2	0.044	0.11
265	0	0	1	0	0	0	2	0.044	0.11
266	5.5e-05	0.85	0	0.15	0	0	1	0.31	0.38
267	0.14	0.059	0	0.79	0.0098	0	3	0.4	0.49
268	0	1	0	1.3e-05	0	0	1	0.31	0.38
269	0.12	0	0	0.88	0	0	3	0.4	0.49
270	4.8e-06	1	0	0.0037	0	0	1	0.31	0.38
271	0	1	0	0.00087	0	0	1	0.31	0.38
272	0.041	0.0017	0	0.96	0	0	3	0.4	0.49
273	0.071	0	0	0.93	0	0	3	0.4	0.49
274	0.16	0.00016	0	0.84	0.00012	0	3	0.4	0.49
275	0.00014	0.91	0	0.087	0	0	1	0.31	0.38
276	0.017	0.037	0	0.95	0	0	3	0.4	0.49
277	0.032	0.033	0	0.93	3.1e-06	0	3	0.4	0.49
278	0.46	6.7e-06	0	0.53	0.0087	0	3	0.4	0.49
279	0	1	0	0.00021	0	0	1	0.31	0.38
280	0.22	0.003	0	0.77	0.0072	0	3	0.4	0.49
281	0	1	0	0.00037	0	0	1	0.31	0.38
282	0.17	0	0	0.83	0	0	3	0.4	0.49
283	0.31	0	0	0.69	5.7e-06	0	3	0.4	0.49
284	6.4e-05	0.93	0	0.071	0	0	1	0.31	0.38
285	0.24	6.1e-05	0	0.76	0.00049	0	3	0.4	0.49
286	0.24	0.00013	0	0.76	0.00082	0	3	0.4	0.49
287	0.62	0	0	0.29	0.094	0	0	0.44	0.55
288	0.028	0.062	0	0.91	3e-06	0	3	0.4	0.49
289	0.22	0.024	0	0.7	0.058	0	3	0.4	0.49
290	0.31	0.00013	0	0.69	0.0049	0	3	0.4	0.49
291	0.0037	0.63	0	0.36	0	0	1	0.31	0.38
292	0.2	0.032	0	0.72	0.045	0	3	0.4	0.49
293	0.058	0.016	0	0.93	2.6e-05	0	3	0.4	0.49
294	0	1	0	0.0022	0	0	1	0.31	0.38
295	2.9e-05	0.98	0	0.017	0	0	1	0.31	0.38
296	0.035	3.8e-06	0	0.96	0	0	3	0.4	0.49
297	0.0093	0.00031	0	0.99	0	0	3	0.4	0.49
298	0.055	0.0011	0	0.94	2.5e-06	0	3	0.4	0.49
299	0	0	1	0	0	0	2	0.044	0.11
300	0.01	0	0	0.99	0	0	3	0.4	0.49
301	0.27	0	0	0.73	1.2e-06	0	3	0.4	0.49
302	0	0	1	0	0	0	2	0.044	0.11
303	0	0	0	0	0	1	5	0.089	0
304	0.012	0.0059	0	0.98	0	0	3	0.4	0.49
305	0.02	0.012	0	0.97	0	0	3	0.4	0.49
306	0.0083	0.15	0	0.85	2.7e-06	0	3	0.4	0.49
307	0	0	1	0	0	0	2	0.044	0.11
308	0.058	0.0015	0	0.94	0.00032	0	3	0.4	0.49
309	0.068	0.078	0	0.85	0.00031	0	3	0.4	0.49
310	0.00015	2.9e-06	0	1	0	0	3	0.4	0.49
311	0.12	0	0	0.88	0	0	3	0.4	0.49
312	0.0029	0.0012	0	1	0	0	3	0.4	0.49
313	0.031	5.9e-05	0	0.97	1.4e-06	0	3	0.4	0.49
314	0.0069	3.6e-05	0	0.99	0	0	3	0.4	0.49
315	6.1e-06	0.79	0	0.21	0	0	1	0.31	0.38
316	3.9e-06	0.84	0	0.16	0	0	1	0.31	0.38
317	0.022	0	0	0.98	0	0	3	0.4	0.49
318	0.025	0.21	0	0.77	1e-05	0	3	0.4	0.49
319	0.00022	4e-06	0	1	0	0	3	0.4	0.49
320	0.1	0.056	0	0.84	0.0014	0	3	0.4	0.49
321	0	0	1	0	0	0	2	0.044	0.11
322	0.24	0	0	0.72	0.041	0	3	0.4	0.49
323	0.00061	0.12	0	0.88	0	0	3	0.4	0.49
324	0.065	0.16	0	0.77	0.00073	0	3	0.4	0.49
325	0	1	0	0	0	0	1	0.31	0.38
326	0	0	1	0	0	0	2	0.044	0.11
327	0.02	0.048	0	0.93	0	0	3	0.4	0.49
328	0.093	0.00039	0	0.91	1.3e-05	0	3	0.4	0.49
329	0.025	0.17	0	0.81	6.7e-06	0	3	0.4	0.49
330	0.06	0.07	0	0.87	0.00015	0	3	0.4	0.49
331	0.23	2.8e-06	0	0.77	3.1e-05	0	3	0.4	0.49
332	0.091	6.8e-06	0	0.91	4.6e-05	0	3	0.4	0.49
333	0.12	0	0	0.87	0.004	0	3	0.4	0.49
334	0.006	0.2	0	0.79	1.2e-06	0	3	0.4	0.49
335	0.0072	4.2e-05	0	0.99	0	0	3	0.4	0.49
336	0.34	0	0	0.66	0.00019	0	3	0.4	0.49
337	0.017	0	0	0.98	0	0	3	0.4	0.49
338	0	0	1	0	0	0	2	0.044	0.11
339	0.25	0	0	0.74	0.0034	0	3	0.4	0.49
340	0.011	0	0	0.99	0	0	3	0.4	0.49
341	0	0	0	0	1	0	4	0.53	0.66
342	0.061	0.00042	0	0.94	0.00015	0	3	0.4	0.49
343	0.0073	8.3e-05	0	0.99	0	0	3	0.4	0.49
344	0.038	0	0	0.96	0	0	3	0.4	0.49
345	0.092	7.2e-05	0	0.91	0.00033	0	3	0.4	0.49
346	0.031	0.1	0	0.86	0.00085	0	3	0.4	0.49
347	0.013	0.033	0	0.95	4.3e-06	0	3	0.4	0.49
348	0.0049	0.0084	0	0.99	0	0	3	0.4	0.49
349	0.0031	0.0022	0	0.99	0	0	3	0.4	0.49
350	0	0	1	0	0	0	2	0.044	0.11
351	0.0062	5.3e-05	0	0.99	0	0	3	0.4	0.49
352	0.00012	0.016	0	0.98	0	0	3	0.4	0.49
353	0.06	0.05	0	0.88	0.008	0	3	0.4	0.49
354	0.48	0	0	0.092	0.42	0	0	0.44	0.55
355	0.011	0.0011	0	0.99	0	0	3	0.4	0.49
356	0.0025	0	0	1	0	0	3	0.4	0.49
357	0.28	0	0	0.092	0.63	0	4	0.53	0.66
358	0.028	1.5e-05	0	0.97	0	0	3	0.4	0.49
359	0.29	0.0014	0	0.68	0.026	0	3	0.4	0.49
360	0.0012	6.9e-06	0	1	0	0	3	0.4	0.49
361	0	0	1	0	0	0	2	0.044	0.11
362	0.11	1.4e-05	0	0.89	2.1e-06	0	3	0.4	0.49
363	0.13	0.015	0	0.85	0.0017	0	3	0.4	0.49
364	0.31	0.0017	0	0.63	0.056	0	3	0.4	0.49
365	0.0034	2.8e-06	0	1	0	0	3	0.4	0.49
366	0	1	0	0.0013	0	0	1	0.31	0.38
367	0	0	0	0	0	1	5	0.089	0
368	0.037	0.27	0	0.69	0.00014	0	3	0.4	0.49
369	0	0	1	0	0	0	2	0.044	0.11
370	0	0.99	0	0.006	0	0	1	0.31	0.38
371	0.29	0.0034	0	0.63	0.078	0	3	0.4	0.49
372	0.24	0.00011	0	0.76	0.00083	0	3	0.4	0.49
373	0.00044	0.92	0	0.081	0	0	1	0.31	0.38
374	0.062	0.17	0	0.77	0.00056	0	3	0.4	0.49
375	0.05	0	0	0.95	0	0	3	0.4	0.49
376	0.0064	0.19	0	0.81	0	0	3	0.4	0.49
377	0.00088	0.0012	0	1	0	0	3	0.4	0.49
378	0.038	0.061	0	0.9	1.3e-05	0	3	0.4	0.49
379	0.36	6.8e-05	0	0.27	0.37	0	4	0.53	0.66
380	2e-05	0.86	0	0.14	0	0	1	0.31	0.38
381	0.11	0.1	0	0.78	0.0054	0	3	0.4	0.49
382	0.018	0.0014	0	0.98	0	0	3	0.4	0.49
383	0	0.95	0	0.055	0	0	1	0.31	0.38
384	0.48	0	0	0.52	0.00014	0	3	0.4	0.49
385	1.2e-06	0.99	0	0.0055	0	0	1	0.31	0.38
386	0.0027	0.0028	0	0.99	0	0	3	0.4	0.49
387	0.00037	0.84	0	0.16	0	0	1	0.31	0.38
388	0.059	0.31	0	0.63	0.0019	0	3	0.4	0.49
389	0.0017	0.12	0	0.87	0	0	3	0.4	0.49
390	0.015	0.32	0	0.66	3.2e-06	0	3	0.4	0.49
391	0.66	0	0	0.34	0.00014	0	0	0.44	0.55
392	0	1	0	0	0	0	1	0.31	0.38
393	0.072	0.0013	0	0.93	1e-05	0	3	0.4	0.49
394	0.073	0.00015	0	0.93	1.8e-06	0	3	0.4	0.49
395	0.0087	0.46	0	0.53	0	0	3	0.4	0.49
396	0	1	0	5e-06	0	0	1	0.31	0.38
397	0	1	0	0.0046	0	0	1	0.31	0.38
398	3.7e-06	0	0	0	1	0	4	0.53	0.66
399	0.12	0.00057	0	0.86	0.016	0	3	0.4	0.49
400	0	0	3.9e-05	0	0	1	5	0.089	0
401	0.44	1.7e-05	0	0.33	0.24	0	0	0.44	0.55
402	0.53	0	0	0.46	0.014	0	0	0.44	0.55
403	0.18	0.00099	0	0.82	0.0016	0	3	0.4	0.49
404	0.4	9e-05	0	0.54	0.067	0	3	0.4	0.49
405	0.18	0	0	0.82	0	0	3	0.4	0.49
406	0.06	0.0029	0	0.94	1.3e-05	0	3	0.4	0.49
407	0.53	0	0	0.39	0.082	0	0	0.44	0.55
408	0.31	2.7e-06	0	0.69	0.0004	0	3	0.4	0.49
409	0	7.3e-05	1	0	0	0	2	0.044	0.11
410	0.57	0	0	0.43	0	0	0	0.44	0.55
411	0.019	0.024	0	0.96	0	0	3	0.4	0.49
412	0.021	0.16	0	0.82	2.8e-06	0	3	0.4	0.49
413	0.25	0	0	0.75	0	0	3	0.4	0.49
414	0.00019	0.0057	0	0.99	0	0	3	0.4	0.49
415	0.07	1.3e-05	0	0.93	0	0	3	0.4	0.49
416	0.0048	0	0	0.00017	1	0	4	0.53	0.66
417	0.19	0.036	0	0.75	0.031	0	3	0.4	0.49
418	0	0	1	0	0	0	2	0.044	0.11
419	0.26	7.4e-05	0	0.74	0.0011	0	3	0.4	0.49
420	3.3e-06	0.68	0	0.32	0	0	1	0.31	0.38
421	0.091	0.00016	0	0.91	0.0035	0	3	0.4	0.49
422	0.013	0.0011	0	0.99	0	0	3	0.4	0.49
423	0.52	1.5e-06	0	0.48	0.0068	0	0	0.44	0.55
424	8.3e-05	0.18	0	0.82	0	0	3	0.4	0.49
425	0.15	0.014	0	0.83	0.0039	0	3	0.4	0.49
426	0.18	0	0	0.041	0.78	0	4	0.53	0.66
427	0.041	0.19	0	0.77	0.0001	0	3	0.4	0.49
428	0	0	0	0	0	1	5	0.089	0
429	0.092	0	0	0.91	0	0	3	0.4	0.49
430	0.029	2.4e-05	0	0.97	0	0	3	0.4	0.49
431	0.034	1.9e-06	0	0.97	0	0	3	0.4	0.49
432	0.017	0.0013	0	0.98	0	0	3	0.4	0.49
433	0.033	0.0059	0	0.96	0	0	3	0.4	0.49
434	0	0	0	0	0	1	5	0.089	0
435	0.65	0	0	0.32	0.029	0	0	0.44	0.55
436	0.0083	0.0014	0	0.99	0	0	3	0.4	0.49
437	0.0081	0.4	0	0.59	0	0	3	0.4	0.49
438	0.018	0.0039	0	0.98	0	0	3	0.4	0.49
439	0.29	0.00016	0	0.7	0.0041	0	3	0.4	0.49
440	0.046	0.16	0	0.8	0.00013	0	3	0.4	0.49
441	0.052	0.13	0	0.81	0.00017	0	3	0.4	0.49
442	0	0	1	0	0	0	2	0.044	0.11
443	6e-05	0.79	0	0.21	0	0	1	0.31	0.38
444	0.091	0.0021	0	0.91	5.5e-05	0	3	0.4	0.49
445	0.97	0	0	0.012	0.019	0	0	0.44	0.55
