SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster	dcf0	dcf1
26	0.18	0.022	0.00053	0.032	0.00067	0.022	0.32	0	0.32	0	0	0	0.024	0	0.022	0.022	0.032	0.0057	6	0.42	0.55
27	0	0	0	0.0068	0	0	0.49	0	0.49	0	0	0	0	0	0	0	0.0068	0.00026	6	0.42	0.55
28	0	0	0	0.0092	0	0	0.49	0	0.49	0	0	0	1.6e-06	0	0	0	0.0092	1.3e-05	6	0.42	0.55
29	0	4.1e-05	0	0.017	0	4.1e-05	0.48	0	0.48	0	0	0	0	0	4.1e-05	4.1e-05	0.017	0	6	0.42	0.55
30	0.0018	9.1e-06	0.8	0	0.2	9.1e-06	0	0	0	0	0	0	0	0	9.1e-06	9.1e-06	0	0	2	0.4	0.33
31	0.37	0.057	0.39	0	0.0044	0.057	0.0047	0.00027	0.0047	0	0	0	0	4.5e-06	0.057	0.057	0	0	2	0.4	0.33
32	0.0045	0.0023	0	0.0013	0	0.0023	0.49	0	0.49	0	0	0	1e-05	0	0.0023	0.0023	0.0013	0	6	0.42	0.55
33	0.24	0.041	7.9e-06	0.00011	0	0.041	0.3	0	0.3	0	0	0	0	0	0.041	0.041	0.00011	0	6	0.42	0.55
34	0.0088	0.042	1e-05	0.016	0	0.042	0.4	0	0.4	0	0	0	2.9e-06	0	0.042	0.042	0.016	0.00086	6	0.42	0.55
35	0.0012	0.022	2.5e-06	0.081	0	0.022	0.35	0.00015	0.35	0	0	0	1.9e-05	3.3e-05	0.022	0.022	0.081	0.038	6	0.42	0.55
36	0.0062	2e-05	0.0092	0	0.98	2e-05	0	0	0	0	0	0	0	0	2e-05	2e-05	0	0	4	0.22	0.33
37	0.035	0.023	0.0001	0.056	0	0.023	0.37	0	0.37	0	0	0	0.0033	0	0.023	0.023	0.056	0.01	6	0.42	0.55
38	0.37	0.021	1.5e-05	0.00019	0	0.021	0.27	0	0.27	0	0	0	1.5e-05	0	0.021	0.021	0.00019	0	0	0.36	0.44
39	0.45	0.096	0.0013	1.4e-05	0	0.096	0.084	0	0.084	0	0	0	0	0	0.096	0.096	1.4e-05	0	0	0.36	0.44
40	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
41	0.033	0.00018	0.079	0	0.89	0.00018	1.5e-06	0	1.5e-06	0	0	0	0	0	0.00018	0.00018	0	0	4	0.22	0.33
42	0.34	0.0052	0.64	0	0.0011	0.0052	5.8e-06	0	5.8e-06	0	0	0	0	0	0.0052	0.0052	0	0	2	0.4	0.33
43	0.98	0.0013	0.0027	0	0.009	0.0013	8.1e-06	0	8.1e-06	0	0	0	0	0	0.0013	0.0013	0	0	0	0.36	0.44
44	0	0	0	0.025	0	0	0.47	0	0.47	0	0	0	0.00097	0	0	0	0.025	0.011	6	0.42	0.55
45	0	0	0	0.24	0	0	0.2	0	0.2	0	0	0	0.00076	0	0	0	0.24	0.12	3	0.49	0.66
46	0.2	0.022	4.4e-06	0.00031	0	0.022	0.35	0	0.35	0	0	0	8.3e-06	0	0.022	0.022	0.00031	0	6	0.42	0.55
47	0.61	0.052	0.00048	1.3e-05	3.9e-06	0.052	0.088	0	0.088	0	0	0	0	0	0.052	0.052	1.3e-05	0	0	0.36	0.44
48	0.18	0.065	0.00012	0.00049	0	0.065	0.28	0	0.28	0	0	0	0	0	0.065	0.065	0.00049	0	6	0.42	0.55
49	0.00067	2.8e-06	0.0024	0	0.5	2.8e-06	0	0	0	0.5	0	0	0	0	2.8e-06	2.8e-06	0	0	4	0.22	0.33
50	0.081	0.012	0	0.00087	0	0.012	0.43	0	0.43	0	0	0	2e-05	0	0.012	0.012	0.00087	0	6	0.42	0.55
51	0.97	0.0056	0.0051	0	0.0042	0.0056	0.00011	0	0.00011	0	0	0	0	0	0.0056	0.0056	0	0	0	0.36	0.44
52	0.12	0.052	4.2e-05	0.00057	0	0.052	0.32	0.018	0.32	0	0	0	2.3e-06	0.002	0.052	0.052	0.00057	0	6	0.42	0.55
53	0.68	0.058	0.033	8.8e-06	0.00066	0.058	0.028	0	0.028	0	0	0	0	0	0.058	0.058	8.8e-06	0	0	0.36	0.44
54	0.15	0.034	2.2e-05	0.00097	0	0.034	0.36	0	0.36	0	0	0	1e-05	0	0.034	0.034	0.00097	0	6	0.42	0.55
55	0.37	0.082	0.0096	0.00054	1.2e-05	0.082	0.15	0	0.15	0	0	0	6.7e-06	0	0.082	0.082	0.00054	2.9e-06	0	0.36	0.44
56	0.73	0.0084	0.0022	3.6e-06	0.21	0.0084	0.013	0	0.013	0	0	0	0	0	0.0084	0.0084	3.6e-06	0	0	0.36	0.44
57	0.45	0.063	0.096	0.0018	0.01	0.063	0.094	0	0.094	0	0	0	0.00015	0	0.063	0.063	0.0018	0.00023	0	0.36	0.44
58	0.71	0.048	0.039	1.6e-05	0.0022	0.048	0.029	0	0.029	0	0	0	0	0	0.048	0.048	1.6e-05	0	0	0.36	0.44
59	0	0	0	0.0014	0	0	0.5	0	0.5	0	0	0	2.7e-05	0	0	0	0.0014	2.3e-06	6	0.42	0.55
60	0	0	0	6e-06	0	0	0.5	0	0.5	0	0	0	0	0	0	0	6e-06	0	6	0.42	0.55
61	0.3	0.041	0	0	0	0.041	0.27	0	0.27	0	0	0	0	0	0.041	0.041	0	0	0	0.36	0.44
62	0.94	0.012	0.013	0	3.1e-05	0.012	0.00018	0	0.00018	0	0	0	0	0	0.012	0.012	0	0	0	0.36	0.44
63	0.94	0.015	1.2e-05	0	0	0.015	0.00025	0	0.00025	0	0	0	0	0	0.015	0.015	0	0	0	0.36	0.44
64	0.74	0.051	4.8e-05	0	0	0.051	0.027	0.0088	0.027	0	0	0	0	8.9e-05	0.051	0.051	0	0	0	0.36	0.44
65	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
66	0	0	0	0.0028	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0.0028	1.7e-05	6	0.42	0.55
67	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
68	0.1	0.0017	0.86	0	0.034	0.0017	5.3e-06	0	5.3e-06	0	0	0	0	0	0.0017	0.0017	0	0	2	0.4	0.33
69	0	0	0	0	0.00053	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
70	0.96	0.0086	0.004	0	0.0016	0.0086	0.00072	0	0.00072	0	0	0	0	0	0.0086	0.0086	0	0	0	0.36	0.44
71	0	0	0	1.4e-05	0	0	0.5	0	0.5	0	0	0	0	0	0	0	1.4e-05	0	6	0.42	0.55
72	0.39	0.0064	0.58	0	0.0026	0.0064	9.5e-06	0	9.5e-06	0	0	0	0	0	0.0064	0.0064	0	0	2	0.4	0.33
73	0.96	0.0062	0.0037	0	0.012	0.0062	0.00051	0	0.00051	0	0	0	0	0	0.0062	0.0062	0	0	0	0.36	0.44
74	0.86	0.0037	0.027	0	0.096	0.0037	5.9e-05	0	5.9e-05	0	0	0	0	0	0.0037	0.0037	0	0	0	0.36	0.44
75	0.14	0.011	0.81	0	0.002	0.011	0.0001	0	0.0001	0	0	0	0	0	0.011	0.011	0	0	2	0.4	0.33
76	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
77	0.079	0.054	9.7e-06	0.00045	0	0.054	0.35	0	0.35	0	0	0	0	0	0.054	0.054	0.00045	0	6	0.42	0.55
78	0.5	0.038	0.015	0.00043	0.13	0.038	0.08	0.03	0.08	0	0	0	0.00014	0.0048	0.038	0.038	0.00043	6.3e-06	0	0.36	0.44
79	0.61	0.029	0.00081	0.00032	0.00099	0.029	0.14	0	0.14	0	0	0	4.4e-05	0	0.029	0.029	0.00032	0	0	0.36	0.44
80	0.53	0.00027	0.39	0	0.079	0.00027	0	0	0	0	0	0	0	0	0.00027	0.00027	0	0	0	0.36	0.44
81	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.089	0
82	0.044	3.2e-06	0.52	0	0.44	3.2e-06	0	0	0	0	0	0	0	0	3.2e-06	3.2e-06	0	0	2	0.4	0.33
83	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	6	0.42	0.55
84	1	0.00034	0.00019	0	0	0.00034	0	0	0	0	0	0	0	0	0.00034	0.00034	0	0	0	0.36	0.44
85	0.84	0.032	0.0064	0	0.0032	0.032	0.0082	0.0048	0.0082	0	0	0	0	8.8e-05	0.032	0.032	0	0	0	0.36	0.44
86	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.089	0
87	0.76	0.0082	0.022	0	0.18	0.0082	0.00035	0.00071	0.00035	0	0	0	0	4.1e-06	0.0082	0.0082	0	0	0	0.36	0.44
88	0.1	0.16	0.0043	0.00018	0	0.16	0.13	0.0006	0.13	0	0	0	0	2.6e-05	0.16	0.16	0.00018	0	1	0.42	0.45
89	0.51	0.026	1.3e-05	5.3e-06	3.4e-06	0.026	0.13	0.11	0.13	0	0	0	0	0.0078	0.026	0.026	5.3e-06	0	0	0.36	0.44
90	0.32	0.098	0.068	0.0011	0.0062	0.098	0.1	0.0047	0.1	0	0	0	2.3e-05	0.00052	0.098	0.098	0.0011	0.00013	0	0.36	0.44
91	0.89	0.00073	0.011	0	0.096	0.00073	0	2e-05	0	0	0	0	0	0	0.00073	0.00073	0	0	0	0.36	0.44
92	0.75	0.049	0.045	0	0.00037	0.049	0.0032	0.00058	0.0032	0	0	0	0	4.5e-06	0.049	0.049	0	0	0	0.36	0.44
93	0.49	0.11	0.0029	0	0	0.11	0.028	0.0014	0.028	0	0	0	0	1.7e-05	0.11	0.11	0	0	0	0.36	0.44
94	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
95	0.51	0.093	0.072	2e-06	0.00014	0.093	0.021	0.0012	0.021	0	0	0	0	3e-05	0.093	0.093	2e-06	0	0	0.36	0.44
96	0.00091	0.018	0	0.005	0	0.018	0.46	0.00019	0.46	0	0	0	0	2.3e-05	0.018	0.018	0.005	8.5e-06	6	0.42	0.55
97	0.79	0.038	0.0018	0	0.0012	0.038	0.022	0.012	0.022	0	0	0	0	0.00034	0.038	0.038	0	0	0	0.36	0.44
98	0.00021	0.0013	0	0.029	0	0.0013	0.47	0.002	0.47	0	0	0	0.00012	0.0012	0.0013	0.0013	0.029	2.8e-05	6	0.42	0.55
99	0.35	0.023	6.5e-06	2.3e-05	1.3e-06	0.023	0.2	0.14	0.2	0	0	0	0	0.015	0.023	0.023	2.3e-05	0	0	0.36	0.44
100	0.33	0.0036	0.035	0	0.62	0.0036	9.8e-05	0.00018	9.8e-05	0	0	0	0	0	0.0036	0.0036	0	0	4	0.22	0.33
101	0.39	0.091	0.19	2.6e-05	0.0036	0.091	0.028	0.0013	0.028	0	0	0	0	5.6e-05	0.091	0.091	2.6e-05	0	0	0.36	0.44
102	0.31	0.16	0.062	0	0	0.16	3.9e-05	0	3.9e-05	0	0	0	0	0	0.16	0.16	0	0	0	0.36	0.44
103	0.84	9.2e-05	0.051	0	0.11	9.2e-05	0	0	0	0	0	0	0	0	9.2e-05	9.2e-05	0	0	0	0.36	0.44
104	0.44	0.082	0.065	0.0003	0.015	0.082	0.073	0.0062	0.073	0	0	0	7.1e-06	0.00056	0.082	0.082	0.0003	8.4e-06	0	0.36	0.44
105	0.017	0.074	0.00017	0.0094	0	0.074	0.33	0.00061	0.33	0	0	0	6e-06	8e-05	0.074	0.074	0.0094	0.00046	6	0.42	0.55
106	0.13	0.052	0.0026	0.018	0.00032	0.052	0.3	0.016	0.3	0	0	0	0.0025	0.0045	0.052	0.052	0.018	0.004	6	0.42	0.55
107	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.089	0
108	0.41	0.14	0.031	0	0	0.14	0.00093	1.1e-05	0.00093	0	0	0	0	0	0.14	0.14	0	0	0	0.36	0.44
109	0.09	0.11	0.0045	0.0034	1.1e-06	0.11	0.22	0.0018	0.22	0	0	0	9.1e-06	0.0002	0.11	0.11	0.0034	0.00022	6	0.42	0.55
110	0.013	0.088	0.00073	0.023	0	0.088	0.29	0.00025	0.29	0	0	0	1.2e-05	3.5e-05	0.088	0.088	0.023	0.0083	6	0.42	0.55
111	0.16	0.075	0.0033	0.0042	1.9e-05	0.075	0.26	0.0086	0.26	0	0	0	0.00015	0.0015	0.075	0.075	0.0042	0.00012	6	0.42	0.55
112	0.61	0.044	0	0	0	0.044	0.083	0.046	0.083	0	0	0	0	0.00036	0.044	0.044	0	0	0	0.36	0.44
113	0.0003	3e-05	0	0.00042	0	3e-05	0.12	0.29	0.12	0	0	0	0.0014	0.47	3e-05	3e-05	0.00042	0	13	0.33	0.6
114	0.0037	0.0096	1.3e-06	0.084	0	0.0096	0.39	0.0028	0.39	0	0	0	0.0018	0.0013	0.0096	0.0096	0.084	0.012	6	0.42	0.55
115	0.18	0.066	6.5e-06	1.6e-05	0	0.066	0.27	0.017	0.27	0	0	0	0	0.00076	0.066	0.066	1.6e-05	0	6	0.42	0.55
116	0.11	0.069	4.5e-06	2.9e-05	0	0.069	0.3	0.0095	0.3	0	0	0	0	0.00043	0.069	0.069	2.9e-05	0	6	0.42	0.55
117	0.0072	0.018	0	1.4e-06	0	0.018	0.46	0.0042	0.46	0	0	0	0	9.8e-05	0.018	0.018	1.4e-06	0	6	0.42	0.55
118	0.19	0.08	0.0042	0.0025	3.3e-05	0.08	0.23	0.009	0.23	0	0	0	7.2e-05	0.0014	0.08	0.08	0.0025	4.7e-05	6	0.42	0.55
119	0.59	0.074	0.032	1.2e-05	0.0053	0.074	0.035	0.0047	0.035	0	0	0	0	0.0002	0.074	0.074	1.2e-05	0	0	0.36	0.44
120	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
121	0.0011	0.012	0	0.0051	0	0.012	0.47	0.0004	0.47	0	0	0	1.7e-06	7.7e-05	0.012	0.012	0.0051	1.3e-06	6	0.42	0.55
122	0.48	0.091	0.0071	3.1e-05	0.00032	0.091	0.072	0.0064	0.072	0	0	0	0	0.0003	0.091	0.091	3.1e-05	0	0	0.36	0.44
123	0.1	0.15	0.067	0.0013	4.9e-06	0.15	0.11	0.00048	0.11	0	0	0	1.7e-06	3.5e-05	0.15	0.15	0.0013	0.00017	1	0.42	0.45
124	0.55	0.04	0.28	0	0.0018	0.04	0.00067	7.6e-05	0.00067	0	0	0	0	0	0.04	0.04	0	0	0	0.36	0.44
125	0.18	0.19	0.047	0	0	0.19	0.012	5.1e-05	0.012	0	0	0	0	0	0.19	0.19	0	0	1	0.42	0.45
126	0.27	0.056	0	0	0	0.056	0.23	0.033	0.23	0	0	0	0	0.00062	0.056	0.056	0	0	0	0.36	0.44
127	0.052	0.22	0.0044	0	0	0.22	0.023	1.9e-05	0.023	0	0	0	0	0	0.22	0.22	0	0	1	0.42	0.45
128	0.13	0.18	0.0055	1.9e-05	0	0.18	0.065	0.00033	0.065	0	0	0	0	6.9e-06	0.18	0.18	1.9e-05	0	1	0.42	0.45
129	0.39	0.066	0	0	0	0.066	0.16	0.024	0.16	0	0	0	0	0.00017	0.066	0.066	0	0	0	0.36	0.44
130	0	1.2e-05	0	0.00039	0	1.2e-05	0.5	0	0.5	0	0	0	0	0	1.2e-05	1.2e-05	0.00039	0	6	0.42	0.55
131	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
132	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
133	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.089	0
134	0.36	0.16	0.0026	0	0	0.16	0.0047	5.9e-05	0.0047	0	0	0	0	0	0.16	0.16	0	0	0	0.36	0.44
135	0.74	0.059	0.012	0	2.8e-05	0.059	0.005	0.00076	0.005	0	0	0	0	5.2e-06	0.059	0.059	0	0	0	0.36	0.44
136	0.059	0.17	3.6e-06	0	0	0.17	0.13	0.00032	0.13	0	0	0	0	2.3e-06	0.17	0.17	0	0	1	0.42	0.45
137	0.014	0.02	2.2e-06	0.011	0	0.02	0.44	0.006	0.44	0	0	0	5.5e-05	0.0015	0.02	0.02	0.011	0.00013	6	0.42	0.55
138	0.8	0.025	0.057	0	0.046	0.025	0.00087	0.00043	0.00087	0	0	0	0	2.2e-06	0.025	0.025	0	0	0	0.36	0.44
139	0.066	0.077	0.0004	0.0036	0	0.077	0.31	0.0035	0.31	0	0	0	9.3e-06	0.00045	0.077	0.077	0.0036	8.2e-05	6	0.42	0.55
140	0.26	0.095	3.4e-06	0	0	0.095	0.18	0.0085	0.18	0	0	0	0	0.00014	0.095	0.095	0	0	0	0.36	0.44
141	0.1	0.074	0.0015	0.0065	4.7e-06	0.074	0.29	0.006	0.29	0	0	0	9.3e-05	0.001	0.074	0.074	0.0065	0.00039	6	0.42	0.55
142	0.81	0.042	0.0039	0	8.2e-05	0.042	0.0075	0.0025	0.0075	0	0	0	0	2.8e-05	0.042	0.042	0	0	0	0.36	0.44
143	0.045	0.024	0	0.00028	0	0.024	0.42	0.021	0.42	0	0	0	0	0.0026	0.024	0.024	0.00028	0	6	0.42	0.55
144	0.0031	0.0061	0	0.073	0	0.0061	0.41	0.005	0.41	0	0	0	0.0027	0.0029	0.0061	0.0061	0.073	0.0043	6	0.42	0.55
145	0.074	0.097	0.0014	0.0031	0	0.097	0.26	0.0021	0.26	0	0	0	8.4e-06	0.00025	0.097	0.097	0.0031	7.5e-05	6	0.42	0.55
146	0.53	0.11	5.7e-06	0	0	0.11	0.0038	0.00016	0.0038	0	0	0	0	0	0.11	0.11	0	0	0	0.36	0.44
147	0.00076	0.0066	0	9.3e-05	0	0.0066	0.49	0.001	0.49	0	0	0	0	7.4e-05	0.0066	0.0066	9.3e-05	0	6	0.42	0.55
148	0.94	0.0017	7.2e-06	0	0.004	0.0017	0.00092	0.044	0.00092	0	0	0	0	0.00049	0.0017	0.0017	0	0	0	0.36	0.44
149	0	0	0	0	0.97	0	0	0	0	0.026	0	0	0	0	0	0	0	0	4	0.22	0.33
150	0.092	0.22	1.1e-05	0	0	0.22	0.023	4.2e-05	0.023	0	0	0	0	0	0.22	0.22	0	0	1	0.42	0.45
151	0.16	0.081	0.0014	0.002	1.5e-05	0.081	0.25	0.0087	0.25	0	0	0	1.5e-05	0.0011	0.081	0.081	0.002	4.4e-05	6	0.42	0.55
152	0.012	0.14	4e-05	0.00025	0	0.14	0.22	8.8e-05	0.22	0	0	0	0	2.8e-06	0.14	0.14	0.00025	0	6	0.42	0.55
153	0.0099	0.0085	0	0	0	0.0085	0.47	0.022	0.47	0	0	0	0	0.00075	0.0085	0.0085	0	0	6	0.42	0.55
154	0.0016	0.034	0	0.0014	0	0.034	0.43	0.00016	0.43	0	0	0	0	1e-05	0.034	0.034	0.0014	1.5e-06	6	0.42	0.55
155	0.37	0.14	0.00011	0	0	0.14	0.037	0.00098	0.037	0	0	0	0	5.8e-06	0.14	0.14	0	0	0	0.36	0.44
156	0.035	0.063	1.6e-06	5.7e-05	0	0.063	0.35	0.0023	0.35	0	0	0	0	0.00011	0.063	0.063	5.7e-05	0	6	0.42	0.55
157	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
158	0.84	0.025	0.0033	0	0.0059	0.025	0.016	0.016	0.016	0	0	0	0	0.00062	0.025	0.025	0	0	0	0.36	0.44
159	0.24	0.14	0.002	2.4e-05	0	0.14	0.099	0.0018	0.099	0	0	0	0	5.7e-05	0.14	0.14	2.4e-05	0	0	0.36	0.44
160	0.025	0.079	0	5.6e-06	0	0.079	0.33	0.001	0.33	0	0	0	0	2.2e-05	0.079	0.079	5.6e-06	0	6	0.42	0.55
161	0.54	0.065	0.13	1.1e-05	0.015	0.065	0.023	0.0026	0.023	0	0	0	0	0.00012	0.065	0.065	1.1e-05	0	0	0.36	0.44
162	0.005	0.012	6e-06	0.096	0	0.012	0.37	0.0025	0.37	0	0	0	0.0052	0.0013	0.012	0.012	0.096	0.012	6	0.42	0.55
163	0.006	0.013	0	0.0001	0	0.013	0.47	0.0052	0.47	0	0	0	0	0.00043	0.013	0.013	0.0001	0	6	0.42	0.55
164	0.44	0.033	0.00017	8.4e-05	3.9e-05	0.033	0.17	0.079	0.17	0	0	0	8.6e-06	0.01	0.033	0.033	8.4e-05	0	0	0.36	0.44
165	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
166	0.35	0.11	0.00022	3.4e-06	0	0.11	0.11	0.0054	0.11	0	0	0	0	0.00014	0.11	0.11	3.4e-06	0	0	0.36	0.44
167	0.018	0.061	0	3.5e-05	0	0.061	0.37	0.0012	0.37	0	0	0	0	4.1e-05	0.061	0.061	3.5e-05	0	6	0.42	0.55
168	0.1	0.065	0.00019	0.0017	0	0.065	0.31	0.0086	0.31	0	0	0	7.5e-06	0.0011	0.065	0.065	0.0017	9.7e-06	6	0.42	0.55
169	0.28	0.05	0.0024	0.0033	0.0013	0.05	0.24	0.034	0.24	0	0	0	0.0006	0.0076	0.05	0.05	0.0033	8.4e-05	0	0.36	0.44
170	0.031	0.067	1.5e-05	0.00048	0	0.067	0.35	0.0018	0.35	0	0	0	0	0.00014	0.067	0.067	0.00048	0	6	0.42	0.55
171	0.44	0.057	0.029	0.0013	0.059	0.057	0.11	0.019	0.11	0	0	0	0.00025	0.0033	0.057	0.057	0.0013	6.3e-05	0	0.36	0.44
172	0.075	0.067	0.0008	0.0079	0	0.067	0.32	0.0052	0.32	0	0	0	0.0001	0.00094	0.067	0.067	0.0079	0.0004	6	0.42	0.55
173	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
174	0.074	0.22	0.056	0	0	0.22	0.0014	0	0.0014	0	0	0	0	0	0.22	0.22	0	0	1	0.42	0.45
175	0.71	0.032	0.0044	1.3e-05	0.044	0.032	0.039	0.027	0.039	0	0	0	0	0.002	0.032	0.032	1.3e-05	0	0	0.36	0.44
176	0.036	0.022	1.6e-05	0.014	0	0.022	0.41	0.017	0.41	0	0	0	0.00072	0.0057	0.022	0.022	0.014	0.00028	6	0.42	0.55
177	0.32	0.12	0.0014	1.8e-05	0	0.12	0.11	0.0039	0.11	0	0	0	0	0.00014	0.12	0.12	1.8e-05	0	0	0.36	0.44
178	0.62	0.041	0.025	3.4e-05	0.1	0.041	0.036	0.013	0.036	0	0	0	1.6e-06	0.001	0.041	0.041	3.4e-05	0	0	0.36	0.44
179	0.00032	0.004	0	0	0	0.004	0.49	0.0011	0.49	0	0	0	0	7.2e-06	0.004	0.004	0	0	6	0.42	0.55
180	0.015	0.04	7.3e-05	0.031	0	0.04	0.38	0.0017	0.38	0	0	0	0.00016	0.00041	0.04	0.04	0.031	0.0041	6	0.42	0.55
181	0.14	0.19	0.0016	1.8e-06	0	0.19	0.047	0.00022	0.047	0	0	0	0	2.4e-06	0.19	0.19	1.8e-06	0	1	0.42	0.45
182	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0.044	0.11
183	0.0065	0.0079	1.5e-06	0.083	0	0.0079	0.38	0.0084	0.38	0	0	0	0.007	0.0049	0.0079	0.0079	0.083	0.012	6	0.42	0.55
184	0.34	0.16	0	0	0	0.16	0.014	0.00032	0.014	0	0	0	0	0	0.16	0.16	0	0	0	0.36	0.44
185	0.0041	0.23	0	0	0	0.23	0.031	0	0.031	0	0	0	0	0	0.23	0.23	0	0	1	0.42	0.45
186	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.089	0
187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0.089	0
