SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster	dcf0	dcf1
41	0.00012	2.8e-06	0.012	0	0	0.15	0	0.0029	0	0.038	0.00012	0	0.78	4.7e-05	9.2e-06	0.012	0	12	0.31	0.38
42	0.0012	3.6e-06	0.042	0	0	0.42	0	0.013	0	0	0.0012	0	0.49	0.00057	4.7e-05	0.042	0	12	0.31	0.38
43	0.00017	3e-06	0.073	0	0	0.001	0	0.012	0	0	0.00017	0	0.84	0	0	0.073	0	12	0.31	0.38
44	0	0.22	0	0	0	0	0	0.73	0	0	0	0	0	0	0	0	0.055	7	0.4	0.49
45	0	0.12	0	0	0	0	0	0.033	0	0	0	0	0	0	0	0	0.85	16	0.51	0.66
46	0.002	0.09	0.01	0	0	0	0	0.88	0	0	0.002	0	0.00048	4.5e-06	0	0.01	0.00011	7	0.4	0.49
47	0.0057	0.027	0.037	0	0	0.00015	0	0.88	0	0	0.0057	0	0.0087	9.8e-05	0	0.037	6.4e-06	7	0.4	0.49
48	0.0062	0.074	0.0097	0	0	3.2e-05	0	0.89	0	0	0.0062	0	0.00058	0.00023	0	0.0097	0.00034	7	0.4	0.49
49	0	0	2.8e-05	0	0	0.0005	0	6.2e-06	0.062	0.87	0	0.062	0.0034	0	0	2.8e-05	0	9	0.13	0.27
50	0.0014	0.14	0.0054	0	0	0	0	0.84	0	0	0.0014	0	0.00013	1.9e-06	0	0.0054	0.00044	7	0.4	0.49
51	0.0013	7.2e-05	0.13	0	0	0.0035	0	0.08	0	0	0.0013	0	0.66	2.2e-05	0	0.13	0	12	0.31	0.38
52	0.011	0.19	0.015	0	0	2.6e-05	0.012	0.74	0	0	0.011	0	0.0013	0.00021	0	0.015	0.00078	7	0.4	0.49
53	0.011	0.014	0.071	0	0	0.018	0	0.72	0	0	0.011	0	0.085	0.0018	3.9e-06	0.071	1.1e-05	7	0.4	0.49
54	0.0034	0.1	0.0085	0	0	6.4e-06	0	0.88	0	0	0.0034	0	0.00046	3.8e-05	0	0.0085	0.00057	7	0.4	0.49
55	0.0099	0.049	0.025	0	0	0.0034	0	0.87	0	0	0.0099	0	0.0088	0.0015	1.1e-06	0.025	0.00051	7	0.4	0.49
56	0.002	0.0085	0.096	0	0	0.0015	0	0.4	0	0.0027	0.002	0	0.39	3.1e-05	0	0.096	3.5e-06	7	0.4	0.49
57	0.01	0.043	0.041	0	0	0.046	0	0.73	0	4.6e-05	0.01	0	0.073	0.0053	9.3e-06	0.041	0.0031	7	0.4	0.49
58	0.009	0.015	0.074	0	0	0.021	0	0.68	0	0	0.009	0	0.12	0.0014	4.2e-06	0.074	1.9e-05	7	0.4	0.49
59	0	0.17	0	0	0	0	0	0.83	0	0	0	0	0	0	0	0	0.0011	7	0.4	0.49
60	0	0.29	0	0	0	0	0	0.71	0	0	0	0	0	0	0	0	4.7e-06	7	0.4	0.49
61	0.0019	0.035	0.0079	0	0	0	0	0.94	0	0	0.0019	0	4.3e-05	0	0	0.0079	0	7	0.4	0.49
62	0.0045	0.00018	0.2	0	0	0.014	0	0.2	0	0	0.0045	0	0.39	9.8e-05	2.3e-06	0.2	0	12	0.31	0.38
63	0.006	0.00027	0.21	0	0	1.4e-05	0	0.56	0	0	0.006	0	0.015	3.3e-06	0	0.21	0	7	0.4	0.49
64	0.012	0.017	0.098	0	0	3.3e-05	0.0064	0.74	0	0	0.012	0	0.013	2.3e-05	0	0.098	0	7	0.4	0.49
65	0	0	0	0	0	0	0	0	0.5	5.8e-05	0	0.5	0	0	0	0	0	8	0.044	0.11
66	0	0.29	0	0	0	0	0	0.71	0	0	0	0	0	0	0	0	0.0068	7	0.4	0.49
67	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
68	0.0004	3.5e-06	0.014	0	0	0.6	0	0.005	0	0	0.0004	0	0.37	0.00048	5.2e-05	0.014	0	5	0.4	0.33
69	0	0	0	0	0	0	0	0	0.49	0.02	0	0.49	2.1e-06	0	0	0	0	8	0.044	0.11
70	0.0025	0.00057	0.16	0	0	0.0034	0	0.22	0	0	0.0025	0	0.45	3.2e-05	0	0.16	0	12	0.31	0.38
71	0	0.1	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	3.7e-06	7	0.4	0.49
72	0.0014	5.5e-06	0.046	0	0	0.36	0	0.016	0	0	0.0014	0	0.53	0.00074	4.3e-05	0.046	0	12	0.31	0.38
73	0.0015	0.00034	0.13	0	0	0.0026	0	0.14	0	0	0.0015	0	0.6	1.9e-05	0	0.13	0	12	0.31	0.38
74	0.00047	2.1e-05	0.062	0	0	0.0099	0	0.024	0	0	0.00047	0	0.84	1.5e-05	0	0.062	0	12	0.31	0.38
75	0.0033	8.9e-05	0.025	0	0	0.73	0	0.04	0	0	0.0033	0	0.17	0.0089	0.00012	0.025	0	5	0.4	0.33
76	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
77	0.0053	0.095	0.0043	0	0	2.8e-06	0	0.89	0	0	0.0053	0	6.7e-05	0.00011	0	0.0043	0.00031	7	0.4	0.49
78	0.01	0.06	0.077	0	0	0.012	0.025	0.46	0	0.014	0.01	0	0.25	0.001	3.7e-06	0.077	0.00081	7	0.4	0.49
79	0.0036	0.048	0.043	0	0	0.0003	0	0.83	0	0	0.0036	0	0.031	6.9e-05	0	0.043	0.00022	7	0.4	0.49
80	7.1e-06	0	0.0078	0	0	0.03	0	8.1e-05	0	0	7.1e-06	0	0.95	0	1.2e-06	0.0078	0	12	0.31	0.38
81	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0
82	0	0	0.00058	0	0	0.035	0	0	0	0	0	0	0.96	0	0	0.00058	0	12	0.31	0.38
83	0	0.006	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	7	0.4	0.49
84	0.00012	0	0.19	0	0	0.00019	0	0.0014	0	0	0.00012	0	0.61	0	0	0.19	0	12	0.31	0.38
85	0.01	0.0072	0.15	0	0	0.0058	0.0046	0.33	0	0	0.01	0	0.34	0.00027	1.9e-06	0.15	0	12	0.31	0.38
86	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0
87	0.0013	0.00015	0.069	0	0	0.01	0.00035	0.029	0	6.9e-06	0.0013	0	0.82	4.3e-05	1.9e-06	0.069	0	12	0.31	0.38
88	0.048	0.1	0.017	0	0	0.0037	0.00054	0.74	0	0	0.048	0	0.0019	0.022	4e-06	0.017	0.00055	7	0.4	0.49
89	0.0051	0.07	0.056	0	0	7.5e-06	0.067	0.73	0	0	0.0051	0	0.011	6.1e-06	0	0.056	2.7e-06	7	0.4	0.49
90	0.029	0.085	0.052	0	0	0.058	0.0042	0.58	0	5.6e-05	0.029	0	0.089	0.019	2.6e-05	0.052	0.0037	7	0.4	0.49
91	3.2e-05	0	0.022	0	0	0.0014	2.7e-06	0.00052	0	0	3.2e-05	0	0.95	0	0	0.022	0	12	0.31	0.38
92	0.018	0.0032	0.15	0	0	0.047	0.00064	0.28	0	0	0.018	0	0.32	0.0016	1.6e-05	0.15	0	12	0.31	0.38
93	0.033	0.022	0.081	0	0	0.0025	0.0012	0.72	0	0	0.033	0	0.022	0.0017	1.7e-06	0.081	0	7	0.4	0.49
94	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
95	0.032	0.02	0.098	0	0	0.072	0.0012	0.52	0	0	0.032	0	0.12	0.007	2.9e-05	0.098	3.9e-06	7	0.4	0.49
96	0.0079	0.54	0.00022	0	0	0	0.00025	0.42	0	0	0.0079	0	0	0.00023	0	0.00022	0.022	1	0.42	0.55
97	0.011	0.018	0.13	0	0	0.0016	0.011	0.51	0	0	0.011	0	0.18	0.00021	0	0.13	0	7	0.4	0.49
98	0.0007	0.71	6.4e-05	0	0	0	0.0033	0.18	0	0	0.0007	0	0	0	0	6.4e-05	0.1	1	0.42	0.55
99	0.0044	0.1	0.037	0	0	3.6e-06	0.083	0.72	0	0	0.0044	0	0.0053	4.9e-06	0	0.037	1.2e-05	7	0.4	0.49
100	0.00077	5.8e-05	0.041	0	0	0.022	0.00012	0.013	0	0.00064	0.00077	0	0.88	5.8e-05	3.7e-06	0.041	0	12	0.31	0.38
101	0.03	0.025	0.071	0	0	0.18	0.0013	0.41	0	1.1e-06	0.03	0	0.16	0.022	6.9e-05	0.071	7.6e-05	7	0.4	0.49
102	0.13	9.2e-05	0.15	0	0	0.15	0	0.21	0	0	0.13	0	0.021	0.056	0.00016	0.15	0	7	0.4	0.49
103	0	0	0.0032	0	0	0.001	0	1.7e-06	0	0	0	0	0.99	0	0	0.0032	0	12	0.31	0.38
104	0.023	0.057	0.07	0	0	0.054	0.0053	0.53	0	0.00011	0.023	0	0.16	0.0092	2.1e-05	0.07	0.00077	7	0.4	0.49
105	0.025	0.31	0.0031	0	0	0.00017	0.00062	0.59	0	0	0.025	0	8.5e-05	0.0084	0	0.0031	0.041	7	0.4	0.49
106	0.015	0.23	0.021	0	0	0.0021	0.014	0.61	0	0	0.015	0	0.013	0.0028	1.2e-06	0.021	0.056	7	0.4	0.49
107	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0
108	0.085	0.0016	0.14	0	0	0.055	2e-05	0.43	0	0	0.085	0	0.039	0.021	4.4e-05	0.14	0	7	0.4	0.49
109	0.033	0.18	0.015	0	0	0.0038	0.0016	0.69	0	0	0.033	0	0.003	0.017	3.4e-06	0.015	0.012	7	0.4	0.49
110	0.03	0.28	0.0024	0	0	0.00073	0.00027	0.48	0	0	0.03	0	8.7e-05	0.037	1.2e-06	0.0024	0.14	7	0.4	0.49
111	0.02	0.19	0.023	0	0	0.0025	0.0069	0.69	0	0	0.02	0	0.0084	0.0032	1.6e-06	0.023	0.01	7	0.4	0.49
112	0.0052	0.027	0.04	0	0	0	0.016	0.87	0	0	0.0052	0	0.00056	0	0	0.04	0	7	0.4	0.49
113	2.3e-05	0.25	0.00013	0	0	0	0.67	0.081	0	0	2.3e-05	0	0	0	0	0.00013	0.00047	6	0.33	0.55
114	0.0034	0.38	0.00075	0	0	1.3e-06	0.0031	0.26	0	0	0.0034	0	1.3e-05	0.00017	0	0.00075	0.35	1	0.42	0.55
115	0.01	0.12	0.016	0	0	2.9e-06	0.0079	0.82	0	0	0.01	0	0.00046	3.9e-05	0	0.016	9.6e-06	7	0.4	0.49
116	0.011	0.14	0.011	0	0	2.2e-06	0.0048	0.81	0	0	0.011	0	0.0002	6.5e-05	0	0.011	2.1e-05	7	0.4	0.49
117	0.0033	0.24	0.00075	0	0	0	0.0024	0.75	0	0	0.0033	0	0	0	0	0.00075	0	7	0.4	0.49
118	0.021	0.17	0.028	0	0	0.0032	0.007	0.71	0	0	0.021	0	0.012	0.0032	1.9e-06	0.028	0.0054	7	0.4	0.49
119	0.022	0.029	0.098	0	0	0.027	0.0042	0.5	0	1.2e-06	0.022	0	0.19	0.0039	1.1e-05	0.098	2.5e-05	7	0.4	0.49
120	0	0	0	0	0	0	0	0	0.5	9.8e-05	0	0.5	0	0	0	0	0	8	0.044	0.11
121	0.0053	0.56	0.00027	0	0	0	0.00053	0.41	0	0	0.0053	0	0	5.1e-05	0	0.00027	0.015	1	0.42	0.55
122	0.024	0.053	0.072	0	0	0.0055	0.0053	0.68	0	0	0.024	0	0.059	0.0029	3e-06	0.072	5.8e-05	7	0.4	0.49
123	0.052	0.098	0.019	0	0	0.065	0.00049	0.57	0	0	0.052	0	0.0078	0.11	4.8e-05	0.019	0.0063	7	0.4	0.49
124	0.012	0.00056	0.095	0	0	0.25	7.1e-05	0.095	0	0	0.012	0	0.43	0.0047	7.6e-05	0.095	0	12	0.31	0.38
125	0.086	0.015	0.046	0	0	0.063	7.1e-05	0.55	0	0	0.086	0	0.012	0.1	5.7e-05	0.046	1e-06	7	0.4	0.49
126	0.0058	0.067	0.016	0	0	0	0.011	0.88	0	0	0.0058	0	0.00011	1.4e-06	0	0.016	0	7	0.4	0.49
127	0.1	0.029	0.013	0	0	0.0057	2.5e-05	0.59	0	0	0.1	0	0.0006	0.15	1e-05	0.013	5.3e-06	7	0.4	0.49
128	0.06	0.059	0.025	0	0	0.0052	0.00034	0.73	0	0	0.06	0	0.0035	0.034	5.9e-06	0.025	6.4e-05	7	0.4	0.49
129	0.005	0.034	0.017	0	0	0	0.0056	0.92	0	0	0.005	0	3.5e-05	0	0	0.017	0	7	0.4	0.49
130	8.3e-06	0.99	0	0	0	0	1.4e-06	0.013	0	0	8.3e-06	0	0	0	0	0	0.0015	1	0.42	0.55
131	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
132	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
133	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0
134	0.069	0.0057	0.087	0	0	0.0033	7.9e-05	0.66	0	0	0.069	0	0.0089	0.0057	3.6e-06	0.087	0	7	0.4	0.49
135	0.023	0.0055	0.16	0	0	0.014	0.00092	0.44	0	0	0.023	0	0.16	0.0011	6e-06	0.16	0	7	0.4	0.49
136	0.032	0.065	0.0062	0	0	2e-06	0.00018	0.86	0	0	0.032	0	2.1e-05	0.00061	0	0.0062	0	7	0.4	0.49
137	0.0069	0.41	0.0026	0	0	2.2e-06	0.0063	0.53	0	0	0.0069	0	5.6e-05	0.00018	0	0.0026	0.033	7	0.4	0.49
138	0.0054	0.00053	0.097	0	0	0.036	0.00029	0.076	0	1.8e-06	0.0054	0	0.68	0.00068	9.9e-06	0.097	0	12	0.31	0.38
139	0.021	0.23	0.01	0	0	0.00032	0.0029	0.69	0	0	0.021	0	0.001	0.0034	0	0.01	0.01	7	0.4	0.49
140	0.012	0.061	0.018	0	0	1.3e-06	0.0033	0.87	0	0	0.012	0	0.00024	2.1e-05	0	0.018	0	7	0.4	0.49
141	0.02	0.22	0.016	0	0	0.0012	0.0051	0.67	0	0	0.02	0	0.0038	0.0042	0	0.016	0.019	7	0.4	0.49
142	0.015	0.0075	0.16	0	0	0.0042	0.0028	0.45	0	0	0.015	0	0.18	0.0003	1.7e-06	0.16	0	7	0.4	0.49
143	0.0055	0.26	0.0057	0	0	0	0.014	0.7	0	0	0.0055	0	7.9e-05	1.4e-05	0	0.0057	0.00026	7	0.4	0.49
144	0.0024	0.44	0.00069	0	0	0	0.006	0.26	0	0	0.0024	0	9.6e-06	4.8e-05	0	0.00069	0.28	1	0.42	0.55
145	0.027	0.21	0.012	0	0	0.0012	0.0018	0.7	0	0	0.027	0	0.0014	0.0074	1.2e-06	0.012	0.0092	7	0.4	0.49
146	0.032	0.0029	0.082	0	0	4.6e-06	0.00014	0.77	0	0	0.032	0	0.001	5e-05	0	0.082	0	7	0.4	0.49
147	0.0025	0.51	0.00016	0	0	0	0.0012	0.48	0	0	0.0025	0	0	0	0	0.00016	0.00015	1	0.42	0.55
148	0.0006	0.00087	0.18	0	0	7.2e-06	0.046	0.11	0	0	0.0006	0	0.48	0	0	0.18	0	12	0.31	0.38
149	0	0	0	0	0	0	0	0	2.6e-05	1	0	2.6e-05	0	0	0	0	0	9	0.13	0.27
150	0.054	0.016	0.013	0	0	8.2e-06	3.3e-05	0.85	0	0	0.054	0	3.4e-05	0.00073	0	0.013	0	7	0.4	0.49
151	0.02	0.17	0.023	0	0	0.00099	0.0067	0.72	0	0	0.02	0	0.0069	0.0029	0	0.023	0.0047	7	0.4	0.49
152	0.044	0.2	0.0021	0	0	3.7e-05	8.6e-05	0.7	0	0	0.044	0	1e-05	0.012	0	0.0021	0.0009	7	0.4	0.49
153	0.0016	0.24	0.001	0	0	0	0.012	0.74	0	0	0.0016	0	0	0	0	0.001	0	7	0.4	0.49
154	0.013	0.45	0.00034	0	0	0	0.00018	0.52	0	0	0.013	0	0	0.00052	0	0.00034	0.0059	7	0.4	0.49
155	0.029	0.021	0.043	0	0	7e-05	0.00063	0.83	0	0	0.029	0	0.0015	0.00028	0	0.043	0	7	0.4	0.49
156	0.013	0.19	0.0039	0	0	0	0.0014	0.77	0	0	0.013	0	1.7e-05	8.4e-05	0	0.0039	5.1e-05	7	0.4	0.49
157	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
158	0.0072	0.013	0.14	0	0	0.0028	0.014	0.37	0	0	0.0072	0	0.31	9.9e-05	0	0.14	0	7	0.4	0.49
159	0.035	0.069	0.033	0	0	0.0015	0.0014	0.78	0	0	0.035	0	0.0058	0.005	1.4e-06	0.033	4.5e-05	7	0.4	0.49
160	0.013	0.15	0.0024	0	0	0	0.00052	0.81	0	0	0.013	0	2.4e-06	3.9e-05	0	0.0024	3.4e-06	7	0.4	0.49
161	0.019	0.018	0.089	0	0	0.11	0.0024	0.35	0	8.4e-06	0.019	0	0.29	0.0061	3.6e-05	0.089	2.3e-05	7	0.4	0.49
162	0.0041	0.36	0.00098	0	0	6.1e-06	0.0027	0.26	0	0	0.0041	0	2.5e-05	0.00028	0	0.00098	0.37	16	0.51	0.66
163	0.0036	0.37	0.00096	0	0	0	0.0045	0.62	0	0	0.0036	0	0	2.5e-06	0	0.00096	0.00012	7	0.4	0.49
164	0.0071	0.1	0.053	0	0	0.00011	0.052	0.71	0	0	0.0071	0	0.021	3.8e-05	0	0.053	6.4e-05	7	0.4	0.49
165	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
166	0.02	0.058	0.037	0	0	0.00012	0.0031	0.82	0	0	0.02	0	0.0033	0.00032	0	0.037	2.7e-06	7	0.4	0.49
167	0.013	0.21	0.0021	0	0	0	0.00076	0.76	0	0	0.013	0	3.3e-06	7.8e-05	0	0.0021	3.7e-05	7	0.4	0.49
168	0.016	0.21	0.014	0	0	0.00014	0.0064	0.72	0	0	0.016	0	0.0016	0.00099	0	0.014	0.0033	7	0.4	0.49
169	0.013	0.17	0.039	0	0	0.0017	0.026	0.66	0	2e-06	0.013	0	0.034	0.00094	0	0.039	0.0066	7	0.4	0.49
170	0.016	0.24	0.0043	0	0	1.1e-05	0.0013	0.72	0	0	0.016	0	5.1e-05	0.0005	0	0.0043	0.00078	7	0.4	0.49
171	0.015	0.083	0.066	0	0	0.023	0.016	0.53	0	0.0046	0.015	0	0.18	0.0031	7.8e-06	0.066	0.0029	7	0.4	0.49
172	0.019	0.25	0.012	0	0	0.00065	0.0045	0.66	0	0	0.019	0	0.002	0.0033	0	0.012	0.023	7	0.4	0.49
173	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
174	0.13	0.0025	0.026	0	0	0.1	1.5e-06	0.33	0	0	0.13	0	0.0016	0.25	0.00014	0.026	0	7	0.4	0.49
175	0.0086	0.029	0.11	0	0	0.0034	0.022	0.43	0	0.00015	0.0086	0	0.28	0.00029	1.1e-06	0.11	1.8e-05	7	0.4	0.49
176	0.0069	0.36	0.0063	0	0	1.5e-05	0.017	0.56	0	0	0.0069	0	0.00052	0.00019	0	0.0063	0.036	7	0.4	0.49
177	0.027	0.067	0.041	0	0	0.0009	0.0027	0.78	0	0	0.027	0	0.0082	0.0018	0	0.041	2.6e-05	7	0.4	0.49
178	0.011	0.027	0.094	0	0	0.019	0.011	0.38	0	0.0019	0.011	0	0.35	0.0012	5.8e-06	0.094	5.8e-05	7	0.4	0.49
179	0.00094	0.32	4.2e-05	0	0	0	0.00076	0.68	0	0	0.00094	0	0	0	0	4.2e-05	0	7	0.4	0.49
180	0.013	0.35	0.0028	0	0	7.1e-05	0.0018	0.48	0	0	0.013	0	0.00012	0.0027	0	0.0028	0.13	7	0.4	0.49
181	0.061	0.042	0.024	0	0	0.0015	0.00021	0.77	0	0	0.061	0	0.0017	0.017	2.1e-06	0.024	4.9e-06	7	0.4	0.49
182	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
183	0.0029	0.39	0.0013	0	0	1.6e-06	0.0093	0.28	0	0	0.0029	0	5e-05	8.9e-05	0	0.0013	0.32	1	0.42	0.55
184	0.024	0.0061	0.03	0	0	0	0.00015	0.89	0	0	0.024	0	6.5e-05	1.5e-05	0	0.03	0	7	0.4	0.49
185	0.07	0.026	0.00069	0	0	0	0	0.83	0	0	0.07	0	0	0.00042	0	0.00069	0	7	0.4	0.49
186	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0
187	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0
188	0.012	0.014	0.086	0	0	6.1e-06	0.0046	0.78	0	0	0.012	0	0.006	1.7e-05	0	0.086	0	7	0.4	0.49
189	0.0058	0.12	0.018	0	0	0	0.022	0.81	0	0	0.0058	0	0.00048	4.7e-06	0	0.018	3.4e-06	7	0.4	0.49
190	0.091	0.062	0.0058	0	0	0.003	2.3e-05	0.6	0	0	0.091	0	0.00011	0.14	6.5e-06	0.0058	7.8e-05	7	0.4	0.49
191	0	0	0	0	0	0	0	0	0.5	0	0	0.5	0	0	0	0	0	8	0.044	0.11
192	0.047	0.035	0.022	0	0	0.00017	0.00021	0.82	0	0	0.047	0	0.00055	0.0027	0	0.022	0	7	0.4	0.49
193	0.01	0.029	0.086	0	0	4.2e-05	0.013	0.75	0	0	0.01	0	0.016	2.3e-05	0	0.086	0	7	0.4	0.49
194	0.0012	0.00082	0.018	0	0	0.035	0.00045	0.025	0.0032	0.64	0.0012	0.0032	0.25	0.00039	7.1e-06	0.018	0	9	0.13	0.27
195	0.03	0.00082	0.078	0	0	0	2.8e-05	0.78	0	0	0.03	0	0.00012	4.6e-06	0	0.078	0	7	0.4	0.49
196	0.026	0.11	0.0098	0	0	3.9e-05	0.00081	0.81	0	0	0.026	0	0.00019	0.00098	0	0.0098	3.6e-05	7	0.4	0.49
