SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
61	0.0025	0.014	0.018	4.3e-05	0	0.018	0.95	0	0	0	0	0	3.5e-05	0	0	0	6	0.4	0.49
62	0.0061	0.37	9.7e-05	0.4	0	9.7e-05	0.21	0	0	0	0	0.012	0.012	0	5.5e-05	0	3	0.31	0.38
63	0.0083	0.39	0.00015	0.015	0	0.00015	0.58	0	0	0	0	1.3e-05	0.0021	0	1.9e-06	0	6	0.4	0.49
64	0.016	0.18	0.0092	0.013	0	0.0092	0.76	0.0064	0	0	0	2.9e-05	0.0024	0	1.3e-05	0	6	0.4	0.49
65	0	0	0	0	0.5	0	0	0	0.5	0	5.8e-05	0	0	0	0	0	4	0.044	0.11
66	0	0	0.15	0	0	0.15	0.7	0	0	0.0051	0	0	0	0	0	0	6	0.4	0.49
67	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
68	0.00057	0.027	2e-06	0.4	0	2e-06	0.0054	0	0	0	0	0.56	0.0098	0	0.00029	0	11	0.4	0.33
69	0	0	0	2.1e-06	0.49	0	0	0	0.49	0	0.019	0	0	0	0	0	4	0.044	0.11
70	0.0033	0.29	0.0003	0.47	0	0.0003	0.23	0	0	0	0	0.003	0.0034	0	1.8e-05	0	3	0.31	0.38
71	0	0	0.053	0	0	0.053	0.89	0	0	0	0	0	0	0	0	0	6	0.4	0.49
72	0.0018	0.086	3e-06	0.55	0	3e-06	0.016	0	0	0	0	0.32	0.023	0	0.00042	0	3	0.31	0.38
73	0.002	0.24	0.00018	0.61	0	0.00018	0.14	0	0	0	0	0.0023	0.0021	0	1e-05	0	3	0.31	0.38
74	0.00062	0.11	1.1e-05	0.85	0	1.1e-05	0.024	0	0	0	0	0.0086	0.0019	0	8.3e-06	0	3	0.31	0.38
75	0.0046	0.049	4.9e-05	0.18	0	4.9e-05	0.043	0	0	0	0	0.68	0.041	0	0.0052	0	11	0.4	0.33
76	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
77	0.0069	0.0079	0.049	6.8e-05	0	0.049	0.89	0	0	0.00014	0	2.4e-06	0.00041	0	5.9e-05	0	6	0.4	0.49
78	0.014	0.14	0.032	0.26	0	0.032	0.46	0.025	0	0.00041	0.014	0.011	0.0091	0	0.00056	0	6	0.4	0.49
79	0.0048	0.079	0.025	0.031	0	0.025	0.83	0	0	8.2e-05	0	0.00026	0.001	0	3.8e-05	0	6	0.4	0.49
80	9.3e-06	0.014	0	0.96	0	0	8.1e-05	0	0	0	0	0.026	0.00041	0	0	0	3	0.31	0.38
81	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.089	0
82	0	0.0011	0	0.97	0	0	0	0	0	0	0	0.03	4.6e-05	0	0	0	3	0.31	0.38
83	0	0	0.0031	0	0	0.0031	0.99	0	0	0	0	0	0	0	0	0	6	0.4	0.49
84	0.00016	0.37	0	0.63	0	0	0.0015	0	0	0	0	0.00017	0.0014	0	0	0	3	0.31	0.38
85	0.013	0.28	0.0038	0.35	0	0.0038	0.34	0.0046	0	0	0	0.0051	0.011	0	0.00015	0	3	0.31	0.38
86	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.089	0
87	0.0017	0.13	8.1e-05	0.83	0	8.1e-05	0.029	0.00035	0	0	6.9e-06	0.0088	0.004	0	2.4e-05	0	3	0.31	0.38
88	0.063	0.031	0.055	0.002	0	0.055	0.75	0.00054	0	0.00038	0	0.0032	0.031	0	0.012	0	6	0.4	0.49
89	0.0068	0.1	0.036	0.011	0	0.036	0.74	0.067	0	0	0	6.5e-06	0.00051	0	3.4e-06	0	6	0.4	0.49
90	0.038	0.095	0.044	0.089	0	0.044	0.58	0.0042	0	0.0031	5.6e-05	0.05	0.039	0	0.011	0	6	0.4	0.49
91	4.2e-05	0.04	0	0.96	0	0	0.00052	2.6e-06	0	0	0	0.0012	0.00028	0	0	0	3	0.31	0.38
92	0.023	0.28	0.0017	0.33	0	0.0017	0.28	0.00064	0	0	0	0.041	0.042	0	0.00086	0	3	0.31	0.38
93	0.044	0.15	0.012	0.022	0	0.012	0.73	0.0012	0	0	0	0.0021	0.023	0	0.00096	0	6	0.4	0.49
94	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
95	0.042	0.18	0.01	0.12	0	0.01	0.52	0.0012	0	1.5e-06	0	0.062	0.059	0	0.0038	0	6	0.4	0.49
96	0.01	0.0004	0.28	0	0	0.28	0.41	0.00025	0	0.014	0	0	0.00017	0	0.00012	0	6	0.4	0.49
97	0.015	0.25	0.0097	0.18	0	0.0097	0.52	0.011	0	0	0	0.0014	0.0069	0	0.00012	0	6	0.4	0.49
98	0.00096	0.00012	0.38	0	0	0.38	0.19	0.0034	0	0.043	0	0	3.1e-06	0	0	0	2	0.42	0.55
99	0.0058	0.069	0.054	0.0054	0	0.054	0.73	0.082	0	2.2e-06	0	3.1e-06	0.00033	0	2.7e-06	0	6	0.4	0.49
100	0.001	0.074	3e-05	0.89	0	3e-05	0.013	0.00012	0	0	0.00063	0.019	0.0038	0	3.2e-05	0	3	0.31	0.38
101	0.039	0.13	0.013	0.16	0	0.013	0.41	0.0012	0	4.7e-05	1.1e-06	0.15	0.07	0	0.012	0	6	0.4	0.49
102	0.093	0.15	2.6e-05	0.012	0	2.6e-05	0.11	0	0	0	0	0.071	0.55	0	0.017	0	12	0.42	0.4
103	0	0.0058	0	0.99	0	0	1.7e-06	0	0	0	0	0.00086	6e-05	0	0	0	3	0.31	0.38
104	0.031	0.13	0.03	0.16	0	0.03	0.53	0.0053	0	0.00051	0.00011	0.046	0.033	0	0.0051	0	6	0.4	0.49
105	0.033	0.0058	0.16	8.6e-05	0	0.16	0.59	0.00062	0	0.035	0	0.00014	0.0058	0	0.0046	0	6	0.4	0.49
106	0.019	0.039	0.12	0.013	0	0.12	0.62	0.014	0	0.044	0	0.0018	0.0065	0	0.0016	0	6	0.4	0.49
107	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.089	0
108	0.096	0.22	0.0007	0.034	0	0.0007	0.38	1.7e-05	0	0	0	0.041	0.22	0	0.0098	0	6	0.4	0.49
109	0.043	0.027	0.095	0.003	0	0.095	0.69	0.0016	0	0.01	0	0.0033	0.019	0	0.0092	0	6	0.4	0.49
110	0.039	0.0044	0.14	8.7e-05	0	0.14	0.48	0.00026	0	0.16	0	0.00062	0.012	0	0.02	0	6	0.4	0.49
111	0.026	0.042	0.099	0.0085	0	0.099	0.7	0.0068	0	0.0063	0	0.0022	0.0095	0	0.0018	0	6	0.4	0.49
112	0.0069	0.074	0.014	0.00056	0	0.014	0.87	0.016	0	0	0	0	0.00014	0	0	0	6	0.4	0.49
113	3e-05	0.00024	0.13	0	0	0.13	0.081	0.66	0	4.3e-05	0	0	0	0	0	0	7	0.33	0.55
114	0.0048	0.0015	0.21	1.4e-05	0	0.21	0.27	0.0032	0	0.29	0	1.2e-06	0.00022	0	0.0001	0	9	0.53	0.66
115	0.013	0.029	0.06	0.00046	0	0.06	0.83	0.0078	0	2.2e-06	0	2.5e-06	0.00078	0	2.1e-05	0	6	0.4	0.49
116	0.015	0.02	0.072	0.0002	0	0.072	0.82	0.0048	0	5.9e-06	0	1.9e-06	0.0008	0	3.6e-05	0	6	0.4	0.49
117	0.0043	0.0014	0.12	0	0	0.12	0.75	0.0023	0	0	0	0	9.3e-06	0	0	0	6	0.4	0.49
118	0.027	0.051	0.086	0.012	0	0.086	0.71	0.007	0	0.0033	0	0.0027	0.011	0	0.0018	0	6	0.4	0.49
119	0.029	0.18	0.015	0.2	0	0.015	0.51	0.0042	0	1.2e-05	1.2e-06	0.024	0.028	0	0.0021	0	6	0.4	0.49
120	0	0	0	0	0.5	0	0	0	0.5	0	9.7e-05	0	0	0	0	0	4	0.044	0.11
121	0.0069	0.00048	0.29	0	0	0.29	0.41	0.00052	0	0.0057	0	0	0.00011	0	2.8e-05	0	6	0.4	0.49
122	0.032	0.13	0.028	0.06	0	0.028	0.69	0.0052	0	2.8e-05	0	0.0048	0.018	0	0.0016	0	6	0.4	0.49
123	0.069	0.036	0.052	0.008	0	0.052	0.58	0.00049	0	0.0063	0	0.057	0.078	0	0.06	0	6	0.4	0.49
124	0.016	0.17	0.00029	0.43	0	0.00029	0.094	6.9e-05	0	0	0	0.21	0.071	0	0.0025	0	3	0.31	0.38
125	0.11	0.078	0.0072	0.012	0	0.0072	0.51	6.6e-05	0	0	0	0.051	0.17	0	0.052	0	6	0.4	0.49
126	0.0077	0.029	0.035	0.00011	0	0.035	0.88	0.011	0	0	0	0	0.00015	0	0	0	6	0.4	0.49
127	0.14	0.025	0.015	0.00062	0	0.015	0.61	2.6e-05	0	4.1e-06	0	0.0051	0.11	0	0.086	0	6	0.4	0.49
128	0.08	0.046	0.031	0.0036	0	0.031	0.74	0.00033	0	4.5e-05	0	0.0046	0.048	0	0.019	0	6	0.4	0.49
129	0.0066	0.031	0.018	3.5e-05	0	0.018	0.92	0.0056	0	0	0	0	8.2e-05	0	0	0	6	0.4	0.49
130	1.1e-05	0	0.49	0	0	0.49	0.012	1.3e-06	0	0.00034	0	0	0	0	0	0	2	0.42	0.55
131	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
132	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
133	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.089	0
134	0.09	0.16	0.0029	0.0088	0	0.0029	0.66	7.7e-05	0	0	0	0.0028	0.071	0	0.0031	0	6	0.4	0.49
135	0.031	0.3	0.0029	0.17	0	0.0029	0.44	0.00092	0	0	0	0.012	0.034	0	0.00062	0	6	0.4	0.49
136	0.043	0.012	0.034	2.1e-05	0	0.034	0.87	0.00018	0	0	0	1.7e-06	0.0029	0	0.00034	0	6	0.4	0.49
137	0.0091	0.0048	0.21	5.6e-05	0	0.21	0.53	0.0062	0	0.02	0	1.9e-06	0.00043	0	0.0001	0	6	0.4	0.49
138	0.0071	0.18	0.00027	0.69	0	0.00027	0.077	0.00028	0	0	1.8e-06	0.031	0.018	0	0.00037	0	3	0.31	0.38
139	0.028	0.019	0.12	0.001	0	0.12	0.69	0.0029	0	0.0072	0	0.00028	0.0058	0	0.0019	0	6	0.4	0.49
140	0.016	0.034	0.032	0.00024	0	0.032	0.88	0.0033	0	0	0	1.1e-06	0.00082	0	1.2e-05	0	6	0.4	0.49
141	0.027	0.029	0.12	0.0038	0	0.12	0.68	0.005	0	0.014	0	0.0011	0.008	0	0.0023	0	6	0.4	0.49
142	0.02	0.31	0.004	0.18	0	0.004	0.46	0.0028	0	0	0	0.0037	0.015	0	0.00017	0	6	0.4	0.49
143	0.0072	0.01	0.13	7.9e-05	0	0.13	0.7	0.014	0	7e-05	0	0	0.0002	0	7.4e-06	0	6	0.4	0.49
144	0.0035	0.0014	0.25	1.1e-05	0	0.25	0.28	0.0064	0	0.21	0	0	0.0001	0	2.8e-05	0	6	0.4	0.49
145	0.036	0.021	0.11	0.0014	0	0.11	0.7	0.0018	0	0.0066	0	0.001	0.011	0	0.0041	0	6	0.4	0.49
146	0.043	0.15	0.0015	0.001	0	0.0015	0.79	0.00014	0	0	0	4.1e-06	0.0057	0	2.8e-05	0	6	0.4	0.49
147	0.0032	0.00029	0.26	0	0	0.26	0.48	0.0011	0	3.5e-05	0	0	6.6e-06	0	0	0	6	0.4	0.49
148	0.00081	0.34	0.00046	0.5	0	0.00046	0.11	0.047	0	0	0	6.4e-06	0.00014	0	0	0	3	0.31	0.38
149	0	0	0	0	2.6e-05	0	0	0	2.6e-05	0	1	0	0	0	0	0	10	0.13	0.27
150	0.074	0.024	0.0086	3.6e-05	0	0.0086	0.87	3.3e-05	0	0	0	7.3e-06	0.0094	0	0.00041	0	6	0.4	0.49
151	0.027	0.042	0.09	0.007	0	0.09	0.72	0.0066	0	0.0032	0	0.00086	0.0077	0	0.0016	0	6	0.4	0.49
152	0.059	0.004	0.1	1e-05	0	0.1	0.71	8.7e-05	0	0.00064	0	3.3e-05	0.008	0	0.007	0	6	0.4	0.49
153	0.0021	0.0019	0.12	0	0	0.12	0.74	0.012	0	0	0	0	2.6e-06	0	0	0	6	0.4	0.49
154	0.017	0.00062	0.23	0	0	0.23	0.52	0.00018	0	0.004	0	0	0.00033	0	0.00028	0	6	0.4	0.49
155	0.039	0.08	0.011	0.0016	0	0.011	0.85	0.00063	0	0	0	6.1e-05	0.0077	0	0.00016	0	6	0.4	0.49
156	0.017	0.0071	0.1	1.7e-05	0	0.1	0.77	0.0014	0	1.4e-05	0	0	0.00069	0	4.6e-05	0	6	0.4	0.49
157	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
158	0.0097	0.26	0.0069	0.32	0	0.0069	0.38	0.014	0	0	0	0.0024	0.0054	0	5.5e-05	0	6	0.4	0.49
159	0.047	0.061	0.036	0.0059	0	0.036	0.79	0.0014	0	2.3e-05	0	0.0013	0.018	0	0.0027	0	6	0.4	0.49
160	0.018	0.0044	0.08	2.4e-06	0	0.08	0.82	0.00051	0	0	0	0	0.00043	0	2.1e-05	0	6	0.4	0.49
161	0.025	0.16	0.0095	0.29	0	0.0095	0.36	0.0023	0	1.1e-05	8.4e-06	0.098	0.041	0	0.0033	0	6	0.4	0.49
162	0.006	0.0019	0.2	2.8e-05	0	0.2	0.29	0.0029	0	0.29	0	5.8e-06	0.00042	0	0.00017	0	9	0.53	0.66
163	0.0047	0.0017	0.19	0	0	0.19	0.61	0.0043	0	2.7e-05	0	0	2.9e-05	0	1.4e-06	0	6	0.4	0.49
164	0.0094	0.098	0.053	0.022	0	0.053	0.71	0.052	0	1.5e-05	0	9.5e-05	0.0014	0	2.1e-05	0	6	0.4	0.49
165	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
166	0.027	0.068	0.03	0.0033	0	0.03	0.83	0.0031	0	0	0	0.00011	0.005	0	0.00018	0	6	0.4	0.49
167	0.017	0.0038	0.11	3.3e-06	0	0.11	0.76	0.00075	0	1.1e-05	0	0	0.00041	0	4.3e-05	0	6	0.4	0.49
168	0.021	0.025	0.11	0.0016	0	0.11	0.72	0.0063	0	0.0019	0	0.00012	0.0033	0	0.00054	0	6	0.4	0.49
169	0.017	0.072	0.086	0.034	0	0.086	0.67	0.026	0	0.0037	2e-06	0.0015	0.0053	0	0.00052	0	6	0.4	0.49
170	0.022	0.0079	0.12	5.1e-05	0	0.12	0.72	0.0013	0	0.00032	0	9.3e-06	0.0018	0	0.00028	0	6	0.4	0.49
171	0.02	0.12	0.044	0.18	0	0.044	0.53	0.016	0	0.0018	0.0046	0.02	0.015	0	0.0017	0	6	0.4	0.49
172	0.025	0.022	0.13	0.002	0	0.13	0.66	0.0044	0	0.017	0	0.00057	0.0061	0	0.0018	0	6	0.4	0.49
173	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
174	0.14	0.036	0.001	0.0013	0	0.001	0.25	1.1e-06	0	0	0	0.067	0.4	0	0.11	0	12	0.42	0.4
175	0.012	0.2	0.015	0.29	0	0.015	0.44	0.022	0	6.3e-06	0.00015	0.003	0.006	0	0.00016	0	6	0.4	0.49
176	0.0091	0.012	0.19	0.00052	0	0.19	0.57	0.017	0	0.021	0	1.3e-05	0.00071	0	0.00011	0	6	0.4	0.49
177	0.036	0.075	0.035	0.0083	0	0.035	0.79	0.0027	0	1e-05	0	0.00079	0.012	0	0.00097	0	6	0.4	0.49
178	0.015	0.17	0.014	0.36	0	0.014	0.38	0.011	0	2.6e-05	0.0019	0.017	0.013	0	0.00068	0	6	0.4	0.49
179	0.0012	7.6e-05	0.16	0	0	0.16	0.67	0.00074	0	0	0	0	0	0	0	0	6	0.4	0.49
180	0.018	0.0052	0.18	0.00012	0	0.18	0.49	0.0018	0	0.12	0	6.2e-05	0.0024	0	0.0015	0	6	0.4	0.49
181	0.082	0.045	0.022	0.0017	0	0.022	0.78	0.00021	0	2.6e-06	0	0.0013	0.037	0	0.0096	0	6	0.4	0.49
182	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
183	0.0041	0.0026	0.22	5.5e-05	0	0.22	0.3	0.0099	0	0.25	0	1.5e-06	0.00019	0	5.3e-05	0	6	0.4	0.49
184	0.033	0.055	0.0032	6.7e-05	0	0.0032	0.9	0.00015	0	0	0	0	0.0013	0	8.6e-06	0	6	0.4	0.49
185	0.096	0.0013	0.014	0	0	0.014	0.87	0	0	0	0	0	0.0023	0	0.00024	0	6	0.4	0.49
186	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.089	0
187	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0.089	0
188	0.017	0.16	0.0075	0.0061	0	0.0075	0.8	0.0046	0	0	0	5.3e-06	0.0017	0	9.4e-06	0	6	0.4	0.49
189	0.0076	0.034	0.06	0.00048	0	0.06	0.82	0.022	0	0	0	0	0.00029	0	2.6e-06	0	6	0.4	0.49
190	0.13	0.011	0.034	0.00012	0	0.034	0.64	2.4e-05	0	6.3e-05	0	0.0028	0.074	0	0.08	0	6	0.4	0.49
191	0	0	0	0	0.5	0	0	0	0.5	0	0	0	0	0	0	0	4	0.044	0.11
192	0.064	0.04	0.018	0.00056	0	0.018	0.84	0.00022	0	0	0	0.00015	0.016	0	0.0015	0	6	0.4	0.49
193	0.013	0.16	0.015	0.016	0	0.015	0.76	0.013	0	0	0	3.7e-05	0.002	0	1.3e-05	0	6	0.4	0.49
194	0.0017	0.032	0.00043	0.26	0.0033	0.00043	0.025	0.00045	0.0033	0	0.64	0.031	0.0043	0	0.00022	0	10	0.13	0.27
195	0.041	0.15	0.00044	0.00013	0	0.00044	0.81	2.9e-05	0	0	0	0	0.0027	0	2.6e-06	0	6	0.4	0.49
196	0.035	0.018	0.06	0.00019	0	0.06	0.82	0.00081	0	1.3e-05	0	3.4e-05	0.0046	0	0.00054	0	6	0.4	0.49
197	0.018	0.067	0.064	0.011	0	0.064	0.76	0.016	0	0.00014	0	0.00023	0.0035	0	0.00022	0	6	0.4	0.49
198	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0.13	0.27
199	0.018	0.078	0.083	0.049	0	0.083	0.65	0.024	0	0.0057	3.1e-05	0.0029	0.0071	0	0.00084	0	6	0.4	0.49
200	0.049	0.024	0.066	0.00085	0	0.066	0.77	0.00079	0	0.00032	0	0.00042	0.013	0	0.0046	0	6	0.4	0.49
201	0.0081	0.01	0.2	0.00056	0	0.2	0.51	0.018	0	0.056	0	1.9e-05	0.0007	0	0.00012	0	6	0.4	0.49
202	0.087	0.05	0.023	0.012	0	0.023	0.53	0.00022	0	0.00031	0	0.057	0.12	0	0.095	0	6	0.4	0.49
203	0.021	0.062	0.021	0.0012	0	0.021	0.87	0.0031	0	0	0	4.5e-06	0.0017	0	3.5e-05	0	6	0.4	0.49
204	0.061	0.22	0.0037	0.036	0	0.0037	0.62	0.0003	0	0	0	0.0049	0.052	0	0.0019	0	6	0.4	0.49
205	0.0019	0.0027	0.22	3.8e-06	0	0.22	0.52	0.04	0	6.5e-05	0	0	9.6e-06	0	0	0	6	0.4	0.49
206	0.00015	2.9e-06	0.45	0	0	0.45	0.065	0.00062	0	0.044	0	0	0	0	0	0	2	0.42	0.55
