SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.089	0
82	0	0	0	0	0.0002	0.0002	1	0	0	0	0	0	0.0014	0	0	6	0.31	0.33
83	0	0	0	0	0	0	0	0	0.0017	4.1e-05	1	0.0017	0	0	0	10	0.4	0.49
84	1.6e-05	0	0	0	0.47	0.47	0.0036	6.2e-05	0	0	0.0019	0	0.064	0	0	4	0.36	0.44
85	0.0067	0	0.0063	0	0.27	0.27	0.044	0.0039	0.0021	0.0007	0.34	0.0021	0.052	0	0	10	0.4	0.49
86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.089	0
87	0.0011	1.3e-05	0.0008	0	0.21	0.21	0.47	0.0011	7.5e-05	1.4e-05	0.05	7.5e-05	0.058	0	0	6	0.31	0.33
88	0.087	0	0.00067	0	0.028	0.028	0.00017	0.00071	0.027	0.084	0.68	0.027	0.038	0.00047	0	10	0.4	0.49
89	0.0025	0	0.084	0	0.093	0.093	6.3e-05	0.0097	0.018	0.0038	0.68	0.018	0.0013	2.3e-06	0	10	0.4	0.49
90	0.042	5.6e-05	0.0053	0	0.085	0.085	0.049	0.0017	0.022	0.049	0.54	0.022	0.098	0.0032	0	10	0.4	0.49
91	1.8e-05	0	1.1e-05	0	0.12	0.12	0.74	0.00012	0	0	0.0016	0	0.02	0	0	6	0.31	0.33
92	0.012	0	0.00076	0	0.24	0.24	0.076	0.0016	0.00081	0.00036	0.25	0.00081	0.18	0	0	10	0.4	0.49
93	0.029	0	0.0015	0	0.13	0.13	0.00096	0.0022	0.0057	0.0041	0.65	0.0057	0.049	0	0	10	0.4	0.49
94	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
95	0.03	0	0.0014	0	0.15	0.15	0.039	0.0016	0.0048	0.0045	0.44	0.0048	0.17	3.1e-06	0	10	0.4	0.49
96	0.014	0	0.00022	0	0.00025	0.00025	0	8.4e-05	0.099	0.51	0.27	0.099	3.2e-05	0.013	0	9	0.47	0.55
97	0.0073	0	0.014	0	0.22	0.22	0.011	0.0054	0.0049	0.0018	0.48	0.0049	0.025	0	0	10	0.4	0.49
98	0.0011	0	0.0042	0	0.00011	0.00011	0	0.00018	0.19	0.35	0.17	0.19	0	0.092	0	9	0.47	0.55
99	0.0023	0	0.11	0	0.064	0.064	2.6e-05	0.009	0.028	0.0067	0.69	0.028	0.00074	1.1e-05	0	10	0.4	0.49
100	0.00051	0.00085	0.0002	0	0.09	0.09	0.76	0.00033	2.1e-05	4.8e-06	0.016	2.1e-05	0.044	0	0	6	0.31	0.33
101	0.038	1.1e-06	0.0015	0	0.11	0.11	0.12	0.0012	0.0064	0.011	0.37	0.0064	0.21	6.4e-05	0	10	0.4	0.49
102	0.041	0	0	0	0.075	0.075	0.00039	5.2e-05	7.4e-06	5.3e-06	0.06	7.4e-06	0.75	0	0	12	0.4	0.38
103	0	0	0	0	0.016	0.016	0.96	0	0	0	4.9e-06	0	0.0095	0	0	6	0.31	0.33
104	0.029	0.00011	0.0067	0	0.12	0.12	0.082	0.0022	0.015	0.023	0.5	0.015	0.099	0.00067	0	10	0.4	0.49
105	0.047	0	0.00063	0	0.0042	0.0042	2.5e-06	0.00029	0.066	0.33	0.45	0.066	0.0036	0.029	0	10	0.4	0.49
106	0.021	0	0.017	0	0.036	0.036	0.0022	0.002	0.062	0.13	0.58	0.062	0.012	0.049	0	10	0.4	0.49
107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.089	0
108	0.054	0	1.6e-05	0	0.15	0.15	0.0021	0.00042	0.00026	0.00022	0.25	0.00026	0.4	0	0	12	0.4	0.38
109	0.059	0	0.002	0	0.023	0.023	0.0004	0.00084	0.046	0.15	0.61	0.046	0.025	0.0098	0	10	0.4	0.49
110	0.064	0	0.00024	0	0.0028	0.0028	5e-06	0.00014	0.051	0.42	0.32	0.051	0.006	0.084	0	9	0.47	0.55
111	0.028	0	0.0088	0	0.039	0.039	0.0012	0.0018	0.052	0.093	0.66	0.052	0.018	0.0089	0	10	0.4	0.49
112	0.002	0	0.021	0	0.067	0.067	0	0.0094	0.0072	0.00082	0.82	0.0072	0.0002	0	0	10	0.4	0.49
113	7.1e-06	0	0.8	0	0.0002	0.0002	0	0.0017	0.062	0.0055	0.072	0.062	0	0.00039	0	2	0.33	0.55
114	0.006	0	0.0035	0	0.0011	0.0011	0	0.00028	0.093	0.31	0.22	0.093	0.00013	0.28	0	9	0.47	0.55
115	0.009	0	0.011	0	0.029	0.029	1.5e-06	0.0032	0.033	0.018	0.83	0.033	0.001	9e-06	0	10	0.4	0.49
116	0.012	0	0.0066	0	0.019	0.019	0	0.0023	0.04	0.031	0.83	0.04	0.00089	2e-05	0	10	0.4	0.49
117	0.0031	0	0.0035	0	0.0014	0.0014	0	0.0012	0.072	0.034	0.81	0.072	3.2e-06	0	0	10	0.4	0.49
118	0.028	0	0.009	0	0.047	0.047	0.0018	0.002	0.045	0.074	0.67	0.045	0.021	0.0048	0	10	0.4	0.49
119	0.022	1.2e-06	0.0053	0	0.16	0.16	0.056	0.0026	0.0076	0.0074	0.47	0.0076	0.092	2.1e-05	0	10	0.4	0.49
120	0	9.6e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
121	0.0089	0	0.0006	0	0.0004	0.0004	0	0.00016	0.14	0.36	0.35	0.14	3.7e-05	0.012	0	9	0.47	0.55
122	0.026	0	0.0065	0	0.12	0.12	0.007	0.0029	0.014	0.015	0.63	0.014	0.044	5e-05	0	10	0.4	0.49
123	0.11	0	0.0006	0	0.032	0.032	0.0039	0.00053	0.026	0.12	0.52	0.026	0.12	0.0054	0	10	0.4	0.49
124	0.0097	0	8.3e-05	0	0.15	0.15	0.27	0.00043	0.00014	8.9e-05	0.083	0.00014	0.34	0	0	12	0.4	0.38
125	0.13	0	7.7e-05	0	0.066	0.066	0.0021	0.00045	0.0034	0.0092	0.44	0.0034	0.27	0	0	10	0.4	0.49
126	0.0032	0	0.014	0	0.028	0.028	0	0.0052	0.019	0.0039	0.88	0.019	0.00018	0	0	10	0.4	0.49
127	0.25	0	3.2e-05	0	0.022	0.022	3.5e-05	0.00024	0.0076	0.04	0.55	0.0076	0.095	4.6e-06	0	10	0.4	0.49
128	0.11	0	0.00041	0	0.041	0.041	0.00028	0.00074	0.015	0.048	0.67	0.015	0.061	5.4e-05	0	10	0.4	0.49
129	0.0019	0	0.0075	0	0.03	0.03	0	0.0055	0.0094	0.00083	0.91	0.0094	9.6e-05	0	0	10	0.4	0.49
130	1.2e-05	0	0	0	0	0	0	0	0.11	0.78	0.0047	0.11	0	0.00052	0	9	0.47	0.55
131	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
132	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.089	0
134	0.063	0	8.9e-05	0	0.13	0.13	0.00019	0.00097	0.0014	0.0011	0.56	0.0014	0.12	0	0	10	0.4	0.49
135	0.015	0	0.001	0	0.24	0.24	0.015	0.0022	0.0013	0.00054	0.36	0.0013	0.11	0	0	10	0.4	0.49
136	0.05	0	0.00025	0	0.011	0.011	0	0.00067	0.019	0.03	0.86	0.019	0.0018	0	0	10	0.4	0.49
137	0.011	0	0.0079	0	0.0043	0.0043	0	0.00088	0.11	0.23	0.49	0.11	0.00034	0.028	0	10	0.4	0.49
138	0.0049	2.4e-06	0.00049	0	0.22	0.22	0.32	0.001	0.00019	8e-05	0.097	0.00019	0.14	0	0	6	0.31	0.33
139	0.035	0	0.0036	0	0.017	0.017	4.6e-05	0.001	0.06	0.16	0.63	0.06	0.0066	0.0086	0	10	0.4	0.49
140	0.0092	0	0.0044	0	0.033	0.033	0	0.003	0.017	0.0068	0.88	0.017	0.001	0	0	10	0.4	0.49
141	0.032	0	0.0063	0	0.026	0.026	0.00037	0.0014	0.058	0.14	0.62	0.058	0.012	0.016	0	10	0.4	0.49
142	0.0086	0	0.0033	0	0.26	0.26	0.012	0.0035	0.0019	0.00058	0.4	0.0019	0.053	0	0	10	0.4	0.49
143	0.0056	0	0.02	0	0.011	0.011	0	0.0025	0.078	0.053	0.74	0.078	0.00022	0.00026	0	10	0.4	0.49
144	0.0038	0	0.0074	0	0.0011	0.0011	0	0.0004	0.11	0.28	0.24	0.11	6e-05	0.24	0	9	0.47	0.55
145	0.047	0	0.0022	0	0.019	0.019	0.00011	0.00087	0.053	0.15	0.63	0.053	0.014	0.0078	0	10	0.4	0.49
146	0.017	0	0.00017	0	0.13	0.13	0	0.0023	0.00075	0.00016	0.7	0.00075	0.0077	0	0	10	0.4	0.49
147	0.0036	0	0.0016	0	0.0003	0.0003	0	0.00036	0.15	0.19	0.5	0.15	1.6e-06	0.00014	0	10	0.4	0.49
148	0.00013	0	0.074	0	0.39	0.39	0.0041	0.014	0.0003	7.7e-06	0.13	0.0003	0.0013	0	0	4	0.36	0.44
149	0	1	0	5.3e-05	0	0	1.2e-06	0	0	0	0	0	0	0	0	1	0.13	0.27
150	0.068	0	4.5e-05	0	0.023	0.023	0	0.00058	0.0046	0.0042	0.86	0.0046	0.0073	0	0	10	0.4	0.49
151	0.029	0	0.0085	0	0.039	0.039	0.00054	0.0019	0.047	0.089	0.68	0.047	0.013	0.0042	0	10	0.4	0.49
152	0.099	0	9.1e-05	0	0.003	0.003	0	0.00017	0.044	0.25	0.55	0.044	0.0033	0.00066	0	10	0.4	0.49
153	0.001	0	0.018	0	0.002	0.002	0	0.0027	0.075	0.016	0.81	0.075	1.2e-06	0	0	10	0.4	0.49
154	0.024	0	0.00016	0	0.00039	0.00039	0	0.0001	0.082	0.47	0.34	0.082	5.9e-05	0.0035	0	9	0.47	0.55
155	0.024	0	0.00081	0	0.074	0.074	9.2e-06	0.002	0.0058	0.0029	0.8	0.0058	0.012	0	0	10	0.4	0.49
156	0.016	0	0.002	0	0.0071	0.0071	0	0.001	0.057	0.061	0.79	0.057	0.00054	4.9e-05	0	10	0.4	0.49
157	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
158	0.0043	0	0.02	0	0.26	0.26	0.037	0.0058	0.0039	0.001	0.39	0.0039	0.028	0	0	10	0.4	0.49
159	0.049	0	0.0018	0	0.056	0.056	0.0003	0.0015	0.019	0.03	0.74	0.019	0.029	3.9e-05	0	10	0.4	0.49
160	0.017	0	0.00072	0	0.0044	0.0044	0	0.00072	0.045	0.043	0.84	0.045	0.00025	3.2e-06	0	10	0.4	0.49
161	0.019	8.2e-06	0.0029	0	0.14	0.14	0.19	0.0017	0.0047	0.0048	0.32	0.0047	0.15	1.9e-05	0	10	0.4	0.49
162	0.0072	0	0.0031	0	0.0015	0.0015	0	0.00029	0.089	0.28	0.23	0.089	0.00029	0.3	0	13	0.51	0.66
163	0.0043	0	0.0064	0	0.0018	0.0018	0	0.0011	0.11	0.095	0.67	0.11	1.5e-05	0.00012	0	10	0.4	0.49
164	0.0045	0	0.067	0	0.09	0.09	0.00059	0.007	0.027	0.0095	0.67	0.027	0.004	5.7e-05	0	10	0.4	0.49
165	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
166	0.019	0	0.004	0	0.063	0.063	4.7e-05	0.0027	0.016	0.011	0.8	0.016	0.0088	2.4e-06	0	10	0.4	0.49
167	0.019	0	0.001	0	0.0037	0.0037	0	0.00068	0.06	0.088	0.76	0.06	0.00022	3.5e-05	0	10	0.4	0.49
168	0.022	0	0.0083	0	0.024	0.024	4.9e-05	0.0018	0.058	0.097	0.7	0.058	0.0046	0.003	0	10	0.4	0.49
169	0.014	2e-06	0.034	0	0.068	0.068	0.0046	0.0037	0.046	0.051	0.64	0.046	0.013	0.0059	0	10	0.4	0.49
170	0.026	0	0.0017	0	0.0075	0.0075	0	0.00077	0.066	0.12	0.7	0.066	0.0015	0.00071	0	10	0.4	0.49
171	0.017	0.0048	0.021	0	0.11	0.11	0.082	0.0032	0.023	0.028	0.52	0.023	0.051	0.0026	0	10	0.4	0.49
172	0.03	0	0.0055	0	0.019	0.019	0.00015	0.0012	0.065	0.16	0.61	0.065	0.0082	0.02	0	10	0.4	0.49
173	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
174	0.19	0	1.4e-06	0	0.031	0.031	0.00017	8.2e-05	0.00048	0.0014	0.23	0.00048	0.52	0	0	12	0.4	0.38
175	0.0069	0.00017	0.032	0	0.2	0.2	0.045	0.0058	0.0088	0.0042	0.46	0.0088	0.026	1.8e-05	0	10	0.4	0.49
176	0.0093	0	0.022	0	0.011	0.011	9.3e-06	0.0017	0.1	0.16	0.55	0.1	0.0009	0.033	0	10	0.4	0.49
177	0.031	0	0.0035	0	0.069	0.069	0.00035	0.0022	0.018	0.02	0.75	0.018	0.021	2.3e-05	0	10	0.4	0.49
178	0.011	0.0021	0.015	0	0.18	0.18	0.14	0.0036	0.0081	0.0059	0.4	0.0081	0.059	5.6e-05	0	10	0.4	0.49
179	0.0008	0	0.0011	0	8.4e-05	8.4e-05	0	0.00057	0.1	0.03	0.76	0.1	0	0	0	10	0.4	0.49
180	0.024	0	0.0019	0	0.004	0.004	3.5e-06	0.0004	0.079	0.32	0.38	0.079	0.0017	0.097	0	10	0.4	0.49
181	0.1	0	0.00027	0	0.041	0.041	5.6e-05	0.00075	0.011	0.027	0.72	0.011	0.043	4.2e-06	0	10	0.4	0.49
182	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
183	0.0045	0	0.012	0	0.0022	0.0022	0	0.00059	0.1	0.24	0.26	0.1	0.00015	0.27	0	13	0.51	0.66
184	0.016	0	0.0002	0	0.052	0.052	0	0.0021	0.0017	0.00045	0.87	0.0017	0.0011	0	0	10	0.4	0.49
185	0.14	0	0	0	0.0012	0.0012	0	6.8e-05	0.0072	0.014	0.83	0.0072	0.00043	0	0	10	0.4	0.49
186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.089	0
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.089	0
188	0.006	0	0.0055	0	0.14	0.14	1e-05	0.0058	0.0036	0.00074	0.7	0.0036	0.0031	0	0	10	0.4	0.49
189	0.0036	0	0.029	0	0.033	0.033	0	0.0052	0.033	0.009	0.82	0.033	0.00047	3.2e-06	0	10	0.4	0.49
190	0.25	0	2.7e-05	0	0.0093	0.0093	6.3e-06	0.00015	0.016	0.1	0.54	0.016	0.049	6.5e-05	0	10	0.4	0.49
191	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.044	0.11
192	0.065	0	0.00028	0	0.038	0.038	5.5e-06	0.00093	0.0097	0.013	0.81	0.0097	0.018	0	0	10	0.4	0.49
193	0.0049	0	0.016	0	0.14	0.14	0.00012	0.0066	0.0074	0.0016	0.67	0.0074	0.0049	0	0	10	0.4	0.49
194	0.00095	0.58	0.00051	0.0059	0.026	0.026	0.32	0.00022	0.0002	0.00014	0.021	0.0002	0.022	0	0	1	0.13	0.27
195	0.011	0	3.5e-05	0	0.13	0.13	0	0.002	0.00022	1.8e-05	0.73	0.00022	0.003	0	0	10	0.4	0.49
196	0.038	0	0.0011	0	0.017	0.017	1.8e-06	0.001	0.032	0.049	0.81	0.032	0.0046	3.3e-05	0	10	0.4	0.49
197	0.014	0	0.021	0	0.063	0.063	0.00042	0.0038	0.034	0.03	0.73	0.034	0.0073	0.0003	0	10	0.4	0.49
198	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.13	0.27
199	0.016	3.3e-05	0.032	0	0.073	0.073	0.0092	0.0035	0.044	0.055	0.62	0.044	0.018	0.0084	0	10	0.4	0.49
200	0.066	0	0.00099	0	0.021	0.021	2.8e-05	0.00082	0.033	0.096	0.71	0.033	0.014	0.00041	0	10	0.4	0.49
201	0.0083	0	0.023	0	0.0095	0.0095	1.4e-05	0.0015	0.1	0.17	0.48	0.1	0.00089	0.082	0	10	0.4	0.49
202	0.15	0	0.00028	0	0.046	0.046	0.0043	0.00051	0.012	0.055	0.5	0.012	0.18	0.00026	0	10	0.4	0.49
203	0.012	0	0.0041	0	0.058	0.058	2.6e-06	0.0034	0.011	0.0052	0.83	0.011	0.0024	0	0	10	0.4	0.49
204	0.037	0	0.00033	0	0.17	0.17	0.0014	0.0015	0.0016	0.0011	0.5	0.0016	0.11	0	0	10	0.4	0.49
205	0.0013	0	0.062	0	0.003	0.003	0	0.0027	0.14	0.056	0.6	0.14	7.9e-06	0.00037	0	10	0.4	0.49
206	0.00017	0	0.00066	0	2.2e-06	2.2e-06	0	2e-05	0.19	0.47	0.051	0.19	0	0.092	0	9	0.47	0.55
207	0.0052	0	0.01	0	0.05	0.05	0	0.0052	0.012	0.0032	0.85	0.012	0.00062	0	0	10	0.4	0.49
208	0.018	0	8.9e-05	0	0.29	0.29	0.002	0.0012	0.00019	6.4e-05	0.26	0.00019	0.14	0	0	4	0.36	0.44
