SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1
46	0.054	0.076	0.87	0	0.0032	0	0	2	0.4	0.49
47	0.18	0.023	0.79	5.1e-05	0.0094	0	0	2	0.4	0.49
48	0.048	0.1	0.83	0	0.016	0	0	2	0.4	0.49
49	0.00057	0	2.4e-05	0.37	1e-06	0.63	0	5	0.044	0.11
50	0.029	0.13	0.84	0	0.0024	0	0	2	0.4	0.49
51	0.84	4.3e-05	0.097	0.06	0.0015	0	0	0	0.36	0.44
52	0.074	0.22	0.68	3.8e-06	0.024	0	0	2	0.4	0.49
53	0.33	0.015	0.62	0.0068	0.021	0	0	2	0.4	0.49
54	0.044	0.12	0.83	0	0.0075	0	0	2	0.4	0.49
55	0.12	0.067	0.78	0.00021	0.025	0	0	2	0.4	0.49
56	0.46	0.005	0.36	0.17	0.0022	0	0	0	0.36	0.44
57	0.21	0.065	0.67	0.03	0.029	0	0	2	0.4	0.49
58	0.35	0.016	0.6	0.016	0.017	0	0	2	0.4	0.49
59	0	0.19	0.81	0	0	0	0	2	0.4	0.49
60	0	0.36	0.64	0	0	0	0	2	0.4	0.49
61	0.042	0.024	0.93	0	0.0025	0	0	2	0.4	0.49
62	0.83	7.9e-05	0.16	0.0051	0.0036	0	0	0	0.36	0.44
63	0.66	5.9e-05	0.33	0	0.0025	0	0	0	0.36	0.44
64	0.41	0.0078	0.58	7.6e-06	0.01	0	0	2	0.4	0.49
65	0	0	0	0	0	1	0	5	0.044	0.11
66	0	0.51	0.49	0	0	0	0	1	0.44	0.55
67	0	0	0	0	0	1	0	5	0.044	0.11
68	0.11	4.7e-06	0.0073	0.88	0.00099	0	0	3	0.27	0.33
69	0	0	0	0.00023	0	1	0	5	0.044	0.11
70	0.77	0.00028	0.21	0.026	0.0022	0	0	0	0.36	0.44
71	0	0.095	0.9	0	0	0	0	2	0.4	0.49
72	0.63	1.2e-05	0.041	0.32	0.0053	0	0	0	0.36	0.44
73	0.76	0.00019	0.16	0.083	0.0015	0	0	0	0.36	0.44
74	0.49	1.5e-05	0.036	0.47	0.00063	0	0	0	0.36	0.44
75	0.51	0.00049	0.15	0.3	0.034	0	0	0	0.36	0.44
76	0	0	0	0	0	1	0	5	0.044	0.11
77	0.021	0.14	0.82	0	0.015	0	0	2	0.4	0.49
78	0.36	0.055	0.4	0.17	0.018	0	0	2	0.4	0.49
79	0.21	0.04	0.74	0.0018	0.0057	0	0	2	0.4	0.49
80	0.069	0	0.00013	0.93	5.2e-06	0	0	3	0.27	0.33
81	0	0	0	0	0	0	1	6	0.089	0
82	0.0011	0	0	1	0	0	0	3	0.27	0.33
83	0	0.0013	1	0	0	0	0	2	0.4	0.49
84	1	0	0.0014	5.8e-05	2.4e-05	0	0	0	0.36	0.44
85	0.68	0.0043	0.28	0.029	0.011	0	0	0	0.36	0.44
86	0	0	0	0	0	0	1	6	0.089	0
87	0.43	9.6e-05	0.034	0.53	0.0015	0	0	3	0.27	0.33
88	0.073	0.18	0.59	7.5e-06	0.16	0	0	2	0.4	0.49
89	0.28	0.037	0.68	3.9e-05	0.0051	0	0	2	0.4	0.49
90	0.25	0.13	0.51	0.031	0.083	0	0	2	0.4	0.49
91	0.29	0	0.0013	0.71	2.9e-05	0	0	3	0.27	0.33
92	0.71	0.0024	0.24	0.019	0.024	0	0	0	0.36	0.44
93	0.35	0.019	0.58	8.5e-05	0.054	0	0	2	0.4	0.49
94	0	0	0	0	0	1	0	5	0.044	0.11
95	0.46	0.021	0.45	0.0076	0.062	0	0	0	0.36	0.44
96	0.00056	0.78	0.2	0	0.021	0	0	1	0.44	0.55
97	0.57	0.011	0.4	0.0083	0.013	0	0	0	0.36	0.44
98	0.00024	0.87	0.13	0	0.0016	0	0	1	0.44	0.55
99	0.2	0.064	0.73	1.6e-05	0.0051	0	0	2	0.4	0.49
100	0.14	2.2e-05	0.0084	0.85	0.00055	0	0	3	0.27	0.33
101	0.39	0.04	0.43	0.055	0.088	0	0	2	0.4	0.49
102	0.61	8.4e-05	0.16	2e-06	0.22	0	0	0	0.36	0.44
103	0.073	0	7.3e-06	0.93	0	0	0	3	0.27	0.33
104	0.33	0.074	0.47	0.064	0.057	0	0	2	0.4	0.49
105	0.011	0.54	0.37	0	0.08	0	0	1	0.44	0.55
106	0.098	0.33	0.53	0.0014	0.04	0	0	2	0.4	0.49
107	0	0	0	0	0	0	1	6	0.089	0
108	0.55	0.0014	0.31	4.1e-05	0.14	0	0	0	0.36	0.44
109	0.061	0.31	0.52	4.4e-05	0.1	0	0	2	0.4	0.49
110	0.0078	0.58	0.29	0	0.12	0	0	1	0.44	0.55
111	0.1	0.26	0.58	0.0003	0.051	0	0	2	0.4	0.49
112	0.2	0.011	0.79	0	0.004	0	0	2	0.4	0.49
113	0.0039	0.54	0.46	0	9.3e-05	0	0	1	0.44	0.55
114	0.0036	0.76	0.23	0	0.013	0	0	1	0.44	0.55
115	0.083	0.11	0.79	0	0.018	0	0	2	0.4	0.49
116	0.055	0.15	0.77	0	0.023	0	0	2	0.4	0.49
117	0.0041	0.23	0.76	0	0.006	0	0	2	0.4	0.49
118	0.13	0.22	0.6	0.00049	0.051	0	0	2	0.4	0.49
119	0.46	0.029	0.44	0.036	0.042	0	0	0	0.36	0.44
120	0	0	0	0	0	1	0	5	0.044	0.11
121	0.00086	0.74	0.25	0	0.013	0	0	1	0.44	0.55
122	0.32	0.056	0.57	0.0031	0.048	0	0	2	0.4	0.49
123	0.088	0.22	0.48	0.00034	0.21	0	0	2	0.4	0.49
124	0.72	0.00079	0.13	0.11	0.032	0	0	0	0.36	0.44
125	0.21	0.026	0.47	7.6e-05	0.29	0	0	2	0.4	0.49
126	0.085	0.04	0.87	0	0.0066	0	0	2	0.4	0.49
127	0.054	0.065	0.45	0	0.43	0	0	2	0.4	0.49
128	0.11	0.1	0.59	1.4e-05	0.2	0	0	2	0.4	0.49
129	0.089	0.014	0.89	0	0.0039	0	0	2	0.4	0.49
130	0	1	0.003	0	1.6e-05	0	0	1	0.44	0.55
131	0	0	0	0	0	1	0	5	0.044	0.11
132	0	0	0	0	0	1	0	5	0.044	0.11
133	0	0	0	0	0	0	1	6	0.089	0
134	0.36	0.0053	0.51	3.1e-06	0.12	0	0	2	0.4	0.49
135	0.65	0.0033	0.32	0.0024	0.026	0	0	0	0.36	0.44
136	0.03	0.1	0.78	0	0.093	0	0	2	0.4	0.49
137	0.011	0.57	0.4	0	0.018	0	0	1	0.44	0.55
138	0.62	0.00049	0.09	0.28	0.0094	0	0	0	0.36	0.44
139	0.042	0.36	0.54	5e-06	0.061	0	0	2	0.4	0.49
140	0.095	0.049	0.84	0	0.018	0	0	2	0.4	0.49
141	0.067	0.33	0.54	8.1e-05	0.057	0	0	2	0.4	0.49
142	0.65	0.0039	0.33	0.0031	0.015	0	0	0	0.36	0.44
143	0.03	0.27	0.69	0	0.011	0	0	2	0.4	0.49
144	0.0033	0.76	0.23	0	0.0077	0	0	1	0.44	0.55
145	0.048	0.33	0.54	8.8e-06	0.082	0	0	2	0.4	0.49
146	0.35	0.0015	0.61	0	0.03	0	0	2	0.4	0.49
147	0.00068	0.61	0.38	0	0.0056	0	0	1	0.44	0.55
148	0.89	0.00016	0.1	0.013	0.00021	0	0	0	0.36	0.44
149	0	0	0	0.63	0	0.37	0	3	0.27	0.33
150	0.065	0.02	0.79	0	0.13	0	0	2	0.4	0.49
151	0.1	0.24	0.6	0.00017	0.053	0	0	2	0.4	0.49
152	0.0073	0.39	0.44	0	0.16	0	0	2	0.4	0.49
153	0.0061	0.17	0.82	0	0.0021	0	0	2	0.4	0.49
154	0.00092	0.7	0.26	0	0.038	0	0	1	0.44	0.55
155	0.2	0.018	0.73	0	0.045	0	0	2	0.4	0.49
156	0.019	0.25	0.7	0	0.03	0	0	2	0.4	0.49
157	0	0	0	0	0	1	0	5	0.044	0.11
158	0.63	0.0071	0.32	0.034	0.0073	0	0	0	0.36	0.44
159	0.15	0.093	0.66	2.9e-05	0.09	0	0	2	0.4	0.49
160	0.012	0.2	0.76	0	0.032	0	0	2	0.4	0.49
161	0.46	0.021	0.34	0.13	0.042	0	0	0	0.36	0.44
162	0.005	0.73	0.25	0	0.016	0	0	1	0.44	0.55
163	0.0048	0.42	0.57	0	0.0076	0	0	2	0.4	0.49
164	0.27	0.069	0.66	0.00037	0.009	0	0	2	0.4	0.49
165	0	0	0	0	0	1	0	5	0.044	0.11
166	0.18	0.054	0.73	3.6e-06	0.035	0	0	2	0.4	0.49
167	0.0097	0.3	0.66	0	0.033	0	0	2	0.4	0.49
168	0.063	0.28	0.61	8.5e-06	0.04	0	0	2	0.4	0.49
169	0.19	0.19	0.59	0.0043	0.027	0	0	2	0.4	0.49
170	0.019	0.34	0.6	0	0.044	0	0	2	0.4	0.49
171	0.31	0.093	0.46	0.11	0.032	0	0	2	0.4	0.49
172	0.05	0.37	0.52	2.4e-05	0.053	0	0	2	0.4	0.49
173	0	0	0	0	0	1	0	5	0.044	0.11
174	0.13	0.0054	0.31	0	0.55	0	0	4	0.44	0.45
175	0.51	0.021	0.38	0.077	0.012	0	0	0	0.36	0.44
176	0.029	0.47	0.49	2.5e-06	0.017	0	0	2	0.4	0.49
177	0.19	0.076	0.68	4.6e-05	0.057	0	0	2	0.4	0.49
178	0.44	0.024	0.33	0.2	0.018	0	0	0	0.36	0.44
179	0.00024	0.28	0.72	0	0.0016	0	0	2	0.4	0.49
180	0.011	0.61	0.34	0	0.043	0	0	1	0.44	0.55
181	0.11	0.069	0.63	1.5e-06	0.19	0	0	2	0.4	0.49
182	0	0	0	0	0	1	0	5	0.044	0.11
183	0.0071	0.7	0.28	0	0.0099	0	0	1	0.44	0.55
184	0.15	0.0041	0.82	0	0.03	0	0	2	0.4	0.49
185	0.0032	0.047	0.71	0	0.24	0	0	2	0.4	0.49
186	0	0	0	0	0	0	1	6	0.089	0
187	0	0	0	0	0	0	1	6	0.089	0
188	0.36	0.0067	0.62	1.1e-06	0.011	0	0	2	0.4	0.49
189	0.099	0.079	0.81	0	0.0075	0	0	2	0.4	0.49
190	0.022	0.15	0.43	0	0.4	0	0	2	0.4	0.49
191	0	0	0	0	0	1	0	5	0.044	0.11
192	0.1	0.047	0.73	0	0.12	0	0	2	0.4	0.49
193	0.37	0.014	0.6	2.3e-05	0.0091	0	0	2	0.4	0.49
194	0.087	0.00075	0.023	0.88	0.0021	0.008	0	3	0.27	0.33
195	0.34	0.00029	0.64	0	0.02	0	0	2	0.4	0.49
196	0.047	0.16	0.72	0	0.069	0	0	2	0.4	0.49
197	0.18	0.13	0.67	0.00018	0.026	0	0	2	0.4	0.49
198	1.4e-06	0	0	1	0	7.2e-05	0	3	0.27	0.33
199	0.2	0.19	0.57	0.0099	0.03	0	0	2	0.4	0.49
200	0.055	0.21	0.61	1.4e-06	0.12	0	0	2	0.4	0.49
201	0.026	0.52	0.44	4.4e-06	0.015	0	0	1	0.44	0.55
202	0.13	0.1	0.47	0.00044	0.29	0	0	2	0.4	0.49
203	0.16	0.032	0.78	0	0.024	0	0	2	0.4	0.49
204	0.47	0.0056	0.45	7.8e-05	0.068	0	0	0	0.36	0.44
205	0.0091	0.4	0.59	0	0.0025	0	0	2	0.4	0.49
206	4.5e-06	0.97	0.034	0	0.00024	0	0	1	0.44	0.55
207	0.15	0.028	0.82	0	0.01	0	0	2	0.4	0.49
208	0.74	0.00043	0.23	9.9e-05	0.031	0	0	0	0.36	0.44
209	0.016	0.28	0.42	0	0.28	0	0	2	0.4	0.49
210	0.0013	0.28	0.63	0	0.089	0	0	2	0.4	0.49
211	0.0003	0.78	0.22	0	0.00064	0	0	1	0.44	0.55
212	0.05	0.28	0.66	0	0.0047	0	0	2	0.4	0.49
213	0.009	0.58	0.39	0	0.013	0	0	1	0.44	0.55
214	0.11	0.25	0.54	0.00074	0.1	0	0	2	0.4	0.49
215	0	0	0	0	0	1	0	5	0.044	0.11
216	0.33	0.013	0.64	4.5e-06	0.022	0	0	2	0.4	0.49
217	0.67	0.00054	0.32	3.8e-06	0.015	0	0	0	0.36	0.44
218	0.78	0.00064	0.21	0.00071	0.001	0	0	0	0.36	0.44
219	0.32	0.043	0.6	0.00063	0.03	0	0	2	0.4	0.49
220	0.051	0.028	0.9	0	0.027	0	0	2	0.4	0.49
221	0.14	0.0064	0.84	0	0.012	0	0	2	0.4	0.49
222	0.4	0.032	0.54	0.0027	0.026	0	0	2	0.4	0.49
223	0.12	0.038	0.79	0	0.055	0	0	2	0.4	0.49
224	0	0	0	0	0	1	0	5	0.044	0.11
225	0.11	0.17	0.63	6.4e-05	0.089	0	0	2	0.4	0.49
226	0.00026	0.44	0.39	0	0.17	0	0	1	0.44	0.55
227	0.1	0.25	0.62	0.00012	0.029	0	0	2	0.4	0.49
228	0	0	0	0	0	0	1	6	0.089	0
229	0.4	0.0066	0.59	2.5e-06	0.001	0	0	2	0.4	0.49
230	0.038	0.38	0.58	0	0.0049	0	0	2	0.4	0.49
231	0.39	0.046	0.52	0.011	0.033	0	0	2	0.4	0.49
232	0	0	0	0	0	1	0	5	0.044	0.11
233	0	0	0	0	0	1	0	5	0.044	0.11
234	0.024	0.07	0.71	0	0.2	0	0	2	0.4	0.49
235	0	0	0	0	0	1	0	5	0.044	0.11
236	0	0	0	0	0	0	1	6	0.089	0
237	0.45	0.0038	0.51	4.5e-06	0.034	0	0	2	0.4	0.49
238	0.14	0.0048	0.79	0	0.06	0	0	2	0.4	0.49
239	0.0015	0.17	0.77	0	0.066	0	0	2	0.4	0.49
240	0.28	0.015	0.18	0.52	0.007	0.0089	0	3	0.27	0.33
241	0.68	0.0041	0.29	0.02	0.0094	0	0	0	0.36	0.44
242	0.27	0.056	0.63	0.00031	0.04	0	0	2	0.4	0.49
243	0.57	0.0033	0.42	5.8e-05	0.0045	0	0	0	0.36	0.44
244	0.0039	0.59	0.28	0	0.12	0	0	1	0.44	0.55
245	0	0	0	0	0	0	1	6	0.089	0
246	0.73	0.0019	0.26	0.0044	0.0039	0	0	0	0.36	0.44
247	0.0072	0.4	0.47	0	0.12	0	0	2	0.4	0.49
248	0.14	0.12	0.74	9.5e-06	0.0051	0	0	2	0.4	0.49
249	0.97	0	0.025	3.8e-05	0.00071	0	0	0	0.36	0.44
250	0.032	0.0094	0.95	0	0.0039	0	0	2	0.4	0.49
251	0.025	0.016	0.5	0	0.46	0	0	2	0.4	0.49
252	0.69	0.00075	0.28	5.5e-05	0.024	0	0	0	0.36	0.44
253	0.025	0.51	0.4	7.9e-06	0.06	0	0	1	0.44	0.55
254	4.7e-06	0.94	0.054	0	0.0015	0	0	1	0.44	0.55
255	0.53	1.1e-06	0.0075	0.44	0.02	0	0	0	0.36	0.44
256	0.4	0.02	0.54	0.00051	0.039	0	0	2	0.4	0.49
257	0.00045	0.76	0.24	0	0.0014	0	0	1	0.44	0.55
258	0.0019	0	0	1	0	0	0	3	0.27	0.33
259	0	0	0	0	0	0	1	6	0.089	0
260	0.22	0.086	0.67	0.00019	0.024	0	0	2	0.4	0.49
261	0.055	0.37	0.5	6.2e-05	0.076	0	0	2	0.4	0.49
262	0.93	9.5e-06	0.032	0.037	0.0054	0	0	0	0.36	0.44
263	0	0	0	0	0	1	0	5	0.044	0.11
264	0	0	0	0	0	1	0	5	0.044	0.11
265	0	0	0	0	0	1	0	5	0.044	0.11
266	0.85	7e-05	0.083	0.0044	0.066	0	0	0	0.36	0.44
267	0.15	0.21	0.52	0.0049	0.12	0	0	2	0.4	0.49
268	0.02	0	1.5e-05	0.98	0	0	0	3	0.27	0.33
269	0.0072	0.23	0.75	0	0.013	0	0	2	0.4	0.49
270	0.025	3.2e-06	0.0011	0.97	0.00012	0	0	3	0.27	0.33
271	0.87	0	0.0039	0.12	0.00022	0	0	0	0.36	0.44
272	0.12	0.075	0.79	0	0.019	0	0	2	0.4	0.49
273	0.0048	0.14	0.83	0	0.022	0	0	2	0.4	0.49
274	0.03	0.29	0.67	0	0.004	0	0	2	0.4	0.49
275	0.79	0.00038	0.1	0.1	0.00016	0	0	0	0.36	0.44
276	0.34	0.025	0.63	7.6e-05	0.0047	0	0	2	0.4	0.49
277	0.25	0.045	0.59	0.00014	0.12	0	0	2	0.4	0.49
278	0.0036	0.66	0.34	0	0.0043	0	0	1	0.44	0.55
279	0.029	0	0.00016	0.97	5.9e-05	0	0	3	0.27	0.33
280	0.053	0.35	0.55	1.5e-05	0.043	0	0	2	0.4	0.49
281	0.071	0	0.00047	0.93	4.6e-06	0	0	3	0.27	0.33
282	0.0012	0.27	0.59	0	0.15	0	0	2	0.4	0.49
283	0.0012	0.5	0.5	0	0.0079	0	0	2	0.4	0.49
284	0.81	0.00017	0.084	0.071	0.034	0	0	0	0.36	0.44
285	0.016	0.41	0.57	0	0.0056	0	0	2	0.4	0.49
286	0.02	0.4	0.58	0	0.003	0	0	2	0.4	0.49
287	0.00091	0.82	0.17	0	0.00083	0	0	1	0.44	0.55
288	0.32	0.041	0.6	0.0005	0.033	0	0	2	0.4	0.49
289	0.093	0.34	0.5	0.0017	0.059	0	0	2	0.4	0.49
290	0.015	0.48	0.48	0	0.032	0	0	1	0.44	0.55
291	0.63	0.0065	0.29	0.063	0.015	0	0	0	0.36	0.44
292	0.11	0.32	0.53	0.0028	0.034	0	0	2	0.4	0.49
293	0.19	0.097	0.7	6.9e-05	0.017	0	0	2	0.4	0.49
294	0.96	0	0.0061	0.03	0.0021	0	0	0	0.36	0.44
295	0.23	6.8e-05	0.018	0.76	0.00038	0	0	3	0.27	0.33
296	0.021	0.073	0.9	0	0.0019	0	0	2	0.4	0.49
297	0.13	0.018	0.85	0	0.0064	0	0	2	0.4	0.49
298	0.071	0.08	0.62	0	0.23	0	0	2	0.4	0.49
299	0	0	0	0	0	1	0	5	0.044	0.11
300	0.01	0.022	0.96	0	0.0045	0	0	2	0.4	0.49
301	0.001	0.44	0.54	0	0.019	0	0	2	0.4	0.49
302	0	0	0	0	0	1	0	5	0.044	0.11
303	0	0	0	0	0	0	1	6	0.089	0
304	0.22	0.017	0.64	0	0.12	0	0	2	0.4	0.49
305	0.22	0.029	0.62	7.9e-06	0.14	0	0	2	0.4	0.49
306	0.35	0.014	0.63	0.0052	0.0058	0	0	2	0.4	0.49
307	0	0	0	0	0	1	0	5	0.044	0.11
308	0.055	0.11	0.83	3e-06	0.0043	0	0	2	0.4	0.49
309	0.25	0.11	0.6	0.0031	0.046	0	0	2	0.4	0.49
310	0.13	0.0003	0.86	0	0.00035	0	0	2	0.4	0.49
311	0.0037	0.16	0.55	0	0.29	0	0	2	0.4	0.49
312	0.18	0.0035	0.54	0	0.27	0	0	2	0.4	0.49
313	0.026	0.062	0.88	0	0.028	0	0	2	0.4	0.49
314	0.063	0.012	0.76	0	0.17	0	0	2	0.4	0.49
315	0.96	2.6e-06	0.041	2.8e-05	0.00019	0	0	0	0.36	0.44
316	0.96	1.9e-06	0.035	4.1e-05	0.00013	0	0	0	0.36	0.44
317	0.005	0.048	0.95	0	0.0019	0	0	2	0.4	0.49
318	0.37	0.033	0.47	0.0083	0.11	0	0	2	0.4	0.49
319	0.13	0.00042	0.87	0	5.5e-05	0	0	2	0.4	0.49
320	0.2	0.16	0.62	0.0025	0.012	0	0	2	0.4	0.49
321	0	0	0	0	0	1	0	5	0.044	0.11
322	0	0.43	0.57	0	0	0	0	2	0.4	0.49
323	0.71	0.00043	0.28	8.7e-06	0.0074	0	0	0	0.36	0.44
324	0.28	0.1	0.54	0.019	0.054	0	0	2	0.4	0.49
325	0	0	0	1	0	0	0	3	0.27	0.33
326	0	0	0	0	0	1	0	5	0.044	0.11
327	0.35	0.029	0.62	0.00017	0.0021	0	0	2	0.4	0.49
328	0.052	0.17	0.74	0	0.038	0	0	2	0.4	0.49
329	0.36	0.032	0.48	0.0044	0.12	0	0	2	0.4	0.49
330	0.26	0.095	0.62	0.002	0.027	0	0	2	0.4	0.49
331	0.0061	0.37	0.57	0	0.053	0	0	2	0.4	0.49
332	0.0084	0.18	0.81	0	0.0054	0	0	2	0.4	0.49
333	0	0.24	0.76	0	0	0	0	2	0.4	0.49
334	0.38	0.0095	0.56	0.0087	0.043	0	0	2	0.4	0.49
335	0.043	0.015	0.94	0	0.0053	0	0	2	0.4	0.49
336	0.00028	0.54	0.46	0	0.00076	0	0	1	0.44	0.55
337	0	0.036	0.96	0	0	0	0	2	0.4	0.49
338	0	0	0	0	0	1	0	5	0.044	0.11
339	0.0023	0.42	0.56	0	0.019	0	0	2	0.4	0.49
340	0	0.025	0.97	0	0	0	0	2	0.4	0.49
341	0	0.46	0.54	0	0	0	0	2	0.4	0.49
342	0.036	0.12	0.83	0	0.017	0	0	2	0.4	0.49
343	0.053	0.015	0.93	0	0.0054	0	0	2	0.4	0.49
344	0.0029	0.081	0.92	0	2.1e-05	0	0	2	0.4	0.49
345	0.015	0.16	0.7	0	0.13	0	0	2	0.4	0.49
346	0.2	0.053	0.66	0.014	0.081	0	0	2	0.4	0.49
347	0.22	0.023	0.74	0.00031	0.014	0	0	2	0.4	0.49
348	0.18	0.0073	0.66	3.8e-06	0.16	0	0	2	0.4	0.49
349	0.17	0.0056	0.81	0	0.013	0	0	2	0.4	0.49
350	0	0	0	0	0	1	0	5	0.044	0.11
351	0.046	0.012	0.88	0	0.059	0	0	2	0.4	0.49
352	0.56	0.00012	0.43	0	0.0043	0	0	0	0.36	0.44
353	0.14	0.11	0.73	0.0069	0.011	0	0	2	0.4	0.49
354	1.4e-05	0.92	0.079	0	0.0034	0	0	1	0.44	0.55
355	0.097	0.021	0.87	0	0.01	0	0	2	0.4	0.49
356	0	0.0055	0.99	0	0	0	0	2	0.4	0.49
357	8.6e-05	0.87	0.13	0	0.0045	0	0	1	0.44	0.55
358	0.031	0.051	0.81	0	0.11	0	0	2	0.4	0.49
359	0.034	0.47	0.49	6.1e-06	0.0084	0	0	2	0.4	0.49
360	0.083	0.0024	0.9	0	0.019	0	0	2	0.4	0.49
361	0	0	0	0	0	1	0	5	0.044	0.11
362	0.017	0.2	0.73	0	0.054	0	0	2	0.4	0.49
363	0.12	0.22	0.64	0.00021	0.016	0	0	2	0.4	0.49
364	0.033	0.5	0.46	1.2e-05	0.0067	0	0	1	0.44	0.55
365	0.042	0.0065	0.86	0	0.089	0	0	2	0.4	0.49
366	1	0	0.0017	0.00049	5.1e-05	0	0	0	0.36	0.44
367	0	0	0	0	0	0	1	6	0.089	0
368	0.31	0.05	0.42	0.033	0.18	0	0	2	0.4	0.49
369	0	0	0	0	0	1	0	5	0.044	0.11
370	0.97	0	0.011	0.017	0.00019	0	0	0	0.36	0.44
371	0.036	0.41	0.4	4.3e-05	0.16	0	0	1	0.44	0.55
372	0.016	0.35	0.5	0	0.14	0	0	2	0.4	0.49
373	0.44	0.0011	0.088	0.47	0.0022	0	0	3	0.27	0.33
374	0.3	0.098	0.55	0.018	0.035	0	0	2	0.4	0.49
375	0.008	0.1	0.87	0	0.017	0	0	2	0.4	0.49
376	0.56	0.0076	0.43	0.00087	0.0023	0	0	0	0.36	0.44
377	0.34	0.0013	0.64	0	0.015	0	0	2	0.4	0.49
378	0.3	0.06	0.63	0.00073	0.0029	0	0	2	0.4	0.49
379	0.0058	0.73	0.25	0	0.017	0	0	1	0.44	0.55
380	0.92	2e-05	0.062	0.001	0.014	0	0	0	0.36	0.44
381	0.21	0.18	0.56	0.013	0.037	0	0	2	0.4	0.49
382	0.14	0.03	0.74	0	0.085	0	0	2	0.4	0.49
383	1	0	0.0036	0	1.6e-06	0	0	0	0.36	0.44
384	0.00057	0.64	0.31	0	0.041	0	0	1	0.44	0.55
385	0.44	5.9e-06	0.012	0.53	0.015	0	0	3	0.27	0.33
386	0.32	0.0041	0.68	0	0.0029	0	0	2	0.4	0.49
387	0.8	0.00075	0.15	0.049	0.00052	0	0	0	0.36	0.44
388	0.3	0.095	0.45	0.11	0.047	0	0	2	0.4	0.49
389	0.62	0.0015	0.35	4.7e-05	0.03	0	0	0	0.36	0.44
390	0.38	0.018	0.36	0.015	0.23	0	0	0	0.36	0.44
391	4.3e-05	0.81	0.19	0	0.00025	0	0	1	0.44	0.55
392	0	0	0	1	0	0	0	3	0.27	0.33
393	0.083	0.13	0.74	0	0.054	0	0	2	0.4	0.49
394	0.043	0.13	0.77	0	0.056	0	0	2	0.4	0.49
395	0.56	0.014	0.38	0.035	0.01	0	0	0	0.36	0.44
396	0.0065	0	3.2e-06	0.99	2.3e-06	0	0	3	0.27	0.33
