SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1
51	0.0013	4.6e-05	0.84	0	0	0.052	0.11	0	2	0.36	0.44
52	0.02	0.22	0.069	0	0	5e-05	0.69	0	6	0.4	0.49
53	0.017	0.015	0.3	0	0	0.038	0.63	0	6	0.4	0.49
54	0.0061	0.11	0.04	0	0	1.2e-05	0.84	0	6	0.4	0.49
55	0.021	0.067	0.11	0	0	0.0047	0.79	0	6	0.4	0.49
56	0.0022	0.0061	0.52	0.0044	0	0.019	0.45	0	2	0.36	0.44
57	0.023	0.062	0.18	5.9e-05	0	0.082	0.65	0	6	0.4	0.49
58	0.014	0.015	0.32	0	0	0.055	0.6	0	6	0.4	0.49
59	0	0.19	0	0	0	0	0.81	0	6	0.4	0.49
60	0	0.36	0	0	0	0	0.64	0	6	0.4	0.49
61	0.002	0.024	0.038	0	0	0	0.94	0	6	0.4	0.49
62	0.003	7.8e-05	0.77	0	0	0.065	0.16	0	2	0.36	0.44
63	0.0021	6.2e-05	0.64	0	0	5.1e-05	0.35	0	2	0.36	0.44
64	0.0084	0.008	0.39	0	0	0.00013	0.6	0	6	0.4	0.49
65	0	0	0	7.1e-05	1	0	0	0	4	0.044	0.11
66	0	0.51	0	0	0	0	0.49	0	1	0.44	0.55
67	0	0	0	0	1	0	0	0	4	0.044	0.11
68	0.00023	1.3e-06	0.028	0	0	0.97	0.0021	0	5	0.36	0.33
69	0	0	0	0.024	0.98	7.2e-06	0	0	4	0.044	0.11
70	0.0019	0.00029	0.75	0	0	0.032	0.22	0	2	0.36	0.44
71	0	0.094	0	0	0	0	0.91	0	6	0.4	0.49
72	0.0011	2.9e-06	0.14	0	0	0.84	0.01	0	5	0.36	0.33
73	0.0014	0.00021	0.78	0	0	0.039	0.18	0	2	0.36	0.44
74	0.00075	2.2e-05	0.67	0	0	0.28	0.053	0	2	0.36	0.44
75	0.0052	9.2e-05	0.089	0	0	0.88	0.029	0	5	0.36	0.33
76	0	0	0	0	1	0	0	0	4	0.044	0.11
77	0.012	0.14	0.02	0	0	2.4e-06	0.83	0	6	0.4	0.49
78	0.017	0.063	0.38	0.021	0	0.063	0.46	0	6	0.4	0.49
79	0.0047	0.041	0.19	0	0	0.0014	0.76	0	6	0.4	0.49
80	3.3e-06	0	0.049	0	0	0.95	0.0001	0	5	0.36	0.33
81	0	0	0	0	0	0	0	1	7	0.089	0
82	0	0	0.0016	0	0	1	0	0	5	0.36	0.33
83	0	0.0013	0	0	0	0	1	0	6	0.4	0.49
84	2.1e-05	0	0.99	0	0	0.0054	0.0015	0	2	0.36	0.44
85	0.0097	0.0045	0.66	0	0	0.034	0.3	0	2	0.36	0.44
86	0	0	0	0	0	0	0	1	7	0.089	0
87	0.0021	0.00016	0.69	2e-05	0	0.25	0.059	0	2	0.36	0.44
88	0.13	0.19	0.069	0	0	0.0018	0.61	0	6	0.4	0.49
89	0.0043	0.037	0.26	0	0	5.8e-05	0.69	0	6	0.4	0.49
90	0.065	0.13	0.22	7e-05	0	0.09	0.5	0	6	0.4	0.49
91	5.5e-05	0	0.63	0	0	0.37	0.003	0	2	0.36	0.44
92	0.018	0.0022	0.61	0	0	0.14	0.23	0	2	0.36	0.44
93	0.045	0.02	0.33	0	0	0.004	0.6	0	6	0.4	0.49
94	0	0	0	0	1	0	0	0	4	0.044	0.11
95	0.047	0.019	0.39	0	0	0.12	0.42	0	6	0.4	0.49
96	0.017	0.78	0.00053	0	0	0	0.2	0	1	0.44	0.55
97	0.011	0.011	0.55	0	0	0.0085	0.42	0	2	0.36	0.44
98	0.0013	0.87	0.00022	0	0	0	0.13	0	1	0.44	0.55
99	0.0042	0.064	0.19	0	0	2.7e-05	0.74	0	6	0.4	0.49
100	0.0014	7.1e-05	0.42	0.002	0	0.54	0.027	0	5	0.36	0.33
101	0.058	0.032	0.29	1.4e-06	0	0.27	0.34	0	6	0.4	0.49
102	0.19	8.6e-05	0.58	0	0	0.06	0.17	0	2	0.36	0.44
103	1e-06	0	0.16	0	0	0.84	1.8e-05	0	5	0.36	0.33
104	0.045	0.072	0.3	0.00014	0	0.12	0.47	0	6	0.4	0.49
105	0.067	0.54	0.01	0	0	4e-05	0.38	0	1	0.44	0.55
106	0.033	0.34	0.092	1e-06	0	0.0037	0.54	0	6	0.4	0.49
107	0	0	0	0	0	0	0	1	7	0.089	0
108	0.12	0.0014	0.52	0	0	0.039	0.33	0	2	0.36	0.44
109	0.087	0.31	0.057	0	0	0.0024	0.54	0	6	0.4	0.49
110	0.1	0.59	0.0074	0	0	0.00012	0.3	0	1	0.44	0.55
111	0.042	0.26	0.097	0	0	0.0033	0.6	0	6	0.4	0.49
112	0.0033	0.011	0.18	0	0	0	0.8	0	6	0.4	0.49
113	7.6e-05	0.53	0.0036	0	0	0	0.46	0	1	0.44	0.55
114	0.01	0.75	0.0033	0	0	0	0.23	0	1	0.44	0.55
115	0.014	0.11	0.077	0	0	6.2e-06	0.8	0	6	0.4	0.49
116	0.019	0.15	0.051	0	0	3.2e-06	0.78	0	6	0.4	0.49
117	0.0048	0.23	0.0037	0	0	0	0.77	0	6	0.4	0.49
118	0.042	0.22	0.12	0	0	0.0046	0.61	0	6	0.4	0.49
119	0.034	0.029	0.42	1.6e-06	0	0.074	0.44	0	6	0.4	0.49
120	0	0	0	0.00012	1	0	0	0	4	0.044	0.11
121	0.011	0.74	0.0008	0	0	0	0.25	0	1	0.44	0.55
122	0.04	0.057	0.3	0	0	0.012	0.59	0	6	0.4	0.49
123	0.18	0.22	0.082	0	0	0.032	0.49	0	6	0.4	0.49
124	0.014	0.00042	0.36	0	0	0.56	0.072	0	5	0.36	0.33
125	0.24	0.027	0.2	0	0	0.033	0.49	0	6	0.4	0.49
126	0.0054	0.04	0.078	0	0	0	0.88	0	6	0.4	0.49
127	0.38	0.07	0.055	0	0	0.0012	0.5	0	6	0.4	0.49
128	0.17	0.11	0.1	0	0	0.0028	0.62	0	6	0.4	0.49
129	0.0032	0.014	0.082	0	0	0	0.9	0	6	0.4	0.49
130	1.3e-05	1	0	0	0	0	0.003	0	1	0.44	0.55
131	0	0	0	0	1	0	0	0	4	0.044	0.11
132	0	0	0	0	1	0	0	0	4	0.044	0.11
133	0	0	0	0	0	0	0	1	7	0.089	0
134	0.1	0.0055	0.35	0	0	0.0026	0.54	0	6	0.4	0.49
135	0.022	0.0034	0.61	0	0	0.035	0.33	0	2	0.36	0.44
136	0.077	0.1	0.028	0	0	0	0.79	0	6	0.4	0.49
137	0.015	0.57	0.0099	0	0	1.7e-06	0.41	0	1	0.44	0.55
138	0.0083	0.00053	0.62	3.3e-06	0	0.28	0.098	0	2	0.36	0.44
139	0.05	0.36	0.04	0	0	0.00023	0.55	0	6	0.4	0.49
140	0.015	0.049	0.088	0	0	2.4e-06	0.85	0	6	0.4	0.49
141	0.047	0.34	0.063	0	0	0.0012	0.55	0	6	0.4	0.49
142	0.012	0.004	0.62	0	0	0.016	0.35	0	2	0.36	0.44
143	0.0087	0.27	0.028	0	0	0	0.7	0	6	0.4	0.49
144	0.0063	0.75	0.0031	0	0	0	0.24	0	1	0.44	0.55
145	0.068	0.34	0.045	0	0	0.00073	0.55	0	6	0.4	0.49
146	0.025	0.0015	0.34	0	0	7e-06	0.64	0	6	0.4	0.49
147	0.0046	0.61	0.00063	0	0	0	0.38	0	1	0.44	0.55
148	0.00018	0.00017	0.89	0	0	0.00043	0.11	0	2	0.36	0.44
149	0	0	0	1	4.3e-05	0	0	0	3	0.13	0.27
150	0.11	0.02	0.061	0	0	3e-06	0.81	0	6	0.4	0.49
151	0.043	0.24	0.097	0	0	0.0014	0.62	0	6	0.4	0.49
152	0.14	0.4	0.0069	0	0	4.3e-06	0.46	0	6	0.4	0.49
153	0.0017	0.17	0.0056	0	0	0	0.82	0	6	0.4	0.49
154	0.031	0.7	0.00086	0	0	0	0.27	0	1	0.44	0.55
155	0.038	0.018	0.19	0	0	9e-05	0.75	0	6	0.4	0.49
156	0.024	0.25	0.018	0	0	0	0.71	0	6	0.4	0.49
157	0	0	0	0	1	0	0	0	4	0.044	0.11
158	0.0064	0.0075	0.62	0	0	0.022	0.34	0	2	0.36	0.44
159	0.075	0.095	0.14	0	0	0.0015	0.68	0	6	0.4	0.49
160	0.026	0.19	0.011	0	0	0	0.77	0	6	0.4	0.49
161	0.029	0.018	0.37	1e-05	0	0.28	0.3	0	2	0.36	0.44
162	0.013	0.73	0.0046	0	0	4.2e-06	0.25	0	1	0.44	0.55
163	0.0062	0.41	0.0044	0	0	0	0.58	0	6	0.4	0.49
164	0.0075	0.069	0.25	0	0	0.00062	0.67	0	6	0.4	0.49
165	0	0	0	0	1	0	0	0	4	0.044	0.11
166	0.029	0.054	0.17	0	0	0.00021	0.75	0	6	0.4	0.49
167	0.027	0.3	0.009	0	0	0	0.67	0	6	0.4	0.49
168	0.033	0.28	0.059	0	0	0.00017	0.62	0	6	0.4	0.49
169	0.022	0.19	0.18	2.6e-06	0	0.0052	0.61	0	6	0.4	0.49
170	0.036	0.34	0.018	0	0	5.6e-06	0.6	0	6	0.4	0.49
171	0.028	0.098	0.3	0.0062	0	0.075	0.49	0	6	0.4	0.49
172	0.044	0.38	0.047	0	0	0.00058	0.53	0	6	0.4	0.49
173	0	0	0	0	1	0	0	0	4	0.044	0.11
174	0.49	0.0059	0.13	0	0	0.022	0.35	0	0	0.44	0.45
175	0.011	0.023	0.52	0.00021	0	0.024	0.42	0	2	0.36	0.44
176	0.014	0.47	0.027	0	0	2.3e-05	0.49	0	6	0.4	0.49
177	0.047	0.077	0.18	0	0	0.0013	0.7	0	6	0.4	0.49
178	0.017	0.028	0.47	0.0028	0	0.1	0.38	0	2	0.36	0.44
179	0.0013	0.28	0.00022	0	0	0	0.72	0	6	0.4	0.49
180	0.036	0.61	0.01	0	0	3e-05	0.34	0	1	0.44	0.55
181	0.16	0.071	0.1	0	0	0.00074	0.66	0	6	0.4	0.49
182	0	0	0	0	1	0	0	0	4	0.044	0.11
183	0.0081	0.7	0.0066	0	0	2e-06	0.28	0	1	0.44	0.55
184	0.025	0.0041	0.14	0	0	0	0.83	0	6	0.4	0.49
185	0.21	0.049	0.003	0	0	0	0.74	0	6	0.4	0.49
186	0	0	0	0	0	0	0	1	7	0.089	0
187	0	0	0	0	0	0	0	1	7	0.089	0
188	0.0091	0.0068	0.35	0	0	2.4e-05	0.64	0	6	0.4	0.49
189	0.0061	0.079	0.091	0	0	2.9e-06	0.82	0	6	0.4	0.49
190	0.36	0.16	0.022	0	0	0.00037	0.47	0	6	0.4	0.49
191	0	0	0	0	1	0	0	0	4	0.044	0.11
192	0.1	0.048	0.098	0	0	9.9e-05	0.75	0	6	0.4	0.49
193	0.0076	0.014	0.35	0	0	0.00019	0.62	0	6	0.4	0.49
194	0.0015	0.00064	0.069	0.73	0.0061	0.17	0.02	0	3	0.13	0.27
195	0.017	0.0003	0.32	0	0	0	0.66	0	6	0.4	0.49
196	0.057	0.16	0.044	0	0	2.5e-05	0.73	0	6	0.4	0.49
197	0.021	0.13	0.16	0	0	0.00071	0.69	0	6	0.4	0.49
198	0	0	0	1	0	0	0	0	3	0.13	0.27
199	0.025	0.19	0.19	4.2e-05	0	0.0098	0.59	0	6	0.4	0.49
200	0.098	0.22	0.052	0	0	0.00026	0.63	0	6	0.4	0.49
201	0.013	0.52	0.024	0	0	3.3e-05	0.44	0	1	0.44	0.55
202	0.24	0.11	0.13	0	0	0.036	0.49	0	6	0.4	0.49
203	0.02	0.033	0.15	0	0	1.1e-05	0.8	0	6	0.4	0.49
204	0.058	0.0058	0.45	0	0	0.0076	0.47	0	6	0.4	0.49
205	0.0021	0.39	0.0084	0	0	0	0.6	0	6	0.4	0.49
206	0.0002	0.97	4.1e-06	0	0	0	0.034	0	1	0.44	0.55
207	0.0084	0.028	0.14	0	0	1.4e-06	0.83	0	6	0.4	0.49
208	0.027	0.00045	0.72	0	0	0.0084	0.24	0	2	0.36	0.44
209	0.24	0.29	0.016	0	0	0.0002	0.45	0	6	0.4	0.49
210	0.074	0.29	0.0012	0	0	0	0.64	0	6	0.4	0.49
211	0.00052	0.78	0.00028	0	0	0	0.22	0	1	0.44	0.55
212	0.0038	0.28	0.046	0	0	1.6e-06	0.67	0	6	0.4	0.49
213	0.01	0.58	0.0084	0	0	0	0.4	0	1	0.44	0.55
214	0.084	0.25	0.1	0	0	0.014	0.55	0	6	0.4	0.49
215	0	0	0	3e-06	1	0	0	0	4	0.044	0.11
216	0.019	0.013	0.31	0	0	0.00011	0.66	0	6	0.4	0.49
217	0.013	0.00056	0.65	0	0	0.00069	0.34	0	2	0.36	0.44
218	0.00091	0.00067	0.77	0	0	0.00021	0.23	0	2	0.36	0.44
219	0.025	0.044	0.31	0	0	0.0055	0.62	0	6	0.4	0.49
220	0.022	0.027	0.047	0	0	0	0.9	0	6	0.4	0.49
221	0.01	0.0064	0.13	0	0	0	0.85	0	6	0.4	0.49
222	0.022	0.033	0.38	0	0	0.0085	0.56	0	6	0.4	0.49
223	0.045	0.038	0.11	0	0	2.7e-05	0.8	0	6	0.4	0.49
224	0	0	0	1.5e-05	1	0	0	0	4	0.044	0.11
225	0.074	0.17	0.11	0	0	0.0033	0.64	0	6	0.4	0.49
226	0.14	0.45	0.00025	0	0	0	0.41	0	1	0.44	0.55
227	0.024	0.25	0.095	0	0	0.00049	0.63	0	6	0.4	0.49
228	0	0	0	0	0	0	0	1	7	0.089	0
229	0.00084	0.0067	0.38	0	0	1e-06	0.61	0	6	0.4	0.49
230	0.004	0.37	0.035	0	0	1.8e-06	0.59	0	6	0.4	0.49
231	0.027	0.047	0.36	0	0	0.022	0.54	0	6	0.4	0.49
232	0	0	0	0.0024	1	0	0	0	4	0.044	0.11
233	0	0	0	0	1	0	0	0	4	0.044	0.11
234	0.17	0.072	0.023	0	0	2.4e-06	0.74	0	6	0.4	0.49
235	0	0	0	0	1	0	0	0	4	0.044	0.11
236	0	0	0	0	0	0	0	1	7	0.089	0
237	0.028	0.0039	0.44	0	0	0.00051	0.53	0	6	0.4	0.49
238	0.05	0.0049	0.14	0	0	6.4e-06	0.81	0	6	0.4	0.49
239	0.054	0.17	0.0014	0	0	0	0.78	0	6	0.4	0.49
240	0.0022	0.0059	0.1	0.8	0.0032	0.021	0.071	0	3	0.13	0.27
241	0.008	0.0042	0.66	0	0	0.03	0.3	0	2	0.36	0.44
242	0.033	0.057	0.25	0	0	0.0039	0.65	0	6	0.4	0.49
243	0.0038	0.0034	0.55	0	0	0.00028	0.44	0	2	0.36	0.44
244	0.1	0.6	0.0037	0	0	6.7e-06	0.29	0	1	0.44	0.55
245	0	0	0	0	0	0	0	1	7	0.089	0
246	0.0033	0.002	0.71	0	0	0.004	0.28	0	2	0.36	0.44
247	0.097	0.41	0.0068	0	0	1.4e-06	0.49	0	6	0.4	0.49
248	0.0042	0.12	0.13	0	0	7.1e-06	0.75	0	6	0.4	0.49
249	0.00063	0	0.97	0	0	0.0011	0.027	0	2	0.36	0.44
250	0.0032	0.0093	0.03	0	0	0	0.96	0	6	0.4	0.49
251	0.41	0.017	0.025	0	0	1.5e-06	0.55	0	6	0.4	0.49
252	0.021	0.00078	0.67	0	0	0.0083	0.3	0	2	0.36	0.44
253	0.05	0.52	0.023	0	0	0.00036	0.41	0	1	0.44	0.55
254	0.0012	0.94	4.4e-06	0	0	0	0.055	0	1	0.44	0.55
255	0.00018	0	0.0053	0	0	0.99	8.2e-05	0	5	0.36	0.33
256	0.033	0.021	0.38	0	0	0.0043	0.56	0	6	0.4	0.49
257	0.0011	0.75	0.00042	0	0	0	0.25	0	1	0.44	0.55
258	0	0	0.3	0.00084	0	0.7	0.0001	0	5	0.36	0.33
259	0	0	0	0	0	0	0	1	7	0.089	0
260	0.02	0.086	0.2	0	0	0.00074	0.69	0	6	0.4	0.49
261	0.063	0.37	0.051	0	0	0.0017	0.51	0	6	0.4	0.49
262	0.0035	7.5e-06	0.68	0	0	0.29	0.026	0	2	0.36	0.44
263	0	0	0	0.0034	1	0	0	0	4	0.044	0.11
264	0	0	0	0	1	0	0	0	4	0.044	0.11
265	0	0	0	0	1	0	0	0	4	0.044	0.11
266	0.025	3.2e-05	0.37	0	0	0.57	0.039	0	5	0.36	0.33
267	0.094	0.2	0.14	0	0	0.038	0.53	0	6	0.4	0.49
268	3.6e-06	0	0.69	4.2e-06	0	0.31	0.00058	0	2	0.36	0.44
269	0.011	0.23	0.0067	0	0	0	0.75	0	6	0.4	0.49
270	0.00037	1.3e-05	0.089	0.033	0	0.87	0.0044	0	5	0.36	0.33
271	0.00015	0	0.67	0	0	0.33	0.0033	0	2	0.36	0.44
272	0.016	0.075	0.11	0	0	1.7e-05	0.8	0	6	0.4	0.49
273	0.018	0.14	0.0044	0	0	0	0.84	0	6	0.4	0.49
274	0.0033	0.29	0.027	0	0	0	0.68	0	6	0.4	0.49
275	0.00016	0.00045	0.87	4.2e-05	0	0.0007	0.13	0	2	0.36	0.44
276	0.0039	0.025	0.33	0	0	6e-05	0.65	0	6	0.4	0.49
277	0.097	0.045	0.23	0	0	0.013	0.61	0	6	0.4	0.49
278	0.0035	0.65	0.0034	0	0	0	0.34	0	1	0.44	0.55
279	2.6e-05	0	0.014	0	0	0.99	8.5e-05	0	5	0.36	0.33
280	0.036	0.35	0.05	0	0	0.00025	0.56	0	6	0.4	0.49
281	4.5e-05	0	0.79	9.1e-05	0	0.21	0.0057	0	2	0.36	0.44
282	0.12	0.27	0.0011	0	0	0	0.61	0	6	0.4	0.49
283	0.0064	0.49	0.0011	0	0	0	0.5	0	6	0.4	0.49
284	0.007	4.2e-05	0.19	0	0	0.78	0.021	0	5	0.36	0.33
285	0.0045	0.4	0.015	0	0	0	0.58	0	6	0.4	0.49
286	0.0024	0.4	0.019	0	0	0	0.58	0	6	0.4	0.49
287	0.00068	0.82	0.00084	0	0	0	0.18	0	1	0.44	0.55
288	0.027	0.042	0.3	0	0	0.0029	0.62	0	6	0.4	0.49
289	0.049	0.34	0.087	0	0	0.008	0.51	0	6	0.4	0.49
290	0.026	0.48	0.014	0	0	8.2e-06	0.48	0	6	0.4	0.49
291	0.012	0.0064	0.57	0	0	0.12	0.29	0	2	0.36	0.44
292	0.028	0.33	0.1	5.8e-06	0	0.0051	0.54	0	6	0.4	0.49
293	0.014	0.097	0.17	0	0	0.00023	0.71	0	6	0.4	0.49
294	0.00071	0	0.38	0	0	0.62	0.0026	0	5	0.36	0.33
295	0.0011	0.00024	0.75	0.0055	0	0.18	0.065	0	2	0.36	0.44
296	0.0016	0.072	0.02	0	0	0	0.91	0	6	0.4	0.49
297	0.0052	0.018	0.12	0	0	0	0.86	0	6	0.4	0.49
298	0.2	0.083	0.069	0	0	0.00045	0.65	0	6	0.4	0.49
299	0	0	0	0	1	0	0	0	4	0.044	0.11
300	0.0037	0.022	0.0095	0	0	0	0.96	0	6	0.4	0.49
301	0.016	0.44	0.00094	0	0	0	0.55	0	6	0.4	0.49
302	0	0	0	0.00015	1	0	0	0	4	0.044	0.11
303	0	0	0	0	0	0	0	1	7	0.089	0
304	0.1	0.018	0.21	0	0	0.0012	0.67	0	6	0.4	0.49
305	0.12	0.029	0.21	0	0	0.0042	0.64	0	6	0.4	0.49
306	0.0048	0.014	0.33	0	0	0.0075	0.65	0	6	0.4	0.49
307	0	0	0	0.0091	0.99	0	0	0	4	0.044	0.11
308	0.0035	0.11	0.051	0	0	1.1e-05	0.83	0	6	0.4	0.49
309	0.038	0.11	0.23	0	0	0.012	0.61	0	6	0.4	0.49
310	0.00029	0.00029	0.12	0	0	0	0.87	0	6	0.4	0.49
311	0.25	0.17	0.0036	0	0	0	0.58	0	6	0.4	0.49
312	0.23	0.0037	0.18	0	0	0.00044	0.58	0	6	0.4	0.49
313	0.023	0.062	0.024	0	0	2.3e-06	0.89	0	6	0.4	0.49
314	0.14	0.012	0.06	0	0	2e-06	0.79	0	6	0.4	0.49
315	0.00016	2.8e-06	0.95	0	0	0.00011	0.045	0	2	0.36	0.44
316	0.00012	2e-06	0.96	0	0	9.9e-05	0.038	0	2	0.36	0.44
317	0.0015	0.047	0.0046	0	0	0	0.95	0	6	0.4	0.49
318	0.086	0.031	0.32	0	0	0.12	0.44	0	6	0.4	0.49
319	4.5e-05	0.00042	0.12	0	0	0	0.88	0	6	0.4	0.49
320	0.0097	0.17	0.19	1.4e-06	0	0.0012	0.63	0	6	0.4	0.49
321	0	0	0	0.035	0.97	0	0	0	4	0.044	0.11
322	0	0.43	0	0	0	0	0.57	0	6	0.4	0.49
323	0.0064	0.00045	0.7	0	0	0.0004	0.3	0	2	0.36	0.44
324	0.044	0.1	0.26	6.7e-06	0	0.045	0.55	0	6	0.4	0.49
325	0	0	0	1	0	0	0	0	3	0.13	0.27
326	0	0	0	0	1	0	0	0	4	0.044	0.11
327	0.0018	0.029	0.33	0	0	2.9e-05	0.64	0	6	0.4	0.49
328	0.031	0.17	0.048	0	0	9.1e-06	0.75	0	6	0.4	0.49
329	0.099	0.031	0.32	0	0	0.071	0.48	0	6	0.4	0.49
330	0.022	0.096	0.24	0	0	0.0041	0.63	0	6	0.4	0.49
331	0.044	0.37	0.0056	0	0	0	0.58	0	6	0.4	0.49
332	0.0044	0.18	0.0077	0	0	0	0.81	0	6	0.4	0.49
333	0	0.24	0	0	0	0	0.76	0	6	0.4	0.49
334	0.032	0.0087	0.32	0	0	0.11	0.52	0	6	0.4	0.49
335	0.0043	0.015	0.04	0	0	0	0.94	0	6	0.4	0.49
336	0.00062	0.53	0.00026	0	0	0	0.47	0	1	0.44	0.55
337	0	0.036	0	0	0	0	0.96	0	6	0.4	0.49
338	0	0	0	0	1	0	0	0	4	0.044	0.11
339	0.016	0.42	0.0022	0	0	0	0.56	0	6	0.4	0.49
340	0	0.025	0	0	0	0	0.98	0	6	0.4	0.49
341	0	0.46	0	0	0	0	0.54	0	6	0.4	0.49
342	0.014	0.12	0.033	0	0	1.8e-05	0.83	0	6	0.4	0.49
343	0.0044	0.015	0.049	0	0	0	0.93	0	6	0.4	0.49
344	1.7e-05	0.08	0.0027	0	0	0	0.92	0	6	0.4	0.49
345	0.1	0.16	0.014	0	0	7.5e-05	0.72	0	6	0.4	0.49
346	0.055	0.044	0.15	0	0	0.2	0.55	0	6	0.4	0.49
347	0.012	0.023	0.2	0	0	0.0024	0.76	0	6	0.4	0.49
348	0.13	0.0075	0.17	0	0	0.011	0.68	0	6	0.4	0.49
349	0.011	0.0056	0.16	0	0	2e-05	0.82	0	6	0.4	0.49
350	0	0	0	0	1	0	0	0	4	0.044	0.11
351	0.049	0.012	0.043	0	0	2.6e-06	0.9	0	6	0.4	0.49
352	0.0037	0.00012	0.54	0	0	2.1e-05	0.45	0	2	0.36	0.44
353	0.009	0.11	0.13	5.8e-05	0	0.0059	0.74	0	6	0.4	0.49
354	0.0028	0.92	1.3e-05	0	0	0	0.08	0	1	0.44	0.55
355	0.0086	0.021	0.09	0	0	1.8e-05	0.88	0	6	0.4	0.49
356	0	0.0054	0	0	0	0	0.99	0	6	0.4	0.49
357	0.0037	0.87	8e-05	0	0	0	0.13	0	1	0.44	0.55
358	0.088	0.052	0.029	0	0	0	0.83	0	6	0.4	0.49
359	0.0069	0.46	0.032	0	0	1.7e-05	0.5	0	6	0.4	0.49
360	0.016	0.0024	0.077	0	0	0	0.9	0	6	0.4	0.49
361	0	0	0	0	1	0	0	0	4	0.044	0.11
362	0.044	0.2	0.016	0	0	0	0.74	0	6	0.4	0.49
363	0.013	0.22	0.12	0	0	0.00037	0.65	0	6	0.4	0.49
364	0.0054	0.5	0.031	0	0	1.8e-05	0.46	0	1	0.44	0.55
365	0.074	0.0065	0.039	0	0	0	0.88	0	6	0.4	0.49
