SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster	dcf0	dcf1	dcf2
109	0.12	0.88	0.005	0	0	1	0.17	0.2	0.17
110	9.2e-05	1	0	0	0	1	0.17	0.2	0.17
111	0.29	0.71	0.0013	0	0	1	0.17	0.2	0.17
112	0	0	0	0	1	4	0.057	0.044	0.038
113	0	1	0	0	0	1	0.17	0.2	0.17
114	0.00087	1	0	0	0	1	0.17	0.2	0.17
115	0	1	0	0	0	1	0.17	0.2	0.17
116	0	1	0	0	0	1	0.17	0.2	0.17
117	0	1	0	0	0	1	0.17	0.2	0.17
118	0	1	0	0	0	1	0.17	0.2	0.17
119	0.00053	1	0	0	0	1	0.17	0.2	0.17
120	4.6e-06	1	0	0	0	1	0.17	0.2	0.17
121	5e-06	1	0	0	0	1	0.17	0.2	0.17
122	0	0	0	0	1	4	0.057	0.044	0.038
123	0	1	0	0	0	1	0.17	0.2	0.17
124	0	1	0	0	0	1	0.17	0.2	0.17
125	0	1	0	0	0	1	0.17	0.2	0.17
126	0	1	0	0	0	1	0.17	0.2	0.17
127	0	1	0	0	0	1	0.17	0.2	0.17
128	0.92	0.064	0.015	0	0	0	0.094	0.2	0.17
129	0.013	0.99	0.0011	0	0	1	0.17	0.2	0.17
130	0.075	0.88	0.046	0	0	1	0.17	0.2	0.17
131	0.0016	0.75	0.25	0	0	1	0.17	0.2	0.17
132	0.095	0.79	0.12	0	0	1	0.17	0.2	0.17
133	0.033	0.94	0.029	0	0	1	0.17	0.2	0.17
134	0.72	0.16	0.11	0	0	0	0.094	0.2	0.17
135	2.4e-05	1	0	0	0	1	0.17	0.2	0.17
136	0	0	0	0	1	4	0.057	0.044	0.038
137	0.1	0.52	0.37	0	0	1	0.17	0.2	0.17
138	0.97	0.032	4.9e-06	0	0	0	0.094	0.2	0.17
139	0.12	0.84	0.042	0	0	1	0.17	0.2	0.17
140	0.0099	0.99	2.1e-06	0	0	1	0.17	0.2	0.17
141	2.3e-06	1	0	0	0	1	0.17	0.2	0.17
142	0.071	0.93	0.00025	0	0	1	0.17	0.2	0.17
143	0.00011	1	0	0	0	1	0.17	0.2	0.17
144	0.59	0.41	0.0018	0	0	0	0.094	0.2	0.17
145	0.00017	1	3.2e-06	0	0	1	0.17	0.2	0.17
146	2.2e-05	1	5.1e-06	0	0	1	0.17	0.2	0.17
147	1e-05	1	0	0	0	1	0.17	0.2	0.17
148	0.00047	1	0	0	0	1	0.17	0.2	0.17
149	0	0	0	0	1	4	0.057	0.044	0.038
150	0.00026	1	0	0	0	1	0.17	0.2	0.17
151	0.015	0.64	0.35	0	0	1	0.17	0.2	0.17
152	0.13	0.87	0.0024	0	0	1	0.17	0.2	0.17
153	0.046	0.95	0.00024	0	0	1	0.17	0.2	0.17
154	0.095	0.91	8.3e-05	0	0	1	0.17	0.2	0.17
155	8.6e-06	1	0	0	0	1	0.17	0.2	0.17
156	0.003	1	0.0016	0	0	1	0.17	0.2	0.17
157	0.78	0.22	0.001	0	0	0	0.094	0.2	0.17
158	0	0	0	0	1	4	0.057	0.044	0.038
159	3.6e-05	2.7e-06	1	0	0.0018	2	0.094	0.13	0.11
160	0.13	0.81	0.059	0	6.3e-06	1	0.17	0.2	0.17
161	0.024	0.98	0.00026	0	0	1	0.17	0.2	0.17
162	0	0	1	0	0	2	0.094	0.13	0.11
163	0.053	0.92	0.026	0	2.7e-06	1	0.17	0.2	0.17
164	0.00029	1	0	0	0	1	0.17	0.2	0.17
165	0	0	1	0	0	2	0.094	0.13	0.11
166	5.6e-06	0	0.16	0	0.84	4	0.057	0.044	0.038
167	0.042	0.69	0.27	0	0	1	0.17	0.2	0.17
168	0.00067	3.1e-05	1	0	3e-05	2	0.094	0.13	0.11
169	5.1e-06	1	0	0	0	1	0.17	0.2	0.17
170	0	0	0.00029	0	1	4	0.057	0.044	0.038
171	9.9e-06	0	0.99	0	0.011	2	0.094	0.13	0.11
172	0.016	0.026	0.96	0	0	2	0.094	0.13	0.11
173	0.16	0.84	0.0017	0	0	1	0.17	0.2	0.17
174	0.0011	1	0	0	0	1	0.17	0.2	0.17
175	0.012	0.99	0.00019	0	0	1	0.17	0.2	0.17
176	0	0	1	0	0	2	0.094	0.13	0.11
177	0.063	0.94	0	0	0	1	0.17	0.2	0.17
178	0.0013	1	0	0	0	1	0.17	0.2	0.17
179	5.3e-05	1	0	0	0	1	0.17	0.2	0.17
180	0.00013	0.002	1	0	0	2	0.094	0.13	0.11
181	0.0073	0.99	1.6e-05	0	0	1	0.17	0.2	0.17
182	0.00017	0.00068	1	0	2.4e-05	2	0.094	0.13	0.11
183	0	0	1	0	0	2	0.094	0.13	0.11
184	5.9e-06	1	0	0	0	1	0.17	0.2	0.17
185	1.4e-06	1	0	0	0	1	0.17	0.2	0.17
186	0	1	0	0	0	1	0.17	0.2	0.17
187	0.00028	1	0	0	0	1	0.17	0.2	0.17
188	3.7e-06	1	0	0	0	1	0.17	0.2	0.17
189	8.3e-06	1	0	0	0	1	0.17	0.2	0.17
190	0	0	0	0	1	4	0.057	0.044	0.038
191	0.0018	1	0	0	0	1	0.17	0.2	0.17
192	0.0024	1	1.5e-05	0	0	1	0.17	0.2	0.17
193	0.44	0.56	0	0	0	1	0.17	0.2	0.17
194	0.0062	0.99	2.4e-05	0	0	1	0.17	0.2	0.17
195	0	0	0	0	1	4	0.057	0.044	0.038
196	3e-05	1	0	0	0	1	0.17	0.2	0.17
197	0.00016	1	0	0	0	1	0.17	0.2	0.17
198	3.9e-05	1	0	0	0	1	0.17	0.2	0.17
199	0	0	0	0	1	4	0.057	0.044	0.038
200	0.0036	1	0	0	0	1	0.17	0.2	0.17
201	0.00027	0	1	0	0	2	0.094	0.13	0.11
202	4.1e-05	1	0	0	0	1	0.17	0.2	0.17
203	0.69	0.31	0.001	0	0	0	0.094	0.2	0.17
204	0	0	0	0	1	4	0.057	0.044	0.038
205	0.011	3.3e-06	0.99	0	0	2	0.094	0.13	0.11
206	0.00026	1	0	0	0	1	0.17	0.2	0.17
207	0.069	0.93	0.00079	0	0	1	0.17	0.2	0.17
208	0.00019	1	0	0	0	1	0.17	0.2	0.17
209	0.044	0.94	0.02	0	0	1	0.17	0.2	0.17
210	0.57	0.011	0.42	0	0	0	0.094	0.2	0.17
211	0.81	1.2e-05	0.19	0	0	0	0.094	0.2	0.17
212	0.81	0.16	0.03	0	0	0	0.094	0.2	0.17
213	0.21	0.0018	0.79	0	0	2	0.094	0.13	0.11
214	0	0	0.92	0	0.078	2	0.094	0.13	0.11
215	0.04	0.96	0	0	0	1	0.17	0.2	0.17
216	0.00029	1	0	0	0	1	0.17	0.2	0.17
217	2.7e-05	1	0	0	0	1	0.17	0.2	0.17
218	0.00091	1	0	0	0	1	0.17	0.2	0.17
219	0.34	0.067	0.59	0	0	2	0.094	0.13	0.11
220	0.0036	1	0	0	0	1	0.17	0.2	0.17
221	0.14	0.86	0	0	0	1	0.17	0.2	0.17
222	0.00035	0.95	0.049	0	0	1	0.17	0.2	0.17
223	0.25	0.73	0.027	0	0	1	0.17	0.2	0.17
224	0	1	0	0	0	1	0.17	0.2	0.17
225	0.15	0.85	0	0	0	1	0.17	0.2	0.17
226	0	1	0	0	0	1	0.17	0.2	0.17
227	0	0	0	0	1	4	0.057	0.044	0.038
228	1.8e-05	0.00022	1	0	0	2	0.094	0.13	0.11
229	0.0053	0.99	0.00014	0	0	1	0.17	0.2	0.17
230	0.0029	0.99	0.0023	0	0	1	0.17	0.2	0.17
231	0.00019	1	6.1e-06	0	0	1	0.17	0.2	0.17
232	0	0	1	0	0	2	0.094	0.13	0.11
233	0.023	0.19	0.79	0	0	2	0.094	0.13	0.11
234	0.07	0.62	0.31	0	0	1	0.17	0.2	0.17
235	0.067	0.9	0.032	0	0	1	0.17	0.2	0.17
236	0	0	4e-06	0	1	4	0.057	0.044	0.038
237	0.0013	0.0075	0.99	0	0	2	0.094	0.13	0.11
238	0	0	6.8e-06	0	1	4	0.057	0.044	0.038
239	0.011	0.98	0.013	0	0	1	0.17	0.2	0.17
240	0.18	0.73	0.089	0	0	1	0.17	0.2	0.17
241	0	0	0.0068	0	0.99	4	0.057	0.044	0.038
242	0.029	0.95	0.016	0	0	1	0.17	0.2	0.17
243	0.0014	1	0	0	0	1	0.17	0.2	0.17
244	0	0	0.0004	0	1	4	0.057	0.044	0.038
245	0	0	0	1	2.8e-06	3	0	0.11	0
246	0.00077	0.035	0.96	0	0	2	0.094	0.13	0.11
247	0.00088	1	0	0	0	1	0.17	0.2	0.17
248	0.00013	0.00014	1	0	0.00011	2	0.094	0.13	0.11
249	0.29	0.68	0.023	0	0	1	0.17	0.2	0.17
250	0	1	0	0	0	1	0.17	0.2	0.17
251	0.019	0.98	7.9e-05	0	0	1	0.17	0.2	0.17
252	0.22	0.78	0	0	0	1	0.17	0.2	0.17
253	0.072	0.93	0.0016	0	0	1	0.17	0.2	0.17
254	0.91	0.085	0.00057	0	0	0	0.094	0.2	0.17
255	0.032	0.97	2e-06	0	0	1	0.17	0.2	0.17
256	0.00023	1	0	0	0	1	0.17	0.2	0.17
257	0	1	0	0	0	1	0.17	0.2	0.17
258	0.00015	1	0	0	0	1	0.17	0.2	0.17
259	0	0	5e-05	0	1	4	0.057	0.044	0.038
260	0.01	0.99	5e-05	0	0	1	0.17	0.2	0.17
261	0	1	0	0	0	1	0.17	0.2	0.17
262	0.00044	1	0	0	0	1	0.17	0.2	0.17
263	0.00053	1	0	0	0	1	0.17	0.2	0.17
264	0.00022	1	0	0	0	1	0.17	0.2	0.17
265	0.00012	1	0	0	0	1	0.17	0.2	0.17
266	0.06	0.94	5.6e-06	0	0	1	0.17	0.2	0.17
267	0.074	0.93	2.8e-05	0	0	1	0.17	0.2	0.17
268	0	0	0	0	1	4	0.057	0.044	0.038
269	0.17	0.83	0.00044	0	0	1	0.17	0.2	0.17
270	0	1	0	0	0	1	0.17	0.2	0.17
271	9.7e-06	1	0	0	0	1	0.17	0.2	0.17
272	0.038	0.96	2.3e-06	0	0	1	0.17	0.2	0.17
273	0.45	0.51	0.041	0	0	1	0.17	0.2	0.17
274	0.15	0.6	0.26	0	0	1	0.17	0.2	0.17
275	0	0	0	0	1	4	0.057	0.044	0.038
276	0	1	0	0	0	1	0.17	0.2	0.17
277	0	1	0	0	0	1	0.17	0.2	0.17
278	0	4.1e-06	1	0	0	2	0.094	0.13	0.11
279	2.6e-05	1	0	0	0	1	0.17	0.2	0.17
