SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
64	4.2e-05	0	0	0.24	0	0	0.044	0.0012	0.71	4.2e-05	0.0012	0.0012	0.0011	0.00058	0	0.00058	0.00058	0.00058	7.5e-06	0.0014	8	0.17	0.2	0.17
65	5.8e-06	0	0	0.23	0	0	0.08	9.4e-05	0.68	5.8e-06	9.4e-05	9.4e-05	0.002	0.0017	0	9.1e-05	0.0017	0.0017	0	0.00031	8	0.17	0.2	0.17
66	0.0019	0	0	0.08	0	0	0.54	2.3e-06	0.24	0.0019	2.3e-06	2.3e-06	2.2e-05	3.2e-05	0	1.9e-05	3.2e-05	3.2e-05	0	0.14	6	0.11	0.2	0.13
67	0	0	5.8e-06	0.25	0	0	7.3e-05	1.2e-05	0.75	0	1.2e-05	1.2e-05	0	3.1e-06	0	0	3.1e-06	3.1e-06	0	0	8	0.17	0.2	0.17
68	5.2e-06	0	0.0017	0.21	0	0	0.16	0	0.63	5.2e-06	0	0	0.00095	0.00033	0	8.5e-05	0.00033	0.00033	0	2.6e-06	8	0.17	0.2	0.17
69	8.3e-06	0	0.00076	0.0059	0	0	0.98	0	0.018	8.3e-06	0	0	0	0	0	0	0	0	0	0	6	0.11	0.2	0.13
70	0	0	0	0	0	0.95	0	0	0	0	0	0	0.046	0	0	0	0	0	0	0	5	0	0.044	0.019
71	0	0	0	0.25	0	0	8.7e-06	7.5e-05	0.75	0	7.5e-05	7.5e-05	0.00012	0.00044	0	0	0.00044	0.00044	0	0	8	0.17	0.2	0.17
72	0.00055	0	0.00094	0.16	0	0	0.33	1.1e-05	0.49	0.00055	1.1e-05	1.1e-05	0.0001	7.7e-05	0	7.1e-05	7.7e-05	7.7e-05	0.0017	0.011	8	0.17	0.2	0.17
73	2.3e-06	0	0.00041	0.25	0	0	0.021	0.00024	0.73	2.3e-06	0.00024	0.00024	0.00049	0.00033	0	0.00013	0.00033	0.00033	2.7e-05	0.00011	8	0.17	0.2	0.17
74	0	0	0	0.00012	0	0	0.005	0	0.00037	0	0	0	0	0	0	0	0	0	0	0.99	19	0.094	0.11	0.11
75	0	0	0	0.25	0	0	0.02	5.4e-06	0.73	0	5.4e-06	5.4e-06	4.9e-06	0.00034	0	0	0.00034	0.00034	0	3.2e-05	8	0.17	0.2	0.17
76	0.0038	0	0	7.5e-06	0	0	0.33	0	2.2e-05	0.0038	0	0	0	0	0	0	0	0	0	0.67	19	0.094	0.11	0.11
77	0.011	0	0	0.068	0.0014	0	0.4	7.5e-05	0.2	0.011	7.5e-05	7.5e-05	0.0014	0.00037	0	0.0013	0.00037	0.00037	1.2e-06	0.3	6	0.11	0.2	0.13
78	0	0	0	0.24	0	0	0.024	0	0.73	0	0	0	9.8e-05	0.002	0	0	0.002	0.002	0	0	8	0.17	0.2	0.17
79	1.8e-06	0	0	0.2	0	0	0.016	0.025	0.6	1.8e-06	0.025	0.025	0.031	0.024	1.1e-06	0.0004	0.024	0.024	0.00012	0.0044	8	0.17	0.2	0.17
80	0	0	0	0.16	0	0	0.38	0	0.47	0	0	0	0	0.00017	0	0	0.00017	0.00017	0	0.0017	8	0.17	0.2	0.17
81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.094	0.11	0.11
82	0.0037	0	0	0.025	9.2e-06	0	0.51	0	0.074	0.0037	0	0	1.3e-05	1.3e-05	0	1.6e-05	1.3e-05	1.3e-05	0	0.38	6	0.11	0.2	0.13
83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
84	7.5e-05	0	0	0.16	0	0	0.33	6.4e-05	0.46	7.5e-05	6.4e-05	6.4e-05	0.0023	0.0033	0	4.2e-05	0.0033	0.0033	0	0.043	8	0.17	0.2	0.17
85	0	0	0	0	0	0	1.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.094	0.11	0.11
86	0	0	0	0.24	0	0	0.024	9e-05	0.72	0	9e-05	9e-05	0.00034	0.0031	0	0	0.0031	0.0031	0	8.2e-05	8	0.17	0.2	0.17
87	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-05	4	0.076	0.044	0.057
88	2.4e-06	0	0	0.19	0	0	0.23	7.3e-06	0.57	2.4e-06	7.3e-06	7.3e-06	6e-05	0.00043	0	0	0.00043	0.00043	0	0.008	8	0.17	0.2	0.17
89	1.4e-05	0	0	0.23	0	0	0.056	0.00053	0.69	1.4e-05	0.00053	0.00053	0.005	0.0029	0	0.00025	0.0029	0.0029	0	0.00032	8	0.17	0.2	0.17
90	0.086	0	0	0.023	0	0	0.74	0	0.07	0.086	0	0	0	0	0	0.00018	0	0	0	0	6	0.11	0.2	0.13
91	0.00011	0	0	0.24	0	0	0.045	7e-05	0.71	0.00011	7e-05	7e-05	0.00055	7.9e-05	0	0.0021	7.9e-05	7.9e-05	0	4.4e-06	8	0.17	0.2	0.17
92	3.7e-05	0	0	0.19	0	0	0.039	7.4e-06	0.55	3.7e-05	7.4e-06	7.4e-06	0.15	0.00078	0	0.067	0.00078	0.00078	0	0	8	0.17	0.2	0.17
93	0	0	0	0.25	0	0	0.0075	0	0.74	0	0	0	1.5e-06	0.0011	0	0	0.0011	0.0011	0	0	8	0.17	0.2	0.17
94	7.4e-06	0	0	0.22	0	0	0.1	2.1e-05	0.67	7.4e-06	2.1e-05	2.1e-05	0.00067	0.00057	0	6.2e-05	0.00057	0.00057	0	0.00013	8	0.17	0.2	0.17
95	0.0046	0	0	0.11	0	0	0.56	1.5e-05	0.31	0.0046	1.5e-05	1.5e-05	0.0022	0.00036	0	0.0018	0.00036	0.00036	0	0.0049	6	0.11	0.2	0.13
96	0.0008	0	0	0.084	0	0	0.65	0	0.25	0.0008	0	0	2.5e-05	3.7e-05	0	9.2e-06	3.7e-05	3.7e-05	0	0.017	6	0.11	0.2	0.13
97	0	0	0	0.21	0	0	0.00017	0.0034	0.63	0	0.0034	0.0034	0.13	0.0058	2.6e-06	0.0056	0.0058	0.0058	7e-06	0	8	0.17	0.2	0.17
98	0	0	0	0.22	0	0	0.00021	0.0012	0.65	0	0.0012	0.0012	0.093	0.012	0	0.00028	0.012	0.012	0	0	8	0.17	0.2	0.17
99	0	0	0	0.25	0	0	0.00029	0.0018	0.74	0	0.0018	0.0018	0.0067	0.0012	0	0.00045	0.0012	0.0012	0	0	8	0.17	0.2	0.17
100	7.7e-05	0	0	0.18	0	0	0.045	9e-05	0.53	7.7e-05	9e-05	9e-05	0.18	0.0027	0	0.055	0.0027	0.0027	0	0	8	0.17	0.2	0.17
101	0	0	0	0.25	0	0	2.2e-05	5.8e-06	0.75	0	5.8e-06	5.8e-06	0	1.9e-05	0	0	1.9e-05	1.9e-05	0	0	8	0.17	0.2	0.17
102	0.00033	0	0	0.16	0	0	0.32	2.7e-05	0.47	0.00033	2.7e-05	2.7e-05	0.00015	0.00015	0	8.7e-05	0.00015	0.00015	0	0.048	8	0.17	0.2	0.17
103	0	0	0	0.25	0	0	0.012	0	0.74	0	0	0	3.2e-06	4.5e-05	0	0	4.5e-05	4.5e-05	0	0	8	0.17	0.2	0.17
104	0	0	0	0	1.7e-06	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
105	0	0	0	0.25	0	0	0.0016	2.8e-06	0.75	0	2.8e-06	2.8e-06	0.001	0.00016	0	3.2e-05	0.00016	0.00016	0	0	8	0.17	0.2	0.17
106	0	0	0	0.24	0	0	0.0032	0.0054	0.72	0	0.0054	0.0054	0.012	0.0033	0	0.001	0.0033	0.0033	2.3e-05	0	8	0.17	0.2	0.17
107	0	0	0.0038	0.25	0	0	0	0	0.74	0	0	0	2.4e-05	0.00012	0	0	0.00012	0.00012	0.00015	0	8	0.17	0.2	0.17
108	0	0	0.082	0.073	0	0	0	0.00078	0.22	0	0.00078	0.00078	0.026	0.00031	2.4e-06	0.55	0.00031	0.00031	0.053	0	15	0.17	0.33	0.17
109	0.00052	0	5.4e-06	0.2	0	0	0.093	0.0014	0.6	0.00052	0.0014	0.0014	0.063	0.004	0	0.031	0.004	0.004	0.00032	0.0011	8	0.17	0.2	0.17
110	0	0	0.015	0.22	0	0	8.9e-05	0.0056	0.64	0	0.0056	0.0056	0.041	0.0031	5.4e-06	0.016	0.0031	0.0031	0.044	0	8	0.17	0.2	0.17
111	0.33	0	0	0.011	0	0	0.16	0	0.032	0.33	0	0	0.00056	0	0	0.13	0	0	0	0	0	0.092	0.27	0.092
112	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
113	0	0	0.00059	0.24	0	0	0	0.0024	0.73	0	0.0024	0.0024	0.00056	0.0015	0	1.8e-05	0.0015	0.0015	0.014	0	8	0.17	0.2	0.17
114	0	0	4e-05	0.25	0	0	0.001	1.3e-05	0.75	0	1.3e-05	1.3e-05	0.00022	0.00048	0	0	0.00048	0.00048	0	0	8	0.17	0.2	0.17
115	0	0	0.032	0.23	0	0	0	0.00022	0.67	0	0.00022	0.00022	0.048	0.0043	0	0.0099	0.0043	0.0043	9.4e-05	0	8	0.17	0.2	0.17
116	0	0	0.0091	0.23	0	0	0	0.0016	0.68	0	0.0016	0.0016	0.052	0.0051	0	0.0053	0.0051	0.0051	6.4e-06	0	8	0.17	0.2	0.17
117	0	0	0.68	0.076	0	0	0	0	0.23	0	0	0	0.00095	7.3e-06	0	0.02	7.3e-06	7.3e-06	0	0	2	0.32	0.47	0.32
118	0	0	0.00058	0.22	0	0	0	0.00097	0.67	0	0.00097	0.00097	0.072	0.011	0	3.6e-05	0.011	0.011	0	0	8	0.17	0.2	0.17
119	0	0	0.00012	0.25	0	0	0.0018	0	0.75	0	0	0	1.9e-05	3.2e-05	0	0	3.2e-05	3.2e-05	0	0	8	0.17	0.2	0.17
120	0	0	0	0.0021	0	0	0	0.28	0.0062	0	0.28	0.28	0.055	0.032	1.7e-05	0	0.032	0.032	7.4e-05	0	7	0.24	0.2	0.24
121	0	0	2.2e-06	0.2	0	0	2.9e-05	0.062	0.6	0	0.062	0.062	0.00056	0.0038	0	0	0.0038	0.0038	0	0	8	0.17	0.2	0.17
122	0	0	0	0	0	1	0	0	0	0	0	0	0.0011	0	0	0	0	0	0	0	5	0	0.044	0.019
123	0	0	0.019	0.13	0	0	0	8.7e-05	0.4	0	8.7e-05	8.7e-05	0.00016	1.3e-05	0	0.019	1.3e-05	1.3e-05	0.43	0	18	0.32	0.33	0.24
124	0	0	0.00014	0.12	0	0	0	0	0.35	0	0	0	0	0	0	0	0	0	0.53	0	18	0.32	0.33	0.24
125	0	0	1.8e-05	0.086	0	0	0	0	0.26	0	0	0	0	0	0	0	0	0	0.66	0	18	0.32	0.33	0.24
126	0	0	4.3e-05	0.01	0	0	0	0.00013	0.03	0	0.00013	0.00013	0.0011	0	2e-05	0.0005	0	0	0.96	0	18	0.32	0.33	0.24
127	0	0	0.0011	0.15	0	0	0	0.00045	0.46	0	0.00045	0.00045	0.0041	6.3e-05	1.1e-05	0.00047	6.3e-05	6.3e-05	0.38	0	8	0.17	0.2	0.17
128	0.0042	0	0	0.011	0	0	0.95	0	0.033	0.0042	0	0	5.6e-06	1.2e-06	0	2.4e-05	1.2e-06	1.2e-06	0	0.00027	6	0.11	0.2	0.13
129	0.0004	0	0	0.2	0	0	0.22	2.8e-06	0.58	0.0004	2.8e-06	2.8e-06	8.9e-05	1.8e-05	0	0.00077	1.8e-05	1.8e-05	0	3.4e-05	8	0.17	0.2	0.17
130	9.6e-05	0	0	0.21	0	0	0.13	0.00048	0.63	9.6e-05	0.00048	0.00048	0.0029	0.0016	0	0.00071	0.0016	0.0016	0	0.024	8	0.17	0.2	0.17
131	0	0	0	0.19	0	0	0.14	0	0.57	0	0	0	0	4.9e-06	0	0	4.9e-06	4.9e-06	0	0.094	8	0.17	0.2	0.17
132	0.0027	0	0	0.16	0	0	0.32	0.00015	0.48	0.0027	0.00015	0.00015	0.0016	0.00055	0	0.001	0.00055	0.00055	0	0.032	8	0.17	0.2	0.17
133	0.00041	0	0	0.21	0	0	0.17	0.00022	0.61	0.00041	0.00022	0.00022	0.00085	0.00038	0	0.00062	0.00038	0.00038	0	0.0071	8	0.17	0.2	0.17
134	0.00098	0	0	0.055	0	0	0.76	1.1e-06	0.16	0.00098	1.1e-06	1.1e-06	0.00019	0.00015	0	2.6e-05	0.00015	0.00015	0	0.024	6	0.11	0.2	0.13
135	0	0	0	0.25	0	0	0.011	0	0.74	0	0	0	0	0	0	0	0	0	0	0	8	0.17	0.2	0.17
136	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
137	0.00084	0	0	0.07	0	0	0.69	0	0.21	0.00084	0	0	4.2e-06	9.4e-06	0	3.2e-06	9.4e-06	9.4e-06	0	0.03	6	0.11	0.2	0.13
138	0	0	0	0.085	0	0	0.66	0	0.25	0	0	0	1.1e-05	0.0001	0	0	0.0001	0.0001	0	0	6	0.11	0.2	0.13
139	0.00014	0	0	0.055	0	0	0.78	0	0.16	0.00014	0	0	0	0	0	0	0	0	0	0.00031	6	0.11	0.2	0.13
140	0	0	0	0.24	0	0	0.0079	0.0009	0.71	0	0.0009	0.0009	0.029	0.0045	0	0.0011	0.0045	0.0045	0	0	8	0.17	0.2	0.17
141	0	0	0	0.25	0	0	0.013	0	0.74	0	0	0	0	0	0	0	0	0	0	0	8	0.17	0.2	0.17
142	0.011	0	0	0.16	0	0	0.27	1.6e-05	0.47	0.011	1.6e-05	1.6e-05	0.0052	9.8e-05	0	0.071	9.8e-05	9.8e-05	1.6e-06	3.1e-06	8	0.17	0.2	0.17
143	0	0	0	0.15	0	0	9.6e-05	0.0084	0.45	0	0.0084	0.0084	0.27	0.0038	2.2e-05	0.08	0.0038	0.0038	0.0022	0	8	0.17	0.2	0.17
144	0.0016	0	0	0.051	0	0	0.79	0	0.15	0.0016	0	0	8.4e-05	1.7e-05	0	6.1e-05	1.7e-05	1.7e-05	0	9.3e-06	6	0.11	0.2	0.13
145	4.5e-06	0	0	0.25	0	0	0.0087	0.00021	0.74	4.5e-06	0.00021	0.00021	0.00053	6.9e-05	0	0.0017	6.9e-05	6.9e-05	1.4e-06	0	8	0.17	0.2	0.17
146	0	0	0	0.25	0	0	0.0056	0	0.74	0	0	0	0	1.6e-06	0	0	1.6e-06	1.6e-06	0	0	8	0.17	0.2	0.17
147	0	0	0	0.25	0	0	0.00021	0.00019	0.75	0	0.00019	0.00019	6.6e-05	0.00033	0	0	0.00033	0.00033	0	0	8	0.17	0.2	0.17
148	0	0	0	0.22	0	0	0.13	0	0.65	0	0	0	0	0	0	0	0	0	0	0	8	0.17	0.2	0.17
149	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.076	0.044	0.057
150	0	0	0	0.2	0	0	0.22	0	0.59	0	0	0	0	0	0	0	0	0	0	0	8	0.17	0.2	0.17
151	0	0	0	0.026	0	0	0.9	0	0.077	0	0	0	0	0	0	0	0	0	0	0.0014	6	0.11	0.2	0.13
152	0.0066	0	0	0.15	0	0	0.35	1.7e-05	0.46	0.0066	1.7e-05	1.7e-05	0.0034	0.00016	0	0.02	0.00016	0.00016	0	8.5e-05	8	0.17	0.2	0.17
153	0	0	0	0.18	0	0	0.29	0	0.53	0	0	0	0	4e-06	0	0	4e-06	4e-06	0	1.2e-06	8	0.17	0.2	0.17
154	8.4e-06	0	0	0.21	0	0	0.15	2.9e-06	0.64	8.4e-06	2.9e-06	2.9e-06	0.00071	0.00025	0	0.00011	0.00025	0.00025	0	1.2e-06	8	0.17	0.2	0.17
155	0	0	0	0.25	0	0	0.022	0	0.73	0	0	0	0	0	0	0	0	0	0	0	8	0.17	0.2	0.17
156	2.7e-05	0	0	0.13	0	0	0.5	0	0.38	2.7e-05	0	0	0	0	0	0	0	0	0	6.9e-06	6	0.11	0.2	0.13
157	0.00027	0	0	0.1	0	0	0.58	1.3e-06	0.31	0.00027	1.3e-06	1.3e-06	0.0012	0.00028	0	0.00021	0.00028	0.00028	0	5.2e-05	6	0.11	0.2	0.13
158	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.076	0.044	0.057
159	0	0	0	0	0.012	0	0.00035	0	1e-06	0	0	0	0	0	0	0	0	0	0	0.99	19	0.094	0.11	0.11
160	0.00056	0	3e-05	0.19	8.6e-05	0	0.1	0.008	0.56	0.00056	0.008	0.008	0.046	0.01	1.3e-06	0.0065	0.01	0.01	0.00094	0.04	8	0.17	0.2	0.17
161	4.3e-06	0	0	0.23	0	0	0.084	1.1e-05	0.68	4.3e-06	1.1e-05	1.1e-05	0.00047	0.00033	0	5e-05	0.00033	0.00033	0	1e-05	8	0.17	0.2	0.17
162	0	0	0	0	5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.094	0.11	0.11
163	0.0048	0	0.00047	0.19	1e-05	0	0.12	0.0055	0.56	0.0048	0.0055	0.0055	0.037	0.0029	2.5e-06	0.041	0.0029	0.0029	0.0088	0.0084	8	0.17	0.2	0.17
164	1.6e-05	0	0	0.16	0	0	0.0028	0.0024	0.47	1.6e-05	0.0024	0.0024	0.049	0.00043	9.9e-06	0.29	0.00043	0.00043	0.014	0	8	0.17	0.2	0.17
165	0	0	0	0	1.7e-06	0	4.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.094	0.11	0.11
