SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
20	3.3e-05	0.29	0	0	0.094	0	0	0.62	0	0	0	0	0	0	0	7	0.17	0.2	0.17
21	0	1.3e-05	0.57	0.0003	0.43	0	0	2.9e-05	0	0	0	0	0	0	0.00036	2	0.092	0.27	0.092
22	0	0.0001	0.76	0	0.19	0	0	0.00022	0	0	0	0	0	0	0.048	2	0.092	0.27	0.092
23	0	3.4e-06	0.0042	0.84	0.16	0	0	7.4e-06	0	0	0	0	0	0	0	3	0.094	0.11	0.094
24	0.13	0.28	0	0	0.00083	0	0	0.59	0	0	0	0	0	0	0	7	0.17	0.2	0.17
25	0.04	0.29	0	0	0.051	0	0	0.62	0	0	0	0	0	0	0	7	0.17	0.2	0.17
26	0	0.00012	0.0041	0.78	0.22	0	0	0.00027	0	0	0	0	0	0	0	3	0.094	0.11	0.094
27	0	0	0	0	0	0	0	0	0	0	5.6e-06	0	0	1	0	13	0.076	0.022	0.038
28	0	0.0042	0.015	0.1	0.87	0	7.9e-06	0.009	0	0	0	3.2e-06	0	0	4.1e-06	4	0.11	0.2	0.13
29	0.41	0.19	0	0	5.5e-06	0	0	0.4	0	0	0	0	0	0	0	0	0.17	0.2	0.24
30	1.1e-05	0.0064	0.031	0.015	0.93	0	0	0.014	0	0	0	0	0	0	6.4e-05	4	0.11	0.2	0.13
31	0.0025	0.31	0	0	0.034	0	0	0.66	0	0	0	0	0	0	0	7	0.17	0.2	0.17
32	0.00087	0.24	0.00029	0.09	0.094	0	0.046	0.51	0	0	0	0.019	0	0	0	7	0.17	0.2	0.17
33	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
34	0.00012	0.32	0	0	0.002	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
35	0	0	0.92	0.078	0	0	0	0	0	0	0	0	0	0	0.00012	2	0.092	0.27	0.092
36	0	0	1	0.00039	0	0	0	0	0	0	0	0	0	2.6e-05	0	2	0.092	0.27	0.092
37	1.6e-05	0.32	0	0	0.00021	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
38	1.9e-05	0.32	0	0	8.6e-06	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
40	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
41	0	0	0.00047	0	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
42	0	2.7e-05	0.00091	0	1	0	0	5.7e-05	0	0	0	0	0	0	0	4	0.11	0.2	0.13
43	0	9.1e-06	0.71	0.29	6.2e-05	0	0	1.9e-05	0	0	0	0	0	1.6e-05	0.0017	2	0.092	0.27	0.092
44	0	0	1	0.00093	0	0	0	0	0	0	0	0	0	2.6e-06	0	2	0.092	0.27	0.092
45	0.00017	0.019	0.0017	0.00014	0.94	0	0	0.041	0	0	0	0	0	0	0	4	0.11	0.2	0.13
46	0.11	0.28	0	0	0.0027	0	0	0.6	0	0	0	0	0	0	0	7	0.17	0.2	0.17
47	2.2e-06	0.29	0	0	0.076	0	0	0.63	0	0	0	0	0	0	0	7	0.17	0.2	0.17
48	0.033	0.31	0	0	0	0	0	0.66	1.1e-05	0	0	0	0	0	0	7	0.17	0.2	0.17
49	0.00057	0.016	0.03	0.039	0.88	0	0	0.034	0	0	0	0	0	0	0.0002	4	0.11	0.2	0.13
50	0	0.0019	0.014	0	0.98	0	0	0.0041	0	0	0	0	0	0	1.5e-06	4	0.11	0.2	0.13
51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
52	0.076	0.29	0	0	0.0032	0	0	0.63	0	0	0	0	0	0	0	7	0.17	0.2	0.17
53	0	0	0	0.82	0	0	0	0	0	0	0	0	0	0	0.18	3	0.094	0.11	0.094
54	0	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
55	0.00058	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
56	0.00061	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
57	0.00023	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
58	0.0022	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
59	0.095	0.29	0	0	0.00023	0	0	0.62	0	0	0	0	0	0	0	7	0.17	0.2	0.17
60	5.3e-05	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
61	0.0021	0.32	0	0	0.0002	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
62	0.00058	0.25	0.00023	0.016	0.18	0	0.0019	0.54	0	0	0	0.00078	0	0	0	7	0.17	0.2	0.17
63	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
64	0.0074	0.3	8.7e-05	0.00061	0.039	0	0.0012	0.65	0	0	0	0.00048	0	0	0	7	0.17	0.2	0.17
65	0.022	0.29	1.2e-05	3.5e-05	0.072	0	0	0.62	0	0	0	0	0	0	0	7	0.17	0.2	0.17
66	0.00043	0.11	0.0044	0.13	0.52	0	0.00026	0.23	0	0	0	0.00011	0	0	1e-05	4	0.11	0.2	0.13
67	3.9e-05	0.32	0	0	6.6e-05	0	1.5e-05	0.68	0	0	0	6.2e-06	0	0	0	7	0.17	0.2	0.17
68	0.0042	0.27	1.1e-05	0	0.14	0	0	0.58	0	0	0	0	0	0	0	7	0.17	0.2	0.17
69	0	0.0083	1.9e-05	0	0.97	0	0	0.018	0	0	0	0	0	0	0	4	0.11	0.2	0.13
70	0	0	0	0	0	1	0	0	0	0	0	0	0	4e-06	0	5	0	0.044	0.019
71	0.0055	0.32	0	0	7.7e-06	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
72	0.001	0.22	0.0012	0.0068	0.31	0	8e-05	0.47	0	0	0	3.3e-05	0	0	3.9e-06	7	0.17	0.2	0.17
73	0.0042	0.31	4.7e-06	2.9e-05	0.019	0	4.4e-05	0.67	0	0	0	1.8e-05	0	0	0	7	0.17	0.2	0.17
74	0	0.00064	0	0.98	0.019	0	0	0.0014	0	0	0	0	0	0	0	3	0.094	0.11	0.094
75	0.0042	0.31	0	0	0.018	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
76	0	7.6e-06	0.0064	0.76	0.24	0	0	1.6e-05	0	0	0	0	0	0	0	3	0.094	0.11	0.094
77	0.0054	0.1	0.028	0.23	0.42	0	9.7e-05	0.21	0	0	0	4e-05	0	5.5e-06	0.00091	4	0.11	0.2	0.13
78	0.024	0.3	0	0	0.021	0	0	0.65	0	0	0	0	0	0	0	7	0.17	0.2	0.17
79	0.27	0.23	3.3e-06	0.00048	0.013	0	5.8e-06	0.49	0	0	0	2.4e-06	0	0	0	7	0.17	0.2	0.17
80	0.0022	0.21	0	1.3e-05	0.35	0	0	0.44	0	0	0	0	0	0	0	7	0.17	0.2	0.17
81	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
82	0.00021	0.038	0.0093	0.31	0.56	0	1.8e-05	0.082	0	0	0	7.5e-06	0	0	4.1e-05	4	0.11	0.2	0.13
83	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
84	0.043	0.21	0.00016	0.007	0.3	0	0	0.44	0	0	0	0	0	0	0	7	0.17	0.2	0.17
85	0	0	0	1	1.8e-05	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
86	0.038	0.3	0	3.4e-06	0.021	0	0	0.64	0	0	0	0	0	0	0	7	0.17	0.2	0.17
87	0	0	0	0.0008	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
88	0.0056	0.25	5.1e-06	0.00078	0.21	0	0	0.53	0	0	0	0	0	0	0	7	0.17	0.2	0.17
89	0.036	0.29	2.8e-05	6.2e-05	0.05	0	6.3e-06	0.62	0	0	0	2.6e-06	0	0	0	7	0.17	0.2	0.17
90	0	0.032	0.19	0	0.71	0	9.8e-06	0.068	0	0	0	4e-06	0	0	0.0002	4	0.11	0.2	0.13
91	0.001	0.3	0.00022	2.3e-06	0.04	0	0.00081	0.65	0	0	0	0.00033	0	0	1.9e-06	7	0.17	0.2	0.17
92	0.013	0.3	0.0001	0	0.044	0	0	0.64	0	0	0	0	0	0	1.2e-06	7	0.17	0.2	0.17
93	0.014	0.31	0	0	0.0067	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
94	0.0072	0.29	1.6e-05	1.5e-05	0.094	0	0	0.61	0	0	0	0	0	0	0	7	0.17	0.2	0.17
95	0.0049	0.14	0.01	0.0015	0.53	0	2.3e-06	0.31	0	0	0	0	0	0	0.00019	4	0.11	0.2	0.13
96	0.00051	0.11	0.0018	0.0095	0.63	0	1.1e-05	0.25	0	0	0	4.5e-06	0	0	2e-06	4	0.11	0.2	0.13
97	0.081	0.29	0	0	0.00017	0	0	0.63	0	0	0	0	0	0	0	7	0.17	0.2	0.17
98	0.15	0.27	0	0	0.00018	0	0	0.58	0	0	0	0	0	0	0	7	0.17	0.2	0.17
99	0.015	0.31	0	0	0.00026	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
100	0.044	0.29	0.00021	0	0.051	0	0	0.62	0	0	0	0	0	0	6.4e-06	7	0.17	0.2	0.17
101	0.00024	0.32	0	0	2e-05	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
102	0.002	0.21	0.00074	0.018	0.31	0	8.6e-05	0.46	0	0	0	3.5e-05	0	0	2.8e-06	7	0.17	0.2	0.17
103	0.00057	0.31	0	0	0.011	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
104	0	0	0	0	0	1	0	0	0	0	0	0	0	0.00046	0	5	0	0.044	0.019
105	0.002	0.32	0	0	0.0014	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
106	0.041	0.3	0	0	0.0029	0	4.4e-06	0.65	0	0	0	1.8e-06	0	0	0	7	0.17	0.2	0.17
107	0.0016	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
108	0.013	0.31	0	0	0	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
109	0.055	0.27	0.0012	0.00032	0.089	0	4.3e-06	0.58	0	0	0	1.8e-06	0	0	0.00012	7	0.17	0.2	0.17
110	0.044	0.3	0	0	8.8e-05	0	0	0.65	0	0	0	0	0	0	0	7	0.17	0.2	0.17
111	1.9e-05	0.012	0.61	0	0.12	0	1.1e-06	0.026	0	0	0	0	0	0	0.23	2	0.092	0.27	0.092
112	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
113	0.019	0.31	0	0	0	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
114	0.006	0.32	0	0	0.00089	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
115	0.057	0.3	0	0	0	0	0	0.64	0	0	0	0	0	0	0	7	0.17	0.2	0.17
116	0.066	0.3	0	0	0	0	0	0.64	0	0	0	0	0	0	0	7	0.17	0.2	0.17
117	0.00031	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
118	0.14	0.27	0	0	0	0	0	0.59	0	0	0	0	0	0	0	7	0.17	0.2	0.17
119	0.0004	0.32	0	0	0.0017	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
120	0.98	0.0064	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0.17	0.2	0.24
121	0.056	0.3	0	0	3e-05	0	5.2e-06	0.64	2.3e-06	0	0	2.1e-06	0	0	0	7	0.17	0.2	0.17
122	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
123	0.0003	0.32	0	0	0	0	0	0.68	1.5e-06	0	0	0	0	0	0	7	0.17	0.2	0.17
124	1.2e-05	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
125	0	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
126	0.00017	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
127	0.0013	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
128	1.7e-05	0.016	0.0098	4.8e-05	0.94	0	0	0.033	0	0	0	0	0	0	3.2e-05	4	0.11	0.2	0.13
129	0.00023	0.25	0.00086	1.2e-05	0.2	0	6.7e-05	0.55	0	0	0	2.7e-05	0	0	4.5e-06	7	0.17	0.2	0.17
130	0.02	0.27	0.00021	0.006	0.12	0	2.9e-05	0.58	0	0	0	1.2e-05	0	0	2.6e-06	7	0.17	0.2	0.17
131	6.8e-05	0.26	0	0.034	0.14	0	0.00024	0.56	0	0	0	0.0001	0	0	0	7	0.17	0.2	0.17
132	0.0072	0.21	0.0059	0.021	0.3	0	0.00025	0.46	0	0	0	0.0001	0	0	8.8e-05	7	0.17	0.2	0.17
133	0.0049	0.27	0.00087	0.0033	0.15	0	0.00037	0.57	0	0	0	0.00015	0	0	7.9e-06	7	0.17	0.2	0.17
134	0.0021	0.077	0.0023	0.0056	0.75	0	0	0.16	0	0	0	0	0	0	6e-06	4	0.11	0.2	0.13
135	1e-05	0.31	0	0	0.0098	0	3.6e-06	0.68	0	0	0	1.5e-06	0	0	0	7	0.17	0.2	0.17
136	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0.044	0.019
137	0.00013	0.097	0.0019	0.019	0.67	0	5e-05	0.21	0	0	0	2e-05	0	0	1.3e-06	4	0.11	0.2	0.13
138	0.0014	0.12	0	0	0.64	0	0	0.25	0	0	0	0	0	0	0	4	0.11	0.2	0.13
139	1.1e-05	0.076	0.00032	0.0001	0.76	0	1.1e-06	0.16	0	0	0	0	0	0	0	4	0.11	0.2	0.13
140	0.057	0.3	0	0	0.007	0	0	0.64	0	0	0	0	0	0	0	7	0.17	0.2	0.17
141	0	0.31	0	0	0.012	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
142	0.0014	0.22	0.026	1.1e-06	0.27	0	1.4e-05	0.48	0	0	0	5.7e-06	0	0	0.0015	7	0.17	0.2	0.17
143	0.073	0.29	0	0	0.00013	0	0	0.63	0	0	0	0	0	0	0	7	0.17	0.2	0.17
144	0.00024	0.07	0.0037	1.8e-06	0.77	0	0	0.15	0	0	0	0	0	0	6.1e-06	4	0.11	0.2	0.13
145	0.00087	0.32	9.5e-06	0	0.0078	0	0.00067	0.68	0	0	0	0.00027	0	0	0	7	0.17	0.2	0.17
146	2.1e-05	0.32	0	0	0.005	0	4.8e-06	0.68	0	0	0	2e-06	0	0	0	7	0.17	0.2	0.17
147	0.0041	0.32	0	0	0.00018	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
148	0	0.28	0	0	0.11	0	0	0.6	0	0	0	0	0	0	0	7	0.17	0.2	0.17
149	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
150	0	0.26	0	0	0.2	0	0	0.55	0	0	0	0	0	0	0	7	0.17	0.2	0.17
151	0	0.036	0	0.00037	0.89	0	0	0.078	0	0	0	0	0	0	0	4	0.11	0.2	0.13
152	0.0021	0.21	0.015	2.9e-05	0.34	0	1e-05	0.44	0	0	0	4.2e-06	0	0	0.0006	7	0.17	0.2	0.17
153	5.2e-05	0.23	0	0	0.27	0	0	0.5	0	0	0	0	0	0	0	7	0.17	0.2	0.17
154	0.0032	0.27	1.8e-05	0	0.13	0	0	0.59	0	0	0	0	0	0	0	7	0.17	0.2	0.17
155	0	0.31	0	0	0.02	0	2.1e-06	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
156	1.3e-06	0.17	5.9e-05	3.3e-06	0.47	0	7.1e-05	0.36	0	0	0	2.9e-05	0	0	0	4	0.11	0.2	0.13
157	0.0038	0.14	0.00061	3.8e-06	0.55	0	0	0.3	0	0	0	0	0	0	1.9e-06	4	0.11	0.2	0.13
158	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
159	0	0	0	1	0.00019	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
160	0.13	0.24	0.0012	0.014	0.094	0	7.2e-05	0.52	0	0	0	3e-05	0	0	6e-05	7	0.17	0.2	0.17
161	0.0042	0.29	9.1e-06	1.1e-06	0.076	0	0	0.63	0	0	0	0	0	0	0	7	0.17	0.2	0.17
162	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
163	0.041	0.26	0.011	0.0064	0.12	0	0.0011	0.56	0	0	0	0.00047	0	0	0.0013	7	0.17	0.2	0.17
164	0.0085	0.31	5.3e-05	0	0.0039	0	0.00011	0.67	1.2e-06	0	0	4.5e-05	0	0	5.7e-06	7	0.17	0.2	0.17
165	0	0	0	1	4.1e-05	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
166	0	0	1.1e-05	1	0.00028	0	0.0011	0	0	0	0	0.00047	0	0.00087	0	3	0.094	0.11	0.094
167	0.00037	0.17	0.00043	0.026	0.44	0	0.00017	0.36	0	0	0	7.1e-05	0	0	0	4	0.11	0.2	0.13
168	0	8.2e-06	2.2e-06	1	0.0028	0	0	1.8e-05	0	0	0	0	0	0	0	3	0.094	0.11	0.094
169	0.00029	0.32	0	0	0.00042	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
170	0	0	0	0.003	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
171	0	0	0	1	5e-05	0	0	0	0	0	0	0	0	1.5e-06	0	3	0.094	0.11	0.094
172	2.1e-05	0.016	0.0002	0.74	0.21	0	1.5e-05	0.035	0	0	0	6.3e-06	0	0	0	3	0.094	0.11	0.094
173	0.028	0.25	0.0046	3.2e-05	0.19	0	3.2e-06	0.53	0	0	0	1.3e-06	0	0	0.00021	7	0.17	0.2	0.17
174	0.0019	0.32	0	0	0.0032	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
175	0.0087	0.29	0.0022	3.7e-06	0.074	0	6.2e-05	0.62	0	0	0	2.5e-05	0	0	0.00012	7	0.17	0.2	0.17
176	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
177	0	8.9e-05	0.33	0	0.0023	0	0	0.00019	0	0	0	0	0	0	0.67	14	0.092	0.33	0.092
178	0.00057	0.32	7.1e-06	0	0.0016	0	0	0.68	0	0	0	0	0	0	1.2e-06	7	0.17	0.2	0.17
179	0.022	0.31	0	0	0.00012	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
180	0	0.00039	0.048	0.94	0.0018	0	0	0.00084	0	0	0	0	0	0	0.011	3	0.094	0.11	0.094
181	0.77	0.074	0	0	0.0001	0	0	0.16	0	0	0	0	0	0	0	0	0.17	0.2	0.24
182	0	7.7e-05	0.039	0.93	0.0044	0	4.5e-06	0.00017	0	0	0	1.9e-06	0	0	0.028	3	0.094	0.11	0.094
183	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
184	0.83	0.055	0	0	0	0	0	0.12	0	0	0	0	0	0	0	0	0.17	0.2	0.24
185	0.034	0.31	0	0	2.2e-05	0	7.6e-05	0.66	0	0	0	3.1e-05	0	0	0	7	0.17	0.2	0.17
186	0.00024	0.32	0	0	1e-06	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
187	0.00012	0.32	0	0	0.0074	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
188	0.052	0.3	0	0	5.1e-06	0	0	0.65	0	0	0	0	0	0	0	7	0.17	0.2	0.17
189	0.086	0.29	0	0	1.4e-05	0	0	0.62	0	0	0	0	0	0	0	7	0.17	0.2	0.17
190	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
191	0.3	0.22	0	0	1.4e-05	0	0	0.48	0	0	0	0	0	0	0	7	0.17	0.2	0.17
192	0.0021	0.31	0	0	0.018	0	0	0.67	0	0	0	0	0	0	0	7	0.17	0.2	0.17
193	0.02	0.3	0	0	0.03	0	0	0.65	0	0	0	0	0	0	0	7	0.17	0.2	0.17
194	0.023	0.31	4e-06	0	0.012	0	2e-06	0.66	0	0	0	0	0	0	0	7	0.17	0.2	0.17
195	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
196	0.0027	0.32	0	0	0.00057	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
197	0.0017	0.32	0	0	0.00068	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
198	9.6e-05	0.32	0	0	0.0017	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
199	0	0	0	0.00012	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
200	0.00054	0.31	1.7e-06	0	0.03	0	0	0.66	0	0	0	0	0	0	0	7	0.17	0.2	0.17
201	0	0	2.2e-06	0.078	0.46	0	0.33	0	0	0	0	0.14	0	0	0	4	0.11	0.2	0.13
202	0.0039	0.32	0	0	0.00022	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
203	0	0.011	0.23	0	0.73	0	0.0002	0.024	0	0	0	8.1e-05	0	0	0.0022	4	0.11	0.2	0.13
204	0	0	0	1.5e-06	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
205	0	2.5e-05	0	0.85	0.14	0	0.0085	5.4e-05	2.5e-06	0	0	0.0035	0	0	0	3	0.094	0.11	0.094
206	0.0019	0.32	0	0	0.0025	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
207	0.17	0.25	0.0014	2.9e-05	0.04	0	1.7e-05	0.54	0	0	0	6.8e-06	0	0	0.00026	7	0.17	0.2	0.17
208	0.00057	0.32	0	0	0.0012	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
209	0.02	0.27	0.0045	0.0033	0.12	0	0.00076	0.58	0	0	0	0.00031	0	0	0.00023	7	0.17	0.2	0.17
210	0.00051	0.021	0.00022	0.1	0.83	0	0	0.045	0	0	0	0	0	0	0	4	0.11	0.2	0.13
211	0	0	4e-06	0	1	0	0	0	0	0	0	0	0	0	0	4	0.11	0.2	0.13
212	1.4e-05	0.021	0.014	8e-05	0.92	0	0	0.044	0	0	0	0	0	0	4.2e-05	4	0.11	0.2	0.13
213	0	0.0018	0.00053	0.085	0.91	0	0	0.0039	0	0	0	0	0	0	0	4	0.11	0.2	0.13
214	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0.094	0.11	0.094
215	0.37	0.2	0	0	0.00047	0	0	0.43	0	0	0	0	0	0	1.9e-06	7	0.17	0.2	0.17
216	0.35	0.21	0	0	5.7e-05	0	0	0.45	0	0	0	0	0	0	0	7	0.17	0.2	0.17
217	0.0016	0.32	0	0	0.00029	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
218	0.0042	0.32	1.4e-06	0	0.0052	0	1.5e-06	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
219	0	0.00052	0.84	0.002	0.13	0	1.4e-06	0.0011	0	0	0	0	0	0	0.033	2	0.092	0.27	0.092
220	0.092	0.29	0	0	0.00013	0	0	0.62	0	0	0	0	0	0	0	7	0.17	0.2	0.17
221	0.0013	0.25	0.011	0	0.2	0	0	0.53	0	0	0	0	0	0	0.0015	7	0.17	0.2	0.17
222	4.1e-05	0.31	0	0.0038	0.029	0	0.00069	0.66	0	0	0	0.00028	0	0	0	7	0.17	0.2	0.17
223	0.014	0.24	1.4e-05	0.00057	0.23	0	0	0.52	0	0	0	0	0	0	0	7	0.17	0.2	0.17
224	0	0.32	0	0	9.8e-06	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
225	0.031	0.31	0	0	0.0078	0	0	0.66	0	0	0	0	0	0	0	7	0.17	0.2	0.17
226	2.4e-06	0.32	0	0	7.9e-06	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
227	0	0	0	1.3e-06	0	0	0	0	0	0	0	0	0	1	0	13	0.076	0.022	0.038
228	0	6.7e-05	0	1	0.00099	0	0	0.00014	0	0	0	0	0	0	0	3	0.094	0.11	0.094
229	0.025	0.31	0.00022	7.8e-06	0.011	0	0.00026	0.66	0	0	0	0.00011	0	0	2e-05	7	0.17	0.2	0.17
230	7.3e-06	0.28	1.4e-06	1.8e-05	0.13	0	1.4e-05	0.59	0	0	0	5.9e-06	0	0	0	7	0.17	0.2	0.17
231	0.00091	0.32	0	0	0.00059	0	0	0.68	0	0	0	0	0	0	0	7	0.17	0.2	0.17
