SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
29	0.012	0	0	0.97	0	0	0	0.0092	0	0	0	0	0	0	0	0	0	0.0043	0	3	0.67	0.64	0.6	0.54
30	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0.37	0.36	0.4	0.41
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034	0	0.97	0	0	16	0	0	0	0.1
32	0	0	0	0	0	0	0	0	0	0.023	0	0.98	0	0	0	0	0	0	0	11	0.15	0.08	0	0
33	0.0036	0	0	0.54	0	0	0	0.00086	0	0	0	0	0	0	0	0	0	0.46	0	3	0.67	0.64	0.6	0.54
34	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.037	0.04	0.22	0.1
35	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.037	0.04	0.22	0.1
36	0.86	0	0	0.052	0	0	0	0.085	0	0	0	0	0	0	0	0	0	1.3e-06	0	0	0.67	0.64	0.67	0.44
37	0	0	0	0	0	0	0	0	0	1.8e-05	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.64	0	0.36	0	0	14	0	0	0	0.051
39	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.037	0.04	0.22	0.1
40	0	0	0	1.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.67	0.84	0.6	0.54
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0.11	0	0
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.0018	0	0	14	0	0	0	0.051
43	0	0	0.93	0	0	0	0.033	0	0.033	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.33
44	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.13	0
45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76	0	0.24	0	0	14	0	0	0	0.051
46	0.00039	0	0	0.41	0	0	0	1.9e-05	0	0	0	0	0	0	0	0	0	0.59	0	17	0.67	0.84	0.6	0.54
47	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.2	0	0
48	0.71	0	0	0.29	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0.00012	0	0	0.67	0.64	0.67	0.44
49	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.2	0	0
50	5.7e-05	0	0	0.14	0	0	0	9.4e-05	0	0	0	0	0	0	0	0	0	0.86	0	17	0.67	0.84	0.6	0.54
51	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0.67	0.84	0.6	0.54
53	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.13	0
54	0	0	0	0	0	0	0	0	0	0.99	0	0.0059	0	0	0	0	0	0	0	9	0.073	0	0.044	0
55	0	0	0.0036	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.26
56	2.5e-05	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
57	0.71	0	0	0.29	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.64	0.67	0.44
58	0.0008	0	0	0.71	0	0	0	0.29	0	0	0	0	0	0	0	0	0	0.00059	0	3	0.67	0.64	0.6	0.54
59	0.13	0	0	0.8	0	0	0	0.055	0	0	0	0	0	0	0	0	0	0.011	0	3	0.67	0.64	0.6	0.54
60	0.28	0	0	0.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
61	0.00081	0	0	0.019	0	0	0	3.1e-06	0	0	0	0	0	0	0	0	0	0.98	0	17	0.67	0.84	0.6	0.54
62	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.13	0
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.00056	0	0	14	0	0	0	0.051
64	0.00017	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
65	0.33	0	0	0.6	0	0	0	0.0026	0	0	0	0	0	0	0	0	0	0.063	0	3	0.67	0.64	0.6	0.54
66	0.0004	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
67	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.073	0	0.044	0
68	4.9e-06	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22	0	0.78	0	0	16	0	0	0	0.1
70	0	0	0	0	0	0	0	0	0	1.7e-05	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
71	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.13	0
73	0	0	0	0	0	0	1.7e-05	0	1.7e-05	0	0	0	0	0	2.3e-06	0	1	0	0	16	0	0	0	0.1
74	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
75	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.037	0.04	0.22	0.1
76	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.11	0.67	0.22	0.67
77	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.11	0.67	0.22	0.67
78	0.63	0	0	0.24	0	0	0	0.0059	0	0	0	0	0	0	0	0	0	0.12	0	0	0.67	0.64	0.67	0.44
79	0.00067	0	0	0.99	0	0	0	1.3e-06	0	0	0	0	0	0	0	0	0	0.014	0	3	0.67	0.64	0.6	0.54
80	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
81	0.012	0	0	0.18	0	0	0	0.81	0	0	0	0	0	0	0	0	0	2.8e-05	0	7	0.67	0.67	0.44	0.44
82	0.56	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.64	0.67	0.44
83	0	0	0.0048	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0.26
84	0	0	9.6e-05	0	0	0	0.0044	0	0.0044	0	0	0	0	0	0.031	0	0.96	0	0	16	0	0	0	0.1
85	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
86	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.037	0.04	0.22	0.1
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6e-06	0	1	0	0	16	0	0	0	0.1
88	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
89	0	0	0	0	0	0	0	0	0	0.00012	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0	0	0.4	0.1
91	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.037	0.04	0.22	0.1
92	0	0	0	0	0	0	0	0	0	1	0	8.6e-05	0	0	0	0	0	0	0	9	0.073	0	0.044	0
93	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
94	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
95	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.67	0.64	0.6	0.54
96	0.0018	0	0	0.99	0	0	0	4.8e-06	0	0	0	0	0	0	0	0	0	0.012	0	3	0.67	0.64	0.6	0.54
97	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9e-05	0	3	0.67	0.64	0.6	0.54
98	0.005	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0099	0	3	0.67	0.64	0.6	0.54
99	0.026	0	0	0.65	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0.18	0	3	0.67	0.64	0.6	0.54
100	0.095	0	0	0.9	0	0	0	0.001	0	0	0	0	0	0	0	0	0	0.00069	0	3	0.67	0.64	0.6	0.54
101	0.6	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.64	0.67	0.44
102	0.0007	0	0	0.99	0	0	0	0.011	0	0	0	0	0	0	0	0	0	6.6e-06	0	3	0.67	0.64	0.6	0.54
103	1e-05	0	0	0.0049	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.67	0.67	0.44	0.44
104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0.00037	0	0	14	0	0	0	0.051
105	0.0058	0	0	0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	3	0.67	0.64	0.6	0.54
106	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.037	0.04	0.22	0.1
107	0.0042	0	0	1	0	0	0	0.00013	0	0	0	0	0	0	0	0	0	7.1e-05	0	3	0.67	0.64	0.6	0.54
108	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.15	0.08	0	0
