SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3
67	0	0	1	0	0	0	0	0	2	0.15	0.08	0	0
68	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
69	0	0	0	0	0	0	1	0	6	0	0	0	0.1
70	0	0	1	0	0	0	0	0	2	0.15	0.08	0	0
71	0	1	0.00045	0	0	0	0	0	1	0.74	0.68	0.6	0.54
72	0	0	0	1	0	0	0	0	3	0	0	0.13	0
73	0	0	0	0	0	0	1	0	6	0	0	0	0.1
74	0	0	1	0	0	0	0	0	2	0.15	0.08	0	0
75	0	0	0	0	0	0	0	1	7	0.037	0.04	0.27	0.1
76	1	0	0	0	0	0	0	0	0	0.37	0.5	0.6	0.54
77	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
78	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
79	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
80	0	0	1	0	0	0	0	0	2	0.15	0.08	0	0
81	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
82	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
83	0	0	0	0	0	1	0	0	5	0	0	0	0.31
84	0	0	0	0	0	0.00056	1	0	6	0	0	0	0.1
85	0	0	1	0	0	0	0	0	2	0.15	0.08	0	0
86	0	0	0	0	0	0	0	1	7	0.037	0.04	0.27	0.1
87	0	0	0	0	0	0	1	0	6	0	0	0	0.1
88	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
89	0	0	1	0	0	0	0	0	2	0.15	0.08	0	0
90	0	0	0	0	0	0	0	1	7	0.037	0.04	0.27	0.1
91	0	0	0	0	0	0	0	1	7	0.037	0.04	0.27	0.1
92	0	1	1.8e-05	0	0	0	0	0	1	0.74	0.68	0.6	0.54
93	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
94	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
95	1	0	0	0	0	0	0	0	0	0.37	0.5	0.6	0.54
96	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
97	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
98	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
99	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
100	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
101	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
102	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
103	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
104	0	0	0	0	0	0	1	0	6	0	0	0	0.1
105	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
106	0	0	0	0	0	0	0	1	7	0.037	0.04	0.27	0.1
107	0	1	0	0	0	0	0	0	1	0.74	0.68	0.6	0.54
108	0	0	1	0	0	0	0	0	2	0.15	0.08	0	0
