SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster	dcf0	dcf1	dcf2
109	0.0007	0	0	0	1.3e-06	0	7.8e-06	0.98	0	0	0	0	0	0.022	0	7	0.27	0.43	0.5
110	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
111	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0.17
112	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
113	9.4e-05	0	0	0	8.8e-06	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
114	0.12	0.002	0	0	0.0057	0.00011	0.0056	0.84	0	0	0	0	0	0.022	0	7	0.27	0.43	0.5
115	3.6e-05	0	0	0	1.2e-05	0	0	0.94	0	0	0	0.062	0	0	0	7	0.27	0.43	0.5
116	0.0039	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
117	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
118	0	0	0	1.1e-05	0	0	0	0	0	1	0	0	0	0	7.7e-05	9	0	0	0.17
119	1.1e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
120	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
121	0.019	0.0015	0	0	5.2e-05	0.00011	0.026	0.95	0	0	5.9e-05	0.00039	2e-05	0	0	7	0.27	0.43	0.5
122	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	0	1	14	0.15	0	0.17
123	0.00021	0	0	0	3.5e-05	0	0	1	0	0	0	0	0	0.0016	0	7	0.27	0.43	0.5
124	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
125	8.2e-05	0	0	0	0	0	0	1	0	0	0	1.5e-05	0	0	0	7	0.27	0.43	0.5
126	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
127	0.00017	0	0	0	1.6e-06	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
128	2.3e-05	0	0	0	0.00021	0	0	0.28	0	0	0.41	0.31	0.00024	0	0	10	0.24	0.14	0.44
129	0.017	0	0	0	0	0	2.6e-06	0.98	0	0	0	0	0	0	0	7	0.27	0.43	0.5
130	0.25	0.00049	0	0	0.00019	0	0.002	0.73	0	0	0	0.00015	0.017	0	0	7	0.27	0.43	0.5
131	0.00044	0.00024	0	0	0	0	0.3	0.7	0	0	0	0	0	0	0	7	0.27	0.43	0.5
132	0.0016	0	0	0	0	0	0	1	0	0	0	0.00034	0.0015	0	0	7	0.27	0.43	0.5
133	0	0	0	0	0	0	0	0	1	0	0.0022	0	0	0	7e-05	8	0.24	0	0.44
134	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
135	0.044	0.0013	0	0	1.1e-05	8.4e-06	0.057	0.9	0	0	0	0	0	0	0	7	0.27	0.43	0.5
136	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
137	0.0013	3.8e-05	0	0	0.15	0	7.1e-06	0.85	0	0	0	0	0	0	0	7	0.27	0.43	0.5
138	0.0033	0.00061	0	0	0.084	0.0015	0.0006	0.91	0	0	0	1.1e-06	0	0	0	7	0.27	0.43	0.5
139	0.02	0.00021	0	0	0.00018	0	0.0013	0.98	0	0	0	0	0	0	0	7	0.27	0.43	0.5
140	2e-06	0	0	0	0	0	0	1	0	0	0	0.0014	0	0	0	7	0.27	0.43	0.5
141	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
142	0.00022	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
143	0.44	0.00092	0	0	0.00012	0	0.0068	0.55	0	0	0	0	0	0	0	7	0.27	0.43	0.5
144	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
145	0.0026	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
146	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
147	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
148	0.0092	0.00014	0	0	0.00015	1.2e-06	0.0016	0.99	0	0	0	0	0	0	0	7	0.27	0.43	0.5
149	0.85	0	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0.27	0.57	0.5
150	0.059	7.1e-05	0	0	3.5e-05	0	0.00087	0.94	0	0	0	0	0	0	0	7	0.27	0.43	0.5
151	0.06	0.00011	0	0	3.3e-06	0	0.0055	0.93	0	0	0	0	0	0	0	7	0.27	0.43	0.5
152	1.1e-05	0	0	0	1.1e-05	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
153	1.5e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
154	0	0	0.94	0.056	0	0	0	0.0014	0	0	0	0	0	0	0	2	0.03	0.24	0
155	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
156	1.4e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
157	0.0013	0	0	0	1.8e-06	0	0	0.95	0	0	0	0.051	0	0	0	7	0.27	0.43	0.5
158	0	0	0.44	0	0	0	0	0.56	0	0	0	0	0	0	0	7	0.27	0.43	0.5
159	0.036	0	0	0	0	0	0	0.96	0	0	0	0	0	0	0	7	0.27	0.43	0.5
160	0.0023	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
161	0	0	0	0	0	0	0	1	0	0	0	0.0016	0	0	0	7	0.27	0.43	0.5
162	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0.17
163	0	0	0.32	0	0	0	0	0.68	0	0	0	0	0	0	0	7	0.27	0.43	0.5
164	0.97	0.00043	0	0	0	0	0.0031	0.023	0	0	0	0	0	0	0	0	0.27	0.57	0.5
165	0.0014	7.5e-06	0	0	0.014	0	2.6e-06	0.98	0	0	0	0	0	0	0	7	0.27	0.43	0.5
166	0.38	0.0094	0	0	0.0053	0	0.0042	0.6	0	0	0	0	0	0	0	7	0.27	0.43	0.5
167	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
168	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
169	0.99	0	0	0	0	0	0	0.014	0	0	0	0	0	0	0	0	0.27	0.57	0.5
170	0	0	0	0	0	0	0	1	0	0	0.001	0.00081	0	0	0	7	0.27	0.43	0.5
171	0	0	0.59	0	0	0	0	0.41	0	0	0	0	0	0	0	2	0.03	0.24	0
172	1	1.2e-06	0	0	0	0	5.7e-05	0	0	0	0	0	0	0	0	0	0.27	0.57	0.5
173	0	0	0	0	0	0	0	1	0	0	0	5.4e-05	6.2e-06	0	0	7	0.27	0.43	0.5
174	0.16	0.71	0	0	1.1e-05	0	0.13	0.00045	0	0	0	0	0	0	0	1	0.37	0.57	0.72
175	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.47	0.43	0.89
176	1	6.6e-05	0	0	0	0	5.2e-05	0.0044	0	0	0	0	0	0	0	0	0.27	0.57	0.5
177	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0.17
178	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4.5e-06	9	0	0	0.17
179	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0.57	0.5
180	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.47	0.43	0.89
181	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.47	0.43	0.89
182	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.47	0.43	0.89
183	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0.17
184	1	4.2e-06	0	0	0	0	0.00056	0.00081	0	0	0	0	0	0	0	0	0.27	0.57	0.5
185	1	1e-05	0	0	0	0	0.00041	0.002	0	0	0	0	0	0	0	0	0.27	0.57	0.5
186	0	0.0016	0	0	0.0037	0.99	1.5e-05	0	0	0	0	3.5e-05	0	0	0	5	0.47	0.43	0.89
187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.15	0	0.17
188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.15	0	0.17
189	0.98	0	0	0	0	0	0	0.0071	0	0	0	0	0.015	0	0	0	0.27	0.57	0.5
190	0.99	0.00036	0	0	0	0	0.0027	0.01	0	0	0	0	0	0	0	0	0.27	0.57	0.5
191	0.46	0.26	0	0	9.4e-06	0	0.27	0.0051	0	0	0	0	0	0	0	0	0.27	0.57	0.5
192	0.99	6.1e-05	0	0	0	0	0.0038	0.0036	0	0	0	0	0	0	0	0	0.27	0.57	0.5
193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.15	0	0.17
194	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
195	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
196	1	1e-06	0	0	0	0	8.6e-06	2.3e-05	0	0	0	0	0	0	0	0	0.27	0.57	0.5
197	0.99	0.00011	0	0	0	0	0.0087	4.8e-05	0	0	0	0	0	0	0	0	0.27	0.57	0.5
198	0.87	0	0	0	0	0	1.4e-05	0.13	0	0	0	0	0.0041	0	0	0	0.27	0.57	0.5
199	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.47	0.43	0.89
200	1	2.1e-05	0	0	0	0	2e-05	0	0	0	0	0	0	0	0	0	0.27	0.57	0.5
201	0.99	9.1e-05	0	0	0	0	0.0022	0.0046	0	0	0	0	0	0	0	0	0.27	0.57	0.5
202	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0.17
203	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0.47	0.43	0.89
204	0	4.7e-06	0	0	1.2e-05	1	1.1e-06	0	0	0	0	0.00013	0	0	0	5	0.47	0.43	0.89
205	1	1.3e-05	0	0	0	0	0.0037	0.00055	0	0	0	0	0	0	0	0	0.27	0.57	0.5
206	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0.57	0.5
207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.15	0	0.17
208	0	0	1	0.00098	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
209	0.022	0.29	0	0	0	0	0.68	5e-05	0	0	0	0	0	0	0	6	0.27	0.55	0.72
210	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
211	0.12	0.029	0	0	0	0	0.83	0.023	0	0	0	0	0	0	0	6	0.27	0.55	0.72
212	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
213	0.13	0	0	0	0	0	1.1e-06	0.87	0	0	0	0	0	0	0	7	0.27	0.43	0.5
214	0.22	0.014	0	0	1.3e-05	1.4e-05	0.25	0.51	0	0	0	0	0	0	0	7	0.27	0.43	0.5
215	0.98	0	0	0	0	0	0	0.019	0	0	0	0	0	0	0	0	0.27	0.57	0.5
216	0	0	0	0	0	0	0	0.0029	0	0	1	0.00022	0	0	0	10	0.24	0.14	0.44
217	0	0	0	0	0	0	0	8.6e-06	0	0	1	0	0	0	0	10	0.24	0.14	0.44
218	0	0	0	0	0	0	0	0.048	0	0	0.95	0	0	0	0	10	0.24	0.14	0.44
219	1	0	0	0	0	0	0	1.9e-05	0	0	0	0	0	0	0	0	0.27	0.57	0.5
220	0.035	0.00012	0	0	0.06	0	3.4e-05	0.9	0	0	0	0	0	0	0	7	0.27	0.43	0.5
221	0	0	0.92	0.036	0	0	0	0.046	0	0	0	0	0	0	0	2	0.03	0.24	0
222	0.001	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
223	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
224	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
225	0	0	0.0081	0	0	0	0	0.99	0	0	0	0	0	0	0	7	0.27	0.43	0.5
226	0.65	0	0.34	0.0098	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0.57	0.5
227	0.0008	0	0	0	0	0	4.9e-05	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
228	0.0043	0	0	0	0.00057	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
229	0.00012	0	0	0	1.2e-06	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
230	1.2e-05	0	0	0	1e-06	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
231	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
232	0.036	0	0	0	1.5e-05	0	0	0.95	0	0	0	0.00043	0	0.016	0	7	0.27	0.43	0.5
233	0	0	0	0	0	0	9.9e-06	0	0	1	0	0	0	0	0	9	0	0	0.17
234	0.00082	1e-06	0	0	7.8e-06	0	4.3e-05	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
235	2.6e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
236	0.00011	0	0	0	0.00058	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
237	1.8e-05	0	0	0	8.5e-06	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
238	0.0068	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	7	0.27	0.43	0.5
239	4.9e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
240	0	0.00019	0	0	0	0	0	0.00012	0	0	1	2.3e-05	2.6e-05	0	0	10	0.24	0.14	0.44
241	0.00064	0	0	0	6.7e-05	0	1.2e-05	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
242	0.058	0	0	0	0	0	0	0.81	0	0	0.00093	0.0003	0.13	0	0	7	0.27	0.43	0.5
243	0.025	2.2e-06	0	0	1.5e-05	0	2.9e-05	0.97	0	0	0	0	0	0	0	7	0.27	0.43	0.5
244	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
245	0	0	1	0.0017	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
246	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
247	0.0047	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
248	0.11	0.00049	0	0	8.7e-05	0	0.0046	0.89	0	0	0	0	0	0	0	7	0.27	0.43	0.5
249	0.00085	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
250	0	0	0	0	0	0	0	0	1	0	0.00042	0	0	0	0.0017	8	0.24	0	0.44
251	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	1	14	0.15	0	0.17
252	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	0.24	0	0.44
253	0	0	0.89	0.11	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
254	2.4e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
255	1.8e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
256	0	0	1	0.0024	0	0	0	0	0	0	0	0	0	0	0	2	0.03	0.24	0
257	1e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0.27	0.43	0.5
258	0	0	4.2e-05	0	0	0	0	0	0	0	0	0	0	0	1	14	0.15	0	0.17
259	7.6e-06	0	0	0	0	0	0	0.97	0	0	5.2e-06	0.031	0	0	0	7	0.27	0.43	0.5
260	1.8e-06	0	0	0	0.18	0	0	0.82	0	0	0	0	0	0	0	7	0.27	0.43	0.5
