SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
49	0	0	1	0	0	0	0	0.00065	0	1.6e-05	0	0	0	0	0	0	0	0	0	0	2	0.27	0.68	0.5
50	0.058	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0.78	0	4.5e-06	4.1e-06	0	0	14	0.58	0.32	0.5
51	8.4e-05	0	1.1e-05	0.51	0	0	0	0.017	0.0099	0.19	0	0	0	0.18	1.3e-06	0	0.036	0.061	0	0	3	0.42	0.43	0.67
52	0	0.0072	0	0	0	0	0	0	0	0	0.044	0	0.95	0	0	0	0	0	0	0	12	0.15	0	0.17
53	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.15	0	0.17
54	0	0	0	0	0	0	0	0	1	0	0	0	0	0.0025	0	0	0	0	0	0	8	0.27	0.29	0.5
55	0	0	0.6	0.00021	0	0	0	0.34	0	0.031	0	0	0	0.0071	0	0	0.024	0	0	0	2	0.27	0.68	0.5
56	3e-05	0	0	2.3e-05	0	0	0	0	0.72	0	0	0	0	0.28	4.3e-06	0	0	0	0	0.00012	8	0.27	0.29	0.5
57	0.001	0	1e-05	0.00032	0	0	0	3.7e-05	0.17	0	0	0	0	0.82	5.2e-05	0	0	0	0	0.0018	13	0.27	0.43	0.5
58	0.0074	0	0.0001	0.062	0	0	0	0.0011	0.58	0.0025	0.024	0	0	0.3	0.0055	0	0.0027	0.02	0	0.00062	8	0.27	0.29	0.5
59	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.68	1	1
60	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.24	0
61	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
62	0.0079	0	0.00083	0.017	0	0	0	0.0034	0	1.1e-05	0	0	0	0.97	0	0	0.00022	0	0	0	13	0.27	0.43	0.5
63	0.12	0	0.0054	0.19	0	0	0	0.011	0	0.0014	0	0	0	0.65	0	0	0.019	6.5e-05	0	0	13	0.27	0.43	0.5
64	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
65	0	0	0	6e-05	0	0	0	2.3e-05	0.23	0	0	0	0	0.77	0	0	0	0	0	0	13	0.27	0.43	0.5
66	5.6e-06	0	0.082	0.00069	0	0	0	0.16	0.0001	0.013	0	0	0	0.75	0	0	0.00079	0	0	0	13	0.27	0.43	0.5
67	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.15	0	0.17
68	0.00089	0	0.046	0.0021	0	0	0	0.02	0.00023	0.00044	0	0	0	0.93	0	0	0.00096	0	0	5.6e-06	13	0.27	0.43	0.5
69	0	0	0	0	0	0	0.002	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
70	1.7e-05	0	0	0.016	0	0	0	0.00051	0.58	0.00085	0	0	0	0.41	2.4e-06	0	5.3e-05	0.00023	0	4.8e-06	8	0.27	0.29	0.5
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0	0.14	0.056
72	0	0	0	0	0	0	0	0	0.94	0	0	0	0	0.064	0	0	0	0	0	0	8	0.27	0.29	0.5
73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.18	0	0
74	0	1	0	0	0	0	0	0	0	0	3.9e-06	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
75	0.00015	0	0	1.8e-06	0	0	0.27	0	0	0	0	0	0	0.73	0	0	0	0	0	0	13	0.27	0.43	0.5
76	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0.017	0	0	0	0	0	0	6	0.68	1	1
77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.18	0	0
78	0	0	0	1.6e-05	0	0	0	0.00045	0.0032	1.8e-06	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
79	0	0	0	0	0	0	0	0	5.5e-06	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
80	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.24	0
81	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
82	0	0	0	0	0	0	0.98	0	0	0	0	0	0	0.021	0	0	0	0	0	0	6	0.68	1	1
83	0.00031	0	2.1e-05	3.4e-06	0	0	0	5.5e-06	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
84	0	0	0	0	0	0	0	0	0.89	0	0	0	0	0.095	0	0	0	0	0	0.011	8	0.27	0.29	0.5
85	0.0085	0	0.00022	0.0048	0	0	0	0.00044	0.091	1.1e-05	0	0	0	0.89	0.00037	0	7e-05	0	0	0.0005	13	0.27	0.43	0.5
86	0	0	0	0	0	0	1	0	0	0	0	0	0	0.00036	0	0	0	0	0	0	6	0.68	1	1
87	0	0	0	0	6.4e-05	1	0	0	0	0	0	0	0	0	0	0	0	0	1.3e-05	0	5	0	0.24	0
88	0	0.99	0	0	0	0	0	0	0	0	0.011	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
89	0	0	0	0	0	0	0	0	0	0	0	0	1e-05	0	0	1	0	0	0	0	15	0.18	0	0
90	0	0	0	0	0	0	0	4.4e-05	0.0043	0	0	0	0	1	0	0	0	0	0	4.2e-06	13	0.27	0.43	0.5
91	2.5e-05	0	3.4e-05	0.0054	0	0	0	0.0028	0.02	0.0003	0	0	0	0.97	0	0	7.5e-05	0	0	0	13	0.27	0.43	0.5
92	0	0	0	0	0	0	0	0	0.02	0	0	0	0	0.98	0	0	0	0	0	3.2e-05	13	0.27	0.43	0.5
93	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4.2e-05	0	5	0	0.24	0
94	0.00032	0	0.0066	0.00013	0	0	4.9e-05	0.0011	0	3.1e-06	0	0	0	0.99	0	0	2.8e-06	0	0	0	13	0.27	0.43	0.5
95	0.0024	0	0.0031	0.0056	0	0	0	0.0043	0.022	0.00048	0	0	0	0.96	3.5e-05	0	0.00055	4.9e-06	0	0.00053	13	0.27	0.43	0.5
96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.18	0	0
97	0	0	0	0	0	0	0	2.4e-06	0.0037	0	0	0	0	0.99	0	0	0	0	0	0.0051	13	0.27	0.43	0.5
98	0	0	0	0	0	0	0	3.5e-05	0.52	0	0	0	0	0.47	0	0	0	0	0	0.0017	8	0.27	0.29	0.5
99	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00025	0	5	0	0.24	0
100	0	0	0	0	0	0	0	3e-06	0.00097	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
101	0	0	0	0	0	0	4.6e-05	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
102	0	0	0	0	0	0	0	0	1	0	0	0	0	0.00045	0	0	0	0	0	0.00012	8	0.27	0.29	0.5
103	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.24	0
104	0.00015	0	0.0002	0.00027	0	0	0	0.00029	0.26	2.2e-05	0	0	0	0.64	1.4e-05	0	4.9e-06	0	0	0.1	13	0.27	0.43	0.5
105	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
106	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00055	0	5	0	0.24	0
107	0	0	0	0	0	0	0	0	0.6	0	0	0	0	0.39	0	0	0	0	0	0.0018	8	0.27	0.29	0.5
108	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
109	2.1e-06	0	1.6e-06	2.2e-05	0	0	0.043	3.3e-05	0	0	0	0	0	0.96	0	0	0	0	0	0	13	0.27	0.43	0.5
110	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.03	0.43	0.056
111	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0.17
112	0	0	0	0	0.0013	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.24	0
113	0.00014	0	0	0	0	0	1.4e-06	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
114	0.0079	0	0.066	0.006	0	0	0.082	0.01	0	0.0017	0	0	0	0.83	0	0	0.0014	4.7e-05	0	0	13	0.27	0.43	0.5
115	6.8e-05	0	0	1.1e-05	0	0	0	0	0.33	0	0	0	0	0.67	1.2e-06	0	0	0	0	4.1e-06	13	0.27	0.43	0.5
116	0	0	3.6e-06	0	0	0	0	3.9e-05	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
117	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.03	0.43	0.056
118	0	0	0	0	0	0	0	0	0	0	0	1	5.5e-05	0	0	0	0	0	7.9e-06	0	11	0	0	0.17
119	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
120	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
121	3.5e-05	0	0.00062	0.004	0	0	0	0.0082	0.087	0.0094	0	0	0	0.89	0	0	0.00033	0.00015	0	0.00069	13	0.27	0.43	0.5
122	0	1.6e-05	0	0	0	0	0	0	0	0	4.4e-05	0	1	0	0	0	0	0	0	0	12	0.15	0	0.17
123	0.002	0	0	0	0	0	0.47	0	0	0	0	0	0	0.53	0	0	0	0	0	0	13	0.27	0.43	0.5
124	0	1	0	0	0	0	0	0	0	0	1.2e-05	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
125	0	0	0	0	0	0	0	2.6e-06	0.29	0	0	0	0	0.71	0	0	0	0	0	5.1e-05	13	0.27	0.43	0.5
126	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
127	6.7e-06	0	0	2.3e-06	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
128	0.00032	0	0	1.3e-05	0	0	0	0	0.93	0	0	0	0	0.062	0.00049	0	0	0	0	0.0077	8	0.27	0.29	0.5
129	0	0	3.4e-05	0	0	0	0	0.00026	0.00021	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
130	0.00068	0	0.11	0.00049	0	0	0	0.0098	0.004	0.00047	0	0	0	0.87	2.7e-06	0	0.00025	0	0	0.0081	13	0.27	0.43	0.5
131	0	0	0	0.0017	0	0	0	0.094	2.3e-06	0.0068	0	0	0	0.9	0	0	1.7e-06	0	0	0	13	0.27	0.43	0.5
132	1.5e-05	0	0	0	0	0	0	0	0.0088	0	0	0	0	0.98	0	0	0	0	0	0.0065	13	0.27	0.43	0.5
133	0	0.95	0	0	0	0	0	0	1e-05	0	0.049	0	4.8e-05	0	0	0	0	0	0	0	1	0.24	0	0.44
134	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
135	5e-06	0	0.005	0.0019	0	0	0	0.031	0	0.019	0	0	0	0.94	0	0	0.00021	1.3e-05	0	0	13	0.27	0.43	0.5
136	0	0	0	0	0.0098	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.24	0
137	0.16	0	1.7e-06	0.076	0	0	0	7.1e-05	0	0	0	0	0	0.76	0	0	3.9e-05	0	0	0	13	0.27	0.43	0.5
138	0.071	0	5.9e-05	0.098	0	0	0	0.00051	0	0.0001	0	0	0	0.83	1.1e-05	0	0.00056	0.00034	0	0	13	0.27	0.43	0.5
139	0.00015	0	0.00059	0.0031	0	0	0	0.0032	0	0.00014	0	0	0	0.99	0	0	6e-05	0	0	0	13	0.27	0.43	0.5
140	0	0	0	0	0	0	0	0	0.67	0	0	0	0	0.33	0	0	0	0	0	8.3e-06	8	0.27	0.29	0.5
141	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
142	0	0	0	0	0	0	0	1.8e-06	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
143	0.00015	0	0.5	0.00034	0	0	0	0.026	0	0.0012	0	0	0	0.47	0	0	0.00026	0	0	0	2	0.27	0.68	0.5
144	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
145	0	0	7.3e-06	0	0	0	0	5.8e-06	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
146	0	0	0	0	0.012	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.24	0
147	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
148	0.0001	0	0.00023	0.0033	0	0	0	0.0024	0	0.0002	0	0	0	0.99	0	0	3.6e-05	0	0	0	13	0.27	0.43	0.5
149	0.0003	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
150	4.9e-05	0	0.0054	0.00036	0	0	0	0.0044	0	9.5e-05	0	0	0	0.99	0	0	1.7e-05	0	0	0	13	0.27	0.43	0.5
151	2.9e-06	0	0.0051	0.0002	0	0	0	0.011	0	0.00094	0	0	0	0.98	0	0	1.5e-05	0	0	0	13	0.27	0.43	0.5
152	3e-06	0	0	0.0031	0	0	0	5.8e-06	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
153	0	0	0	9.7e-06	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
154	0	0	0	0	0	0.96	0	0	0.043	0	0	0	0	3.8e-05	0	0	0	0	0.0013	0	5	0	0.24	0
155	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.03	0.43	0.056
156	0	0	0	0	0	0	0	0	0.43	0	0	0	0	0.57	0	0	0	0	0	4.5e-05	13	0.27	0.43	0.5
157	0.016	0	5.6e-06	1.4e-06	0	0	0	4.4e-06	0.22	0	0	0	0	0.75	0.0078	0	0	0	0	0	13	0.27	0.43	0.5
158	0	0	0	0	0	0.54	0	0	0.46	0	0	0	0	0.00035	0	0	0	0	0	0	5	0	0.24	0
159	0	0	0.00014	0	0	0	0	5.6e-06	1e-05	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
160	0	0	0	0	0	0	0	0	0.0015	0	0	0	0	1	0	0	0	0	0	0	13	0.27	0.43	0.5
161	0	0	0	0	0	0	0	0	0.052	0	0	0	0	0.95	0	0	0	0	0	0	13	0.27	0.43	0.5
162	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0.17
163	0	0	0	0	0	0.59	0	0	0.4	0	0	0	0	0.0061	0	0	0	0	0	0	5	0	0.24	0
164	0	0	0.99	0	0	0	0	0.012	0	2.6e-06	0	0	0	0.00055	0	0	0	0	0	0	2	0.27	0.68	0.5
165	0.017	0	0.0035	0.019	0	0	0	6.6e-05	0	0	0	0	0	0.96	0	0	5.1e-06	0	0	0	13	0.27	0.43	0.5
166	0.0076	0	0.065	0.014	0	0	0	0.054	5.2e-06	0.00043	0	0	0	0.85	0	0	0.0095	0	0	0	13	0.27	0.43	0.5
167	0	1	0	0	0	0	0	0	0	0	5.5e-05	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
168	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.03	0.43	0.056
169	0	0	1	0	0	0	0	0	0	0	0	0	0	4.6e-06	0	0	0	0	0	0	2	0.27	0.68	0.5
170	0	0	0	0	0	0	0	0	1	0	0	0	0	4.4e-05	0	0	0	0	0	0	8	0.27	0.29	0.5
171	0	0	0	0	0	0.61	0	0	0.38	0	0	0	0	0.0026	0	0	0	0	0	0	5	0	0.24	0
172	0	0	1	0	0	0	0	1.5e-05	0	0	0	0	0	0	0	0	0	0	0	0	2	0.27	0.68	0.5
173	0	0	0	0	0	0	0	0	0.94	0	0	0	0	0.049	0	0	0	0	0	0.013	8	0.27	0.29	0.5
174	2.4e-06	0	0.55	0.00031	0	0	0	0.13	0	0.034	0	0	0	0.00029	0	0	0.28	0	0	0	2	0.27	0.68	0.5
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.42	0.43	0.94
176	0	0	1	0	0	0	0	0.0027	0	0	0	0	0	0.0014	0	0	5.1e-06	0	0	0	2	0.27	0.68	0.5
177	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0.17
178	0	0	0	0	0	0	0	0	0	0	0	1	3.2e-06	0	0	0	0	0	0	0	11	0	0	0.17
179	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.27	0.68	0.5
180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.42	0.43	0.94
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.42	0.43	0.94
182	0	0	0	0.0049	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.42	0.43	0.94
183	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0.17
184	0	0	1	0	0	0	0	0.00095	0	2.5e-06	0	0	0	3.1e-05	0	0	0	0	0	0	2	0.27	0.68	0.5
185	0	0	1	0	0	0	0	0.0027	0	4.8e-06	0	0	0	0.00027	0	0	0	0	0	0	2	0.27	0.68	0.5
186	0.00099	0	0	0.36	0	0	0	0	0	5.1e-05	0	0	0	6.4e-06	0.00024	0	0.029	0.61	0	0	17	0.42	0.43	0.94
187	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.15	0	0.17
188	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.15	0	0.17
189	0	0	1	0	0	0	0	0.00014	0	0	0	0	0	0.0021	0	0	0	0	0	0	2	0.27	0.68	0.5
190	0	0	0.98	0	0	0	0	0.017	0	5.8e-05	0	0	0	0.0027	0	0	1.4e-05	0	0	0	2	0.27	0.68	0.5
191	0	0	0.8	0.00014	0	0	0	0.12	0	0.042	0	0	0	0.0017	0	0	0.036	0	0	0	2	0.27	0.68	0.5
192	0	0	0.99	0	0	0	0	0.0077	0	5.5e-05	0	0	0	0.00039	0	0	0	0	0	0	2	0.27	0.68	0.5
193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.18	0	0
194	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.24	0
195	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.24	0	0.44
196	0	0	1	0	0	0	0	7e-05	0	0	0	0	0	0	0	0	0	0	0	0	2	0.27	0.68	0.5
197	0	0	0.97	0	0	0	0	0.025	0	5.9e-05	0	0	0	4e-06	0	0	0	0	0	0	2	0.27	0.68	0.5
198	0	0	0.82	0	0	0	0	0.0039	0	0	0	0	0	0.18	0	0	0	0	0	0.00014	2	0.27	0.68	0.5
199	0	0	0	0.0029	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.42	0.43	0.94
200	0	0	1	0	0	0	0	3.2e-05	0	0	0	0	0	0	0	0	0	0	0	0	2	0.27	0.68	0.5
201	0	0	0.99	0	0	0	0	0.0086	0	3.8e-05	0	0	0	0.00073	0	0	1.2e-06	0	0	0	2	0.27	0.68	0.5
202	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0.17
203	0	0	0	3.8e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.42	0.43	0.94
204	0	0	0	0.042	0	0	0	0	0.00024	1.2e-06	0	0	0	0	8.4e-06	0	9.1e-06	0.96	0	0	17	0.42	0.43	0.94
205	0	0	0.99	0	0	0	0	0.013	0	3.8e-05	0	0	0	6.3e-05	0	0	0	0	0	0	2	0.27	0.68	0.5
206	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.27	0.68	0.5
207	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.15	0	0.17
208	0	0	0	0	0.0001	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	5	0	0.24	0
209	0	0	0.59	0	0	0	0	0.13	0	0.27	0	0	0	2e-05	0	0	0.018	0	0	0	2	0.27	0.68	0.5
210	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.03	0.43	0.056
211	0	0	0.0052	0.00014	0	0	0	0.87	0	0.095	0	0	0	0.024	0	0	0.0018	0	0	0	7	0.27	0.57	0.61
