SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2	dcf3
83	0.33	0	0	0	0	0	0.67	0	0	0	6	0.6	0.49	0.52	0.26
84	0.51	0	0	0	0	0	0.49	0	0	0	0	0.56	0.44	0.57	0.25
85	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
86	0.24	0	0	0	0	0	0.76	0	0	0	6	0.6	0.49	0.52	0.26
87	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
88	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
89	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
90	0	0.00049	1	0	0	0	0	0	0	0	2	0.31	0	0	0
91	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
92	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
93	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
94	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
95	0	0	0	0	0	0	0.19	0.81	0	0	7	1	0.44	0.44	0.22
96	0	0	0	0	1.1e-06	0	1	4.6e-05	0	0	6	0.6	0.49	0.52	0.26
97	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
98	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
99	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.12
100	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
101	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
102	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
103	0	0	0	0	0	0	0.87	0.13	0	0	6	0.6	0.49	0.52	0.26
104	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
105	0	0	0	0	0	0	1	1.5e-05	0	0	6	0.6	0.49	0.52	0.26
106	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
107	0	0	0	0	0	0	0	0	0	1	9	0	0	0.57	0.26
108	0	0	0	0	0	0	1	0.00092	0	0	6	0.6	0.49	0.52	0.26
109	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
110	0.95	0	0	0	0	0	0.053	0	0	0	0	0.56	0.44	0.57	0.25
111	0.0032	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
112	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
113	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
114	0.035	0	0	0	0	0	0.97	2.5e-06	0	0	6	0.6	0.49	0.52	0.26
115	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
116	0.046	0	0	0	0	0	0.95	0	0	0	6	0.6	0.49	0.52	0.26
117	0.062	0	0	0	0	0	0.94	0	0	0	6	0.6	0.49	0.52	0.26
118	0	0	0	1	0	0	0	0	0	0	3	0	0.33	0	0
119	0	0	0	0	0	0	0	0	0	1	9	0	0	0.57	0.26
120	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.12
121	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
122	0.072	0	0	0	0	0	0.93	0	0	0	6	0.6	0.49	0.52	0.26
123	1	0	0	0	0	0	0	0	0	0	0	0.56	0.44	0.57	0.25
124	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
125	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
126	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
127	0.034	0	0	0	0	0	0.97	0	0	0	6	0.6	0.49	0.52	0.26
128	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
129	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
130	1	0	0	0	0	0	0	0	0	0	0	0.56	0.44	0.57	0.25
131	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
132	0	0	0	1	0	0	0	0	0	0	3	0	0.33	0	0
133	0.00089	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
134	0	0	0	1	0.00035	0	0	0	0	0	3	0	0.33	0	0
135	0.00038	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
136	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
137	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
138	0	0	0	0	0	0	0	0	0	1	9	0	0	0.57	0.26
139	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
140	0	0	0	0.99	0.008	0	0	0	0	0	3	0	0.33	0	0
141	0	0	0	0.0026	1	0	0	0	0	0	4	0.044	0.44	0	0
142	0.25	0	0	0	0	0	0.75	0	0	0	6	0.6	0.49	0.52	0.26
143	0.01	0	0	0	0	0	0.99	5.5e-06	0	0	6	0.6	0.49	0.52	0.26
144	0.68	0	0	0	0	0	0.32	0	0	0	0	0.56	0.44	0.57	0.25
145	0.0014	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
146	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
147	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.12
148	0.62	0	0	0	0	0	0.38	0	0	0	0	0.56	0.44	0.57	0.25
149	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
150	0.26	0	0	0	0	0	0.74	0	0	0	6	0.6	0.49	0.52	0.26
151	0.032	0	0	0	0	0	0.97	0	0	0	6	0.6	0.49	0.52	0.26
152	0.78	0	0	0	0	0	0.22	0	0	0	0	0.56	0.44	0.57	0.25
153	0.1	0	0	0	0	0	0.9	0	0	0	6	0.6	0.49	0.52	0.26
154	0	6.1e-05	0	0	0	1	0	0	0	0	5	0	0	0	0.12
155	0.12	0	0	0	0	0	0.88	0	0	0	6	0.6	0.49	0.52	0.26
156	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
157	0.01	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
158	0	0	0	0.94	0.059	0	0	0	0	0	3	0	0.33	0	0
159	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
160	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
161	0.027	0	0	0	0	0	0.97	0	0	0	6	0.6	0.49	0.52	0.26
162	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.12
163	0.45	0	0	0	0	0	0.55	0	0	0	6	0.6	0.49	0.52	0.26
164	0.33	0	0	0	0	0	0.67	0	0	0	6	0.6	0.49	0.52	0.26
165	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
166	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
167	0.1	0	0	0	0	0	0.9	0	0	0	6	0.6	0.49	0.52	0.26
168	0	0	0	0	0	0	0	0	4.8e-05	1	9	0	0	0.57	0.26
169	0	0	0	1	0	0	0	0	0	0	3	0	0.33	0	0
170	0	0.016	0	0	0	0	0	0	0.98	0	8	0	0	0.48	0.029
171	0.011	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
172	0.062	0	0	0	0	0	0.94	0	0	0	6	0.6	0.49	0.52	0.26
173	0.0051	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
174	0.0058	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
175	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
176	0.019	0	0	0	0	0	0.98	0	0	0	6	0.6	0.49	0.52	0.26
177	0.018	0	0	0	0	0	0.98	0	0	0	6	0.6	0.49	0.52	0.26
178	0	0	0	0	0	1	0	0	0	0.00019	5	0	0	0	0.12
179	0.11	0	0	0	0	0	0.89	0	0	0	6	0.6	0.49	0.52	0.26
180	0.54	0	0	0	0	0	0.46	0	0	0	0	0.56	0.44	0.57	0.25
181	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
182	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
183	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
184	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.12
185	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
186	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
187	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
188	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
189	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
190	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
191	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
192	0	0	0	0.69	0.00017	0	0.31	0	0	0	3	0	0.33	0	0
193	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
194	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
195	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
196	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
197	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
198	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
199	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
200	0.019	0	0	0	0	0	0.98	0	0	0	6	0.6	0.49	0.52	0.26
201	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
202	0.5	0	0	0	0	0	0.5	0	0	0	6	0.6	0.49	0.52	0.26
203	0.46	0	0	0	0	0	0.54	0	0	0	6	0.6	0.49	0.52	0.26
204	0.033	0	0	0	0	0	0.97	0	0	0	6	0.6	0.49	0.52	0.26
205	0.017	0	0	0	0	0	0.98	0	0	0	6	0.6	0.49	0.52	0.26
206	0.78	0	0	0	0	0	0.22	0	0	0	0	0.56	0.44	0.57	0.25
207	0.22	0	0	0	0	0	0.78	0	0	0	6	0.6	0.49	0.52	0.26
208	0.27	0	0	0	0	0	0.73	0	0	0	6	0.6	0.49	0.52	0.26
209	0.16	0	0	0	0	0	0.84	0	0	0	6	0.6	0.49	0.52	0.26
210	0	0	0	0	0	0	0	0	0	1	9	0	0	0.57	0.26
211	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
212	0.08	0	0	0	0	0	0.92	0	0	0	6	0.6	0.49	0.52	0.26
213	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
214	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
215	0.61	0	0	0	0	0	0.39	0	0	0	0	0.56	0.44	0.57	0.25
216	0	0	0	1	0	0	0	0	0	0	3	0	0.33	0	0
217	6.3e-05	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
218	0.041	0	0	0	0	0	0.96	0	0	0	6	0.6	0.49	0.52	0.26
219	0.087	0	0	0	0	0	0.91	0	0	0	6	0.6	0.49	0.52	0.26
220	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.12
221	0.13	0	0	0	0	0	0.87	0	0	0	6	0.6	0.49	0.52	0.26
222	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
223	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
224	0.026	0	0	0	0	0	0.97	0	0	0	6	0.6	0.49	0.52	0.26
225	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
226	0.054	0	0	0	0	0	0.95	0	0	0	6	0.6	0.49	0.52	0.26
227	0.17	0	0	0	0	0	0.83	0	0	0	6	0.6	0.49	0.52	0.26
228	0.14	0	0	0	0	0	0.86	0	0	0	6	0.6	0.49	0.52	0.26
229	0	0	0	1	0	0	0	0	0	0	3	0	0.33	0	0
230	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
231	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
232	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
233	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
234	0	0	0	1	0	0	0	0	0	0	3	0	0.33	0	0
235	0.19	0	0	0	0	0	0.81	0	0	0	6	0.6	0.49	0.52	0.26
236	0.29	0	0	0	0	0	0.71	0	0	0	6	0.6	0.49	0.52	0.26
237	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.12
238	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
239	0.012	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
240	0.0071	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
241	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
242	0.14	0	0	0	0	0	0.86	0	0	0	6	0.6	0.49	0.52	0.26
243	0.031	0	0	0	0	0	0.97	0	0	0	6	0.6	0.49	0.52	0.26
244	0.25	0	0	0	0	0	0.75	0	0	0	6	0.6	0.49	0.52	0.26
245	0.82	0	0	0	0	0	0.18	0	0	0	0	0.56	0.44	0.57	0.25
246	0.85	0	0	0	0	0	0.15	0	0	0	0	0.56	0.44	0.57	0.25
247	0.0077	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
248	0	0	0	0.88	0.12	0	0	0	0	0	3	0	0.33	0	0
249	1	0	0	0	0	0	0.00031	0	0	0	0	0.56	0.44	0.57	0.25
250	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
251	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
252	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
253	0	0	0	0	0	0	0	0	0	1	9	0	0	0.57	0.26
254	0	0	0	1	0.00033	0	0	0	0	0	3	0	0.33	0	0
255	0.22	0	0	0	0	0	0.78	0	0	0	6	0.6	0.49	0.52	0.26
256	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
257	0.048	0	0	0	0	0	0.95	0	0	0	6	0.6	0.49	0.52	0.26
258	0.81	0	0	0	0	0	0.19	0	0	0	0	0.56	0.44	0.57	0.25
259	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
260	0.5	0	0	0	0	0	0.5	0	0	0	0	0.56	0.44	0.57	0.25
261	0.67	0	0	0	0	0	0.33	0	0	0	0	0.56	0.44	0.57	0.25
262	0.00072	0	0	0	0	0	1	0.0014	0	0	6	0.6	0.49	0.52	0.26
263	0	0	0	0.99	0.011	0	0	0	0	0	3	0	0.33	0	0
264	0.35	0	0	0	0	0	0.65	0	0	0	6	0.6	0.49	0.52	0.26
265	0.51	0	0	0	0	0	0.49	0	0	0	0	0.56	0.44	0.57	0.25
266	0.075	0	0	0	0	0	0.92	0	0	0	6	0.6	0.49	0.52	0.26
267	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
268	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
269	0.45	0	0	0	0	0	0.55	0	0	0	6	0.6	0.49	0.52	0.26
270	0.0088	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
271	0.0079	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
272	0	0	0	1	0.00012	0	0	0	0	0	3	0	0.33	0	0
273	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
274	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
275	0	0	0	0	0	0	0	0	0	1	9	0	0	0.57	0.26
276	0	0	0	0	0	0	0.87	0.13	0	0	6	0.6	0.49	0.52	0.26
277	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
278	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
279	0	1.7e-05	1	0	0	0	0	0	0	0	2	0.31	0	0	0
280	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
281	0	0	0	0	0	0	0.96	0.039	0	0	6	0.6	0.49	0.52	0.26
282	0	0	0	0	0	0	0.27	0.73	0	0	7	1	0.44	0.44	0.22
283	0	0	0	0	0	0	0	0	0	1	9	0	0	0.57	0.26
284	0	0	0	0	0	0	1	0.0014	0	0	6	0.6	0.49	0.52	0.26
285	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
286	0.019	0	0	0	0	0	0.98	0	0	0	6	0.6	0.49	0.52	0.26
287	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0.12
288	0.035	0	0	0	0	0	0.96	0	0	0	6	0.6	0.49	0.52	0.26
289	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
290	0.035	0	0	0	0	0	0.96	0	0	0	6	0.6	0.49	0.52	0.26
291	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
292	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
293	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
294	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
295	0	0	0	0.35	3.9e-05	0	0.65	0	0	0	6	0.6	0.49	0.52	0.26
296	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
297	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
298	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
299	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
300	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
301	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
302	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
303	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
304	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
305	0	0	0	0.21	0	0	0.79	0	0	0	6	0.6	0.49	0.52	0.26
306	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
307	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
308	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
309	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
310	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
311	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
312	0.14	0	0	0	0	0	0.86	0	0	0	6	0.6	0.49	0.52	0.26
313	0.0072	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
314	0.0082	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
315	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
316	0.11	0	0	0	0	0	0.89	0	0	0	6	0.6	0.49	0.52	0.26
317	0.0065	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
318	0	0	0	0	0	0	0	0	0	1	9	0	0	0.57	0.26
319	0.0068	0	0	0	0	0	0.99	0	0	0	6	0.6	0.49	0.52	0.26
320	0.32	0	0	0	0	0	0.68	0	0	0	6	0.6	0.49	0.52	0.26
321	0	0	0	1	0.00015	0	0	0	0	0	3	0	0.33	0	0
322	0.21	0	0	0	0	0	0.79	0	0	0	6	0.6	0.49	0.52	0.26
323	0.2	0	0	0	0	0	0.8	0	0	0	6	0.6	0.49	0.52	0.26
324	0	0.74	0.26	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
325	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
326	0.34	0	0	0	0	0	0.66	0	0	0	6	0.6	0.49	0.52	0.26
327	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
328	0.032	0	0	0	0	0	0.97	0	0	0	6	0.6	0.49	0.52	0.26
329	0.058	0	0	0	0	0	0.94	0	0	0	6	0.6	0.49	0.52	0.26
330	0.38	0	0	0	0	0	0.62	0	0	0	6	0.6	0.49	0.52	0.26
331	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
332	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
333	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
334	0	1	0	0	0	0	0	0	0	0	1	0.089	0	0.053	0.087
335	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
336	0.31	0	0	0	0	0	0.69	0	0	0	6	0.6	0.49	0.52	0.26
337	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
338	0	0	0	0	1	0	0	0	0	0	4	0.044	0.44	0	0
339	0	0	0	0	0	0	0	0	1	0	8	0	0	0.48	0.029
340	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
341	0	0	0	0	0	0	1	0	0	0	6	0.6	0.49	0.52	0.26
342	0.024	0	0	0	0	0	0.98	0	0	0	6	0.6	0.49	0.52	0.26
343	0	0	1	0	0	0	0	0	0	0	2	0.31	0	0	0
