SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
15	0	0.0017	0	0	0	0	0.0087	0	0	0	0	0	0	0.49	0	0.5	0	0	0	0	15	0.6	0.55	0.52	0.26
16	0	0.019	0	0	0	0	0.0025	0	0	0	0	0	0	0.54	0	0.44	0	0	0	0	13	0.6	0.49	0.57	0.26
17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
18	0	0	0	1	0	0	0.0034	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0.054	0.053	0.12
19	0	1.3e-05	0	0.97	0	0	0.028	0	0	0	0	0	0	6e-05	0	0.00011	0	0	0	0	3	0.089	0.054	0.053	0.12
20	0	0.0046	0	0	0	0	0.0019	0	0	0	0	0	0	0.37	0	0.62	0	0	0	0	15	0.6	0.55	0.52	0.26
21	0	0.00093	0	0	0	0	0.0054	0	0	0	0	0	0	0.41	0	0.59	0	0	0	0	15	0.6	0.55	0.52	0.26
22	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055	0	0.94	0	0	0.00064	0	15	0.6	0.55	0.52	0.26
23	0	0.17	0	0	0	0	0.17	0	0	0	0	0	0	0.61	0	0.041	0	0	0	0	13	0.6	0.49	0.57	0.26
24	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.52	0.26
25	0	0.013	0	0	0	0	0.35	0	0	0	0	0	0	0.32	0	0.32	0	0	0	0	6	0.53	0.38	0.48	0.23
26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.13	0	0	0
27	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	2	0.4	0	0	0
28	0	0	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	8.1e-05	0.065	0	0	2	0.4	0	0	0
29	0	0.37	0	0	0	0	0.55	0	0	0	0	0	0	0.045	0	0.033	0	0	0	0	6	0.53	0.38	0.48	0.23
30	0	0.0025	0	0	0	0	0.99	0	0	0	0	0	0	0.0022	0	0.00047	0	0	0	0	6	0.53	0.38	0.48	0.23
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58	0	0.42	0	0	0	0	13	0.6	0.49	0.57	0.26
32	0	0	0.53	0	0	0	0	0	0	0	0	0	0	0.042	0	0.43	0.0018	0	0	0	2	0.4	0	0	0
33	7.3e-05	0.00066	0	0	0	0	0.01	0	0	0	0	0	0	0.74	0	0.22	0	0	0.034	0	13	0.6	0.49	0.57	0.26
34	0	0	1.7e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014	0	1	19	0.13	0	0	0
35	2.2e-05	0.0016	0	0	0	0	0.012	0	0	0	0	0	0	0.86	0	0.1	0	0	0.023	0	13	0.6	0.49	0.57	0.26
36	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1.2e-06	0	0	0	0	0	5	0	0	0	0.087
37	0	0	0	0	1.1e-05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.48	0
38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.13	0	0	0
39	0	0.0075	0	0	0	0	0.99	0	0	0	0	0	0	0.00026	0	6.5e-05	0	0	0.00017	0	6	0.53	0.38	0.48	0.23
40	2e-05	1.2e-06	0	0	0	0	1.4e-06	0	0	7.2e-06	0	0	0	0.46	0	0.54	0	0	0.00054	0	15	0.6	0.55	0.52	0.26
41	0	0	0.00036	0	0	0	0	0	0	0	0	0	0	0.11	0	0.89	2.8e-06	0	0	0	15	0.6	0.55	0.52	0.26
42	1.9e-05	0.0027	0	0	0	0	0.053	0	5.1e-05	0	0	0	0	0.64	0	0.27	0	0	0.033	0	13	0.6	0.49	0.57	0.26
43	5e-05	0.00012	0	0	0	0	0.0004	0	0	0	0	0	0	0.5	0	0.5	0	0	0.003	0	13	0.6	0.49	0.57	0.26
44	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0.9	0	0	2e-05	0	15	0.6	0.55	0.52	0.26
45	9.6e-06	0.25	0	0	0	0	0.56	0	0	0	0	0	0	0.17	0	0.011	0	0	0.0055	0	6	0.53	0.38	0.48	0.23
46	0	0	0	0	0	0	0	0	0	0	0	0	0.0035	0	0	1	0	0	0	0	15	0.6	0.55	0.52	0.26
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.13	0	0	0
48	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064	0	0	0	2	0.4	0	0	0
49	0.00065	0.15	0	0	0	0	0.15	0	0	0	0	0	0	0.14	0	0.55	0	0	0.0052	0	15	0.6	0.55	0.52	0.26
50	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013	7.2e-06	0	0	2	0.4	0	0	0
51	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0.087
52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	1	19	0.13	0	0	0
53	0.00029	0.012	0	0	0	0	0.85	0	0	0	0	0	0	0.061	0	0.055	0	0	0.024	0	6	0.53	0.38	0.48	0.23
54	1.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.57	0	0.43	0	0	0.00084	0	13	0.6	0.49	0.57	0.26
55	3.4e-05	0.0004	0	0	0	0	0.011	0	0	2.1e-06	0	0	0	0.67	0	0.24	0	0	0.069	0	13	0.6	0.49	0.57	0.26
56	6.5e-05	0.091	0	0	0	0	0.077	0	0.00034	0	0	0	0	0.42	0	0.41	0	0	0.0042	0	13	0.6	0.49	0.57	0.26
57	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
58	0	0	0	0	0	0	0	1.3e-06	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0.44	0	0
59	0	0	0	0	0	0	0	2.8e-05	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0.44	0	0
60	8.4e-05	0.13	0	0	0	0	0.38	0	0	0	0	0	0	0.35	0	0.11	0	0	0.03	0	6	0.53	0.38	0.48	0.23
61	1.1e-05	0.00025	0	0	0	0	0.0093	0	0	0	0	0	0	0.76	0	0.19	0	0	0.048	0	13	0.6	0.49	0.57	0.26
62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	1	19	0.13	0	0	0
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.13	0	0	0
64	2.9e-06	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0.091	0	0	6.7e-05	0	13	0.6	0.49	0.57	0.26
65	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077	0.0025	0	0	2	0.4	0	0	0
66	8.7e-05	0.00027	0	0	0	0	0.0022	0	0	0	0	0	0	0.28	0	0.7	0	0	0.012	0	15	0.6	0.55	0.52	0.26
67	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.52	0.26
68	0	0.014	0	0	0	0	0.98	0	0	0	0	0	0	0.0053	0	0.00077	0	0	0.0036	0	6	0.53	0.38	0.48	0.23
69	1.1e-06	0.1	0	0	0	0	0.89	0	0	0	0	0	0	0.0028	0	0.0026	0	0	0.00041	0	6	0.53	0.38	0.48	0.23
70	5.2e-05	0.019	0	0	0	0	0.014	0	4.9e-06	0	0	0	0	0.57	0	0.39	0	0	0.0031	0	13	0.6	0.49	0.57	0.26
71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	16	0.4	0	0	0.029
72	0	0.015	0	0	0	0	0.98	0	0	0	0	0	0	7.8e-06	0	5.6e-06	0	0	7.3e-05	0	6	0.53	0.38	0.48	0.23
73	8.7e-05	0.0036	0	0	0	0	0.025	0	0	0	0	0	0	0.35	0	0.59	0	0	0.025	0	15	0.6	0.55	0.52	0.26
74	0	0	0	0	0	0	0	1.3e-06	0	0	0	0.017	0.98	0	0	0	0	0	0	0	12	0	0.16	0	0
75	1.4e-05	0.0021	0	0	0	0	0.081	0	0	0	0	0	0	0.56	0	0.32	0	0	0.036	0	13	0.6	0.49	0.57	0.26
76	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
77	0.0001	0.0011	0	0	0	0	0.00062	0	0	0	0	0	0	0.34	0	0.66	0	0	0.00063	0	15	0.6	0.55	0.52	0.26
78	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
79	6.8e-05	0.00042	0	0	0	0	0.043	0	0	0	0	0	0	0.13	0	0.8	0	0	0.031	0	15	0.6	0.55	0.52	0.26
80	0	0	0	0.00068	0	0.083	0	0	0	0	0	0	0	0	0.92	0	0	0	0	0	14	0	0	0.053	0.26
81	0.00021	0.44	0	0	0	0	0.44	0	0	0	0	0	0	0.015	0	0.11	0	0	0.0012	0	1	0.53	0.44	0.52	0.17
82	8.9e-05	0.0011	0	0	0	0	0.0036	0	0	0	0	0	0	0.57	0	0.42	0	0	0.013	0	13	0.6	0.49	0.57	0.26
83	1.6e-05	0.076	0	0	0	0	0.65	0	0	0	0	0	0	0.2	0	0.059	0	0	0.017	0	6	0.53	0.38	0.48	0.23
84	3.3e-05	0.017	0	0	0	0	0.92	0	0	0	0	0	0	0.011	0	0.013	0	0	0.038	0	6	0.53	0.38	0.48	0.23
85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0	1	19	0.13	0	0	0
86	6.7e-06	0.0023	0	0	0	0	0.29	0	0	0	0	0	0	0.58	0	0.067	0	0	0.068	0	13	0.6	0.49	0.57	0.26
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074	0	0.93	0	0	0	0	15	0.6	0.55	0.52	0.26
88	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0	0.4	0	0	0	0	13	0.6	0.49	0.57	0.26
89	0	0	0	0	0	0	0	0	1.3e-06	0	0	0	0	0.65	0	0.35	0	0	0	0	13	0.6	0.49	0.57	0.26
90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8e-06	0	1	19	0.13	0	0	0
91	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0.28	0	0	0	0	13	0.6	0.49	0.57	0.26
92	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0	0.52	0	0	0	0	15	0.6	0.55	0.52	0.26
93	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31	0	0.69	0	0	0	0	15	0.6	0.55	0.52	0.26
94	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0.14	0	0	0	0	13	0.6	0.49	0.57	0.26
95	0	0	0	0	0	0	0	0	0.95	0	0	0	0	0.01	0	0.044	0	0	0	0	8	1	0.44	0.44	0.22
96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0.27	0.054	0	0
97	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0.98	0	0	0	0	15	0.6	0.55	0.52	0.26
98	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0043	0	0	0	2	0.4	0	0	0
99	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0.087
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0.68	0	0.32	0	0	0	0	13	0.6	0.49	0.57	0.26
101	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51	0	0.49	0	0	0	0	13	0.6	0.49	0.57	0.26
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0	0.34	0	0	0	0	13	0.6	0.49	0.57	0.26
103	0	0	0	0	0	0	0	0	0.47	0	0	0	0	0.31	0	0.22	0	0	0	0	8	1	0.44	0.44	0.22
104	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0.087	0	0	0	0	13	0.6	0.49	0.57	0.26
105	0	0	0	0	0	0	0	0	3.1e-05	0	0	0	0	0.51	0	0.49	0	0	0	0	13	0.6	0.49	0.57	0.26
106	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7e-05	0	0	0	2	0.4	0	0	0
107	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.52	0.26
108	0	0	0	0	0	0	0	0	0.0022	0	0	0	0	0.74	0	0.25	0	0	0	0	13	0.6	0.49	0.57	0.26
109	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0.012	0	0	0	0	13	0.6	0.49	0.57	0.26
110	0	0.0045	0	0	0	0	0.99	0	0	0	0	0	0	0.00069	0	1.7e-05	0	0	0.0014	0	6	0.53	0.38	0.48	0.23
111	4e-05	0	0	0	0	0	1.1e-06	0	0	0	0	0	0	0.17	0	0.83	0	0	0.00026	0	15	0.6	0.55	0.52	0.26
112	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9e-05	0.0012	0	0	2	0.4	0	0	0
113	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
114	2.7e-05	9.5e-05	0	0	0	0	0.00021	0	0	0.78	0	0	0	0.056	0	0.16	0	0	0.0012	0	9	0.56	1	0.56	0.44
115	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0.054	0.053	0.12
116	0.00026	0.0098	0	0	0	0	0.16	0	0	0	0	0	0	0.17	0	0.63	0	0	0.032	0	15	0.6	0.55	0.52	0.26
117	2.5e-05	0.00082	0	0	0	0	0.00071	0	0	0	0	0	0	0.64	0	0.36	0	0	0.0016	0	13	0.6	0.49	0.57	0.26
118	0	0	0	0	0	0	0	0	0	0	0	0.00021	1	0	0	0	0	0	0	0	12	0	0.16	0	0
119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0.053	0.26
120	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0.087
121	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
122	1.3e-05	0.0038	0	0	0	0	0.85	0	0	0	0	0	0	0.065	0	0.052	0	0	0.032	0	6	0.53	0.38	0.48	0.23
123	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.6	0.49	0.57	0.26
124	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8.7e-06	0	0	0	2	0.4	0	0	0
125	0	0	0.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0074	0	0	0	2	0.4	0	0	0
126	0	0	0	0	0	0	0	0	0	0	0	0	0	0.53	0	0.19	0	0	0.28	0	13	0.6	0.49	0.57	0.26
127	5.6e-05	0.0028	0	0	0	0	0.03	0	0	0	0	0	0	0.36	0	0.56	0	0	0.04	0	15	0.6	0.55	0.52	0.26
128	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72	0	0.23	0	0	0.046	0	13	0.6	0.49	0.57	0.26
129	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86	0	0.1	0	0	0.04	0	13	0.6	0.49	0.57	0.26
130	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0.6	0.49	0.57	0.26
131	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00069	0	0	0	2	0.4	0	0	0
132	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.16	0	0
133	1.1e-06	1.3e-06	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0.54	0	0	0.01	0	15	0.6	0.55	0.52	0.26
134	0	0	0	0	0	0	0	5.8e-06	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0.44	0	0
135	6.2e-06	0.00027	0	0	0	0	9.4e-06	0	0	0	0	0	0	0.16	0	0.84	0	0	1.4e-06	0	15	0.6	0.55	0.52	0.26
136	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.48	0
137	0	1.2e-06	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0.0009	0	13	0.6	0.49	0.57	0.26
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0.053	0.26
139	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0.054	0.053	0.12
140	0	0	0	0	0	0	0	0.0015	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0.44	0	0
141	0	0	0	0	0	0	0	0.8	0	0	0	0.2	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
142	2.1e-05	0.031	0	0	0	0	0.095	0	0	0	0	0	0	0.71	0	0.16	0	0	0.011	0	13	0.6	0.49	0.57	0.26
143	6.6e-06	0.00018	0	0	0	0	0.00066	0	1.1e-05	0	0	0	0	0.58	0	0.42	0	0	0.00067	0	13	0.6	0.49	0.57	0.26
144	7.2e-05	0.00046	0	0	0	0	0.012	0	0	0	0	0	0	0.79	0	0.098	0	0	0.098	0	13	0.6	0.49	0.57	0.26
145	0.0016	0.00037	0	0	0	0	0.0001	0	0	0	0	0	0	0.0029	0	0.99	0	0	4.2e-05	0	15	0.6	0.55	0.52	0.26
146	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
147	0	0	0	0	0	0.75	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	5	0	0	0	0.087
148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	18	0.56	0.44	0.52	0.31
149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0.053	0.26
150	1.1e-05	0.00028	0	0	0	0	3.2e-05	0	0	0	0	0	0	0.91	0	0.085	0	0	7.6e-05	0	13	0.6	0.49	0.57	0.26
151	1.9e-05	0.00011	0	0	0	0	0.00084	0	0	0	0	0	0	0.61	0	0.39	0	0	0.0083	0	13	0.6	0.49	0.57	0.26
152	1.2e-05	0.055	0	0	0	0	0.036	0	0	0	0	0	0	0.88	0	0.024	0	0	0.0016	0	13	0.6	0.49	0.57	0.26
153	2.7e-05	0.0029	0	0	0	0	0.39	0	0	0	0	0	0	0.27	0	0.18	0	0	0.15	0	6	0.53	0.38	0.48	0.23
154	0	0	0	4.9e-05	0	0.36	0	0	0	0	0	0	0	0	0.64	0	0	0	0	0	14	0	0	0.053	0.26
155	7.3e-06	9.7e-05	0	0	0	0	0.0045	0	0	0	0	0	0	0.82	0	0.15	0	0	0.033	0	13	0.6	0.49	0.57	0.26
156	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016	0.052	0	0.007	2	0.4	0	0	0
157	3e-05	0.043	0	0	0	0	0.53	0	0	0	0	0	0	0.087	0	0.33	0	0	0.0062	0	6	0.53	0.38	0.48	0.23
158	0	0	0	0	0	0	0	0.0023	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0.44	0	0
159	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
160	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.48	0
161	2.5e-05	0.0015	0	0	0	0	0.011	0	0	0	0	0	0	0.55	0	0.43	0	0	0.0067	0	13	0.6	0.49	0.57	0.26
162	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0.087
163	7.5e-06	0.0028	0	0	0	0	0.022	0	0	0	0	0	0	0.91	0	0.059	0	0	0.0078	0	13	0.6	0.49	0.57	0.26
164	1.4e-05	0.027	0	0	0	0	0.74	0	0	0	0	0	0	0.15	0	0.044	0	0	0.038	0	6	0.53	0.38	0.48	0.23
165	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	2	0.4	0	0	0
166	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	2	0.4	0	0	0
167	0.00014	0.077	0	0	0	0	0.17	0	0	0	0	0	0	0.32	0	0.43	0	0	0.011	0	15	0.6	0.55	0.52	0.26
168	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.52	0.26
169	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0	0.16	0	0
170	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.48	0
171	8.3e-05	0.0075	0	0	0	0	0.82	0	0	0	0	0	0	0.0077	0	0.15	0	0	0.019	0	6	0.53	0.38	0.48	0.23
172	1.3e-05	2.2e-05	0	0	0	0	0.00015	0	0	0	0	0	0	0.75	0	0.24	0	0	0.005	0	13	0.6	0.49	0.57	0.26
173	5.9e-05	0.0022	0	0	0	0	0.00095	0	0	0	0	0	0	0.14	0	0.86	0	0	0.0003	0	15	0.6	0.55	0.52	0.26
174	1.2e-06	0	0	0	0	0	1e-06	0	0	0	0	0	0	0.77	0	0.23	0	0	5.9e-05	0	13	0.6	0.49	0.57	0.26
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0.13	0	0	0
176	3.9e-05	0.0014	0	0	0	0	0.00021	0	0	0	0	0	0	0.37	0	0.63	0	0	0.0002	0	15	0.6	0.55	0.52	0.26
177	4.8e-06	7.2e-06	0	0	0	0	0.0085	0	0	0	0	0	0	0.77	0	0.2	0	0	0.023	0	13	0.6	0.49	0.57	0.26
178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0.053	0.26
179	0.00011	0.18	0	0	0	0	0.16	0	0	0	0	0	0	0.28	0	0.38	0	0	0.0057	0	15	0.6	0.55	0.52	0.26
180	5.2e-05	0.63	0	0	0	0	0.14	0	0	0	0	0	0	0.17	0	0.058	0	0	0.0019	0	1	0.53	0.44	0.52	0.17
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65	0	0.35	0	0	0	0	13	0.6	0.49	0.57	0.26
182	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0.52	0.26
183	0	0	0	0	0	0	0	0	0	0	0	0	0	0.36	0	0.64	0	0	0	0	15	0.6	0.55	0.52	0.26
184	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0.087
185	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.48	0
186	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.089	0.054	0.053	0.12
187	0	0	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041	0.03	0	0.0034	2	0.4	0	0	0
188	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062	0.00083	0	0	2	0.4	0	0	0
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	0	0.73	0	0	0	0	15	0.6	0.55	0.52	0.26
190	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29	0	0.71	0	0	0	0	15	0.6	0.55	0.52	0.26
191	0	0	0	0	0	0	0	0	0	0	0	0	0	0.62	0	0.38	0	0	0	0	13	0.6	0.49	0.57	0.26
192	0	0	0	0	0	0	0	0.00027	0	0	0	0.98	0.02	0	0	0	0	0	0	0	11	0	0.44	0	0
193	0	0.0094	0	0	0	0	0.0012	0	0	0	0	0	0	0.23	0	0.76	0	0	0	0	15	0.6	0.55	0.52	0.26
194	0	0.34	0	0	0	0	0.02	0	0	0	0	0	0	0.47	0	0.16	0	0	0	0	13	0.6	0.49	0.57	0.26
195	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84	0	0.16	0	0	0	0	13	0.6	0.49	0.57	0.26
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0	0.6	0	0	0	0	15	0.6	0.55	0.52	0.26
197	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0.1	0	0	0	0	13	0.6	0.49	0.57	0.26
198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14	0	0.86	0	0	0	0	15	0.6	0.55	0.52	0.26
199	0	0	0	0	6.5e-05	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0.48	0
200	0.00011	6.3e-06	0	0	0	0	5.7e-05	0	0	0	0	0	0	0.25	0	0.74	0	0	0.0052	0	15	0.6	0.55	0.52	0.26
201	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0.044	0.49	0	0
202	5.7e-06	0.012	0	0	0	0	0.044	0	0	0	0	0	0	0.89	0	0.048	0	0	0.0049	0	13	0.6	0.49	0.57	0.26
203	7.7e-05	0.13	0	0	0	0	0.8	0	0	0	0	0	0	0.037	0	0.031	0	0	0.0041	0	6	0.53	0.38	0.48	0.23
204	3.8e-06	1.6e-05	0	0	0	0	0.00058	0	0	0	0	0	0	0.79	0	0.2	0	0	0.0092	0	13	0.6	0.49	0.57	0.26
205	4.3e-05	1.9e-05	0	0	0	0	0.00017	0	0	0	0	0	0	0.36	0	0.64	0	0	0.0051	0	15	0.6	0.55	0.52	0.26
