SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
28	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
29	0	0	0	0	0	0	0.72	0	0	0	0	0	0	0	0.011	0.24	0.02	0	0.0013	6	0.53	0.44	0.52	0.23
30	0	0	0	0	0	0	0.76	0	0	0	0	0	0	0	0.00053	0.15	0.0062	0	0.079	6	0.53	0.44	0.52	0.23
31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.6	0.49	0.52	0.26
32	0	0.0036	0	0	0	0	0	0.00057	0	0	0	0	0	0	0	1	0	0	0	15	0.6	0.49	0.52	0.26
33	0	0	0	0	0	0.022	0.17	0	0	0	0.019	0	0	0	0.0021	0.78	5.4e-06	0	5.1e-05	15	0.6	0.49	0.52	0.26
34	1	1.6e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
35	0	0	0	0	0	0.047	0.17	0	0	0	0.06	0	0	0	0.0039	0.71	0.00013	0	0.0025	15	0.6	0.49	0.52	0.26
36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0.087
37	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0.48	0
38	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
39	0	0	0	0	0	0.00025	0.16	0	0	0	2.5e-06	0	0	0	0.0015	0.021	0.59	0	0.23	16	0.6	0.38	0.48	0.17
40	0	0	0	0	0	0.00064	0.00036	0	0	0	0.53	0	0	0	0.0011	0.47	0	0	0	10	0.6	0.56	0.57	0.25
41	0	5.7e-06	0	0	0	0	0	1e-05	0	0	0	0	0	0	0	1	0	0	0	15	0.6	0.49	0.52	0.26
42	0	0	0	0	0	0.0069	0.059	0	0	0	0.027	0	0	0	0.0066	0.88	0.0035	0	0.022	15	0.6	0.49	0.52	0.26
43	0	0	0	0	0	0.0023	0.014	0	0	0	0.058	0	0	0	0.0052	0.92	7.6e-06	0	9.1e-06	15	0.6	0.49	0.52	0.26
44	0	0	0	0	0	0.00015	0.001	0	0	0	0.095	0	0	0	0.002	0.9	0	0	0	15	0.6	0.49	0.52	0.26
45	0	0	0	0	0	0.022	0.88	0	0	0	0.0017	0	0	0	0.0051	0.085	0.0046	0	0.004	6	0.53	0.44	0.52	0.23
46	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0.11	0	0
47	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
48	0	0.95	0	0	0	0	0	0.053	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
49	0	0	0	0	0	0.0023	0.49	0	0	0	0.013	0	0	0	0.028	0.47	0.001	0	8.2e-06	6	0.53	0.44	0.52	0.23
50	0	0.98	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
51	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0.087
52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
53	0	0	0	0	0	0.0014	0.95	0	0	0	9.8e-06	0	0	0	0.0002	0.045	0	0	0	6	0.53	0.44	0.52	0.23
54	0	0	0	0	0	0.001	0.00013	0	0	0	0.44	0	0	0	0.00011	0.56	0	0	0	15	0.6	0.49	0.52	0.26
55	0	0	0	0	0	0.019	0.068	0	0	0	0.062	0	0	0	0.0018	0.85	7.5e-05	0	0.0031	15	0.6	0.49	0.52	0.26
56	0	0	0	0	0	0.0035	0.11	0	0	0	0.061	0	0	0	0.057	0.7	0.062	0	0.0037	15	0.6	0.49	0.52	0.26
57	0	0	0	0	0	0	0	0	0.22	0	0	0	0	0	0	0	0	0.78	0	17	0.044	0.44	0	0
58	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.44	0	0
59	0	0	0	1	0	0	0	0	3.6e-06	0	0	0	0	0	0	0	0	1.5e-05	0	3	0	0.44	0	0
60	0	0	0	0	0	0.018	0.66	0	0	0	0.01	0	0	0	0.0076	0.3	0.0022	0	0.0012	6	0.53	0.44	0.52	0.23
61	0	0	0	0	0	0.011	0.035	0	0	0	0.029	0	0	0	0.0021	0.92	0.00016	0	0.0058	15	0.6	0.49	0.52	0.26
62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
63	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
64	0	0	0	0	0	0.0025	0.00023	0	0	0	0.67	0	0	0	0.00064	0.33	0	0	0	10	0.6	0.56	0.57	0.25
65	0	1	0	0	0	0	0	0.00092	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
66	0	0	0	0	0	0.002	0.02	0	0	0	0.065	0	0	0	0.004	0.91	4.7e-05	0	7.2e-05	15	0.6	0.49	0.52	0.26
67	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.57	0.26
68	0	0	0	0	0	0.0064	0.86	0	0	0	9.6e-05	0	0	0	0.0014	0.068	0.015	0	0.05	6	0.53	0.44	0.52	0.23
69	0	0	0	0	0	0.00069	0.39	0	0	0	0.00016	0	0	0	0.013	0.083	0.49	0	0.017	16	0.6	0.38	0.48	0.17
70	0	0	0	0	0	0.0047	0.064	0	0	0	0.12	0	0	0	0.037	0.76	0.0091	0	0.0012	15	0.6	0.49	0.52	0.26
71	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0.47	0	0	0.029
72	0	0	0	0	0	0.00033	0.97	0	0	0	1.1e-06	0	0	0	0.00018	0.0025	0.025	0	0.0053	6	0.53	0.44	0.52	0.23
73	0	0	0	0	0	0.0031	0.06	0	0	0	0.035	0	0	0	0.0083	0.89	0.00088	0	0.00049	15	0.6	0.49	0.52	0.26
74	0	0	0	0.32	0	0	0	0	0	0.68	0	0	0	0	0	0	0	0.0003	0	9	0	0.11	0	0
75	0	0	0	0	0	0.0028	0.036	0	0	0	0.0093	0	0	0	0.0066	0.92	0.0053	0	0.02	15	0.6	0.49	0.52	0.26
76	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	0	0	0.87	0	17	0.044	0.44	0	0
77	0	0	0	0	0	0.0012	0.021	0	0	0	0.084	0	0	0	0.024	0.87	6.7e-05	0	2.3e-06	15	0.6	0.49	0.52	0.26
78	0	0	0	0	0	0	0	0	0.97	0	0	0	0	0	0	0	0	0.027	0	8	0.044	0.56	0	0
79	0	0	0	0	0	0.00046	0.026	0	0	0	0.0031	0	0	0	0.0033	0.97	0.00021	0	0.00028	15	0.6	0.49	0.52	0.26
80	0	0	0	0	0.21	0	0	0	0	0	0	0.79	0	4.9e-06	0	0	0	0	0	11	0	0	0	0.087
81	0	0	0	0	0	0.00087	0.75	0	0	0	0.0031	0	0	0	0.031	0.2	0.013	0	2.8e-05	6	0.53	0.44	0.52	0.23
82	0	0	0	0	0	0.0093	0.06	0	0	0	0.13	0	0	0	0.0054	0.8	6.7e-05	0	0.00013	15	0.6	0.49	0.52	0.26
83	0	0	0	0	0	0.012	0.47	0	0	0	0.0069	0	0	0	0.013	0.4	0.043	0	0.051	6	0.53	0.44	0.52	0.23
84	0	0	0	0	0	0.0059	0.92	0	0	0	0.00064	0	0	0	0.00051	0.073	0.00031	0	0.00091	6	0.53	0.44	0.52	0.23
85	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
86	0	0	0	0	0	0.018	0.22	0	0	0	0.0024	0	0	0	0.0028	0.71	0.0011	0	0.043	15	0.6	0.49	0.52	0.26
87	0	0	0	0	0	0	0	0	0	0	0.019	0	0	0	0.0037	0.98	3.1e-05	0	1.3e-05	15	0.6	0.49	0.52	0.26
88	0	0	0	0	0	0	0	0	0	0	0.028	0	0	0	0.011	0.96	0.00068	0	0.00056	15	0.6	0.49	0.52	0.26
89	0	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0.016	0.93	0.016	0	0.017	15	0.6	0.49	0.52	0.26
90	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
91	0	0	0	0	0	0	0	0	0	0	0.055	0	0	0	0.0034	0.94	0.00016	0	0.0017	15	0.6	0.49	0.52	0.26
92	0	0	0	0	0	0	0	0	0	0	0.0045	0	0	0	0.11	0.36	0.53	0	0.0023	16	0.6	0.38	0.48	0.17
93	0	0	0	0	0	0	0	0	0	0	0.027	0	0	0	0.011	0.96	0.00053	0	0.00015	15	0.6	0.49	0.52	0.26
94	0	0	0	0	0	0	0	0	0	0	0.033	0	0	0	0.065	0.77	0.11	0	0.025	15	0.6	0.49	0.52	0.26
95	0	0	0	0	0	0	0	0	0	0	0.0093	0	0	0	0.12	0.74	0.13	0	0.00038	15	0.6	0.49	0.52	0.26
96	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.31	0.054	0.053	0.26
97	0	0	0	0	0	0	0	0	0	0	0.0001	0	0	0	0.63	0.25	0.13	0	0	14	0.6	0.49	0.52	0.2
98	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
99	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0.087
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0.06	15	0.6	0.49	0.52	0.26
101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00045	15	0.6	0.49	0.52	0.26
102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0064	15	0.6	0.49	0.52	0.26
103	0	0	0	0	0	0	0	0	0	0	0.0068	0	0	0	0.061	0.89	0.041	0	0.0023	15	0.6	0.49	0.52	0.26
104	0	0	0	0	0	0	0	0	0	0	0.43	0	0	0	0.099	0.47	0.00013	0	1.3e-06	15	0.6	0.49	0.52	0.26
105	0	0	0	0	0	0	0	0	0	0	0.051	0	0	0	0.029	0.9	0.016	0	0.004	15	0.6	0.49	0.52	0.26
106	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
107	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.57	0.26
108	0	0	0	0	0	0	0	0	0	0	0.026	0	0	0	0.032	0.87	0.049	0	0.022	15	0.6	0.49	0.52	0.26
109	0	0	0	0	0	0	0	0	0	0	0.0015	0	0	0	0.0057	0.31	0.021	0	0.66	18	0.6	0.33	0.52	0.26
110	0	0	0	0	0	0.0039	0.99	0	0	0	0	0	0	0	4.8e-05	0.0042	8.6e-05	0	0.0015	6	0.53	0.44	0.52	0.23
111	0	0	0	0	0	0.00023	0.00049	0	0	0	0.2	0	0	0	0.0015	0.8	0	0	0	15	0.6	0.49	0.52	0.26
112	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
113	0	0	0	0	0	0	0	0	0.012	0	0	0	0	0	0	0	0	0.99	0	17	0.044	0.44	0	0
114	0	0	0	0	0	0.0022	0.018	0	0	0	0.23	0	0	0	0.0056	0.74	6.8e-05	0	4e-05	15	0.6	0.49	0.52	0.26
115	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.044	0	0.11	0.17
116	0	0	0	0	0	0.0026	0.21	0	0	0	0.011	0	0	0	0.0074	0.77	0.00055	0	0.00014	15	0.6	0.49	0.52	0.26
117	0	0	0	0	0	0.0033	0.014	0	0	0	0.2	0	0	0	0.015	0.77	0.0004	0	0.00022	15	0.6	0.49	0.52	0.26
118	0	0	0	0.0084	0	0	0	0	0	0.99	0	0	0	0	0	0	0	0	0	9	0	0.11	0	0
119	0	0	1	0	0.0027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.57	0.26
120	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0.087
121	0	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0	0	1	0	17	0.044	0.44	0	0
122	0	0	0	0	0	0.0026	0.47	0	0	0	0.00015	0	0	0	0.0027	0.52	0.00041	0	0.0016	15	0.6	0.49	0.52	0.26
123	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	13	0.31	0.054	0.053	0.26
124	0	0.84	0	0	0	0	0	0.16	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
125	0	0.85	0	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
126	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0.98	0	0	0.0056	15	0.6	0.49	0.52	0.26
127	0	0	0	0	0	0.0051	0.058	0	0	0	0.018	0	0	0	0.0038	0.91	0.00056	0	0.0013	15	0.6	0.49	0.52	0.26
128	0	0	0	0	0	0.0092	0	0	0	0	0	0	0	0	0	0.98	0	0	0.013	15	0.6	0.49	0.52	0.26
129	0	0	0	0	0	0.023	0	0	0	0	0	0	0	0	0	0.97	0	0	0.0039	15	0.6	0.49	0.52	0.26
130	0	0	0	0	0	0.44	0	0	0	0	0.56	0	0	0	0	0	0	0	0	10	0.6	0.56	0.57	0.25
131	0	0.99	0	0	0	0	0	0.0075	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
132	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0.11	0	0
133	0	0	0	0	0	0.0036	0.00043	0	0	0	0.0012	0	0	0	2.9e-05	0.99	0	0	0.00059	15	0.6	0.49	0.52	0.26
134	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6e-06	0	3	0	0.44	0	0
135	0	0	0	0	0	6.9e-06	0.00019	0	0	0	0.034	0	0	0	0.29	0.67	0.0022	0	0	15	0.6	0.49	0.52	0.26
136	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0.48	0
137	0	0	0	0	0	0.0027	0	0	0	0	0	0	0	0	0	0.99	1.6e-06	0	0.0055	15	0.6	0.49	0.52	0.26
138	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.57	0.26
139	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.044	0	0.11	0.17
140	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011	0	3	0	0.44	0	0
141	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	3	0	0.44	0	0
142	0	0	0	0	0	0.014	0.18	0	0	0	0.038	0	0	0	0.022	0.71	0.02	0	0.022	15	0.6	0.49	0.52	0.26
143	0	0	0	0	0	0.0006	0.0029	0	0	0	0.054	0	0	0	0.017	0.92	0.0012	0	0.00077	15	0.6	0.49	0.52	0.26
144	0	0	0	0	0	0.1	0.37	0	0	0	0.03	0	0	0	0.0006	0.49	1.1e-06	0	0.00012	15	0.6	0.49	0.52	0.26
145	0	0	0	0	0	5.4e-05	0.04	0	0	0	0.055	0	0	0	0.036	0.87	4e-06	0	0	15	0.6	0.49	0.52	0.26
146	0	0	0	0	0	0	0	0	0.091	0	0	0	0	0	0	0	0	0.91	0	17	0.044	0.44	0	0
147	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0.087
148	0	0	0	0	0	0.00012	0.059	0	0	0	0.0014	0	0	0	0.22	0.0039	0.72	0	0	16	0.6	0.38	0.48	0.17
149	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.044	0	0.11	0.17
150	0	0	0	0	0	0.011	0.027	0	0	0	0.19	0	0	0	0.026	0.75	6e-06	0	2e-06	15	0.6	0.49	0.52	0.26
151	0	0	0	0	0	0.0027	0.0093	0	0	0	0.058	0	0	0	0.0037	0.93	4.8e-05	0	0.00021	15	0.6	0.49	0.52	0.26
152	0	0	0	0	0	0.036	0.67	0	0	0	0.0031	0	0	0	0.016	0.28	0.00018	0	8.8e-05	6	0.53	0.44	0.52	0.23
153	0	0	0	0	0	0.0082	0.2	0	0	0	0.0045	0	0	0	0.0024	0.77	0.0013	0	0.017	15	0.6	0.49	0.52	0.26
154	0	0	0	0	0.011	0	0	0	0	0	0	0.99	0	0	0	0	0	0	0	11	0	0	0	0.087
155	0	0	0	0	0	0.013	0.026	0	0	0	0.036	0	0	0	0.0017	0.92	8e-05	0	0.0065	15	0.6	0.49	0.52	0.26
156	0.0077	0.99	0	0	0	0	0	0.0013	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
157	0	0	0	0	0	0.00038	0.089	0	0	0	0.0016	0	0	0	0.037	0.75	0.12	0	0.0033	15	0.6	0.49	0.52	0.26
158	0	0	0	1	0	0	0	0	0.00049	0	0	0	0	0	0	0	0	0.0009	0	3	0	0.44	0	0
159	0	0	0	0	0	0	0	0	0.11	0	0	0	0	0	0	0	0	0.89	0	17	0.044	0.44	0	0
160	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0.48	0
161	0	0	0	0	0	0.0017	0.026	0	0	0	0.015	0	0	0	0.012	0.94	0.00074	0	0.00039	15	0.6	0.49	0.52	0.26
162	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0.087
163	0	0	0	0	0	0.039	0.18	0	0	0	0.033	0	0	0	0.0083	0.73	0.0009	0	0.011	15	0.6	0.49	0.52	0.26
164	0	0	0	0	0	0.013	0.56	0	0	0	0.0029	0	0	0	0.005	0.39	0.0077	0	0.019	6	0.53	0.44	0.52	0.23
165	0	1	0	0	0	0	0	0.0048	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
166	0	1	0	0	0	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
167	0	0	0	0	0	0.0043	0.25	0	0	0	0.022	0	0	0	0.028	0.68	0.0084	0	0.00064	15	0.6	0.49	0.52	0.26
168	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0.57	0.26
169	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0.11	0	0
170	0	0	0	0	0.013	0	0	0	0	0	0	0	0.99	0	0	0	0	0	0	12	0	0	0.48	0
171	0	0	0	0	0	0.00045	0.4	0	0	0	0.00049	0	0	0	0.0057	0.59	0.0026	0	0.00024	15	0.6	0.49	0.52	0.26
172	0	0	0	0	0	0.0055	0.0072	0	0	0	0.11	0	0	0	0.0021	0.88	4.9e-06	0	6.9e-05	15	0.6	0.49	0.52	0.26
173	0	0	0	0	0	0.00022	0.0079	0	0	0	0.072	0	0	0	0.058	0.86	0.0025	0	1.4e-05	15	0.6	0.49	0.52	0.26
174	0	0	0	0	0	0.00034	0.00016	0	0	0	0.14	0	0	0	0.006	0.85	3.7e-06	0	1e-05	15	0.6	0.49	0.52	0.26
175	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0
176	0	0	0	0	0	0.00063	0.0052	0	0	0	0.28	0	0	0	0.045	0.67	0.00091	0	2.1e-05	15	0.6	0.49	0.52	0.26
177	0	0	0	0	0	0.0016	0.011	0	0	0	0.00053	0	0	0	0.00059	0.99	1.7e-06	0	0.00028	15	0.6	0.49	0.52	0.26
178	0	0	2e-06	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.044	0	0.11	0.17
179	0	0	0	0	0	0.0039	0.24	0	0	0	0.037	0	0	0	0.051	0.62	0.041	0	0.0015	15	0.6	0.49	0.52	0.26
180	0	0	0	0	0	0.01	0.7	0	0	0	0.016	0	0	0	0.037	0.22	0.016	0	0.00035	6	0.53	0.44	0.52	0.23
181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.013	15	0.6	0.49	0.52	0.26
182	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.044	0	0.11	0.17
183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4.3e-05	15	0.6	0.49	0.52	0.26
184	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	0	0.087
185	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0.48	0
186	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.044	0	0.11	0.17
187	0.0037	0.99	0	0	0	0	0	0.0071	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
188	0	1	0	0	0	0	0	1.3e-06	0	0	0	0	0	0	0	0	0	0	0	1	0.4	0	0	0
189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00015	15	0.6	0.49	0.52	0.26
190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.0001	15	0.6	0.49	0.52	0.26
191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.015	15	0.6	0.49	0.52	0.26
192	0	0	0	0.34	0	0	0	0	0	3.3e-05	0	0	0	0	0	0.57	0	0.00025	0.09	15	0.6	0.49	0.52	0.26
193	0	0	0	0	0	0	0.034	0	0	0	0	0	0	0	0.028	0.94	0.00017	0	1.1e-06	15	0.6	0.49	0.52	0.26
194	0	0	0	0	0	0	0.045	0	0	0	0	0	0	0	0.29	0.62	0.045	0	3.6e-05	15	0.6	0.49	0.52	0.26
195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.91	0	0	0.086	15	0.6	0.49	0.52	0.26
196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	15	0.6	0.49	0.52	0.26
197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00078	15	0.6	0.49	0.52	0.26
198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.00065	15	0.6	0.49	0.52	0.26
199	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0	0	0.48	0
200	0	0	0	0	0	0.0017	0.006	0	0	0	0.14	0	0	0	0.001	0.85	0	0	0	15	0.6	0.49	0.52	0.26
201	0	0	0	0	0	0	0	0	0.85	0	0	0	0	0	0	0	0	0.15	0	8	0.044	0.56	0	0
202	0	0	0	0	0	0.036	0.23	0	0	0	0.029	0	0	0	0.018	0.65	0.0073	0	0.03	15	0.6	0.49	0.52	0.26
203	0	0	0	0	0	0.0026	0.92	0	0	0	0.0003	0	0	0	0.0028	0.07	0.00021	0	2.1e-05	6	0.53	0.44	0.52	0.23
204	0	0	0	0	0	0.0033	0.0042	0	0	0	0.044	0	0	0	0.0018	0.94	4.8e-05	0	0.0024	15	0.6	0.49	0.52	0.26
205	0	0	0	0	0	0.0015	0.0049	0	0	0	0.12	0	0	0	0.002	0.87	3.9e-06	0	1.9e-05	15	0.6	0.49	0.52	0.26
206	0	0	0	0	0	0.00023	0.84	0	0	0	3.1e-05	0	0	0	0.009	0.0033	0.14	0	1.9e-05	6	0.53	0.44	0.52	0.23
207	0	0	0	0	0	0.0042	0.48	0	0	0	0.00059	0	0	0	0.036	0.48	0.00091	0	7.2e-05	15	0.6	0.49	0.52	0.26
208	0	0	0	0	0	0.015	0.0056	0	0	0	0.33	0	0	0	0.0023	0.64	0	0	0	15	0.6	0.49	0.52	0.26
