SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster	dcf0	dcf1	dcf2
93	0.0012	2.8e-06	1	0.00086	0	0	0	0	0	0	2	0.35	0.13	0.15
94	0	0	1	4.2e-06	0	0	0	0	0	0	2	0.35	0.13	0.15
95	1.1e-05	0	1	1.8e-06	0	0	0	0	0	0	2	0.35	0.13	0.15
96	4.8e-06	0.0025	0.92	0.074	0	0	0	0	7.9e-06	0	2	0.35	0.13	0.15
97	0	2.3e-05	0.99	0.0071	0	0	0	0	0	0	2	0.35	0.13	0.15
98	9e-05	0	1	0.0019	0	0	0	0	0	0	2	0.35	0.13	0.15
99	0	0.00012	0.99	0.008	0	0	0	0	1.1e-05	0	2	0.35	0.13	0.15
100	0.00011	4.6e-05	0.34	0.66	0	0	0	0	0	0	3	0.45	0.13	0.23
101	0	0	1	0.00038	0	0	0	0	0	0	2	0.35	0.13	0.15
102	0	0	1	0	0	0	7e-05	0	0	0	2	0.35	0.13	0.15
103	0	0.00028	0.043	1.7e-06	0.96	0	0	0	0	0	4	0.58	0.29	0.23
104	2.4e-05	1.2e-05	1	4.8e-05	0	0	7.7e-05	0	0	0	2	0.35	0.13	0.15
105	0.0013	0	0.97	0.031	0	0	0	0	0	0	2	0.35	0.13	0.15
106	0	0	1	4.4e-05	0	0	0	0	0	0	2	0.35	0.13	0.15
107	0.0057	0.0088	0.51	0.48	0.00024	0	0	0	7.8e-05	0	2	0.35	0.13	0.15
108	0	0	0.023	0.98	0	0	0	0	0	0	3	0.45	0.13	0.23
109	0	0	1	4e-05	0	0	0	0	0	0	2	0.35	0.13	0.15
110	0.0012	0.00046	0.21	0.79	3.6e-06	0	0	0	1e-06	0	3	0.45	0.13	0.23
111	0	0	1	0	0	0	0	0	0	0	2	0.35	0.13	0.15
112	0.00021	0.0096	0.98	0.0071	1e-05	0	0	0	0.00014	0	2	0.35	0.13	0.15
113	0.00035	0.01	0.98	0.0068	5.8e-05	0	0.0003	0	0.00087	0	2	0.35	0.13	0.15
114	0.08	0.28	0.11	0.051	0.48	0	0	0	0.0084	0	4	0.58	0.29	0.23
115	0.0079	0.23	0.6	0.13	0.026	0	0	0	0.0059	0	2	0.35	0.13	0.15
116	0	0	0.00086	0	1	0	0	0	0	0	4	0.58	0.29	0.23
117	4.6e-06	0.00086	1	0.0034	0	0	0	0	1e-05	0	2	0.35	0.13	0.15
118	0.0046	0.037	0.029	0.00039	0.93	0	0	0	6.6e-05	0	4	0.58	0.29	0.23
119	5.5e-05	0.63	0.37	0.0011	0	0	0	0	1.1e-05	0	1	0.52	0.21	0.15
120	0	0	4.1e-06	0	1	0	0	0	0	0	4	0.58	0.29	0.23
121	0	0	0	0	0	0	0	0	0	1	9	0	0.13	0
122	0.0016	0.19	0.12	0.0094	0.66	0	0	0	0.011	0	4	0.58	0.29	0.23
123	0.00029	0.0023	1	0	0	0	0	0	0	0	2	0.35	0.13	0.15
124	1.6e-05	1.4e-05	0.85	0.00019	0.15	0	0	0	0	0	2	0.35	0.13	0.15
125	0.29	0.03	0.037	0.044	0.6	0	0	0	6.2e-05	0	4	0.58	0.29	0.23
126	6.9e-05	0.00076	0.0055	0	0.99	0	0	0	0	0	4	0.58	0.29	0.23
127	0	0	1	4.4e-06	0	0	0	0	0	0	2	0.35	0.13	0.15
128	0	0	0	0	0	0	1	0	0	0	6	0.12	0.072	0.033
129	0.0025	9.9e-05	0.86	0.00047	0	0	0.14	0	0	0	2	0.35	0.13	0.15
130	2e-06	0	0.45	0.00046	0.55	0	0	0	4.7e-06	0	4	0.58	0.29	0.23
131	0	0	0	0	0	0	1	0	0	0	6	0.12	0.072	0.033
132	0.00056	0.04	0.5	0.042	0.39	0	0	0	0.027	0	2	0.35	0.13	0.15
133	0	0	0.00059	0	1	0	0	0	0	0	4	0.58	0.29	0.23
134	0.00029	0.031	0.45	0.0037	0.51	0	0	0	0.00055	0	4	0.58	0.29	0.23
135	0.093	0.26	0.0014	0.00026	0.65	0	0	0	0.0001	0	4	0.58	0.29	0.23
136	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
137	1.3e-05	9e-06	0.00087	0	1	0	0	0	0	0	4	0.58	0.29	0.23
138	0	0	0.00051	0	1	0	0	0	0	0	4	0.58	0.29	0.23
139	0.021	0.09	0.55	0.2	0.12	0	0	0	0.012	0	2	0.35	0.13	0.15
140	0	9.3e-06	0.83	0.17	0	0	0	0	0	0	2	0.35	0.13	0.15
141	0.00013	0.0096	0.57	0.31	0.069	0	0	0	0.046	0	2	0.35	0.13	0.15
142	0	0	0.0079	0	0	0	0.99	0	0	0	6	0.12	0.072	0.033
143	0.32	0.056	0.09	0.006	0.53	0	0	0	0.00015	0	4	0.58	0.29	0.23
144	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
145	0.00012	0.017	0.87	0.087	0.025	0	0	0	0.0031	0	2	0.35	0.13	0.15
146	0.047	0.31	0.44	0.094	0.1	0	0	0	0.0066	0	2	0.35	0.13	0.15
147	2.3e-05	0.11	0.44	0.03	0.19	0	0	0	0.24	0	2	0.35	0.13	0.15
148	0	6.9e-06	1	0.00016	0	0	0	0	0	0	2	0.35	0.13	0.15
149	0.0003	0.26	0.73	0.0066	0.00074	0	0	0	0.0064	0	2	0.35	0.13	0.15
150	0.0034	0.0015	0.15	0.00068	0.85	0	0	0	0	0	4	0.58	0.29	0.23
151	0	0.042	0.00011	0	0.96	0	0	0	0	0	4	0.58	0.29	0.23
152	0	0.00032	0.053	0	0.95	0	0	0	0	0	4	0.58	0.29	0.23
153	0	0	1	0.00041	0	0	0	0	0	0	2	0.35	0.13	0.15
154	0.037	3.1e-05	0.9	0.059	0	0	0	0	0	0	2	0.35	0.13	0.15
155	0	2.6e-05	1	0.00021	0	0	3.5e-05	0	0	0	2	0.35	0.13	0.15
156	0	0.69	0.015	6e-05	0.25	0	0	0	0.041	0	1	0.52	0.21	0.15
157	0	0	1	1.1e-05	0	0	0	0	0	0	2	0.35	0.13	0.15
158	0	0	1	5.7e-06	0	0	0	0	0	0	2	0.35	0.13	0.15
159	0.029	0.12	0.019	0.0023	0.83	0	0	0	4.7e-05	0	4	0.58	0.29	0.23
160	0	0.0026	0.00082	0	1	0	0	0	0	0	4	0.58	0.29	0.23
161	0.033	0.045	0.58	0.1	0.23	0	0	0	0.0059	0	2	0.35	0.13	0.15
162	0.00084	0.78	0.18	0.017	0.007	0	0	0	0.009	0	1	0.52	0.21	0.15
163	0.93	0.0005	1e-05	4.8e-05	0.066	0	0	0	0	0	0	0.35	0.29	0.23
164	0.0014	0.012	0.68	0.31	4.5e-05	0	0	0	4.3e-05	0	2	0.35	0.13	0.15
165	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
166	0.0011	0.0003	0.23	0.0002	0.77	0	0	0	0	0	4	0.58	0.29	0.23
167	1.1e-05	0.0058	0.011	0.98	0.00013	0	0	0	0.00041	0	3	0.45	0.13	0.23
168	0	0.00039	0.012	0	0.99	0	0	0	0	0	4	0.58	0.29	0.23
169	0.00037	0.08	0.47	0.45	0	0	0	0	0	0	2	0.35	0.13	0.15
170	0.0027	0.43	0.14	0.094	0.25	0	0	0	0.094	0	1	0.52	0.21	0.15
171	1.1e-05	0	0.88	0.12	0	0	0	0	0	0	2	0.35	0.13	0.15
172	0	8.9e-06	0.003	0	1	0	0	0	0	0	4	0.58	0.29	0.23
173	2.5e-05	0.98	0	0	0.024	0	0	0	0	0	1	0.52	0.21	0.15
174	0	0	0.008	0.99	0	0	0	0	0	0	3	0.45	0.13	0.23
175	0	0	0	0	0	0	1e-05	0	0	1	9	0	0.13	0
176	0	0.99	0	0	0.0066	0	0	0	0	0	1	0.52	0.21	0.15
177	0	2.1e-05	1	0.00044	0	0	0	0	0	0	2	0.35	0.13	0.15
178	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
179	0.16	0.004	0.074	0.001	0.76	0	0	0	0	0	4	0.58	0.29	0.23
180	0	0	0	0	0	0	1	0	0	0	6	0.12	0.072	0.033
181	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
182	0.013	0.077	0.099	0.0014	0.81	0	0	0	0.00056	0	4	0.58	0.29	0.23
183	0.27	0.33	0.26	0.1	0.032	0	0	0	8.4e-05	0	1	0.52	0.21	0.15
184	0.0015	0.0057	5.7e-06	0	0.99	0	0	0	0	0	4	0.58	0.29	0.23
185	0	0	0	0	0	1	0	0	0	0	5	0.16	0	0
186	8.7e-06	0.0006	0.0016	0	1	0	0	0	0	0	4	0.58	0.29	0.23
187	0.029	0.096	0.45	0.01	0.41	0	0	0	5.1e-05	0	2	0.35	0.13	0.15
188	0.0011	0.56	0.038	0.026	0.23	0	0	0	0.15	0	1	0.52	0.21	0.15
189	0.0078	0.016	0.2	0.0046	0.77	0	0	0	0.00014	0	4	0.58	0.29	0.23
190	0	0.00017	0.94	0.06	0	0	0	0	0.00053	0	2	0.35	0.13	0.15
191	0	0	0.99	0.011	0	0	0	0	0	0	2	0.35	0.13	0.15
192	0	0	1	0.0012	0	0	0	0	0	0	2	0.35	0.13	0.15
193	0.5	0.28	0.0076	0.00029	0.21	0	0	0	1.5e-05	0	0	0.35	0.29	0.23
194	0	0	0	0	0	0	1	0	0	0	6	0.12	0.072	0.033
195	0.0032	0.35	0.022	0.18	0.44	0	0	0	0.0014	0	4	0.58	0.29	0.23
196	3.8e-06	0.00089	9.1e-06	0	1	0	0	0	0	0	4	0.58	0.29	0.23
197	0.032	0.0057	0.27	0.0052	0.68	0	0	0	8.3e-06	0	4	0.58	0.29	0.23
198	0	2.7e-05	0.37	0.63	0	0	0	0	0	0	3	0.45	0.13	0.23
199	6.3e-06	0.041	0.00049	0.19	0.76	0	0	0	0.0071	0	4	0.58	0.29	0.23
200	0.032	0.021	0.48	0.46	0.004	0	0	0	0.00014	0	2	0.35	0.13	0.15
201	0.0036	0.018	0.13	0.83	0.017	0	0	0	0.0027	0	3	0.45	0.13	0.23
202	3.6e-06	0.022	0.016	0.014	0.93	0	0	0	0.014	0	4	0.58	0.29	0.23
203	0.0026	7.4e-06	0.84	0.16	0	0	0	0	0	0	2	0.35	0.13	0.15
204	0	0	0	0	0	0	0	0	0	1	9	0	0.13	0
205	0.00022	0.18	0.47	0.15	0.011	0	0	0	0.19	0	2	0.35	0.13	0.15
206	0.12	9e-05	0.81	0.071	1.6e-06	0	0	0	0	0	2	0.35	0.13	0.15
207	0.0036	0.00064	0.73	0.27	1.4e-05	0	0	0	3.6e-06	0	2	0.35	0.13	0.15
208	0.015	0.046	0.1	0.71	0.12	0	0	0	0.0027	0	3	0.45	0.13	0.23
209	0.00021	0.0021	0.4	0.59	0.00012	0	0	0	0.00077	0	3	0.45	0.13	0.23
210	0	0	0	0	0	0	1	0	0	0	6	0.12	0.072	0.033
211	2.9e-05	0.0003	0.01	0.0031	0.99	0	0	0	1.4e-05	0	4	0.58	0.29	0.23
212	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
213	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
214	0	0.0016	0.11	0.89	0	0	0	0	0.00011	0	3	0.45	0.13	0.23
215	0.0013	0.013	0.24	0.73	0.0098	0	0	0	0.011	0	3	0.45	0.13	0.23
216	0.00052	4.4e-05	0.91	0.085	0	0	0	0	0	0	2	0.35	0.13	0.15
217	0	0	1	8.6e-06	0	0	1e-06	0	0	0	2	0.35	0.13	0.15
218	0	0.0085	0	0	0.99	0	0	0	1.5e-05	0	4	0.58	0.29	0.23
219	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
220	0.00016	0.012	0.84	0.14	2.2e-05	0	0	0	0.00023	0	2	0.35	0.13	0.15
221	0.071	0.82	0.072	0.0017	0.04	0	0	0	5.1e-05	0	1	0.52	0.21	0.15
222	0.02	0.29	0.12	0.019	0.53	0	0	0	0.013	0	4	0.58	0.29	0.23
223	0	4.1e-05	2.3e-06	1	9.4e-06	0	0	0	4.8e-06	0	3	0.45	0.13	0.23
224	0.21	0.035	0.0043	0.0002	0.75	0	0	0	0.0004	0	4	0.58	0.29	0.23
225	0.77	0.11	0.11	0.0002	0.0076	0	0	0	3.7e-06	0	0	0.35	0.29	0.23
226	0	0	0	0	0	0	0	0	0	1	9	0	0.13	0
227	0.00029	0.095	0.4	0.0076	0.44	0	0	0	0.055	0	4	0.58	0.29	0.23
228	0.54	0.0067	0.44	3.6e-05	0.01	0	0	0	0	0	0	0.35	0.29	0.23
229	0	0	0.0012	0	1	0	0	0	0	0	4	0.58	0.29	0.23
230	0	4.2e-05	0.43	9.8e-06	0.57	0	0	0	0	0	4	0.58	0.29	0.23
231	0	0	1	0	0	0	0	0	0	0	2	0.35	0.13	0.15
232	0	6.6e-05	1	0.0038	0	0	0	0	0	0	2	0.35	0.13	0.15
233	0	0	0	0	0	0	1	0	0	0	6	0.12	0.072	0.033
234	0	0.025	0.98	0	0	0	0	0	0	0	2	0.35	0.13	0.15
235	0	1.3e-05	1	0	0	0	0	0	0	0	2	0.35	0.13	0.15
236	0.079	0.087	0.38	0.28	0.16	0	0	0	0.0078	0	2	0.35	0.13	0.15
237	0.00089	1.4e-05	0.78	6.9e-05	0.22	0	0	0	0	0	2	0.35	0.13	0.15
238	0.044	0.018	0.6	0.046	0.29	0	0	0	0.0012	0	2	0.35	0.13	0.15
239	0.0082	0.00093	0.21	0.002	0.77	0	0	0	0.0016	0	4	0.58	0.29	0.23
240	0	0	0	0	0	1	0	0	0	0	5	0.16	0	0
241	0.061	0.003	0.0058	0.00015	0.93	0	0	0	3.2e-05	0	4	0.58	0.29	0.23
242	0.00017	0	0.23	0	0	0	0.77	0	0	0	6	0.12	0.072	0.033
243	0	0	0	0	0	0	1	0	0	0	6	0.12	0.072	0.033
244	0.031	0.15	0.28	0.035	0.49	0	0	0	0.018	0	4	0.58	0.29	0.23
245	0.00054	0.0015	0.5	0.0004	0.49	0	0	0	0.012	0	2	0.35	0.13	0.15
246	0.25	0.017	0.089	0.035	0.61	0	0	0	0.00036	0	4	0.58	0.29	0.23
247	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
248	0	0	1	0.0015	0	0	0	0	0	0	2	0.35	0.13	0.15
249	0.016	0.00071	0.2	0.0026	0.77	0	0	0	0.0025	0	4	0.58	0.29	0.23
250	0	0	1	3.4e-05	0	0	0	0	0	0	2	0.35	0.13	0.15
251	1.3e-05	0.0034	0.94	0.047	1.3e-05	0	0	0	0.0068	0	2	0.35	0.13	0.15
252	0.0011	0.13	0.21	0.00097	0.57	0	0	0	0.09	0	4	0.58	0.29	0.23
253	0	0.026	0	3e-05	0.75	0	0	0	0.23	0	4	0.58	0.29	0.23
254	0	0	1	1.2e-05	0	0	5.1e-05	0	0	0	2	0.35	0.13	0.15
255	0.0031	0.31	0.06	0.032	0.52	0	0	0	0.084	0	4	0.58	0.29	0.23
256	0	0.89	0.11	0.00072	0	0	0	0	0	0	1	0.52	0.21	0.15
257	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
258	0.0033	0.0024	0.52	0.0038	0.46	0	0	0	0.0081	0	2	0.35	0.13	0.15
259	0	0	0.1	0	0	0	0.9	0	0	0	6	0.12	0.072	0.033
260	0	0	0	0	0	0	1	0	0	0	6	0.12	0.072	0.033
261	0	0	1	3.6e-05	0	0	1.2e-05	0	0	0	2	0.35	0.13	0.15
262	0	0	1	0	0	0	0	0	0	0	2	0.35	0.13	0.15
263	0	0	0.99	0.0053	0	0	0	0	0	0	2	0.35	0.13	0.15
264	0	5.7e-06	0.02	0	0.98	0	0	0	0.00074	0	4	0.58	0.29	0.23
265	0	0	0	0	0	1	0	0	0	0	5	0.16	0	0
266	0.02	0.035	0.45	0.018	0.46	0	0	0	0.0091	0	4	0.58	0.29	0.23
267	0.0024	0.42	0.059	0.1	0.34	0	0	0	0.077	0	1	0.52	0.21	0.15
268	2.7e-05	0.051	0.00095	0.43	0.51	0	0	0	0.0021	0	4	0.58	0.29	0.23
269	0	0	1	2.6e-05	0	0	0	0	0	0	2	0.35	0.13	0.15
270	0	0	0	0	0	0	0	0	0	1	9	0	0.13	0
271	0	0	1	0	0	0	0	0	0	0	2	0.35	0.13	0.15
272	0	0	1	0	0	0	0	0	0	0	2	0.35	0.13	0.15
273	0.00019	0.59	0.0053	0.054	0.3	0	0	0	0.053	0	1	0.52	0.21	0.15
274	0.0013	0.0029	0.99	0.0024	2.5e-06	0	0	0	4.2e-06	0	2	0.35	0.13	0.15
275	0	0.0012	4.4e-05	0	1	0	0	0	0	0	4	0.58	0.29	0.23
276	0	0	1	0	0	0	0	0	0	0	2	0.35	0.13	0.15
277	0	0	0	0	0	0	0	1	0	0	7	0	0	0.083
278	0	0	0.0012	0	1	0	0	0	0	0	4	0.58	0.29	0.23
279	1.8e-06	0.011	0.12	8e-05	0.87	0	0	0	5e-06	0	4	0.58	0.29	0.23
280	0.23	0.23	0.002	0.00041	0.54	0	0	0	8.2e-06	0	4	0.58	0.29	0.23
281	0.0001	0.023	0.72	0.06	0.17	0	0	0	0.023	0	2	0.35	0.13	0.15
282	0	0	0	0	0	0	0	0	0	1	9	0	0.13	0
283	9.8e-06	0.55	0.0029	0.36	0.048	0	0	0	0.04	0	1	0.52	0.21	0.15
284	0	0.00046	5.4e-06	1	0	0	0	0	0	0	3	0.45	0.13	0.23
285	0.12	0.0075	1.4e-06	0	0.88	0	0	0	0	0	4	0.58	0.29	0.23
286	0.71	0.031	0.14	0.025	0.094	0	0	0	0.00011	0	0	0.35	0.29	0.23
287	0	0.0063	0.1	0.76	2.3e-05	0	0	0	0.13	0	3	0.45	0.13	0.23
288	0.029	0.26	0.0029	0.012	0.7	0	0	0	4.7e-05	0	4	0.58	0.29	0.23
289	0.0017	0.63	0.015	0.03	0.32	0	0	0	0.0061	0	1	0.52	0.21	0.15
290	0	0.032	0.0097	0.058	0.002	0	0	0	0.9	0	8	0.62	0.13	0.15
291	0	0.03	0.32	0.098	0.065	0	0	0	0.49	0	8	0.62	0.13	0.15
292	0	1	3.3e-05	0.0006	0.00042	0	0	0	6.4e-05	0	1	0.52	0.21	0.15
293	0.81	2.5e-05	0	0	0.19	0	0	0	0	0	0	0.35	0.29	0.23
294	0	1.3e-05	0.00037	1	0	0	0	0	3e-06	0	3	0.45	0.13	0.23
295	0.002	0.00017	1	0.0014	0	0	0	0	0	0	2	0.35	0.13	0.15
296	0.02	0.13	0.097	0.62	0.14	0	0	0	0.0034	0	3	0.45	0.13	0.23
297	0	0	4e-06	1	0	0	0	0	0	0	3	0.45	0.13	0.23
298	0	0.019	6e-06	0.98	3.7e-05	0	0	0	0.00024	0	3	0.45	0.13	0.23
299	0	0.00019	1.9e-05	0.0026	0	0	0	0	1	0	8	0.62	0.13	0.15
300	0.00017	0.15	0.14	0.7	0.0025	0	0	0	0.0098	0	3	0.45	0.13	0.23
301	8.4e-05	0.16	0.21	0.031	0.58	0	0	0	0.02	0	4	0.58	0.29	0.23
302	1	0.00038	0	0	0.0033	0	0	0	0	0	0	0.35	0.29	0.23
303	0.022	0.017	0.048	0.9	0.013	0	0	0	9.8e-05	0	3	0.45	0.13	0.23
