SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
45	0.86	0.00068	0	0	0.032	0.11	0	0	0.35	0.13	0.15
46	0.59	9.5e-06	0	0	0.41	0.004	0	0	0.35	0.13	0.15
47	1	0	0	0	0	0	0	0	0.35	0.13	0.15
48	0	0	1	0	0	0	0	2	0.16	0.043	0
49	1	0.00076	0	0	0	3.7e-05	0	0	0.35	0.13	0.15
50	1	0	0	0	0	0	0	0	0.35	0.13	0.15
51	0.38	0	0	0	0.62	0.0006	0	4	0.58	0.29	0.23
52	1	0	0	0	0	0	0	0	0.35	0.13	0.15
53	1	1.1e-05	0	0	2.3e-05	4.4e-05	0	0	0.35	0.13	0.15
54	0.98	0.00022	0	0	0.00018	0.024	0	0	0.35	0.13	0.15
55	0.98	5e-06	0	0	2.4e-05	0.02	0	0	0.35	0.13	0.15
56	0.97	0.014	0	0	0	0.011	0	0	0.35	0.13	0.15
57	1	5.5e-06	0	0	0	0.00087	0	0	0.35	0.13	0.15
58	0.12	0.18	0	0	0.68	0.025	0	4	0.58	0.29	0.23
59	0	0	0	0	0	0	1	6	0	0	0.083
60	0.53	7.9e-05	0	0	0.46	0.011	0	0	0.35	0.13	0.15
61	1	0	0	0	0	0	0	0	0.35	0.13	0.15
62	1	0	0	0	0	0.00073	0	0	0.35	0.13	0.15
63	1	0	0	0	0	0	0	0	0.35	0.13	0.15
64	1	0	0	0	0	0	0	0	0.35	0.13	0.15
65	0.99	1.2e-05	0	0	0.00012	0.0061	0	0	0.35	0.13	0.15
66	0.94	0.0022	0	0	0.0036	0.054	0	0	0.35	0.13	0.15
67	1	0	0	0	0	0	0	0	0.35	0.13	0.15
68	1	0	0	0	0	0	0	0	0.35	0.13	0.15
69	1	0	0	0	0	1.4e-05	0	0	0.35	0.13	0.15
70	1	0	0	0	0	0.00038	0	0	0.35	0.13	0.15
71	1	0	0	0	0	0	0	0	0.35	0.13	0.15
72	1	0.00091	0	0	1.5e-05	0.0014	0	0	0.35	0.13	0.15
73	1	0	0	0	0	9.2e-05	0	0	0.35	0.13	0.15
74	1	0	0	0	0	0	0	0	0.35	0.13	0.15
75	0.68	0.025	0	0	0.11	0.18	0	0	0.35	0.13	0.15
76	0.99	0.003	0	0	1.2e-05	0.0024	0	0	0.35	0.13	0.15
77	1	0	0	0	0	0	0	0	0.35	0.13	0.15
78	0.9	0.015	0	0	0.014	0.074	0	0	0.35	0.13	0.15
79	0.88	0.028	0	0	0.015	0.08	0	0	0.35	0.13	0.15
80	0.7	0.0039	0	0	0.26	0.032	0	0	0.35	0.13	0.15
81	1	1.1e-05	0	0	0	0.0031	0	0	0.35	0.13	0.15
82	1	3.1e-05	0	0	0	0.0029	0	0	0.35	0.13	0.15
83	1	0	0	0	0	1.2e-05	0	0	0.35	0.13	0.15
84	1	0	0	0	0	0	0	0	0.35	0.13	0.15
85	1	0	0	0	0	0	0	0	0.35	0.13	0.15
86	1	1.1e-05	0	0	0	0.00015	0	0	0.35	0.13	0.15
87	0.36	0.00088	0	0	0.64	0.00016	0	4	0.58	0.29	0.23
88	0.99	0.012	0	0	0.00073	4.2e-05	0	0	0.35	0.13	0.15
89	0.014	0.00026	0	0	0.99	0	0	4	0.58	0.29	0.23
90	0.99	0.0059	0	0	0	0.0015	0	0	0.35	0.13	0.15
91	1	0.00056	0	0	0	6.9e-05	0	0	0.35	0.13	0.15
92	0.99	0	0	0	0	0.0073	0	0	0.35	0.13	0.15
93	1	4.4e-05	0	0	0	4.8e-05	0	0	0.35	0.13	0.15
94	1	0	0	0	0	0	0	0	0.35	0.13	0.15
95	1	0	0	0	0	0	0	0	0.35	0.13	0.15
96	0.97	1.3e-05	0	0	0	0.025	0	0	0.35	0.13	0.15
97	1	0	0	0	0	0.0015	0	0	0.35	0.13	0.15
98	1	1.4e-06	0	0	0	5.2e-05	0	0	0.35	0.13	0.15
99	1	0	0	0	0	0.0026	0	0	0.35	0.13	0.15
100	0.87	0.00031	0	0	0	0.13	0	0	0.35	0.13	0.15
101	1	0	0	0	0	6.6e-06	0	0	0.35	0.13	0.15
102	1	0	0	0	0	0	0	0	0.35	0.13	0.15
103	0.04	5.7e-06	0	0	0.96	0	0	4	0.58	0.29	0.23
104	1	1.8e-06	0	0	0	5.8e-06	0	0	0.35	0.13	0.15
105	1	4.8e-05	0	0	0	0.0034	0	0	0.35	0.13	0.15
106	1	0	0	0	0	0	0	0	0.35	0.13	0.15
107	0.7	0.011	0	0	0.00035	0.29	0	0	0.35	0.13	0.15
108	0.19	0	0	0	0	0.81	0	5	0.48	0.13	0.23
109	1	0	0	0	0	0	0	0	0.35	0.13	0.15
110	0.48	0.0033	0	0	8.7e-06	0.52	0	5	0.48	0.13	0.23
111	1	0	0	0	0	0	0	0	0.35	0.13	0.15
112	1	0.00024	0	0	1.1e-05	0.0032	0	0	0.35	0.13	0.15
113	1	0.00031	0	0	6.2e-05	0.0038	0	0	0.35	0.13	0.15
114	0.13	0.2	0	0	0.61	0.057	0	4	0.58	0.29	0.23
115	0.8	0.026	0	0	0.037	0.13	0	0	0.35	0.13	0.15
116	0.00081	2.1e-06	0	0	1	0	0	4	0.58	0.29	0.23
117	1	3.5e-06	0	0	0	0.0011	0	0	0.35	0.13	0.15
118	0.027	0.056	0	0	0.92	0.00049	0	4	0.58	0.29	0.23
119	1	0.00079	0	0	5e-06	0.0012	0	0	0.35	0.13	0.15
120	3.9e-06	0	0	0	1	0	0	4	0.58	0.29	0.23
121	0	0	0	1	0	0	0	3	0	0.13	0
122	0.14	0.021	0	0	0.82	0.017	0	4	0.58	0.29	0.23
123	1	3.4e-05	0	0	0	0	0	0	0.35	0.13	0.15
124	0.85	1.9e-06	0	0	0.15	1.6e-05	0	0	0.35	0.13	0.15
125	0.026	0.52	0	0	0.43	0.023	0	1	0.42	0.29	0.23
126	0.0052	0.0018	0	0	0.99	0	0	4	0.58	0.29	0.23
127	1	0	0	0	0	0	0	0	0.35	0.13	0.15
128	1	0	0	0	0	0	0	0	0.35	0.13	0.15
129	1	0.00027	0	0	0	0.0001	0	0	0.35	0.13	0.15
130	0.43	7.9e-06	0	0	0.56	0.0054	0	4	0.58	0.29	0.23
131	1	0	0	0	0	0	0	0	0.35	0.13	0.15
132	0.5	0.0043	0	0	0.42	0.073	0	0	0.35	0.13	0.15
133	0.00056	2e-06	0	0	1	0	0	4	0.58	0.29	0.23
134	0.45	0.00039	0	0	0.54	0.0021	0	4	0.58	0.29	0.23
135	0.0014	0.32	0	0	0.68	0.00025	0	4	0.58	0.29	0.23
136	0	0	0	0	0	0	1	6	0	0	0.083
137	0.00082	0.0041	0	0	1	0	0	4	0.58	0.29	0.23
138	0.00048	0	0	0	1	0	0	4	0.58	0.29	0.23
139	0.64	0.036	0	0	0.14	0.18	0	0	0.35	0.13	0.15
140	0.95	0	0	0	0	0.051	0	0	0.35	0.13	0.15
141	0.46	0.00047	0	0	0.059	0.48	0	5	0.48	0.13	0.23
142	1	0	0	0	0	3.5e-06	0	0	0.35	0.13	0.15
143	0.099	0.28	0	0	0.62	0.0037	0	4	0.58	0.29	0.23
144	0	0	0	0	0	0	1	6	0	0	0.083
145	0.91	0.00021	0	0	0.028	0.06	0	0	0.35	0.13	0.15
146	0.61	0.14	0	0	0.15	0.1	0	0	0.35	0.13	0.15
147	0.63	0.00041	0	0	0.29	0.078	0	0	0.35	0.13	0.15
148	1	0	0	0	0	3.5e-05	0	0	0.35	0.13	0.15
149	0.99	0.0017	0	0	0.0011	0.007	0	0	0.35	0.13	0.15
150	0.14	0.0016	0	0	0.86	0.00018	0	4	0.58	0.29	0.23
151	0.00011	0.00095	0	0	1	0	0	4	0.58	0.29	0.23
152	0.05	8.9e-06	0	0	0.95	0	0	4	0.58	0.29	0.23
153	1	0	0	0	0	6e-05	0	0	0.35	0.13	0.15
154	0.99	0.0041	0	0	0	0.0095	0	0	0.35	0.13	0.15
155	1	0	0	0	0	4.4e-05	0	0	0.35	0.13	0.15
156	0.053	9.1e-05	0	0	0.95	0.0014	0	4	0.58	0.29	0.23
157	1	0	0	0	0	0	0	0	0.35	0.13	0.15
158	1	0	0	0	0	0	0	0	0.35	0.13	0.15
159	0.016	0.24	0	0	0.74	0.0021	0	4	0.58	0.29	0.23
160	0.00078	0.00017	0	0	1	0	0	4	0.58	0.29	0.23
161	0.62	0.037	0	0	0.26	0.086	0	0	0.35	0.13	0.15
162	0.87	0.022	0	0	0.035	0.073	0	0	0.35	0.13	0.15
163	8.2e-06	0.94	0	0	0.057	1.9e-05	0	1	0.42	0.29	0.23
164	0.84	0.003	0	0	5.8e-05	0.16	0	0	0.35	0.13	0.15
165	0	0	0	0	0	0	1	6	0	0	0.083
166	0.22	0.00022	0	0	0.78	3.1e-05	0	4	0.58	0.29	0.23
167	0.012	0.00022	0	0	0.00015	0.99	0	5	0.48	0.13	0.23
168	0.011	0.00053	0	0	0.99	3.5e-06	0	4	0.58	0.29	0.23
169	0.81	0.0048	0	0	0	0.18	0	0	0.35	0.13	0.15
170	0.26	0.033	0	0	0.48	0.23	0	4	0.58	0.29	0.23
171	0.99	2.1e-06	0	0	0	0.0069	0	0	0.35	0.13	0.15
172	0.0028	3.9e-06	0	0	1	0	0	4	0.58	0.29	0.23
173	0	0.23	0	0	0.77	0	0	4	0.58	0.29	0.23
174	0.06	0	0	0	0	0.94	0	5	0.48	0.13	0.23
175	0	0	0	1	0	0	0	3	0	0.13	0
176	0	0.0013	0	0	1	3e-05	0	4	0.58	0.29	0.23
177	1	0	0	0	0	8.7e-05	0	0	0.35	0.13	0.15
178	0	0	0	0	0	0	1	6	0	0	0.083
179	0.079	0.062	0	0	0.86	0.00035	0	4	0.58	0.29	0.23
180	0	0	1	0	0	0	0	2	0.16	0.043	0
181	0	0	0	0	0	0	1	6	0	0	0.083
182	0.1	0.017	0	0	0.88	0.00096	0	4	0.58	0.29	0.23
183	0.3	0.61	0	0	0.037	0.059	0	1	0.42	0.29	0.23
184	3.8e-06	0.29	0	0	0.71	0	0	4	0.58	0.29	0.23
185	0	0	1	0	0	0	0	2	0.16	0.043	0
186	0.0015	0.0045	0	0	0.99	0	0	4	0.58	0.29	0.23
187	0.49	0.028	0	0	0.47	0.0047	0	0	0.35	0.13	0.15
188	0.12	0.025	0	0	0.74	0.12	0	4	0.58	0.29	0.23
189	0.18	0.052	0	0	0.76	0.0039	0	4	0.58	0.29	0.23
190	0.96	0	0	0	0	0.037	0	0	0.35	0.13	0.15
191	1	0	0	0	0	0.00041	0	0	0.35	0.13	0.15
192	1	0	0	0	0	0.0001	0	0	0.35	0.13	0.15
193	0.0073	0.78	0	0	0.21	0.00017	0	1	0.42	0.29	0.23
194	0	0	1	0	0	0	0	2	0.16	0.043	0
195	0.027	0.099	0	0	0.58	0.3	0	4	0.58	0.29	0.23
196	8.5e-06	0.0073	0	0	0.99	0	0	4	0.58	0.29	0.23
197	0.27	0.016	0	0	0.71	0.0018	0	4	0.58	0.29	0.23
198	0.67	0	0	0	0	0.33	0	0	0.35	0.13	0.15
199	0.00034	0.0049	0	0	0.56	0.43	0	4	0.58	0.29	0.23
200	0.62	0.074	0	0	0.0055	0.3	0	0	0.35	0.13	0.15
201	0.15	0.015	0	0	0.02	0.82	0	5	0.48	0.13	0.23
202	0.015	0.0015	0	0	0.93	0.049	0	4	0.58	0.29	0.23
203	0.98	0.00046	0	0	0	0.019	0	0	0.35	0.13	0.15
204	0	0	0	1	0	0	0	3	0	0.13	0
205	0.7	0.0018	0	0	0.017	0.28	0	0	0.35	0.13	0.15
206	0.97	0.022	0	0	2e-06	0.012	0	0	0.35	0.13	0.15
207	0.89	0.003	0	0	1.8e-05	0.1	0	0	0.35	0.13	0.15
208	0.11	0.077	0	0	0.13	0.68	0	5	0.48	0.13	0.23
209	0.52	0.00055	0	0	0.00016	0.48	0	0	0.35	0.13	0.15
210	0	0	1	0	0	0	0	2	0.16	0.043	0
211	0.0097	0.00063	0	0	0.97	0.016	0	4	0.58	0.29	0.23
212	0	0	0	0	0	0	1	6	0	0	0.083
213	0	0	0	0	0	0	1	6	0	0	0.083
214	0.16	1.3e-06	0	0	0	0.84	0	5	0.48	0.13	0.23
215	0.25	0.0043	0	0	0.011	0.73	0	5	0.48	0.13	0.23
216	0.98	0.00021	0	0	0	0.018	0	0	0.35	0.13	0.15
217	1	0	0	0	0	0	0	0	0.35	0.13	0.15
218	0	0.0032	0	0	1	0	0	4	0.58	0.29	0.23
219	0	0	0	0	0	0	1	6	0	0	0.083
220	0.92	0.00039	0	0	2.5e-05	0.08	0	0	0.35	0.13	0.15
221	0.091	0.85	0	0	0.054	0.0013	0	1	0.42	0.29	0.23
222	0.13	0.24	0	0	0.6	0.022	0	4	0.58	0.29	0.23
223	0	2.8e-06	0	0	5.5e-06	1	0	5	0.48	0.13	0.23
224	0.0044	0.18	0	0	0.82	0.00013	0	4	0.58	0.29	0.23
225	0.25	0.73	0	0	0.018	0.00016	0	1	0.42	0.29	0.23
226	0	0	0	1	0	0	0	3	0	0.13	0
227	0.46	0.0021	0	0	0.53	0.0093	0	4	0.58	0.29	0.23
228	0.074	0.92	0	0	0.0018	0	0	1	0.42	0.29	0.23
229	0.0011	0	0	0	1	0	0	4	0.58	0.29	0.23
230	0.42	0	0	0	0.58	0	0	4	0.58	0.29	0.23
231	1	0	0	0	0	0	0	0	0.35	0.13	0.15
232	1	0	0	0	0	0.00081	0	0	0.35	0.13	0.15
233	1	0	0	0	0	0	0	0	0.35	0.13	0.15
234	1	0	0	0	0	0	0	0	0.35	0.13	0.15
235	1	0	0	0	0	0	0	0	0.35	0.13	0.15
236	0.43	0.12	0	0	0.2	0.25	0	0	0.35	0.13	0.15
237	0.77	0.00012	0	0	0.23	0.0002	0	0	0.35	0.13	0.15
238	0.62	0.033	0	0	0.31	0.038	0	0	0.35	0.13	0.15
239	0.2	0.00053	0	0	0.78	0.013	0	4	0.58	0.29	0.23
240	0	0	1	0	0	0	0	2	0.16	0.043	0
241	0.0057	0.025	0	0	0.97	0.00024	0	4	0.58	0.29	0.23
242	0.56	1.8e-05	0.44	0	0	0	0	0	0.35	0.13	0.15
243	2.5e-05	0	1	0	0	0	0	2	0.16	0.043	0
244	0.32	0.051	0	0	0.59	0.038	0	4	0.58	0.29	0.23
245	0.49	0.00029	0	0	0.51	0.00074	0	4	0.58	0.29	0.23
246	0.089	0.24	0	0	0.64	0.03	0	4	0.58	0.29	0.23
247	0	0	0	0	0	0	1	6	0	0	0.083
248	1	0	0	0	0	0.00026	0	0	0.35	0.13	0.15
249	0.2	0.0031	0	0	0.79	0.012	0	4	0.58	0.29	0.23
250	1	0	0	0	0	4.8e-06	0	0	0.35	0.13	0.15
251	0.97	2.1e-05	0	0	1.4e-05	0.034	0	0	0.35	0.13	0.15
252	0.26	0.0015	0	0	0.74	0.0037	0	4	0.58	0.29	0.23
253	2.2e-06	0	0	0	1	0.0013	0	4	0.58	0.29	0.23
254	1	0	0	0	0	0	0	0	0.35	0.13	0.15
255	0.089	0.031	0	0	0.81	0.07	0	4	0.58	0.29	0.23
256	1	5.8e-06	0	0	0	0.00086	0	0	0.35	0.13	0.15
257	0	0	0	0	0	0	1	6	0	0	0.083
258	0.51	0.001	0	0	0.48	0.013	0	0	0.35	0.13	0.15
259	1	0	0	0	0	0	0	0	0.35	0.13	0.15
260	0	0	1	0	0	0	0	2	0.16	0.043	0
261	1	0	0	0	0	7.9e-06	0	0	0.35	0.13	0.15
262	1	0	0	0	0	0	0	0	0.35	0.13	0.15
263	1	0	0	0	0	0.0011	0	0	0.35	0.13	0.15
264	0.019	0	0	0	0.98	7.3e-06	0	4	0.58	0.29	0.23
265	0	0	1	0	0	0	0	2	0.16	0.043	0
266	0.46	0.018	0	0	0.5	0.016	0	4	0.58	0.29	0.23
267	0.1	0.048	0	0	0.61	0.24	0	4	0.58	0.29	0.23
268	0.00058	0.0084	0	0	0.33	0.66	0	5	0.48	0.13	0.23
269	1	0	0	0	0	0	0	0	0.35	0.13	0.15
270	0	0	0	1	0	0	0	3	0	0.13	0
271	1	0	0	0	0	0	0	0	0.35	0.13	0.15
272	1	0	0	0	0	0	0	0	0.35	0.13	0.15
273	0.012	0.034	0	0	0.72	0.23	0	4	0.58	0.29	0.23
274	1	0.00047	0	0	2.7e-06	0.00071	0	0	0.35	0.13	0.15
275	4.1e-05	0.00029	0	0	1	0	0	4	0.58	0.29	0.23
276	1	0	0	0	0	0	0	0	0.35	0.13	0.15
277	0	0	0	0	0	0	1	6	0	0	0.083
278	0.0012	0.0018	0	0	1	0	0	4	0.58	0.29	0.23
279	0.11	0.00017	0	0	0.89	1.6e-05	0	4	0.58	0.29	0.23
280	0.0014	0.6	0	0	0.4	0.00023	0	1	0.42	0.29	0.23
281	0.74	0.00054	0	0	0.19	0.072	0	0	0.35	0.13	0.15
282	0	0	0	1	0	0	0	3	0	0.13	0
283	0.0034	0.0013	0	0	0.06	0.94	0	5	0.48	0.13	0.23
284	4.5e-06	0	0	0	0	1	0	5	0.48	0.13	0.23
285	0	0.81	0	0	0.19	0	0	1	0.42	0.29	0.23
286	0.2	0.65	0	0	0.14	0.019	0	1	0.42	0.29	0.23
287	0.088	0	0	0	2.1e-05	0.91	0	5	0.48	0.13	0.23
288	0.0024	0.37	0	0	0.62	0.011	0	4	0.58	0.29	0.23
289	0.035	0.073	0	0	0.79	0.099	0	4	0.58	0.29	0.23
290	0.063	5.8e-05	0	0	0.013	0.92	0	5	0.48	0.13	0.23
291	0.35	1.8e-05	0	0	0.077	0.57	0	5	0.48	0.13	0.23
292	0.021	0.082	0	0	0.28	0.62	0	5	0.48	0.13	0.23
293	0	0.99	0	0	0.01	0	0	1	0.42	0.29	0.23
294	0.00044	0	0	0	0	1	0	5	0.48	0.13	0.23
295	1	0.00023	0	0	0	0.00016	0	0	0.35	0.13	0.15
296	0.11	0.1	0	0	0.16	0.63	0	5	0.48	0.13	0.23
297	3.6e-06	0	0	0	0	1	0	5	0.48	0.13	0.23
298	0	0	0	0	1.6e-05	1	0	5	0.48	0.13	0.23
299	3.4e-05	0	0	0	2.8e-06	1	0	5	0.48	0.13	0.23
300	0.17	0.0021	0	0	0.0032	0.82	0	5	0.48	0.13	0.23
301	0.24	0.0047	0	0	0.68	0.081	0	4	0.58	0.29	0.23
302	0	1	0	0	0.0042	0	0	1	0.42	0.29	0.23
303	0.069	0.095	0	0	0.019	0.82	0	5	0.48	0.13	0.23
304	0.0011	0.00018	0	0	0.019	0.98	0	5	0.48	0.13	0.23
305	0.74	0	0	0	0.26	0.0021	0	0	0.35	0.13	0.15
306	0	1	0	0	0.00027	0	0	1	0.42	0.29	0.23
307	0.027	0.96	0	0	0.0081	2.4e-06	0	1	0.42	0.29	0.23
308	0.015	0.98	0	0	0.00084	0	0	1	0.42	0.29	0.23
309	0.0017	0.87	0	0	0.13	0.00013	0	1	0.42	0.29	0.23
310	0	0	0	1	0	0	0	3	0	0.13	0
311	0.023	0.92	0	0	0.059	0.00098	0	1	0.42	0.29	0.23
312	0	0	0	0	0	0	1	6	0	0	0.083
313	0.0082	0	0	0	0	0.99	0	5	0.48	0.13	0.23
314	0.85	0.042	0	0	0.0029	0.1	0	0	0.35	0.13	0.15
315	0.16	8.4e-05	0	0	0.066	0.77	0	5	0.48	0.13	0.23
316	4.9e-05	0	0	0	1.8e-05	1	0	5	0.48	0.13	0.23
317	0.0099	0.17	0	0	0.82	0.0077	0	4	0.58	0.29	0.23
318	0	0	0	1	0	0	0	3	0	0.13	0
319	0.00026	0.65	0	0	0.0015	0.34	0	1	0.42	0.29	0.23
320	0.53	0.005	0	0	0.018	0.45	0	0	0.35	0.13	0.15
321	0.98	0.017	0	0	9.1e-05	0.0014	0	0	0.35	0.13	0.15
322	0.00045	1.3e-05	0	0	0.007	0.99	0	5	0.48	0.13	0.23
323	0.57	6.5e-05	0	0	0.18	0.25	0	0	0.35	0.13	0.15
324	0.066	0.0089	0	0	0.6	0.32	0	4	0.58	0.29	0.23
325	0.0016	0.57	0	0	0.0013	0.43	0	1	0.42	0.29	0.23
326	0.9	0.1	0	0	0	0.0017	0	0	0.35	0.13	0.15
327	0.99	0.0053	0	0	0	1.5e-05	0	0	0.35	0.13	0.15
328	0	0	0	0	0	1	0	5	0.48	0.13	0.23
329	0.3	0.0014	0	0	0.7	0.0003	0	4	0.58	0.29	0.23
330	0.91	0.012	0	0	0.0089	0.073	0	0	0.35	0.13	0.15
331	0.043	0.79	0	0	0.16	0.00047	0	1	0.42	0.29	0.23
332	0.38	0.00067	0	0	0.11	0.51	0	5	0.48	0.13	0.23
333	0	1	0	0	0.0002	0	0	1	0.42	0.29	0.23
334	0	1	0	0	0	0	0	1	0.42	0.29	0.23
335	0.32	0.00041	0	0	0.038	0.64	0	5	0.48	0.13	0.23
336	0	0.98	0	0	0.021	0	0	1	0.42	0.29	0.23
337	1	0	0	0	0	0	0	0	0.35	0.13	0.15
338	9.4e-05	0	0	0	4.9e-05	1	0	5	0.48	0.13	0.23
339	0.00078	0	0	0	5.9e-05	1	0	5	0.48	0.13	0.23
340	0.3	0.011	0	0	0.0088	0.68	0	5	0.48	0.13	0.23
341	1	0	0	0	0	0	0	0	0.35	0.13	0.15
342	0	1	0	0	0.00012	0	0	1	0.42	0.29	0.23
343	0.96	0.00058	0	0	0.00012	0.044	0	0	0.35	0.13	0.15
344	0.00024	0	0	0	2.3e-06	1	0	5	0.48	0.13	0.23
345	0	0	0	0	0	0	1	6	0	0	0.083
346	0	0	0	0	0	1	0	5	0.48	0.13	0.23
347	8.2e-05	0	0	0	2.9e-06	1	0	5	0.48	0.13	0.23
348	0.31	6.4e-06	0	0	0	0.69	0	5	0.48	0.13	0.23
349	3.1e-05	0	0	0	5e-05	1	0	5	0.48	0.13	0.23
350	0.00041	4.6e-06	0	0	7.6e-06	1	0	5	0.48	0.13	0.23
351	0	0	0	0	0	1	0	5	0.48	0.13	0.23
352	0.0017	0.14	0	0	0.85	6.8e-05	0	4	0.58	0.29	0.23
353	0.037	0.17	0	0	0.075	0.72	0	5	0.48	0.13	0.23
354	0.031	0.042	0	0	0.88	0.046	0	4	0.58	0.29	0.23
355	0.0075	3.5e-05	0	0	0.99	1.3e-05	0	4	0.58	0.29	0.23
356	0.26	0.65	0	0	0.089	0.00086	0	1	0.42	0.29	0.23
357	1.3e-05	0.00077	0	0	1	0.00078	0	4	0.58	0.29	0.23
358	0	0	1	0	0	0	0	2	0.16	0.043	0
359	0	0.16	0	0	0.26	0.58	0	5	0.48	0.13	0.23
360	0	0	0	0	0	0	1	6	0	0	0.083
361	0.17	0.48	0	0	0.32	0.029	0	1	0.42	0.29	0.23
362	0.8	0	0	0	0.2	8.2e-06	0	0	0.35	0.13	0.15
363	0.7	0.027	0	0	0.13	0.14	0	0	0.35	0.13	0.15
364	0.12	0.037	0	0	0.75	0.087	0	4	0.58	0.29	0.23
365	0.26	0.017	0	0	0.72	3.9e-05	0	4	0.58	0.29	0.23
366	0.34	0.0013	0	0	0.66	6.7e-05	0	4	0.58	0.29	0.23
367	0.97	0.019	0	0	0.011	7.2e-06	0	0	0.35	0.13	0.15
368	0.23	0	0	0	0	0	0.77	6	0	0	0.083
369	0.0087	0.0012	0	0	0.99	0.00011	0	4	0.58	0.29	0.23
370	0.99	0.0083	0	0	9e-05	1.9e-05	0	0	0.35	0.13	0.15
371	0.56	0.0024	0	0	0.076	0.36	0	0	0.35	0.13	0.15
372	1	0	0	0	0	0	0	0	0.35	0.13	0.15
373	0.38	0.00055	0	0	0.0066	0.61	0	5	0.48	0.13	0.23
374	0	0	1	0	0	0	0	2	0.16	0.043	0
375	0.12	1.3e-05	0	0	0.88	4.7e-05	0	4	0.58	0.29	0.23
376	0.28	0.019	0	0	0.7	3.2e-05	0	4	0.58	0.29	0.23
377	0.93	0.03	0	0	0.011	0.032	0	0	0.35	0.13	0.15
378	0	0	1	0	0	0	0	2	0.16	0.043	0
379	0.97	0.011	0	0	0.0061	0.0085	0	0	0.35	0.13	0.15
380	0	0	1	0	0	0	0	2	0.16	0.043	0
381	0.61	2e-05	0	0	0.39	0.00011	0	0	0.35	0.13	0.15
382	0.72	0	0	0	0.28	0	0	0	0.35	0.13	0.15
383	0.22	2.2e-05	0	0	0.78	0	0	4	0.58	0.29	0.23
384	0.87	0.12	0	0	0.0089	0.002	0	0	0.35	0.13	0.15
385	0.17	0.012	0	0	0.82	0.00098	0	4	0.58	0.29	0.23
