SNV	cluster0	cluster	dcf0	dcf1	dcf2
119	1	0	0.35	0.13	0.15
120	1	0	0.35	0.13	0.15
121	1	0	0.35	0.13	0.15
122	1	0	0.35	0.13	0.15
123	1	0	0.35	0.13	0.15
124	1	0	0.35	0.13	0.15
125	1	0	0.35	0.13	0.15
126	1	0	0.35	0.13	0.15
127	1	0	0.35	0.13	0.15
128	1	0	0.35	0.13	0.15
129	1	0	0.35	0.13	0.15
130	1	0	0.35	0.13	0.15
131	1	0	0.35	0.13	0.15
132	1	0	0.35	0.13	0.15
133	1	0	0.35	0.13	0.15
134	1	0	0.35	0.13	0.15
135	1	0	0.35	0.13	0.15
136	1	0	0.35	0.13	0.15
137	1	0	0.35	0.13	0.15
138	1	0	0.35	0.13	0.15
139	1	0	0.35	0.13	0.15
140	1	0	0.35	0.13	0.15
141	1	0	0.35	0.13	0.15
142	1	0	0.35	0.13	0.15
143	1	0	0.35	0.13	0.15
144	1	0	0.35	0.13	0.15
145	1	0	0.35	0.13	0.15
146	1	0	0.35	0.13	0.15
147	1	0	0.35	0.13	0.15
148	1	0	0.35	0.13	0.15
149	1	0	0.35	0.13	0.15
150	1	0	0.35	0.13	0.15
151	1	0	0.35	0.13	0.15
152	1	0	0.35	0.13	0.15
153	1	0	0.35	0.13	0.15
154	1	0	0.35	0.13	0.15
155	1	0	0.35	0.13	0.15
156	1	0	0.35	0.13	0.15
157	1	0	0.35	0.13	0.15
158	1	0	0.35	0.13	0.15
159	1	0	0.35	0.13	0.15
160	1	0	0.35	0.13	0.15
161	1	0	0.35	0.13	0.15
162	1	0	0.35	0.13	0.15
163	1	0	0.35	0.13	0.15
164	1	0	0.35	0.13	0.15
165	1	0	0.35	0.13	0.15
166	1	0	0.35	0.13	0.15
167	1	0	0.35	0.13	0.15
168	1	0	0.35	0.13	0.15
169	1	0	0.35	0.13	0.15
170	1	0	0.35	0.13	0.15
171	1	0	0.35	0.13	0.15
172	1	0	0.35	0.13	0.15
173	1	0	0.35	0.13	0.15
174	1	0	0.35	0.13	0.15
175	1	0	0.35	0.13	0.15
176	1	0	0.35	0.13	0.15
177	1	0	0.35	0.13	0.15
178	1	0	0.35	0.13	0.15
179	1	0	0.35	0.13	0.15
180	1	0	0.35	0.13	0.15
181	1	0	0.35	0.13	0.15
182	1	0	0.35	0.13	0.15
183	1	0	0.35	0.13	0.15
184	1	0	0.35	0.13	0.15
185	1	0	0.35	0.13	0.15
186	1	0	0.35	0.13	0.15
187	1	0	0.35	0.13	0.15
188	1	0	0.35	0.13	0.15
189	1	0	0.35	0.13	0.15
190	1	0	0.35	0.13	0.15
191	1	0	0.35	0.13	0.15
192	1	0	0.35	0.13	0.15
193	1	0	0.35	0.13	0.15
194	1	0	0.35	0.13	0.15
195	1	0	0.35	0.13	0.15
196	1	0	0.35	0.13	0.15
197	1	0	0.35	0.13	0.15
198	1	0	0.35	0.13	0.15
199	1	0	0.35	0.13	0.15
200	1	0	0.35	0.13	0.15
201	1	0	0.35	0.13	0.15
202	1	0	0.35	0.13	0.15
203	1	0	0.35	0.13	0.15
204	1	0	0.35	0.13	0.15
205	1	0	0.35	0.13	0.15
206	1	0	0.35	0.13	0.15
207	1	0	0.35	0.13	0.15
208	1	0	0.35	0.13	0.15
209	1	0	0.35	0.13	0.15
210	1	0	0.35	0.13	0.15
211	1	0	0.35	0.13	0.15
212	1	0	0.35	0.13	0.15
213	1	0	0.35	0.13	0.15
214	1	0	0.35	0.13	0.15
215	1	0	0.35	0.13	0.15
216	1	0	0.35	0.13	0.15
217	1	0	0.35	0.13	0.15
218	1	0	0.35	0.13	0.15
219	1	0	0.35	0.13	0.15
220	1	0	0.35	0.13	0.15
221	1	0	0.35	0.13	0.15
222	1	0	0.35	0.13	0.15
223	1	0	0.35	0.13	0.15
224	1	0	0.35	0.13	0.15
225	1	0	0.35	0.13	0.15
226	1	0	0.35	0.13	0.15
227	1	0	0.35	0.13	0.15
228	1	0	0.35	0.13	0.15
229	1	0	0.35	0.13	0.15
230	1	0	0.35	0.13	0.15
231	1	0	0.35	0.13	0.15
232	1	0	0.35	0.13	0.15
233	1	0	0.35	0.13	0.15
234	1	0	0.35	0.13	0.15
235	1	0	0.35	0.13	0.15
236	1	0	0.35	0.13	0.15
237	1	0	0.35	0.13	0.15
238	1	0	0.35	0.13	0.15
239	1	0	0.35	0.13	0.15
240	1	0	0.35	0.13	0.15
241	1	0	0.35	0.13	0.15
242	1	0	0.35	0.13	0.15
243	1	0	0.35	0.13	0.15
244	1	0	0.35	0.13	0.15
245	1	0	0.35	0.13	0.15
246	1	0	0.35	0.13	0.15
247	1	0	0.35	0.13	0.15
248	1	0	0.35	0.13	0.15
249	1	0	0.35	0.13	0.15
250	1	0	0.35	0.13	0.15
251	1	0	0.35	0.13	0.15
252	1	0	0.35	0.13	0.15
253	1	0	0.35	0.13	0.15
254	1	0	0.35	0.13	0.15
255	1	0	0.35	0.13	0.15
256	1	0	0.35	0.13	0.15
257	1	0	0.35	0.13	0.15
258	1	0	0.35	0.13	0.15
259	1	0	0.35	0.13	0.15
260	1	0	0.35	0.13	0.15
261	1	0	0.35	0.13	0.15
262	1	0	0.35	0.13	0.15
263	1	0	0.35	0.13	0.15
264	1	0	0.35	0.13	0.15
265	1	0	0.35	0.13	0.15
266	1	0	0.35	0.13	0.15
267	1	0	0.35	0.13	0.15
268	1	0	0.35	0.13	0.15
269	1	0	0.35	0.13	0.15
270	1	0	0.35	0.13	0.15
271	1	0	0.35	0.13	0.15
272	1	0	0.35	0.13	0.15
273	1	0	0.35	0.13	0.15
274	1	0	0.35	0.13	0.15
275	1	0	0.35	0.13	0.15
276	1	0	0.35	0.13	0.15
277	1	0	0.35	0.13	0.15
278	1	0	0.35	0.13	0.15
279	1	0	0.35	0.13	0.15
280	1	0	0.35	0.13	0.15
281	1	0	0.35	0.13	0.15
282	1	0	0.35	0.13	0.15
283	1	0	0.35	0.13	0.15
284	1	0	0.35	0.13	0.15
285	1	0	0.35	0.13	0.15
286	1	0	0.35	0.13	0.15
287	1	0	0.35	0.13	0.15
288	1	0	0.35	0.13	0.15
289	1	0	0.35	0.13	0.15
290	1	0	0.35	0.13	0.15
291	1	0	0.35	0.13	0.15
292	1	0	0.35	0.13	0.15
293	1	0	0.35	0.13	0.15
294	1	0	0.35	0.13	0.15
295	1	0	0.35	0.13	0.15
296	1	0	0.35	0.13	0.15
297	1	0	0.35	0.13	0.15
298	1	0	0.35	0.13	0.15
299	1	0	0.35	0.13	0.15
300	1	0	0.35	0.13	0.15
301	1	0	0.35	0.13	0.15
302	1	0	0.35	0.13	0.15
303	1	0	0.35	0.13	0.15
304	1	0	0.35	0.13	0.15
305	1	0	0.35	0.13	0.15
306	1	0	0.35	0.13	0.15
307	1	0	0.35	0.13	0.15
308	1	0	0.35	0.13	0.15
309	1	0	0.35	0.13	0.15
310	1	0	0.35	0.13	0.15
311	1	0	0.35	0.13	0.15
312	1	0	0.35	0.13	0.15
313	1	0	0.35	0.13	0.15
314	1	0	0.35	0.13	0.15
315	1	0	0.35	0.13	0.15
316	1	0	0.35	0.13	0.15
317	1	0	0.35	0.13	0.15
318	1	0	0.35	0.13	0.15
319	1	0	0.35	0.13	0.15
320	1	0	0.35	0.13	0.15
321	1	0	0.35	0.13	0.15
322	1	0	0.35	0.13	0.15
323	1	0	0.35	0.13	0.15
324	1	0	0.35	0.13	0.15
325	1	0	0.35	0.13	0.15
326	1	0	0.35	0.13	0.15
327	1	0	0.35	0.13	0.15
328	1	0	0.35	0.13	0.15
329	1	0	0.35	0.13	0.15
330	1	0	0.35	0.13	0.15
331	1	0	0.35	0.13	0.15
332	1	0	0.35	0.13	0.15
333	1	0	0.35	0.13	0.15
334	1	0	0.35	0.13	0.15
335	1	0	0.35	0.13	0.15
336	1	0	0.35	0.13	0.15
337	1	0	0.35	0.13	0.15
338	1	0	0.35	0.13	0.15
339	1	0	0.35	0.13	0.15
340	1	0	0.35	0.13	0.15
341	1	0	0.35	0.13	0.15
342	1	0	0.35	0.13	0.15
343	1	0	0.35	0.13	0.15
344	1	0	0.35	0.13	0.15
345	1	0	0.35	0.13	0.15
346	1	0	0.35	0.13	0.15
347	1	0	0.35	0.13	0.15
348	1	0	0.35	0.13	0.15
349	1	0	0.35	0.13	0.15
350	1	0	0.35	0.13	0.15
351	1	0	0.35	0.13	0.15
352	1	0	0.35	0.13	0.15
353	1	0	0.35	0.13	0.15
354	1	0	0.35	0.13	0.15
355	1	0	0.35	0.13	0.15
356	1	0	0.35	0.13	0.15
357	1	0	0.35	0.13	0.15
358	1	0	0.35	0.13	0.15
359	1	0	0.35	0.13	0.15
360	1	0	0.35	0.13	0.15
361	1	0	0.35	0.13	0.15
362	1	0	0.35	0.13	0.15
363	1	0	0.35	0.13	0.15
364	1	0	0.35	0.13	0.15
365	1	0	0.35	0.13	0.15
366	1	0	0.35	0.13	0.15
367	1	0	0.35	0.13	0.15
368	1	0	0.35	0.13	0.15
369	1	0	0.35	0.13	0.15
370	1	0	0.35	0.13	0.15
371	1	0	0.35	0.13	0.15
372	1	0	0.35	0.13	0.15
373	1	0	0.35	0.13	0.15
374	1	0	0.35	0.13	0.15
375	1	0	0.35	0.13	0.15
376	1	0	0.35	0.13	0.15
377	1	0	0.35	0.13	0.15
378	1	0	0.35	0.13	0.15
379	1	0	0.35	0.13	0.15
380	1	0	0.35	0.13	0.15
381	1	0	0.35	0.13	0.15
382	1	0	0.35	0.13	0.15
383	1	0	0.35	0.13	0.15
384	1	0	0.35	0.13	0.15
385	1	0	0.35	0.13	0.15
386	1	0	0.35	0.13	0.15
387	1	0	0.35	0.13	0.15
388	1	0	0.35	0.13	0.15
389	1	0	0.35	0.13	0.15
390	1	0	0.35	0.13	0.15
391	1	0	0.35	0.13	0.15
392	1	0	0.35	0.13	0.15
393	1	0	0.35	0.13	0.15
394	1	0	0.35	0.13	0.15
395	1	0	0.35	0.13	0.15
396	1	0	0.35	0.13	0.15
397	1	0	0.35	0.13	0.15
398	1	0	0.35	0.13	0.15
399	1	0	0.35	0.13	0.15
400	1	0	0.35	0.13	0.15
401	1	0	0.35	0.13	0.15
402	1	0	0.35	0.13	0.15
403	1	0	0.35	0.13	0.15
404	1	0	0.35	0.13	0.15
405	1	0	0.35	0.13	0.15
406	1	0	0.35	0.13	0.15
407	1	0	0.35	0.13	0.15
408	1	0	0.35	0.13	0.15
409	1	0	0.35	0.13	0.15
410	1	0	0.35	0.13	0.15
411	1	0	0.35	0.13	0.15
412	1	0	0.35	0.13	0.15
413	1	0	0.35	0.13	0.15
414	1	0	0.35	0.13	0.15
415	1	0	0.35	0.13	0.15
416	1	0	0.35	0.13	0.15
417	1	0	0.35	0.13	0.15
418	1	0	0.35	0.13	0.15
419	1	0	0.35	0.13	0.15
420	1	0	0.35	0.13	0.15
421	1	0	0.35	0.13	0.15
422	1	0	0.35	0.13	0.15
423	1	0	0.35	0.13	0.15
424	1	0	0.35	0.13	0.15
425	1	0	0.35	0.13	0.15
426	1	0	0.35	0.13	0.15
427	1	0	0.35	0.13	0.15
428	1	0	0.35	0.13	0.15
429	1	0	0.35	0.13	0.15
430	1	0	0.35	0.13	0.15
431	1	0	0.35	0.13	0.15
432	1	0	0.35	0.13	0.15
433	1	0	0.35	0.13	0.15
434	1	0	0.35	0.13	0.15
435	1	0	0.35	0.13	0.15
436	1	0	0.35	0.13	0.15
437	1	0	0.35	0.13	0.15
438	1	0	0.35	0.13	0.15
439	1	0	0.35	0.13	0.15
440	1	0	0.35	0.13	0.15
441	1	0	0.35	0.13	0.15
442	1	0	0.35	0.13	0.15
443	1	0	0.35	0.13	0.15
444	1	0	0.35	0.13	0.15
445	1	0	0.35	0.13	0.15
446	1	0	0.35	0.13	0.15
447	1	0	0.35	0.13	0.15
448	1	0	0.35	0.13	0.15
449	1	0	0.35	0.13	0.15
450	1	0	0.35	0.13	0.15
451	1	0	0.35	0.13	0.15
452	1	0	0.35	0.13	0.15
453	1	0	0.35	0.13	0.15
454	1	0	0.35	0.13	0.15
455	1	0	0.35	0.13	0.15
456	1	0	0.35	0.13	0.15
457	1	0	0.35	0.13	0.15
458	1	0	0.35	0.13	0.15
459	1	0	0.35	0.13	0.15
460	1	0	0.35	0.13	0.15
461	1	0	0.35	0.13	0.15
462	1	0	0.35	0.13	0.15
463	1	0	0.35	0.13	0.15
464	1	0	0.35	0.13	0.15
465	1	0	0.35	0.13	0.15
466	1	0	0.35	0.13	0.15
467	1	0	0.35	0.13	0.15
468	1	0	0.35	0.13	0.15
469	1	0	0.35	0.13	0.15
470	1	0	0.35	0.13	0.15
471	1	0	0.35	0.13	0.15
472	1	0	0.35	0.13	0.15
473	1	0	0.35	0.13	0.15
474	1	0	0.35	0.13	0.15
475	1	0	0.35	0.13	0.15
476	1	0	0.35	0.13	0.15
477	1	0	0.35	0.13	0.15
478	1	0	0.35	0.13	0.15
479	1	0	0.35	0.13	0.15
480	1	0	0.35	0.13	0.15
481	1	0	0.35	0.13	0.15
482	1	0	0.35	0.13	0.15
483	1	0	0.35	0.13	0.15
484	1	0	0.35	0.13	0.15
485	1	0	0.35	0.13	0.15
486	1	0	0.35	0.13	0.15
487	1	0	0.35	0.13	0.15
488	1	0	0.35	0.13	0.15
489	1	0	0.35	0.13	0.15
490	1	0	0.35	0.13	0.15
491	1	0	0.35	0.13	0.15
492	1	0	0.35	0.13	0.15
493	1	0	0.35	0.13	0.15
494	1	0	0.35	0.13	0.15
495	1	0	0.35	0.13	0.15
496	1	0	0.35	0.13	0.15
497	1	0	0.35	0.13	0.15
498	1	0	0.35	0.13	0.15
499	1	0	0.35	0.13	0.15
500	1	0	0.35	0.13	0.15
501	1	0	0.35	0.13	0.15
502	1	0	0.35	0.13	0.15
503	1	0	0.35	0.13	0.15
504	1	0	0.35	0.13	0.15
505	1	0	0.35	0.13	0.15
506	1	0	0.35	0.13	0.15
507	1	0	0.35	0.13	0.15
508	1	0	0.35	0.13	0.15
509	1	0	0.35	0.13	0.15
510	1	0	0.35	0.13	0.15
511	1	0	0.35	0.13	0.15
512	1	0	0.35	0.13	0.15
513	1	0	0.35	0.13	0.15
514	1	0	0.35	0.13	0.15
515	1	0	0.35	0.13	0.15
516	1	0	0.35	0.13	0.15
517	1	0	0.35	0.13	0.15
518	1	0	0.35	0.13	0.15
519	1	0	0.35	0.13	0.15
520	1	0	0.35	0.13	0.15
521	1	0	0.35	0.13	0.15
522	1	0	0.35	0.13	0.15
523	1	0	0.35	0.13	0.15
524	1	0	0.35	0.13	0.15
525	1	0	0.35	0.13	0.15
526	1	0	0.35	0.13	0.15
527	1	0	0.35	0.13	0.15
528	1	0	0.35	0.13	0.15
529	1	0	0.35	0.13	0.15
530	1	0	0.35	0.13	0.15
531	1	0	0.35	0.13	0.15
532	1	0	0.35	0.13	0.15
533	1	0	0.35	0.13	0.15
534	1	0	0.35	0.13	0.15
535	1	0	0.35	0.13	0.15
536	1	0	0.35	0.13	0.15
537	1	0	0.35	0.13	0.15
538	1	0	0.35	0.13	0.15
539	1	0	0.35	0.13	0.15
540	1	0	0.35	0.13	0.15
541	1	0	0.35	0.13	0.15
542	1	0	0.35	0.13	0.15
543	1	0	0.35	0.13	0.15
544	1	0	0.35	0.13	0.15
545	1	0	0.35	0.13	0.15
546	1	0	0.35	0.13	0.15
547	1	0	0.35	0.13	0.15
548	1	0	0.35	0.13	0.15
549	1	0	0.35	0.13	0.15
550	1	0	0.35	0.13	0.15
551	1	0	0.35	0.13	0.15
552	1	0	0.35	0.13	0.15
553	1	0	0.35	0.13	0.15
554	1	0	0.35	0.13	0.15
555	1	0	0.35	0.13	0.15
556	1	0	0.35	0.13	0.15
557	1	0	0.35	0.13	0.15
558	1	0	0.35	0.13	0.15
559	1	0	0.35	0.13	0.15
560	1	0	0.35	0.13	0.15
561	1	0	0.35	0.13	0.15
562	1	0	0.35	0.13	0.15
563	1	0	0.35	0.13	0.15
564	1	0	0.35	0.13	0.15
565	1	0	0.35	0.13	0.15
566	1	0	0.35	0.13	0.15
567	1	0	0.35	0.13	0.15
568	1	0	0.35	0.13	0.15
569	1	0	0.35	0.13	0.15
570	1	0	0.35	0.13	0.15
571	1	0	0.35	0.13	0.15
572	1	0	0.35	0.13	0.15
573	1	0	0.35	0.13	0.15
574	1	0	0.35	0.13	0.15
575	1	0	0.35	0.13	0.15
576	1	0	0.35	0.13	0.15
577	1	0	0.35	0.13	0.15
578	1	0	0.35	0.13	0.15
579	1	0	0.35	0.13	0.15
580	1	0	0.35	0.13	0.15
581	1	0	0.35	0.13	0.15
582	1	0	0.35	0.13	0.15
583	1	0	0.35	0.13	0.15
584	1	0	0.35	0.13	0.15
585	1	0	0.35	0.13	0.15
586	1	0	0.35	0.13	0.15
587	1	0	0.35	0.13	0.15
588	1	0	0.35	0.13	0.15
589	1	0	0.35	0.13	0.15
590	1	0	0.35	0.13	0.15
591	1	0	0.35	0.13	0.15
592	1	0	0.35	0.13	0.15
593	1	0	0.35	0.13	0.15
594	1	0	0.35	0.13	0.15
595	1	0	0.35	0.13	0.15
596	1	0	0.35	0.13	0.15
597	1	0	0.35	0.13	0.15
598	1	0	0.35	0.13	0.15
599	1	0	0.35	0.13	0.15
600	1	0	0.35	0.13	0.15
601	1	0	0.35	0.13	0.15
602	1	0	0.35	0.13	0.15
603	1	0	0.35	0.13	0.15
604	1	0	0.35	0.13	0.15
605	1	0	0.35	0.13	0.15
606	1	0	0.35	0.13	0.15
607	1	0	0.35	0.13	0.15
608	1	0	0.35	0.13	0.15
609	1	0	0.35	0.13	0.15
610	1	0	0.35	0.13	0.15
611	1	0	0.35	0.13	0.15
612	1	0	0.35	0.13	0.15
613	1	0	0.35	0.13	0.15
614	1	0	0.35	0.13	0.15
615	1	0	0.35	0.13	0.15
616	1	0	0.35	0.13	0.15
617	1	0	0.35	0.13	0.15
618	1	0	0.35	0.13	0.15
619	1	0	0.35	0.13	0.15
620	1	0	0.35	0.13	0.15
621	1	0	0.35	0.13	0.15
622	1	0	0.35	0.13	0.15
623	1	0	0.35	0.13	0.15
624	1	0	0.35	0.13	0.15
625	1	0	0.35	0.13	0.15
626	1	0	0.35	0.13	0.15
627	1	0	0.35	0.13	0.15
628	1	0	0.35	0.13	0.15
629	1	0	0.35	0.13	0.15
630	1	0	0.35	0.13	0.15
631	1	0	0.35	0.13	0.15
632	1	0	0.35	0.13	0.15
633	1	0	0.35	0.13	0.15
634	1	0	0.35	0.13	0.15
635	1	0	0.35	0.13	0.15
636	1	0	0.35	0.13	0.15
637	1	0	0.35	0.13	0.15
638	1	0	0.35	0.13	0.15
639	1	0	0.35	0.13	0.15
640	1	0	0.35	0.13	0.15
641	1	0	0.35	0.13	0.15
642	1	0	0.35	0.13	0.15
643	1	0	0.35	0.13	0.15
644	1	0	0.35	0.13	0.15
645	1	0	0.35	0.13	0.15
646	1	0	0.35	0.13	0.15
647	1	0	0.35	0.13	0.15
648	1	0	0.35	0.13	0.15
649	1	0	0.35	0.13	0.15
650	1	0	0.35	0.13	0.15
651	1	0	0.35	0.13	0.15
652	1	0	0.35	0.13	0.15
653	1	0	0.35	0.13	0.15
654	1	0	0.35	0.13	0.15
655	1	0	0.35	0.13	0.15
656	1	0	0.35	0.13	0.15
657	1	0	0.35	0.13	0.15
658	1	0	0.35	0.13	0.15
659	1	0	0.35	0.13	0.15
660	1	0	0.35	0.13	0.15
661	1	0	0.35	0.13	0.15
662	1	0	0.35	0.13	0.15
663	1	0	0.35	0.13	0.15
664	1	0	0.35	0.13	0.15
665	1	0	0.35	0.13	0.15
666	1	0	0.35	0.13	0.15
667	1	0	0.35	0.13	0.15
668	1	0	0.35	0.13	0.15
669	1	0	0.35	0.13	0.15
670	1	0	0.35	0.13	0.15
671	1	0	0.35	0.13	0.15
672	1	0	0.35	0.13	0.15
673	1	0	0.35	0.13	0.15
674	1	0	0.35	0.13	0.15
675	1	0	0.35	0.13	0.15
676	1	0	0.35	0.13	0.15
677	1	0	0.35	0.13	0.15
678	1	0	0.35	0.13	0.15
679	1	0	0.35	0.13	0.15
680	1	0	0.35	0.13	0.15
681	1	0	0.35	0.13	0.15
682	1	0	0.35	0.13	0.15
683	1	0	0.35	0.13	0.15
684	1	0	0.35	0.13	0.15
685	1	0	0.35	0.13	0.15
686	1	0	0.35	0.13	0.15
687	1	0	0.35	0.13	0.15
688	1	0	0.35	0.13	0.15
689	1	0	0.35	0.13	0.15
690	1	0	0.35	0.13	0.15
691	1	0	0.35	0.13	0.15
692	1	0	0.35	0.13	0.15
693	1	0	0.35	0.13	0.15
694	1	0	0.35	0.13	0.15
695	1	0	0.35	0.13	0.15
696	1	0	0.35	0.13	0.15
697	1	0	0.35	0.13	0.15
698	1	0	0.35	0.13	0.15
699	1	0	0.35	0.13	0.15
700	1	0	0.35	0.13	0.15
701	1	0	0.35	0.13	0.15
702	1	0	0.35	0.13	0.15
703	1	0	0.35	0.13	0.15
704	1	0	0.35	0.13	0.15
705	1	0	0.35	0.13	0.15
706	1	0	0.35	0.13	0.15
707	1	0	0.35	0.13	0.15
708	1	0	0.35	0.13	0.15
709	1	0	0.35	0.13	0.15
710	1	0	0.35	0.13	0.15
711	1	0	0.35	0.13	0.15
712	1	0	0.35	0.13	0.15
713	1	0	0.35	0.13	0.15
714	1	0	0.35	0.13	0.15
715	1	0	0.35	0.13	0.15
716	1	0	0.35	0.13	0.15
717	1	0	0.35	0.13	0.15
718	1	0	0.35	0.13	0.15
719	1	0	0.35	0.13	0.15
720	1	0	0.35	0.13	0.15
721	1	0	0.35	0.13	0.15
722	1	0	0.35	0.13	0.15
723	1	0	0.35	0.13	0.15
724	1	0	0.35	0.13	0.15
725	1	0	0.35	0.13	0.15
726	1	0	0.35	0.13	0.15
727	1	0	0.35	0.13	0.15
728	1	0	0.35	0.13	0.15
729	1	0	0.35	0.13	0.15
730	1	0	0.35	0.13	0.15
731	1	0	0.35	0.13	0.15
732	1	0	0.35	0.13	0.15
733	1	0	0.35	0.13	0.15
734	1	0	0.35	0.13	0.15
735	1	0	0.35	0.13	0.15
736	1	0	0.35	0.13	0.15
737	1	0	0.35	0.13	0.15
738	1	0	0.35	0.13	0.15
739	1	0	0.35	0.13	0.15
740	1	0	0.35	0.13	0.15
741	1	0	0.35	0.13	0.15
742	1	0	0.35	0.13	0.15
743	1	0	0.35	0.13	0.15
744	1	0	0.35	0.13	0.15
745	1	0	0.35	0.13	0.15
746	1	0	0.35	0.13	0.15
747	1	0	0.35	0.13	0.15
748	1	0	0.35	0.13	0.15
749	1	0	0.35	0.13	0.15
750	1	0	0.35	0.13	0.15
751	1	0	0.35	0.13	0.15
752	1	0	0.35	0.13	0.15
753	1	0	0.35	0.13	0.15
754	1	0	0.35	0.13	0.15
755	1	0	0.35	0.13	0.15
756	1	0	0.35	0.13	0.15
757	1	0	0.35	0.13	0.15
758	1	0	0.35	0.13	0.15
759	1	0	0.35	0.13	0.15
760	1	0	0.35	0.13	0.15
761	1	0	0.35	0.13	0.15
762	1	0	0.35	0.13	0.15
763	1	0	0.35	0.13	0.15
764	1	0	0.35	0.13	0.15
765	1	0	0.35	0.13	0.15
766	1	0	0.35	0.13	0.15
767	1	0	0.35	0.13	0.15
768	1	0	0.35	0.13	0.15
769	1	0	0.35	0.13	0.15
770	1	0	0.35	0.13	0.15
771	1	0	0.35	0.13	0.15
772	1	0	0.35	0.13	0.15
773	1	0	0.35	0.13	0.15
