SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
29	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
30	0.086	0	0.00055	0	0.75	0.12	0	0.018	0.022	0	0.0064	0.0014	4	0.35	0.13	0.15
31	1.9e-05	0	0	0	1	0.0041	0	0	0	0	0	0	4	0.35	0.13	0.15
32	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
33	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
34	0	0	0	1	0	0	0	0	0	0	0	0	3	0.16	0	0
35	0.00012	0	0	0	1	0.0002	0	0	0	0	0	0	4	0.35	0.13	0.15
36	0	0	0	1	0	0	0	0	0	0	0	0	3	0.16	0	0
37	0.0018	0	0	0	0.99	0.0055	0	0	0	0	0	0	4	0.35	0.13	0.15
38	0.04	0	1.4e-05	0	0.57	0.1	0	0.024	0.17	0	0.086	0.0015	4	0.35	0.13	0.15
39	0.015	0	0	0	0.92	0.025	0	0.0018	0.00017	0	0.0017	0.036	4	0.35	0.13	0.15
40	0.019	0	0	0	0.95	0.035	0	0	0	0	0	0	4	0.35	0.13	0.15
41	0.65	0	0	0	0.052	0.0021	0	0.00018	0.2	0	0.092	0.00058	0	0.38	0.21	0.15
42	0.005	0	0	0	0.37	0.16	0	0.14	0.27	0	0.045	9.5e-05	4	0.35	0.13	0.15
43	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
44	0.0063	0	0	0	0.71	0.26	0	0.0019	6.5e-05	0	0.015	0.0036	4	0.35	0.13	0.15
45	0.0045	0	0	0	0.7	0.08	0	0.092	0.0093	0	0.017	0.1	4	0.35	0.13	0.15
46	0.0075	0	0	0	0.56	0.019	0	0.045	0.024	0	0.26	0.087	4	0.35	0.13	0.15
47	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
48	0	0	0	1	0	0	0	0	0	0	0	0	3	0.16	0	0
49	0.012	0	0	0	0.81	0.17	0	0	0	0	0	0	4	0.35	0.13	0.15
50	0.0027	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
51	0.0004	0	0	0	0.31	0.0026	0	0.039	0.012	0	0.34	0.3	10	0.58	0.29	0.23
52	0.0055	0	0	0	0.99	0.0044	0	0	0	0	0	0	4	0.35	0.13	0.15
53	0.28	0	0	0	0.72	0.0004	0	0	0	0	1.1e-05	0.0014	4	0.35	0.13	0.15
54	0.01	0	0.00042	0	0.95	0.03	0	0.0058	0.00019	0	0.00012	0.0058	4	0.35	0.13	0.15
55	0.0014	0	0	0	0.75	0.19	0	0.023	2.1e-06	0	1.2e-05	0.039	4	0.35	0.13	0.15
56	0.064	0	0	0	0.45	0.48	0	1.7e-05	4.2e-05	0	0	0	5	0.35	0.13	0.23
57	0.013	0	0	0	0.97	0.012	0	1.5e-05	0	0	0	0	4	0.35	0.13	0.15
58	0.062	0	2.7e-05	0	0.11	0.015	0	0.011	0.37	0	0.43	0.0044	10	0.58	0.29	0.23
59	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
60	0.0072	0	0	0	0.5	0.062	0	0.071	0.034	0	0.29	0.035	4	0.35	0.13	0.15
61	3.4e-06	0	0	0	1	4.3e-06	0	0	0	0	0	0	4	0.35	0.13	0.15
62	1.2e-05	0	0	0	0.89	0.11	0	4.4e-06	0	0	0	0	4	0.35	0.13	0.15
63	0.0011	0	0	0	1	0.0029	0	0	0	0	0	0	4	0.35	0.13	0.15
64	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
65	0.0029	0	0	0	0.62	0.31	0	0.025	3.2e-06	0	4.9e-05	0.039	4	0.35	0.13	0.15
66	0.027	0	0.0026	0	0.89	0.047	0	0.017	0.0028	0	0.0023	0.014	4	0.35	0.13	0.15
67	0.00033	0	0	0	1	0.00059	0	0	0	0	0	0	4	0.35	0.13	0.15
68	0.016	0	0	0	0.98	0.00088	0	0	0	0	0	0	4	0.35	0.13	0.15
69	0.00094	0	0	0	0.98	0.016	0	0	0	0	0	0	4	0.35	0.13	0.15
70	0.0011	0	0	0	0.99	0.0082	0	5.7e-06	0	0	0	0	4	0.35	0.13	0.15
71	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
72	0.04	0	0.00016	0	0.94	0.024	0	6.5e-05	8.4e-05	0	9.2e-06	1.4e-05	4	0.35	0.13	0.15
73	0.00047	0	0	0	0.44	0.56	0	0	0	0	0	0	5	0.35	0.13	0.23
74	2.5e-05	0	0	0	1	6.8e-05	0	0	0	0	0	0	4	0.35	0.13	0.15
75	0.033	0	0.0052	0	0.64	0.079	0	0.086	0.055	0	0.067	0.036	4	0.35	0.13	0.15
76	0.02	0	0	0	0.85	0.13	0	6.2e-05	0.0001	0	6.9e-06	0	4	0.35	0.13	0.15
77	9.1e-05	0	0	0	1	0.0035	0	0	0	0	0	0	4	0.35	0.13	0.15
78	0.094	0	0.0068	0	0.81	0.043	0	0.017	0.016	0	0.0085	0.0083	4	0.35	0.13	0.15
79	0.055	0	0.00072	0	0.79	0.11	0	0.015	0.018	0	0.0089	0.0024	4	0.35	0.13	0.15
80	0.049	0	2.7e-05	0	0.64	0.072	0	0.033	0.034	0	0.16	0.0069	4	0.35	0.13	0.15
81	0.00032	0	0	0	0.64	0.36	0	4.6e-06	0	0	0	0	4	0.35	0.13	0.15
82	0.0074	0	0	0	0.93	0.058	0	8.7e-05	0	0	0	4e-06	4	0.35	0.13	0.15
83	0	0	0	0	0.1	0.9	0	0	0	0	0	0	5	0.35	0.13	0.23
84	0.00045	0	0	0	1	0.00034	0	0	0	0	0	0.0014	4	0.35	0.13	0.15
85	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
86	0.0026	0	0	0	0.83	0.16	0	0	0	0	0	0	4	0.35	0.13	0.15
87	0.12	0	0	0	0.37	0.0081	0	3e-06	0.046	0	0.45	0	10	0.58	0.29	0.23
88	0.91	0	0	0	0.091	0.00093	0	0	0	0	4.5e-05	0.00035	0	0.38	0.21	0.15
89	0.012	0	0.0001	0	0.018	2.4e-05	0	0	0.11	0	0.86	0	10	0.58	0.29	0.23
90	0.1	0	0	0	0.74	0.16	0	5.6e-06	3.3e-05	0	0	0	4	0.35	0.13	0.15
91	0.076	0	3.6e-05	0	0.91	0.014	0	1.1e-06	9.1e-06	0	0	0	4	0.35	0.13	0.15
92	0.00042	0	0	0	0.99	0.0049	0	0.00049	0	0	0	0.00071	4	0.35	0.13	0.15
93	0.036	0	0	0	0.75	0.22	0	0	0	0	0	0	4	0.35	0.13	0.15
94	0.00028	0	0	0	1	0.00051	0	0	0	0	0	0	4	0.35	0.13	0.15
95	0.029	0	0	0	0.97	0.0022	0	0	0	0	0	0	4	0.35	0.13	0.15
96	0.029	0	0	0	0.92	0.056	0	0.00042	1e-06	0	0	8.6e-06	4	0.35	0.13	0.15
97	0.0019	0	0	0	0.96	0.042	0	1.4e-05	0	0	0	0	4	0.35	0.13	0.15
98	0.0012	0	0	0	0.27	0.73	0	0	0	0	0	0	5	0.35	0.13	0.23
99	0.0022	0	0	0	0.97	0.032	0	9.3e-05	0	0	0	1.2e-05	4	0.35	0.13	0.15
100	0.02	0	0	0	0.093	0.89	0	5e-06	0	0	0	0	5	0.35	0.13	0.23
101	6.6e-05	0	0	0	0.6	0.4	0	0	0	0	0	0	4	0.35	0.13	0.15
102	4.7e-06	0	0	0	1	1.5e-06	0	0	0	0	0	0	4	0.35	0.13	0.15
103	0.0043	0	0	0	0.056	3.8e-05	0	0	0.045	0	0.89	0	10	0.58	0.29	0.23
104	0.012	0	0	0	0.98	0.0043	0	0	0	0	0	0	4	0.35	0.13	0.15
105	0.00018	0	0	0	0.12	0.88	0	2.2e-06	0	0	0	0	5	0.35	0.13	0.23
106	3.3e-06	0	0	0	0.83	0.17	0	0	0	0	0	0	4	0.35	0.13	0.15
107	0.041	0	2.2e-06	0	0.43	0.52	0	0.01	0.0014	0	0.00014	7.2e-05	5	0.35	0.13	0.23
108	0.00029	0	0	0	0.72	0.28	0	0.00023	0	0	0	0	4	0.35	0.13	0.15
109	0.00031	0	0	0	1	0.0014	0	0	0	0	0	0	4	0.35	0.13	0.15
110	0.0054	0	0	0	0.12	0.87	0	0.0025	5.3e-05	0	1.5e-06	0	5	0.35	0.13	0.23
111	0	0	0	0	0.96	0.042	0	0	0	0	0	0	4	0.35	0.13	0.15
112	0.051	0	8.7e-05	0	0.94	0.011	0	0.00021	5.1e-05	0	6.9e-06	0.00015	4	0.35	0.13	0.15
113	0.032	0	0.0011	0	0.95	0.013	0	0.00052	0.00012	0	4e-05	0.00093	4	0.35	0.13	0.15
114	0.13	0	0	0	0.11	0.026	0	0.021	0.34	0	0.36	0.0098	10	0.58	0.29	0.23
115	0.2	0	0	0	0.66	0.069	0	0.022	0.021	0	0.02	0.0071	4	0.35	0.13	0.15
116	1.3e-06	0	0	0	0.0011	0	0	0	0.12	0	0.88	0	10	0.58	0.29	0.23
117	0.015	0	0	0	0.97	0.01	0	3.6e-05	0	0	0	1.1e-05	4	0.35	0.13	0.15
118	0.0041	0	0.0012	0	0.025	0.00061	0	0.00032	0.41	0	0.56	6.2e-05	10	0.58	0.29	0.23
119	0.88	0	0.00041	0	0.12	0.0001	0	3.3e-06	1.5e-05	0	0	3.8e-06	0	0.38	0.21	0.15
120	0	0	0	0	5.7e-06	0	0	0	0.0088	0	0.99	0	10	0.58	0.29	0.23
121	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0.13	0
122	0.014	0	0.0067	0	0.15	0.0047	0	0.018	0.24	0	0.55	0.014	10	0.58	0.29	0.23
123	0.82	0	0.00081	0	0.18	7.1e-06	0	0	0	0	0	0	0	0.38	0.21	0.15
124	0.039	0	0	0	0.84	0.012	0	0	0.0014	0	0.1	0	4	0.35	0.13	0.15
125	0.015	0	1.9e-05	0	0.027	0.015	0	0.0058	0.63	0	0.31	5e-05	8	0.52	0.29	0.23
126	0.0038	0	0.00038	0	0.006	2.7e-05	0	0	0.22	0	0.77	0	10	0.58	0.29	0.23
127	0.0057	0	0	0	0.99	0.0012	0	0	0	0	0	0	4	0.35	0.13	0.15
128	0	0	0	0	1	7.2e-06	0	0	0	0	0	0	4	0.35	0.13	0.15
129	0.027	0	7.9e-06	0	0.94	0.028	0	0	4e-06	0	0	0	4	0.35	0.13	0.15
130	0.0038	0	0	0	0.47	0.0035	0	0.07	0.044	0	0.41	5.4e-06	4	0.35	0.13	0.15
131	0	0	0	0	1	0.00019	0	0	0	0	0	0	4	0.35	0.13	0.15
132	0.018	0	0.00018	0	0.48	0.022	0	0.1	0.084	0	0.27	0.029	4	0.35	0.13	0.15
133	0	0	0	0	0.00059	0	0	0	0.29	0	0.71	0	10	0.58	0.29	0.23
134	0.083	0	7.2e-06	0	0.49	0.005	0	0.00029	0.024	0	0.39	0.00066	4	0.35	0.13	0.15
135	0.07	0	0	0	0.0011	5.9e-05	0	7.2e-05	0.54	0	0.38	9.2e-05	8	0.52	0.29	0.23
136	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
137	0.0002	0	0	0	0.00072	4.7e-06	0	0	0.41	0	0.58	0	10	0.58	0.29	0.23
138	0.0015	0	1.7e-06	0	0.00069	0	0	0	0.041	0	0.96	0	10	0.58	0.29	0.23
139	0.075	0	1e-06	0	0.56	0.17	0	0.05	0.048	0	0.085	0.013	4	0.35	0.13	0.15
140	0.00024	0	0	0	0.57	0.43	0	0.0005	0	0	0	0	4	0.35	0.13	0.15
141	0.0016	0	0	0	0.3	0.1	0	0.53	0.0078	0	0.026	0.027	7	0.55	0.13	0.23
142	0.00083	0	0	0	0.99	0.0073	0	0	0	0	0	0	4	0.35	0.13	0.15
143	0.19	0	0.0016	0	0.1	0.014	0	0.00062	0.26	0	0.43	0.00018	10	0.58	0.29	0.23
144	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
145	0.025	0	0	0	0.88	0.068	0	0.0093	0.0008	0	0.018	0.0034	4	0.35	0.13	0.15
146	0.24	0	0.014	0	0.46	0.055	0	0.022	0.12	0	0.076	0.0077	4	0.35	0.13	0.15
147	0.0047	0	0.0005	0	0.42	0.019	0	0.15	0.02	0	0.13	0.25	4	0.35	0.13	0.15
148	0.00055	0	0	0	1	0.0015	0	0	0	0	0	0	4	0.35	0.13	0.15
149	0.14	0	0.15	0	0.71	0.0015	0	0.00097	0.0014	0	0.00051	0.0068	4	0.35	0.13	0.15
150	0.066	0	3.6e-06	0	0.16	0.0069	0	5.4e-06	0.12	0	0.65	0	10	0.58	0.29	0.23
151	4.2e-06	0	0.00063	0	0.00011	0	0	0	0.33	0	0.67	0	10	0.58	0.29	0.23
152	1.6e-05	0	0	0	0.066	0.0001	0	5.3e-06	0.1	0	0.83	0	10	0.58	0.29	0.23
153	6.3e-06	0	0	0	0.99	0.013	0	0	0	0	0	0	4	0.35	0.13	0.15
154	0.0038	0	0	0	0.21	0.78	0	1.6e-05	6.9e-06	0	0	0	5	0.35	0.13	0.23
155	0.0036	0	0	0	0.99	0.0053	0	0	0	0	0	0	4	0.35	0.13	0.15
156	0.00027	0	0.024	0	0.056	6.4e-05	0	0.011	0.071	0	0.67	0.17	10	0.58	0.29	0.23
157	0.00018	0	0	0	0.99	0.011	0	0	0	0	0	0	4	0.35	0.13	0.15
158	0.0017	0	0	0	1	0.00091	0	0	0	0	0	0	4	0.35	0.13	0.15
159	0.0096	0	0.0029	0	0.012	0.0016	0	0.00055	0.61	0	0.37	3.2e-05	8	0.52	0.29	0.23
160	0.00012	0	0.00077	0	0.00098	0	0	0	0.15	0	0.85	0	10	0.58	0.29	0.23
161	0.066	0	2.6e-05	0	0.54	0.13	0	0.04	0.069	0	0.15	0.0061	4	0.35	0.13	0.15
162	0.47	0	0.069	0	0.39	0.0056	0	0.0095	0.02	0	0.011	0.021	0	0.38	0.21	0.15
163	0.0052	0	0	0	2.6e-05	0.00016	0	4.8e-06	0.87	0	0.12	0	8	0.52	0.29	0.23
164	0.066	0	0	0	0.65	0.28	0	0.0054	0.00043	0	3e-05	4.5e-05	4	0.35	0.13	0.15
165	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
166	0.097	0	0	0	0.25	0.0054	0	0	0.04	0	0.6	0	10	0.58	0.29	0.23
167	0.0049	0	0	0	0.056	0.19	0	0.75	0.002	0	0.00046	0.0022	7	0.55	0.13	0.23
168	2.2e-05	0	0	0	0.012	1.1e-05	0	1.2e-05	0.26	0	0.73	0	10	0.58	0.29	0.23
169	0.75	0	0	0	0.2	0.051	0	0.00018	3.8e-05	0	0	0	0	0.38	0.21	0.15
170	0.051	0	0.041	0	0.2	0.018	0	0.14	0.15	0	0.25	0.15	10	0.58	0.29	0.23
171	0.00035	0	0	0	0.11	0.89	0	0	0	0	0	0	5	0.35	0.13	0.23
172	4.9e-06	0	0	0	0.0037	2.7e-06	0	0	0.12	0	0.88	0	10	0.58	0.29	0.23
173	0.019	0	0.75	0	0	0	0	0	0.2	0	0.037	0	2	0.52	0.29	0.094
174	0	0	0	0	0.14	0.86	0	0.00064	0	0	0	0	5	0.35	0.13	0.23
175	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0.13	0
176	0.0027	0	0.0084	0	0	0	0	3.3e-05	0.52	0	0.47	6e-05	8	0.52	0.29	0.23
177	0.0013	0	0	0	1	0.00061	0	0	0	0	0	0	4	0.35	0.13	0.15
178	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
179	0.12	0	8.2e-05	0	0.079	0.0096	0	1.4e-05	0.22	0	0.58	0	10	0.58	0.29	0.23
180	4e-05	0	0	0	1	2.5e-06	0	0	0	0	0	0	4	0.35	0.13	0.15
181	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
182	0.12	0	0.012	0	0.11	0.0019	0	0.00023	0.12	0	0.64	0.00069	10	0.58	0.29	0.23
183	0.65	0	0.00048	0	0.17	0.051	0	0.0025	0.11	0	0.015	6e-05	0	0.38	0.21	0.15
184	1.3e-05	0	1.9e-06	0	1.1e-06	0	0	0	0.86	0	0.14	0	8	0.52	0.29	0.23
185	0	0	0	1	0	0	0	0	0	0	0	0	3	0.16	0	0
186	4e-05	0	0	0	0.0013	3.8e-06	0	0	0.4	0	0.6	0	10	0.58	0.29	0.23
187	0.46	0	0	0	0.31	0.015	0	0.00019	0.013	0	0.2	3.9e-05	0	0.38	0.21	0.15
188	0.055	0	0	0	0.074	0.004	0	0.079	0.14	0	0.31	0.33	11	0.62	0.13	0.15
189	0.012	0	4e-05	0	0.17	0.012	0	0.0022	0.31	0	0.49	0.00013	10	0.58	0.29	0.23
190	9.4e-05	0	0	0	1	0.0013	0	0.0012	0	0	0	0.00062	4	0.35	0.13	0.15
191	0	0	0	0	0.82	0.18	0	0	0	0	0	0	4	0.35	0.13	0.15
192	9.5e-06	0	0	0	0.97	0.026	0	0	0	0	0	0	4	0.35	0.13	0.15
193	0.27	0	0.37	0	0.0043	0.00014	0	1.5e-05	0.27	0	0.082	9e-06	2	0.52	0.29	0.094
194	0.00019	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
195	0.017	0	5.4e-05	0	0.023	0.0049	0	0.11	0.52	0	0.33	0.0016	8	0.52	0.29	0.23
196	0	0	2.9e-06	0	5.5e-06	0	0	0	0.57	0	0.43	0	8	0.52	0.29	0.23
197	0.087	0	1.2e-05	0	0.27	0.03	0	0.00011	0.13	0	0.48	9.1e-06	10	0.58	0.29	0.23
198	0.00048	0	0	0	0.77	0.23	0	0.003	0	0	0	0	4	0.35	0.13	0.15
199	1.4e-05	0	3.1e-06	0	0.00027	1.4e-05	0	0.33	0.36	0	0.3	0.0044	8	0.52	0.29	0.23
200	0.064	0	1.8e-05	0	0.49	0.4	0	0.02	0.019	0	0.0029	0.00015	4	0.35	0.13	0.15
201	0.013	0	1.1e-05	0	0.22	0.37	0	0.34	0.035	0	0.02	0.005	5	0.35	0.13	0.23
202	0.00054	0	2.3e-05	0	0.015	4.9e-05	0	0.12	0.21	0	0.64	0.014	10	0.58	0.29	0.23
203	0.0014	0	0	0	0.11	0.89	0	4.1e-06	0	0	0	0	5	0.35	0.13	0.23
204	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0.13	0
205	0.024	0	0.007	0	0.55	0.024	0	0.14	0.0064	0	0.0091	0.24	4	0.35	0.13	0.15
206	0.014	0	0	0	0.23	0.75	0	1.6e-05	3.5e-05	0	0	0	5	0.35	0.13	0.23
207	0.008	0	0	0	0.42	0.57	0	0.0015	0.00011	0	5.8e-06	2.3e-06	5	0.35	0.13	0.23
208	0.02	0	5.6e-05	0	0.15	0.19	0	0.29	0.22	0	0.13	0.0044	7	0.55	0.13	0.23
209	0.0035	0	0	0	0.48	0.45	0	0.068	0.00033	0	9.9e-05	0.001	4	0.35	0.13	0.15
210	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
211	0.0014	0	0	0	0.0099	9.2e-05	0	0.045	0.28	0	0.67	1.4e-05	10	0.58	0.29	0.23
212	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
213	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
214	0.0049	0	0	0	0.63	0.2	0	0.17	3.5e-06	0	0	0.00068	4	0.35	0.13	0.15
215	0.0061	0	1e-05	0	0.31	0.3	0	0.35	0.011	0	0.0092	0.015	7	0.55	0.13	0.23
216	0.0031	0	0	0	0.52	0.48	0	9.1e-05	2e-06	0	0	0	4	0.35	0.13	0.15
217	0.00023	0	0	0	0.99	0.0059	0	0	0	0	0	0	4	0.35	0.13	0.15
218	0	0	0	0	0	0	0	0	0.86	0	0.14	3.2e-06	8	0.52	0.29	0.23
219	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
220	0.033	0	1.3e-06	0	0.87	0.095	0	0.0056	0.00012	0	1.6e-05	0.00026	4	0.35	0.13	0.15
221	0.61	0	0	0	0.059	0.00015	0	5e-05	0.31	0	0.023	4.6e-05	0	0.38	0.21	0.15
222	0.03	0	0.0018	0	0.097	0.00094	0	0.0051	0.56	0	0.29	0.011	8	0.52	0.29	0.23
223	0	0	0	0	8.8e-06	0.00052	0	1	0.00031	0	2.5e-05	2.2e-05	7	0.55	0.13	0.23
224	0.067	0	0	0	0.0057	0.00052	0	0.00014	0.22	0	0.71	0.00058	10	0.58	0.29	0.23
225	0.65	0	0.29	0	0.044	0.00043	0	0	0.016	0	0.0021	0	0	0.38	0.21	0.15
226	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0.13	0
227	0.017	0	0.0056	0	0.45	0.017	0	0.014	0.084	0	0.35	0.067	4	0.35	0.13	0.15
228	0.029	0	0	0	0.39	4.5e-06	0	0	0.57	0	0.0064	0	8	0.52	0.29	0.23
229	0.00012	0	0	0	0.0016	0	0	0	0.005	0	0.99	0	10	0.58	0.29	0.23
230	0.00022	0	0	0	0.5	0.0043	0	0	0.023	0	0.47	0	4	0.35	0.13	0.15
231	0.035	0	0	0	0.96	0.00022	0	0	0	0	0	0	4	0.35	0.13	0.15
232	0.0048	0	0	0	0.98	0.018	0	8e-06	0	0	0	0	4	0.35	0.13	0.15
233	0	0	0	0	1	0.0043	0	0	0	0	0	0	4	0.35	0.13	0.15
234	1	0	0	0	1.9e-05	0	0	0	0	0	0	0	0	0.38	0.21	0.15
235	1	0	0	0	0.0039	0	0	0	0	0	0	0	0	0.38	0.21	0.15
236	0.077	0	0.00048	0	0.36	0.24	0	0.077	0.12	0	0.11	0.0082	4	0.35	0.13	0.15
237	0.019	0	0	0	0.8	0.003	0	0.011	0.0039	0	0.16	3e-06	4	0.35	0.13	0.15
238	0.073	0	0	0	0.55	0.096	0	0.032	0.06	0	0.19	0.0012	4	0.35	0.13	0.15
239	0.0061	0	0	0	0.22	0.025	0	0.085	0.094	0	0.57	0.0019	10	0.58	0.29	0.23
240	0	0	0	1	0	0	0	0	0	0	0	0	3	0.16	0	0
241	0.04	0	2.5e-06	0	0.0069	0.00068	0	0.00074	0.17	0	0.78	4.2e-05	10	0.58	0.29	0.23
242	0.013	0	5.6e-05	0	0.99	0.0012	0	0	0	0	0	0	4	0.35	0.13	0.15
243	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
244	0.12	0	0.00056	0	0.3	0.03	0	0.029	0.13	0	0.37	0.021	10	0.58	0.29	0.23
245	0.042	0	0	0	0.53	0.002	0	0.025	0.0098	0	0.37	0.014	4	0.35	0.13	0.15
246	0.048	0	2e-05	0	0.09	0.048	0	0.014	0.37	0	0.43	0.0004	10	0.58	0.29	0.23
247	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
248	2.6e-05	0	0	0	0.96	0.04	0	0	0	0	0	0	4	0.35	0.13	0.15
249	0.0079	0	0	0	0.22	0.012	0	0.072	0.088	0	0.6	0.0029	10	0.58	0.29	0.23
250	0	0	0	0	1	0.0021	0	0	0	0	0	0	4	0.35	0.13	0.15
251	0.0038	0	1.6e-05	0	0.94	0.037	0	0.0074	1.8e-05	0	9e-06	0.0075	4	0.35	0.13	0.15
252	0.014	0	0.00052	0	0.24	0.0041	0	0.0086	0.14	0	0.47	0.12	10	0.58	0.29	0.23
253	0	0	4.4e-06	0	2e-06	0	0	0.046	0.039	0	0.62	0.29	10	0.58	0.29	0.23
254	0	0	0	0	0.89	0.11	0	0	0	0	0	0	4	0.35	0.13	0.15
255	0.03	0	0.039	0	0.076	0.0039	0	0.059	0.21	0	0.46	0.12	10	0.58	0.29	0.23
256	1	0	0	0	0.00035	2.3e-05	0	0	0	0	0	0	0	0.38	0.21	0.15
257	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0.083
258	0.018	0	0	0	0.51	0.018	0	0.078	0.04	0	0.32	0.0089	4	0.35	0.13	0.15
259	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
260	0.00078	0	6.4e-06	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
261	5.1e-05	0	0	0	1	0.00071	0	0	0	0	0	0	4	0.35	0.13	0.15
262	0	0	0	0	1	0	0	0	0	0	0	0	4	0.35	0.13	0.15
263	0	0	0	0	0.97	0.029	0	8.7e-06	0	0	0	0	4	0.35	0.13	0.15
264	0.0029	0	0	0	0.028	0	0	0.0079	0.0031	0	0.96	0.0011	10	0.58	0.29	0.23
