SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2
100	2.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.94	1	0.52
101	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	1.2e-05	0	0	15	0.94	1	0.52
102	0.029	7.4e-06	0	0	0	0	0	0	0	4.3e-05	0	0	0	0	6.1e-06	0.97	0	2.9e-05	0	0	15	0.94	1	0.52
103	0.16	0.28	0.016	0	0	0	0	0	0	0.038	0	0.1	0.35	0	0.054	0	0	0	0	0	12	0.49	0.61	0.48
104	0.67	0.026	0.0038	0	0	0	0	0	0	0.01	0	0.00085	0.0083	0	0.0087	0.27	0	0.0018	1e-05	0.00037	0	0.49	0.61	0.34
105	0.98	0.013	0.00037	0	0	0	0	0	0	0.0015	0	0	0.00042	0	0.00023	0	0	0.002	0	0	0	0.49	0.61	0.34
106	0.59	0.012	0.0013	0	0	0	0	0	0	0.0055	0	5.4e-05	0.0019	0	0.0034	0.39	0	0.0032	1.1e-05	0	0	0.49	0.61	0.34
107	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.054	0.043	0.076
108	0.94	0.033	0.002	0	0	0	0	0	0	0.011	0	9.6e-05	0.0045	0	0.0054	0	0	0.0006	0	0	0	0.49	0.61	0.34
109	0.0053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	15	0.94	1	0.52
110	0.79	0.15	0.0075	0	0	0	0	0	0	0.0053	0	0.00063	0.041	0	0.0014	0	0	6.5e-05	0	0	0	0.49	0.61	0.34
111	0.99	0.0045	4.7e-05	0	0	0	0	0	0	0.0025	0	0	5.6e-05	0	0.00053	0	0	0.0018	0	0	0	0.49	0.61	0.34
112	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.054	0.043	0.076
113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.94	1	0.52
114	0	0	0	0	4.1e-05	0	0	0	2.8e-05	0	0	0	0	1	0	0	0	0	0	0	13	0.11	0	0
115	2.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2e-06	1	0	0	1.3e-05	1.6e-05	15	0.94	1	0.52
116	0.48	0.014	0.0035	0	0	0	0	0	0	0.0052	0	0.00019	0.0034	0	0.0038	0.48	0	0.0065	0.00058	2.8e-06	15	0.94	1	0.52
117	0.99	0.00084	0	0	0	0	0	0	0	0.0082	0	0	1.2e-06	0	0.0023	0.00052	0	0.00028	0	0	0	0.49	0.61	0.34
118	0	0	0	0	0	0	0.57	0	0.43	0	0	0	0	0	0	0	0	0	0	0	6	0.054	0.043	0.076
119	0	0	0	0	0	0	0	0	0	0	4.2e-06	0	0	0	0	0	1	0	0	0	16	0.49	0	0.11
120	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.11	0.043	0
121	0.00077	0.017	0.073	0	0	0	0	0	0	1.5e-06	0	0.42	0.49	0	0	0	0	0	0	0	12	0.49	0.61	0.48
122	0.047	0.037	0.052	0	0	0	0	0	0	0.031	0	0.58	0.13	0	0.12	0	0	2.7e-05	0	0.0015	11	0.49	0.65	0.55
123	0	0	0	0	0.13	0	9.2e-05	0	0.024	0	0	0	0	0.84	0	0	0	0	0	0	13	0.11	0	0
124	0.00054	0	0	0	0	0	0	0	0	2.1e-06	0	0	0	0	0	1	0	8.5e-06	0	0	15	0.94	1	0.52
125	0	0	0	0	0	0.45	0.051	0	0.5	0	0	0	0	0	0	0	0	0	0	0	8	0.11	0.043	0
126	0.89	0.0039	2e-05	0	0	0	0	0	0	0.0051	0	0	7.2e-05	0	0.0016	0.1	0	0.00062	0	0	0	0.49	0.61	0.34
127	2.8e-05	0.009	0.6	0	0	0	0	0	0	0	0	0.0082	0.39	0	0	0	0	0	0	0	2	0.55	0.61	0.48
128	0	0	0	0	0.051	0	0	0	0.0028	0	0	0	0	0.95	0	0	0	0	0	0	13	0.11	0	0
129	5.1e-05	2.6e-06	3.1e-06	0	0	0	0	0	0	0.0007	0	0	0	0	0.012	0.59	0	5.3e-06	1.8e-06	0.4	15	0.94	1	0.52
130	0	0	0	0	0.4	0	0	0	2.8e-05	0	0	0	0	0.6	0	0	0	0	0	0	13	0.11	0	0
131	0.16	0.075	0.38	0	0	0	0	0	0	0.0029	0	0.16	0.22	0	0.0032	1.2e-05	0	0.0022	8.6e-05	5.8e-06	2	0.55	0.61	0.48
132	0.0045	2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1.7e-06	0	0	15	0.94	1	0.52
133	0.76	0.054	0.019	0	0	0	0	0	0	0.052	0	0.0028	0.02	0	0.08	0	0	0.0075	4.2e-05	0.00024	0	0.49	0.61	0.34
134	0.99	0.0016	4.9e-06	0	0	0	0	0	0	0.0008	0	0	7.5e-06	0	6.1e-05	0	0	0.0029	0	0	0	0.49	0.61	0.34
135	0.96	0.033	0.0019	0	0	0	0	0	0	0.00066	0	7.9e-06	0.0032	0	6.5e-05	0	0	0.0027	0	0	0	0.49	0.61	0.34
136	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.054	0.043	0.076
137	0.47	0.077	0.018	0	0	0	0	0	0	0.12	0	0.016	0.045	0	0.26	0	0	0.00064	0	5.4e-05	0	0.49	0.61	0.34
138	0.65	0.3	0.0034	0	0	0	0	0	0	0	0	1.6e-06	0.044	0	0	0	0	8.3e-06	0	0	0	0.49	0.61	0.34
139	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.054	0.043	0.076
140	0	0.022	0.0011	0	0	0	0	0	0	0	0	0.0003	0.98	0	0	0	0	0	0	0	12	0.49	0.61	0.48
141	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.11	0.043	0
142	0.55	0.16	0.086	0	0	0	0	0	0	0.0021	0	0.017	0.18	0	0.00057	0	0	0.0013	0	0	0	0.49	0.61	0.34
143	0	0	0	0	0.098	0	0	0	0.0027	0	0	0	0	0.87	0	0	0	0.027	2.4e-06	0	13	0.11	0	0
144	0	0	0	0	0.12	0	0	0	0.00019	0	0	0	0	0.85	0	0	0	0.03	0	0	13	0.11	0	0
145	0.0071	0.022	0.15	0	0	0	0	0	0	0.00036	0	0.59	0.22	0	0.00034	0	0	3.3e-05	0	0	11	0.49	0.65	0.55
146	0.87	0.051	0.022	0	0	0	0	0	0	0.014	0	0.0014	0.018	0	0.011	0	0	0.016	0.00069	0	0	0.49	0.61	0.34
147	0.78	0.2	0.00062	0	0	0	0	0	0	0.0014	0	1.4e-05	0.017	0	4.2e-05	0	0	2.1e-06	0	0	0	0.49	0.61	0.34
148	0.11	0.27	0.26	0	0	0	0	0	0	0.00064	0	0.01	0.35	0	5.4e-05	0	0	0.0002	0	0	12	0.49	0.61	0.48
149	0.89	0.0015	0	0	0	0	0	0	0	0.071	0	0	3.1e-06	0	0.036	0	0	9.2e-06	0	0	0	0.49	0.61	0.34
150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.054	0.61	0.038
151	0.76	0.099	6.2e-05	0	0	0	0	0	0	0.089	0	9.9e-05	0.009	0	0.045	0	0	0	0	0	0	0.49	0.61	0.34
152	0	0.019	9.9e-06	0	0	0	0	0	0	0	0	1.1e-06	0.98	0	0	0	0	0	0	0	12	0.49	0.61	0.48
153	0	0	0	0	0	0	1.2e-05	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0.11	0.043	0
154	0	0.83	0	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0	0	0	1	0.49	0.61	0.41
155	0.88	0.0028	6.1e-05	0	0	0	0	0	0	0.045	0	0	3.6e-05	0	0.046	0	0	0.023	8.7e-05	0	0	0.49	0.61	0.34
156	0	0	0	0	0.07	0	0	0	0	0	0	0	0	0.89	0	0	0	0.04	0	0	13	0.11	0	0
157	0.98	0.0025	2.3e-06	0	0	0	0	0	0	0.012	0	0	2.2e-05	0	0.0052	0	0	8.8e-05	0	0	0	0.49	0.61	0.34
158	0.99	0.0038	2.5e-06	0	0	0	0	0	0	0.0021	0	0	2.1e-05	0	0.00024	0	0	8.2e-05	0	0	0	0.49	0.61	0.34
159	0.24	0.32	0.16	0	0	0	0	0	0	0.00013	0	0.002	0.28	0	4e-06	0	0	0.00033	0	0	1	0.49	0.61	0.41
160	0.96	0.0047	6.8e-06	0	0	0	0	0	0	0.018	0	0	8.5e-05	0	0.012	0	0	6e-05	0	0	0	0.49	0.61	0.34
161	1	1.2e-05	0	0	0	0	0	0	0	2.1e-05	0	0	0	0	0	0	0	0.00013	0	0	0	0.49	0.61	0.34
162	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.054	0.043	0.076
163	0.94	0.0057	3.2e-05	0	0	0	0	0	0	0.031	0	0	5.8e-05	0	0.019	0	0	0.0017	0	0	0	0.49	0.61	0.34
164	0.45	0.012	0.00025	0	0	0	0	0	0	0.18	0	8.4e-06	0.0005	0	0.35	0	0	0.00062	0	1.8e-05	0	0.49	0.61	0.34
165	0.78	0.16	0.017	0	0	0	0	0	0	0.0027	0	0.00014	0.031	0	0.00048	0	0	0.0013	0	0	0	0.49	0.61	0.34
166	0	0	0	0	0.96	0	0	0	0.0016	0	0	0	0	0.042	0	0	5.8e-05	0	0	0	4	0.22	0	0
167	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.054	0.61	0.038
168	0	0	0	0.001	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.47	0
169	0.75	0.078	0.045	0	0	0	0	0	0	0.018	0	0.017	0.063	0	0.02	8.7e-06	0	0.0051	0.00016	0.00025	0	0.49	0.61	0.34
170	1	0.00056	0	0	0	0	0	0	0	0.0027	0	0	0	0	0.00041	0	0	0.00052	0	0	0	0.49	0.61	0.34
171	0.97	0.0058	0.00029	0	0	0	0	0	0	0.0026	0	0	0.00019	0	0.00069	0	0	0.021	6.9e-05	0	0	0.49	0.61	0.34
172	0.76	0.046	0.029	0	0	0	0	0	0	0.036	0	0.0059	0.023	0	0.057	0.014	0	0.016	0.0071	0.0046	0	0.49	0.61	0.34
173	0	0	0	0	0.97	0	0	0	7.7e-05	0	0	0	0	0.031	0	0	0	0	0	0	4	0.22	0	0
174	0.62	0.22	0.057	0	0	0	0	0	0	0.015	0	0.0016	0.073	0	0.0076	0	0	0.0016	0	0	0	0.49	0.61	0.34
175	0.99	0.0027	1.4e-05	0	0	0	0	0	0	0.0012	0	0	1.1e-05	0	0.00012	0	0	0.0086	0	0	0	0.49	0.61	0.34
176	0.99	0.0026	1.5e-06	0	0	0	0	0	0	0.0063	0	0	9.4e-06	0	0.0015	0	0	0.00015	0	0	0	0.49	0.61	0.34
177	0.88	0.036	0.0049	0	0	0	0	0	0	0.027	0	0.002	0.013	0	0.034	0	0	0.0017	5.5e-06	0.00085	0	0.49	0.61	0.34
178	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.054	0.043	0.076
179	0.95	0.023	0.0042	0	0	0	0	0	0	0.00032	0	7e-06	0.0025	0	3.1e-05	0	0	0.023	5.4e-05	0	0	0.49	0.61	0.34
180	0.82	0.057	0.044	0	0	0	0	0	0	0.01	0	0.0041	0.031	0	0.0065	0	0	0.022	0.0074	0	0	0.49	0.61	0.34
181	0.99	0.0073	5.8e-06	0	0	0	0	0	0	0.00029	0	0	8.8e-05	0	9.1e-06	0	0	2.2e-05	0	0	0	0.49	0.61	0.34
182	0	0	0	0	0.72	0	0	0	0	0	0	0	0	4.5e-06	0	0	3.5e-05	0	0.28	0	4	0.22	0	0
183	1	6.1e-05	0	0	0	0	0	0	0	8.4e-06	0	0	0	0	0	0	0	5.1e-06	0	0	0	0.49	0.61	0.34
184	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.054	0.61	0.038
185	0	0.94	6.8e-05	0	0	0	7.3e-06	0	0	0	0	0	0.059	0	0	0	0	0	0	0	1	0.49	0.61	0.41
186	0	0	0	0	0	0	0.0013	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.49	0.65	0.55
187	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4e-05	5	0	0.47	0
188	0	0	0	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0.013	0	0	13	0.11	0	0
189	0	0.23	0.00088	0	0	0	1.3e-05	0	0	0	0	0.0002	0.77	0	0	0	0	0	0	0	12	0.49	0.61	0.48
190	0.97	0.017	0.00046	0	0	0	0	0	0	0.0077	0	2e-06	0.00067	0	0.0017	0	0	0.0025	0	0	0	0.49	0.61	0.34
191	0.99	0.011	0	0	0	0	0	0	0	0	0	0	2.7e-05	0	0	0	0	0	0	0	0	0.49	0.61	0.34
192	0	0	0	0	6.4e-06	0	0	0	1.6e-05	0	0	0	0	0.98	0	0	0	0.021	0	0	13	0.11	0	0
193	0.93	0.041	0.0039	0	0	0	0	0	0	0.012	0	3.2e-05	0.0037	0	0.003	0	0	0.0056	0	0	0	0.49	0.61	0.34
194	0.94	0.026	0.0022	0	0	0	0	0	0	0.016	0	1.2e-05	0.0016	0	0.0046	0	0	0.011	0	0	0	0.49	0.61	0.34
195	1	0	0	0	0	0	0	1.1e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
196	0	0	0	0	0.00012	0	0	0	0.0013	0	0	0	0	0.98	0	0	0	0.022	0	0	13	0.11	0	0
