SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster	dcf0	dcf1	dcf2
142	0	0.33	0.33	0	0	0.33	0.00059	5	0.55	0.61	0.45
143	0	0	0	1	0	2.1e-06	0.00015	3	0.11	0	0.038
144	0	0	0	1	0	0	1.4e-05	3	0.11	0	0.038
145	0	0.02	0.02	0	0	0.96	0.0014	5	0.55	0.61	0.45
146	0	0.4	0.4	0	0	0.12	0.073	2	0.49	0.61	0.34
147	0	0.49	0.49	0	0	0.013	0	2	0.49	0.61	0.34
148	0	0.046	0.046	0	0	0.91	5.2e-06	5	0.55	0.61	0.45
149	0	0.5	0.5	0	0	1.5e-05	0	2	0.49	0.61	0.34
150	1	0	0	0	0	0	0	0	0.054	0.3	0.038
151	0	0.5	0.5	0	0	0.0012	0	2	0.49	0.61	0.34
152	0	0	0	0	0	1	0	5	0.55	0.61	0.45
153	1	0	0	0	0	0	0	0	0.054	0.3	0.038
154	0	0	0	0	0	1	0	5	0.55	0.61	0.45
155	0	0.48	0.48	0	0	0.0021	0.03	2	0.49	0.61	0.34
156	0	0	0	1	0	0	0	3	0.11	0	0.038
157	0	0.5	0.5	0	0	9.1e-05	0	2	0.49	0.61	0.34
158	0	0.5	0.5	0	0	0.00013	0	2	0.49	0.61	0.34
159	0	0.12	0.12	0	0	0.75	4.3e-06	5	0.55	0.61	0.45
160	0	0.5	0.5	0	0	0.00019	0	2	0.49	0.61	0.34
161	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
162	1	0	0	0	0	0	0	0	0.054	0.3	0.038
163	0	0.5	0.5	0	0	0.0013	5.1e-05	2	0.49	0.61	0.34
164	0	0.49	0.49	0	0	0.011	0.00011	2	0.49	0.61	0.34
165	0	0.42	0.42	0	0	0.17	5.8e-05	2	0.49	0.61	0.34
166	0	0	0	0.95	0.049	0	0	3	0.11	0	0.038
167	1	0	0	0	0	0	0	0	0.054	0.3	0.038
168	1	0	0	0	0	0	0	0	0.054	0.3	0.038
169	0	0.4	0.4	0	0	0.17	0.024	2	0.49	0.61	0.34
170	0	0.5	0.5	0	0	2e-05	0	2	0.49	0.61	0.34
171	0	0.49	0.49	0	0	0.0056	0.0059	2	0.49	0.61	0.34
172	0	0.33	0.33	0	0	0.11	0.23	2	0.49	0.61	0.34
173	0	0	0	1	1.6e-05	0	0	3	0.11	0	0.038
174	0	0.3	0.3	0	0	0.4	0.00014	5	0.55	0.61	0.45
175	0	0.5	0.5	0	0	0.00087	9.1e-05	2	0.49	0.61	0.34
176	0	0.5	0.5	0	0	0.0001	0	2	0.49	0.61	0.34
177	0	0.48	0.48	0	0	0.028	0.0017	2	0.49	0.61	0.34
178	0	0	0	1	0	0	0	3	0.11	0	0.038
179	0	0.48	0.48	0	0	0.045	0.0044	2	0.49	0.61	0.34
180	0	0.33	0.33	0	0	0.16	0.17	2	0.49	0.61	0.34
181	0	0.5	0.5	0	0	0.00021	0	2	0.49	0.61	0.34
182	0	0	0	0.00052	0.52	0	0.48	4	0.38	0	0.11
183	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
184	1	0	0	0	0	0	0	0	0.054	0.3	0.038
185	0	0	0	0.0061	0	0.99	0	5	0.55	0.61	0.45
186	0	0	0	0	0	0	1	6	0.72	0.65	0.38
187	1	0	0	0	0	0	0	0	0.054	0.3	0.038
188	0	0	0	1	0	0	0	3	0.11	0	0.038
189	0	0	0	2.1e-05	0	1	0	5	0.55	0.61	0.45
190	0	0.5	0.5	0	0	0.009	4.5e-05	2	0.49	0.61	0.34
191	0	0.5	0.5	0	0	5.6e-06	0	2	0.49	0.61	0.34
192	0	0	0	1	0	4.6e-06	0	3	0.11	0	0.038
193	0	0.47	0.47	0	0	0.051	0.00044	2	0.49	0.61	0.34
194	0	0.48	0.48	0	0	0.035	0.0019	2	0.49	0.61	0.34
195	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
196	0	0	0	1	0	2.1e-06	0	3	0.11	0	0.038
197	0	0.49	0.49	0	0	0.015	0	2	0.49	0.61	0.34
198	0	0	0	0	0	1	0	5	0.55	0.61	0.45
199	0	0	0	1	0	0	0	3	0.11	0	0.038
200	0	0.31	0.31	0	0	0.17	0.21	2	0.49	0.61	0.34
201	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
202	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
203	0	0.042	0.042	0	0	0.49	0.43	5	0.55	0.61	0.45
204	0	0.5	0.5	0	0	0.0007	0.0012	2	0.49	0.61	0.34
205	0	0	0	1	0	0	0	3	0.11	0	0.038
206	0	0.5	0.5	0	0	1.4e-05	4.7e-06	2	0.49	0.61	0.34
207	0	0.5	0.5	0	0	0	0.00056	2	0.49	0.61	0.34
208	0	0	0	1	0	0	0	3	0.11	0	0.038
209	0	0.5	0.5	0	0	0.0035	2.9e-06	2	0.49	0.61	0.34
210	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
211	0	0.5	0.5	0	0	4.5e-06	0	2	0.49	0.61	0.34
212	0	0.48	0.48	0	0	0.019	0.026	2	0.49	0.61	0.34
213	0	0.27	0.27	0	0	0.46	0	5	0.55	0.61	0.45
214	0	0.5	0.5	0	0	1.9e-05	1e-05	2	0.49	0.61	0.34
215	1	0	0	0	0	0	0	0	0.054	0.3	0.038
216	0	0.5	0.5	0	0	0.00017	0	2	0.49	0.61	0.34
217	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
218	0	0.5	0.5	0	0	3.5e-05	5.1e-06	2	0.49	0.61	0.34
219	0	0	0	1	0	0	0	3	0.11	0	0.038
220	0	0.5	0.5	0	0	0.0068	6.3e-05	2	0.49	0.61	0.34
221	1	0	0	0	0	0	0	0	0.054	0.3	0.038
222	0	0	0	0.58	0.42	0	0	3	0.11	0	0.038
223	0	0	0	1	0	0	0	3	0.11	0	0.038
224	0	0.46	0.46	0	0	0.021	0.05	2	0.49	0.61	0.34
225	0	0.5	0.5	0	0	0.00091	1.6e-06	2	0.49	0.61	0.34
226	0	0.42	0.42	0	0	0.057	0.1	2	0.49	0.61	0.34
227	1	0	0	0	0	0	0	0	0.054	0.3	0.038
228	0	0.49	0.49	0	0	0.013	1.2e-05	2	0.49	0.61	0.34
229	0	0.5	0.5	0	0	6.6e-05	0	2	0.49	0.61	0.34
230	1	0	0	0	0	0	0	0	0.054	0.3	0.038
231	0	0	0	1	0	0	0	3	0.11	0	0.038
232	0	0.46	0.46	0	0	0.084	0.0042	2	0.49	0.61	0.34
233	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
234	0	0.48	0.48	0	0	0.029	0.00083	2	0.49	0.61	0.34
235	0	0.45	0.45	0	0	0.095	0.014	2	0.49	0.61	0.34
236	1	0	0	0	0	0	0	0	0.054	0.3	0.038
237	0	0.48	0.48	0	0	0.023	0.0074	2	0.49	0.61	0.34
238	0	0.47	0.47	0	0	0.044	0.014	2	0.49	0.61	0.34
239	1	0	0	0	0	0	0	0	0.054	0.3	0.038
240	0	0.5	0.5	0	0	0.0011	1.4e-05	2	0.49	0.61	0.34
241	0	0.43	0.43	0	0	0.14	0.0016	2	0.49	0.61	0.34
242	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
243	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
244	0	0.16	0.16	0	0	0.027	0.65	6	0.72	0.65	0.38
245	1	0	0	0	0	0	0	0	0.054	0.3	0.038
246	0	0.5	0.5	0	0	4.9e-05	7.6e-06	2	0.49	0.61	0.34
247	0	0	0	1	0	0	0	3	0.11	0	0.038
248	0	0.5	0.5	0	0	8.5e-05	0	2	0.49	0.61	0.34
249	0	0	0	0	1	0	0	4	0.38	0	0.11
250	0	0	0	0	1	0	0	4	0.38	0	0.11
251	1	0	0	0	0	0	0	0	0.054	0.3	0.038
252	0	0.42	0.42	0	0	0.17	0.0033	2	0.49	0.61	0.34
253	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
254	0	0.37	0.37	0	0	0.26	0.00082	2	0.49	0.61	0.34
255	0	0.48	0.48	0	0	0.048	0.00093	2	0.49	0.61	0.34
256	0	0	0	1	0	0	0	3	0.11	0	0.038
257	0	0	0	1	0	0	0	3	0.11	0	0.038
258	0	0.5	0.5	0	0	0.00013	0	2	0.49	0.61	0.34
259	0	0.5	0.5	0	0	0.0023	0	2	0.49	0.61	0.34
260	0	0.46	0.46	0	0	0.035	0.04	2	0.49	0.61	0.34
261	0	0.5	0.5	0	0	5.6e-05	1.3e-05	2	0.49	0.61	0.34
262	0	0.5	0.5	0	0	0	0.00028	2	0.49	0.61	0.34
263	0	0.43	0.43	0	0	0.071	0.078	2	0.49	0.61	0.34
264	0	0.4	0.4	0	0	0.19	0	2	0.49	0.61	0.34
265	0	0.49	0.49	0	0	0.02	0.0092	2	0.49	0.61	0.34
266	0	0.38	0.38	0	0	0.081	0.17	2	0.49	0.61	0.34
267	0	0	0	0.048	0.95	0	0	4	0.38	0	0.11
268	0	0.27	0.27	0	0	0.05	0.4	6	0.72	0.65	0.38
269	1	0	0	0	0	0	0	0	0.054	0.3	0.038
270	0	0.5	0.5	0	0	0.0031	3.8e-05	2	0.49	0.61	0.34
271	1	0	0	0	0	0	0	0	0.054	0.3	0.038
272	0	0	0	0	1	0	0	4	0.38	0	0.11
273	1	0	0	0	0	0	0	0	0.054	0.3	0.038
274	0	0.5	0.5	0	0	9e-05	0.00061	2	0.49	0.61	0.34
275	0	0.25	0.25	0	0	8.3e-05	0.51	6	0.72	0.65	0.38
276	0	0.29	0.29	0	0	0.19	0.22	2	0.49	0.61	0.34
277	0	0	0	1	0	0	0	3	0.11	0	0.038
278	1	0	0	0	0	0.00014	0	0	0.054	0.3	0.038
279	0.002	0	0	0	0	1	6.4e-06	5	0.55	0.61	0.45
280	1	0	0	0	0	0	0	0	0.054	0.3	0.038
281	0	0.21	0.21	0	0	0.41	0.16	5	0.55	0.61	0.45
282	1	0	0	0	0	6.5e-05	0	0	0.054	0.3	0.038
283	0.97	0	0	0	0	0.031	0	0	0.054	0.3	0.038
284	5.5e-05	0	0	0	0	1	0	5	0.55	0.61	0.45
285	1	0	0	0	0	0	0	0	0.054	0.3	0.038
286	0	0.5	0.5	0	0	0	0.00023	2	0.49	0.61	0.34
287	0	0.5	0.5	0	0	0.0073	0	2	0.49	0.61	0.34
288	0	0	0	0	0	1	0	5	0.55	0.61	0.45
289	0	0.5	0.5	0	0	2.9e-05	0.00062	2	0.49	0.61	0.34
290	0	0.47	0.47	0	0	0.059	0.0045	2	0.49	0.61	0.34
291	1	0	0	0	0	0	0	0	0.054	0.3	0.038
292	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
293	0	0	0	1	0	0	0	3	0.11	0	0.038
294	0	0.47	0.47	0	0	0.029	0.032	2	0.49	0.61	0.34
295	0	0.26	0.26	0	0	0.0013	0.49	6	0.72	0.65	0.38
296	0	0.33	0.33	0	0	0.057	0.29	2	0.49	0.61	0.34
297	0	0.5	0.5	0	0	0.00011	0	2	0.49	0.61	0.34
298	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
299	0	0	0	0.2	0.8	0	0	4	0.38	0	0.11
300	1	0	0	0	0	0	0	0	0.054	0.3	0.038
301	0	0.5	0.5	0	0	0.00076	0.00048	2	0.49	0.61	0.34
302	0	0.5	0.5	0	0	0.00034	0	2	0.49	0.61	0.34
303	0	0.45	0.45	0	0	0.092	0.012	2	0.49	0.61	0.34
304	0	0.5	0.5	0	0	0.00029	3.4e-05	2	0.49	0.61	0.34
305	1	0	0	0	0	0	0	0	0.054	0.3	0.038
306	0	0	0	1	0	0	0	3	0.11	0	0.038
307	0	0.5	0.5	0	0	0.0004	4e-06	2	0.49	0.61	0.34
308	0	0	0	1	0	0	0	3	0.11	0	0.038
309	0	0.047	0.047	0	0	0.0055	0.9	6	0.72	0.65	0.38
310	1	0	0	0	0	0	0	0	0.054	0.3	0.038
311	0	0.45	0.45	0	0	0.11	0.0017	2	0.49	0.61	0.34
312	0	0.5	0.5	0	0	3.6e-06	0	2	0.49	0.61	0.34
313	0	0.49	0.49	0	0	0.014	4.3e-05	2	0.49	0.61	0.34
314	0	0.37	0.37	0	0	0.16	0.11	2	0.49	0.61	0.34
315	0	0.5	0.5	0	0	0.0023	0	2	0.49	0.61	0.34
316	0	0.45	0.45	0	0	0.077	0.015	2	0.49	0.61	0.34
317	0	0.5	0.5	0	0	0.002	0.00012	2	0.49	0.61	0.34
318	0	0.48	0.48	0	0	0.035	0.00016	2	0.49	0.61	0.34
319	0	0.5	0.5	0	0	1.2e-05	0	2	0.49	0.61	0.34
320	0	0.5	0.5	0	0	0.0013	0	2	0.49	0.61	0.34
321	0	0.5	0.5	0	0	8.8e-06	0	2	0.49	0.61	0.34
322	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
323	0	0.41	0.41	0	0	0.1	0.08	2	0.49	0.61	0.34
324	0	0	0	0	0	1	0	5	0.55	0.61	0.45
325	0	0	0	0	0	0	1	6	0.72	0.65	0.38
326	0	0.45	0.45	0	0	0.092	0.003	2	0.49	0.61	0.34
327	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
328	0	0.42	0.42	0	0	0.16	0.013	2	0.49	0.61	0.34
329	0	0	0	0.95	6.1e-05	0	0.045	3	0.11	0	0.038
330	0	0.49	0.49	0	0	0.026	0.00047	2	0.49	0.61	0.34
331	0	0.5	0.5	0	0	0.0013	0	2	0.49	0.61	0.34
332	0	0.46	0.46	0	0	0.072	1.4e-05	2	0.49	0.61	0.34
333	0	0.5	0.5	0	0	0.00059	0	2	0.49	0.61	0.34
334	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
335	0	0.41	0.41	0	0	0.13	0.051	2	0.49	0.61	0.34
336	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
337	0.12	0	0	0	0	0	0.88	6	0.72	0.65	0.38
338	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
339	0	0.5	0.5	0	0	0.00096	6.3e-05	2	0.49	0.61	0.34
340	0	0.43	0.43	0	0	0.13	0.012	2	0.49	0.61	0.34
341	0	0	0	0	0	1	0	5	0.55	0.61	0.45
342	0	0	0	0	0	1	0	5	0.55	0.61	0.45
343	0	0	0	1	0	0	0	3	0.11	0	0.038
344	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
345	1	0	0	0	0	0	0	0	0.054	0.3	0.038
346	1	0	0	0	0	0	0	0	0.054	0.3	0.038
347	0	0	0	0	1	0	0	4	0.38	0	0.11
348	0	0.41	0.41	0	0	0.065	0.11	2	0.49	0.61	0.34
349	1	0	0	0	0	0	0	0	0.054	0.3	0.038
350	1	0	0	0	0	0	0	0	0.054	0.3	0.038
351	0	0.5	0.5	0	0	6.3e-06	0	2	0.49	0.61	0.34
352	0	0.5	0.5	0	0	7e-05	0	2	0.49	0.61	0.34
353	0	0	0	1	0	0	0	3	0.11	0	0.038
354	0	0	0	1	0	0	0	3	0.11	0	0.038
355	0	0.17	0.17	0	0	0.65	0.0019	5	0.55	0.61	0.45
356	0	0.41	0.41	0	0	0.18	0.0032	2	0.49	0.61	0.34
357	0	0.48	0.48	0	0	0.041	1.7e-05	2	0.49	0.61	0.34
358	0	0	0	0	1	0	0	4	0.38	0	0.11
359	0	0.49	0.49	0	0	0.026	0.0015	2	0.49	0.61	0.34
360	0	0.45	0.45	0	0	0.095	0.01	2	0.49	0.61	0.34
361	0	0.47	0.47	0	0	0.063	0.00089	2	0.49	0.61	0.34
362	0	0.48	0.48	0	0	0.032	0.00092	2	0.49	0.61	0.34
363	0	0.49	0.49	0	0	0.022	0.0008	2	0.49	0.61	0.34
364	0	0	0	1	0	0	0	3	0.11	0	0.038
365	1	0	0	0	0	0	0	0	0.054	0.3	0.038
366	0	0	0	0	0	0	1	6	0.72	0.65	0.38
367	0	0	0	3.7e-05	0	1	0	5	0.55	0.61	0.45
368	0	0.5	0.5	0	0	0	0	2	0.49	0.61	0.34
369	1	0	0	0	0	0	0	0	0.054	0.3	0.038
370	0	0.49	0.49	0	0	0.015	0.005	2	0.49	0.61	0.34
371	0	0.5	0.5	0	0	0.0025	0	2	0.49	0.61	0.34
372	0	0.49	0.49	0	0	0.012	1.1e-06	2	0.49	0.61	0.34
373	0	0.49	0.49	0	0	0.014	4.9e-05	2	0.49	0.61	0.34
374	1	0	0	0	0	0	0	0	0.054	0.3	0.038
375	0	0.5	0.5	0	0	0.0029	7.6e-06	2	0.49	0.61	0.34
376	0	0.5	0.5	0	0	0.0027	0	2	0.49	0.61	0.34
377	0	0.5	0.5	0	0	2.4e-05	0	2	0.49	0.61	0.34
378	0	0	0	1	0	0	0	3	0.11	0	0.038
379	0	0.5	0.5	0	0	0.0062	0	2	0.49	0.61	0.34
380	0	0.1	0.1	0	0	0.78	0.011	5	0.55	0.61	0.45
381	0	0	0	1	0	0	0	3	0.11	0	0.038
382	0	0.49	0.49	0	0	0.01	0.0011	2	0.49	0.61	0.34
383	0	0.49	0.49	0	0	0.019	0.0084	2	0.49	0.61	0.34
384	0	0.5	0.5	0	0	0.00029	2.8e-06	2	0.49	0.61	0.34
385	0	0.3	0.3	0	0	0.36	0.044	5	0.55	0.61	0.45
386	0	0	0	0	1	0	2.9e-05	4	0.38	0	0.11
387	0	0.44	0.44	0	0	0.11	0.0088	2	0.49	0.61	0.34
388	0	0	0	0.0084	0	0.99	0	5	0.55	0.61	0.45
389	1	0	0	0	0	0	0	0	0.054	0.3	0.038
390	0.72	0	0	0	0	0	0.28	0	0.054	0.3	0.038
391	0	0	0	0.0011	0	1	0	5	0.55	0.61	0.45
