SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster	dcf0	dcf1	dcf2
21	0.8	0	0	0	0	0.17	0	0	0	0	0	0.03	0	0.49	0.61	0.34
22	0.94	0	0	0	0	0.045	0	0	0	0	0	0.019	0	0.49	0.61	0.34
23	0.97	0	0	0	0	0.0019	0	0	0	0	0	0.028	0	0.49	0.61	0.34
24	0.8	0.0029	0	5.3e-06	0	0.023	0	0	0	0	0	0.17	0	0.49	0.61	0.34
25	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
26	0.86	0	0	0	0	0.13	0	0	0	0	0	0.011	0	0.49	0.61	0.34
27	0.89	0	0	4.5e-06	0	0.11	0	0	0	0	0	0.0029	0	0.49	0.61	0.34
28	0	0	0.0013	0	0	0	0	0	1	0	0	0	8	0.16	0	0
29	0.26	0	0	0	0	0.61	0	0	0	0	0	0.13	5	0.49	0.61	0.45
30	0.74	0.0058	0	0.0011	0	0.18	0	0	0	0	0	0.071	0	0.49	0.61	0.34
31	0.79	0.00079	0	0.03	0	0.12	0	0	0	0	0	0.055	0	0.49	0.61	0.34
32	0.78	0	0	0	0	0.00071	0	0	0	0	0	0.22	0	0.49	0.61	0.34
33	0.76	0.0037	0	4.9e-05	0	0.017	0	0	0	0	0	0.22	0	0.49	0.61	0.34
34	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
35	0.84	0.0014	0	0.0012	0	0.013	0	0	0	0	0	0.15	0	0.49	0.61	0.34
36	0.8	0	0	0	0	0.14	0	0	0	0	0	0.062	0	0.49	0.61	0.34
37	0	0	0	0	0	0	0	5.2e-05	0	1	0	0	9	0.054	0.043	0.076
38	0.98	0	0	0	0	0.0026	0	0	0	0	0	0.019	0	0.49	0.61	0.34
39	1	0	0	0	0	1.1e-05	0	0	0	0	0	5.5e-05	0	0.49	0.61	0.34
40	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
41	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
42	0.95	0	0	0	0	0.00024	0	0	0	0	0	0.052	0	0.49	0.61	0.34
43	1	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
44	0	0	0.0033	0	0	0	0	0	1	0	0	0	8	0.16	0	0
45	1	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
46	0.99	0	0	0	0	0.0078	0	0	0	0	0	0.00011	0	0.49	0.61	0.34
47	0.93	0	0	7e-06	0	0.066	0	0	0	0	0	0.005	0	0.49	0.61	0.34
48	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.47	0
49	0.15	0.00012	0	0	0	0.66	0	0	0	0	0	0.18	5	0.49	0.61	0.45
50	0	0	0	0	0	0	0	1	0	0	0	0	7	0.49	0	0.11
51	0.84	0	0	0	0	0.14	0	0	0	0	0	0.02	0	0.49	0.61	0.34
52	0.92	0	0	2.8e-05	0	0.06	0	0	0	0	0	0.017	0	0.49	0.61	0.34
53	1	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
54	0.42	0.00053	0	0	0	0.12	0	0	0	0	0	0.46	11	0.49	0.7	0.34
55	0.97	0	0	0.00054	0	0.00036	0	0	0	0	0	0.029	0	0.49	0.61	0.34
56	1	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
57	1.9e-05	0	0	0	0	0	0	1	0	0	0	0	7	0.49	0	0.11
58	1	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
59	0	0	0	0	0	0	0	1	0	0.00015	0	0	7	0.49	0	0.11
60	0.99	0	0	0	0	0.0015	0	0	0	0	0	0.011	0	0.49	0.61	0.34
61	1.7e-05	0	0	0	1	0	0	0	0	0	0.0027	0	4	0	0.47	0
62	0	0	0	0	1	0	0	0	0	0	1.6e-05	0	4	0	0.47	0
63	0	0	0	0	0	0	0	1	0	1.7e-05	0	0	7	0.49	0	0.11
64	0	0	0.93	0	0.0083	0	0	0	0	0.061	0	0	2	0.11	0.043	0
65	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.47	0
66	0	0	6.2e-06	0	0	0	0	0	1	0	0	0	8	0.16	0	0
67	0.92	0	0	0	0	0.029	0	0	0	0	0	0.053	0	0.49	0.61	0.34
68	0.41	0	0	0	0	0.54	0	0	0	0	0	0.059	5	0.49	0.61	0.45
69	0	0	5.1e-06	0	0	0	0	0	1	0	0	0	8	0.16	0	0
70	1	0	0	0	0	0	0	0	0	0	0	0.00016	0	0.49	0.61	0.34
71	0.76	0.00046	0	0.0024	0	0.026	0	0	0	0	0	0.21	0	0.49	0.61	0.34
72	0.92	2.4e-05	0	0.0038	0	0.015	0	0	0	0	0	0.059	0	0.49	0.61	0.34
73	0.79	0	0	0	0	0.0086	0	0	0	0	0	0.2	0	0.49	0.61	0.34
74	1	0	0	0	0	0	0	0	0	0	0	0.0014	0	0.49	0.61	0.34
75	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.47	0
76	2.3e-06	0	0	0	0	1	0	0	0	0	0	0	5	0.49	0.61	0.45
77	0.99	0	0	0	0	0.00045	0	0	0	0	0	0.0052	0	0.49	0.61	0.34
78	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
79	0.91	5e-06	0	0	0	0.00017	0	0	0	0	0	0.087	0	0.49	0.61	0.34
80	1	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	0.49	0.61	0.34
81	1	0	0	0	0	0	0	0	0	0	0	0.00011	0	0.49	0.61	0.34
82	6.1e-05	0	0	0	0	1	0	0	0	0	0	1.4e-05	5	0.49	0.61	0.45
83	0.62	0	0	0.0014	0	0.38	0	0	0	0	0	0.0048	0	0.49	0.61	0.34
84	0.25	0	0	0	0	0.75	0	0	0	0	0	0.00091	5	0.49	0.61	0.45
85	0.61	0.0021	0	0	0	0.0003	0	0	0	0	0	0.39	0	0.49	0.61	0.34
86	1	0	0	0	0	2.5e-05	0	0	0	0	0	0.0031	0	0.49	0.61	0.34
87	0.6	0.059	0	0.013	0	0.046	0	0	0	0	0	0.28	0	0.49	0.61	0.34
88	0.98	0	0	0	0	0.0091	0	0	0	0	0	0.011	0	0.49	0.61	0.34
89	1	0	0	0	0	0	0	0	0	0	0	1.4e-05	0	0.49	0.61	0.34
90	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
91	0	0	0	0	0	0	0	1	0	0.0047	0	0	7	0.49	0	0.11
92	0.95	0	0	8.7e-06	0	0.0019	0	0	0	0	0	0.049	0	0.49	0.61	0.34
93	0.99	0.00091	0	0.00011	0	0.00074	0	0	0	0	0	0.01	0	0.49	0.61	0.34
94	0	0	8.4e-05	0	0	0	0	0	1	0	0	0	8	0.16	0	0
95	0.94	0	0	0	0	0.046	0	0	0	0	0	0.01	0	0.49	0.61	0.34
96	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
97	0	0	1	0	0	0	0	0	0	0.0049	0	0	2	0.11	0.043	0
98	0.99	0	0	0	0	0.0037	0	0	0	0	0	0.0085	0	0.49	0.61	0.34
99	0	0	0	0	0	0	0	1	0	0	0	0	7	0.49	0	0.11
100	1	0	0	0	0	9.4e-05	0	0	0	0	0	8.2e-06	0	0.49	0.61	0.34
101	1	0	0	0	0	0	0	0	0	0	0	2.1e-05	0	0.49	0.61	0.34
102	1	0	0	0	0	1.8e-05	0	0	0	0	0	0.0036	0	0.49	0.61	0.34
103	0.12	0	0	0	0	0.81	0	0	0	0	0	0.069	5	0.49	0.61	0.45
104	0.92	0.00051	0	0.00041	0	0.049	0	0	0	0	0	0.034	0	0.49	0.61	0.34
105	0.99	0	0	0	0	0.0069	0	0	0	0	0	0.0036	0	0.49	0.61	0.34
106	0.96	0	0	2e-05	0	0.02	0	0	0	0	0	0.022	0	0.49	0.61	0.34
107	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
108	0.94	0	0	0	0	0.034	0	0	0	0	0	0.026	0	0.49	0.61	0.34
109	1	0	0	0	0	0	0	0	0	0	0	0.00011	0	0.49	0.61	0.34
110	0.75	0	0	0	0	0.24	0	0	0	0	0	0.012	0	0.49	0.61	0.34
111	0.99	0	0	0	0	0.0015	0	0	0	0	0	0.0062	0	0.49	0.61	0.34
112	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
113	1	0	0	0	0	0	0	0	0	0	0	2.4e-06	0	0.49	0.61	0.34
114	0	0	0.00076	0	0	0	0	0	1	0	0	0	8	0.16	0	0
115	0.00042	0.003	0	1	0	1.5e-06	0	0	0	0	0	8.4e-05	3	0.89	0.65	0.38
116	0.94	5.6e-06	0	0.0062	0	0.033	0	0	0	0	0	0.025	0	0.49	0.61	0.34
117	0.98	0	0	0	0	9.3e-05	0	0	0	0	0	0.02	0	0.49	0.61	0.34
118	0	0	0.38	0	0	0	0	0	0	0.62	0	0	9	0.054	0.043	0.076
119	0	0	0	0	0	0	0	1	0	0	0	0	7	0.49	0	0.11
120	0	0	1	0	0	0	0	0	0	0	0	0	2	0.11	0.043	0
121	0.0027	0	0	0	0	1	0	0	0	0	0	1.3e-05	5	0.49	0.61	0.45
122	0.15	0.0049	0	0	0	0.61	0	0	0	0	0	0.24	5	0.49	0.61	0.45
123	0	0	0.022	0	0	0	0	0	0.98	0.0001	0	0	8	0.16	0	0
124	0.99	0	0	0	0	5.5e-06	0	0	0	0	0	0.0092	0	0.49	0.61	0.34
125	0	0	0.49	0	0.45	0	0	0	0	0.061	0	0	2	0.11	0.043	0
126	0.98	0	0	0	0	0.0016	0	0	0	0	0	0.014	0	0.49	0.61	0.34
127	0.00012	0	0	0	0	1	0	0	0	0	0	0	5	0.49	0.61	0.45
128	0	0	0.003	0	0	0	0	0	1	0	0	0	8	0.16	0	0
129	0.00013	0.99	0	0.0017	0	8.8e-06	0	0	0	0	0	0.0042	1	0.49	0.96	0.34
130	0	0	6.1e-06	0	0	0	0	0	1	0	0	0	8	0.16	0	0
131	0.3	1.1e-05	0	0.0044	0	0.68	0	0	0	0	0	0.014	5	0.49	0.61	0.45
132	1	0	0	0	0	3.7e-05	0	0	0	0	0	0.00029	0	0.49	0.61	0.34
133	0.78	0.00025	0	0.00018	0	0.087	0	0	0	0	0	0.13	0	0.49	0.61	0.34
134	1	0	0	0	0	0.00031	0	0	0	0	0	0.002	0	0.49	0.61	0.34
135	0.97	0	0	0	0	0.028	0	0	0	0	0	0.0016	0	0.49	0.61	0.34
136	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
137	0.51	5.9e-05	0	0	0	0.17	0	0	0	0	0	0.32	0	0.49	0.61	0.34
138	0.61	0	0	0	0	0.39	0	0	0	0	0	1.7e-06	0	0.49	0.61	0.34
139	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
140	0	0	0	0	0	1	0	0	0	0	0	0	5	0.49	0.61	0.45
141	0	0	0.062	0.94	0	0	0	0	0	0	0	0	3	0.89	0.65	0.38
142	0.55	0	0	0	0	0.44	0	0	0	0	0	0.005	0	0.49	0.61	0.34
143	0	0	0.002	0	0	0	0	0	1	0	0	0	8	0.16	0	0
144	0	0	6.5e-05	0	0	0	0	0	1	0	0	0	8	0.16	0	0
145	0.036	0	0	0	0	0.96	0	0	0	0	0	0.0045	5	0.49	0.61	0.45
146	0.88	0	0	0.0026	0	0.078	0	0	0	0	0	0.036	0	0.49	0.61	0.34
147	0.78	0	0	0	0	0.21	0	0	0	0	0	0.0035	0	0.49	0.61	0.34
148	0.091	0	0	0	0	0.91	0	0	0	0	0	0.0013	5	0.49	0.61	0.45
149	0.84	0	0	0	0	0.0002	0	0	0	0	0	0.16	0	0.49	0.61	0.34
150	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
151	0.71	0	0	0	0	0.092	0	0	0	0	0	0.2	0	0.49	0.61	0.34
152	0	0	0	0	0	1	0	0	0	0	0	0	5	0.49	0.61	0.45
153	0	0	1	0	0	0	0	0	0	1.5e-05	0	0	2	0.11	0.043	0
154	0	0	0	0	0	1	0	0	0	0	0	0	5	0.49	0.61	0.45
155	0.89	0	0	3.9e-05	0	0.00084	0	0	0	0	0	0.11	0	0.49	0.61	0.34
156	0	0	0	0	0	0	0	0	1	0	0	0	8	0.16	0	0
157	0.97	0	0	0	0	0.00064	0	0	0	0	0	0.029	0	0.49	0.61	0.34
158	0.99	0	0	0	0	0.00085	0	0	0	0	0	0.0052	0	0.49	0.61	0.34
159	0.19	0	0	0	0	0.81	0	0	0	0	0	0.00025	5	0.49	0.61	0.45
160	0.95	0	0	0	0	0.0017	0	0	0	0	0	0.044	0	0.49	0.61	0.34
161	1	0	0	0	0	0	0	0	0	0	0	5.1e-05	0	0.49	0.61	0.34
162	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
163	0.92	0	0	0	0	0.0017	0	0	0	0	0	0.075	0	0.49	0.61	0.34
164	0.5	2e-05	0	0	0	0.0081	0	0	0	0	0	0.49	0	0.49	0.61	0.34
165	0.77	0	0	0	0	0.22	0	0	0	0	0	0.0065	0	0.49	0.61	0.34
166	0	0	0.0017	0	0	0	0	6.5e-05	1	0	0	0	8	0.16	0	0
167	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
168	0	0	0	0	1	0	0.0011	0	0	0	0	0	4	0	0.47	0
169	0.78	0.00026	0	0.0013	0	0.18	0	0	0	0	0	0.045	0	0.49	0.61	0.34
170	0.99	0	0	0	0	4.6e-05	0	0	0	0	0	0.0065	0	0.49	0.61	0.34
171	0.99	0	0	1.3e-05	0	0.0027	0	0	0	0	0	0.0065	0	0.49	0.61	0.34
172	0.72	0.0044	0	0.12	0	0.075	0	0	0	0	0	0.083	0	0.49	0.61	0.34
173	0	0	5.6e-05	0	0	0	0	0	1	0	0	0	8	0.16	0	0
174	0.59	0	0	0	0	0.38	0	0	0	0	0	0.035	0	0.49	0.61	0.34
175	1	0	0	0	0	0.00052	0	0	0	0	0	0.003	0	0.49	0.61	0.34
176	0.98	0	0	0	0	0.00047	0	0	0	0	0	0.015	0	0.49	0.61	0.34
177	0.88	0.00086	0	1.8e-05	0	0.052	0	0	0	0	0	0.065	0	0.49	0.61	0.34
178	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
179	0.98	0	0	5.8e-06	0	0.02	0	0	0	0	0	0.00081	0	0.49	0.61	0.34
180	0.82	0	0	0.058	0	0.1	0	0	0	0	0	0.024	0	0.49	0.61	0.34
181	1	0	0	0	0	0.0024	0	0	0	0	0	0.0007	0	0.49	0.61	0.34
182	0	0	0	0.061	0	0	0	0.0015	0.94	0	0	0	8	0.16	0	0
183	1	0	0	0	0	1.1e-06	0	0	0	0	0	2e-05	0	0.49	0.61	0.34
184	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
185	0	0	0	0	0	1	0	0	0	8.7e-06	0	0	5	0.49	0.61	0.45
186	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
187	0	2.8e-05	0	0	1	0	0	0	0	0	0	0	4	0	0.47	0
188	0	0	0.027	0	0	0	0	0	0.97	0	0	0	8	0.16	0	0
189	0	0	0	0	0	1	0	0	0	6.5e-06	0	0	5	0.49	0.61	0.45
190	0.97	0	0	0	0	0.0099	0	0	0	0	0	0.019	0	0.49	0.61	0.34
191	1	0	0	0	0	0.002	0	0	0	0	0	0	0	0.49	0.61	0.34
192	0	0	0.0012	0	0	0	0	0	1	0	0	0	8	0.16	0	0
193	0.93	0	0	0	0	0.036	0	0	0	0	0	0.03	0	0.49	0.61	0.34
194	0.94	0	0	0	0	0.018	0	0	0	0	0	0.038	0	0.49	0.61	0.34
195	1	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
196	0	0	0.029	0	0	0	0	0	0.97	0	0	0	8	0.16	0	0
197	0.96	0	0	0	0	0.043	0	0	0	0	0	6.9e-06	0	0.49	0.61	0.34
198	0	0	0	0	0	1	0	0	0	0	0	0	5	0.49	0.61	0.45
199	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
200	0.84	0	0	0.042	0	0.096	0	0	0	0	0	0.019	0	0.49	0.61	0.34
201	1	0	0	0	0	0	0	0	0	0	0	0.00038	0	0.49	0.61	0.34
202	1	0	0	0	0	0	0	0	0	0	0	0.0036	0	0.49	0.61	0.34
203	0.35	0	0	0.21	0	0.43	0	0	0	0	0	0.0087	5	0.49	0.61	0.45
204	0.93	0.0002	0	2.4e-06	0	0.00068	0	0	0	0	1.1e-06	0.069	0	0.49	0.61	0.34
205	0	0	0	0	0	0	0	0	1	0	0	0	8	0.16	0	0
206	0.99	0	0	0	0	3e-05	0	0	0	0	0.00088	0.0071	0	0.49	0.61	0.34
207	0.73	0	0	0	0	0	0	0	0	0	0	0.27	0	0.49	0.61	0.34
208	0	0	0	0	0	0	0	0	1	0	0	0	8	0.16	0	0
209	0.99	0	0	0	0	0.0055	0	0	0	0	0	0.001	0	0.49	0.61	0.34
210	1	0	0	0	0	0	0	0	0	0	0	3.3e-05	0	0.49	0.61	0.34
211	1	0	0	0	0	0.00011	0	0	0	0	0	0	0	0.49	0.61	0.34
212	0.86	0.0079	0	0.00076	0	0.014	0	0	0	0	0	0.12	0	0.49	0.61	0.34
213	0.28	0	0	0	0	0.71	0	0	0	0	0	0.0043	5	0.49	0.61	0.45
214	0.92	0	0	0	0	7.8e-06	0	0	0	0	0	0.084	0	0.49	0.61	0.34
215	0	0	0.89	0	0	0	0	0	0	0.11	0	0	2	0.11	0.043	0
216	0.99	0	0	0	0	0.00059	0	0	0	0	0	0.0084	0	0.49	0.61	0.34
217	0.99	0	0	0	0	0	0	0	0	0	0	0.0062	0	0.49	0.61	0.34
218	1	0	0	0	0	3.9e-05	0	0	0	0	0	0.0031	0	0.49	0.61	0.34
219	0	0	0.00041	0	0	0	0	0	1	0	0	0	8	0.16	0	0
220	0.98	0	0	0	0	0.015	0	0	0	0	0	0.0061	0	0.49	0.61	0.34
221	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
222	0	0	0.0046	0	0	0	0	0.0047	0.99	0	0	0	8	0.16	0	0
223	0	0	0.0067	0	0	0	0	0	0.99	0	0	0	8	0.16	0	0
224	0.87	2.1e-05	0	0.00019	0	0.01	0	0	0	0	0	0.12	0	0.49	0.61	0.34
225	0.95	0	0	0	0	0.0041	0	0	0	0	0	0.045	0	0.49	0.61	0.34
226	0.89	8.4e-05	0	0.039	0	0.036	0	0	0	0	0	0.032	0	0.49	0.61	0.34
227	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.47	0
228	0.98	0	0	0	0	0.015	0	0	0	0	0	0.0002	0	0.49	0.61	0.34
229	1	0	0	0	0	0.00013	0	0	0	0	0	1.2e-05	0	0.49	0.61	0.34
230	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.47	0
231	0	0	0.014	0	0	0	0	0	0.99	1.7e-05	0	0	8	0.16	0	0
232	0.84	7.4e-05	0	7.2e-05	0	0.12	0	0	0	0	0	0.036	0	0.49	0.61	0.34
233	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
234	0.46	0.029	0	0	0	0.032	0	0	0	0	0	0.48	11	0.49	0.7	0.34
235	0.015	0.95	0	0	0	0.0026	0	0	0	0	0	0.037	1	0.49	0.96	0.34
236	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.47	0
237	0.96	1.2e-06	0	0.00022	0	0.022	0	0	0	0	0	0.016	0	0.49	0.61	0.34
238	0.95	1.3e-06	0	0.0013	0	0.04	0	0	0	0	0	0.013	0	0.49	0.61	0.34
239	0	0	1	0	0	0	0	0	0	0	0	0	2	0.11	0.043	0
240	0.74	0.016	0	0	0	0.0043	0	0	0	0	0	0.24	0	0.49	0.61	0.34
241	0.79	0	0	2e-06	0	0.19	0	0	0	0	0	0.019	0	0.49	0.61	0.34
242	1	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
243	1	0	0	0	0	0	0	0	0	0	0	0	0	0.49	0.61	0.34
244	0.57	0.015	0	0.073	0	0.014	0	0	0	0	0	0.33	0	0.49	0.61	0.34
245	0	0	1	0	0	0	0	0	0	0	0	0	2	0.11	0.043	0
246	0.94	1e-06	0	0	0	0.00013	0	0	0	0	0	0.064	0	0.49	0.61	0.34
247	0	0	0.0023	0	0	0	0	0	1	0	0	0	8	0.16	0	0
248	0.99	0	0	0	0	0.00094	0	0	0	0	0	0.011	0	0.49	0.61	0.34
249	0	0	0	0	0	0	0	1	0	0	0	0	7	0.49	0	0.11
250	0	0	0	0	0	0	0	1	0	0	0	0	7	0.49	0	0.11
251	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0.47	0
252	0.89	0	0	5.1e-06	0	0.11	0	0	0	0	0	0.00096	0	0.49	0.61	0.34
253	0.74	0	0	0	0	0	0	0	0	0	0	0.26	0	0.49	0.61	0.34
254	0.68	0	0	0	0	0.31	0	0	0	0	0	0.0024	0	0.49	0.61	0.34
255	0.87	2.2e-05	0	0	0	0.079	0	0	0	0	0	0.053	0	0.49	0.61	0.34
256	0	0	0.00057	0	0	0	0	0	1	0	0	0	8	0.16	0	0
257	0	0	0.0008	0	0	0	0	0	1	0	0	0	8	0.16	0	0
258	1	0	0	0	0	0.0033	0	0	0	0	0	4.2e-06	0	0.49	0.61	0.34
259	0.79	4.4e-05	0	0	0	0.01	0	0	0	0	0	0.2	0	0.49	0.61	0.34
260	0.87	0.00047	0	0.0015	0	0.026	0	0	0	0	0	0.1	0	0.49	0.61	0.34
261	0.022	6.3e-05	0	0.0032	0	4.6e-06	0	0	0	0	0	0.97	11	0.49	0.7	0.34
262	0.017	0.00082	0	6.1e-06	0	0	0	0	0	0	0	0.98	11	0.49	0.7	0.34
263	0.7	0.076	0	0.018	0	0.059	0	0	0	0	0	0.15	0	0.49	0.61	0.34
264	0.19	0.0041	0	0	0	0.43	0	0	0	0	0	0.38	5	0.49	0.61	0.45
265	0.62	0.0023	0	0.028	0	0.018	0	0	0	0	0	0.33	0	0.49	0.61	0.34
266	0.64	0.076	0	0.048	0	0.053	0	0	0	0	0	0.18	0	0.49	0.61	0.34
267	0	0	0	0	0	0	0	0.036	0	0.96	0	0	9	0.054	0.043	0.076
268	0.19	0.033	0	0.0024	0	0.0067	0	0	0	0	0	0.77	11	0.49	0.7	0.34
269	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
270	0.96	0	0	0	0	0.0073	0	0	0	0	0	0.03	0	0.49	0.61	0.34
271	0	0	0	0	0	0	0	0	0	1	0	0	9	0.054	0.043	0.076
272	0	0	0	0	0	0	0	1	0	0	0	0	7	0.49	0	0.11
273	0	0	1	0	0	0	0	0	0	0	0	0	2	0.11	0.043	0
274	0.82	0	0	0.00018	0	3.6e-05	0	0	0	0	0	0.18	0	0.49	0.61	0.34
275	0.44	0	0	0.00012	0	7.5e-06	0	0	0	0	0	0.56	11	0.49	0.7	0.34
276	0.64	0.0037	0	0.017	0	0.12	0	0	0	0	0	0.22	0	0.49	0.61	0.34
277	0	0	2.9e-05	0	0	0	0	0	1	0	0	0	8	0.16	0	0
278	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
279	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
280	0	0	0.99	0	0	0	0	0	0	0.0098	0	0	2	0.11	0.043	0
281	0.54	0.005	0	0.017	0	0.35	0	0	0	0	0	0.086	0	0.49	0.61	0.34
282	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
283	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
284	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
285	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
286	0.9	0.00086	0	0.014	0	0.00038	0	0	0	0	1.4e-06	0.08	0	0.49	0.61	0.34
287	0.71	0	0	0	0	0.16	0	0	0	0	0	0.13	0	0.49	0.61	0.34
288	0	0	0	0	0	0	1	0	0	0	0	0	6	0.054	0.61	0.038
289	0.97	0	0	0.009	0	0.00016	0	0	0	0	0	0.023	0	0.49	0.61	0.34
290	0.4	0.00046	0	0.042	0	0.04	0	0	0	0	0	0.51	11	0.49	0.7	0.34
291	0	0	1	0	0	0	0	0	0	0	0	0	2	0.11	0.043	0
292	0	0	0	0	0	0	0	0	0	0	1	0	10	0.49	0.61	0.038
293	0	0	3.5e-06	0	0	0	0	0	1	0	0	0	8	0.16	0	0
294	0.078	0.00012	0	0.0012	0	0.0013	0	0	0	0	0	0.92	11	0.49	0.7	0.34
295	0.14	2.6e-05	0	9.8e-05	0	6.4e-05	0	0	0	0	0	0.86	11	0.49	0.7	0.34
296	0.19	0.022	0	0.0031	0	0.0072	0	0	0	0	0	0.78	11	0.49	0.7	0.34
297	1	0	0	0	0	0.0007	0	0	0	0	0	1.9e-05	0	0.49	0.61	0.34
298	1	0	0	0	0	0	0	0	0	0	0	2.5e-05	0	0.49	0.61	0.34
299	0	0	0.0019	0	0	0	0	0.025	0.97	0	0	0	8	0.16	0	0
300	0	0	0.92	0	0	0	0	0	0	0.08	0	0	2	0.11	0.043	0
301	0.96	0	0	0	0	0.00066	0	0	0	0	0	0.035	0	0.49	0.61	0.34
302	1	0	0	0	0	0.0014	0	0	0	0	0	0.0013	0	0.49	0.61	0.34
303	0.8	0.0034	0	6.8e-05	0	0.085	0	0	0	0	0	0.12	0	0.49	0.61	0.34
304	0.98	0	0	0	0	0.00032	0	0	0	0	0	0.021	0	0.49	0.61	0.34
