SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster19	cluster	dcf0	dcf1	dcf2	dcf3
33	0.029	0.00046	0.00094	0	0.03	0	0	3.4e-06	0.0047	0	0	0	0	0	0	0.94	0	0	0	0	15	0.28	0.33	0.41	0.41
34	4.6e-05	0	1.5e-06	0.001	0.00049	0	0.00031	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
35	6.5e-05	4.1e-05	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0.9	0	0	0	0	15	0.28	0.33	0.41	0.41
36	0.0034	5e-05	0.00044	0	0.0045	0	0	0	0.00021	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
37	0	0	0	5.7e-06	8.7e-06	0	2.7e-05	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.031	0.11	0.41	0.091
39	0.00023	0	9.8e-05	0.0012	0.00015	0	0.0017	0	1.6e-06	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
40	6.9e-05	0	1.1e-05	3.7e-06	0.52	0	0.0085	0	0	0	0	0	0	0	0	0.47	0	0	0	0	4	0.28	0.48	0.41	0.41
41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
44	0.00076	0	0.005	0.0002	0.073	0	0.006	1.1e-06	3.4e-06	0.013	0	0	0	0	0	0.9	0	0	0	0	15	0.28	0.33	0.41	0.41
45	0.0026	3e-05	0	0	0.00031	0	0	0	1.5e-06	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
46	0	0	0	0	9.4e-06	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
47	0.00076	6.5e-06	0	0	2.7e-05	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
48	0.0016	2.6e-05	2.3e-05	0	5e-05	0	0	0	2.9e-05	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
49	0	0	0	0	0	0.49	0	0	0	0	0	0	0	0	0.0011	0	0.49	0	0.013	3.7e-06	5	0	0	0.27	0
50	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	2.8e-06	0	0.44	0	0.12	4.6e-06	5	0	0	0.27	0
51	0.00041	0	2.5e-05	0.00078	0.017	0	0.0081	0	0	0	0	0	0	0	0	0.97	0	0	0	0	15	0.28	0.33	0.41	0.41
52	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.031	0.11	0.41	0.091
53	6.8e-05	0	0	0.01	0.00018	0	0.00025	0	0	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
54	0.21	0	0.0035	0	0.0052	0	0	0	0.015	0	0	0	0	0	0	0.77	0	0	0	0	15	0.28	0.33	0.41	0.41
55	0.02	0	0.0023	0.0027	0.21	0	0.0076	5.7e-05	0.094	0.1	0	0	0	0	0	0.56	0	0	0	0	15	0.28	0.33	0.41	0.41
56	0.013	0	0.00016	0.066	0.002	0	0.0025	0	0.0029	0	0	0	0	0	0	0.91	0	0	0	0	15	0.28	0.33	0.41	0.41
57	0.066	0	0.00092	0.22	0.0019	0	0.0063	0	0.12	0	0	0	0	0	0	0.58	0	0	0	0	15	0.28	0.33	0.41	0.41
58	0	0	0	1.9e-05	0.0022	0	0.00011	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
59	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1e-05	0	0	0	0	12	0.28	0.33	0.091	0.41
60	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.22	0.037	0	0
61	0.021	0	0.0011	0.019	0.048	0	0.0052	3.9e-05	0.13	0.0011	0	0	0	0	0	0.77	0	0	0	0	15	0.28	0.33	0.41	0.41
62	0.012	0.00082	5.7e-05	0	0.0016	0	0	0	0.0029	0	0	0	0	0	0	0.98	0	0	0	0	15	0.28	0.33	0.41	0.41
63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
64	0	0	0.0017	1e-06	4.9e-06	0	0.00019	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0.091	0
66	0.2	0.0015	0.011	0	0.013	0	0	2.7e-05	0.073	0	0	0	0	0	0	0.7	0	0	0	0	15	0.28	0.33	0.41	0.41
67	0.0045	0	0.0022	0	0.0069	0	0	1.3e-05	0.00042	1.7e-05	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
68	0.00021	3.1e-06	0	0	4.7e-05	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
69	0.091	0.00047	0.00099	0	0.0031	0	0	0	0.003	0	0	0	0	0	0	0.9	0	0	0	0	15	0.28	0.33	0.41	0.41
70	0.0062	0	0.0014	0	0.0012	0	0	0	0.00013	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
71	0.015	0	0.022	0	0.0015	0	0	0.00081	0.0044	8.2e-06	0	0	0	0	0	0.96	0	0	0	0	15	0.28	0.33	0.41	0.41
72	0.00062	9.7e-06	0	0	0.0011	0	0	0	1.7e-06	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
73	0.17	0	0.0034	0	0.048	0	0	1.3e-05	0.11	0	0	0	0	0	0	0.67	0	0	0	0	15	0.28	0.33	0.41	0.41
74	0	0	0	0	0.00028	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
75	0	0	0	1	0	0	2e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.52	0.63	0.53	0.8
76	0.017	4.7e-06	0.31	2.1e-06	0.055	0	0	0.003	0.00041	0	0	0	0	0	0	0.62	0	0	0	0	15	0.28	0.33	0.41	0.41
77	0.0094	0	0	0	1.2e-05	0	0	0	0.00025	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
78	0.017	0	0.0024	8.2e-06	0.03	0	0	1.3e-05	0.0049	3.5e-06	0	0	0	0	0	0.95	0	0	0	0	15	0.28	0.33	0.41	0.41
79	0.2	0.00098	0.00089	0	0.0041	0	0	0	0.0099	0	0	0	0	0	0	0.79	0	0	0	0	15	0.28	0.33	0.41	0.41
80	0	0	0	0	4.8e-05	0	0	0	0	8.7e-05	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
81	0.063	0	0	0	0	0.021	0	0	0.046	0	0	0	0	0	0.85	0	0.021	0	7.1e-06	0	14	0	0	0.091	0
82	0.32	0	0.0025	0.0002	0.013	0	3e-05	9.7e-06	0.45	2.2e-05	0	0	0	0	0	0.21	0	0	0	0	8	0.28	0.33	0.67	0.41
83	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.28	0.48	0.41	0.41
84	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
85	0.0023	0.0002	2.1e-06	0	0.0071	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
86	0.066	0	0	0	0	0.085	0	0	0.18	0	0	0	0	0	0.58	0	0.085	0	2.9e-05	0	14	0	0	0.091	0
87	0.00082	0	0.00073	0	0.0016	0	0	0	1.4e-05	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
88	0	0	0	0	0	0.0018	0	0	0.00065	0	0	0	0	0	0	0	0.0018	0	1	0	18	0	0	0.41	0
89	0.026	0	0.01	0	0.016	0	0	5.4e-05	0.0027	0	0	0	0	0	0	0.95	0	0	0	0	15	0.28	0.33	0.41	0.41
90	6.1e-06	0	0	0	0.00012	0	0	0	0	0.98	0	0	0	0	0	0.019	0	0	0	0	9	0.68	0.93	1	1
91	0.0018	0.00037	9.6e-05	0.00023	8.6e-05	0	0	0	0	0	0	0	4.2e-06	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
92	0.032	0	0.00024	0	0.051	0	0	0	0.0029	0	0	0	0	0	0	0.91	0	0	0	0	15	0.28	0.33	0.41	0.41
93	0	0	0	0.34	0	0	0.026	0	0	0	0	0	0.63	0	0	5.8e-06	0	0	0	0	12	0.28	0.33	0.091	0.41
94	0.26	0	0.0002	0	0.18	0	0	0	0.19	0	0	0	0	0	0	0.37	0	0	0	0	15	0.28	0.33	0.41	0.41
95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
96	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.22	0.037	0	0
97	0	0	0	0	3.6e-06	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
98	0.018	0	0.0016	0	0.0032	0	0	8.5e-06	0.014	0.00025	0	0	0	0	0	0.96	0	0	0	0	15	0.28	0.33	0.41	0.41
99	3.7e-06	0	0	0	0	0.22	0	0	0.55	0	0	0	0	0	2.2e-06	0	0.22	0	0	0	8	0.28	0.33	0.67	0.41
100	3.2e-06	0	0	0	2.5e-05	0	0	0	0	0.98	0	0	0	0	0	0.025	0	0	0	0	9	0.68	0.93	1	1
101	0.006	0	0.00044	0	0.0085	0	0	0	4.7e-05	0	0	0	0	0	0	0.98	0	0	0	0	15	0.28	0.33	0.41	0.41
102	0.025	0	0.01	0	0.0021	0	0	0.00036	0.032	1.1e-05	0	0	0	0	0	0.93	0	0	0	0	15	0.28	0.33	0.41	0.41
103	0.029	0	0.011	0	0.022	0	0	0.00014	0.0085	0	0	0	0	0	0	0.93	0	0	0	0	15	0.28	0.33	0.41	0.41
104	0.0027	0	0.00071	0.87	0.07	0	0.016	4e-06	0.0002	0	0	0	0	0	0	0.041	0	0	0	0	3	0.52	0.63	0.53	0.8
105	0.001	4.5e-06	0.0015	0	0.0018	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
106	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0.18
107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
108	0.01	0	0.00028	0	0.0031	0	0	0	0.00016	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
109	0	0	0	0.51	0	0	0.014	0	0	0	0	0	0.47	0	0	9e-05	0	0	0	0	3	0.52	0.63	0.53	0.8
110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
111	7.8e-05	9.9e-06	4.8e-05	0	1.9e-06	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
112	0.12	0	3.8e-05	0	0.017	0	0	0	0.097	0	0	0	0	0	0	0.77	0	0	0	0	15	0.28	0.33	0.41	0.41
113	2.1e-05	0	0.002	0	0.054	0	0	0	0	0	0	0	0	0	0	0.94	0	0	0	0	15	0.28	0.33	0.41	0.41
114	0	0	0	0	2.2e-06	0	0	0	0	0	0	0	1	0	0	0.00058	0	0	0	0	12	0.28	0.33	0.091	0.41
115	0.0071	0	1.3e-06	0	0.0063	0	0	0	0.00063	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
116	0	0	0	0	0	0.38	0	0	0	0	0	0	0	0	0	0	0.38	0	0.24	0	5	0	0	0.27	0
117	0.18	0	0	0	0.00058	0	0	0	0.74	0	0	0	0	0	0	0.073	0	0	0	0	8	0.28	0.33	0.67	0.41
118	7.9e-06	0	0	0	0.049	0	0	0	0	0	0	0	0	0	0	0.95	0	0	0	0	15	0.28	0.33	0.41	0.41
119	1.8e-06	0	3.1e-06	0	7.8e-06	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
120	0.02	0.0021	0.00061	0	0.00071	0	0	1.4e-06	0	0	0	0	0	0	0	0.98	0	0	0	0	15	0.28	0.33	0.41	0.41
121	0.0015	0	7.1e-06	0	0.07	0	0	0	1.6e-05	0	0	0	0	0	0	0.93	0	0	0	0	15	0.28	0.33	0.41	0.41
122	0.0018	0	0.00014	0	0.3	0	0	0	0.00032	0	0	0	0	0	0	0.7	0	0	0	0	15	0.28	0.33	0.41	0.41
123	0.0015	0	0.011	0	0.015	0	0	0.00026	5.5e-05	0	0	0	0	0	0	0.97	0	0	0	0	15	0.28	0.33	0.41	0.41
124	0.0014	4.3e-05	4.1e-05	0	1.3e-05	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
125	0.077	0.00077	3.3e-05	0	0.0076	0	0	0	0.004	0	0	0	0	0	0	0.91	0	0	0	0	15	0.28	0.33	0.41	0.41
126	1.7e-05	0	0.00014	0	0.79	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0	4	0.28	0.48	0.41	0.41
127	1.2e-06	0	0	0	0.91	0	0	0	0	0	0	0	0	0	0	0.086	0	0	0	0	4	0.28	0.48	0.41	0.41
128	0.0014	2.5e-06	0.0025	0	0.059	0	0	5.6e-05	8.2e-06	0	0	0	0	0	0	0.94	0	0	0	0	15	0.28	0.33	0.41	0.41
129	0.0037	0	0.00023	0	0.59	0	0	0	0.0001	0	0	0	0	0	0	0.41	0	0	0	0	4	0.28	0.48	0.41	0.41
130	0.0075	0	1.3e-05	0	0.034	0	0	0	0.00026	0	0	0	0	0	0	0.96	0	0	0	0	15	0.28	0.33	0.41	0.41
131	0.0084	0	0.00015	0	0.012	0	0	0	0.00013	0	0	0	0	0	0	0.98	0	0	0	0	15	0.28	0.33	0.41	0.41
132	0.0088	0	0.0057	0	0.022	0	0	0	0.00058	0	0	0	0	0	0	0.96	0	0	0	0	15	0.28	0.33	0.41	0.41
133	2.3e-05	1.8e-05	0	0	9.6e-06	0	0	0	0	0	0	0	0.00014	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
134	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	12	0.28	0.33	0.091	0.41
135	0.57	0.0016	7.5e-05	0	0	0	0	0	0.42	0	0	0	0	0	0	0.003	0	0	0	0	0	0.28	0.37	0.57	0.41
136	0.0024	2.6e-05	5.5e-05	0	0.0044	0	0	0	2.1e-05	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
137	0	0	0	0.99	0	0	0.0062	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.52	0.63	0.53	0.8
138	0	0	1.8e-05	0	1.5e-06	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
139	0	0	0	0.42	0	0	0.046	0	0	0	0	0	0.54	0	0	0	0	0	0	0	12	0.28	0.33	0.091	0.41
140	0.00019	9.2e-05	0	0	0	0	0	0	3.8e-06	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
141	0.079	0	0.011	0	0.0017	0	0	6.8e-05	0.097	0	0	0	0	0	0	0.81	0	0	0	0	15	0.28	0.33	0.41	0.41
142	0.031	0	2.8e-05	0	0.0017	0	0	0	0.00022	0	0	0	0	0	0	0.97	0	0	0	0	15	0.28	0.33	0.41	0.41
143	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.22	0.037	0	0
144	0.0014	0	0.0012	0.14	0.0001	0	0.00071	4.9e-05	0.023	0	0	0	0	0	0	0.84	0	0	0	0	15	0.28	0.33	0.41	0.41
145	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.22	0.037	0	0
146	0.0016	0	0.0039	0	0.8	0	0	0.00012	7.6e-06	0	0	0	0	0	0	0.2	0	0	0	0	4	0.28	0.48	0.41	0.41
147	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0.18
148	0.029	0.0021	0.0041	0	0.0043	0	0	0.00018	0	0	0	0	0	0	0	0.96	0	0	0	0	15	0.28	0.33	0.41	0.41
149	0.087	0.00068	0.084	0	0.017	0	0	0.035	0.0042	0	0	0	0	0	0	0.77	0	0	0	0	15	0.28	0.33	0.41	0.41
150	0.023	0.0046	0.00042	0	0.00013	0	0	0	0	0	0	0	0	0	0	0.97	0	0	0	0	15	0.28	0.33	0.41	0.41
151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.073	0.41	0
152	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0.031	0.11	0.41	0.091
153	0	0	0	0	0	0.48	0	0	0	0	0	0	0	0	0	0	0.48	0	0.037	0	5	0	0	0.27	0
154	0.0002	0	0	0.012	1.1e-05	0	0.0036	0	0	0	0	0	0	0	0	0.98	0	0	0	0	15	0.28	0.33	0.41	0.41
155	0.026	0	0.00027	0	0.00045	0	0	0	0.021	0	0	0	0	0	0	0.95	0	0	0	0	15	0.28	0.33	0.41	0.41
156	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0.22	0.037	0	0
157	0.0054	0	0.018	0.0045	0.012	0	0.018	6.1e-06	3e-05	0	0	0	0	0	0	0.94	0	0	0	0	15	0.28	0.33	0.41	0.41
158	0.0044	0	7.6e-05	0.027	0.0053	0	0.012	0	3.7e-05	0	0	0	0	0	0	0.95	0	0	0	0	15	0.28	0.33	0.41	0.41
159	0	0	0	0	4.2e-06	0	0	0	0	0	0	0	0.34	0	0	0.66	0	0	0	0	15	0.28	0.33	0.41	0.41
160	3.4e-05	0	4.8e-06	0	3.5e-05	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
161	0.00033	0	6.6e-05	0	0.00024	0	0	0	7.9e-06	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.073	0.41	0
163	0.0016	0	0.22	0.46	0.0019	0	0.033	0.035	0.00014	0	0	0	0	0	0	0.25	0	0	0	0	3	0.52	0.63	0.53	0.8
164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	0	0.073	0.41	0
165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
166	0	0	0	0	0	0.22	0	0	0.55	0	0	0	0	0	0	3.8e-06	0.22	0	0	0	8	0.28	0.33	0.67	0.41
167	0	0	0	0	0	0.23	0	0	0.55	0	0	0	0	0	0	0	0.23	0	0	0	8	0.28	0.33	0.67	0.41
168	0.94	0.00086	3.9e-05	0.00013	0.00041	0	0.0018	0	0	0.0016	0	0	0	0	0	0.055	0	0	0	0	0	0.28	0.37	0.57	0.41
169	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0.7	0	0	0	0	0	14	0	0	0.091	0
170	0.021	0	0.0038	0	0.063	0	0	5.6e-05	0.0027	0	0	0	0	0	0	0.91	0	0	0	0	15	0.28	0.33	0.41	0.41
171	5.3e-06	0	0	0.00021	0.011	0	0.00047	0	0	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
172	0.0056	0	0.0065	1.6e-05	0.083	0	0	0.00019	0.00043	0	0	0	0	0	0	0.9	0	0	0	0	15	0.28	0.33	0.41	0.41
173	0	0	0	0.00041	5.1e-05	0	3e-05	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
174	0.1	0.0003	0	0	0	0	0	0	1.2e-05	0	0	0	0.9	0	0	0	0	0	0	0	12	0.28	0.33	0.091	0.41
175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
176	0.053	0	1.3e-05	0	0.0054	0	0	0	0.0095	0	0	0	0	0	0	0.93	0	0	0	0	15	0.28	0.33	0.41	0.41
177	6.2e-06	0	2.3e-05	0	0.0028	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
178	0.21	0	0.008	0.014	0.014	0	0.00013	0.00029	0.45	0	0	0	0	0	0	0.3	0	0	0	0	8	0.28	0.33	0.67	0.41
179	0.015	0	0.00036	0.13	0.00056	0	0.004	0	0.0037	0	0	0	0	0	0	0.85	0	0	0	0	15	0.28	0.33	0.41	0.41
180	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3.8e-05	0	0	0	0	12	0.28	0.33	0.091	0.41
181	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	0.18
182	9.8e-06	0	0	0	0.00073	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
183	9.5e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
184	0	0	3.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
185	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0.5	0	0.0045	0	5	0	0	0.27	0
186	0.0041	0	0.0015	0	2.5e-05	0	0	0	0.0019	0	0	0	0	0	0	0.99	0	0	0	0	15	0.28	0.33	0.41	0.41
187	0.099	0	0.0014	6.5e-05	0.044	0	0	1.3e-05	0.12	0	0	0	0	0	0	0.74	0	0	0	0	15	0.28	0.33	0.41	0.41
188	0	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
189	0.0001	6.5e-06	0	0	2.4e-05	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
190	0.01	0	0.00087	0	0.037	0	0	0	0.0004	0	0	0	0	0	0	0.95	0	0	0	0	15	0.28	0.33	0.41	0.41
191	0	0	8.3e-06	0	0.0017	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	15	0.28	0.33	0.41	0.41
