SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster16	cluster17	cluster18	cluster	dcf0	dcf1	dcf2	dcf3
27	0	0.011	0.28	0.097	0	0.0035	0	0.28	0	0.043	0	0	0	0	0	0	0	0.28	0	2	0.28	0.33	0.41	0.41
28	0	0.18	0.25	0.022	0	0.0048	0	0.25	0	0.049	0	0	0.0056	0	2e-06	0	0	0.25	0	2	0.28	0.33	0.41	0.41
29	0	0.00015	0.29	0.0068	0	1.7e-05	0	0.29	0	3.8e-05	0	0	0.12	0	0	0	0	0.29	0	2	0.28	0.33	0.41	0.41
30	0	0.0023	0.3	0.076	0	0.0053	0	0.3	0	0.0042	0	0	0	0	0.00045	0	0	0.3	0	2	0.28	0.33	0.41	0.41
31	0	0	0.33	3.7e-06	0	0	0	0.33	0	0.00012	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
32	0	0.0014	0.32	4.5e-05	0	0	0	0.32	0	0.048	0	0	0	0	0	0	0	0.32	0	2	0.28	0.33	0.41	0.41
33	0	0.069	0.28	0.048	0	0.0093	0	0.28	0	0.023	0	0	0	0	0.00096	0.0002	0	0.28	0	2	0.28	0.33	0.41	0.41
34	0	0.0065	0.33	0.0011	0	3.1e-06	0	0.33	0	0.0027	0	0	0.0087	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
35	0	0	0.27	0	0	4.3e-06	0	0.27	0	0	0	0	0	0	0.19	0	0	0.27	0	2	0.28	0.33	0.41	0.41
36	0	0.00071	0.32	0.015	0	0.0011	0	0.32	0	0.017	0	0	0	0	1.8e-05	0.00034	0	0.32	0	2	0.28	0.33	0.41	0.41
37	0	3.8e-05	0.33	7.5e-06	0	0	0	0.33	0	0.00066	0	0	0.00036	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
38	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.031	0.037	0.41	0.091
39	0	0.0051	0.33	0.0044	0	0.00014	0	0.33	0	0.007	0	0	0.0062	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
40	0	0.0019	0.14	0.00023	0	1.4e-06	0	0.14	0	0.57	0	0	4.2e-05	0	0	0	0	0.14	0	9	0.33	0.41	0.41	0.41
41	0	0	0.33	1.4e-05	0	0	0	0.33	0	0	0	0	0	0	0	0.0031	0	0.33	0	2	0.28	0.33	0.41	0.41
42	0	0	0.33	0	0	0	0	0.33	0	5e-06	0	0	0.00018	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
43	0	0	0.33	2.3e-05	0	0	0	0.33	0	3.5e-05	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
44	0	0.47	0.14	0.0016	0	0.00024	0	0.14	0	0.1	0	0	0.00047	0	0	0	0	0.14	0	1	0.28	0.37	0.43	0.53
45	0	0.00012	0.32	0.025	0	4.3e-05	0	0.32	0	0.0015	0	0	0	0	0	2.2e-05	0	0.32	0	2	0.28	0.33	0.41	0.41
46	0	0	0.33	0	0	0	0	0.33	0	0.0012	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
47	0	2.7e-05	0.33	0.016	0	2.8e-05	0	0.33	0	0.0007	0	0	0	0	0	7.3e-06	0	0.33	0	2	0.28	0.33	0.41	0.41
48	0	0.0034	0.32	0.021	0	0.0006	0	0.32	0	0.0013	0	0	0	0	0	1.9e-05	0	0.32	0	2	0.28	0.33	0.41	0.41
49	0	0	0	0	0	0	1	0	0	0	0.00027	0	0	0	0	0	0	0	0	6	0	0	0.18	0
50	0	0	0	0	0	0	0.99	0	0	0	0.0092	0	0	0	0	0	0	0	0	6	0	0	0.18	0
51	0	8.2e-05	0.31	0.0025	0	1.8e-05	0	0.31	0	0.058	0	0	0.0046	0	0	0	0	0.31	0	2	0.28	0.33	0.41	0.41
52	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.031	0.037	0.41	0.091
53	0	8.3e-06	0.31	0.0016	0	0	0	0.31	0	0.0004	0	0	0.077	0	0	0	0	0.31	0	2	0.28	0.33	0.41	0.41
54	0	0.00073	0.19	0.28	0	0.09	0	0.19	0	0.062	0	0	0	0	0.00029	0	0	0.19	0	3	0.28	0.33	0.53	0.41
55	0	0.037	0.2	0.012	0	0.016	0	0.2	0	0.14	0	0.023	0.0054	0	0.15	0	0	0.2	0	2	0.28	0.33	0.41	0.41
56	0	0.084	0.25	0.05	0	0.0047	0	0.25	0	0.0045	0	0	0.1	0	0.00019	0	0	0.25	0	2	0.28	0.33	0.41	0.41
57	0	0.013	0.18	0.15	0	0.047	0	0.18	0	0.0055	0	0.0009	0.21	0	0.043	0	0	0.18	0	12	0.52	0.63	0.49	0.8
58	0	0.0029	0.33	3.6e-05	0	0	0	0.33	0	0.0062	0	0	0.00058	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
59	0	0.038	0.32	0	0	0	0	0.32	0	0.006	0	0	0	0	0	0	0	0.32	0	2	0.28	0.33	0.41	0.41
60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.28	0	0	0
61	0	0.0087	0.23	0.019	0	0.011	0	0.23	0	0.034	0	0.054	0.027	0	0.16	0	0	0.23	0	2	0.28	0.33	0.41	0.41
62	0	0.0099	0.31	0.051	0	0.0031	0	0.31	0	0.0024	0	0	0	0	0.00044	0.0016	0	0.31	0	2	0.28	0.33	0.41	0.41
63	0	0	0.33	0.00071	0	0	0	0.33	0	0	0	0	0	0	0	2.1e-06	0	0.33	0	2	0.28	0.33	0.41	0.41
64	0	9.3e-05	0.33	7.7e-06	0	0	0	0.33	0	0.0082	0	0	5.6e-05	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
65	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0.18	0
66	0	0.0075	0.19	0.21	0	0.17	0	0.19	0	0.035	0	0	0	0	0.016	0.00087	0	0.19	0	3	0.28	0.33	0.53	0.41
67	0	0.0039	0.32	0.023	0	0.0021	0	0.32	0	0.025	0	0	0	0	2.1e-05	0	0	0.32	0	2	0.28	0.33	0.41	0.41
68	0	4.5e-05	0.33	0.0052	0	1.6e-05	0	0.33	0	0.00096	0	0	0	0	0	1.6e-05	0	0.33	0	2	0.28	0.33	0.41	0.41
69	0	0.093	0.23	0.18	0	0.038	0	0.23	0	0.013	0	0	0	0	7.2e-05	2.8e-05	0	0.23	0	2	0.28	0.33	0.41	0.41
70	0	0.0021	0.31	0.048	0	0.0031	0	0.31	0	0.014	0	0	0	0	0	0	0	0.31	0	2	0.28	0.33	0.41	0.41
71	0	0.00031	0.3	0.07	0	0.017	0	0.3	0	0.027	0	0	0	0	0.00035	0	0	0.3	0	2	0.28	0.33	0.41	0.41
72	0	0.0092	0.33	0.0066	0	3.9e-05	0	0.33	0	0.002	0	0	0	0	0	3.7e-06	0	0.33	0	2	0.28	0.33	0.41	0.41
73	0	0.04	0.2	0.2	0	0.078	0	0.2	0	0.036	0	0	0	0	0.029	0	0	0.2	0	2	0.28	0.33	0.41	0.41
74	0	0	0.33	0	0	0	0	0.33	0	0.0039	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
75	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	11	0.52	0.7	0.8	0.74
76	0	0.084	0.14	0.017	0	0.035	0	0.14	0	0.44	0	0	2.8e-06	0	2e-05	0	0	0.14	0	9	0.33	0.41	0.41	0.41
77	0	2.1e-06	0.29	0.12	0	0.0002	0	0.29	0	0.00015	0	0	0	0	0	0	0	0.29	0	2	0.28	0.33	0.41	0.41
78	0	0.12	0.27	0.039	0	0.0082	0	0.27	0	0.029	0	0	1.3e-05	0	0.00073	0	0	0.27	0	2	0.28	0.33	0.41	0.41
79	0	0.0076	0.2	0.31	0	0.074	0	0.2	0	0.016	0	0	0	0	0.00032	0.00017	0	0.2	0	3	0.28	0.33	0.53	0.41
80	0	5.6e-06	0.33	1.6e-05	0	0	0	0.33	0	0.00027	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
81	0	0	0	0.5	0	0.00043	0.5	0	0	0	0	0	0	0	0.00041	0	0	0	0	3	0.28	0.33	0.53	0.41
82	0	0.0027	0.079	0.32	0	0.2	0	0.079	0	0.019	0	0	0.00016	0	0.22	0	0	0.079	0	3	0.28	0.33	0.53	0.41
83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0.22	0	0
84	0	1.3e-05	0.33	0	0	0	0	0.33	0	0.0029	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
85	0	0.0046	0.33	0.012	0	9.4e-05	0	0.33	0	0.0027	0	0.0036	0	0	0	0.00037	0	0.33	0	2	0.28	0.33	0.41	0.41
86	0	0	0	0.32	0	0.00014	0.67	0	0	0	0	0	0	0	0.00092	0	0	0	0	6	0	0	0.18	0
87	0	0.0024	0.32	0.0083	0	0.00034	0	0.32	0	0.016	0	0	0	0	0	0	0	0.32	0	2	0.28	0.33	0.41	0.41
88	0	0	0	0	0	0	0	0	0	0	0.0022	0	0	0	1	0	0	0	0	14	0.28	0.33	0.74	0.41
89	0	0.0091	0.28	0.073	0	0.016	0	0.28	0	0.054	0	0	0	0	0.00012	0	0	0.28	0	2	0.28	0.33	0.41	0.41
90	0	0.00026	0.33	0.0031	0	2.5e-06	0	0.33	0	0.0013	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
91	0	0.00041	0.32	0.019	0	0.001	0	0.32	0.0002	0.00083	0	0.0018	4.8e-06	0	0	0.0054	0	0.32	0	2	0.28	0.33	0.41	0.41
92	0	0.036	0.29	0.06	0	0.0047	0	0.29	0	0.034	0	0	0	0	0.0002	0	0	0.29	0	2	0.28	0.33	0.41	0.41
93	0	0	5.2e-06	0	0	0	0	5.2e-06	0	0	0	0	1	0	0	0	0	5.2e-06	0	12	0.52	0.63	0.49	0.8
94	0	0.13	0.15	0.21	0	0.06	0	0.15	0	0.037	0	0	1.1e-06	0	0.11	0	0	0.15	0	3	0.28	0.33	0.53	0.41
95	0	0	0.33	6.2e-05	0	0	0	0.33	0	0.00034	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
96	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0.33	0.41	0.41	0.41
97	0	6.8e-06	0.33	0.00011	0	0	0	0.33	0	0.00011	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
98	0	0.013	0.3	0.071	0	0.012	0	0.3	0	0.0088	0	0	0	0	0.0028	0	0	0.3	0	2	0.28	0.33	0.41	0.41
99	0	0	0	0.00094	0	0	1	0	0	0	0	0	0	0	0.0011	0	0	0	0	6	0	0	0.18	0
100	0	1.5e-06	0.33	0.0025	0	0	0	0.33	0	0.00087	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
101	0	0.1	0.28	0.03	0	0.0016	0	0.28	0	0.023	0	0	0	0	0	0	0	0.28	0	2	0.28	0.33	0.41	0.41
102	0	0.024	0.28	0.088	0	0.036	0	0.28	0	0.012	0	0	0	0	0.0091	0	0	0.28	0	2	0.28	0.33	0.41	0.41
103	0	0.018	0.28	0.067	0	0.022	0	0.28	0	0.056	0	0	0	0	0.0011	0	0	0.28	0	2	0.28	0.33	0.41	0.41
104	0	0.16	0.0071	0.0014	0	0.00075	0	0.0071	0	0.0096	0	0.00013	0.81	0	1.1e-05	0	0	0.0071	0	12	0.52	0.63	0.49	0.8
105	0	0.0048	0.32	0.0063	0	0.0007	0	0.32	0	0.028	0	7.5e-05	0	0	0	3.6e-06	0	0.32	0	2	0.28	0.33	0.41	0.41
106	1	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18
107	0	2.1e-06	0.33	0.00013	0	0	0	0.33	0	8.4e-05	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
108	0	0.0015	0.31	0.052	0	0.0022	0	0.31	0	0.019	0	0	0	0	1.1e-06	0	0	0.31	0	2	0.28	0.33	0.41	0.41
109	0	0	4.7e-05	0	0	0	0	4.7e-05	3.6e-06	1e-06	0	0	1	0	0	0	0	4.7e-05	0	12	0.52	0.63	0.49	0.8
110	0	0	0.33	2.4e-05	0	0	0	0.33	0	2.2e-05	0	0.017	0	0	0	9e-06	0	0.33	0	2	0.28	0.33	0.41	0.41
111	0	3.1e-05	0.33	0.0037	0	6.9e-05	0	0.33	0	0.00028	0	0.00039	0	0	0	0.00037	0	0.33	0	2	0.28	0.33	0.41	0.41
112	0	0.021	0.25	0.19	0	0.014	0	0.25	0	0.0056	0	0	0	0	0.028	0	0	0.25	0	2	0.28	0.33	0.41	0.41
113	0	0	0.04	1.1e-05	0	0	0	0.04	0	0.88	0	0	0	0	0	0	0	0.04	0	9	0.33	0.41	0.41	0.41
114	0	2.1e-05	0.0032	2.6e-06	0	0	0	0.0032	0.99	3.2e-05	0	0	0	0	0	0	0	0.0032	0	8	0.19	0.18	0.14	0.18
115	0	0.00019	0.32	0.035	0	0.00019	0	0.32	0	0.0022	0	0	0	0	2.9e-05	0	0	0.32	0	2	0.28	0.33	0.41	0.41
116	0	0	0	0	0	0	0.86	0	0	0	0.14	0	0	0	0	0	0	0	0	6	0	0	0.18	0
117	0	1.4e-06	0.02	0.88	0	0.012	0	0.02	0	1.7e-06	0	0	0	0	0.052	0	0	0.02	0	3	0.28	0.33	0.53	0.41
118	0	3.1e-05	0.33	6.5e-05	0	0	0	0.33	0	0.021	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
119	0	5.2e-05	0.33	0.0002	0	0	0	0.33	0	0.0037	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
120	0	0.0011	0.3	0.084	0	0.01	0	0.3	0	0.003	0	0	0	0	0	0.012	0	0.3	0	2	0.28	0.33	0.41	0.41
121	0	0.0012	0.32	0.0039	0	4e-05	0	0.32	0	0.024	0	0	0	0	0	0	0	0.32	0	2	0.28	0.33	0.41	0.41
122	0	0.00032	0.31	0.063	0	0.0031	0	0.31	0	0.0095	0	0	0	0	7.2e-06	0	0	0.31	0	2	0.28	0.33	0.41	0.41
123	0	0.037	0.3	0.0075	0	0.0011	0	0.3	0	0.067	0	0	3.1e-06	0	1.9e-06	0	0	0.3	0	2	0.28	0.33	0.41	0.41
124	0	0.00048	0.33	0.022	0	0.0007	0	0.33	0	0.00095	0	0	0	0	0	4.6e-05	0	0.33	0	2	0.28	0.33	0.41	0.41
125	0	0.0048	0.28	0.13	0	0.0096	0	0.28	0	0.013	0	0	0	0	0.00026	0.00024	0	0.28	0	2	0.28	0.33	0.41	0.41
126	0	5.5e-05	0.071	3.7e-05	0	0	0	0.071	0	0.79	0	0	0	0	0	0	0	0.071	0	9	0.33	0.41	0.41	0.41
127	0	0.0043	0.11	1.2e-05	0	0	0	0.11	0	0.66	0	0	0	0	0	0	0	0.11	0	9	0.33	0.41	0.41	0.41
128	0	0.071	0.3	0.003	0	0.0032	0	0.3	0	0.023	0	0	0	0	0	0	0	0.3	0	2	0.28	0.33	0.41	0.41
129	0	0.00018	0.26	0.033	0	0.0014	0	0.26	0	0.19	0	0	0	0	3.5e-06	0	0	0.26	0	2	0.28	0.33	0.41	0.41
130	0	0.058	0.3	0.024	0	0.00042	0	0.3	0	0.0096	0	0	0	0	8.8e-06	0	0	0.3	0	2	0.28	0.33	0.41	0.41
131	0	0.08	0.29	0.034	0	0.0015	0	0.29	0	0.017	0	0	0	0	1.3e-06	0	0	0.29	0	2	0.28	0.33	0.41	0.41
132	0	0.0071	0.28	0.12	0	0.019	0	0.28	0	0.0041	0	0	0	0	4.9e-06	0	0	0.28	0	2	0.28	0.33	0.41	0.41
133	0	0	0.00021	0	0	0	0	0.00021	1	0	0	0	0	0	0	7.8e-06	0	0.00021	0	8	0.19	0.18	0.14	0.18
134	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	0.19	0.18	0.14	0.18
135	0	0	0.00031	0.2	0	0.79	0	0.00031	0	1.4e-05	0	0	0	0	0.0084	2.2e-05	0	0.00031	0	5	0.33	0.33	0.59	0.43
136	0	0.0012	0.32	0.013	0	0.00031	0	0.32	0	0.012	0	0	0	0	0	7.7e-05	0	0.32	0	2	0.28	0.33	0.41	0.41
137	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	0.52	0.63	0.49	0.8
138	0	4.1e-05	0.33	7.7e-05	0	0	0	0.33	0	0.00072	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
139	0	0	0	0	0	0	0	0	0.0018	0	0	0	1	0	0	0	0	0	0	12	0.52	0.63	0.49	0.8
140	0	9.2e-05	0.32	0.032	0	3.6e-05	0	0.32	0	0	0	0	0	0	0	0.00017	0	0.32	0	2	0.28	0.33	0.41	0.41
141	0	0.013	0.22	0.19	0	0.11	0	0.22	0	0.012	0	0	0	0	0.019	0	0	0.22	0	2	0.28	0.33	0.41	0.41
142	0	0.00028	0.28	0.15	0	0.0019	0	0.28	0	0.0036	0	0	0	0	0	0	0	0.28	0	2	0.28	0.33	0.41	0.41
143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.28	0	0	0
144	0	0.022	0.22	0.019	0	0.0011	0	0.22	0	0.00091	0	0.0013	0.27	0	0.025	0	0	0.22	0	12	0.52	0.63	0.49	0.8
145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.28	0	0	0
146	0	0.0012	0.096	0.0031	0	0.00036	0	0.096	0	0.71	0	0	0	0	0	0	0	0.096	0	9	0.33	0.41	0.41	0.41
147	1	0	0	0	5.1e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18
148	0	0.024	0.29	0.077	0	0.027	0	0.29	0	0.0087	0	0	0	0	0	0.0036	0	0.29	0	2	0.28	0.33	0.41	0.41
149	0	0.009	0.22	0.085	0	0.19	0	0.22	0	0.049	0	0	0	0	0.00088	0.00036	0	0.22	0	2	0.28	0.33	0.41	0.41
150	0	0.017	0.28	0.12	0	0.024	0	0.28	0	0.00083	0	0	0	0	0	0.0051	0	0.28	0	2	0.28	0.33	0.41	0.41
151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0.22	0	0
152	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.031	0.037	0.41	0.091
153	0	0	0	0	0	0	0.99	0	0	0	0.0068	0	0	0	0	0	0	0	0	6	0	0	0.18	0
154	0	1.2e-05	0.3	0.011	0	1.4e-05	0	0.3	0	0.0012	0	0	0.074	0	0	0	0	0.3	0	2	0.28	0.33	0.41	0.41
155	0	0.002	0.28	0.13	0	0.012	0	0.28	0	0.0026	0	0	0	0	0.0028	0	0	0.28	0	2	0.28	0.33	0.41	0.41
156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	16	0.28	0	0	0
157	0	0.17	0.24	0.025	0	0.0039	0	0.24	0	0.064	0	0	0.011	0	0	0	0	0.24	0	2	0.28	0.33	0.41	0.41
158	0	0.00035	0.29	0.027	0	0.00042	0	0.29	0	0.015	0	0	0.077	0	0	0	0	0.29	0	2	0.28	0.33	0.41	0.41
159	0	5.1e-06	0.12	5.3e-05	0	0	0	0.12	0.63	3.3e-05	0	0	0	0	0	3.5e-05	0	0.12	0	8	0.19	0.18	0.14	0.18
160	0	6.4e-05	0.33	0.0017	0	4.3e-06	0	0.33	0	0.001	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
161	0	4.1e-06	0.33	0.006	0	5.2e-05	0	0.33	0	0.0043	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
162	0	0	0	0	0	0	0	0	0	0	0.62	0	0	0	0	0	0	0	0.38	10	0	0.037	0.41	0
163	0	0.012	0.057	0.0059	0	0.0065	0	0.057	0	0.034	0	0	0.77	0	4.3e-06	0	0	0.057	0	12	0.52	0.63	0.49	0.8
164	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0.037	0.41	0
165	0	0	0.33	0	0	0	0	0.33	0	5.2e-06	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
166	0	0	0	0.00058	0	0	1	0	0	0	0	0	0	0	0.0013	0	0	0	0	6	0	0	0.18	0
167	0	0	0	4.8e-06	0	0	1	0	0	0	0	0	0	0	0.0046	0	0	0	0	6	0	0	0.18	0
168	0	0.00021	0.028	0.091	0	0.82	0	0.028	0	0.00091	0	0	3.8e-05	0	0	3.1e-06	0	0.028	0	5	0.33	0.33	0.59	0.43
169	0	0	0	1	0	0	0.0018	0	0	0	0	0	0	0	0	0	0	0	0	3	0.28	0.33	0.53	0.41
170	0	0.015	0.29	0.049	0	0.0077	0	0.29	0	0.061	0	0	0	0	0.00022	0	0	0.29	0	2	0.28	0.33	0.41	0.41
171	0	6.3e-05	0.33	0.00013	0	0	0	0.33	0	0.011	0	0	0.0034	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
172	0	0.076	0.27	0.014	0	0.0027	0	0.27	0	0.091	0	0	3.7e-05	0	3.3e-05	0	0	0.27	0	2	0.28	0.33	0.41	0.41
173	0	6.8e-05	0.33	7.4e-05	0	0	0	0.33	0	0.00026	0	0	0.0094	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
174	0	0	0	1	0	0.0028	0	0	0	0	0	0	0	0	0	0.00035	0	0	0	3	0.28	0.33	0.53	0.41
175	0	0	0.33	1.2e-06	0	0	0	0.33	0	1.6e-05	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
176	0	0.0084	0.28	0.13	0	0.005	0	0.28	0	0.0027	0	0	0	0	0.00063	0	0	0.28	0	2	0.28	0.33	0.41	0.41
177	0	0.00029	0.33	0.00016	0	0	0	0.33	0	0.011	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
178	0	0.031	0.092	0.19	0	0.21	0	0.092	0	0.016	0	0.0012	0.0093	0	0.27	0	0	0.092	0	14	0.28	0.33	0.74	0.41
179	0	0.011	0.24	0.077	0	0.0076	0	0.24	0	0.0033	0	0	0.19	0	0.00017	0	0	0.24	0	2	0.28	0.33	0.41	0.41
180	0	0.00012	0.31	6.7e-06	0	0	0	0.31	0.046	0.0086	0	0	0	0	0	0	0	0.31	0	2	0.28	0.33	0.41	0.41
181	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18
182	0	0	0.33	0.00036	0	0	0	0.33	0	0.00095	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
183	0	0	0.33	0.0038	0	0	0	0.33	0	0	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
184	0	0.00011	0.33	2.3e-05	0	0	0	0.33	0	0.00036	0	0	0	0	0	0	0	0.33	0	2	0.28	0.33	0.41	0.41
185	0	0	0	0	0	0	1	0	0	0	0.0009	0	0	0	0	0	0	0	0	6	0	0	0.18	0
186	0	0.0015	0.31	0.061	0	0.0078	0	0.31	0	0.0016	0	0	0	0	0.0001	0	0	0.31	0	2	0.28	0.33	0.41	0.41
187	0	0.053	0.23	0.13	0	0.038	0	0.23	0	0.023	0	2.2e-06	7e-05	0	0.06	0	0	0.23	0	2	0.28	0.33	0.41	0.41
