SNV	cluster0	cluster1	cluster2	cluster3	cluster	dcf0
58	0	0	1	0	2	0
59	0.98	0.019	0	0	0	0.61
60	0.99	0.013	0	0	0	0.61
61	0.84	0.16	0	0	0	0.61
62	1	0.0021	0	0	0	0.61
63	0	0	0	1	3	0.13
64	0	0.00036	0	1	3	0.13
65	0	0	0	1	3	0.13
66	0.83	0.17	0	0	0	0.61
67	0	0	0.99	0.012	2	0
68	0	0	0	1	3	0.13
69	0.24	0.76	0	0	1	0.39
70	1	0	0	0	0	0.61
71	0.96	0.038	0	0	0	0.61
72	0	0	0	1	3	0.13
73	0.91	0.087	0	0	0	0.61
74	1	0	0	0	0	0.61
75	0.99	0.011	0	0	0	0.61
76	1.1e-06	0.017	0	0.98	3	0.13
77	0	7.3e-06	0	1	3	0.13
78	0	0	0	1	3	0.13
79	0.75	0.25	0	0	0	0.61
80	0	0	0	1	3	0.13
81	1	1.3e-06	0	0	0	0.61
82	1	0.00046	0	0	0	0.61
83	0	0.0002	0	1	3	0.13
84	1	0.00011	0	0	0	0.61
85	1	1.6e-05	0	0	0	0.61
86	1	0	0	0	0	0.61
87	1	0.0025	0	0	0	0.61
88	0	0	0	1	3	0.13
89	0	0	0	1	3	0.13
90	1	0	0	0	0	0.61
91	1	2.8e-06	0	0	0	0.61
92	0	0	0	1	3	0.13
93	1	0.00059	0	0	0	0.61
94	1	0.0012	0	0	0	0.61
95	0	0	0	1	3	0.13
96	1	0.0006	0	0	0	0.61
97	1	0	0	0	0	0.61
98	0	0	0	1	3	0.13
99	0.22	0.78	0	0	1	0.39
100	0.85	0.15	0	0	0	0.61
101	1	0	0	0	0	0.61
102	1	0	0	0	0	0.61
103	0	0	0	1	3	0.13
104	0	0.00068	0	1	3	0.13
105	1	0.0034	0	0	0	0.61
106	0.99	0.0076	0	0	0	0.61
107	1	0.00027	0	0	0	0.61
108	0.0063	0.99	0	0	1	0.39
109	0	0	0	1	3	0.13
110	0	1	0	0	1	0.39
111	1	0.00031	0	0	0	0.61
112	0.98	0.021	0	0	0	0.61
113	0.99	0.011	0	0	0	0.61
114	1	0	0	0	0	0.61
115	1	0	0	0	0	0.61
116	1	0	0	0	0	0.61
117	0.99	0.0077	0	0	0	0.61
118	0.38	0.62	0	0	1	0.39
119	1	0	0	0	0	0.61
120	1	0	0	0	0	0.61
121	0.99	0.0068	0	0	0	0.61
122	0.98	0.018	0	0	0	0.61
123	0	0	1	0	2	0
124	0.96	0.036	0	0	0	0.61
125	0	0.0011	0	1	3	0.13
126	1	0	0	0	0	0.61
127	0	0	0	1	3	0.13
128	0	0	0	1	3	0.13
129	0	0	1	0	2	0
130	0	2e-05	0	1	3	0.13
131	1	0.00066	0	0	0	0.61
132	1	0	0	0	0	0.61
133	8.9e-06	0.002	0	1	3	0.13
134	1	0	0	0	0	0.61
135	0	0.00019	0	1	3	0.13
136	1	0.0041	0	0	0	0.61
137	1	0.00051	0	0	0	0.61
138	1	0	0	0	0	0.61
139	0	0	0	1	3	0.13
140	1.1e-05	0.04	0	0.96	3	0.13
141	0	0	0	1	3	0.13
142	0	0	1	6.2e-05	2	0
143	1	0.00013	0	0	0	0.61
144	0	0	1	0	2	0
145	1	2.3e-05	0	0	0	0.61
146	0.99	0.012	0	0	0	0.61
147	0.059	0.94	0	0	1	0.39
148	1	0.00019	0	0	0	0.61
149	1	0.00023	0	0	0	0.61
150	1	6.7e-06	0	0	0	0.61
151	0.89	0.11	0	0	0	0.61
152	0.6	0.4	0	0	0	0.61
153	0.77	0.23	0	0	0	0.61
154	0	0	0.98	0.016	2	0
155	1	0	0	0	0	0.61
156	0	6e-05	0	1	3	0.13
157	0	0	0	1	3	0.13
158	0	0	0	1	3	0.13
159	0.98	0.019	0	0	0	0.61
160	1	0.0039	0	0	0	0.61
161	1	0.00017	0	0	0	0.61
162	0	3.8e-05	0	1	3	0.13
163	0.79	0.21	0	0	0	0.61
164	1	1.1e-05	0	0	0	0.61
165	0.36	0.64	0	0	1	0.39
166	0	0	0	1	3	0.13
167	1	9e-06	0	0	0	0.61
168	0	0.0024	0	1	3	0.13
169	0	0	0	1	3	0.13
170	0	0	0	1	3	0.13
171	0	0	0	1	3	0.13
172	1	5.6e-06	0	0	0	0.61
173	1	0.0024	0	0	0	0.61
174	0.019	0.98	0	0	1	0.39
175	0.63	0.37	0	0	0	0.61
176	1	0.0011	0	0	0	0.61
177	0.016	0.98	0	0	1	0.39
178	0.89	0.11	0	0	0	0.61
179	0.65	0.35	0	0	0	0.61
180	0.73	0.27	0	0	0	0.61
181	1	0.00086	0	0	0	0.61
182	0	0.084	0	0.92	3	0.13
183	1	2.2e-05	0	0	0	0.61
184	0	0	0	1	3	0.13
185	0.96	0.037	0	0	0	0.61
186	1	0	0	0	0	0.61
187	0	0	0	1	3	0.13
188	1	0.0046	0	0	0	0.61
189	0	0	0	1	3	0.13
190	0	0.001	0	1	3	0.13
191	1	0.00021	0	0	0	0.61
192	1	0.00012	0	0	0	0.61
193	0.87	0.13	0	0	0	0.61
194	0.97	0.029	0	0	0	0.61
195	1	0	0	0	0	0.61
196	0.0062	0.99	0	0	1	0.39
197	0.89	0.11	0	0	0	0.61
198	1	0	0	0	0	0.61
199	0.98	0.015	0	0	0	0.61
200	1	1.8e-05	0	0	0	0.61
201	1	0.0024	0	0	0	0.61
202	0.83	0.17	0	6.1e-06	0	0.61
203	0.97	0.026	0	0	0	0.61
204	1	0	0	0	0	0.61
205	0	0	1	0	2	0
206	1	0.0019	0	0	0	0.61
207	0.93	0.068	0	0	0	0.61
208	1	2.4e-06	0	0	0	0.61
209	0.99	0.01	0	0	0	0.61
210	1	0.0035	0	0	0	0.61
211	1	0	0	0	0	0.61
212	1	2e-06	0	0	0	0.61
213	1	0	0	0	0	0.61
214	1	4.2e-05	0	0	0	0.61
215	0	0	0	1	3	0.13
216	1	0.002	0	0	0	0.61
217	0	0	0	1	3	0.13
218	9.8e-06	1	0	0	1	0.39
219	0	0	0.97	0.03	2	0
220	1	7.2e-06	0	0	0	0.61
221	0.72	0.28	0	0	0	0.61
222	1	2.1e-06	0	0	0	0.61
223	0.98	0.017	0	0	0	0.61
224	1	0.00015	0	0	0	0.61
225	1	0	0	0	0	0.61
226	0.95	0.052	0	5.3e-06	0	0.61
227	1	2.9e-06	0	0	0	0.61
228	1	0	0	0	0	0.61
229	1	0	0	0	0	0.61
230	1	0.0017	0	0	0	0.61
231	0.82	0.18	0	1.2e-05	0	0.61
232	1	0.0042	0	0	0	0.61
233	1	0	0	0	0	0.61
234	1	7.5e-06	0	0	0	0.61
235	1	0.00058	0	0	0	0.61
236	0.41	0.59	0	0	1	0.39
237	1	0.0021	0	0	0	0.61
238	1	0	0	0	0	0.61
239	0	0	1	0	2	0
240	1	4.2e-05	0	0	0	0.61
241	0	0	0.99	0.013	2	0
242	0	0	0	1	3	0.13
243	1	0	0	0	0	0.61
244	0.99	0.0054	0	0	0	0.61
245	1	0.0014	0	0	0	0.61
246	0.96	0.036	0	0	0	0.61
247	3e-06	1	0	0	1	0.39
248	1	1.1e-05	0	0	0	0.61
249	1	8.8e-05	0	0	0	0.61
250	1	0	0	0	0	0.61
251	0	0	0	1	3	0.13
252	0.99	0.0052	0	0	0	0.61
253	1	0	0	0	0	0.61
254	0.89	0.11	0	0	0	0.61
255	6.7e-05	0.84	0	0.16	1	0.39
256	0	1	0	0	1	0.39
257	0	0	0	1	3	0.13
258	1	1e-05	0	0	0	0.61
259	0.77	0.23	0	0.0051	0	0.61
260	0.28	0.72	0	0	1	0.39
261	5.7e-06	0.00036	0.83	0.17	2	0
262	0	0	0	1	3	0.13
263	1	0.0007	0	0	0	0.61
264	0	0	1	0.00023	2	0
265	0	0	0	1	3	0.13
266	1	1.9e-05	0	0	0	0.61
267	0.8	0.2	0	0	0	0.61
268	0.98	0.019	0	0	0	0.61
269	0	0	1	0.00065	2	0
270	0.99	0.0076	0	0	0	0.61
271	0	0	1	0	2	0
272	1	0.0004	0	0	0	0.61
273	1	0.00041	0	0	0	0.61
274	1	0	0	0	0	0.61
275	0.99	0.0074	0	0	0	0.61
276	0.029	0.97	0	2.6e-05	1	0.39
277	0.95	0.046	0	0	0	0.61
278	0.89	0.11	0	0	0	0.61
279	0.99	0.012	0	0	0	0.61
280	0.91	0.091	0	0	0	0.61
281	0.99	0.0094	0	0	0	0.61
282	0.99	0.012	0	0	0	0.61
283	0.99	0.015	0	0	0	0.61
284	1	8.9e-05	0	0	0	0.61
285	1	0	0	0	0	0.61
286	1	2.1e-05	0	0	0	0.61
287	0.8	0.2	0	4.5e-06	0	0.61
288	1	0	0	0	0	0.61
289	0	0	1	5.3e-05	2	0
290	1	0.00098	0	0	0	0.61
291	0.99	0.0086	0	0	0	0.61
292	0.34	0.66	0	7.2e-05	1	0.39
293	1	0	0	0	0	0.61
294	0.052	0.95	0	0	1	0.39
295	1	0	0	0	0	0.61
296	1	0	0	0	0	0.61
297	0.99	0.0051	0	0	0	0.61
298	1	0	0	0	0	0.61
299	1	0	0	0	0	0.61
300	1	2.7e-06	0	0	0	0.61
301	1	0	0	0	0	0.61
302	1	0.00085	0	0	0	0.61
303	1	0.003	0	0	0	0.61
304	1	0	0	0	0	0.61
305	0	0	0	1	3	0.13
306	0	0.36	0	0.64	3	0.13
307	0	1	0	7.2e-06	1	0.39
308	0	0.005	0	1	3	0.13
309	0	0.00028	0	1	3	0.13
310	0	1	0	0	1	0.39
311	0	0	0	1	3	0.13
312	0	0	0	1	3	0.13
313	0	0	0	1	3	0.13
314	0	0	0	1	3	0.13
315	0.98	0.019	0	0	0	0.61
316	0.0023	1	0	0	1	0.39
317	1	0.0018	0	0	0	0.61
318	1	0	0	0	0	0.61
319	1	0.00036	0	0	0	0.61
320	1	0	0	0	0	0.61
321	1	0	0	0	0	0.61
322	1	0.0034	0	0	0	0.61
323	1	0.0044	0	0	0	0.61
324	1	0	0	0	0	0.61
325	1	2.5e-05	0	0	0	0.61
326	1	0	0	0	0	0.61
327	1	0.0028	0	0	0	0.61
328	1	4e-06	0	0	0	0.61
329	1	0.00081	0	0	0	0.61
330	1	0	0	0	0	0.61
331	1	0.00024	0	0	0	0.61
332	1	0	0	0	0	0.61
333	1	0.0043	0	0	0	0.61
334	1	0	0	0	0	0.61
335	1	0	0	0	0	0.61
336	0.98	0.019	0	0	0	0.61
337	1	0	0	0	0	0.61
338	1	0.0029	0	0	0	0.61
339	0.91	0	0.088	0.00079	0	0.61
340	1	0	0	0	0	0.61
341	1	0.00013	0	0	0	0.61
342	1	0	0	0	0	0.61
343	0	0	1	0	2	0
344	0.99	0.0077	0	0	0	0.61
345	0.99	0.0056	0	0	0	0.61
346	1	0.00014	0	0	0	0.61
347	0.97	0.029	0	0	0	0.61
348	0.97	0.025	0	0	0	0.61
349	1	0	0	0	0	0.61
350	1	0.0043	0	0	0	0.61
351	1	0	0	0	0	0.61
352	0.67	0.33	0	0	0	0.61
353	1	0	0	0	0	0.61
354	1	0	0	0	0	0.61
355	1	0	0	0	0	0.61
356	1	0	0	0	0	0.61
357	1	0.0015	0	0	0	0.61
358	1	0.00025	0	0	0	0.61
359	0.98	0.024	0	0	0	0.61
360	1	0.00021	0	0	0	0.61
361	0.98	0.016	0	0	0	0.61
362	0	0	0	1	3	0.13
363	1	4.9e-05	0	0	0	0.61
364	1	0	0	0	0	0.61
365	1	5.4e-06	0	0	0	0.61
366	0.21	0.79	0	0	1	0.39
367	1	2.3e-05	0	0	0	0.61
368	1	5.5e-05	0	0	0	0.61
369	1	0.00044	0	0	0	0.61
370	0.0025	1	0	0.0021	1	0.39
371	0.51	0.49	0	0	0	0.61
372	0.36	0.64	0	0	1	0.39
373	1	0	0	0	0	0.61
374	1	0.00012	0	0	0	0.61
375	1	0	0	0	0	0.61
376	0.31	0.69	0	0	1	0.39
377	0.97	0.034	0	0	0	0.61
378	0.52	0.48	0	0	0	0.61
379	1	0.0021	0	0	0	0.61
380	0.17	0.83	0	0	1	0.39
381	1	0	0	0	0	0.61
382	1	0	0	0	0	0.61
383	0.96	0.04	0	0	0	0.61
384	1	0	0	0	0	0.61
385	1	0	0	0	0	0.61
386	1	3.2e-05	0	0	0	0.61
387	1	7.1e-05	0	0	0	0.61
388	1	0	0	0	0	0.61
389	0.91	0	0.088	0	0	0.61
390	1	0	0	0	0	0.61
391	0.95	0.05	0	0	0	0.61
392	1	0	0	0	0	0.61
393	1	0.0002	0	0	0	0.61
394	1	0	0	0	0	0.61
395	1	0.002	0	0	0	0.61
396	1	0	0	0	0	0.61
397	1	5.6e-05	0	0	0	0.61
398	0.94	0.061	0	0	0	0.61
399	0.45	0.55	0	0	1	0.39
400	1	5e-05	0	0	0	0.61
401	1	6e-06	0	0	0	0.61
402	0.99	0.0062	0	0	0	0.61
403	0.98	0.018	0	0	0	0.61
404	0.93	0.072	0	0	0	0.61
405	1	0.00015	0	0	0	0.61
406	0	0	0	1	3	0.13
407	0	0	0	1	3	0.13
408	0	0	0	1	3	0.13
409	0.91	0	0.088	0	0	0.61
410	0.91	0	0.088	0	0	0.61
411	0.91	0	0.088	0.00011	0	0.61
412	0	0	0	1	3	0.13
413	0.035	0.96	0	0	1	0.39
414	0.15	0.85	0	0	1	0.39
415	0.91	0	0.088	0.0025	0	0.61
416	1	0.0011	0	0	0	0.61
417	1	5.5e-05	0	0	0	0.61
418	0	0	0	1	3	0.13
419	0.99	0.012	0	0	0	0.61
420	1	0.003	0	0	0	0.61
421	0	0	0	1	3	0.13
422	1	0	0	0	0	0.61
423	0.0058	0.99	0	0	1	0.39
424	1	0.0042	0	0	0	0.61
425	0.99	0.015	0	0	0	0.61
426	1	0	0	0	0	0.61
427	1	0.00013	0	0	0	0.61
428	0.66	0.34	0	0	0	0.61
429	0.19	0.81	0	5.7e-05	1	0.39
430	1	0.00063	0	0	0	0.61
431	1	0.00022	0	0	0	0.61
432	0.61	0.38	0	0.018	0	0.61
433	1	0.001	0	0	0	0.61
434	1	0	0	0	0	0.61
435	1	0.0043	0	0	0	0.61
436	1	0	0	0	0	0.61
437	1	0.00022	0	0	0	0.61
438	0.93	0.072	0	0	0	0.61
439	0	0.48	0	0.52	3	0.13
440	0	0	0	1	3	0.13
441	1	2.4e-05	0	0	0	0.61
442	0.94	0.057	0	0	0	0.61
443	0	0	0	1	3	0.13
444	0	0	0	1	3	0.13
445	1	0.00031	0	0	0	0.61
446	1	0	0	0	0	0.61
447	0.00042	1	0	0	1	0.39
448	0.0036	0.1	0	0.89	3	0.13
449	1	0.00015	0	0	0	0.61
450	0.009	0.99	0	0	1	0.39
451	0.89	0.11	0	0	0	0.61
452	1	0	0	0	0	0.61
453	1	1e-05	0	0	0	0.61
454	0	0	1	2.3e-05	2	0
455	1	7.7e-06	0	0	0	0.61
456	1	0.0001	0	0	0	0.61
457	1	1.5e-05	0	0	0	0.61
458	1	0	0	0	0	0.61
459	1	0.0021	0	0	0	0.61
460	0.7	0.3	0	1.6e-05	0	0.61
461	1	3.4e-05	0	0	0	0.61
462	0	0	0	1	3	0.13
463	1	0.00057	0	0	0	0.61
464	0.93	0.069	0	0	0	0.61
465	0.22	0.69	0	0.089	1	0.39
466	1	0.00023	0	0	0	0.61
467	1	0	0	0	0	0.61
468	0	0	1	3.4e-05	2	0
469	1	0.00091	0	0	0	0.61
470	1	0	0	0	0	0.61
471	1	0.0025	0	0	0	0.61
472	0	0	0	1	3	0.13
473	1	0.00013	0	0	0	0.61
474	1	0.0023	0	0	0	0.61
475	0.82	0.18	0	0	0	0.61
476	1	3e-05	0	0	0	0.61
477	0.68	0.32	0	0	0	0.61
478	0.86	0.14	0	0	0	0.61
479	1	0	0	0	0	0.61
480	0.99	0.006	0	0	0	0.61
481	1	0	0	0	0	0.61
482	1	6.6e-05	0	0	0	0.61
483	0	0	0	1	3	0.13
484	1	0.0004	0	0	0	0.61
485	1	0.00059	0	0	0	0.61
486	1	0	0	0	0	0.61
487	0.00028	1	0	0	1	0.39
488	1	0.0032	0	0	0	0.61
489	0.78	0.22	0	0	0	0.61
490	1	0.00015	0	0	0	0.61
491	1	0.00037	0	0	0	0.61
492	1	0.0036	0	0	0	0.61
493	0.92	0.078	0	0	0	0.61
494	1	1.2e-05	0	0	0	0.61
495	1	0.00014	0	0	0	0.61
496	1	0	0	0	0	0.61
497	1	5.6e-05	0	0	0	0.61
498	0.95	0.047	0	0	0	0.61
499	0	0	1	0.00097	2	0
500	1	4.1e-06	0	0	0	0.61
501	0.87	0.13	0	0	0	0.61
502	1	0	0	0	0	0.61
503	1	0	0	0	0	0.61
504	0.96	0.045	0	0	0	0.61
505	1	0.00026	0	0	0	0.61
506	0	0	1	0	2	0
507	1	6.5e-06	0	0	0	0.61
508	1	0	0	0	0	0.61
509	0.94	0.058	0	0	0	0.61
510	0.0014	1	0	0	1	0.39
511	1	0	0	0	0	0.61
512	0.89	0.11	0	8.9e-05	0	0.61
513	0	0	0	1	3	0.13
514	1	5e-06	0	0	0	0.61
515	1	0.00071	0	0	0	0.61
516	0.0077	0.99	0	1.8e-05	1	0.39
517	1	0.00075	0	0	0	0.61
518	1	0	0	0	0	0.61
519	1	0	0	0	0	0.61
520	1	0.00053	0	0	0	0.61
521	1	0	0	0	0	0.61
522	1	3.3e-06	0	0	0	0.61
523	0	1	0	0	1	0.39
524	0.0012	1	0	0.00044	1	0.39
525	1	0	0	0	0	0.61
526	1	0	0	0	0	0.61
527	1	0	0	0	0	0.61
528	1	0	0	0	0	0.61
529	1	0.00035	0	0	0	0.61
530	0	0	1	0.00017	2	0
531	1	0	0	0	0	0.61
532	1	0.0022	0	0	0	0.61
533	1	0	0	0	0	0.61
534	1	4.2e-06	0	0	0	0.61
535	1	1.6e-05	0	0	0	0.61
536	1	0.004	0	0	0	0.61
537	1	0	0	0	0	0.61
538	0.56	0.44	0	0	0	0.61
539	4.4e-06	1	0	0	1	0.39
540	1	0	0	0	0	0.61
541	1	0.0014	0	0	0	0.61
542	0.75	0.25	0	0	0	0.61
543	1	0	0	0	0	0.61
544	0	3.2e-06	0.96	0.039	2	0
545	1	7.6e-05	0	0	0	0.61
546	1	0	0	0	0	0.61
547	0.00034	1	0	0	1	0.39
548	0.88	0.12	0	0	0	0.61
549	1	7e-05	0	0	0	0.61
550	0	1	0	0	1	0.39
551	1	4e-05	0	0	0	0.61
552	1	0	0	0	0	0.61
553	0.0049	1	0	0	1	0.39
554	0.99	0.0099	0	0	0	0.61
555	1	0.0011	0	0	0	0.61
556	1	2.2e-05	0	0	0	0.61
557	1	2.6e-05	0	0	0	0.61
558	1	0	0	0	0	0.61
559	1	0	0	0	0	0.61
560	0.73	0.27	0	0	0	0.61
561	1	0.0048	0	0	0	0.61
562	0.99	0.0077	0	0	0	0.61
563	1	0.0018	0	0	0	0.61
564	0.98	0.019	0	0	0	0.61
565	1	0.00012	0	0	0	0.61
566	0.96	0.039	0	0	0	0.61
567	1	0.00033	0	0	0	0.61
568	0.94	0.058	0	0	0	0.61
569	1	0.0047	0	0	0	0.61
570	0	0	0	1	3	0.13
571	1	0.00025	0	0	0	0.61
572	0.1	0.9	0	0	1	0.39
573	1	0	0	0	0	0.61
574	0	0	1	0	2	0
575	0.99	0.011	0	0	0	0.61
576	0.98	0.017	0	0	0	0.61
577	0.94	0.055	0	0	0	0.61
578	1	0.00023	0	0	0	0.61
579	0.00074	1	0	0	1	0.39
580	0.99	0.0086	0	0	0	0.61
581	1	0.0012	0	0	0	0.61
582	0.98	0.024	0	0	0	0.61
583	0.98	0.016	0	0	0	0.61
584	0	0	1	0	2	0
585	1	0.0026	0	0	0	0.61
586	1	0.0016	0	0	0	0.61
587	1	0.00057	0	0	0	0.61
588	0.9	0.095	0	0.00021	0	0.61
589	1	3.1e-05	0	0	0	0.61
590	1	0.00011	0	0	0	0.61
591	0.73	0.27	0	0	0	0.61
592	0.00093	1	0	1.4e-06	1	0.39
593	0.91	0	0.088	6.5e-05	0	0.61
594	1	0	0	0	0	0.61
595	1	2.6e-05	0	0	0	0.61
596	0	0	0	1	3	0.13
597	1	5e-05	0	0	0	0.61
598	1	0	0	0	0	0.61
599	1	0.00024	0	0	0	0.61
600	0	0	1	0	2	0
601	0.88	0.12	0	1.5e-05	0	0.61
602	0	0	0	1	3	0.13
603	0	0	0	1	3	0.13
604	1	4e-05	0	0	0	0.61
605	0.86	0.14	0	0	0	0.61
606	1	0.00018	0	0	0	0.61
607	1	0.0008	0	0	0	0.61
608	1	0.00017	0	0	0	0.61
609	0.99	0.0073	0	0	0	0.61
610	1	0.00034	0	0	0	0.61
611	1	0	0	0	0	0.61
612	1	3.7e-06	0	0	0	0.61
613	1	1.6e-05	0	0	0	0.61
614	1	0	0	0	0	0.61
615	0.61	0.39	0	0	0	0.61
616	0.39	0.61	0	0	1	0.39
617	0.97	0.027	0	0	0	0.61
618	1	0.00029	0	0	0	0.61
619	0.02	0.98	0	0	1	0.39
620	0.98	0.023	0	0	0	0.61
621	0.22	0.78	0	0	1	0.39
622	0.96	0.035	0	0	0	0.61
623	1	7.2e-05	0	0	0	0.61
624	1	0	0	0	0	0.61
625	1	0.0008	0	0	0	0.61
626	0.85	0.15	0	0	0	0.61
627	0.92	0.076	0	0	0	0.61
628	1	9.7e-06	0	0	0	0.61
629	1	0.00018	0	0	0	0.61
630	0.86	0.14	0	0	0	0.61
631	0.99	0.015	0	0	0	0.61
632	1	4.6e-05	0	0	0	0.61
633	0.96	0.037	0	0	0	0.61
634	0.97	0.028	0	0	0	0.61
635	1	1.4e-05	0	0	0	0.61
636	0.89	0.11	0	5.3e-06	0	0.61
637	1	0.00041	0	0	0	0.61
638	1	1.2e-05	0	0	0	0.61
639	1	0	0	0	0	0.61
640	1	1.1e-05	0	0	0	0.61
641	1	0.00051	0	0	0	0.61
642	0.9	0.096	0	0	0	0.61
643	1	0	0	0	0	0.61
644	0.99	0.0074	0	0	0	0.61
645	1	0.00027	0	0	0	0.61
646	1	8.9e-05	0	0	0	0.61
647	1	0	0	0	0	0.61
648	0.02	0.98	0	0	1	0.39
649	0.99	0.011	0	0	0	0.61
650	0.98	0.021	0	0	0	0.61
651	1	9.3e-05	0	0	0	0.61
652	0.98	0.024	0	0	0	0.61
653	1	0	0	0	0	0.61
654	1	2.4e-05	0	0	0	0.61
655	1	9.1e-05	0	0	0	0.61
656	1	0.00038	0	0	0	0.61
657	1	0.00055	0	0	0	0.61
658	1	0.00048	0	0	0	0.61
659	1	0.00091	0	0	0	0.61
660	0.98	0.017	0	0	0	0.61
661	1	0	0	0	0	0.61
662	1	0	0	0	0	0.61
663	1	0	0	0	0	0.61
664	0	2.3e-06	0	1	3	0.13
665	1	0	0	0	0	0.61
666	0.99	0.0091	0	0	0	0.61
667	0.91	0.086	0	0	0	0.61
668	0	0	1	2e-06	2	0
669	1	0	0	0	0	0.61
670	1	0	0	0	0	0.61
671	1	0.0012	0	0	0	0.61
672	1	0.00015	0	0	0	0.61
673	1	0	0	0	0	0.61
674	0.4	0.6	0	0	1	0.39
675	0.39	0.61	0	0.00034	1	0.39
676	1	0	0	0	0	0.61
677	1	0.0038	0	0	0	0.61
678	1	0	0	0	0	0.61
679	0.99	0.0055	0	0	0	0.61
680	1	1.7e-05	0	0	0	0.61
681	0.99	0.011	0	0	0	0.61
682	1	0.0048	0	0	0	0.61
683	0.97	0.034	0	0	0	0.61
684	1	0	0	0	0	0.61
685	1	0.00043	0	0	0	0.61
686	0	0	0	1	3	0.13
687	0	0	1	0.0024	2	0
688	0	0	0	1	3	0.13
689	0.63	0.37	0	0	0	0.61
690	0.98	0.024	0	0	0	0.61
691	0	0	0	1	3	0.13
692	1	0.00022	0	0	0	0.61
693	1	0	0	0	0	0.61
694	0.97	0.034	0	0	0	0.61
695	0.96	0.043	0	0	0	0.61
696	0.3	0.7	0	0	1	0.39
697	0	0	0	1	3	0.13
698	1	0	0	0	0	0.61
699	1	0	0	0	0	0.61
700	1	2.6e-05	0	0	0	0.61
701	1	0	0	0	0	0.61
702	1	0	0	0	0	0.61
703	1	0	0	0	0	0.61
704	1	0.0032	0	0	0	0.61
705	1	0	0	0	0	0.61
706	1	0	0	0	0	0.61
707	0.019	0.42	0	0.56	3	0.13
708	1	5.6e-05	0	0	0	0.61
709	1	0	0	0	0	0.61
710	0.9	0.096	0	0	0	0.61
711	1	0.0007	0	0	0	0.61
712	1	0	0	0	0	0.61
713	1	0	0	0	0	0.61
714	1	0	0	0	0	0.61
715	1	5.3e-06	0	0	0	0.61
716	0.98	0.018	0	0	0	0.61
717	1	3.6e-05	0	0	0	0.61
718	0.82	0.18	0	0	0	0.61
719	0.99	0.011	0	0	0	0.61
720	1	0.0019	0	0	0	0.61
721	0.0013	1	0	0	1	0.39
722	0.69	0.31	0	0	0	0.61
723	1	0.00078	0	0	0	0.61
724	1	1.7e-05	0	0	0	0.61
725	0.99	0.013	0	0	0	0.61
726	1	0.001	0	0	0	0.61
727	1	0	0	0	0	0.61
728	1	0	0	0	0	0.61
729	1	0	0	0	0	0.61
730	1	0	0	0	0	0.61
731	1	0.00028	0	0	0	0.61
732	1	0	0	0	0	0.61
733	1	0	0	0	0	0.61
734	1	0.0013	0	0	0	0.61
735	0.98	0.019	0	0	0	0.61
736	1	0	0	0	0	0.61
737	0	0	1	1.3e-06	2	0
738	1	3.3e-05	0	0	0	0.61
739	0.095	0.91	0	0	1	0.39
740	1	0	0	0	0	0.61
741	1	8.5e-06	0	0	0	0.61
742	0.89	0.11	0	0	0	0.61
743	1	0	0	0	0	0.61
744	1	0	0	0	0	0.61
