SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster	dcf0	dcf1	dcf2	dcf3	dcf4
92	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
93	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
94	0	0.17	0	0	0	0.83	0	0	5	0.58	0.61	0.5	0.46	0.15
95	0	0.29	0	0	0	0.71	0	0	5	0.58	0.61	0.5	0.46	0.15
96	0	0.46	0	0	0	0.54	2.7e-06	0	5	0.58	0.61	0.5	0.46	0.15
97	0	0.095	0	0	0	0.91	0	0	5	0.58	0.61	0.5	0.46	0.15
98	0	0.025	0	0	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
99	0	0.11	0	0.049	0	0.84	0.0012	0	5	0.58	0.61	0.5	0.46	0.15
100	0	0.036	0	0	0	0.96	0	0	5	0.58	0.61	0.5	0.46	0.15
101	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
102	0	0	0	1	3.1e-05	0	0	0	3	0.58	0.61	0.5	0.82	0.23
103	0.00094	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
104	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
105	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
106	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
107	1	0	1.5e-05	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
108	0	0.11	0	7.3e-05	0	0.89	7.5e-05	0	5	0.58	0.61	0.5	0.46	0.15
109	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
110	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
111	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
112	0	0	0	1	0	0	0	3.3e-06	3	0.58	0.61	0.5	0.82	0.23
113	0	0.004	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
114	0	0.025	0	0	0	0.98	0	0	5	0.58	0.61	0.5	0.46	0.15
115	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
116	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
117	0	0.012	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
118	0	0.013	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
119	0	0.052	0	0.0014	0	0.95	0	0	5	0.58	0.61	0.5	0.46	0.15
120	0	0.047	0	0.0094	0	0.94	2.4e-05	0	5	0.58	0.61	0.5	0.46	0.15
121	0	0.036	0	0	0	0.96	0	0	5	0.58	0.61	0.5	0.46	0.15
122	0	0.023	0	0	0	0.98	0	0	5	0.58	0.61	0.5	0.46	0.15
123	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
124	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
125	0	0	0	0	0	0	1	0	6	0.58	1	0.5	0.46	0.15
126	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
127	0	0	0	0	0.41	0	0	0.59	7	0.093	0.043	0.056	0.26	0.067
128	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
129	0.1	0	0	0	0	0	0	0.9	7	0.093	0.043	0.056	0.26	0.067
130	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
131	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
132	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
133	0	0.31	0	0	0	0.69	0	0	5	0.58	0.61	0.5	0.46	0.15
134	0	0.019	0	0	0	0.98	7.8e-05	0	5	0.58	0.61	0.5	0.46	0.15
135	0	0.032	0	9.8e-05	0	0.97	3.4e-05	0	5	0.58	0.61	0.5	0.46	0.15
136	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
137	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
138	0	0.0047	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
139	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
140	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
141	0	0.0033	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
142	0	0.0094	0	0	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
143	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
144	0	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
145	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
146	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
147	0	0.029	0	0	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
148	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
149	0	0.0019	0	0.89	0	0.1	0	0	3	0.58	0.61	0.5	0.82	0.23
150	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
151	0	0.00038	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
152	0	0.0014	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
153	0	0.17	0	0.0012	0	0.83	3.8e-05	0	5	0.58	0.61	0.5	0.46	0.15
154	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
155	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
156	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
157	0	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
158	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
159	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
160	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
161	0	3.4e-06	0	0	0	1.3e-05	1	0	6	0.58	1	0.5	0.46	0.15
162	0	0	0	0	1	0	0	6.3e-06	4	0	0.043	0.11	0.051	0.05
163	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
164	0	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
165	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
166	0	1.1e-05	0	1	0	9.2e-06	0	0	3	0.58	0.61	0.5	0.82	0.23
167	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
168	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
169	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
170	0	0.1	0	0.039	0	0.86	0	0	5	0.58	0.61	0.5	0.46	0.15
171	0	0	0.00053	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
172	0	0.1	0	0	0	0.9	0	0	5	0.58	0.61	0.5	0.46	0.15
173	0	0.058	0	0.76	0	0.18	0	0	3	0.58	0.61	0.5	0.82	0.23
174	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
175	0	0.021	0	0	0	0.98	0	0	5	0.58	0.61	0.5	0.46	0.15
176	0	0.69	0	0	0	0.31	0	0	1	0.58	0.65	0.56	0.46	0.15
177	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
178	0	0.0021	0	0.00061	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
179	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
180	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
181	0	0	0	0	0	0	1	0	6	0.58	1	0.5	0.46	0.15
182	0	0.37	0	0	0	0.63	0	0	5	0.58	0.61	0.5	0.46	0.15
183	1.1e-06	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
184	0	0.079	0	0	0	0.92	0	0	5	0.58	0.61	0.5	0.46	0.15
185	0	0	0	0.0097	0	0.99	0	0	5	0.58	0.61	0.5	0.46	0.15
186	0	0.025	0	0	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
187	0	0.022	0	0	0	0.98	0	0	5	0.58	0.61	0.5	0.46	0.15
188	0	0.23	0	0	0	0.77	0	0	5	0.58	0.61	0.5	0.46	0.15
189	0	0.39	0	3.7e-05	0	0.61	0	0	5	0.58	0.61	0.5	0.46	0.15
190	0.93	0	0	0	0.067	0	0	0	0	0.58	0.61	0.5	0.051	0.017
191	0	0.99	0	0	0.0071	0	0	0	1	0.58	0.65	0.56	0.46	0.15
192	0	0.5	0	0	0	0.5	0	0	5	0.58	0.61	0.5	0.46	0.15
193	0	0.042	0	0	0	0.96	0	0	5	0.58	0.61	0.5	0.46	0.15
194	0	0.25	0	0	0	0.75	0	0	5	0.58	0.61	0.5	0.46	0.15
195	0	0.063	0	0	0	0.94	0	0	5	0.58	0.61	0.5	0.46	0.15
196	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
197	0	0.063	0	0.13	0	0.81	4.4e-05	0	5	0.58	0.61	0.5	0.46	0.15
198	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
199	0	0.1	0	0	0	0.9	0	0	5	0.58	0.61	0.5	0.46	0.15
200	0	0.0006	0	0.98	0	0.019	0	0	3	0.58	0.61	0.5	0.82	0.23
201	0	0.058	0	0	0	0.94	0	0	5	0.58	0.61	0.5	0.46	0.15
202	0	0.32	0	0	0	0.68	0	0	5	0.58	0.61	0.5	0.46	0.15
203	0	1	0	0	0.00025	0	0	0	1	0.58	0.65	0.56	0.46	0.15
204	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
205	0	0.0012	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
206	0	0.1	0	0	0	0.9	0	0	5	0.58	0.61	0.5	0.46	0.15
207	0	0.0018	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
208	0	0	0	0	1	0	0	9.7e-06	4	0	0.043	0.11	0.051	0.05
209	0	0.13	0	0	0	0.87	0	0	5	0.58	0.61	0.5	0.46	0.15
210	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
211	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
212	0	0.1	0	2.2e-05	0	0.9	0	0	5	0.58	0.61	0.5	0.46	0.15
213	0	0.3	0	0	0	0.7	0	0	5	0.58	0.61	0.5	0.46	0.15
214	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
215	0	0.15	0	0.00043	0	0.85	2.9e-06	0	5	0.58	0.61	0.5	0.46	0.15
216	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
217	0	0.0018	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
218	3e-05	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
219	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
220	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
221	0	0.15	0	0.0017	0	0.84	0	0	5	0.58	0.61	0.5	0.46	0.15
222	0	0.2	0	0	0	0.8	1.3e-05	0	5	0.58	0.61	0.5	0.46	0.15
223	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
224	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
225	0.16	0	0	0	0.84	0.00016	0	0	4	0	0.043	0.11	0.051	0.05
226	0	0.097	0	0	0	0.9	0	0	5	0.58	0.61	0.5	0.46	0.15
227	0	0.011	0	0	0	0.99	2.2e-05	0	5	0.58	0.61	0.5	0.46	0.15
228	0	0.057	0	0.28	0	0.66	0	0	5	0.58	0.61	0.5	0.46	0.15
229	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
230	9.4e-06	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
231	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
232	0	0.33	0	0	0	0.67	0	0	5	0.58	0.61	0.5	0.46	0.15
233	0	0.018	0	0.087	0	0.9	0	0	5	0.58	0.61	0.5	0.46	0.15
234	0.0077	0	0.99	0	0	0	0	0	2	0.42	0.39	0.5	0	0
235	0	0.0051	0	0.93	0	0.065	0	0	3	0.58	0.61	0.5	0.82	0.23
236	0	0.0013	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
237	0	0.0015	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
238	0	0.45	0	0.011	0	0.54	0	0	5	0.58	0.61	0.5	0.46	0.15
239	0	0.015	0	0	0	0.98	0	0	5	0.58	0.61	0.5	0.46	0.15
240	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
241	0	0.0016	0	0.0022	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
242	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
243	0	0.00039	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
244	0	0.00048	0	0.83	0	0.17	0	0	3	0.58	0.61	0.5	0.82	0.23
245	0	0.004	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
246	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
247	0	0.43	0	0.017	0	0.55	0.00048	0	5	0.58	0.61	0.5	0.46	0.15
248	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
249	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
250	0	0.23	0	6e-05	0	0.75	0.011	0	5	0.58	0.61	0.5	0.46	0.15
251	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
252	0	0.029	0	0	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
253	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
254	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
255	0	0.006	0	0.19	0	0.81	0	0	5	0.58	0.61	0.5	0.46	0.15
256	0	0.034	0	0	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
257	0	0.11	0	0.12	0	0.77	0.00051	0	5	0.58	0.61	0.5	0.46	0.15
258	0	0.0061	0	0.91	0	0.085	0	0	3	0.58	0.61	0.5	0.82	0.23
259	0	0.086	0	0	0	0.91	4.1e-05	0	5	0.58	0.61	0.5	0.46	0.15
260	0	0.094	0	0	0	0.91	0	0	5	0.58	0.61	0.5	0.46	0.15
261	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
262	0	0.18	0	0	0	0.82	0	0	5	0.58	0.61	0.5	0.46	0.15
263	0	0.38	0	0	0	0.62	0.00081	0	5	0.58	0.61	0.5	0.46	0.15
264	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
265	0	0.087	0	1.2e-06	0	0.91	0	0	5	0.58	0.61	0.5	0.46	0.15
266	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
267	3.3e-05	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
268	0	1e-06	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
269	0	0.00016	0	1	0	9.2e-06	0	0	3	0.58	0.61	0.5	0.82	0.23
270	1	0	0.0033	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
271	0	0.085	0	0.032	0	0.88	0	0	5	0.58	0.61	0.5	0.46	0.15
272	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
273	0	0.55	0	0.0021	0	0.45	0	0	1	0.58	0.65	0.56	0.46	0.15
274	0	0.12	0	2.4e-06	0	0.88	0	0	5	0.58	0.61	0.5	0.46	0.15
275	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
276	0	0.23	0	0	0	0.77	0	0	5	0.58	0.61	0.5	0.46	0.15
277	0	0.031	0	0	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
278	0	0.081	0	0	0	0.92	0	0	5	0.58	0.61	0.5	0.46	0.15
279	0	0.0031	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
280	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
281	0	0.19	0	0	0	0.81	0	0	5	0.58	0.61	0.5	0.46	0.15
282	0	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
283	0	0.0086	0	0.99	0	0	3.3e-05	0	3	0.58	0.61	0.5	0.82	0.23
284	0	0.0015	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
285	0	0.029	0	4.2e-06	0	0.97	6.9e-05	0	5	0.58	0.61	0.5	0.46	0.15
286	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
287	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
288	0	0.27	0	1.3e-06	0	0.73	0.00054	0	5	0.58	0.61	0.5	0.46	0.15
289	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
290	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
291	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
292	0	0.043	0	0	0	0.96	0	0	5	0.58	0.61	0.5	0.46	0.15
293	0	0	0	1	0	0	0	2.5e-05	3	0.58	0.61	0.5	0.82	0.23
294	1	0	0	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
295	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
296	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
297	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
298	0	0.78	0	0	0	0.22	0.00039	0	1	0.58	0.65	0.56	0.46	0.15
299	0	0.33	0	0	0	0.67	0	0	5	0.58	0.61	0.5	0.46	0.15
300	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
301	0	0.063	0	0	0	0.94	0	0	5	0.58	0.61	0.5	0.46	0.15
302	0	0.14	0	0	0	0.86	3.2e-06	0	5	0.58	0.61	0.5	0.46	0.15
303	0.87	0	0.13	0	0	0	0	0	0	0.58	0.61	0.5	0.051	0.017
304	0	0.025	0	1.5e-06	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
305	0	0.15	0	2.1e-06	0	0.85	0.00076	0	5	0.58	0.61	0.5	0.46	0.15
306	0	0	0	0	0	1	0	0	5	0.58	0.61	0.5	0.46	0.15
307	0	0	1	0	0	0	0	0	2	0.42	0.39	0.5	0	0
308	0	0.1	0	0	0	0.9	0.00064	0	5	0.58	0.61	0.5	0.46	0.15
309	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
310	0	0.24	0	0.0012	0	0.75	0.0002	0	5	0.58	0.61	0.5	0.46	0.15
311	0	0	0	0	1	0	0	0	4	0	0.043	0.11	0.051	0.05
312	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
313	0	0.037	0	1.1e-06	0	0.96	0	0	5	0.58	0.61	0.5	0.46	0.15
314	0	0	0	1	0	0	0	0	3	0.58	0.61	0.5	0.82	0.23
315	0	0	0	0	0	0	0	1	7	0.093	0.043	0.056	0.26	0.067
316	0	0.25	0	0	0	0.75	0	0	5	0.58	0.61	0.5	0.46	0.15
317	0	0.033	0	0	0	0.97	0	0	5	0.58	0.61	0.5	0.46	0.15
318	0	0.18	0	3.6e-06	0	0.82	5.9e-06	0	5	0.58	0.61	0.5	0.46	0.15
319	0	0.13	0	0	0	0.87	0	0	5	0.58	0.61	0.5	0.46	0.15
320	0	0.25	0	0	0	0.75	0	0	5	0.58	0.61	0.5	0.46	0.15
