SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster	dcf0	dcf1
139	0.4	0	0.6	0	0	0	2	0.18	0.093
140	0.11	0.00045	0.89	1.3e-05	0	0	2	0.18	0.093
141	0.23	0.66	0.11	0	0	0	1	0.33	0.2
142	0	0	0	0	0.06	0.94	5	0	0.093
143	0.017	0.0012	0.39	0.59	0	0	3	0.18	0.013
144	0	0	0	0	5.7e-06	1	5	0	0.093
145	0	0	0	1	0	0	3	0.18	0.013
146	4.8e-05	0	1	1.8e-05	0	0	2	0.18	0.093
147	0.17	0.088	0.74	0	0	0	2	0.18	0.093
148	0.48	0	0.52	0.00056	0	0	2	0.18	0.093
149	0.28	0.0033	0.72	0	0	0	2	0.18	0.093
150	0	1	5.3e-06	0	0	0	1	0.33	0.2
151	0.0013	1	0.0023	0	0	0	1	0.33	0.2
152	0.16	0.0032	0.83	0.00014	0	0	2	0.18	0.093
153	0.052	6.7e-06	0.9	0.044	0	0	2	0.18	0.093
154	0	0	0	0	5.9e-05	1	5	0	0.093
155	0	1	0	0	0	0	1	0.33	0.2
156	0.0019	0	0.97	0.031	0	0	2	0.18	0.093
157	0.18	0	0.82	0.002	0	0	2	0.18	0.093
158	0	1	0	0	0	0	1	0.33	0.2
159	0	1	0	0	0	0	1	0.33	0.2
160	0.0033	0.00053	0.1	0.89	0	0	3	0.18	0.013
161	0	1	0	0	0	0	1	0.33	0.2
162	0	1	0	0	0	0	1	0.33	0.2
163	0.16	2e-06	0.84	0.0026	0	0	2	0.18	0.093
164	0	1	0	0	0	0	1	0.33	0.2
