SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster	dcf0	dcf1
40	0	0.16	1.8e-05	0.83	0	0	4.5e-05	0	8.5e-06	0.0098	0	3	0.18	0.013
41	0.93	0	0	0	0.00071	0	0.068	0	0	0	0	0	0.33	0.2
42	0	0.21	0.059	0.00011	0	0	0.19	0	7.4e-05	0.54	0	9	0.18	0.08
43	1.1e-06	0.06	0.18	0.00028	0	0	0.46	0	2.7e-05	0.3	0	6	0.2	0.12
44	0	0.17	0.057	3.4e-05	0	0	0.31	0	7.6e-05	0.46	0	9	0.18	0.08
45	0.94	0	0	0	0.00053	0	0.056	0	0	0	0	0	0.33	0.2
46	0	0.014	0.32	0	0	0	0.38	0	1e-05	0.29	0	6	0.2	0.12
47	0.19	0	0	0	0.0082	0	0.81	0	0	0	0	6	0.2	0.12
48	0	0.21	0.056	0.0016	0	0	0.39	0	7e-05	0.34	0	6	0.2	0.12
49	0.00027	0.26	0.035	0.018	1.8e-06	0	0.46	0	7.4e-05	0.23	0	6	0.2	0.12
50	1.5e-05	0.2	0.013	0.58	0	0	0.097	0	3.6e-05	0.11	0	3	0.18	0.013
51	0.0015	0.025	0.4	8.5e-05	0	0	0.25	0	1.3e-05	0.32	0	2	0.16	0.11
52	2e-06	0.31	0.068	0.078	0	0	0.089	0	6.5e-05	0.46	0	9	0.18	0.08
53	0.39	0	0	0	0.051	0	0.56	0	0	0	0	6	0.2	0.12
54	0.4	1.1e-05	0	0	0.0095	0	0.6	0	0	4.9e-06	0	6	0.2	0.12
55	0	0.0014	0.63	0	0	0	0.26	0	2e-06	0.11	0	2	0.16	0.11
56	0	0.047	0.0016	0.93	0	0	0.0044	0	5.8e-06	0.012	0	3	0.18	0.013
57	0	0	0	0	0	1	0	0.00018	0	0	0.00041	5	0	0.093
58	0.002	0.028	0.037	4.7e-05	0.00019	0	0.86	0	1.6e-05	0.07	0	6	0.2	0.12
59	0.0016	0.024	0.19	0.0011	3.6e-06	0	0.65	0	1.1e-05	0.13	0	6	0.2	0.12
60	0	0.061	0.024	2.8e-06	0	0	0.75	0	3.6e-05	0.17	0	6	0.2	0.12
61	1	0	0	0	0	0	0.00069	0	0	0	0	0	0.33	0.2
62	0	0.026	0.16	0	0	0	0.11	0	2.3e-05	0.71	0	9	0.18	0.08
63	0	0.0016	0.35	0	0	0	0.14	0	4.1e-06	0.5	0	9	0.18	0.08
64	0	0	1.7e-05	0.0094	0	0	0	0.99	0	3.9e-06	0	7	0.022	0.053
65	0	0	0	0	0	1	0	6.3e-06	0	0	0.00062	5	0	0.093
66	0	6.5e-05	0.95	0	0	0	0.013	0	0	0.042	0	2	0.16	0.11
67	0	0	0	0	0	1	0	0	0	0	0.0004	5	0	0.093
68	0	0	0	0	0	1	0	0	0	0	0.00024	5	0	0.093
69	0	0	4.4e-06	1	0	0	0	0	0	4.3e-06	0	3	0.18	0.013
70	0.0061	0.0031	0.086	0	8.6e-06	0	0.86	0	2.8e-06	0.044	0	6	0.2	0.12
71	0	0.012	0.65	0.0013	0	0	0.029	0	4e-06	0.3	0	2	0.16	0.11
72	0	0.00029	0.049	0	0	0	0.93	0	0	0.022	0	6	0.2	0.12
73	1	0	0	0	0.00052	0	7.6e-05	0	0	0	0	0	0.33	0.2
74	0	0	0.98	0	0	0	0.012	0	0	0.013	0	2	0.16	0.11
75	0	0.00082	0.68	0	0	0	0.11	0	0	0.21	0	2	0.16	0.11
76	0.62	0	0	0	0.0063	0	0.37	0	0	0	0	0	0.33	0.2
77	0	0.016	0.29	0	0	0	0.14	0	1.4e-05	0.56	0	9	0.18	0.08
78	0	4.3e-05	0.92	0	0	0	0.017	0	0	0.06	0	2	0.16	0.11
79	0	0	0	0	0	1	0	0	0	0	0.00032	5	0	0.093
80	0	0.0072	0.57	0	0	0	0.025	0	4.3e-06	0.4	0	2	0.16	0.11
81	0.00039	0.0014	0.082	0	0	0	0.88	0	2.1e-06	0.041	0	6	0.2	0.12
82	0	0.019	0.35	0	0	0	0.098	0	1.3e-05	0.53	0	9	0.18	0.08
83	0.42	0	0	0	0.0059	0	0.57	0	0	0	0	6	0.2	0.12
84	0	0.0012	0.86	1.7e-05	0	0	0.017	0	0	0.12	0	2	0.16	0.11
85	0	4.4e-06	0.018	0	0	0	0.97	0	0	0.0072	0	6	0.2	0.12
86	0	0.0048	0.63	1e-05	0	0	0.21	0	3.3e-06	0.15	0	2	0.16	0.11
87	0	0.011	0.6	2.7e-05	0	0	0.048	0	5.3e-06	0.34	0	2	0.16	0.11
88	0.071	0	0	0	0.02	0	0.91	0	0	0	0	6	0.2	0.12
89	0	0.00095	0.54	0	0	0	0.29	0	0	0.17	0	2	0.16	0.11
90	0.021	0	0	0	0.024	0	0.96	0	0	0	0	6	0.2	0.12
91	0.19	0.00028	0.0033	0	0.00011	0	0.81	0	0	0.0044	0	6	0.2	0.12
92	0	0.03	0.29	2.7e-05	0	0	0.35	0	1.7e-05	0.32	0	6	0.2	0.12
93	0.03	0.18	0.14	0.017	0.0004	0	0.22	0	5e-05	0.42	0	9	0.18	0.08
94	0.028	2.7e-06	0.87	0	0.00029	0	0.072	0	0	0.027	0	2	0.16	0.11
95	0.0038	0	0.82	0	0	0	0.028	0	0	0.15	0	2	0.16	0.11
96	0.073	0	0	0	0.93	0	1.5e-06	0	0	0	0	4	0.4	0.29
97	0	3.1e-05	0.28	0	0	0	0.69	0	0	0.027	0	6	0.2	0.12
98	0	0.041	0	0	0	0.29	0.67	0.00014	2.3e-05	0	0.00014	6	0.2	0.12
99	0.34	0	0	0	0.65	0	0.01	0	0	0	0	4	0.4	0.29
100	1.8e-06	0.27	0.053	0.35	0	0	0.03	0	4.5e-05	0.3	0	3	0.18	0.013
101	0	0.031	0.042	0	0	0	0.41	0	4.4e-05	0.51	0	9	0.18	0.08
102	0	0	0	0	0	1	0	0	0	0	0	5	0	0.093
103	1.3e-05	0.0015	0.39	0	0	0	0.53	0	0	0.071	0	6	0.2	0.12
104	0.047	0	0	0	0.034	0	0.92	0	0	0	0	6	0.2	0.12
105	0	0.096	0.15	0.00035	0	0	0.0095	0	2.5e-05	0.75	0	9	0.18	0.08
106	0	0.071	0.14	0.00031	0	0	0.49	0	3.2e-05	0.3	0	6	0.2	0.12
107	0.86	0	0	0	9e-05	0	0.14	0	0	0	0	0	0.33	0.2
108	0.00012	0	0	0	0.014	0	0.99	0	0	0	0	6	0.2	0.12
109	0	1.6e-05	0.1	0	0	0	0.73	0	0	0.17	0	6	0.2	0.12
110	0	0	0	0	0	1	0	1.2e-05	0	0	0.00043	5	0	0.093
111	5.5e-05	0.042	0.17	0.00079	0	0	0.58	0	1.9e-05	0.2	0	6	0.2	0.12
112	0	0.018	0.002	0.97	0	0	0.0016	0	2.2e-06	0.012	0	3	0.18	0.013
113	0.011	0	0	0	0.15	0	0.84	0	0	0	0	6	0.2	0.12
114	0	0	0	0	0	1	0	1.6e-05	0	0	0.00048	5	0	0.093
115	0	0.0011	9.7e-06	1	0	0	0	0	0	0.00036	0	3	0.18	0.013
116	0.043	1.8e-05	0	0	0.0059	0	0.95	0	0	0	0	6	0.2	0.12
117	0	0.00047	0.1	0	0	0	0.86	0	0	0.044	0	6	0.2	0.12
118	0	0.00018	0.67	0	0	0	0.27	0	0	0.053	0	2	0.16	0.11
119	0	0.014	0.26	0	0	0	0.011	0	1.4e-05	0.71	0	9	0.18	0.08
120	0.34	0	5.1e-06	0	0.057	0	0.6	0	0	3.2e-06	0	6	0.2	0.12
121	0	5.1e-06	0.92	0	0	0	0.006	0	0	0.078	0	2	0.16	0.11
122	0	0.0004	0.0075	0	0	0	0.98	0	0	0.012	0	6	0.2	0.12
123	0	0	0	0	0	1	0	5.2e-06	0	0	0.0005	5	0	0.093
124	0	0	0	1	0	0	0	0	0	0	0	3	0.18	0.013
125	0	0.0069	0.089	0	0	0	0.8	0	6.8e-06	0.1	0	6	0.2	0.12
126	0	0	0	0	0	1	0	0	0	0	0.0014	5	0	0.093
127	0.16	0	0	0	0.066	0	0.77	0	0	0	0	6	0.2	0.12
128	0.00091	0	0	0	0.052	0	0.95	0	0	0	0	6	0.2	0.12
129	0	4.4e-05	0	1	0	0	0	0	0	0	0	3	0.18	0.013
130	0.0029	0.00036	0.048	0	0	0	0.93	0	0	0.016	0	6	0.2	0.12
131	0	0	0	0	0	1	0	9.2e-05	0	0	0.0017	5	0	0.093
132	0	0.01	0	0	0	0.33	0.66	5.4e-06	7.5e-06	0	0.00028	6	0.2	0.12
133	0	0.011	1.9e-05	0.99	0	0	5.5e-05	0	0	0.00073	0	3	0.18	0.013
134	0.036	0	0	0	0	0	0.96	0	0	0	0	6	0.2	0.12
135	0.059	0	0	0	0.098	0	0.84	0	0	0	0	6	0.2	0.12
136	0.01	0	0	0	0.00014	0	0.99	0	0	0	0	6	0.2	0.12
137	0.011	0.0036	0	0	0.0011	0	0.98	0	3e-06	0	0	6	0.2	0.12
138	0.02	0	0	0	0.0076	0	0.97	0	0	0	0	6	0.2	0.12
139	0	0.0011	0.49	0	0	0	0.41	0	0	0.095	0	2	0.16	0.11
140	0.00018	0.037	0.27	1.5e-05	0	0	0.32	0	2.1e-05	0.37	0	9	0.18	0.08
141	0.29	1.3e-05	0.16	0	0.014	0	0.53	0	0	0.0095	0	6	0.2	0.12
142	0	0.43	0	0	0	0.25	0.29	0.018	7.9e-05	0	6.2e-05	1	0.2	0.053
143	0.00031	0.21	0.028	0.42	7.6e-06	0	0.2	0	4.4e-05	0.14	0	3	0.18	0.013
144	0	0.03	0	0	0	0.42	0.55	2.7e-06	2.9e-05	0	0.00012	6	0.2	0.12
145	0	0	0	1	0	0	0	0	0	0	0	3	0.18	0.013
146	0	0.9	3.3e-05	1.2e-06	0	0	0.018	0	0.00024	0.084	0	1	0.2	0.053
147	0.00015	0	0.00032	0	0	0	1	0	0	0.0001	0	6	0.2	0.12
148	0	0.0064	0.7	0.00051	0	0	0.15	0	2.9e-06	0.15	0	2	0.16	0.11
149	0.00013	0.00011	0.022	0	0	0	0.97	0	0	0.008	0	6	0.2	0.12
150	0.58	4.4e-06	0	0	0.0095	0	0.42	0	0	0	0	0	0.33	0.2
151	0.048	0	3e-05	0	0	0	0.95	0	0	2.9e-06	0	6	0.2	0.12
152	0.00043	0.025	0.088	5.2e-05	0	0	0.8	0	1.4e-05	0.084	0	6	0.2	0.12
153	0	0.18	0.087	0.029	0	0	0.4	0	5e-05	0.3	0	6	0.2	0.12
154	0	0	0	0	0	1	0	6.7e-05	0	0	0.0011	5	0	0.093
155	0.00029	0	0	0	1	0	0	0	0	0	0	4	0.4	0.29
156	0	0.71	0.0029	0.0071	0	0	0.033	0	0.00012	0.24	0	1	0.2	0.053
157	0	0.039	0.41	0.002	0	0	0.2	0	1.4e-05	0.35	0	2	0.16	0.11
158	0.0029	0	0	0	0	0	1	0	0	0	0	6	0.2	0.12
159	1.5e-05	0	0	0	0.007	0	0.99	0	0	0	0	6	0.2	0.12
160	0.00016	0.12	0.0069	0.73	0	0	0.09	0	2e-05	0.05	0	3	0.18	0.013
161	0.082	0	0	0	0.0016	0	0.92	0	0	0	0	6	0.2	0.12
162	0.56	0	0	0	0.0042	0	0.43	0	0	0	0	0	0.33	0.2
163	0	0.076	0.21	0.0018	0	0	0.49	0	3e-05	0.22	0	6	0.2	0.12
164	0.64	0	0	0	0.00053	0	0.36	0	0	0	0	0	0.33	0.2
