SNV	cluster0	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9	cluster10	cluster11	cluster12	cluster13	cluster14	cluster15	cluster	dcf0	dcf1
24	0	0.0002	0	0	0	0	0	0	0	0	0.66	0	0	0.34	0	6.4e-05	10	0	0.08
25	0.00083	0	0.00083	0.28	0	5.9e-05	0.0012	7.6e-06	0.0034	0.72	0	0	0	0	0	0	9	0.2	0.12
26	0	0	0	0	0	0	0	0	1.7e-05	0	0	1	0	0	0	0	11	0.18	0.013
27	0.002	0	0.002	0.77	0	2.3e-05	0	0	0.00044	0.23	0	0	0	0	0	0	3	0.16	0.093
28	0	0	0	0	0.0028	0	0.34	0.054	0	0.6	0	0	0.0036	0	0	0	9	0.2	0.12
29	0	0.0002	0	7.9e-06	0	0	0	0	0	0	0.63	1.1e-05	0	0.29	0	0.083	10	0	0.08
30	0.00099	0	0.00099	0.86	0	5.3e-05	0.12	0.0019	0.0046	0.013	0	0	1.1e-06	0	0	0	3	0.16	0.093
31	1.6e-05	0	1.6e-05	2.3e-05	0	1.5e-05	0.00017	0	0.00023	1	0	0	0	0	0	0	9	0.2	0.12
32	0.0018	0	0.0018	0.86	0	0.00067	0	0	0.12	0.0077	0	1.3e-05	0	0	0	0	3	0.16	0.093
33	0	0	0	0	1e-05	0	0.99	0.0018	0	0.006	0	0	1.3e-05	0	0	0	6	0.33	0.2
34	0	0.0014	0	0	0	0	0	0	0	0	0.1	0	0	0.9	0	0	13	0	0.11
35	0	0	0	0	0.0027	0	0.0069	0.24	0	0.75	0	0	0.0035	0	0	0	9	0.2	0.12
36	0.0058	0	0.0058	0.93	0	0.00016	0	0	0.0032	0.052	0	0	0	0	0	0	3	0.16	0.093
37	0	0	0	0	0	0	0	0	4.5e-05	0	0	1	0	0	0	0	11	0.18	0.013
38	0	0	0	0	0.013	0	0.0025	0.056	0	0.91	0	0	0.016	0	0	0	9	0.2	0.12
39	5.7e-05	0	5.7e-05	0.046	0	4.5e-05	0	0	0.023	0.00071	0	0.93	0	0	0	0	11	0.18	0.013
40	6.7e-06	0	6.7e-06	0.00028	0	0.0002	0	0	0.22	4.4e-05	0	0.78	0	0	0	0	11	0.18	0.013
41	0	0	0	0	0.00019	0	0.91	0.02	0	0.072	0	0	0.00025	0	0	0	6	0.33	0.2
42	0.0027	0	0.0027	0.31	0	0.0026	0	0	0.41	0.27	0	0.00016	0	0	0	0	8	0.2	0.053
43	0.0019	0	0.0019	0.39	0	0.00074	1.1e-06	0	0.093	0.52	0	0.0003	0	0	0	0	9	0.2	0.12
44	0.0027	0	0.0027	0.23	0	0.0025	0	0	0.33	0.43	0	4.6e-05	0	0	0	0	9	0.2	0.12
45	0	0	0	0	0.00014	0	0.93	0.006	0	0.061	0	0	0.00018	0	0	0	6	0.33	0.2
46	0.0022	0	0.0022	0.57	0	0.00027	0	0	0.02	0.4	0	0	0	0	0	0	3	0.16	0.093
47	0	0	0	0	0.002	0	0.16	0.069	0	0.76	0	0	0.0025	0	0	0	9	0.2	0.12
48	0.0017	0	0.0017	0.18	0	0.002	0	0	0.35	0.46	0	0.0019	0	0	0	0	9	0.2	0.12
49	0.0011	0	0.0011	0.09	0	0.0019	0.00027	0.00035	0.39	0.49	0	0.019	0	0	0	0	9	0.2	0.12
50	0.00038	0	0.00038	0.039	0	0.00089	1.4e-05	6.5e-05	0.28	0.098	0	0.58	0	0	0	0	11	0.18	0.013
51	0.0019	0	0.0019	0.72	0	0.0003	0.0013	0.0002	0.034	0.24	0	7.9e-05	0	0	0	0	3	0.16	0.093
52	0.0017	0	0.0017	0.29	0	0.0019	2.2e-06	4.1e-06	0.51	0.11	0	0.09	0	0	0	0	8	0.2	0.053
53	0	0	0	0	0.013	0	0.35	0.071	0	0.55	0	0	0.016	0	0	0	9	0.2	0.12
54	0	0	0	0	0.0023	0	0.35	0.067	1.5e-05	0.58	0	0	0.003	0	0	0	9	0.2	0.12
55	0.001	0	0.001	0.76	0	4.5e-05	0	0	0.0018	0.24	0	0	0	0	0	0	3	0.16	0.093
56	3.2e-05	0	3.2e-05	0.0061	0	0.00014	0	0	0.067	0.0045	0	0.92	0	0	0	0	11	0.18	0.013
57	0	0.00044	0	0	0	0	0	0	0	0	0.47	0	0	0.53	0	0.0002	13	0	0.11
58	0.00057	0	0.00057	0.054	5.1e-05	0.0004	0.0019	0.0032	0.041	0.9	0	4.7e-05	6.5e-05	0	0	0	9	0.2	0.12
59	0.00099	0	0.00099	0.28	0	0.00027	0.0015	2.6e-05	0.034	0.68	0	0.0011	0	0	0	0	9	0.2	0.12
60	0.0011	0	0.0011	0.059	0	0.00099	0	0	0.096	0.84	0	3e-06	0	0	0	0	9	0.2	0.12
61	0	0	0	0	0	0	1	0.001	0	0.00075	0	0	0	0	0	0	6	0.33	0.2
62	0.0043	0	0.0043	0.79	0	0.0008	0	0	0.051	0.15	0	0	0	0	0	0	3	0.16	0.093
63	0.0038	0	0.0038	0.84	0	0.0001	0	0	0.0022	0.15	0	0	0	0	0	0	3	0.16	0.093
64	0	0	0	0.00014	0	0	0	0	0	0	0	0.0093	0	0	0	0.99	15	0.022	0.053
65	0	0.00065	0	0	0	0	0	0	0	0	0.36	0	0	0.64	0	7e-06	13	0	0.11
66	0.00031	0	0.00031	0.99	0	0	0	0	6.8e-05	0.0097	0	0	0	0	0	0	3	0.16	0.093
67	0	0.00046	0	0	0	0	0	0	0	0	0.38	0	0	0.62	0	0	13	0	0.11
68	0	0.00027	0	0	0	0	0	0	0	0	0.55	0	0	0.45	0	0	10	0	0.08
69	0	0	0	9e-05	0	0	0	0	0	0	0	1	0	0	0	0	11	0.18	0.013
70	0.00051	0	0.00051	0.093	2.3e-06	7e-05	0.0058	5.4e-05	0.0044	0.9	0	0	2.9e-06	0	0	0	9	0.2	0.12
71	0.00074	0	0.00074	0.97	0	5.4e-05	0	0	0.0092	0.016	0	0.00071	0	0	0	0	3	0.16	0.093
72	0.00036	0	0.00036	0.042	0	1.5e-05	0	0	0.00041	0.96	0	0	0	0	0	0	9	0.2	0.12
73	0	0	0	0	0.00014	0	1	0.0036	0	8.3e-05	0	0	0.00019	0	0	0	6	0.33	0.2
74	0.00053	0	0.00053	0.98	0	0	0	0	0	0.019	0	0	0	0	0	0	3	0.16	0.093
75	0.0016	0	0.0016	0.91	0	3e-05	0	0	0.00094	0.088	0	0	0	0	0	0	3	0.16	0.093
76	0	0	0	0	0.0016	0	0.58	0.04	0	0.38	0	0	0.0021	0	0	0	6	0.33	0.2
77	0.0035	0	0.0035	0.81	0	0.00038	0	0	0.025	0.15	0	0	0	0	0	0	3	0.16	0.093
78	0.00052	0	0.00052	0.99	0	2.2e-06	0	0	4.6e-05	0.013	0	0	0	0	0	0	3	0.16	0.093
79	0	0.00037	0	0	0	0	0	0	0	0	0.46	0	0	0.54	0	0	13	0	0.11
80	0.0012	0	0.0012	0.98	0	6.6e-05	0	0	0.0062	0.016	0	0	0	0	0	0	3	0.16	0.093
81	0.00058	0	0.00058	0.079	0	5.3e-05	0.00038	0	0.002	0.92	0	0	0	0	0	0	9	0.2	0.12
82	0.0025	0	0.0025	0.88	0	0.00031	0	0	0.025	0.093	0	0	0	0	0	0	3	0.16	0.093
83	0	0	0	0	0.0015	0	0.39	0.036	0	0.58	0	0	0.0019	0	0	0	9	0.2	0.12
84	0.00039	0	0.00039	0.99	0	8.3e-06	0	0	0.00093	0.0096	0	9.3e-06	0	0	0	0	3	0.16	0.093
85	0.00027	0	0.00027	0.01	0	2.1e-06	0	0	6.2e-06	0.99	0	0	0	0	0	0	9	0.2	0.12
86	0.0011	0	0.0011	0.8	0	7.2e-05	0	0	0.0061	0.19	0	8.8e-06	0	0	0	0	3	0.16	0.093
87	0.0012	0	0.0012	0.95	0	8.7e-05	0	0	0.01	0.033	0	1.8e-05	0	0	0	0	3	0.16	0.093
88	0	0	0	0	0.0048	0	0.062	0.06	0	0.87	0	0	0.0062	0	0	0	9	0.2	0.12
89	0.0019	0	0.0019	0.7	0	4.4e-05	0	0	0.0013	0.29	0	0	0	0	0	0	3	0.16	0.093
90	0	0	0	0	0.0059	0	0.019	0.015	0	0.95	0	0	0.0076	0	0	0	9	0.2	0.12
91	8.2e-05	0	8.2e-05	0.0024	2.9e-05	1.5e-05	0.17	0.00074	0.00039	0.82	0	0	3.7e-05	0	0	0	9	0.2	0.12
92	0.0021	0	0.0021	0.58	0	0.00043	0	0	0.044	0.37	0	2.8e-05	0	0	0	0	3	0.16	0.093
93	0.0019	0	0.0019	0.4	0.00011	0.0013	0.03	0.029	0.27	0.24	0	0.019	0.00015	0	0	0	3	0.16	0.093
94	0.00092	0	0.00092	0.87	9.7e-05	0	0.035	0.00044	5.1e-06	0.097	0	0	0.00013	0	0	0	3	0.16	0.093
95	0.0024	0	0.0024	0.97	0	0	0.0029	0.0007	2.1e-06	0.023	0	0	0	0	0	0	3	0.16	0.093
96	0	0	0	0	0.085	0	0.024	0.78	0	0	0	0	0.11	0	0	0	7	0.4	0.2
97	0.0008	0	0.0008	0.19	0	4.6e-06	0	0	5e-05	0.81	0	0	0	0	0	0	9	0.2	0.12
98	0	0.00013	0	0	0	0.00057	0	0	0.058	0.68	0.12	0	0	0.14	0	0.00014	9	0.2	0.12
99	0	0	0	0	0.18	0	0.33	0.25	0	0.011	0	0	0.23	0	0	0	6	0.33	0.2
100	0.00079	0	0.00079	0.23	0	0.0011	1.7e-06	0	0.39	0.031	0	0.35	0	0	0	0	8	0.2	0.053
101	0.0051	0	0.0051	0.2	0	0.0018	0	0	0.074	0.71	0	0	0	0	0	0	9	0.2	0.12
102	0	0	0	0	0	0	0	0	0	0	0.99	0	0	0.0053	0	0	10	0	0.08
103	0.00097	0	0.00097	0.41	0	4.3e-05	1.3e-05	0	0.0022	0.59	0	0	0	0	0	0	9	0.2	0.12
104	0	0	0	0	0.0085	0	0.042	0.035	0	0.9	0	0	0.011	0	0	0	9	0.2	0.12
105	0.0019	0	0.0019	0.84	0	0.00065	0	0	0.14	0.01	0	0.00036	0	0	0	0	3	0.16	0.093
106	0.002	0	0.002	0.32	0	0.00088	0	0	0.11	0.56	0	0.00035	0	0	0	0	9	0.2	0.12
107	0	0	0	0	2.4e-05	0	0.83	0.02	0	0.15	0	0	3.1e-05	0	0	0	6	0.33	0.2
108	0	0	0	0	0.0034	0	0.00011	0.023	0	0.97	0	0	0.0043	0	0	0	9	0.2	0.12
109	0.0043	0	0.0043	0.15	0	1.8e-05	0	0	2.6e-05	0.84	0	0	0	0	0	0	9	0.2	0.12
110	0	0.00047	0	0	0	0	0	0	0	0	0.48	0	0	0.52	0	1.4e-05	13	0	0.11
111	0.0015	0	0.0015	0.3	0	0.0005	5.5e-05	0	0.064	0.63	0	0.00083	0	0	0	0	9	0.2	0.12
112	3e-05	0	3e-05	0.008	0	5.5e-05	0	0	0.026	0.0016	0	0.96	0	0	0	0	11	0.18	0.013
113	0	0	0	0	0.041	0	0.01	0.0051	0	0.89	0	0	0.052	0	0	0	9	0.2	0.12
114	0	0.00051	0	0	0	0	0	0	0	0	0.47	0	0	0.53	0	1.9e-05	13	0	0.11
115	0	0	0	0.00016	0	0	0	0	0.0015	0	0	1	0	0	0	0	11	0.18	0.013
116	0	0	0	0	0.0014	1.5e-06	0.038	0.042	2.4e-05	0.92	0	0	0.0018	0	0	0	9	0.2	0.12
117	0.00074	0	0.00074	0.093	0	3.2e-05	0	0	0.00069	0.9	0	0	0	0	0	0	9	0.2	0.12
118	0.00088	0	0.00088	0.7	0	1.3e-05	0	0	0.00028	0.3	0	0	0	0	0	0	3	0.16	0.093
119	0.0016	0	0.0016	0.97	0	0.00023	0	0	0.014	0.008	0	0	0	0	0	0	3	0.16	0.093
120	0	0	0	2.7e-06	0.014	0	0.31	0.053	0	0.6	0	0	0.019	0	0	0	9	0.2	0.12
121	0.00055	0	0.00055	1	0	0	0	0	4.3e-06	0.0036	0	0	0	0	0	0	3	0.16	0.093
122	0.0002	0	0.0002	0.0065	0	2.3e-05	0	0	0.00056	0.99	0	0	0	0	0	0	9	0.2	0.12
123	0	0.00054	0	0	0	0	0	0	0	0	0.4	0	0	0.6	0	5.9e-06	13	0	0.11
124	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.18	0.013
125	0.001	0	0.001	0.13	0	0.00018	0	0	0.01	0.85	0	0	0	0	0	0	9	0.2	0.12
126	0	0.0012	0	0	0	0	0	0	0	0	0.18	0	0	0.82	0	0	13	0	0.11
127	0	0	0	0	0.017	0	0.15	0.033	0	0.78	0	0	0.022	0	0	0	9	0.2	0.12
128	0	0	0	0	0.013	0	0.0008	0.058	0	0.91	0	0	0.016	0	0	0	9	0.2	0.12
129	0	0	0	0	0	0	0	0	6.3e-05	0	0	1	0	0	0	0	11	0.18	0.013
130	0.00028	0	0.00028	0.038	0	1.7e-05	0.0028	6.7e-06	0.00051	0.96	0	0	0	0	0	0	9	0.2	0.12
131	0	0.0014	0	0	0	0	0	0	0	0	0.17	0	0	0.83	0	7.9e-05	13	0	0.11
132	0	0.00026	0	0	0	0.00018	0	0	0.014	0.67	0.1	0	0	0.21	0	5.3e-06	9	0.2	0.12
133	1.1e-06	0	1.1e-06	0.00013	0	1.9e-05	0	0	0.016	5.6e-05	0	0.98	0	0	0	0	11	0.18	0.013
134	0	0	0	0	0	0	0.032	0.023	0	0.94	0	0	0	0	0	0	9	0.2	0.12
135	0	0	0	0	0.026	0	0.056	0.011	0	0.87	0	0	0.033	0	0	0	9	0.2	0.12
136	0	0	0	0	3.2e-05	0	0.0083	0.13	0	0.86	0	0	4.1e-05	0	0	0	9	0.2	0.12
137	0	0	0	0	0.00026	7.2e-05	0.0096	0.011	0.0049	0.97	0	0	0.00034	0	0	0	9	0.2	0.12
138	0	0	0	0	0.0018	0	0.017	0.077	0	0.9	0	0	0.0023	0	0	0	9	0.2	0.12
139	0.0011	0	0.0011	0.58	0	4.8e-05	0	0	0.0016	0.42	0	0	0	0	0	0	3	0.16	0.093
140	0.0023	0	0.0023	0.6	0	0.00053	0.00018	8.4e-05	0.054	0.34	0	1.5e-05	0	0	0	0	3	0.16	0.093
141	0.00028	0	0.00028	0.076	0.0036	1.6e-06	0.26	0.12	1.8e-05	0.53	0	0	0.0047	0	0	0	9	0.2	0.12
142	0	4.8e-05	0	0	0	0.0016	0	0	0.51	0.25	0.15	0	0	0.069	0	0.015	8	0.2	0.053
143	0.0006	0	0.0006	0.071	2e-06	0.0011	0.0003	0.00033	0.3	0.21	0	0.42	2.5e-06	0	0	0	11	0.18	0.013
144	0	0.00011	0	0	0	0.00075	0	0	0.045	0.59	0.19	0	0	0.18	0	2.8e-06	9	0.2	0.12
145	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0.18	0.013
146	0.00011	0	0.00011	0.00022	0	0.0046	0	0	0.98	0.015	0	0	0	0	0	0	8	0.2	0.053
147	7.4e-06	0	7.4e-06	8.3e-05	0	0	0.00014	0	0	1	0	0	0	0	0	0	9	0.2	0.12
148	0.00081	0	0.00081	0.87	0	5.7e-05	0	0	0.007	0.12	0	0.0004	0	0	0	0	3	0.16	0.093
149	0.00017	0	0.00017	0.014	0	7.2e-06	0.00012	0	0.00016	0.99	0	0	0	0	0	0	9	0.2	0.12
150	0	0	0	0	0.0023	0	0.49	0.11	5.7e-06	0.39	0	0	0.0029	0	0	0	6	0.33	0.2
151	0	0	0	2.9e-06	0	0	0.044	0	0	0.96	0	0	0	0	0	0	9	0.2	0.12
152	0.00068	0	0.00068	0.13	0	0.00036	0.00041	0	0.036	0.83	0	5.2e-05	0	0	0	0	9	0.2	0.12
153	0.0014	0	0.0014	0.24	0	0.0013	0	0	0.29	0.44	0	0.032	0	0	0	0	9	0.2	0.12
154	0	0.001	0	0	0	0	0	0	0	0	0.27	0	0	0.73	0	6.6e-05	13	0	0.11
155	0	0	0	0	0.44	0	0.00045	0.0032	0	0	0	0	0.56	0	0	0	12	0.4	0.29
156	0.00044	0	0.00044	0.017	0	0.0029	0	0	0.94	0.031	0	0.0065	0	0	0	0	8	0.2	0.053
157	0.0015	0	0.0015	0.78	0	0.0003	0	0	0.047	0.17	0	0.0017	0	0	0	0	3	0.16	0.093
158	0	0	0	0	0	0	0.0027	0	0	1	0	0	0	0	0	0	9	0.2	0.12
159	0	0	0	0	0.0018	0	1.4e-05	5.6e-06	0	1	0	0	0.0023	0	0	0	9	0.2	0.12
160	0.00018	0	0.00018	0.019	0	0.0005	0.00015	2.8e-06	0.17	0.091	0	0.72	0	0	0	0	11	0.18	0.013
161	0	0	0	0	0.00038	0	0.069	0.088	0	0.84	0	0	0.00048	0	0	0	9	0.2	0.12
162	0	0	0	0	0.0011	0	0.53	0.019	0	0.45	0	0	0.0014	0	0	0	6	0.33	0.2
163	0.0013	0	0.0013	0.4	0	0.00072	0	0	0.11	0.49	0	0.0018	0	0	0	0	9	0.2	0.12
164	0	0	0	0	0.00013	0	0.58	0.064	0	0.35	0	0	0.00017	0	0	0	6	0.33	0.2
